"aar","fylke_nr","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","bydel_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","2","personer","197","arbledige_innvkat_land","030108","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","10.7","arbledige_innvkat_land","030108","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","307","arbledige_innvkat_land","030108","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","7.3","arbledige_innvkat_land","030108","NULL","NULL"
"2013","NULL","alle","alle","personer","852","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","alle","alle","prosent","5.6","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","218","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.3","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","innvandrere","1","personer","148","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","8.2","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","innvandrere","2","personer","486","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","12.5","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","634","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","11.1","arbledige_innvkat_land","030109","NULL","NULL"
"2013","NULL","alle","alle","personer","858","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","alle","alle","prosent","6.6","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","248","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.2","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","innvandrere","1","personer","106","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","9.6","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","innvandrere","2","personer","504","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","11.8","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","610","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","11.3","arbledige_innvkat_land","030110","NULL","NULL"
"2013","NULL","alle","alle","personer","979","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","alle","alle","prosent","7.1","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","256","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.3","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","innvandrere","1","personer","92","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","7.6","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","innvandrere","2","personer","631","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","13.1","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","723","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","12","arbledige_innvkat_land","030111","NULL","NULL"
"2013","NULL","alle","alle","personer","1346","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","alle","alle","prosent","5.8","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","357","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.6","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","innvandrere","1","personer","155","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","8","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","innvandrere","2","personer","834","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","10.9","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","989","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","10.3","arbledige_innvkat_land","030112","NULL","NULL"
"2013","NULL","alle","alle","personer","842","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","alle","alle","prosent","3.4","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","348","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.8","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","innvandrere","1","personer","131","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","6.9","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","innvandrere","2","personer","363","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","11.1","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","494","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","9.6","arbledige_innvkat_land","030113","NULL","NULL"
"2013","NULL","alle","alle","personer","704","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","alle","alle","prosent","2.9","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","363","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.8","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","innvandrere","1","personer","143","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","6.1","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","innvandrere","2","personer","198","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","12","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","341","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","8.5","arbledige_innvkat_land","030114","NULL","NULL"
"2013","NULL","alle","alle","personer","1159","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","alle","alle","prosent","6.8","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","346","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.4","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","innvandrere","1","personer","153","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","8.8","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","innvandrere","2","personer","660","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","13","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","813","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","12","arbledige_innvkat_land","030115","NULL","NULL"
"2013","NULL","alle","alle","personer",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","alle","alle","prosent",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","030116","NULL","NULL"
"2013","NULL","alle","alle","personer",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","alle","alle","prosent",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","030117","NULL","NULL"
"2013","NULL","alle","alle","personer","467","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","alle","alle","prosent","0","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","291","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","0","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","innvandrere","1","personer","64","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","0","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","innvandrere","2","personer","112","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","0","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","176","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","0","arbledige_innvkat_land","030199","NULL","NULL"
"2013","NULL","alle","alle","personer","651","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","alle","alle","prosent","4.8","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","439","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.6","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","innvandrere","1","personer","52","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","innvandrere","1","prosent","6.7","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","innvandrere","2","personer","160","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","innvandrere","2","prosent","22.7","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","innvandrere","alle","personer","212","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","innvandrere","alle","prosent","14.3","arbledige_innvkat_land","NULL","0101","NULL"
"2013","NULL","alle","alle","personer","669","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","alle","alle","prosent","4.6","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","361","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","innvandrere","1","personer","86","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","innvandrere","1","prosent","7.7","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","innvandrere","2","personer","222","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","innvandrere","2","prosent","17.4","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","innvandrere","alle","personer","308","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","innvandrere","alle","prosent","12.8","arbledige_innvkat_land","NULL","0104","NULL"
"2013","NULL","alle","alle","personer","1235","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","alle","alle","prosent","5","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","659","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.1","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","innvandrere","1","personer","165","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","innvandrere","1","prosent","10","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","innvandrere","2","personer","411","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","innvandrere","2","prosent","20.9","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","innvandrere","alle","personer","576","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","innvandrere","alle","prosent","15.9","arbledige_innvkat_land","NULL","0105","NULL"
"2013","NULL","alle","alle","personer","2020","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","alle","alle","prosent","5.5","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1105","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.5","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","innvandrere","1","personer","216","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","innvandrere","1","prosent","8.6","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","innvandrere","2","personer","699","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","innvandrere","2","prosent","27","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","innvandrere","alle","personer","915","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","innvandrere","alle","prosent","18","arbledige_innvkat_land","NULL","0106","NULL"
"2013","NULL","alle","alle","personer","53","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","alle","alle","prosent","2.7","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","48","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.6","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","innvandrere","1","personer","4","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","innvandrere","1","prosent","5.9","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","innvandrere","2","personer","1","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","innvandrere","2","prosent","3.3","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","innvandrere","alle","personer","5","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","innvandrere","alle","prosent","5.1","arbledige_innvkat_land","NULL","0111","NULL"
"2013","NULL","alle","alle","personer","25","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","alle","alle","prosent","4","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","21","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.5","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","0118","NULL"
"2013","NULL","alle","alle","personer","60","arbledige_innvkat_land","NULL","0119","NULL"
"2013","NULL","alle","alle","prosent","4","arbledige_innvkat_land","NULL","0119","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","40","arbledige_innvkat_land","NULL","0119","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.9","arbledige_innvkat_land","NULL","0119","NULL"
"2013","NULL","innvandrere","1","personer","9","arbledige_innvkat_land","NULL","0119","NULL"
"2013","NULL","innvandrere","1","prosent","11.2","arbledige_innvkat_land","NULL","0119","NULL"
