"aar","fylke_nr","innvkat_4","kjonn","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","12","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","alle","alle","personer","63878","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","innvandrere","0","personer","1609","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","innvandrere","0","prosent","5.3","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","innvandrere","1","personer","1774","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","innvandrere","1","prosent","5.3","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","innvandrere","alle","personer","3383","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","innvandrere","alle","prosent","5.3","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","bef_u_innv_og_norskf","0","personer","28013","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","bef_u_innv_og_norskf","0","prosent","92.5","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","bef_u_innv_og_norskf","1","personer","31234","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","bef_u_innv_og_norskf","1","prosent","92.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","bef_u_innv_og_norskf","alle","personer","59247","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","bef_u_innv_og_norskf","alle","prosent","92.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","norskfodte_m_innvf","0","personer","648","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","norskfodte_m_innvf","0","prosent","2.1","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","norskfodte_m_innvf","1","personer","600","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","norskfodte_m_innvf","1","prosent","1.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","norskfodte_m_innvf","alle","personer","1248","videregaende_deltakelse","NULL","NULL","NULL"
"2013","12","norskfodte_m_innvf","alle","prosent","2","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","alle","0","personer","7374","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","alle","1","personer","8500","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","alle","alle","personer","15874","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","innvandrere","0","personer","381","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","innvandrere","0","prosent","5.2","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","innvandrere","1","personer","456","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","innvandrere","1","prosent","5.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","innvandrere","alle","personer","837","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","innvandrere","alle","prosent","5.3","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","bef_u_innv_og_norskf","0","personer","6919","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","bef_u_innv_og_norskf","0","prosent","93.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","bef_u_innv_og_norskf","1","personer","7976","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","bef_u_innv_og_norskf","1","prosent","93.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","bef_u_innv_og_norskf","alle","personer","14895","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","bef_u_innv_og_norskf","alle","prosent","93.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","norskfodte_m_innvf","0","personer","74","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","norskfodte_m_innvf","0","prosent","1","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","norskfodte_m_innvf","1","personer","68","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","norskfodte_m_innvf","1","prosent","0.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","norskfodte_m_innvf","alle","personer","142","videregaende_deltakelse","NULL","NULL","NULL"
"2013","14","norskfodte_m_innvf","alle","prosent","0.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","alle","0","personer","15967","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","alle","1","personer","18073","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","alle","alle","personer","34040","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","innvandrere","0","personer","699","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","innvandrere","0","prosent","4.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","innvandrere","1","personer","881","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","innvandrere","1","prosent","4.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","innvandrere","alle","personer","1580","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","innvandrere","alle","prosent","4.6","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","bef_u_innv_og_norskf","0","personer","15106","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","bef_u_innv_og_norskf","0","prosent","94.6","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","bef_u_innv_og_norskf","1","personer","17035","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","bef_u_innv_og_norskf","1","prosent","94.3","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","bef_u_innv_og_norskf","alle","personer","32141","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","bef_u_innv_og_norskf","alle","prosent","94.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","norskfodte_m_innvf","0","personer","162","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","norskfodte_m_innvf","0","prosent","1","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","norskfodte_m_innvf","1","personer","157","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","norskfodte_m_innvf","1","prosent","0.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","norskfodte_m_innvf","alle","personer","319","videregaende_deltakelse","NULL","NULL","NULL"
"2013","15","norskfodte_m_innvf","alle","prosent","0.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","alle","0","personer","17714","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","alle","1","personer","19229","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","alle","alle","personer","36943","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","innvandrere","0","personer","751","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","innvandrere","0","prosent","4.2","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","innvandrere","1","personer","903","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","innvandrere","1","prosent","4.7","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","innvandrere","alle","personer","1654","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","innvandrere","alle","prosent","4.5","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","bef_u_innv_og_norskf","0","personer","16668","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","bef_u_innv_og_norskf","0","prosent","94.1","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","bef_u_innv_og_norskf","1","personer","17979","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","bef_u_innv_og_norskf","1","prosent","93.5","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","bef_u_innv_og_norskf","alle","personer","34647","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","bef_u_innv_og_norskf","alle","prosent","93.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","norskfodte_m_innvf","0","personer","295","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","norskfodte_m_innvf","0","prosent","1.7","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","norskfodte_m_innvf","1","personer","347","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","norskfodte_m_innvf","1","prosent","1.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","norskfodte_m_innvf","alle","personer","642","videregaende_deltakelse","NULL","NULL","NULL"
"2013","16","norskfodte_m_innvf","alle","prosent","1.7","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","alle","0","personer","8920","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","alle","1","personer","9813","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","alle","alle","personer","18733","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","innvandrere","0","personer","330","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","innvandrere","0","prosent","3.7","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","innvandrere","1","personer","376","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","innvandrere","1","prosent","3.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","innvandrere","alle","personer","706","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","innvandrere","alle","prosent","3.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","bef_u_innv_og_norskf","0","personer","8551","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","bef_u_innv_og_norskf","0","prosent","95.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","bef_u_innv_og_norskf","1","personer","9408","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","bef_u_innv_og_norskf","1","prosent","95.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","bef_u_innv_og_norskf","alle","personer","17959","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","bef_u_innv_og_norskf","alle","prosent","95.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","norskfodte_m_innvf","0","personer","39","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","norskfodte_m_innvf","0","prosent","0.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","norskfodte_m_innvf","1","personer","29","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","norskfodte_m_innvf","1","prosent","0.3","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","norskfodte_m_innvf","alle","personer","68","videregaende_deltakelse","NULL","NULL","NULL"
"2013","17","norskfodte_m_innvf","alle","prosent","0.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","alle","0","personer","15201","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","alle","1","personer","16483","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","alle","alle","personer","31684","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","innvandrere","0","personer","554","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","innvandrere","0","prosent","3.6","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","innvandrere","1","personer","678","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","innvandrere","1","prosent","4.1","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","innvandrere","alle","personer","1232","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","innvandrere","alle","prosent","3.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","bef_u_innv_og_norskf","0","personer","14588","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","bef_u_innv_og_norskf","0","prosent","96","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","bef_u_innv_og_norskf","1","personer","15765","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","bef_u_innv_og_norskf","1","prosent","95.6","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","bef_u_innv_og_norskf","alle","personer","30353","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","bef_u_innv_og_norskf","alle","prosent","95.8","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","norskfodte_m_innvf","0","personer","59","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","norskfodte_m_innvf","0","prosent","0.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","norskfodte_m_innvf","1","personer","40","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","norskfodte_m_innvf","1","prosent","0.2","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","norskfodte_m_innvf","alle","personer","99","videregaende_deltakelse","NULL","NULL","NULL"
"2013","18","norskfodte_m_innvf","alle","prosent","0.3","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","alle","0","personer","9526","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","alle","1","personer","10957","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","alle","alle","personer","20483","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","innvandrere","0","personer","323","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","innvandrere","0","prosent","3.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","innvandrere","1","personer","405","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","innvandrere","1","prosent","3.7","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","innvandrere","alle","personer","728","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","innvandrere","alle","prosent","3.6","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","bef_u_innv_og_norskf","0","personer","9167","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","bef_u_innv_og_norskf","0","prosent","96.2","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","bef_u_innv_og_norskf","1","personer","10504","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","bef_u_innv_og_norskf","1","prosent","95.9","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","bef_u_innv_og_norskf","alle","personer","19671","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","bef_u_innv_og_norskf","alle","prosent","96","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","norskfodte_m_innvf","0","personer","36","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","norskfodte_m_innvf","0","prosent","0.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","norskfodte_m_innvf","1","personer","48","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","norskfodte_m_innvf","1","prosent","0.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","norskfodte_m_innvf","alle","personer","84","videregaende_deltakelse","NULL","NULL","NULL"
"2013","19","norskfodte_m_innvf","alle","prosent","0.4","videregaende_deltakelse","NULL","NULL","NULL"
"2013","20","alle","0","personer","4559","videregaende_deltakelse","NULL","NULL","NULL"
"2013","20","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","20","alle","1","personer","5118","videregaende_deltakelse","NULL","NULL","NULL"
"2013","20","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","NULL"
"2013","20","alle","alle","personer","9677","videregaende_deltakelse","NULL","NULL","NULL"
