"aar","bydel_nr","innvgrunn_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","030109","alle","0","prosent","55.6","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","alle","1","personer","3137","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","alle","1","prosent","71","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","alle","alle","personer","5151","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","alle","alle","prosent","64.1","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","arbeid","0","personer","307","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","arbeid","0","prosent","75.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","arbeid","1","personer","1019","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","arbeid","1","prosent","80.5","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","arbeid","alle","personer","1326","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","arbeid","alle","prosent","79.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","familie","0","personer","463","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","familie","0","prosent","51.7","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","familie","1","personer","430","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","familie","1","prosent","77.8","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","familie","alle","personer","893","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","familie","alle","prosent","61.6","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","flukt","0","personer","731","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","flukt","0","prosent","49.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","flukt","1","personer","1009","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","flukt","1","prosent","62","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","flukt","alle","personer","1740","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","flukt","alle","prosent","56","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","annet_uoppgitt","0","personer","513","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","annet_uoppgitt","0","prosent","61.1","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","annet_uoppgitt","1","personer","679","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","annet_uoppgitt","1","prosent","70","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","annet_uoppgitt","alle","personer","1192","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030109","annet_uoppgitt","alle","prosent","65.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","alle","0","personer","2134","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","alle","0","prosent","58.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","alle","1","personer","2667","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","alle","1","prosent","70.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","alle","alle","personer","4801","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","alle","alle","prosent","64.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","arbeid","0","personer","229","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","arbeid","0","prosent","78.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","arbeid","1","personer","540","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","arbeid","1","prosent","77.7","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","arbeid","alle","personer","769","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","arbeid","alle","prosent","77.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","familie","0","personer","575","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","familie","0","prosent","57.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","familie","1","personer","499","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","familie","1","prosent","75.7","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","familie","alle","personer","1074","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","familie","alle","prosent","64.5","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","flukt","0","personer","904","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","flukt","0","prosent","55.7","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","flukt","1","personer","1151","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","flukt","1","prosent","67","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","flukt","alle","personer","2055","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","flukt","alle","prosent","61.5","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","annet_uoppgitt","0","personer","426","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","annet_uoppgitt","0","prosent","58","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","annet_uoppgitt","1","personer","477","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","annet_uoppgitt","1","prosent","66.1","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","annet_uoppgitt","alle","personer","903","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030110","annet_uoppgitt","alle","prosent","62","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","alle","0","personer","2233","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","alle","0","prosent","52","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","alle","1","personer","3331","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","alle","1","prosent","71.1","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","alle","alle","personer","5564","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","alle","alle","prosent","61.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","arbeid","0","personer","200","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","arbeid","0","prosent","74.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","arbeid","1","personer","719","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","arbeid","1","prosent","80","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","arbeid","alle","personer","919","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","arbeid","alle","prosent","78.8","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","familie","0","personer","555","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","familie","0","prosent","47.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","familie","1","personer","610","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","familie","1","prosent","80.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","familie","alle","personer","1165","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","familie","alle","prosent","60.7","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","flukt","0","personer","950","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","flukt","0","prosent","51.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","flukt","1","personer","1294","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","flukt","1","prosent","66.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","flukt","alle","personer","2244","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","flukt","alle","prosent","59.1","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","annet_uoppgitt","0","personer","528","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","annet_uoppgitt","0","prosent","51.6","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","annet_uoppgitt","1","personer","708","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","annet_uoppgitt","1","prosent","66","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","annet_uoppgitt","alle","personer","1236","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030111","annet_uoppgitt","alle","prosent","58.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","alle","0","personer","3743","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","alle","0","prosent","54.5","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","alle","1","personer","5016","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","alle","1","prosent","70.1","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","alle","alle","personer","8759","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","alle","alle","prosent","62.5","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","arbeid","0","personer","371","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","arbeid","0","prosent","81","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","arbeid","1","personer","1037","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","arbeid","1","prosent","81","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","arbeid","alle","personer","1408","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","arbeid","alle","prosent","81","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","familie","0","personer","972","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","familie","0","prosent","50.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","familie","1","personer","969","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","familie","1","prosent","78.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","familie","alle","personer","1941","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","familie","alle","prosent","61.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","flukt","0","personer","1461","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","flukt","0","prosent","53.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","flukt","1","personer","1890","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","flukt","1","prosent","64.8","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","flukt","alle","personer","3351","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","flukt","alle","prosent","59.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","annet_uoppgitt","0","personer","939","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","annet_uoppgitt","0","prosent","54","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","annet_uoppgitt","1","personer","1120","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","annet_uoppgitt","1","prosent","65.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","annet_uoppgitt","alle","personer","2059","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030112","annet_uoppgitt","alle","prosent","59.6","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","alle","0","personer","2141","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","alle","0","prosent","60.6","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","alle","1","personer","2548","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","alle","1","prosent","72.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","alle","alle","personer","4689","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","alle","alle","prosent","66.7","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","arbeid","0","personer","289","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","arbeid","0","prosent","81","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","arbeid","1","personer","728","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","arbeid","1","prosent","82.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","arbeid","alle","personer","1017","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","arbeid","alle","prosent","82","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","familie","0","personer","541","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","familie","0","prosent","54.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","familie","1","personer","390","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","familie","1","prosent","75.9","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","familie","alle","personer","931","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","familie","alle","prosent","61.6","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","flukt","0","personer","637","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","flukt","0","prosent","54","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","flukt","1","personer","740","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","flukt","1","prosent","64","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","flukt","alle","personer","1377","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","flukt","alle","prosent","59","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","annet_uoppgitt","0","personer","674","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","annet_uoppgitt","0","prosent","67.5","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","annet_uoppgitt","1","personer","690","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","annet_uoppgitt","1","prosent","73.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","annet_uoppgitt","alle","personer","1364","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030113","annet_uoppgitt","alle","prosent","70.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","alle","0","personer","1738","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","alle","0","prosent","64.7","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","alle","1","personer","2062","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","alle","1","prosent","74.8","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","alle","alle","personer","3800","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","alle","alle","prosent","69.8","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","arbeid","0","personer","317","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","arbeid","0","prosent","76.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","arbeid","1","personer","853","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","arbeid","1","prosent","80","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","arbeid","alle","personer","1170","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","arbeid","alle","prosent","79","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","familie","0","personer","344","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","familie","0","prosent","58.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","familie","1","personer","223","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","familie","1","prosent","76.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","familie","alle","personer","567","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","familie","alle","prosent","64.4","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","flukt","0","personer","308","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","flukt","0","prosent","53.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","flukt","1","personer","337","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","flukt","1","prosent","59.3","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","flukt","alle","personer","645","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
"2013","030114","flukt","alle","prosent","56.2","sysselsatte_innvandringsgrunn","NULL","NULL","NULL"
