"aar","bydel_nr","flytting","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
"2013","030105","utflytting","innvandrere","1","personer","326","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utflytting","innvandrere","2","personer","242","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utflytting","innvandrere","alle","personer","568","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utflytting","befolkningen_ellers","alle","personer","2680","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnflytting","alle","alle","personer","1015","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnflytting","innvandrere","1","personer","62","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnflytting","innvandrere","2","personer","89","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnflytting","innvandrere","alle","personer","151","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnflytting","befolkningen_ellers","alle","personer","864","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","innvandring_og_innflytting","alle","alle","personer","6764","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","innvandring_og_innflytting","innvandrere","1","personer","1872","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","innvandring_og_innflytting","innvandrere","2","personer","1044","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","innvandring_og_innflytting","innvandrere","alle","personer","2916","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","innvandring_og_innflytting","befolkningen_ellers","alle","personer","3848","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utvandring_og_utflytting","alle","alle","personer","4702","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utvandring_og_utflytting","innvandrere","1","personer","1141","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utvandring_og_utflytting","innvandrere","2","personer","575","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utvandring_og_utflytting","innvandrere","alle","personer","1716","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","utvandring_og_utflytting","befolkningen_ellers","alle","personer","2986","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","2062","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","731","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","469","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","1200","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030105","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","862","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring","alle","alle","personer","651","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring","innvandrere","1","personer","318","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring","innvandrere","2","personer","232","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring","innvandrere","alle","personer","550","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring","befolkningen_ellers","alle","personer","101","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring","alle","alle","personer","378","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring","innvandrere","1","personer","133","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring","innvandrere","2","personer","134","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring","innvandrere","alle","personer","267","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring","befolkningen_ellers","alle","personer","111","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring","alle","alle","personer","273","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring","innvandrere","1","personer","185","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring","innvandrere","2","personer","98","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring","innvandrere","alle","personer","283","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring","befolkningen_ellers","alle","personer","-10","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innflytting","alle","alle","personer","1050","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innflytting","innvandrere","1","personer","117","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innflytting","innvandrere","2","personer","115","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innflytting","innvandrere","alle","personer","232","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innflytting","befolkningen_ellers","alle","personer","818","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utflytting","alle","alle","personer","1437","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utflytting","innvandrere","1","personer","193","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utflytting","innvandrere","2","personer","125","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utflytting","innvandrere","alle","personer","318","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utflytting","befolkningen_ellers","alle","personer","1119","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnflytting","alle","alle","personer","-387","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnflytting","innvandrere","1","personer","-76","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnflytting","innvandrere","2","personer","-10","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnflytting","innvandrere","alle","personer","-86","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnflytting","befolkningen_ellers","alle","personer","-301","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring_og_innflytting","alle","alle","personer","1701","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring_og_innflytting","innvandrere","1","personer","435","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring_og_innflytting","innvandrere","2","personer","347","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring_og_innflytting","innvandrere","alle","personer","782","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","innvandring_og_innflytting","befolkningen_ellers","alle","personer","919","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring_og_utflytting","alle","alle","personer","1815","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring_og_utflytting","innvandrere","1","personer","326","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring_og_utflytting","innvandrere","2","personer","259","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring_og_utflytting","innvandrere","alle","personer","585","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","utvandring_og_utflytting","befolkningen_ellers","alle","personer","1230","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","-114","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","109","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","88","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","197","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030106","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-311","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring","alle","alle","personer","1078","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring","innvandrere","1","personer","512","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring","innvandrere","2","personer","377","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring","innvandrere","alle","personer","889","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring","befolkningen_ellers","alle","personer","189","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring","alle","alle","personer","603","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring","innvandrere","1","personer","190","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring","innvandrere","2","personer","197","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring","innvandrere","alle","personer","387","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring","befolkningen_ellers","alle","personer","216","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring","alle","alle","personer","475","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring","innvandrere","1","personer","322","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring","innvandrere","2","personer","180","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring","innvandrere","alle","personer","502","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring","befolkningen_ellers","alle","personer","-27","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innflytting","alle","alle","personer","1236","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innflytting","innvandrere","1","personer","134","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innflytting","innvandrere","2","personer","141","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innflytting","innvandrere","alle","personer","275","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innflytting","befolkningen_ellers","alle","personer","961","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utflytting","alle","alle","personer","1679","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utflytting","innvandrere","1","personer","208","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utflytting","innvandrere","2","personer","128","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utflytting","innvandrere","alle","personer","336","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utflytting","befolkningen_ellers","alle","personer","1343","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnflytting","alle","alle","personer","-443","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnflytting","innvandrere","1","personer","-74","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnflytting","innvandrere","2","personer","13","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnflytting","innvandrere","alle","personer","-61","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnflytting","befolkningen_ellers","alle","personer","-382","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring_og_innflytting","alle","alle","personer","2314","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring_og_innflytting","innvandrere","1","personer","646","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring_og_innflytting","innvandrere","2","personer","518","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring_og_innflytting","innvandrere","alle","personer","1164","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","innvandring_og_innflytting","befolkningen_ellers","alle","personer","1150","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring_og_utflytting","alle","alle","personer","2282","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring_og_utflytting","innvandrere","1","personer","398","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring_og_utflytting","innvandrere","2","personer","325","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring_og_utflytting","innvandrere","alle","personer","723","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","utvandring_og_utflytting","befolkningen_ellers","alle","personer","1559","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","32","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","248","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","193","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","441","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030107","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-409","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030108","innvandring","alle","alle","personer","1341","befolkning_flytting","NULL","NULL","NULL","NULL"
"2013","030108","innvandring","innvandrere","1","personer","647","befolkning_flytting","NULL","NULL","NULL","NULL"
