"tabell_navn","aar","kommune_nr","fylke_nr","bydel_nr","naringsregion_nr","innvkat_3","kjonn","enhet","tabellvariabel"
"sosialhjelp","2013","NULL","19","NULL","NULL","alle","alle","prosent","2.76"
"sosialhjelp","2013","NULL","19","NULL","NULL","alle","1","personer","2032"
"sosialhjelp","2013","NULL","19","NULL","NULL","alle","1","prosent","3.17"
"sosialhjelp","2013","NULL","19","NULL","NULL","alle","0","personer","1479"
"sosialhjelp","2013","NULL","19","NULL","NULL","alle","0","prosent","2.34"
"sosialhjelp","2013","NULL","19","NULL","NULL","befolkningen_ellers","alle","personer","2612"
"sosialhjelp","2013","NULL","19","NULL","NULL","befolkningen_ellers","alle","prosent","2.27"
"sosialhjelp","2013","NULL","19","NULL","NULL","befolkningen_ellers","1","personer","1519"
"sosialhjelp","2013","NULL","19","NULL","NULL","befolkningen_ellers","1","prosent","2.62"
"sosialhjelp","2013","NULL","19","NULL","NULL","befolkningen_ellers","0","personer","1093"
"sosialhjelp","2013","NULL","19","NULL","NULL","befolkningen_ellers","0","prosent","1.91"
"sosialhjelp","2013","NULL","19","NULL","NULL","innvandrere","alle","personer","899"
"sosialhjelp","2013","NULL","19","NULL","NULL","innvandrere","alle","prosent","7.44"
"sosialhjelp","2013","NULL","19","NULL","NULL","innvandrere","1","personer","513"
"sosialhjelp","2013","NULL","19","NULL","NULL","innvandrere","1","prosent","8.36"
"sosialhjelp","2013","NULL","19","NULL","NULL","innvandrere","0","personer","386"
"sosialhjelp","2013","NULL","19","NULL","NULL","innvandrere","0","prosent","6.49"
"sosialhjelp","2013","NULL","20","NULL","NULL","alle","alle","personer","2589"
"sosialhjelp","2013","NULL","20","NULL","NULL","alle","alle","prosent","4.40"
"sosialhjelp","2013","NULL","20","NULL","NULL","alle","1","personer","1508"
"sosialhjelp","2013","NULL","20","NULL","NULL","alle","1","prosent","4.97"
"sosialhjelp","2013","NULL","20","NULL","NULL","alle","0","personer","1081"
"sosialhjelp","2013","NULL","20","NULL","NULL","alle","0","prosent","3.79"
"sosialhjelp","2013","NULL","20","NULL","NULL","befolkningen_ellers","alle","personer","1996"
"sosialhjelp","2013","NULL","20","NULL","NULL","befolkningen_ellers","alle","prosent","3.87"
"sosialhjelp","2013","NULL","20","NULL","NULL","befolkningen_ellers","1","personer","1194"
"sosialhjelp","2013","NULL","20","NULL","NULL","befolkningen_ellers","1","prosent","4.47"
"sosialhjelp","2013","NULL","20","NULL","NULL","befolkningen_ellers","0","personer","802"
"sosialhjelp","2013","NULL","20","NULL","NULL","befolkningen_ellers","0","prosent","3.23"
"sosialhjelp","2013","NULL","20","NULL","NULL","innvandrere","alle","personer","593"
"sosialhjelp","2013","NULL","20","NULL","NULL","innvandrere","alle","prosent","8.05"
"sosialhjelp","2013","NULL","20","NULL","NULL","innvandrere","1","personer","314"
"sosialhjelp","2013","NULL","20","NULL","NULL","innvandrere","1","prosent","8.58"
"sosialhjelp","2013","NULL","20","NULL","NULL","innvandrere","0","personer","279"
"sosialhjelp","2013","NULL","20","NULL","NULL","innvandrere","0","prosent","7.53"
"sosialhjelp","2013","0101","NULL","NULL","NULL","alle","alle","personer","983"
"sosialhjelp","2013","0101","NULL","NULL","NULL","alle","alle","prosent","4.14"
"sosialhjelp","2013","0101","NULL","NULL","NULL","alle","1","personer","502"
"sosialhjelp","2013","0101","NULL","NULL","NULL","alle","1","prosent","4.28"
"sosialhjelp","2013","0101","NULL","NULL","NULL","alle","0","personer","481"
"sosialhjelp","2013","0101","NULL","NULL","NULL","alle","0","prosent","4.00"
"sosialhjelp","2013","0101","NULL","NULL","NULL","befolkningen_ellers","alle","personer","688"
"sosialhjelp","2013","0101","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","3.26"
"sosialhjelp","2013","0101","NULL","NULL","NULL","befolkningen_ellers","1","personer","353"
"sosialhjelp","2013","0101","NULL","NULL","NULL","befolkningen_ellers","1","prosent","3.39"
"sosialhjelp","2013","0101","NULL","NULL","NULL","befolkningen_ellers","0","personer","335"
"sosialhjelp","2013","0101","NULL","NULL","NULL","befolkningen_ellers","0","prosent","3.14"
"sosialhjelp","2013","0101","NULL","NULL","NULL","innvandrere","alle","personer","295"
"sosialhjelp","2013","0101","NULL","NULL","NULL","innvandrere","alle","prosent","11.04"
"sosialhjelp","2013","0101","NULL","NULL","NULL","innvandrere","1","personer","149"
"sosialhjelp","2013","0101","NULL","NULL","NULL","innvandrere","1","prosent","11.31"
"sosialhjelp","2013","0101","NULL","NULL","NULL","innvandrere","0","personer","146"
"sosialhjelp","2013","0101","NULL","NULL","NULL","innvandrere","0","prosent","10.78"
"sosialhjelp","2013","0104","NULL","NULL","NULL","alle","alle","personer","1141"
"sosialhjelp","2013","0104","NULL","NULL","NULL","alle","alle","prosent","4.60"
"sosialhjelp","2013","0104","NULL","NULL","NULL","alle","1","personer","618"
"sosialhjelp","2013","0104","NULL","NULL","NULL","alle","1","prosent","5.08"
"sosialhjelp","2013","0104","NULL","NULL","NULL","alle","0","personer","523"
"sosialhjelp","2013","0104","NULL","NULL","NULL","alle","0","prosent","4.14"
"sosialhjelp","2013","0104","NULL","NULL","NULL","befolkningen_ellers","alle","personer","731"
"sosialhjelp","2013","0104","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","3.54"
"sosialhjelp","2013","0104","NULL","NULL","NULL","befolkningen_ellers","1","personer","405"
"sosialhjelp","2013","0104","NULL","NULL","NULL","befolkningen_ellers","1","prosent","4.04"
"sosialhjelp","2013","0104","NULL","NULL","NULL","befolkningen_ellers","0","personer","326"
"sosialhjelp","2013","0104","NULL","NULL","NULL","befolkningen_ellers","0","prosent","3.07"
"sosialhjelp","2013","0104","NULL","NULL","NULL","innvandrere","alle","personer","410"
"sosialhjelp","2013","0104","NULL","NULL","NULL","innvandrere","alle","prosent","9.89"
"sosialhjelp","2013","0104","NULL","NULL","NULL","innvandrere","1","personer","213"
"sosialhjelp","2013","0104","NULL","NULL","NULL","innvandrere","1","prosent","9.90"
"sosialhjelp","2013","0104","NULL","NULL","NULL","innvandrere","0","personer","197"
"sosialhjelp","2013","0104","NULL","NULL","NULL","innvandrere","0","prosent","9.88"
"sosialhjelp","2013","0105","NULL","NULL","NULL","alle","alle","personer","1584"
"sosialhjelp","2013","0105","NULL","NULL","NULL","alle","alle","prosent","3.75"
"sosialhjelp","2013","0105","NULL","NULL","NULL","alle","1","personer","923"
"sosialhjelp","2013","0105","NULL","NULL","NULL","alle","1","prosent","4.42"
"sosialhjelp","2013","0105","NULL","NULL","NULL","alle","0","personer","661"
"sosialhjelp","2013","0105","NULL","NULL","NULL","alle","0","prosent","3.09"
"sosialhjelp","2013","0105","NULL","NULL","NULL","befolkningen_ellers","alle","personer","934"
"sosialhjelp","2013","0105","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.58"
"sosialhjelp","2013","0105","NULL","NULL","NULL","befolkningen_ellers","1","personer","550"
"sosialhjelp","2013","0105","NULL","NULL","NULL","befolkningen_ellers","1","prosent","3.11"
"sosialhjelp","2013","0105","NULL","NULL","NULL","befolkningen_ellers","0","personer","384"
"sosialhjelp","2013","0105","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.08"
"sosialhjelp","2013","0105","NULL","NULL","NULL","innvandrere","alle","personer","650"
"sosialhjelp","2013","0105","NULL","NULL","NULL","innvandrere","alle","prosent","10.65"
"sosialhjelp","2013","0105","NULL","NULL","NULL","innvandrere","1","personer","373"
"sosialhjelp","2013","0105","NULL","NULL","NULL","innvandrere","1","prosent","11.73"
"sosialhjelp","2013","0105","NULL","NULL","NULL","innvandrere","0","personer","277"
"sosialhjelp","2013","0105","NULL","NULL","NULL","innvandrere","0","prosent","9.48"
"sosialhjelp","2013","0106","NULL","NULL","NULL","alle","alle","personer","2346"
"sosialhjelp","2013","0106","NULL","NULL","NULL","alle","alle","prosent","3.85"
"sosialhjelp","2013","0106","NULL","NULL","NULL","alle","1","personer","1302"
"sosialhjelp","2013","0106","NULL","NULL","NULL","alle","1","prosent","4.35"
"sosialhjelp","2013","0106","NULL","NULL","NULL","alle","0","personer","1044"
"sosialhjelp","2013","0106","NULL","NULL","NULL","alle","0","prosent","3.36"
"sosialhjelp","2013","0106","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1380"
"sosialhjelp","2013","0106","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.62"
"sosialhjelp","2013","0106","NULL","NULL","NULL","befolkningen_ellers","1","personer","746"
"sosialhjelp","2013","0106","NULL","NULL","NULL","befolkningen_ellers","1","prosent","2.92"
"sosialhjelp","2013","0106","NULL","NULL","NULL","befolkningen_ellers","0","personer","634"
"sosialhjelp","2013","0106","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.34"
"sosialhjelp","2013","0106","NULL","NULL","NULL","innvandrere","alle","personer","966"
"sosialhjelp","2013","0106","NULL","NULL","NULL","innvandrere","alle","prosent","11.48"
"sosialhjelp","2013","0106","NULL","NULL","NULL","innvandrere","1","personer","556"
"sosialhjelp","2013","0106","NULL","NULL","NULL","innvandrere","1","prosent","12.65"
"sosialhjelp","2013","0106","NULL","NULL","NULL","innvandrere","0","personer","410"
"sosialhjelp","2013","0106","NULL","NULL","NULL","innvandrere","0","prosent","10.21"
"sosialhjelp","2013","0111","NULL","NULL","NULL","alle","alle","personer","112"
"sosialhjelp","2013","0111","NULL","NULL","NULL","alle","alle","prosent","3.13"
"sosialhjelp","2013","0111","NULL","NULL","NULL","alle","1","personer","65"
"sosialhjelp","2013","0111","NULL","NULL","NULL","alle","1","prosent","3.64"
"sosialhjelp","2013","0111","NULL","NULL","NULL","alle","0","personer","47"
"sosialhjelp","2013","0111","NULL","NULL","NULL","alle","0","prosent","2.62"
"sosialhjelp","2013","0111","NULL","NULL","NULL","befolkningen_ellers","alle","personer","90"
"sosialhjelp","2013","0111","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.66"
"sosialhjelp","2013","0111","NULL","NULL","NULL","befolkningen_ellers","1","personer","56"
"sosialhjelp","2013","0111","NULL","NULL","NULL","befolkningen_ellers","1","prosent","3.30"
"sosialhjelp","2013","0111","NULL","NULL","NULL","befolkningen_ellers","0","personer","34"
"sosialhjelp","2013","0111","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.02"
"sosialhjelp","2013","0111","NULL","NULL","NULL","innvandrere","alle","personer","22"
"sosialhjelp","2013","0111","NULL","NULL","NULL","innvandrere","alle","prosent","11.11"
"sosialhjelp","2013","0111","NULL","NULL","NULL","innvandrere","1","personer","9"
"sosialhjelp","2013","0111","NULL","NULL","NULL","innvandrere","1","prosent","9.78"
"sosialhjelp","2013","0111","NULL","NULL","NULL","innvandrere","0","personer","13"
"sosialhjelp","2013","0111","NULL","NULL","NULL","innvandrere","0","prosent","12.26"
"sosialhjelp","2013","0118","NULL","NULL","NULL","alle","alle","personer","33"
"sosialhjelp","2013","0118","NULL","NULL","NULL","alle","alle","prosent","2.94"
"sosialhjelp","2013","0118","NULL","NULL","NULL","alle","1","personer","23"
"sosialhjelp","2013","0118","NULL","NULL","NULL","alle","1","prosent","3.96"
"sosialhjelp","2013","0118","NULL","NULL","NULL","alle","0","personer","10"
"sosialhjelp","2013","0118","NULL","NULL","NULL","alle","0","prosent","1.85"
"sosialhjelp","2013","0118","NULL","NULL","NULL","befolkningen_ellers","alle","personer","30"
"sosialhjelp","2013","0118","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.77"
"sosialhjelp","2013","0118","NULL","NULL","NULL","befolkningen_ellers","1","personer","21"
"sosialhjelp","2013","0118","NULL","NULL","NULL","befolkningen_ellers","1","prosent","3.72"
"sosialhjelp","2013","0118","NULL","NULL","NULL","befolkningen_ellers","0","personer","9"
"sosialhjelp","2013","0118","NULL","NULL","NULL","befolkningen_ellers","0","prosent","1.74"
"sosialhjelp","2013","0118","NULL","NULL","NULL","innvandrere","alle","personer","3"
"sosialhjelp","2013","0118","NULL","NULL","NULL","innvandrere","alle","prosent","7.50"
"sosialhjelp","2013","0118","NULL","NULL","NULL","innvandrere","1","personer",":"
"sosialhjelp","2013","0118","NULL","NULL","NULL","innvandrere","1","prosent",":"
"sosialhjelp","2013","0118","NULL","NULL","NULL","innvandrere","0","personer",":"
"sosialhjelp","2013","0118","NULL","NULL","NULL","innvandrere","0","prosent",":"
"sosialhjelp","2013","0119","NULL","NULL","NULL","alle","alle","personer","100"
"sosialhjelp","2013","0119","NULL","NULL","NULL","alle","alle","prosent","3.47"
"sosialhjelp","2013","0119","NULL","NULL","NULL","alle","1","personer","55"
"sosialhjelp","2013","0119","NULL","NULL","NULL","alle","1","prosent","3.82"
"sosialhjelp","2013","0119","NULL","NULL","NULL","alle","0","personer","45"
"sosialhjelp","2013","0119","NULL","NULL","NULL","alle","0","prosent","3.11"
"sosialhjelp","2013","0119","NULL","NULL","NULL","befolkningen_ellers","alle","personer","76"
"sosialhjelp","2013","0119","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.87"
"sosialhjelp","2013","0119","NULL","NULL","NULL","befolkningen_ellers","1","personer","42"
"sosialhjelp","2013","0119","NULL","NULL","NULL","befolkningen_ellers","1","prosent","3.14"
"sosialhjelp","2013","0119","NULL","NULL","NULL","befolkningen_ellers","0","personer","34"
"sosialhjelp","2013","0119","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.59"
"sosialhjelp","2013","0119","NULL","NULL","NULL","innvandrere","alle","personer","24"
"sosialhjelp","2013","0119","NULL","NULL","NULL","innvandrere","alle","prosent","10.30"
"sosialhjelp","2013","0119","NULL","NULL","NULL","innvandrere","1","personer","13"
"sosialhjelp","2013","0119","NULL","NULL","NULL","innvandrere","1","prosent","12.87"
"sosialhjelp","2013","0119","NULL","NULL","NULL","innvandrere","0","personer","11"
"sosialhjelp","2013","0119","NULL","NULL","NULL","innvandrere","0","prosent","8.33"
"sosialhjelp","2013","0121","NULL","NULL","NULL","alle","alle","personer","9"
"sosialhjelp","2013","0121","NULL","NULL","NULL","alle","alle","prosent","1.66"
"sosialhjelp","2013","0121","NULL","NULL","NULL","alle","1","personer","7"
"sosialhjelp","2013","0121","NULL","NULL","NULL","alle","1","prosent","2.48"
"sosialhjelp","2013","0121","NULL","NULL","NULL","alle","0","personer",":"
"sosialhjelp","2013","0121","NULL","NULL","NULL","alle","0","prosent",":"
"sosialhjelp","2013","0121","NULL","NULL","NULL","befolkningen_ellers","alle","personer","6"
"sosialhjelp","2013","0121","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","1.20"
"sosialhjelp","2013","0121","NULL","NULL","NULL","befolkningen_ellers","1","personer","5"
"sosialhjelp","2013","0121","NULL","NULL","NULL","befolkningen_ellers","1","prosent","1.92"
"sosialhjelp","2013","0121","NULL","NULL","NULL","befolkningen_ellers","0","personer",":"
"sosialhjelp","2013","0121","NULL","NULL","NULL","befolkningen_ellers","0","prosent",":"
"sosialhjelp","2013","0121","NULL","NULL","NULL","innvandrere","alle","personer","3"
"sosialhjelp","2013","0121","NULL","NULL","NULL","innvandrere","alle","prosent","7.32"
"sosialhjelp","2013","0121","NULL","NULL","NULL","innvandrere","1","personer",":"
"sosialhjelp","2013","0121","NULL","NULL","NULL","innvandrere","1","prosent",":"
"sosialhjelp","2013","0121","NULL","NULL","NULL","innvandrere","0","personer",":"
"sosialhjelp","2013","0121","NULL","NULL","NULL","innvandrere","0","prosent",":"
"sosialhjelp","2013","0122","NULL","NULL","NULL","alle","alle","personer","115"
"sosialhjelp","2013","0122","NULL","NULL","NULL","alle","alle","prosent","2.72"
"sosialhjelp","2013","0122","NULL","NULL","NULL","alle","1","personer","60"
"sosialhjelp","2013","0122","NULL","NULL","NULL","alle","1","prosent","2.78"
"sosialhjelp","2013","0122","NULL","NULL","NULL","alle","0","personer","55"
"sosialhjelp","2013","0122","NULL","NULL","NULL","alle","0","prosent","2.66"
"sosialhjelp","2013","0122","NULL","NULL","NULL","befolkningen_ellers","alle","personer","90"
"sosialhjelp","2013","0122","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.35"
"sosialhjelp","2013","0122","NULL","NULL","NULL","befolkningen_ellers","1","personer","41"
"sosialhjelp","2013","0122","NULL","NULL","NULL","befolkningen_ellers","1","prosent","2.12"
"sosialhjelp","2013","0122","NULL","NULL","NULL","befolkningen_ellers","0","personer","49"
"sosialhjelp","2013","0122","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.59"
"sosialhjelp","2013","0122","NULL","NULL","NULL","innvandrere","alle","personer","25"
"sosialhjelp","2013","0122","NULL","NULL","NULL","innvandrere","alle","prosent","6.20"
"sosialhjelp","2013","0122","NULL","NULL","NULL","innvandrere","1","personer","19"
"sosialhjelp","2013","0122","NULL","NULL","NULL","innvandrere","1","prosent","8.44"
"sosialhjelp","2013","0122","NULL","NULL","NULL","innvandrere","0","personer","6"
"sosialhjelp","2013","0122","NULL","NULL","NULL","innvandrere","0","prosent","3.37"
"sosialhjelp","2013","0123","NULL","NULL","NULL","alle","alle","personer","152"
"sosialhjelp","2013","0123","NULL","NULL","NULL","alle","alle","prosent","3.50"
"sosialhjelp","2013","0123","NULL","NULL","NULL","alle","1","personer","80"
"sosialhjelp","2013","0123","NULL","NULL","NULL","alle","1","prosent","3.72"
"sosialhjelp","2013","0123","NULL","NULL","NULL","alle","0","personer","72"
"sosialhjelp","2013","0123","NULL","NULL","NULL","alle","0","prosent","3.29"
"sosialhjelp","2013","0123","NULL","NULL","NULL","befolkningen_ellers","alle","personer","101"
"sosialhjelp","2013","0123","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.61"
"sosialhjelp","2013","0123","NULL","NULL","NULL","befolkningen_ellers","1","personer","53"
"sosialhjelp","2013","0123","NULL","NULL","NULL","befolkningen_ellers","1","prosent","2.77"
"sosialhjelp","2013","0123","NULL","NULL","NULL","befolkningen_ellers","0","personer","48"
"sosialhjelp","2013","0123","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.45"
