"aar","kommune_nr","botid_5","tabellvariabel","tabell_navn","enhet"
"2012","1853","5_9","4","sysselsatte_botid","personer"
"2013","0827","10+","4","sysselsatte_botid","personer"
"2013","0827","5_9","4","sysselsatte_botid","personer"
"2013","1144","10+","4","sysselsatte_botid","personer"
"2013","1151","0_4","4","sysselsatte_botid","personer"
"2013","1151","10+","4","sysselsatte_botid","personer"
"2013","1632","10+","4","sysselsatte_botid","personer"
"2013","1748","10+","4","sysselsatte_botid","personer"
"2013","1815","5_9","4","sysselsatte_botid","personer"
"2013","1836","5_9","4","sysselsatte_botid","personer"
"2013","1839","5_9","4","sysselsatte_botid","personer"
"2013","1852","5_9","4","sysselsatte_botid","personer"
"2013","2017","5_9","4","sysselsatte_botid","personer"
"2014","0118","0_4","4","sysselsatte_botid","personer"
"2014","1151","0_4","4","sysselsatte_botid","personer"
"2014","1151","5_9","4","sysselsatte_botid","personer"
"2014","1739","5_9","4","sysselsatte_botid","personer"
"2014","1816","5_9","4","sysselsatte_botid","personer"
"2014","1826","0_4","4","sysselsatte_botid","personer"
"2014","1839","5_9","4","sysselsatte_botid","personer"
"2014","1856","10+","4","sysselsatte_botid","personer"
"2006","0511","5_9","5","sysselsatte_botid","personer"
"2006","0516","5_9","5","sysselsatte_botid","personer"
"2006","0541","10+","5","sysselsatte_botid","personer"
"2006","0615","10+","5","sysselsatte_botid","personer"
"2006","0632","5_9","5","sysselsatte_botid","personer"
"2006","1027","5_9","5","sysselsatte_botid","personer"
"2006","1227","10+","5","sysselsatte_botid","personer"
"2006","1232","5_9","5","sysselsatte_botid","personer"
"2006","1266","0_4","5","sysselsatte_botid","personer"
"2006","1266","5_9","5","sysselsatte_botid","personer"
"2006","1411","5_9","5","sysselsatte_botid","personer"
"2006","1546","5_9","5","sysselsatte_botid","personer"
"2006","1567","alle","5","sysselsatte_botid","personer"
"2006","1571","0_4","5","sysselsatte_botid","personer"
"2006","1621","5_9","5","sysselsatte_botid","personer"
"2006","1622","5_9","5","sysselsatte_botid","personer"
"2006","1630","0_4","5","sysselsatte_botid","personer"
"2006","1630","10+","5","sysselsatte_botid","personer"
"2006","1664","5_9","5","sysselsatte_botid","personer"
"2006","1665","0_4","5","sysselsatte_botid","personer"
"2006","1717","10+","5","sysselsatte_botid","personer"
"2006","1724","5_9","5","sysselsatte_botid","personer"
"2006","1725","0_4","5","sysselsatte_botid","personer"
"2006","1738","0_4","5","sysselsatte_botid","personer"
"2006","1748","0_4","5","sysselsatte_botid","personer"
"2006","1818","5_9","5","sysselsatte_botid","personer"
"2006","1825","0_4","5","sysselsatte_botid","personer"
"2006","1825","10+","5","sysselsatte_botid","personer"
"2006","1853","10+","5","sysselsatte_botid","personer"
"2006","1853","5_9","5","sysselsatte_botid","personer"
"2006","1920","5_9","5","sysselsatte_botid","personer"
"2006","1926","0_4","5","sysselsatte_botid","personer"
"2006","1928","5_9","5","sysselsatte_botid","personer"
"2006","1943","0_4","5","sysselsatte_botid","personer"
"2006","2027","0_4","5","sysselsatte_botid","personer"
"2007","0615","10+","5","sysselsatte_botid","personer"
"2007","0632","0_4","5","sysselsatte_botid","personer"
"2007","0632","5_9","5","sysselsatte_botid","personer"
"2007","0827","5_9","5","sysselsatte_botid","personer"
"2007","0828","5_9","5","sysselsatte_botid","personer"
"2007","0830","5_9","5","sysselsatte_botid","personer"
"2007","0938","0_4","5","sysselsatte_botid","personer"
"2007","0938","5_9","5","sysselsatte_botid","personer"
"2007","1034","5_9","5","sysselsatte_botid","personer"
"2007","1129","10+","5","sysselsatte_botid","personer"
"2007","1151","alle","5","sysselsatte_botid","personer"
"2007","1232","5_9","5","sysselsatte_botid","personer"
"2007","1234","0_4","5","sysselsatte_botid","personer"
"2007","1234","5_9","5","sysselsatte_botid","personer"
"2007","1265","0_4","5","sysselsatte_botid","personer"
"2007","1265","5_9","5","sysselsatte_botid","personer"
"2007","1419","5_9","5","sysselsatte_botid","personer"
"2007","1433","5_9","5","sysselsatte_botid","personer"
"2007","1526","5_9","5","sysselsatte_botid","personer"
"2007","1630","0_4","5","sysselsatte_botid","personer"
"2007","1736","5_9","5","sysselsatte_botid","personer"
"2007","1749","0_4","5","sysselsatte_botid","personer"
"2007","1755","0_4","5","sysselsatte_botid","personer"
"2007","1755","10+","5","sysselsatte_botid","personer"
"2007","1815","0_4","5","sysselsatte_botid","personer"
"2007","1818","0_4","5","sysselsatte_botid","personer"
"2007","1825","5_9","5","sysselsatte_botid","personer"
"2007","1853","5_9","5","sysselsatte_botid","personer"
"2007","1856","10+","5","sysselsatte_botid","personer"
"2007","1874","5_9","5","sysselsatte_botid","personer"
"2007","1917","10+","5","sysselsatte_botid","personer"
"2007","1920","5_9","5","sysselsatte_botid","personer"
"2007","2014","10+","5","sysselsatte_botid","personer"
"2007","2014","5_9","5","sysselsatte_botid","personer"
"2008","0632","5_9","5","sysselsatte_botid","personer"
"2008","0827","10+","5","sysselsatte_botid","personer"
"2008","0827","5_9","5","sysselsatte_botid","personer"
"2008","0940","5_9","5","sysselsatte_botid","personer"
"2008","1026","10+","5","sysselsatte_botid","personer"
"2008","1145","10+","5","sysselsatte_botid","personer"
"2008","1145","5_9","5","sysselsatte_botid","personer"
"2008","1223","5_9","5","sysselsatte_botid","personer"
"2008","1227","0_4","5","sysselsatte_botid","personer"
"2008","1412","10+","5","sysselsatte_botid","personer"
"2008","1545","10+","5","sysselsatte_botid","personer"
"2008","1644","5_9","5","sysselsatte_botid","personer"
"2008","1724","10+","5","sysselsatte_botid","personer"
"2008","1736","0_4","5","sysselsatte_botid","personer"
"2008","1736","5_9","5","sysselsatte_botid","personer"
"2008","1743","0_4","5","sysselsatte_botid","personer"
"2008","1755","10+","5","sysselsatte_botid","personer"
"2008","1818","5_9","5","sysselsatte_botid","personer"
"2008","1834","10+","5","sysselsatte_botid","personer"
"2008","1835","10+","5","sysselsatte_botid","personer"
"2008","1845","0_4","5","sysselsatte_botid","personer"
"2008","1845","5_9","5","sysselsatte_botid","personer"
"2008","1852","5_9","5","sysselsatte_botid","personer"
"2008","1857","10+","5","sysselsatte_botid","personer"
"2008","1874","5_9","5","sysselsatte_botid","personer"
"2008","1919","10+","5","sysselsatte_botid","personer"
"2008","1928","0_4","5","sysselsatte_botid","personer"
"2008","1943","0_4","5","sysselsatte_botid","personer"
"2008","2014","10+","5","sysselsatte_botid","personer"
"2009","0121","5_9","5","sysselsatte_botid","personer"
"2009","0827","10+","5","sysselsatte_botid","personer"
"2009","1026","5_9","5","sysselsatte_botid","personer"
"2009","1144","5_9","5","sysselsatte_botid","personer"
"2009","1151","alle","5","sysselsatte_botid","personer"
"2009","1227","10+","5","sysselsatte_botid","personer"
"2009","1265","0_4","5","sysselsatte_botid","personer"
"2009","1428","5_9","5","sysselsatte_botid","personer"
"2009","1433","5_9","5","sysselsatte_botid","personer"
"2009","1546","10+","5","sysselsatte_botid","personer"
"2009","1633","0_4","5","sysselsatte_botid","personer"
"2009","1665","5_9","5","sysselsatte_botid","personer"
"2009","1755","10+","5","sysselsatte_botid","personer"
"2009","1811","10+","5","sysselsatte_botid","personer"
"2009","1825","10+","5","sysselsatte_botid","personer"
"2009","1835","10+","5","sysselsatte_botid","personer"
"2009","1845","10+","5","sysselsatte_botid","personer"
"2009","1852","10+","5","sysselsatte_botid","personer"
"2009","1857","10+","5","sysselsatte_botid","personer"
"2009","1926","5_9","5","sysselsatte_botid","personer"
"2009","1929","10+","5","sysselsatte_botid","personer"
"2009","1929","5_9","5","sysselsatte_botid","personer"
"2009","1943","5_9","5","sysselsatte_botid","personer"
"2009","2017","5_9","5","sysselsatte_botid","personer"
"2009","2027","5_9","5","sysselsatte_botid","personer"
"2010","0432","5_9","5","sysselsatte_botid","personer"
"2010","0434","5_9","5","sysselsatte_botid","personer"
"2010","0436","5_9","5","sysselsatte_botid","personer"
"2010","0940","5_9","5","sysselsatte_botid","personer"
"2010","1026","10+","5","sysselsatte_botid","personer"
"2010","1034","5_9","5","sysselsatte_botid","personer"
"2010","1144","5_9","5","sysselsatte_botid","personer"
"2010","1151","0_4","5","sysselsatte_botid","personer"
"2010","1252","0_4","5","sysselsatte_botid","personer"
"2010","1567","10+","5","sysselsatte_botid","personer"
"2010","1613","10+","5","sysselsatte_botid","personer"
"2010","1633","alle","5","sysselsatte_botid","personer"
"2010","1665","10+","5","sysselsatte_botid","personer"
"2010","1665","5_9","5","sysselsatte_botid","personer"
"2010","1723","5_9","5","sysselsatte_botid","personer"
"2010","1755","5_9","5","sysselsatte_botid","personer"
"2010","1815","10+","5","sysselsatte_botid","personer"
"2010","1825","10+","5","sysselsatte_botid","personer"
"2010","1853","5_9","5","sysselsatte_botid","personer"
"2010","1915","5_9","5","sysselsatte_botid","personer"
"2010","1920","10+","5","sysselsatte_botid","personer"
"2010","1923","5_9","5","sysselsatte_botid","personer"
"2010","1929","5_9","5","sysselsatte_botid","personer"
"2011","0827","10+","5","sysselsatte_botid","personer"
"2011","0940","5_9","5","sysselsatte_botid","personer"
"2011","1144","5_9","5","sysselsatte_botid","personer"
"2011","1227","10+","5","sysselsatte_botid","personer"
"2011","1252","0_4","5","sysselsatte_botid","personer"
"2011","1444","5_9","5","sysselsatte_botid","personer"
"2011","1567","10+","5","sysselsatte_botid","personer"
"2011","1613","10+","5","sysselsatte_botid","personer"
"2011","1630","5_9","5","sysselsatte_botid","personer"
"2011","1717","5_9","5","sysselsatte_botid","personer"
"2011","1738","5_9","5","sysselsatte_botid","personer"
"2011","1739","0_4","5","sysselsatte_botid","personer"
"2011","1749","5_9","5","sysselsatte_botid","personer"
"2011","1811","10+","5","sysselsatte_botid","personer"
"2011","1816","5_9","5","sysselsatte_botid","personer"
"2011","1826","5_9","5","sysselsatte_botid","personer"
"2011","1836","5_9","5","sysselsatte_botid","personer"
"2011","1853","5_9","5","sysselsatte_botid","personer"
"2011","1929","5_9","5","sysselsatte_botid","personer"
"2012","0121","5_9","5","sysselsatte_botid","personer"
"2012","0436","5_9","5","sysselsatte_botid","personer"
"2012","1227","5_9","5","sysselsatte_botid","personer"
"2012","1265","0_4","5","sysselsatte_botid","personer"
"2012","1567","10+","5","sysselsatte_botid","personer"
"2012","1665","10+","5","sysselsatte_botid","personer"
"2012","1739","5_9","5","sysselsatte_botid","personer"
"2012","1811","10+","5","sysselsatte_botid","personer"
"2012","1815","10+","5","sysselsatte_botid","personer"
"2012","1816","5_9","5","sysselsatte_botid","personer"
"2012","1825","5_9","5","sysselsatte_botid","personer"
"2012","1835","10+","5","sysselsatte_botid","personer"
"2012","1845","5_9","5","sysselsatte_botid","personer"
"2012","1920","0_4","5","sysselsatte_botid","personer"
"2012","1928","5_9","5","sysselsatte_botid","personer"
"2012","2015","5_9","5","sysselsatte_botid","personer"
"2013","0121","5_9","5","sysselsatte_botid","personer"
"2013","0615","5_9","5","sysselsatte_botid","personer"
"2013","0938","0_4","5","sysselsatte_botid","personer"
"2013","1252","10+","5","sysselsatte_botid","personer"
"2013","1266","5_9","5","sysselsatte_botid","personer"
"2013","1613","10+","5","sysselsatte_botid","personer"
"2013","1665","10+","5","sysselsatte_botid","personer"
"2013","1736","5_9","5","sysselsatte_botid","personer"
"2013","1738","5_9","5","sysselsatte_botid","personer"
"2013","1739","5_9","5","sysselsatte_botid","personer"
"2013","1755","10+","5","sysselsatte_botid","personer"
"2013","1811","10+","5","sysselsatte_botid","personer"
"2013","1825","5_9","5","sysselsatte_botid","personer"
"2013","1853","5_9","5","sysselsatte_botid","personer"
"2013","1856","10+","5","sysselsatte_botid","personer"
"2013","1856","5_9","5","sysselsatte_botid","personer"
"2013","1920","5_9","5","sysselsatte_botid","personer"
"2013","1929","5_9","5","sysselsatte_botid","personer"
"2014","1227","10+","5","sysselsatte_botid","personer"
"2014","1234","10+","5","sysselsatte_botid","personer"
"2014","1252","10+","5","sysselsatte_botid","personer"
"2014","1252","5_9","5","sysselsatte_botid","personer"
"2014","1265","0_4","5","sysselsatte_botid","personer"
"2014","1632","10+","5","sysselsatte_botid","personer"
"2014","1755","5_9","5","sysselsatte_botid","personer"
"2014","1811","10+","5","sysselsatte_botid","personer"
"2014","1811","5_9","5","sysselsatte_botid","personer"
"2014","1920","5_9","5","sysselsatte_botid","personer"
"2006","0121","5_9","6","sysselsatte_botid","personer"
"2006","0432","10+","6","sysselsatte_botid","personer"
"2006","0439","10+","6","sysselsatte_botid","personer"
"2006","0513","5_9","6","sysselsatte_botid","personer"
"2006","0514","5_9","6","sysselsatte_botid","personer"
"2006","0621","10+","6","sysselsatte_botid","personer"
"2006","0811","0_4","6","sysselsatte_botid","personer"
"2006","1034","5_9","6","sysselsatte_botid","personer"
"2006","1111","5_9","6","sysselsatte_botid","personer"
"2006","1144","0_4","6","sysselsatte_botid","personer"
"2006","1145","10+","6","sysselsatte_botid","personer"
"2006","1151","alle","6","sysselsatte_botid","personer"
"2006","1264","5_9","6","sysselsatte_botid","personer"
"2006","1430","5_9","6","sysselsatte_botid","personer"
"2006","1433","5_9","6","sysselsatte_botid","personer"
"2006","1557","5_9","6","sysselsatte_botid","personer"
"2006","1573","5_9","6","sysselsatte_botid","personer"
"2006","1613","10+","6","sysselsatte_botid","personer"
"2006","1630","5_9","6","sysselsatte_botid","personer"
"2006","1636","10+","6","sysselsatte_botid","personer"
"2006","1636","5_9","6","sysselsatte_botid","personer"
"2006","1724","10+","6","sysselsatte_botid","personer"
"2006","1725","5_9","6","sysselsatte_botid","personer"
"2006","1740","10+","6","sysselsatte_botid","personer"
"2006","1742","0_4","6","sysselsatte_botid","personer"
"2006","1743","0_4","6","sysselsatte_botid","personer"
"2006","1811","10+","6","sysselsatte_botid","personer"
"2006","1815","0_4","6","sysselsatte_botid","personer"
"2006","1828","5_9","6","sysselsatte_botid","personer"
"2006","1838","10+","6","sysselsatte_botid","personer"
"2006","1838","5_9","6","sysselsatte_botid","personer"
"2006","1919","10+","6","sysselsatte_botid","personer"
"2006","1929","5_9","6","sysselsatte_botid","personer"
"2006","2014","10+","6","sysselsatte_botid","personer"
"2006","2015","0_4","6","sysselsatte_botid","personer"
"2006","2017","0_4","6","sysselsatte_botid","personer"
"2006","2017","5_9","6","sysselsatte_botid","personer"
"2006","2027","5_9","6","sysselsatte_botid","personer"
"2007","0432","0_4","6","sysselsatte_botid","personer"
"2007","0436","0_4","6","sysselsatte_botid","personer"
"2007","0436","5_9","6","sysselsatte_botid","personer"
"2007","0512","10+","6","sysselsatte_botid","personer"
"2007","0621","10+","6","sysselsatte_botid","personer"
"2007","0912","10+","6","sysselsatte_botid","personer"
"2007","0935","10+","6","sysselsatte_botid","personer"
"2007","0940","5_9","6","sysselsatte_botid","personer"
"2007","1129","0_4","6","sysselsatte_botid","personer"
"2007","1227","alle","6","sysselsatte_botid","personer"
"2007","1412","5_9","6","sysselsatte_botid","personer"
"2007","1421","5_9","6","sysselsatte_botid","personer"
"2007","1428","5_9","6","sysselsatte_botid","personer"
"2007","1545","10+","6","sysselsatte_botid","personer"
"2007","1546","10+","6","sysselsatte_botid","personer"
"2007","1636","10+","6","sysselsatte_botid","personer"
"2007","1717","10+","6","sysselsatte_botid","personer"
"2007","1723","0_4","6","sysselsatte_botid","personer"
"2007","1724","10+","6","sysselsatte_botid","personer"
"2007","1749","10+","6","sysselsatte_botid","personer"
"2007","1811","0_4","6","sysselsatte_botid","personer"
"2007","1811","10+","6","sysselsatte_botid","personer"
"2007","1825","10+","6","sysselsatte_botid","personer"
"2007","1859","5_9","6","sysselsatte_botid","personer"
"2007","1919","10+","6","sysselsatte_botid","personer"
"2007","1926","10+","6","sysselsatte_botid","personer"
"2007","1928","0_4","6","sysselsatte_botid","personer"
"2007","2017","5_9","6","sysselsatte_botid","personer"
