"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"72","alle","5","personer","398","2014","barnehagedeltakelse"
"73","alle","5","personer","969","2014","barnehagedeltakelse"
"74","alle","5","personer","262","2014","barnehagedeltakelse"
"75","alle","5","personer","243","2014","barnehagedeltakelse"
"76","alle","5","personer","341","2014","barnehagedeltakelse"
"77","alle","5","personer","410","2014","barnehagedeltakelse"
"78","alle","5","personer","372","2014","barnehagedeltakelse"
"79","alle","5","personer","988","2014","barnehagedeltakelse"
"80","alle","5","personer","137","2014","barnehagedeltakelse"
"81","alle","5","personer","473","2014","barnehagedeltakelse"
"82","alle","5","personer","156","2014","barnehagedeltakelse"
"83","alle","5","personer","234","2014","barnehagedeltakelse"
"01","alle","1_5","prosent","89.54599761","2014","barnehagedeltakelse"
"02","alle","1_5","prosent","87.4892396","2014","barnehagedeltakelse"
"03","alle","1_5","prosent","88.19485953","2014","barnehagedeltakelse"
"04","alle","1_5","prosent","88.16437646","2014","barnehagedeltakelse"
"05","alle","1_5","prosent","90.64023131","2014","barnehagedeltakelse"
"06","alle","1_5","prosent","92.85714286","2014","barnehagedeltakelse"
"07","alle","1_5","prosent","91.62885452","2014","barnehagedeltakelse"
"08","alle","1_5","prosent","92.56692913","2014","barnehagedeltakelse"
"09","alle","1_5","prosent","85.70114834","2014","barnehagedeltakelse"
"10","alle","1_5","prosent","93.5","2014","barnehagedeltakelse"
"11","alle","1_5","prosent","88.67449664","2014","barnehagedeltakelse"
"12","alle","1_5","prosent","92.17514697","2014","barnehagedeltakelse"
"13","alle","1_5","prosent","93.47462354","2014","barnehagedeltakelse"
"14","alle","1_5","prosent","91.01465303","2014","barnehagedeltakelse"
"15","alle","1_5","prosent","89.86232791","2014","barnehagedeltakelse"
"16","alle","1_5","prosent","93.96825397","2014","barnehagedeltakelse"
"17","alle","1_5","prosent","90.51204819","2014","barnehagedeltakelse"
"18","alle","1_5","prosent","90.31141869","2014","barnehagedeltakelse"
"19","alle","1_5","prosent","88.63109049","2014","barnehagedeltakelse"
"20","alle","1_5","prosent","89.37769224","2014","barnehagedeltakelse"
"21","alle","1_5","prosent","92.58872651","2014","barnehagedeltakelse"
"22","alle","1_5","prosent","93.4681182","2014","barnehagedeltakelse"
"23","alle","1_5","prosent","85.36121673","2014","barnehagedeltakelse"
"24","alle","1_5","prosent","91.16325512","2014","barnehagedeltakelse"
"25","alle","1_5","prosent","89.33541423","2014","barnehagedeltakelse"
"26","alle","1_5","prosent","89.90643042","2014","barnehagedeltakelse"
"27","alle","1_5","prosent","90.02298851","2014","barnehagedeltakelse"
"28","alle","1_5","prosent","88.44492441","2014","barnehagedeltakelse"
"29","alle","1_5","prosent","95.17374517","2014","barnehagedeltakelse"
"30","alle","1_5","prosent","90.36939314","2014","barnehagedeltakelse"
"31","alle","1_5","prosent","87.02290076","2014","barnehagedeltakelse"
"32","alle","1_5","prosent","91.20395822","2014","barnehagedeltakelse"
"33","alle","1_5","prosent","87.29401561","2014","barnehagedeltakelse"
"34","alle","1_5","prosent","87.58577667","2014","barnehagedeltakelse"
"35","alle","1_5","prosent","88.93379943","2014","barnehagedeltakelse"
"36","alle","1_5","prosent","87.80339806","2014","barnehagedeltakelse"
"37","alle","1_5","prosent","89.3745401","2014","barnehagedeltakelse"
"38","alle","1_5","prosent","87.59783263","2014","barnehagedeltakelse"
"39","alle","1_5","prosent","88.35816982","2014","barnehagedeltakelse"
"40","alle","1_5","prosent","91.5246011","2014","barnehagedeltakelse"
"41","alle","1_5","prosent","89.33479934","2014","barnehagedeltakelse"
"42","alle","1_5","prosent","89.9668325","2014","barnehagedeltakelse"
"43","alle","1_5","prosent","90.94159714","2014","barnehagedeltakelse"
"44","alle","1_5","prosent","89.95173322","2014","barnehagedeltakelse"
"45","alle","1_5","prosent","85.90785908","2014","barnehagedeltakelse"
"46","alle","1_5","prosent","91.79295873","2014","barnehagedeltakelse"
"47","alle","1_5","prosent","91.15226337","2014","barnehagedeltakelse"
"48","alle","1_5","prosent","91.35338346","2014","barnehagedeltakelse"
"49","alle","1_5","prosent","92.20430108","2014","barnehagedeltakelse"
"50","alle","1_5","prosent","91.98113208","2014","barnehagedeltakelse"
"51","alle","1_5","prosent","94.41189725","2014","barnehagedeltakelse"
"52","alle","1_5","prosent","92.81125727","2014","barnehagedeltakelse"
"53","alle","1_5","prosent","91.07773852","2014","barnehagedeltakelse"
"54","alle","1_5","prosent","90.99378882","2014","barnehagedeltakelse"
"55","alle","1_5","prosent","93.39049661","2014","barnehagedeltakelse"
"56","alle","1_5","prosent","93.00851654","2014","barnehagedeltakelse"
"57","alle","1_5","prosent","91.77978884","2014","barnehagedeltakelse"
"58","alle","1_5","prosent","92.69311065","2014","barnehagedeltakelse"
"59","alle","1_5","prosent","90.4950495","2014","barnehagedeltakelse"
"60","alle","1_5","prosent","93.90432099","2014","barnehagedeltakelse"
"61","alle","1_5","prosent","94.28590479","2014","barnehagedeltakelse"
"62","alle","1_5","prosent","96.40883978","2014","barnehagedeltakelse"
"63","alle","1_5","prosent","92.20779221","2014","barnehagedeltakelse"
"64","alle","1_5","prosent","94.51655629","2014","barnehagedeltakelse"
"65","alle","1_5","prosent","93.91891892","2014","barnehagedeltakelse"
"66","alle","1_5","prosent","92.62981575","2014","barnehagedeltakelse"
"67","alle","1_5","prosent","90.85667216","2014","barnehagedeltakelse"
"68","alle","1_5","prosent","94.07114625","2014","barnehagedeltakelse"
"69","alle","1_5","prosent","89.71014493","2014","barnehagedeltakelse"
"70","alle","1_5","prosent","91.46919431","2014","barnehagedeltakelse"
"71","alle","1_5","prosent","90.34883721","2014","barnehagedeltakelse"
"72","alle","1_5","prosent","93.98454746","2014","barnehagedeltakelse"
"73","alle","1_5","prosent","93.71566689","2014","barnehagedeltakelse"
"74","alle","1_5","prosent","90.16393443","2014","barnehagedeltakelse"
"75","alle","1_5","prosent","85.70347958","2014","barnehagedeltakelse"
"76","alle","1_5","prosent","90.13585351","2014","barnehagedeltakelse"
"77","alle","1_5","prosent","91.48723085","2014","barnehagedeltakelse"
"78","alle","1_5","prosent","91.32501485","2014","barnehagedeltakelse"
"79","alle","1_5","prosent","95.49605645","2014","barnehagedeltakelse"
"80","alle","1_5","prosent","90.21164021","2014","barnehagedeltakelse"
"81","alle","1_5","prosent","89.306847","2014","barnehagedeltakelse"
"82","alle","1_5","prosent","89.37784522","2014","barnehagedeltakelse"
"83","alle","1_5","prosent","91.98966408","2014","barnehagedeltakelse"
"01","alle","1","prosent","66.99029126","2014","barnehagedeltakelse"
"02","alle","1","prosent","62.61829653","2014","barnehagedeltakelse"
"03","alle","1","prosent","63.31658291","2014","barnehagedeltakelse"
"04","alle","1","prosent","65.01049685","2014","barnehagedeltakelse"
"05","alle","1","prosent","70.20018198","2014","barnehagedeltakelse"
"06","alle","1","prosent","74.69335055","2014","barnehagedeltakelse"
"07","alle","1","prosent","72.76041667","2014","barnehagedeltakelse"
"08","alle","1","prosent","75.10548523","2014","barnehagedeltakelse"
"09","alle","1","prosent","63.52103272","2014","barnehagedeltakelse"
"10","alle","1","prosent","71.21212121","2014","barnehagedeltakelse"
"11","alle","1","prosent","60.80760095","2014","barnehagedeltakelse"
"12","alle","1","prosent","73.6784141","2014","barnehagedeltakelse"
"13","alle","1","prosent","79.46428571","2014","barnehagedeltakelse"
"14","alle","1","prosent","65.68914956","2014","barnehagedeltakelse"
"15","alle","1","prosent","66.56050955","2014","barnehagedeltakelse"
"16","alle","1","prosent","78.52760736","2014","barnehagedeltakelse"
"17","alle","1","prosent","68.18181818","2014","barnehagedeltakelse"
"18","alle","1","prosent","54.10958904","2014","barnehagedeltakelse"
"19","alle","1","prosent","55.33333333","2014","barnehagedeltakelse"
"20","alle","1","prosent","66.86303387","2014","barnehagedeltakelse"
"21","alle","1","prosent","71.24183007","2014","barnehagedeltakelse"
"22","alle","1","prosent","73.60703812","2014","barnehagedeltakelse"
"23","alle","1","prosent","55.76923077","2014","barnehagedeltakelse"
"24","alle","1","prosent","69.52908587","2014","barnehagedeltakelse"
"25","alle","1","prosent","64.89881368","2014","barnehagedeltakelse"
"26","alle","1","prosent","70.81447964","2014","barnehagedeltakelse"
"27","alle","1","prosent","68.52459016","2014","barnehagedeltakelse"
"28","alle","1","prosent","59.65909091","2014","barnehagedeltakelse"
"29","alle","1","prosent","80.7106599","2014","barnehagedeltakelse"
"30","alle","1","prosent","64.38356164","2014","barnehagedeltakelse"
"31","alle","1","prosent","47.94520548","2014","barnehagedeltakelse"
"32","alle","1","prosent","66.6","2014","barnehagedeltakelse"
"33","alle","1","prosent","52.60663507","2014","barnehagedeltakelse"
"34","alle","1","prosent","59.12162162","2014","barnehagedeltakelse"
"35","alle","1","prosent","63.45265589","2014","barnehagedeltakelse"
"36","alle","1","prosent","58.21917808","2014","barnehagedeltakelse"
"37","alle","1","prosent","62.96875","2014","barnehagedeltakelse"
"38","alle","1","prosent","53","2014","barnehagedeltakelse"
"39","alle","1","prosent","63.4984382","2014","barnehagedeltakelse"
"40","alle","1","prosent","72.57725773","2014","barnehagedeltakelse"
"41","alle","1","prosent","69.27374302","2014","barnehagedeltakelse"
"42","alle","1","prosent","63.47826087","2014","barnehagedeltakelse"
"43","alle","1","prosent","63.51351351","2014","barnehagedeltakelse"
"44","alle","1","prosent","67.74941995","2014","barnehagedeltakelse"
"45","alle","1","prosent","54.60992908","2014","barnehagedeltakelse"
"46","alle","1","prosent","67.32283465","2014","barnehagedeltakelse"
"47","alle","1","prosent","73.54910714","2014","barnehagedeltakelse"
"48","alle","1","prosent","62.3655914","2014","barnehagedeltakelse"
"49","alle","1","prosent","70.60606061","2014","barnehagedeltakelse"
"50","alle","1","prosent","67.84565916","2014","barnehagedeltakelse"
"51","alle","1","prosent","73.46938776","2014","barnehagedeltakelse"
"52","alle","1","prosent","68.96551724","2014","barnehagedeltakelse"
"53","alle","1","prosent","65.95419847","2014","barnehagedeltakelse"
"54","alle","1","prosent","67.4556213","2014","barnehagedeltakelse"
"55","alle","1","prosent","76.35270541","2014","barnehagedeltakelse"
"56","alle","1","prosent","74.33808554","2014","barnehagedeltakelse"
"57","alle","1","prosent","65.31365314","2014","barnehagedeltakelse"
"58","alle","1","prosent","74.46808511","2014","barnehagedeltakelse"
"59","alle","1","prosent","66.66666667","2014","barnehagedeltakelse"
"60","alle","1","prosent","74.9034749","2014","barnehagedeltakelse"
"61","alle","1","prosent","77.95807978","2014","barnehagedeltakelse"
"62","alle","1","prosent","90","2014","barnehagedeltakelse"
"63","alle","1","prosent","68.26347305","2014","barnehagedeltakelse"
"64","alle","1","prosent","75.30201342","2014","barnehagedeltakelse"
"65","alle","1","prosent","71.05263158","2014","barnehagedeltakelse"
"66","alle","1","prosent","73.04347826","2014","barnehagedeltakelse"
"67","alle","1","prosent","68.77637131","2014","barnehagedeltakelse"
"68","alle","1","prosent","75","2014","barnehagedeltakelse"
"69","alle","1","prosent","68.65671642","2014","barnehagedeltakelse"
"70","alle","1","prosent","68.18181818","2014","barnehagedeltakelse"
"71","alle","1","prosent","63.69047619","2014","barnehagedeltakelse"
"72","alle","1","prosent","80.12048193","2014","barnehagedeltakelse"
"73","alle","1","prosent","78.79490151","2014","barnehagedeltakelse"
"74","alle","1","prosent","65.7480315","2014","barnehagedeltakelse"
"75","alle","1","prosent","65.31365314","2014","barnehagedeltakelse"
"76","alle","1","prosent","68.35820896","2014","barnehagedeltakelse"
"77","alle","1","prosent","67.63157895","2014","barnehagedeltakelse"
"78","alle","1","prosent","66.25766871","2014","barnehagedeltakelse"
"79","alle","1","prosent","83.60128617","2014","barnehagedeltakelse"
"80","alle","1","prosent","64.90066225","2014","barnehagedeltakelse"
"81","alle","1","prosent","72.44258873","2014","barnehagedeltakelse"
"82","alle","1","prosent","62.87878788","2014","barnehagedeltakelse"
"83","alle","1","prosent","76.07655502","2014","barnehagedeltakelse"
"01","alle","2","prosent","89.81481481","2014","barnehagedeltakelse"
"02","alle","2","prosent","85.98820059","2014","barnehagedeltakelse"
"03","alle","2","prosent","86.16352201","2014","barnehagedeltakelse"
"04","alle","2","prosent","86.18821936","2014","barnehagedeltakelse"
"05","alle","2","prosent","90.96534653","2014","barnehagedeltakelse"
"06","alle","2","prosent","93.62831858","2014","barnehagedeltakelse"
"07","alle","2","prosent","93.17073171","2014","barnehagedeltakelse"
"08","alle","2","prosent","92.32633279","2014","barnehagedeltakelse"
"09","alle","2","prosent","86.40316206","2014","barnehagedeltakelse"
"10","alle","2","prosent","97.5","2014","barnehagedeltakelse"
"11","alle","2","prosent","89.37093275","2014","barnehagedeltakelse"
"12","alle","2","prosent","91.76829268","2014","barnehagedeltakelse"
"13","alle","2","prosent","93.37016575","2014","barnehagedeltakelse"
"14","alle","2","prosent","93.71657754","2014","barnehagedeltakelse"
"15","alle","2","prosent","92.71523179","2014","barnehagedeltakelse"
"16","alle","2","prosent","95.12195122","2014","barnehagedeltakelse"
"17","alle","2","prosent","88.33333333","2014","barnehagedeltakelse"
"18","alle","2","prosent","95.30201342","2014","barnehagedeltakelse"
"19","alle","2","prosent","94.375","2014","barnehagedeltakelse"
"20","alle","2","prosent","90.44117647","2014","barnehagedeltakelse"
"21","alle","2","prosent","92.57142857","2014","barnehagedeltakelse"
"22","alle","2","prosent","93.85026738","2014","barnehagedeltakelse"
"23","alle","2","prosent","88.83495146","2014","barnehagedeltakelse"
"24","alle","2","prosent","90.8616188","2014","barnehagedeltakelse"
"25","alle","2","prosent","90.40163376","2014","barnehagedeltakelse"
"26","alle","2","prosent","89.46819604","2014","barnehagedeltakelse"
"27","alle","2","prosent","90.98039216","2014","barnehagedeltakelse"
"28","alle","2","prosent","88.88888889","2014","barnehagedeltakelse"
"29","alle","2","prosent","97.01492537","2014","barnehagedeltakelse"
"30","alle","2","prosent","93.93939394","2014","barnehagedeltakelse"
"31","alle","2","prosent","87.5","2014","barnehagedeltakelse"
"32","alle","2","prosent","93.50282486","2014","barnehagedeltakelse"
"33","alle","2","prosent","88.59470468","2014","barnehagedeltakelse"
