"aar","bydel_nr","innvkat_3","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2006","030112","innvandrere","1","alle","119","ikke_arbutd_innvkat_land","personer"
"2006","030112","innvandrere","2","0","346","ikke_arbutd_innvkat_land","personer"
"2006","030112","innvandrere","2","1","204","ikke_arbutd_innvkat_land","personer"
"2006","030112","innvandrere","2","alle","550","ikke_arbutd_innvkat_land","personer"
"2006","030112","innvandrere","alle","0","406","ikke_arbutd_innvkat_land","personer"
"2006","030112","innvandrere","alle","1","263","ikke_arbutd_innvkat_land","personer"
"2006","030112","innvandrere","alle","alle","669","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","1","0","67","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","1","1","69","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","1","alle","136","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","2","0","592","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","2","1","402","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","2","alle","994","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","alle","0","1490","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","alle","1","1191","ikke_arbutd_innvkat_land","personer"
"2006","030113","alle","alle","alle","2681","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","alle","0","831","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","alle","1","720","ikke_arbutd_innvkat_land","personer"
"2006","030113","befolkningen_ellers","alle","alle","1551","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","1","0","67","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","1","1","69","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","1","alle","136","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","2","0","592","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","2","1","402","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","2","alle","994","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","alle","0","659","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","alle","1","471","ikke_arbutd_innvkat_land","personer"
"2006","030113","innvandrere","alle","alle","1130","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","1","0","32","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","1","1","35","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","1","alle","67","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","2","0","384","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","2","1","203","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","2","alle","587","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","alle","0","925","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","alle","1","652","ikke_arbutd_innvkat_land","personer"
"2006","030114","alle","alle","alle","1577","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","alle","0","509","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","alle","1","414","ikke_arbutd_innvkat_land","personer"
"2006","030114","befolkningen_ellers","alle","alle","923","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","1","0","32","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","1","1","35","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","1","alle","67","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","2","0","384","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","2","1","203","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","2","alle","587","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","alle","0","416","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","alle","1","238","ikke_arbutd_innvkat_land","personer"
"2006","030114","innvandrere","alle","alle","654","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","1","0","44","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","1","1","27","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","1","alle","71","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","2","0","404","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","2","1","251","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","2","alle","655","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","alle","0","1091","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","alle","1","795","ikke_arbutd_innvkat_land","personer"
"2006","030115","alle","alle","alle","1886","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","alle","0","643","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","alle","1","517","ikke_arbutd_innvkat_land","personer"
"2006","030115","befolkningen_ellers","alle","alle","1160","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","1","0","44","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","1","1","27","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","1","alle","71","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","2","0","404","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","2","1","251","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","2","alle","655","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","alle","0","448","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","alle","1","278","ikke_arbutd_innvkat_land","personer"
"2006","030115","innvandrere","alle","alle","726","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","1","0","23","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","1","1","20","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","1","alle","43","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","2","0","332","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","2","1","216","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","2","alle","548","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","alle","0","740","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","alle","1","549","ikke_arbutd_innvkat_land","personer"
"2006","030116","alle","alle","alle","1289","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","alle","0","385","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","alle","1","313","ikke_arbutd_innvkat_land","personer"
"2006","030116","befolkningen_ellers","alle","alle","698","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","1","0","23","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","1","1","20","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","1","alle","43","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","2","0","332","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","2","1","216","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","2","alle","548","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","alle","0","355","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","alle","1","236","ikke_arbutd_innvkat_land","personer"
"2006","030116","innvandrere","alle","alle","591","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","1","0","35","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","1","1","38","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","1","alle","73","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","2","0","792","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","2","1","505","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","2","alle","1297","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","alle","0","1411","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","alle","1","1038","ikke_arbutd_innvkat_land","personer"
"2006","030117","alle","alle","alle","2449","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","alle","0","584","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","alle","1","495","ikke_arbutd_innvkat_land","personer"
"2006","030117","befolkningen_ellers","alle","alle","1079","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","1","0","35","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","1","1","38","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","1","alle","73","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","2","0","792","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","2","1","505","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","2","alle","1297","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","alle","0","827","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","alle","1","543","ikke_arbutd_innvkat_land","personer"
"2006","030117","innvandrere","alle","alle","1370","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","1","0","91","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","1","1","111","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","1","alle","202","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","2","0","188","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","2","1","177","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","2","alle","365","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","alle","0","521","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","alle","1","702","ikke_arbutd_innvkat_land","personer"
"2006","030199","alle","alle","alle","1223","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","alle","0","242","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","alle","1","414","ikke_arbutd_innvkat_land","personer"
"2006","030199","befolkningen_ellers","alle","alle","656","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","1","0","91","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","1","1","111","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","1","alle","202","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","2","0","188","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","2","1","177","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","2","alle","365","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","alle","0","279","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","alle","1","288","ikke_arbutd_innvkat_land","personer"
"2006","030199","innvandrere","alle","alle","567","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","1","0","13333","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","1","1","12644","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","1","alle","25977","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","2","0","41769","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","2","1","27658","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","2","alle","69427","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","alle","0","310182","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","alle","1","239900","ikke_arbutd_innvkat_land","personer"
"2007","00","alle","alle","alle","550082","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","alle","0","255080","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","alle","1","199598","ikke_arbutd_innvkat_land","personer"
"2007","00","befolkningen_ellers","alle","alle","454678","ikke_arbutd_innvkat_land","personer"
"2007","00","innvandrere","1","0","13333","ikke_arbutd_innvkat_land","personer"
"2007","00","innvandrere","1","1","12644","ikke_arbutd_innvkat_land","personer"
"2007","00","innvandrere","1","alle","25977","ikke_arbutd_innvkat_land","personer"
"2007","00","innvandrere","2","0","41769","ikke_arbutd_innvkat_land","personer"
"2007","00","innvandrere","2","1","27658","ikke_arbutd_innvkat_land","personer"
