"tabell_navn","aar","kommune_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2014","0127","alle","alle","personer","55"
"grunnskolepoeng","2014","0127","alle","bef_u_innv_og_norskf","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","0127","alle","bef_u_innv_og_norskf","personer","52"
"grunnskolepoeng","2014","0127","alle","befolkningen_ellers","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","0127","alle","befolkningen_ellers","personer","52"
"grunnskolepoeng","2014","0127","alle","innvandrere","grunnskolepoeng","33,6"
"grunnskolepoeng","2014","0127","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","0127","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0127","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0127","1","alle","grunnskolepoeng","34,6"
"grunnskolepoeng","2014","0127","1","alle","personer","25"
"grunnskolepoeng","2014","0127","1","bef_u_innv_og_norskf","grunnskolepoeng","34,8"
"grunnskolepoeng","2014","0127","1","bef_u_innv_og_norskf","personer","22"
"grunnskolepoeng","2014","0127","1","befolkningen_ellers","grunnskolepoeng","34,8"
"grunnskolepoeng","2014","0127","1","befolkningen_ellers","personer","22"
"grunnskolepoeng","2014","0127","1","innvandrere","grunnskolepoeng","33,6"
"grunnskolepoeng","2014","0127","1","innvandrere","personer","3"
"grunnskolepoeng","2014","0127","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0127","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0127","0","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","0127","0","alle","personer","30"
"grunnskolepoeng","2014","0127","0","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","0127","0","bef_u_innv_og_norskf","personer","30"
"grunnskolepoeng","2014","0127","0","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","0127","0","befolkningen_ellers","personer","30"
"grunnskolepoeng","2014","0127","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0127","0","innvandrere","personer","0"
"grunnskolepoeng","2014","0127","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0127","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0128","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","0128","alle","alle","personer","84"
"grunnskolepoeng","2014","0128","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","0128","alle","bef_u_innv_og_norskf","personer","72"
"grunnskolepoeng","2014","0128","alle","befolkningen_ellers","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","0128","alle","befolkningen_ellers","personer","79"
"grunnskolepoeng","2014","0128","alle","innvandrere","grunnskolepoeng","32,2"
"grunnskolepoeng","2014","0128","alle","innvandrere","personer","5"
"grunnskolepoeng","2014","0128","alle","norskfodte_m_innvf","grunnskolepoeng","33"
"grunnskolepoeng","2014","0128","alle","norskfodte_m_innvf","personer","7"
"grunnskolepoeng","2014","0128","1","alle","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","0128","1","alle","personer","42"
"grunnskolepoeng","2014","0128","1","bef_u_innv_og_norskf","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","0128","1","bef_u_innv_og_norskf","personer","35"
"grunnskolepoeng","2014","0128","1","befolkningen_ellers","grunnskolepoeng","36"
"grunnskolepoeng","2014","0128","1","befolkningen_ellers","personer","38"
"grunnskolepoeng","2014","0128","1","innvandrere","grunnskolepoeng","31,8"
"grunnskolepoeng","2014","0128","1","innvandrere","personer","4"
"grunnskolepoeng","2014","0128","1","norskfodte_m_innvf","grunnskolepoeng","30"
"grunnskolepoeng","2014","0128","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0128","0","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","0128","0","alle","personer","42"
"grunnskolepoeng","2014","0128","0","bef_u_innv_og_norskf","grunnskolepoeng","44"
"grunnskolepoeng","2014","0128","0","bef_u_innv_og_norskf","personer","37"
"grunnskolepoeng","2014","0128","0","befolkningen_ellers","grunnskolepoeng","43"
"grunnskolepoeng","2014","0128","0","befolkningen_ellers","personer","41"
"grunnskolepoeng","2014","0128","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0128","0","innvandrere","personer","0"
"grunnskolepoeng","2014","0128","0","norskfodte_m_innvf","grunnskolepoeng","35,2"
"grunnskolepoeng","2014","0128","0","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2014","0135","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","0135","alle","alle","personer","69"
"grunnskolepoeng","2014","0135","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","0135","alle","bef_u_innv_og_norskf","personer","67"
"grunnskolepoeng","2014","0135","alle","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","0135","alle","befolkningen_ellers","personer","68"
"grunnskolepoeng","2014","0135","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0135","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","0135","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0135","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0135","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","0135","1","alle","personer","38"
"grunnskolepoeng","2014","0135","1","bef_u_innv_og_norskf","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0135","1","bef_u_innv_og_norskf","personer","37"
"grunnskolepoeng","2014","0135","1","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0135","1","befolkningen_ellers","personer","37"
"grunnskolepoeng","2014","0135","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0135","1","innvandrere","personer","0"
"grunnskolepoeng","2014","0135","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0135","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0135","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0135","0","alle","personer","31"
"grunnskolepoeng","2014","0135","0","bef_u_innv_og_norskf","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0135","0","bef_u_innv_og_norskf","personer","30"
"grunnskolepoeng","2014","0135","0","befolkningen_ellers","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0135","0","befolkningen_ellers","personer","31"
"grunnskolepoeng","2014","0135","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0135","0","innvandrere","personer","0"
"grunnskolepoeng","2014","0135","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0135","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0136","alle","alle","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","0136","alle","alle","personer","224"
"grunnskolepoeng","2014","0136","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","0136","alle","bef_u_innv_og_norskf","personer","204"
"grunnskolepoeng","2014","0136","alle","befolkningen_ellers","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","0136","alle","befolkningen_ellers","personer","211"
"grunnskolepoeng","2014","0136","alle","innvandrere","grunnskolepoeng","30"
"grunnskolepoeng","2014","0136","alle","innvandrere","personer","13"
"grunnskolepoeng","2014","0136","alle","norskfodte_m_innvf","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","0136","alle","norskfodte_m_innvf","personer","7"
"grunnskolepoeng","2014","0136","1","alle","grunnskolepoeng","38"
"grunnskolepoeng","2014","0136","1","alle","personer","124"
"grunnskolepoeng","2014","0136","1","bef_u_innv_og_norskf","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","0136","1","bef_u_innv_og_norskf","personer","114"
"grunnskolepoeng","2014","0136","1","befolkningen_ellers","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","0136","1","befolkningen_ellers","personer","117"
"grunnskolepoeng","2014","0136","1","innvandrere","grunnskolepoeng","29"
"grunnskolepoeng","2014","0136","1","innvandrere","personer","7"
"grunnskolepoeng","2014","0136","1","norskfodte_m_innvf","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","0136","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0136","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0136","0","alle","personer","100"
"grunnskolepoeng","2014","0136","0","bef_u_innv_og_norskf","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","0136","0","bef_u_innv_og_norskf","personer","90"
"grunnskolepoeng","2014","0136","0","befolkningen_ellers","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","0136","0","befolkningen_ellers","personer","94"
"grunnskolepoeng","2014","0136","0","innvandrere","grunnskolepoeng","31"
"grunnskolepoeng","2014","0136","0","innvandrere","personer","6"
"grunnskolepoeng","2014","0136","0","norskfodte_m_innvf","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","0136","0","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2014","0137","alle","alle","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","0137","alle","alle","personer","65"
"grunnskolepoeng","2014","0137","alle","bef_u_innv_og_norskf","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","0137","alle","bef_u_innv_og_norskf","personer","58"
"grunnskolepoeng","2014","0137","alle","befolkningen_ellers","grunnskolepoeng","38"
"grunnskolepoeng","2014","0137","alle","befolkningen_ellers","personer","63"
"grunnskolepoeng","2014","0137","alle","innvandrere","grunnskolepoeng","34,6"
"grunnskolepoeng","2014","0137","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","0137","alle","norskfodte_m_innvf","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","0137","alle","norskfodte_m_innvf","personer","5"
"grunnskolepoeng","2014","0137","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0137","1","alle","personer","36"
"grunnskolepoeng","2014","0137","1","bef_u_innv_og_norskf","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","0137","1","bef_u_innv_og_norskf","personer","34"
"grunnskolepoeng","2014","0137","1","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0137","1","befolkningen_ellers","personer","36"
"grunnskolepoeng","2014","0137","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0137","1","innvandrere","personer","0"
"grunnskolepoeng","2014","0137","1","norskfodte_m_innvf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","0137","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0137","0","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","0137","0","alle","personer","29"
"grunnskolepoeng","2014","0137","0","bef_u_innv_og_norskf","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","0137","0","bef_u_innv_og_norskf","personer","24"
"grunnskolepoeng","2014","0137","0","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","0137","0","befolkningen_ellers","personer","27"
"grunnskolepoeng","2014","0137","0","innvandrere","grunnskolepoeng","34,6"
"grunnskolepoeng","2014","0137","0","innvandrere","personer","3"
"grunnskolepoeng","2014","0137","0","norskfodte_m_innvf","grunnskolepoeng","32,6"
"grunnskolepoeng","2014","0137","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0138","alle","alle","grunnskolepoeng","36,2"
"grunnskolepoeng","2014","0138","alle","alle","personer","68"
"grunnskolepoeng","2014","0138","alle","bef_u_innv_og_norskf","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","0138","alle","bef_u_innv_og_norskf","personer","65"
"grunnskolepoeng","2014","0138","alle","befolkningen_ellers","grunnskolepoeng","36,4"
"grunnskolepoeng","2014","0138","alle","befolkningen_ellers","personer","67"
"grunnskolepoeng","2014","0138","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0138","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","0138","alle","norskfodte_m_innvf","grunnskolepoeng","29,6"
"grunnskolepoeng","2014","0138","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0138","1","alle","grunnskolepoeng","32,6"
"grunnskolepoeng","2014","0138","1","alle","personer","37"
"grunnskolepoeng","2014","0138","1","bef_u_innv_og_norskf","grunnskolepoeng","33"
"grunnskolepoeng","2014","0138","1","bef_u_innv_og_norskf","personer","34"
"grunnskolepoeng","2014","0138","1","befolkningen_ellers","grunnskolepoeng","32,8"
"grunnskolepoeng","2014","0138","1","befolkningen_ellers","personer","36"
"grunnskolepoeng","2014","0138","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0138","1","innvandrere","personer","0"
"grunnskolepoeng","2014","0138","1","norskfodte_m_innvf","grunnskolepoeng","29,6"
"grunnskolepoeng","2014","0138","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0138","0","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","0138","0","alle","personer","31"
"grunnskolepoeng","2014","0138","0","bef_u_innv_og_norskf","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","0138","0","bef_u_innv_og_norskf","personer","31"
"grunnskolepoeng","2014","0138","0","befolkningen_ellers","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","0138","0","befolkningen_ellers","personer","31"
"grunnskolepoeng","2014","0138","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0138","0","innvandrere","personer","0"
"grunnskolepoeng","2014","0138","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0138","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0211","alle","alle","grunnskolepoeng","42"
"grunnskolepoeng","2014","0211","alle","alle","personer","181"
"grunnskolepoeng","2014","0211","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0211","alle","bef_u_innv_og_norskf","personer","165"
"grunnskolepoeng","2014","0211","alle","befolkningen_ellers","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","0211","alle","befolkningen_ellers","personer","170"
"grunnskolepoeng","2014","0211","alle","innvandrere","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","0211","alle","innvandrere","personer","11"
"grunnskolepoeng","2014","0211","alle","norskfodte_m_innvf","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","0211","alle","norskfodte_m_innvf","personer","5"
"grunnskolepoeng","2014","0211","1","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0211","1","alle","personer","89"
"grunnskolepoeng","2014","0211","1","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0211","1","bef_u_innv_og_norskf","personer","84"
"grunnskolepoeng","2014","0211","1","befolkningen_ellers","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0211","1","befolkningen_ellers","personer","85"
"grunnskolepoeng","2014","0211","1","innvandrere","grunnskolepoeng","36,4"
"grunnskolepoeng","2014","0211","1","innvandrere","personer","4"
"grunnskolepoeng","2014","0211","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0211","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0211","0","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0211","0","alle","personer","92"
"grunnskolepoeng","2014","0211","0","bef_u_innv_og_norskf","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","0211","0","bef_u_innv_og_norskf","personer","81"
"grunnskolepoeng","2014","0211","0","befolkningen_ellers","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","0211","0","befolkningen_ellers","personer","85"
"grunnskolepoeng","2014","0211","0","innvandrere","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","0211","0","innvandrere","personer","7"
"grunnskolepoeng","2014","0211","0","norskfodte_m_innvf","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","0211","0","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2014","0213","alle","alle","grunnskolepoeng","41"
"grunnskolepoeng","2014","0213","alle","alle","personer","405"
"grunnskolepoeng","2014","0213","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","0213","alle","bef_u_innv_og_norskf","personer","358"
"grunnskolepoeng","2014","0213","alle","befolkningen_ellers","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","0213","alle","befolkningen_ellers","personer","375"
"grunnskolepoeng","2014","0213","alle","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0213","alle","innvandrere","personer","30"
"grunnskolepoeng","2014","0213","alle","norskfodte_m_innvf","grunnskolepoeng","39"
"grunnskolepoeng","2014","0213","alle","norskfodte_m_innvf","personer","17"
"grunnskolepoeng","2014","0213","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","0213","1","alle","personer","208"
"grunnskolepoeng","2014","0213","1","bef_u_innv_og_norskf","grunnskolepoeng","39"
"grunnskolepoeng","2014","0213","1","bef_u_innv_og_norskf","personer","183"
"grunnskolepoeng","2014","0213","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","0213","1","befolkningen_ellers","personer","191"
"grunnskolepoeng","2014","0213","1","innvandrere","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","0213","1","innvandrere","personer","17"
"grunnskolepoeng","2014","0213","1","norskfodte_m_innvf","grunnskolepoeng","36"
"grunnskolepoeng","2014","0213","1","norskfodte_m_innvf","personer","8"
"grunnskolepoeng","2014","0213","0","alle","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","0213","0","alle","personer","197"
"grunnskolepoeng","2014","0213","0","bef_u_innv_og_norskf","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","0213","0","bef_u_innv_og_norskf","personer","175"
"grunnskolepoeng","2014","0213","0","befolkningen_ellers","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","0213","0","befolkningen_ellers","personer","184"
"grunnskolepoeng","2014","0213","0","innvandrere","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","0213","0","innvandrere","personer","13"
"grunnskolepoeng","2014","0213","0","norskfodte_m_innvf","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","0213","0","norskfodte_m_innvf","personer","9"
"grunnskolepoeng","2014","0214","alle","alle","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","0214","alle","alle","personer","217"
"grunnskolepoeng","2014","0214","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","0214","alle","bef_u_innv_og_norskf","personer","190"
