"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"71","alle","5","personer","171","2013","barnehagedeltakelse"
"72","alle","5","personer","369","2013","barnehagedeltakelse"
"73","alle","5","personer","994","2013","barnehagedeltakelse"
"74","alle","5","personer","305","2013","barnehagedeltakelse"
"75","alle","5","personer","267","2013","barnehagedeltakelse"
"76","alle","5","personer","363","2013","barnehagedeltakelse"
"77","alle","5","personer","395","2013","barnehagedeltakelse"
"78","alle","5","personer","367","2013","barnehagedeltakelse"
"79","alle","5","personer","1056","2013","barnehagedeltakelse"
"80","alle","5","personer","165","2013","barnehagedeltakelse"
"81","alle","5","personer","466","2013","barnehagedeltakelse"
"82","alle","5","personer","139","2013","barnehagedeltakelse"
"83","alle","5","personer","260","2013","barnehagedeltakelse"
"01","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"02","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"03","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"04","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"05","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"06","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"07","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"08","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"09","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"10","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"11","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"12","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"13","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"14","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"15","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"16","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"17","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"18","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"19","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"20","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"21","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"22","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"23","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"24","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"25","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"26","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"27","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"28","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"29","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"30","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"31","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"32","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"33","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"34","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"35","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"36","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"37","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"38","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"39","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"40","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"41","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"42","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"43","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"44","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"45","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"46","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"47","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"48","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"49","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"50","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"51","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"52","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"53","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"54","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"55","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"56","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"57","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"58","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"59","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"60","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"61","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"62","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"63","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"64","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"65","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"66","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"67","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"68","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"69","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"70","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"71","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"72","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"73","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"74","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"75","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"76","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"77","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"78","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"79","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"80","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"81","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"82","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"83","alle","1_5","prosent","100","2013","barnehagedeltakelse"
"01","alle","1","prosent","100","2013","barnehagedeltakelse"
"02","alle","1","prosent","100","2013","barnehagedeltakelse"
"03","alle","1","prosent","100","2013","barnehagedeltakelse"
"04","alle","1","prosent","100","2013","barnehagedeltakelse"
"05","alle","1","prosent","100","2013","barnehagedeltakelse"
"06","alle","1","prosent","100","2013","barnehagedeltakelse"
"07","alle","1","prosent","100","2013","barnehagedeltakelse"
"08","alle","1","prosent","100","2013","barnehagedeltakelse"
"09","alle","1","prosent","100","2013","barnehagedeltakelse"
"10","alle","1","prosent","100","2013","barnehagedeltakelse"
"11","alle","1","prosent","100","2013","barnehagedeltakelse"
"12","alle","1","prosent","100","2013","barnehagedeltakelse"
"13","alle","1","prosent","100","2013","barnehagedeltakelse"
"14","alle","1","prosent","100","2013","barnehagedeltakelse"
"15","alle","1","prosent","100","2013","barnehagedeltakelse"
"16","alle","1","prosent","100","2013","barnehagedeltakelse"
"17","alle","1","prosent","100","2013","barnehagedeltakelse"
"18","alle","1","prosent","100","2013","barnehagedeltakelse"
"19","alle","1","prosent","100","2013","barnehagedeltakelse"
"20","alle","1","prosent","100","2013","barnehagedeltakelse"
"21","alle","1","prosent","100","2013","barnehagedeltakelse"
"22","alle","1","prosent","100","2013","barnehagedeltakelse"
"23","alle","1","prosent","100","2013","barnehagedeltakelse"
"24","alle","1","prosent","100","2013","barnehagedeltakelse"
"25","alle","1","prosent","100","2013","barnehagedeltakelse"
"26","alle","1","prosent","100","2013","barnehagedeltakelse"
"27","alle","1","prosent","100","2013","barnehagedeltakelse"
"28","alle","1","prosent","100","2013","barnehagedeltakelse"
"29","alle","1","prosent","100","2013","barnehagedeltakelse"
"30","alle","1","prosent","100","2013","barnehagedeltakelse"
"31","alle","1","prosent","100","2013","barnehagedeltakelse"
"32","alle","1","prosent","100","2013","barnehagedeltakelse"
"33","alle","1","prosent","100","2013","barnehagedeltakelse"
"34","alle","1","prosent","100","2013","barnehagedeltakelse"
"35","alle","1","prosent","100","2013","barnehagedeltakelse"
"36","alle","1","prosent","100","2013","barnehagedeltakelse"
"37","alle","1","prosent","100","2013","barnehagedeltakelse"
"38","alle","1","prosent","100","2013","barnehagedeltakelse"
"39","alle","1","prosent","100","2013","barnehagedeltakelse"
"40","alle","1","prosent","100","2013","barnehagedeltakelse"
"41","alle","1","prosent","100","2013","barnehagedeltakelse"
"42","alle","1","prosent","100","2013","barnehagedeltakelse"
"43","alle","1","prosent","100","2013","barnehagedeltakelse"
"44","alle","1","prosent","100","2013","barnehagedeltakelse"
"45","alle","1","prosent","100","2013","barnehagedeltakelse"
"46","alle","1","prosent","100","2013","barnehagedeltakelse"
"47","alle","1","prosent","100","2013","barnehagedeltakelse"
"48","alle","1","prosent","100","2013","barnehagedeltakelse"
"49","alle","1","prosent","100","2013","barnehagedeltakelse"
"50","alle","1","prosent","100","2013","barnehagedeltakelse"
"51","alle","1","prosent","100","2013","barnehagedeltakelse"
"52","alle","1","prosent","100","2013","barnehagedeltakelse"
"53","alle","1","prosent","100","2013","barnehagedeltakelse"
"54","alle","1","prosent","100","2013","barnehagedeltakelse"
"55","alle","1","prosent","100","2013","barnehagedeltakelse"
"56","alle","1","prosent","100","2013","barnehagedeltakelse"
"57","alle","1","prosent","100","2013","barnehagedeltakelse"
"58","alle","1","prosent","100","2013","barnehagedeltakelse"
"59","alle","1","prosent","100","2013","barnehagedeltakelse"
"60","alle","1","prosent","100","2013","barnehagedeltakelse"
"61","alle","1","prosent","100","2013","barnehagedeltakelse"
"62","alle","1","prosent","100","2013","barnehagedeltakelse"
"63","alle","1","prosent","100","2013","barnehagedeltakelse"
"64","alle","1","prosent","100","2013","barnehagedeltakelse"
"65","alle","1","prosent","100","2013","barnehagedeltakelse"
"66","alle","1","prosent","100","2013","barnehagedeltakelse"
"67","alle","1","prosent","100","2013","barnehagedeltakelse"
"68","alle","1","prosent","100","2013","barnehagedeltakelse"
"69","alle","1","prosent","100","2013","barnehagedeltakelse"
"70","alle","1","prosent","100","2013","barnehagedeltakelse"
"71","alle","1","prosent","100","2013","barnehagedeltakelse"
"72","alle","1","prosent","100","2013","barnehagedeltakelse"
"73","alle","1","prosent","100","2013","barnehagedeltakelse"
"74","alle","1","prosent","100","2013","barnehagedeltakelse"
"75","alle","1","prosent","100","2013","barnehagedeltakelse"
"76","alle","1","prosent","100","2013","barnehagedeltakelse"
"77","alle","1","prosent","100","2013","barnehagedeltakelse"
"78","alle","1","prosent","100","2013","barnehagedeltakelse"
"79","alle","1","prosent","100","2013","barnehagedeltakelse"
"80","alle","1","prosent","100","2013","barnehagedeltakelse"
"81","alle","1","prosent","100","2013","barnehagedeltakelse"
"82","alle","1","prosent","100","2013","barnehagedeltakelse"
"83","alle","1","prosent","100","2013","barnehagedeltakelse"
"01","alle","2","prosent","100","2013","barnehagedeltakelse"
"02","alle","2","prosent","100","2013","barnehagedeltakelse"
"03","alle","2","prosent","100","2013","barnehagedeltakelse"
"04","alle","2","prosent","100","2013","barnehagedeltakelse"
"05","alle","2","prosent","100","2013","barnehagedeltakelse"
"06","alle","2","prosent","100","2013","barnehagedeltakelse"
"07","alle","2","prosent","100","2013","barnehagedeltakelse"
"08","alle","2","prosent","100","2013","barnehagedeltakelse"
"09","alle","2","prosent","100","2013","barnehagedeltakelse"
"10","alle","2","prosent","100","2013","barnehagedeltakelse"
"11","alle","2","prosent","100","2013","barnehagedeltakelse"
"12","alle","2","prosent","100","2013","barnehagedeltakelse"
"13","alle","2","prosent","100","2013","barnehagedeltakelse"
"14","alle","2","prosent","100","2013","barnehagedeltakelse"
"15","alle","2","prosent","100","2013","barnehagedeltakelse"
"16","alle","2","prosent","100","2013","barnehagedeltakelse"
"17","alle","2","prosent","100","2013","barnehagedeltakelse"
"18","alle","2","prosent","100","2013","barnehagedeltakelse"
"19","alle","2","prosent","100","2013","barnehagedeltakelse"
"20","alle","2","prosent","100","2013","barnehagedeltakelse"
"21","alle","2","prosent","100","2013","barnehagedeltakelse"
"22","alle","2","prosent","100","2013","barnehagedeltakelse"
"23","alle","2","prosent","100","2013","barnehagedeltakelse"
"24","alle","2","prosent","100","2013","barnehagedeltakelse"
"25","alle","2","prosent","100","2013","barnehagedeltakelse"
"26","alle","2","prosent","100","2013","barnehagedeltakelse"
"27","alle","2","prosent","100","2013","barnehagedeltakelse"
"28","alle","2","prosent","100","2013","barnehagedeltakelse"
"29","alle","2","prosent","100","2013","barnehagedeltakelse"
"30","alle","2","prosent","100","2013","barnehagedeltakelse"
"31","alle","2","prosent","100","2013","barnehagedeltakelse"
"32","alle","2","prosent","100","2013","barnehagedeltakelse"
"33","alle","2","prosent","100","2013","barnehagedeltakelse"
"34","alle","2","prosent","100","2013","barnehagedeltakelse"
"35","alle","2","prosent","100","2013","barnehagedeltakelse"
"36","alle","2","prosent","100","2013","barnehagedeltakelse"
"37","alle","2","prosent","100","2013","barnehagedeltakelse"
"38","alle","2","prosent","100","2013","barnehagedeltakelse"
"39","alle","2","prosent","100","2013","barnehagedeltakelse"
"40","alle","2","prosent","100","2013","barnehagedeltakelse"
"41","alle","2","prosent","100","2013","barnehagedeltakelse"
"42","alle","2","prosent","100","2013","barnehagedeltakelse"
"43","alle","2","prosent","100","2013","barnehagedeltakelse"
"44","alle","2","prosent","100","2013","barnehagedeltakelse"
"45","alle","2","prosent","100","2013","barnehagedeltakelse"
"46","alle","2","prosent","100","2013","barnehagedeltakelse"
"47","alle","2","prosent","100","2013","barnehagedeltakelse"
"48","alle","2","prosent","100","2013","barnehagedeltakelse"
"49","alle","2","prosent","100","2013","barnehagedeltakelse"
"50","alle","2","prosent","100","2013","barnehagedeltakelse"
"51","alle","2","prosent","100","2013","barnehagedeltakelse"
"52","alle","2","prosent","100","2013","barnehagedeltakelse"
"53","alle","2","prosent","100","2013","barnehagedeltakelse"
"54","alle","2","prosent","100","2013","barnehagedeltakelse"
"55","alle","2","prosent","100","2013","barnehagedeltakelse"
"56","alle","2","prosent","100","2013","barnehagedeltakelse"
"57","alle","2","prosent","100","2013","barnehagedeltakelse"
