"aar","innvkat_4","enhet","tabell_navn","kommune_nr","kjonn","tabellvariabel"
2013,"alle","gjennomsnitt","grunnskolepoeng","1917","0","45.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","1919","0","41.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","1920","0","43.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","1922","0","45.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","1923","0","44.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","1924","0","43.8"
2013,"alle","gjennomsnitt","grunnskolepoeng","1925","0","44.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","1926","0","40.9"
2013,"alle","gjennomsnitt","grunnskolepoeng","1927","0","35.5"
2013,"alle","gjennomsnitt","grunnskolepoeng","1928","0",":"
2013,"alle","gjennomsnitt","grunnskolepoeng","1929","0",":"
2013,"alle","gjennomsnitt","grunnskolepoeng","1931","0","43.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","1933","0","39"
2013,"alle","gjennomsnitt","grunnskolepoeng","1936","0","44.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","1938","0","46"
2013,"alle","gjennomsnitt","grunnskolepoeng","1939","0","46.5"
2013,"alle","gjennomsnitt","grunnskolepoeng","1940","0","41.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","1941","0","43.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","1942","0","39.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","1943","0","47"
2013,"alle","gjennomsnitt","grunnskolepoeng","2002","0","45.9"
2013,"alle","gjennomsnitt","grunnskolepoeng","2003","0","41.4"
2013,"alle","gjennomsnitt","grunnskolepoeng","2004","0","40.4"
2013,"alle","gjennomsnitt","grunnskolepoeng","2011","0","45.9"
2013,"alle","gjennomsnitt","grunnskolepoeng","2012","0","41.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","2014","0",":"
2013,"alle","gjennomsnitt","grunnskolepoeng","2015","0","40.8"
2013,"alle","gjennomsnitt","grunnskolepoeng","2017","0","44.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","2018","0","48.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","2019","0","43.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","2020","0","42.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","2021","0","45.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","2022","0","43.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","2023","0","35.8"
2013,"alle","gjennomsnitt","grunnskolepoeng","2024","0","36.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","2025","0","45.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","2027","0","41.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","2028","0","42.4"
2013,"alle","gjennomsnitt","grunnskolepoeng","2030","0","45"
2013,"alle","personer","grunnskolepoeng","0101","0","161"
2013,"alle","personer","grunnskolepoeng","0104","0","181"
2013,"alle","personer","grunnskolepoeng","0105","0","324"
2013,"alle","personer","grunnskolepoeng","0106","0","443"
2013,"alle","personer","grunnskolepoeng","0111","0","17"
2013,"alle","personer","grunnskolepoeng","0118","0","9"
2013,"alle","personer","grunnskolepoeng","0119","0","27"
2013,"alle","personer","grunnskolepoeng","0121","0","5"
2013,"alle","personer","grunnskolepoeng","0122","0","39"
2013,"alle","personer","grunnskolepoeng","0123","0","33"
2013,"alle","personer","grunnskolepoeng","0124","0","78"
2013,"alle","personer","grunnskolepoeng","0125","0","72"
2013,"alle","personer","grunnskolepoeng","0127","0","30"
2013,"alle","personer","grunnskolepoeng","0128","0","42"
2013,"alle","personer","grunnskolepoeng","0135","0","31"
2013,"alle","personer","grunnskolepoeng","0136","0","100"
2013,"alle","personer","grunnskolepoeng","0137","0","29"
2013,"alle","personer","grunnskolepoeng","0138","0","31"
2013,"alle","personer","grunnskolepoeng","0211","0","92"
2013,"alle","personer","grunnskolepoeng","0213","0","197"
2013,"alle","personer","grunnskolepoeng","0214","0","103"
2013,"alle","personer","grunnskolepoeng","0215","0","104"
2013,"alle","personer","grunnskolepoeng","0216","0","113"
2013,"alle","personer","grunnskolepoeng","0217","0","183"
2013,"alle","personer","grunnskolepoeng","0219","0","667"
2013,"alle","personer","grunnskolepoeng","0220","0","375"
2013,"alle","personer","grunnskolepoeng","0221","0","100"
2013,"alle","personer","grunnskolepoeng","0226","0","109"
2013,"alle","personer","grunnskolepoeng","0227","0","56"
2013,"alle","personer","grunnskolepoeng","0228","0","97"
2013,"alle","personer","grunnskolepoeng","0229","0","84"
2013,"alle","personer","grunnskolepoeng","0230","0","231"
2013,"alle","personer","grunnskolepoeng","0231","0","319"
2013,"alle","personer","grunnskolepoeng","0233","0","172"
2013,"alle","personer","grunnskolepoeng","0234","0","49"
2013,"alle","personer","grunnskolepoeng","0235","0","184"
2013,"alle","personer","grunnskolepoeng","0236","0","148"
2013,"alle","personer","grunnskolepoeng","0237","0","136"
2013,"alle","personer","grunnskolepoeng","0238","0","75"
2013,"alle","personer","grunnskolepoeng","0239","0","15"
2013,"alle","personer","grunnskolepoeng","0301","0","2512"
2013,"alle","personer","grunnskolepoeng","0402","0","86"
2013,"alle","personer","grunnskolepoeng","0403","0","159"
2013,"alle","personer","grunnskolepoeng","0412","0","205"
2013,"alle","personer","grunnskolepoeng","0415","0","53"
2013,"alle","personer","grunnskolepoeng","0417","0","100"
2013,"alle","personer","grunnskolepoeng","0418","0","29"
2013,"alle","personer","grunnskolepoeng","0419","0","49"
2013,"alle","personer","grunnskolepoeng","0420","0","32"
2013,"alle","personer","grunnskolepoeng","0423","0","25"
2013,"alle","personer","grunnskolepoeng","0425","0","29"
2013,"alle","personer","grunnskolepoeng","0426","0","18"
2013,"alle","personer","grunnskolepoeng","0427","0","102"
2013,"alle","personer","grunnskolepoeng","0428","0","33"
2013,"alle","personer","grunnskolepoeng","0429","0","21"
2013,"alle","personer","grunnskolepoeng","0430","0","13"
2013,"alle","personer","grunnskolepoeng","0432","0","15"
2013,"alle","personer","grunnskolepoeng","0434","0","4"
2013,"alle","personer","grunnskolepoeng","0436","0","21"
2013,"alle","personer","grunnskolepoeng","0437","0","34"
2013,"alle","personer","grunnskolepoeng","0438","0","16"
2013,"alle","personer","grunnskolepoeng","0439","0","16"
2013,"alle","personer","grunnskolepoeng","0441","0","15"
2013,"alle","personer","grunnskolepoeng","0501","0","168"
2013,"alle","personer","grunnskolepoeng","0502","0","148"
2013,"alle","personer","grunnskolepoeng","0511","0","13"
2013,"alle","personer","grunnskolepoeng","0512","0","12"
2013,"alle","personer","grunnskolepoeng","0513","0","15"
2013,"alle","personer","grunnskolepoeng","0514","0","12"
2013,"alle","personer","grunnskolepoeng","0515","0","20"
2013,"alle","personer","grunnskolepoeng","0516","0","34"
2013,"alle","personer","grunnskolepoeng","0517","0","40"
2013,"alle","personer","grunnskolepoeng","0519","0","18"
2013,"alle","personer","grunnskolepoeng","0520","0","18"
2013,"alle","personer","grunnskolepoeng","0521","0","35"
2013,"alle","personer","grunnskolepoeng","0522","0","41"
2013,"alle","personer","grunnskolepoeng","0528","0","85"
2013,"alle","personer","grunnskolepoeng","0529","0","77"
2013,"alle","personer","grunnskolepoeng","0532","0","35"
2013,"alle","personer","grunnskolepoeng","0533","0","60"
2013,"alle","personer","grunnskolepoeng","0534","0","96"
2013,"alle","personer","grunnskolepoeng","0536","0","32"
2013,"alle","personer","grunnskolepoeng","0538","0","54"
2013,"alle","personer","grunnskolepoeng","0540","0","19"
2013,"alle","personer","grunnskolepoeng","0541","0","7"
2013,"alle","personer","grunnskolepoeng","0542","0","38"
2013,"alle","personer","grunnskolepoeng","0543","0","12"
2013,"alle","personer","grunnskolepoeng","0544","0","19"
2013,"alle","personer","grunnskolepoeng","0545","0","14"
2013,"alle","personer","grunnskolepoeng","0602","0","342"
2013,"alle","personer","grunnskolepoeng","0604","0","126"
2013,"alle","personer","grunnskolepoeng","0605","0","143"
2013,"alle","personer","grunnskolepoeng","0612","0","35"
2013,"alle","personer","grunnskolepoeng","0615","0","9"
2013,"alle","personer","grunnskolepoeng","0616","0","21"
2013,"alle","personer","grunnskolepoeng","0617","0","26"
2013,"alle","personer","grunnskolepoeng","0618","0","19"
2013,"alle","personer","grunnskolepoeng","0619","0","32"
2013,"alle","personer","grunnskolepoeng","0620","0","19"
2013,"alle","personer","grunnskolepoeng","0621","0","24"
2013,"alle","personer","grunnskolepoeng","0622","0","11"
2013,"alle","personer","grunnskolepoeng","0623","0","79"
2013,"alle","personer","grunnskolepoeng","0624","0","96"
2013,"alle","personer","grunnskolepoeng","0625","0","151"
2013,"alle","personer","grunnskolepoeng","0626","0","151"
2013,"alle","personer","grunnskolepoeng","0627","0","142"
2013,"alle","personer","grunnskolepoeng","0628","0","74"
2013,"alle","personer","grunnskolepoeng","0631","0","17"
2013,"alle","personer","grunnskolepoeng","0632","0","10"
2013,"alle","personer","grunnskolepoeng","0633","0","18"
2013,"alle","personer","grunnskolepoeng","0701","0","152"
2013,"alle","personer","grunnskolepoeng","0702","0","62"
2013,"alle","personer","grunnskolepoeng","0704","0","192"
2013,"alle","personer","grunnskolepoeng","0706","0","290"
2013,"alle","personer","grunnskolepoeng","0709","0","248"
2013,"alle","personer","grunnskolepoeng","0711","0","42"
2013,"alle","personer","grunnskolepoeng","0713","0","50"
2013,"alle","personer","grunnskolepoeng","0714","0","26"
2013,"alle","personer","grunnskolepoeng","0716","0","55"
2013,"alle","personer","grunnskolepoeng","0719","0","33"
2013,"alle","personer","grunnskolepoeng","0720","0","65"
2013,"alle","personer","grunnskolepoeng","0722","0","137"
2013,"alle","personer","grunnskolepoeng","0723","0","25"
2013,"alle","personer","grunnskolepoeng","0728","0","17"
2013,"alle","personer","grunnskolepoeng","0805","0","204"
2013,"alle","personer","grunnskolepoeng","0806","0","322"
2013,"alle","personer","grunnskolepoeng","0807","0","58"
2013,"alle","personer","grunnskolepoeng","0811","0","16"
2013,"alle","personer","grunnskolepoeng","0814","0","68"
2013,"alle","personer","grunnskolepoeng","0815","0","64"
2013,"alle","personer","grunnskolepoeng","0817","0","32"
2013,"alle","personer","grunnskolepoeng","0819","0","40"
2013,"alle","personer","grunnskolepoeng","0821","0","27"
2013,"alle","personer","grunnskolepoeng","0822","0","28"
2013,"alle","personer","grunnskolepoeng","0826","0","41"
2013,"alle","personer","grunnskolepoeng","0827","0","8"
2013,"alle","personer","grunnskolepoeng","0828","0","16"
2013,"alle","personer","grunnskolepoeng","0829","0","15"
2013,"alle","personer","grunnskolepoeng","0830","0","11"
2013,"alle","personer","grunnskolepoeng","0831","0","10"
2013,"alle","personer","grunnskolepoeng","0833","0","15"
2013,"alle","personer","grunnskolepoeng","0834","0","26"
2013,"alle","personer","grunnskolepoeng","0901","0","53"
2013,"alle","personer","grunnskolepoeng","0904","0","143"
2013,"alle","personer","grunnskolepoeng","0906","0","264"
2013,"alle","personer","grunnskolepoeng","0911","0","14"
2013,"alle","personer","grunnskolepoeng","0912","0","15"
2013,"alle","personer","grunnskolepoeng","0914","0","37"
2013,"alle","personer","grunnskolepoeng","0919","0","36"
2013,"alle","personer","grunnskolepoeng","0926","0","62"
2013,"alle","personer","grunnskolepoeng","0928","0","32"
2013,"alle","personer","grunnskolepoeng","0929","0","10"
2013,"alle","personer","grunnskolepoeng","0935","0","10"
2013,"alle","personer","grunnskolepoeng","0937","0","24"
2013,"alle","personer","grunnskolepoeng","0938","0","11"
2013,"alle","personer","grunnskolepoeng","0940","0","8"
2013,"alle","personer","grunnskolepoeng","0941","0","11"
2013,"alle","personer","grunnskolepoeng","1001","0","441"
2013,"alle","personer","grunnskolepoeng","1002","0","105"
2013,"alle","personer","grunnskolepoeng","1003","0","76"
2013,"alle","personer","grunnskolepoeng","1004","0","43"
2013,"alle","personer","grunnskolepoeng","1014","0","107"
2013,"alle","personer","grunnskolepoeng","1017","0","27"
2013,"alle","personer","grunnskolepoeng","1018","0","94"
2013,"alle","personer","grunnskolepoeng","1021","0","16"
2013,"alle","personer","grunnskolepoeng","1026","0","10"
2013,"alle","personer","grunnskolepoeng","1027","0","15"
2013,"alle","personer","grunnskolepoeng","1029","0","32"
2013,"alle","personer","grunnskolepoeng","1032","0","64"
2013,"alle","personer","grunnskolepoeng","1034","0","13"
2013,"alle","personer","grunnskolepoeng","1037","0","30"
2013,"alle","personer","grunnskolepoeng","1046","0","12"
2013,"alle","personer","grunnskolepoeng","1101","0","105"
2013,"alle","personer","grunnskolepoeng","1102","0","442"
2013,"alle","personer","grunnskolepoeng","1103","0","693"
2013,"alle","personer","grunnskolepoeng","1106","0","182"
2013,"alle","personer","grunnskolepoeng","1111","0","18"
2013,"alle","personer","grunnskolepoeng","1112","0","25"
2013,"alle","personer","grunnskolepoeng","1114","0","25"
2013,"alle","personer","grunnskolepoeng","1119","0","152"
2013,"alle","personer","grunnskolepoeng","1120","0","130"
2013,"alle","personer","grunnskolepoeng","1121","0","103"
2013,"alle","personer","grunnskolepoeng","1122","0","65"
2013,"alle","personer","grunnskolepoeng","1124","0","159"
2013,"alle","personer","grunnskolepoeng","1127","0","60"
2013,"alle","personer","grunnskolepoeng","1129","0","12"
2013,"alle","personer","grunnskolepoeng","1130","0","81"
2013,"alle","personer","grunnskolepoeng","1133","0","15"
2013,"alle","personer","grunnskolepoeng","1134","0","33"
2013,"alle","personer","grunnskolepoeng","1135","0","32"
2013,"alle","personer","grunnskolepoeng","1141","0","17"
2013,"alle","personer","grunnskolepoeng","1142","0","34"
2013,"alle","personer","grunnskolepoeng","1144","0",":"
2013,"alle","personer","grunnskolepoeng","1145","0","6"
2013,"alle","personer","grunnskolepoeng","1146","0","72"
2013,"alle","personer","grunnskolepoeng","1149","0","313"
2013,"alle","personer","grunnskolepoeng","1151","0",":"
2013,"alle","personer","grunnskolepoeng","1160","0","53"
2013,"alle","personer","grunnskolepoeng","1201","0","1429"
2013,"alle","personer","grunnskolepoeng","1211","0","31"
2013,"alle","personer","grunnskolepoeng","1216","0","38"
2013,"alle","personer","grunnskolepoeng","1219","0","81"
2013,"alle","personer","grunnskolepoeng","1221","0","120"
2013,"alle","personer","grunnskolepoeng","1222","0","28"
2013,"alle","personer","grunnskolepoeng","1223","0","14"
2013,"alle","personer","grunnskolepoeng","1224","0","88"
2013,"alle","personer","grunnskolepoeng","1227","0","7"
2013,"alle","personer","grunnskolepoeng","1228","0","40"
2013,"alle","personer","grunnskolepoeng","1231","0","17"
2013,"alle","personer","grunnskolepoeng","1232","0","8"
2013,"alle","personer","grunnskolepoeng","1233","0","6"
2013,"alle","personer","grunnskolepoeng","1234","0","5"
2013,"alle","personer","grunnskolepoeng","1235","0","100"
2013,"alle","personer","grunnskolepoeng","1238","0","54"
2013,"alle","personer","grunnskolepoeng","1241","0","22"
2013,"alle","personer","grunnskolepoeng","1242","0","15"
2013,"alle","personer","grunnskolepoeng","1243","0","116"
2013,"alle","personer","grunnskolepoeng","1244","0","28"
2013,"alle","personer","grunnskolepoeng","1245","0","41"
2013,"alle","personer","grunnskolepoeng","1246","0","170"
2013,"alle","personer","grunnskolepoeng","1247","0","178"
2013,"alle","personer","grunnskolepoeng","1251","0","25"
2013,"alle","personer","grunnskolepoeng","1252","0",":"
2013,"alle","personer","grunnskolepoeng","1253","0","48"
2013,"alle","personer","grunnskolepoeng","1256","0","49"
2013,"alle","personer","grunnskolepoeng","1259","0","23"
2013,"alle","personer","grunnskolepoeng","1260","0","31"
2013,"alle","personer","grunnskolepoeng","1263","0","104"
2013,"alle","personer","grunnskolepoeng","1264","0","17"
2013,"alle","personer","grunnskolepoeng","1265","0","3"
2013,"alle","personer","grunnskolepoeng","1266","0","8"
2013,"alle","personer","grunnskolepoeng","1401","0","84"
2013,"alle","personer","grunnskolepoeng","1411","0","22"
2013,"alle","personer","grunnskolepoeng","1412","0","5"
2013,"alle","personer","grunnskolepoeng","1413","0","9"
2013,"alle","personer","grunnskolepoeng","1416","0","26"
2013,"alle","personer","grunnskolepoeng","1417","0","16"
2013,"alle","personer","grunnskolepoeng","1418","0","11"
2013,"alle","personer","grunnskolepoeng","1419","0","11"
2013,"alle","personer","grunnskolepoeng","1420","0","46"
2013,"alle","personer","grunnskolepoeng","1421","0","8"
2013,"alle","personer","grunnskolepoeng","1422","0","21"
2013,"alle","personer","grunnskolepoeng","1424","0","20"
2013,"alle","personer","grunnskolepoeng","1426","0","32"
2013,"alle","personer","grunnskolepoeng","1428","0","14"
2013,"alle","personer","grunnskolepoeng","1429","0","12"
2013,"alle","personer","grunnskolepoeng","1430","0","18"
2013,"alle","personer","grunnskolepoeng","1431","0","19"
2013,"alle","personer","grunnskolepoeng","1432","0","90"
2013,"alle","personer","grunnskolepoeng","1433","0","18"
2013,"alle","personer","grunnskolepoeng","1438","0","27"
2013,"alle","personer","grunnskolepoeng","1439","0","45"
2013,"alle","personer","grunnskolepoeng","1441","0","23"
2013,"alle","personer","grunnskolepoeng","1443","0","45"
2013,"alle","personer","grunnskolepoeng","1444","0","13"
2013,"alle","personer","grunnskolepoeng","1445","0","37"
2013,"alle","personer","grunnskolepoeng","1449","0","44"
2013,"alle","personer","grunnskolepoeng","1502","0","148"
2013,"alle","personer","grunnskolepoeng","1504","0","271"
2013,"alle","personer","grunnskolepoeng","1505","0","136"
2013,"alle","personer","grunnskolepoeng","1511","0","24"
2013,"alle","personer","grunnskolepoeng","1514","0","14"
2013,"alle","personer","grunnskolepoeng","1515","0","59"
2013,"alle","personer","grunnskolepoeng","1516","0","53"
2013,"alle","personer","grunnskolepoeng","1517","0","33"
2013,"alle","personer","grunnskolepoeng","1519","0","46"
2013,"alle","personer","grunnskolepoeng","1520","0","46"
2013,"alle","personer","grunnskolepoeng","1523","0","10"
2013,"alle","personer","grunnskolepoeng","1524","0","16"
2013,"alle","personer","grunnskolepoeng","1525","0","26"
2013,"alle","personer","grunnskolepoeng","1526","0","8"
2013,"alle","personer","grunnskolepoeng","1528","0","45"
2013,"alle","personer","grunnskolepoeng","1529","0","24"
2013,"alle","personer","grunnskolepoeng","1531","0","40"
2013,"alle","personer","grunnskolepoeng","1532","0","33"
2013,"alle","personer","grunnskolepoeng","1534","0","61"
2013,"alle","personer","grunnskolepoeng","1535","0","46"
2013,"alle","personer","grunnskolepoeng","1539","0","44"
2013,"alle","personer","grunnskolepoeng","1543","0","22"
2013,"alle","personer","grunnskolepoeng","1545","0","16"
2013,"alle","personer","grunnskolepoeng","1546","0","12"
2013,"alle","personer","grunnskolepoeng","1547","0","24"
2013,"alle","personer","grunnskolepoeng","1548","0","76"
2013,"alle","personer","grunnskolepoeng","1551","0","22"
2013,"alle","personer","grunnskolepoeng","1554","0","19"
2013,"alle","personer","grunnskolepoeng","1557","0","19"
2013,"alle","personer","grunnskolepoeng","1560","0","23"
2013,"alle","personer","grunnskolepoeng","1563","0","42"
2013,"alle","personer","grunnskolepoeng","1566","0","35"
2013,"alle","personer","grunnskolepoeng","1567","0","6"
2013,"alle","personer","grunnskolepoeng","1571","0","5"
2013,"alle","personer","grunnskolepoeng","1573","0","11"
2013,"alle","personer","grunnskolepoeng","1576","0","30"
2013,"alle","personer","grunnskolepoeng","1601","0","960"
2013,"alle","personer","grunnskolepoeng","1612","0","28"
2013,"alle","personer","grunnskolepoeng","1613","0","4"
2013,"alle","personer","grunnskolepoeng","1617","0","25"
2013,"alle","personer","grunnskolepoeng","1620","0","37"
2013,"alle","personer","grunnskolepoeng","1621","0","28"
2013,"alle","personer","grunnskolepoeng","1622","0","14"
2013,"alle","personer","grunnskolepoeng","1624","0","53"
2013,"alle","personer","grunnskolepoeng","1627","0","26"
2013,"alle","personer","grunnskolepoeng","1630","0","23"
2013,"alle","personer","grunnskolepoeng","1632","0","6"
2013,"alle","personer","grunnskolepoeng","1633","0","7"
2013,"alle","personer","grunnskolepoeng","1634","0","53"
2013,"alle","personer","grunnskolepoeng","1635","0","15"
2013,"alle","personer","grunnskolepoeng","1636","0",":"
2013,"alle","personer","grunnskolepoeng","1638","0","64"
2013,"alle","personer","grunnskolepoeng","1640","0","35"
2013,"alle","personer","grunnskolepoeng","1644","0","15"
2013,"alle","personer","grunnskolepoeng","1648","0","39"
2013,"alle","personer","grunnskolepoeng","1653","0","108"
2013,"alle","personer","grunnskolepoeng","1657","0","48"
2013,"alle","personer","grunnskolepoeng","1662","0","54"
2013,"alle","personer","grunnskolepoeng","1663","0","100"
2013,"alle","personer","grunnskolepoeng","1664","0","27"
