"tabell_navn","aar","kommune_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","2002","alle","personer","40","innvandring"
"befolkning_flytting_vreg","2014","2003","alle","personer","158","innvandring"
"befolkning_flytting_vreg","2014","2004","alle","personer","209","innvandring"
"befolkning_flytting_vreg","2014","2011","alle","personer","17","innvandring"
"befolkning_flytting_vreg","2014","2012","alle","personer","275","innvandring"
"befolkning_flytting_vreg","2014","2014","alle","personer","0","innvandring"
"befolkning_flytting_vreg","2014","2015","alle","personer","26","innvandring"
"befolkning_flytting_vreg","2014","2017","alle","personer","16","innvandring"
"befolkning_flytting_vreg","2014","2018","alle","personer","30","innvandring"
"befolkning_flytting_vreg","2014","2019","alle","personer","42","innvandring"
"befolkning_flytting_vreg","2014","2020","alle","personer","19","innvandring"
"befolkning_flytting_vreg","2014","2021","alle","personer","16","innvandring"
"befolkning_flytting_vreg","2014","2022","alle","personer","15","innvandring"
"befolkning_flytting_vreg","2014","2023","alle","personer","60","innvandring"
"befolkning_flytting_vreg","2014","2024","alle","personer","28","innvandring"
"befolkning_flytting_vreg","2014","2025","alle","personer","32","innvandring"
"befolkning_flytting_vreg","2014","2027","alle","personer","4","innvandring"
"befolkning_flytting_vreg","2014","2028","alle","personer","58","innvandring"
"befolkning_flytting_vreg","2014","2030","alle","personer","196","innvandring"
"befolkning_flytting_vreg","2014","0101","1","personer","107","innvandring"
"befolkning_flytting_vreg","2014","0101","2","personer","47","innvandring"
"befolkning_flytting_vreg","2014","0104","1","personer","180","innvandring"
"befolkning_flytting_vreg","2014","0104","2","personer","131","innvandring"
"befolkning_flytting_vreg","2014","0105","1","personer","153","innvandring"
"befolkning_flytting_vreg","2014","0105","2","personer","95","innvandring"
"befolkning_flytting_vreg","2014","0106","1","personer","208","innvandring"
"befolkning_flytting_vreg","2014","0106","2","personer","186","innvandring"
"befolkning_flytting_vreg","2014","0111","1","personer","9","innvandring"
"befolkning_flytting_vreg","2014","0111","2","personer","6","innvandring"
"befolkning_flytting_vreg","2014","0118","1","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0118","2","personer","0","innvandring"
"befolkning_flytting_vreg","2014","0119","1","personer","6","innvandring"
"befolkning_flytting_vreg","2014","0119","2","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0121","1","personer","0","innvandring"
"befolkning_flytting_vreg","2014","0121","2","personer","0","innvandring"
"befolkning_flytting_vreg","2014","0122","1","personer","28","innvandring"
"befolkning_flytting_vreg","2014","0122","2","personer","10","innvandring"
"befolkning_flytting_vreg","2014","0123","1","personer","14","innvandring"
"befolkning_flytting_vreg","2014","0123","2","personer","81","innvandring"
"befolkning_flytting_vreg","2014","0124","1","personer","40","innvandring"
"befolkning_flytting_vreg","2014","0124","2","personer","46","innvandring"
"befolkning_flytting_vreg","2014","0125","1","personer","36","innvandring"
"befolkning_flytting_vreg","2014","0125","2","personer","30","innvandring"
"befolkning_flytting_vreg","2014","0127","1","personer","13","innvandring"
"befolkning_flytting_vreg","2014","0127","2","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0128","1","personer","39","innvandring"
"befolkning_flytting_vreg","2014","0128","2","personer","16","innvandring"
"befolkning_flytting_vreg","2014","0135","1","personer","41","innvandring"
"befolkning_flytting_vreg","2014","0135","2","personer","18","innvandring"
"befolkning_flytting_vreg","2014","0136","1","personer","63","innvandring"
"befolkning_flytting_vreg","2014","0136","2","personer","21","innvandring"
"befolkning_flytting_vreg","2014","0137","1","personer","25","innvandring"
"befolkning_flytting_vreg","2014","0137","2","personer","4","innvandring"
"befolkning_flytting_vreg","2014","0138","1","personer","30","innvandring"
"befolkning_flytting_vreg","2014","0138","2","personer","45","innvandring"
"befolkning_flytting_vreg","2014","0211","1","personer","78","innvandring"
"befolkning_flytting_vreg","2014","0211","2","personer","42","innvandring"
"befolkning_flytting_vreg","2014","0213","1","personer","134","innvandring"
"befolkning_flytting_vreg","2014","0213","2","personer","60","innvandring"
"befolkning_flytting_vreg","2014","0214","1","personer","215","innvandring"
"befolkning_flytting_vreg","2014","0214","2","personer","244","innvandring"
"befolkning_flytting_vreg","2014","0215","1","personer","61","innvandring"
"befolkning_flytting_vreg","2014","0215","2","personer","18","innvandring"
"befolkning_flytting_vreg","2014","0216","1","personer","66","innvandring"
"befolkning_flytting_vreg","2014","0216","2","personer","38","innvandring"
"befolkning_flytting_vreg","2014","0217","1","personer","135","innvandring"
"befolkning_flytting_vreg","2014","0217","2","personer","79","innvandring"
"befolkning_flytting_vreg","2014","0219","1","personer","868","innvandring"
"befolkning_flytting_vreg","2014","0219","2","personer","658","innvandring"
"befolkning_flytting_vreg","2014","0220","1","personer","461","innvandring"
"befolkning_flytting_vreg","2014","0220","2","personer","325","innvandring"
"befolkning_flytting_vreg","2014","0221","1","personer","67","innvandring"
"befolkning_flytting_vreg","2014","0221","2","personer","35","innvandring"
"befolkning_flytting_vreg","2014","0226","1","personer","145","innvandring"
"befolkning_flytting_vreg","2014","0226","2","personer","42","innvandring"
"befolkning_flytting_vreg","2014","0227","1","personer","65","innvandring"
"befolkning_flytting_vreg","2014","0227","2","personer","24","innvandring"
"befolkning_flytting_vreg","2014","0228","1","personer","111","innvandring"
"befolkning_flytting_vreg","2014","0228","2","personer","43","innvandring"
"befolkning_flytting_vreg","2014","0229","1","personer","46","innvandring"
"befolkning_flytting_vreg","2014","0229","2","personer","27","innvandring"
"befolkning_flytting_vreg","2014","0230","1","personer","250","innvandring"
"befolkning_flytting_vreg","2014","0230","2","personer","112","innvandring"
"befolkning_flytting_vreg","2014","0231","1","personer","321","innvandring"
"befolkning_flytting_vreg","2014","0231","2","personer","193","innvandring"
"befolkning_flytting_vreg","2014","0233","1","personer","96","innvandring"
"befolkning_flytting_vreg","2014","0233","2","personer","62","innvandring"
"befolkning_flytting_vreg","2014","0234","1","personer","45","innvandring"
"befolkning_flytting_vreg","2014","0234","2","personer","9","innvandring"
"befolkning_flytting_vreg","2014","0235","1","personer","291","innvandring"
"befolkning_flytting_vreg","2014","0235","2","personer","138","innvandring"
"befolkning_flytting_vreg","2014","0236","1","personer","72","innvandring"
"befolkning_flytting_vreg","2014","0236","2","personer","25","innvandring"
"befolkning_flytting_vreg","2014","0237","1","personer","112","innvandring"
"befolkning_flytting_vreg","2014","0237","2","personer","42","innvandring"
"befolkning_flytting_vreg","2014","0238","1","personer","84","innvandring"
"befolkning_flytting_vreg","2014","0238","2","personer","39","innvandring"
"befolkning_flytting_vreg","2014","0239","1","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0239","2","personer","12","innvandring"
"befolkning_flytting_vreg","2014","0301","1","personer","7854","innvandring"
"befolkning_flytting_vreg","2014","0301","2","personer","5761","innvandring"
"befolkning_flytting_vreg","2014","0402","1","personer","47","innvandring"
"befolkning_flytting_vreg","2014","0402","2","personer","97","innvandring"
"befolkning_flytting_vreg","2014","0403","1","personer","138","innvandring"
"befolkning_flytting_vreg","2014","0403","2","personer","107","innvandring"
"befolkning_flytting_vreg","2014","0412","1","personer","166","innvandring"
"befolkning_flytting_vreg","2014","0412","2","personer","77","innvandring"
"befolkning_flytting_vreg","2014","0415","1","personer","30","innvandring"
"befolkning_flytting_vreg","2014","0415","2","personer","13","innvandring"
"befolkning_flytting_vreg","2014","0417","1","personer","80","innvandring"
"befolkning_flytting_vreg","2014","0417","2","personer","114","innvandring"
"befolkning_flytting_vreg","2014","0418","1","personer","9","innvandring"
"befolkning_flytting_vreg","2014","0418","2","personer","9","innvandring"
"befolkning_flytting_vreg","2014","0419","1","personer","23","innvandring"
"befolkning_flytting_vreg","2014","0419","2","personer","10","innvandring"
"befolkning_flytting_vreg","2014","0420","1","personer","13","innvandring"
"befolkning_flytting_vreg","2014","0420","2","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0423","1","personer","29","innvandring"
"befolkning_flytting_vreg","2014","0423","2","personer","29","innvandring"
"befolkning_flytting_vreg","2014","0425","1","personer","31","innvandring"
"befolkning_flytting_vreg","2014","0425","2","personer","143","innvandring"
"befolkning_flytting_vreg","2014","0426","1","personer","19","innvandring"
"befolkning_flytting_vreg","2014","0426","2","personer","5","innvandring"
"befolkning_flytting_vreg","2014","0427","1","personer","92","innvandring"
"befolkning_flytting_vreg","2014","0427","2","personer","45","innvandring"
"befolkning_flytting_vreg","2014","0428","1","personer","35","innvandring"
"befolkning_flytting_vreg","2014","0428","2","personer","13","innvandring"
"befolkning_flytting_vreg","2014","0429","1","personer","17","innvandring"
"befolkning_flytting_vreg","2014","0429","2","personer","11","innvandring"
"befolkning_flytting_vreg","2014","0430","1","personer","18","innvandring"
"befolkning_flytting_vreg","2014","0430","2","personer","84","innvandring"
"befolkning_flytting_vreg","2014","0432","1","personer","5","innvandring"
"befolkning_flytting_vreg","2014","0432","2","personer","0","innvandring"
"befolkning_flytting_vreg","2014","0434","1","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0434","2","personer","64","innvandring"
"befolkning_flytting_vreg","2014","0436","1","personer","13","innvandring"
"befolkning_flytting_vreg","2014","0436","2","personer","4","innvandring"
"befolkning_flytting_vreg","2014","0437","1","personer","28","innvandring"
"befolkning_flytting_vreg","2014","0437","2","personer","14","innvandring"
"befolkning_flytting_vreg","2014","0438","1","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0438","2","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0439","1","personer","0","innvandring"
"befolkning_flytting_vreg","2014","0439","2","personer","0","innvandring"
"befolkning_flytting_vreg","2014","0441","1","personer","8","innvandring"
"befolkning_flytting_vreg","2014","0441","2","personer","7","innvandring"
"befolkning_flytting_vreg","2014","0501","1","personer","126","innvandring"
"befolkning_flytting_vreg","2014","0501","2","personer","86","innvandring"
"befolkning_flytting_vreg","2014","0502","1","personer","163","innvandring"
"befolkning_flytting_vreg","2014","0502","2","personer","151","innvandring"
"befolkning_flytting_vreg","2014","0511","1","personer","13","innvandring"
"befolkning_flytting_vreg","2014","0511","2","personer","56","innvandring"
"befolkning_flytting_vreg","2014","0512","1","personer","14","innvandring"
"befolkning_flytting_vreg","2014","0512","2","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0513","1","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0513","2","personer","3","innvandring"
"befolkning_flytting_vreg","2014","0514","1","personer","11","innvandring"
"befolkning_flytting_vreg","2014","0514","2","personer","4","innvandring"
"befolkning_flytting_vreg","2014","0515","1","personer","4","innvandring"
"befolkning_flytting_vreg","2014","0515","2","personer","12","innvandring"
"befolkning_flytting_vreg","2014","0516","1","personer","30","innvandring"
"befolkning_flytting_vreg","2014","0516","2","personer","5","innvandring"
"befolkning_flytting_vreg","2014","0517","1","personer","19","innvandring"
"befolkning_flytting_vreg","2014","0517","2","personer","66","innvandring"
"befolkning_flytting_vreg","2014","0519","1","personer","27","innvandring"
"befolkning_flytting_vreg","2014","0519","2","personer","5","innvandring"
"befolkning_flytting_vreg","2014","0520","1","personer","12","innvandring"
"befolkning_flytting_vreg","2014","0520","2","personer","31","innvandring"
"befolkning_flytting_vreg","2014","0521","1","personer","45","innvandring"
"befolkning_flytting_vreg","2014","0521","2","personer","8","innvandring"
"befolkning_flytting_vreg","2014","0522","1","personer","19","innvandring"
"befolkning_flytting_vreg","2014","0522","2","personer","9","innvandring"
"befolkning_flytting_vreg","2014","0528","1","personer","79","innvandring"
