"tabell_navn","aar","naringsregion_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2015,"02",970,"person","89"
"befolkning_opprinnelsesland",2015,"02",980,"person","."
"befolkning_opprinnelsesland",2015,"02",990,"person","."
"befolkning_opprinnelsesland",2015,"03",101,"person","297"
"befolkning_opprinnelsesland",2015,"03",102,"person",":"
"befolkning_opprinnelsesland",2015,"03",103,"person","82"
"befolkning_opprinnelsesland",2015,"03",104,"person","14"
"befolkning_opprinnelsesland",2015,"03",105,"person","110"
"befolkning_opprinnelsesland",2015,"03",106,"person","454"
"befolkning_opprinnelsesland",2015,"03",111,"person","13"
"befolkning_opprinnelsesland",2015,"03",112,"person","7"
"befolkning_opprinnelsesland",2015,"03",113,"person","24"
"befolkning_opprinnelsesland",2015,"03",114,"person","."
"befolkning_opprinnelsesland",2015,"03",115,"person","49"
"befolkning_opprinnelsesland",2015,"03",117,"person","26"
"befolkning_opprinnelsesland",2015,"03",118,"person","."
"befolkning_opprinnelsesland",2015,"03",119,"person","48"
"befolkning_opprinnelsesland",2015,"03",120,"person","4"
"befolkning_opprinnelsesland",2015,"03",121,"person","15"
"befolkning_opprinnelsesland",2015,"03",122,"person","22"
"befolkning_opprinnelsesland",2015,"03",123,"person","29"
"befolkning_opprinnelsesland",2015,"03",124,"person","122"
"befolkning_opprinnelsesland",2015,"03",126,"person","."
"befolkning_opprinnelsesland",2015,"03",127,"person","53"
"befolkning_opprinnelsesland",2015,"03",128,"person","."
"befolkning_opprinnelsesland",2015,"03",129,"person","."
"befolkning_opprinnelsesland",2015,"03",130,"person","."
"befolkning_opprinnelsesland",2015,"03",131,"person","1470"
"befolkning_opprinnelsesland",2015,"03",132,"person","15"
"befolkning_opprinnelsesland",2015,"03",133,"person","55"
"befolkning_opprinnelsesland",2015,"03",134,"person","."
"befolkning_opprinnelsesland",2015,"03",136,"person","268"
"befolkning_opprinnelsesland",2015,"03",137,"person","52"
"befolkning_opprinnelsesland",2015,"03",138,"person","7"
"befolkning_opprinnelsesland",2015,"03",139,"person","128"
"befolkning_opprinnelsesland",2015,"03",140,"person","203"
"befolkning_opprinnelsesland",2015,"03",141,"person","15"
"befolkning_opprinnelsesland",2015,"03",143,"person","253"
"befolkning_opprinnelsesland",2015,"03",144,"person","181"
"befolkning_opprinnelsesland",2015,"03",146,"person","4"
"befolkning_opprinnelsesland",2015,"03",148,"person","36"
"befolkning_opprinnelsesland",2015,"03",152,"person","63"
"befolkning_opprinnelsesland",2015,"03",153,"person","9"
"befolkning_opprinnelsesland",2015,"03",154,"person","."
"befolkning_opprinnelsesland",2015,"03",155,"person","131"
"befolkning_opprinnelsesland",2015,"03",156,"person","28"
"befolkning_opprinnelsesland",2015,"03",157,"person","28"
"befolkning_opprinnelsesland",2015,"03",158,"person","11"
"befolkning_opprinnelsesland",2015,"03",159,"person","54"
"befolkning_opprinnelsesland",2015,"03",160,"person","12"
"befolkning_opprinnelsesland",2015,"03",161,"person","181"
"befolkning_opprinnelsesland",2015,"03",162,"person","."
"befolkning_opprinnelsesland",2015,"03",163,"person","."
"befolkning_opprinnelsesland",2015,"03",164,"person","."
"befolkning_opprinnelsesland",2015,"03",203,"person","13"
"befolkning_opprinnelsesland",2015,"03",204,"person","20"
"befolkning_opprinnelsesland",2015,"03",205,"person","."
"befolkning_opprinnelsesland",2015,"03",209,"person","."
"befolkning_opprinnelsesland",2015,"03",213,"person","."
"befolkning_opprinnelsesland",2015,"03",216,"person",":"
"befolkning_opprinnelsesland",2015,"03",220,"person","."
"befolkning_opprinnelsesland",2015,"03",229,"person",":"
"befolkning_opprinnelsesland",2015,"03",235,"person","."
"befolkning_opprinnelsesland",2015,"03",239,"person",":"
"befolkning_opprinnelsesland",2015,"03",241,"person","49"
"befolkning_opprinnelsesland",2015,"03",246,"person","60"
"befolkning_opprinnelsesland",2015,"03",249,"person","7"
"befolkning_opprinnelsesland",2015,"03",250,"person","."
"befolkning_opprinnelsesland",2015,"03",254,"person","."
"befolkning_opprinnelsesland",2015,"03",256,"person","11"
"befolkning_opprinnelsesland",2015,"03",260,"person","8"
"befolkning_opprinnelsesland",2015,"03",264,"person","."
"befolkning_opprinnelsesland",2015,"03",266,"person",":"
"befolkning_opprinnelsesland",2015,"03",270,"person",":"
"befolkning_opprinnelsesland",2015,"03",273,"person",":"
"befolkning_opprinnelsesland",2015,"03",276,"person","6"
"befolkning_opprinnelsesland",2015,"03",278,"person","."
"befolkning_opprinnelsesland",2015,"03",279,"person","12"
"befolkning_opprinnelsesland",2015,"03",281,"person","."
"befolkning_opprinnelsesland",2015,"03",283,"person","18"
"befolkning_opprinnelsesland",2015,"03",286,"person",":"
"befolkning_opprinnelsesland",2015,"03",289,"person","."
"befolkning_opprinnelsesland",2015,"03",296,"person","."
"befolkning_opprinnelsesland",2015,"03",299,"person","."
"befolkning_opprinnelsesland",2015,"03",303,"person","20"
"befolkning_opprinnelsesland",2015,"03",304,"person","."
"befolkning_opprinnelsesland",2015,"03",306,"person",":"
"befolkning_opprinnelsesland",2015,"03",307,"person","13"
"befolkning_opprinnelsesland",2015,"03",308,"person",":"
"befolkning_opprinnelsesland",2015,"03",309,"person",":"
"befolkning_opprinnelsesland",2015,"03",313,"person","20"
"befolkning_opprinnelsesland",2015,"03",319,"person",":"
"befolkning_opprinnelsesland",2015,"03",322,"person","."
"befolkning_opprinnelsesland",2015,"03",323,"person","."
"befolkning_opprinnelsesland",2015,"03",326,"person","6"
"befolkning_opprinnelsesland",2015,"03",329,"person","12"
"befolkning_opprinnelsesland",2015,"03",333,"person","."
"befolkning_opprinnelsesland",2015,"03",336,"person",":"
"befolkning_opprinnelsesland",2015,"03",337,"person","."
"befolkning_opprinnelsesland",2015,"03",338,"person",":"
"befolkning_opprinnelsesland",2015,"03",339,"person",":"
"befolkning_opprinnelsesland",2015,"03",346,"person","424"
"befolkning_opprinnelsesland",2015,"03",355,"person",":"
"befolkning_opprinnelsesland",2015,"03",356,"person","14"
"befolkning_opprinnelsesland",2015,"03",357,"person","."
"befolkning_opprinnelsesland",2015,"03",359,"person","15"
"befolkning_opprinnelsesland",2015,"03",369,"person","6"
"befolkning_opprinnelsesland",2015,"03",373,"person","."
"befolkning_opprinnelsesland",2015,"03",376,"person","."
"befolkning_opprinnelsesland",2015,"03",379,"person","4"
"befolkning_opprinnelsesland",2015,"03",386,"person","12"
"befolkning_opprinnelsesland",2015,"03",389,"person",":"
"befolkning_opprinnelsesland",2015,"03",393,"person","."
"befolkning_opprinnelsesland",2015,"03",404,"person","66"
"befolkning_opprinnelsesland",2015,"03",406,"person",":"
"befolkning_opprinnelsesland",2015,"03",407,"person","4"
"befolkning_opprinnelsesland",2015,"03",409,"person","."
"befolkning_opprinnelsesland",2015,"03",410,"person",":"
"befolkning_opprinnelsesland",2015,"03",412,"person",":"
"befolkning_opprinnelsesland",2015,"03",416,"person","."
"befolkning_opprinnelsesland",2015,"03",420,"person",":"
"befolkning_opprinnelsesland",2015,"03",424,"person","10"
"befolkning_opprinnelsesland",2015,"03",426,"person","."
"befolkning_opprinnelsesland",2015,"03",428,"person","153"
"befolkning_opprinnelsesland",2015,"03",430,"person",":"
"befolkning_opprinnelsesland",2015,"03",432,"person",":"
"befolkning_opprinnelsesland",2015,"03",436,"person","5"
"befolkning_opprinnelsesland",2015,"03",444,"person","27"
"befolkning_opprinnelsesland",2015,"03",448,"person","11"
"befolkning_opprinnelsesland",2015,"03",452,"person","210"
"befolkning_opprinnelsesland",2015,"03",456,"person","156"
"befolkning_opprinnelsesland",2015,"03",460,"person","8"
"befolkning_opprinnelsesland",2015,"03",464,"person","6"
"befolkning_opprinnelsesland",2015,"03",476,"person",":"
"befolkning_opprinnelsesland",2015,"03",478,"person",":"
"befolkning_opprinnelsesland",2015,"03",480,"person","24"
"befolkning_opprinnelsesland",2015,"03",484,"person","80"
"befolkning_opprinnelsesland",2015,"03",488,"person","."
"befolkning_opprinnelsesland",2015,"03",492,"person","12"
"befolkning_opprinnelsesland",2015,"03",496,"person",":"
"befolkning_opprinnelsesland",2015,"03",500,"person",":"
"befolkning_opprinnelsesland",2015,"03",502,"person","."
"befolkning_opprinnelsesland",2015,"03",504,"person",":"
"befolkning_opprinnelsesland",2015,"03",508,"person","37"
"befolkning_opprinnelsesland",2015,"03",510,"person","."
"befolkning_opprinnelsesland",2015,"03",512,"person",":"
"befolkning_opprinnelsesland",2015,"03",513,"person","."
"befolkning_opprinnelsesland",2015,"03",516,"person","."
"befolkning_opprinnelsesland",2015,"03",520,"person","."
"befolkning_opprinnelsesland",2015,"03",524,"person","18"
"befolkning_opprinnelsesland",2015,"03",528,"person","8"
"befolkning_opprinnelsesland",2015,"03",534,"person","325"
"befolkning_opprinnelsesland",2015,"03",537,"person","."
"befolkning_opprinnelsesland",2015,"03",540,"person",":"
"befolkning_opprinnelsesland",2015,"03",544,"person",":"
"befolkning_opprinnelsesland",2015,"03",548,"person",":"
"befolkning_opprinnelsesland",2015,"03",550,"person","."
"befolkning_opprinnelsesland",2015,"03",552,"person","."
"befolkning_opprinnelsesland",2015,"03",554,"person",":"
"befolkning_opprinnelsesland",2015,"03",564,"person","53"
"befolkning_opprinnelsesland",2015,"03",568,"person","170"
"befolkning_opprinnelsesland",2015,"03",575,"person","584"
"befolkning_opprinnelsesland",2015,"03",578,"person","."
"befolkning_opprinnelsesland",2015,"03",601,"person","."
"befolkning_opprinnelsesland",2015,"03",602,"person",":"
"befolkning_opprinnelsesland",2015,"03",603,"person","."
"befolkning_opprinnelsesland",2015,"03",604,"person","."
"befolkning_opprinnelsesland",2015,"03",605,"person","."
"befolkning_opprinnelsesland",2015,"03",606,"person","."
"befolkning_opprinnelsesland",2015,"03",608,"person","."
"befolkning_opprinnelsesland",2015,"03",612,"person","9"
"befolkning_opprinnelsesland",2015,"03",613,"person","."
"befolkning_opprinnelsesland",2015,"03",616,"person",":"
"befolkning_opprinnelsesland",2015,"03",620,"person",":"
"befolkning_opprinnelsesland",2015,"03",622,"person","."
"befolkning_opprinnelsesland",2015,"03",624,"person","."
"befolkning_opprinnelsesland",2015,"03",629,"person","."
"befolkning_opprinnelsesland",2015,"03",631,"person","."
"befolkning_opprinnelsesland",2015,"03",632,"person","."
"befolkning_opprinnelsesland",2015,"03",636,"person",":"
"befolkning_opprinnelsesland",2015,"03",644,"person","."
"befolkning_opprinnelsesland",2015,"03",648,"person",":"
"befolkning_opprinnelsesland",2015,"03",650,"person","."
"befolkning_opprinnelsesland",2015,"03",652,"person","13"
"befolkning_opprinnelsesland",2015,"03",654,"person","."
"befolkning_opprinnelsesland",2015,"03",657,"person","."
"befolkning_opprinnelsesland",2015,"03",658,"person","."
"befolkning_opprinnelsesland",2015,"03",659,"person","."
"befolkning_opprinnelsesland",2015,"03",660,"person","."
"befolkning_opprinnelsesland",2015,"03",661,"person","."
"befolkning_opprinnelsesland",2015,"03",664,"person",":"
"befolkning_opprinnelsesland",2015,"03",668,"person","."
"befolkning_opprinnelsesland",2015,"03",672,"person",":"
"befolkning_opprinnelsesland",2015,"03",676,"person","."
"befolkning_opprinnelsesland",2015,"03",677,"person","."
"befolkning_opprinnelsesland",2015,"03",678,"person","."
"befolkning_opprinnelsesland",2015,"03",679,"person","."
"befolkning_opprinnelsesland",2015,"03",680,"person",":"
"befolkning_opprinnelsesland",2015,"03",681,"person","."
"befolkning_opprinnelsesland",2015,"03",684,"person","76"
"befolkning_opprinnelsesland",2015,"03",685,"person","."
"befolkning_opprinnelsesland",2015,"03",686,"person","."
"befolkning_opprinnelsesland",2015,"03",687,"person","."
"befolkning_opprinnelsesland",2015,"03",705,"person",":"
"befolkning_opprinnelsesland",2015,"03",710,"person",":"
"befolkning_opprinnelsesland",2015,"03",715,"person","40"
"befolkning_opprinnelsesland",2015,"03",720,"person",":"
"befolkning_opprinnelsesland",2015,"03",725,"person","66"
"befolkning_opprinnelsesland",2015,"03",730,"person","14"
"befolkning_opprinnelsesland",2015,"03",735,"person","8"
"befolkning_opprinnelsesland",2015,"03",740,"person","."
"befolkning_opprinnelsesland",2015,"03",745,"person","."
"befolkning_opprinnelsesland",2015,"03",755,"person",":"
"befolkning_opprinnelsesland",2015,"03",760,"person","14"
"befolkning_opprinnelsesland",2015,"03",765,"person",":"
"befolkning_opprinnelsesland",2015,"03",770,"person",":"
"befolkning_opprinnelsesland",2015,"03",775,"person","4"
"befolkning_opprinnelsesland",2015,"03",802,"person","."
"befolkning_opprinnelsesland",2015,"03",805,"person","10"
"befolkning_opprinnelsesland",2015,"03",806,"person","."
"befolkning_opprinnelsesland",2015,"03",807,"person","."
"befolkning_opprinnelsesland",2015,"03",808,"person","."
"befolkning_opprinnelsesland",2015,"03",809,"person","."
"befolkning_opprinnelsesland",2015,"03",811,"person","."
"befolkning_opprinnelsesland",2015,"03",812,"person","."
"befolkning_opprinnelsesland",2015,"03",813,"person","."
"befolkning_opprinnelsesland",2015,"03",814,"person","."
"befolkning_opprinnelsesland",2015,"03",815,"person","."
"befolkning_opprinnelsesland",2015,"03",816,"person","."
"befolkning_opprinnelsesland",2015,"03",817,"person","."
"befolkning_opprinnelsesland",2015,"03",818,"person","."
"befolkning_opprinnelsesland",2015,"03",819,"person","."
"befolkning_opprinnelsesland",2015,"03",820,"person",":"
"befolkning_opprinnelsesland",2015,"03",821,"person","."
"befolkning_opprinnelsesland",2015,"03",822,"person","."
"befolkning_opprinnelsesland",2015,"03",826,"person","."
"befolkning_opprinnelsesland",2015,"03",827,"person","."
"befolkning_opprinnelsesland",2015,"03",828,"person","."
"befolkning_opprinnelsesland",2015,"03",829,"person","."
"befolkning_opprinnelsesland",2015,"03",830,"person","."
"befolkning_opprinnelsesland",2015,"03",832,"person","."
"befolkning_opprinnelsesland",2015,"03",833,"person","."
"befolkning_opprinnelsesland",2015,"03",835,"person","."
"befolkning_opprinnelsesland",2015,"03",839,"person","."
"befolkning_opprinnelsesland",2015,"03",840,"person","."
"befolkning_opprinnelsesland",2015,"03",970,"person","87"
"befolkning_opprinnelsesland",2015,"03",980,"person","."
"befolkning_opprinnelsesland",2015,"03",990,"person","."
"befolkning_opprinnelsesland",2015,"04",101,"person","513"
"befolkning_opprinnelsesland",2015,"04",102,"person","5"
"befolkning_opprinnelsesland",2015,"04",103,"person","113"
"befolkning_opprinnelsesland",2015,"04",104,"person","12"
"befolkning_opprinnelsesland",2015,"04",105,"person","211"
"befolkning_opprinnelsesland",2015,"04",106,"person","1060"
"befolkning_opprinnelsesland",2015,"04",111,"person","29"
"befolkning_opprinnelsesland",2015,"04",112,"person","19"
"befolkning_opprinnelsesland",2015,"04",113,"person","93"
"befolkning_opprinnelsesland",2015,"04",114,"person","."
"befolkning_opprinnelsesland",2015,"04",115,"person","79"
"befolkning_opprinnelsesland",2015,"04",117,"person","41"
"befolkning_opprinnelsesland",2015,"04",118,"person","."
"befolkning_opprinnelsesland",2015,"04",119,"person","30"
"befolkning_opprinnelsesland",2015,"04",120,"person","22"
"befolkning_opprinnelsesland",2015,"04",121,"person","11"
"befolkning_opprinnelsesland",2015,"04",122,"person","81"
"befolkning_opprinnelsesland",2015,"04",123,"person","42"
"befolkning_opprinnelsesland",2015,"04",124,"person","134"
"befolkning_opprinnelsesland",2015,"04",126,"person","."
"befolkning_opprinnelsesland",2015,"04",127,"person","79"
"befolkning_opprinnelsesland",2015,"04",128,"person","."
"befolkning_opprinnelsesland",2015,"04",129,"person","."
"befolkning_opprinnelsesland",2015,"04",130,"person","."
"befolkning_opprinnelsesland",2015,"04",131,"person","2392"
"befolkning_opprinnelsesland",2015,"04",132,"person","37"
"befolkning_opprinnelsesland",2015,"04",133,"person","148"
"befolkning_opprinnelsesland",2015,"04",134,"person","."
"befolkning_opprinnelsesland",2015,"04",136,"person","508"
"befolkning_opprinnelsesland",2015,"04",137,"person","100"
"befolkning_opprinnelsesland",2015,"04",138,"person","12"
"befolkning_opprinnelsesland",2015,"04",139,"person","186"
"befolkning_opprinnelsesland",2015,"04",140,"person","298"
"befolkning_opprinnelsesland",2015,"04",141,"person","30"
"befolkning_opprinnelsesland",2015,"04",143,"person","105"
"befolkning_opprinnelsesland",2015,"04",144,"person","359"
"befolkning_opprinnelsesland",2015,"04",146,"person","16"
"befolkning_opprinnelsesland",2015,"04",148,"person","72"
"befolkning_opprinnelsesland",2015,"04",152,"person","92"
"befolkning_opprinnelsesland",2015,"04",153,"person","29"
"befolkning_opprinnelsesland",2015,"04",154,"person","."
"befolkning_opprinnelsesland",2015,"04",155,"person","1201"
"befolkning_opprinnelsesland",2015,"04",156,"person","70"
"befolkning_opprinnelsesland",2015,"04",157,"person","57"
"befolkning_opprinnelsesland",2015,"04",158,"person","44"
"befolkning_opprinnelsesland",2015,"04",159,"person","113"
"befolkning_opprinnelsesland",2015,"04",160,"person","20"
"befolkning_opprinnelsesland",2015,"04",161,"person","951"
