"aar","bydel_nr","innvkat_3","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","utd_4"
2013,"030103","alle","0","personer","371","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","alle","0","prosent","5.1","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","alle","1","personer","570","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","alle","1","prosent","7.1","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","alle","alle","personer","941","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","alle","alle","prosent","6.1","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","innvandrere","0","personer","362","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","innvandrere","0","prosent","21.1","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","innvandrere","1","personer","556","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","innvandrere","1","prosent","26.4","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","innvandrere","alle","personer","918","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","innvandrere","alle","prosent","24.1","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","befolkningen_ellers","0","personer","9","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","befolkningen_ellers","0","prosent","0.2","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","befolkningen_ellers","1","personer","14","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","befolkningen_ellers","1","prosent","0.2","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","befolkningen_ellers","alle","personer","23","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030103","befolkningen_ellers","alle","prosent","0.2","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","alle","0","personer","453","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","alle","0","prosent","7.9","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","alle","1","personer","758","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","alle","1","prosent","10.3","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","alle","alle","personer","1211","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","alle","alle","prosent","9.2","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","innvandrere","0","personer","215","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","innvandrere","0","prosent","13.5","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","innvandrere","1","personer","317","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","innvandrere","1","prosent","13.2","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","innvandrere","alle","personer","532","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","innvandrere","alle","prosent","13.4","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","befolkningen_ellers","0","personer","238","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","befolkningen_ellers","0","prosent","5.7","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","befolkningen_ellers","1","personer","441","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","befolkningen_ellers","1","prosent","8.9","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","befolkningen_ellers","alle","personer","679","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","befolkningen_ellers","alle","prosent","7.4","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030104","alle","0","personer","828","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","alle","0","prosent","14.4","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","alle","1","personer","1464","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","alle","1","prosent","19.9","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","alle","alle","personer","2292","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","alle","alle","prosent","17.5","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","innvandrere","0","personer","227","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","innvandrere","0","prosent","14.3","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","innvandrere","1","personer","445","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","innvandrere","1","prosent","18.6","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","innvandrere","alle","personer","672","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","innvandrere","alle","prosent","16.9","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","befolkningen_ellers","0","personer","601","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","befolkningen_ellers","0","prosent","14.4","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","befolkningen_ellers","1","personer","1019","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","befolkningen_ellers","1","prosent","20.6","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","befolkningen_ellers","alle","personer","1620","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","befolkningen_ellers","alle","prosent","17.8","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030104","alle","0","personer","4083","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","alle","0","prosent","70.9","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","alle","1","personer","4313","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","alle","1","prosent","58.7","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","alle","alle","personer","8396","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","alle","alle","prosent","64","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","innvandrere","0","personer","761","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","innvandrere","0","prosent","47.9","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","innvandrere","1","personer","829","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","innvandrere","1","prosent","34.7","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","innvandrere","alle","personer","1590","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","innvandrere","alle","prosent","40","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","befolkningen_ellers","0","personer","3322","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","befolkningen_ellers","0","prosent","79.6","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","befolkningen_ellers","1","personer","3484","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","befolkningen_ellers","1","prosent","70.4","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","befolkningen_ellers","alle","personer","6806","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","befolkningen_ellers","alle","prosent","74.6","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030104","alle","0","personer","397","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","alle","0","prosent","6.9","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","alle","1","personer","812","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","alle","1","prosent","11.1","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","alle","alle","personer","1209","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","alle","alle","prosent","9.2","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","innvandrere","0","personer","387","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","innvandrere","0","prosent","24.3","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","innvandrere","1","personer","803","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","innvandrere","1","prosent","33.5","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","innvandrere","alle","personer","1190","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","innvandrere","alle","prosent","29.9","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","befolkningen_ellers","0","personer","10","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","befolkningen_ellers","0","prosent","0.2","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","befolkningen_ellers","1","personer","9","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","befolkningen_ellers","1","prosent","0.2","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","befolkningen_ellers","alle","personer","19","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030104","befolkningen_ellers","alle","prosent","0.2","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","alle","0","personer","643","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","alle","0","prosent","8.1","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","alle","1","personer","911","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","alle","1","prosent","9.4","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","alle","alle","personer","1554","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","alle","alle","prosent","8.8","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","innvandrere","0","personer","267","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","innvandrere","0","prosent","9.7","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","innvandrere","1","personer","316","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","innvandrere","1","prosent","9.4","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","innvandrere","alle","personer","583","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","innvandrere","alle","prosent","9.5","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","befolkningen_ellers","0","personer","376","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","befolkningen_ellers","0","prosent","7.2","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","befolkningen_ellers","1","personer","595","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","befolkningen_ellers","1","prosent","9.5","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","befolkningen_ellers","alle","personer","971","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","befolkningen_ellers","alle","prosent","8.4","utdanningsniva","NULL","NULL","NULL","grunnskole"
2013,"030105","alle","0","personer","1344","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","alle","0","prosent","16.9","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","alle","1","personer","1831","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","alle","1","prosent","19","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","alle","alle","personer","3175","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","alle","alle","prosent","18","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","innvandrere","0","personer","360","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","innvandrere","0","prosent","13.1","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","innvandrere","1","personer","492","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","innvandrere","1","prosent","14.6","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","innvandrere","alle","personer","852","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","innvandrere","alle","prosent","13.9","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","befolkningen_ellers","0","personer","984","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","befolkningen_ellers","0","prosent","18.9","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","befolkningen_ellers","1","personer","1339","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","befolkningen_ellers","1","prosent","21.3","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","befolkningen_ellers","alle","personer","2323","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","befolkningen_ellers","alle","prosent","20.2","utdanningsniva","NULL","NULL","NULL","vgs"
2013,"030105","alle","0","personer","5212","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","alle","0","prosent","65.6","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","alle","1","personer","5684","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","alle","1","prosent","58.9","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","alle","alle","personer","10896","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","alle","alle","prosent","61.9","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","innvandrere","0","personer","1384","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","innvandrere","0","prosent","50.5","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","innvandrere","1","personer","1352","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","innvandrere","1","prosent","40.1","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","innvandrere","alle","personer","2736","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","innvandrere","alle","prosent","44.8","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","befolkningen_ellers","0","personer","3828","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","befolkningen_ellers","0","prosent","73.4","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","befolkningen_ellers","1","personer","4332","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","befolkningen_ellers","1","prosent","68.9","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","befolkningen_ellers","alle","personer","8160","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","befolkningen_ellers","alle","prosent","70.9","utdanningsniva","NULL","NULL","NULL","universitet_og_hogskole"
2013,"030105","alle","0","personer","754","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","alle","0","prosent","9.5","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","alle","1","personer","1235","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","alle","1","prosent","12.8","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","alle","alle","personer","1989","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","alle","alle","prosent","11.3","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","innvandrere","0","personer","728","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","innvandrere","0","prosent","26.6","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","innvandrere","1","personer","1211","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","innvandrere","1","prosent","35.9","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","innvandrere","alle","personer","1939","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","innvandrere","alle","prosent","31.7","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","befolkningen_ellers","0","personer","26","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","befolkningen_ellers","0","prosent","0.5","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","befolkningen_ellers","1","personer","24","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","befolkningen_ellers","1","prosent","0.4","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","befolkningen_ellers","alle","personer","50","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
2013,"030105","befolkningen_ellers","alle","prosent","0.4","utdanningsniva","NULL","NULL","NULL","uoppgitt_ingen"
