"aar","bydel_nr","kjonn","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_3","vreg_6","vreg_9","tabellvariabel"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0926","NULL","NULL","afrika","69"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0928","NULL","NULL","afrika","34"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0929","NULL","NULL","afrika","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0935","NULL","NULL","afrika","9"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0937","NULL","NULL","afrika","29"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0938","NULL","NULL","afrika","17"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0940","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","0941","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1001","NULL","NULL","afrika","1376"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1002","NULL","NULL","afrika","213"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1003","NULL","NULL","afrika","59"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1004","NULL","NULL","afrika","66"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1014","NULL","NULL","afrika","60"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1017","NULL","NULL","afrika","112"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1018","NULL","NULL","afrika","76"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1021","NULL","NULL","afrika","25"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1026","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1027","NULL","NULL","afrika","6"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1029","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1032","NULL","NULL","afrika","53"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1034","NULL","NULL","afrika","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1037","NULL","NULL","afrika","56"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1046","NULL","NULL","afrika","10"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1101","NULL","NULL","afrika","94"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1102","NULL","NULL","afrika","807"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1103","NULL","NULL","afrika","2221"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1106","NULL","NULL","afrika","388"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1111","NULL","NULL","afrika","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1112","NULL","NULL","afrika","29"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1114","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1119","NULL","NULL","afrika","154"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1120","NULL","NULL","afrika","177"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1121","NULL","NULL","afrika","173"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1122","NULL","NULL","afrika","88"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1124","NULL","NULL","afrika","289"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1127","NULL","NULL","afrika","121"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1129","NULL","NULL","afrika","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1130","NULL","NULL","afrika","176"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1133","NULL","NULL","afrika","62"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1134","NULL","NULL","afrika","56"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1135","NULL","NULL","afrika","65"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1141","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1142","NULL","NULL","afrika","33"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1144","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1145","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1146","NULL","NULL","afrika","33"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1149","NULL","NULL","afrika","267"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1151","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1160","NULL","NULL","afrika","32"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1201","NULL","NULL","afrika","4385"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1211","NULL","NULL","afrika","19"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1216","NULL","NULL","afrika","40"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1219","NULL","NULL","afrika","96"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1221","NULL","NULL","afrika","155"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1222","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1223","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1224","NULL","NULL","afrika","83"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1227","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1228","NULL","NULL","afrika","79"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1231","NULL","NULL","afrika","53"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1232","NULL","NULL","afrika","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1233","NULL","NULL","afrika","11"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1234","NULL","NULL","afrika","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1235","NULL","NULL","afrika","151"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1238","NULL","NULL","afrika","146"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1241","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1242","NULL","NULL","afrika","18"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1243","NULL","NULL","afrika","69"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1244","NULL","NULL","afrika","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1245","NULL","NULL","afrika","90"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1246","NULL","NULL","afrika","131"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1247","NULL","NULL","afrika","183"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1251","NULL","NULL","afrika","63"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1252","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1253","NULL","NULL","afrika","12"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1256","NULL","NULL","afrika","66"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1259","NULL","NULL","afrika","83"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1260","NULL","NULL","afrika","40"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1263","NULL","NULL","afrika","65"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1264","NULL","NULL","afrika","17"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1265","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1266","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1401","NULL","NULL","afrika","190"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1411","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1412","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1413","NULL","NULL","afrika","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1416","NULL","NULL","afrika","54"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1417","NULL","NULL","afrika","32"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1418","NULL","NULL","afrika","25"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1419","NULL","NULL","afrika","19"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1420","NULL","NULL","afrika","210"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1421","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1422","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1424","NULL","NULL","afrika","87"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1426","NULL","NULL","afrika","34"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1428","NULL","NULL","afrika","5"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1429","NULL","NULL","afrika","37"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1430","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1431","NULL","NULL","afrika","79"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1432","NULL","NULL","afrika","159"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1433","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1438","NULL","NULL","afrika","113"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1439","NULL","NULL","afrika","13"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1441","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1443","NULL","NULL","afrika","55"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1444","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1445","NULL","NULL","afrika","87"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1449","NULL","NULL","afrika","63"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1502","NULL","NULL","afrika","356"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1504","NULL","NULL","afrika","274"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1505","NULL","NULL","afrika","273"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1511","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1514","NULL","NULL","afrika","4"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1515","NULL","NULL","afrika","68"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1516","NULL","NULL","afrika","119"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1517","NULL","NULL","afrika","43"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1519","NULL","NULL","afrika","195"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1520","NULL","NULL","afrika","90"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1523","NULL","NULL","afrika","8"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1524","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1525","NULL","NULL","afrika","7"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1526","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1528","NULL","NULL","afrika","79"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1529","NULL","NULL","afrika","14"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1531","NULL","NULL","afrika","15"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1532","NULL","NULL","afrika","75"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1534","NULL","NULL","afrika","62"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1535","NULL","NULL","afrika","59"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1539","NULL","NULL","afrika","10"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1543","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1545","NULL","NULL","afrika","18"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1546","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1547","NULL","NULL","afrika","31"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1548","NULL","NULL","afrika","50"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1551","NULL","NULL","afrika","22"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1554","NULL","NULL","afrika","18"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1557","NULL","NULL","afrika","19"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1560","NULL","NULL","afrika","48"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1563","NULL","NULL","afrika","220"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1566","NULL","NULL","afrika","15"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1567","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1571","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1573","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1576","NULL","NULL","afrika","43"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1601","NULL","NULL","afrika","2465"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1612","NULL","NULL","afrika","39"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1613","NULL","NULL","afrika","0"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1617","NULL","NULL","afrika","70"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1620","NULL","NULL","afrika","13"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1621","NULL","NULL","afrika","7"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1622","NULL","NULL","afrika","3"
2014,"NULL","alle","personer","befolkning_verdensregion","NULL","NULL","1624","NULL","NULL","afrika","28"
