"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"71","alle","5","personer","165","2014","barnehagedeltakelse"
"72","alle","5","personer","408","2014","barnehagedeltakelse"
"73","alle","5","personer","984","2014","barnehagedeltakelse"
"74","alle","5","personer","274","2014","barnehagedeltakelse"
"75","alle","5","personer","269","2014","barnehagedeltakelse"
"76","alle","5","personer","355","2014","barnehagedeltakelse"
"77","alle","5","personer","413","2014","barnehagedeltakelse"
"78","alle","5","personer","377","2014","barnehagedeltakelse"
"79","alle","5","personer","992","2014","barnehagedeltakelse"
"80","alle","5","personer","140","2014","barnehagedeltakelse"
"81","alle","5","personer","503","2014","barnehagedeltakelse"
"82","alle","5","personer","162","2014","barnehagedeltakelse"
"83","alle","5","personer","246","2014","barnehagedeltakelse"
"01","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"02","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"03","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"04","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"05","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"06","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"07","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"08","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"09","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"10","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"11","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"12","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"13","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"14","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"15","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"16","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"17","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"18","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"19","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"20","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"21","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"22","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"23","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"24","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"25","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"26","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"27","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"28","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"29","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"30","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"31","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"32","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"33","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"34","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"35","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"36","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"37","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"38","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"39","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"40","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"41","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"42","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"43","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"44","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"45","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"46","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"47","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"48","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"49","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"50","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"51","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"52","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"53","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"54","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"55","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"56","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"57","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"58","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"59","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"60","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"61","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"62","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"63","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"64","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"65","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"66","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"67","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"68","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"69","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"70","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"71","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"72","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"73","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"74","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"75","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"76","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"77","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"78","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"79","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"80","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"81","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"82","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"83","alle","1_5","prosent","100","2014","barnehagedeltakelse"
"01","alle","1","prosent","100","2014","barnehagedeltakelse"
"02","alle","1","prosent","100","2014","barnehagedeltakelse"
"03","alle","1","prosent","100","2014","barnehagedeltakelse"
"04","alle","1","prosent","100","2014","barnehagedeltakelse"
"05","alle","1","prosent","100","2014","barnehagedeltakelse"
"06","alle","1","prosent","100","2014","barnehagedeltakelse"
"07","alle","1","prosent","100","2014","barnehagedeltakelse"
"08","alle","1","prosent","100","2014","barnehagedeltakelse"
"09","alle","1","prosent","100","2014","barnehagedeltakelse"
"10","alle","1","prosent","100","2014","barnehagedeltakelse"
"11","alle","1","prosent","100","2014","barnehagedeltakelse"
"12","alle","1","prosent","100","2014","barnehagedeltakelse"
"13","alle","1","prosent","100","2014","barnehagedeltakelse"
"14","alle","1","prosent","100","2014","barnehagedeltakelse"
"15","alle","1","prosent","100","2014","barnehagedeltakelse"
"16","alle","1","prosent","100","2014","barnehagedeltakelse"
"17","alle","1","prosent","100","2014","barnehagedeltakelse"
"18","alle","1","prosent","100","2014","barnehagedeltakelse"
"19","alle","1","prosent","100","2014","barnehagedeltakelse"
"20","alle","1","prosent","100","2014","barnehagedeltakelse"
"21","alle","1","prosent","100","2014","barnehagedeltakelse"
"22","alle","1","prosent","100","2014","barnehagedeltakelse"
"23","alle","1","prosent","100","2014","barnehagedeltakelse"
"24","alle","1","prosent","100","2014","barnehagedeltakelse"
"25","alle","1","prosent","100","2014","barnehagedeltakelse"
"26","alle","1","prosent","100","2014","barnehagedeltakelse"
"27","alle","1","prosent","100","2014","barnehagedeltakelse"
"28","alle","1","prosent","100","2014","barnehagedeltakelse"
"29","alle","1","prosent","100","2014","barnehagedeltakelse"
"30","alle","1","prosent","100","2014","barnehagedeltakelse"
"31","alle","1","prosent","100","2014","barnehagedeltakelse"
"32","alle","1","prosent","100","2014","barnehagedeltakelse"
"33","alle","1","prosent","100","2014","barnehagedeltakelse"
"34","alle","1","prosent","100","2014","barnehagedeltakelse"
"35","alle","1","prosent","100","2014","barnehagedeltakelse"
"36","alle","1","prosent","100","2014","barnehagedeltakelse"
"37","alle","1","prosent","100","2014","barnehagedeltakelse"
"38","alle","1","prosent","100","2014","barnehagedeltakelse"
"39","alle","1","prosent","100","2014","barnehagedeltakelse"
"40","alle","1","prosent","100","2014","barnehagedeltakelse"
"41","alle","1","prosent","100","2014","barnehagedeltakelse"
"42","alle","1","prosent","100","2014","barnehagedeltakelse"
"43","alle","1","prosent","100","2014","barnehagedeltakelse"
"44","alle","1","prosent","100","2014","barnehagedeltakelse"
"45","alle","1","prosent","100","2014","barnehagedeltakelse"
"46","alle","1","prosent","100","2014","barnehagedeltakelse"
"47","alle","1","prosent","100","2014","barnehagedeltakelse"
"48","alle","1","prosent","100","2014","barnehagedeltakelse"
"49","alle","1","prosent","100","2014","barnehagedeltakelse"
"50","alle","1","prosent","100","2014","barnehagedeltakelse"
"51","alle","1","prosent","100","2014","barnehagedeltakelse"
"52","alle","1","prosent","100","2014","barnehagedeltakelse"
"53","alle","1","prosent","100","2014","barnehagedeltakelse"
"54","alle","1","prosent","100","2014","barnehagedeltakelse"
"55","alle","1","prosent","100","2014","barnehagedeltakelse"
"56","alle","1","prosent","100","2014","barnehagedeltakelse"
"57","alle","1","prosent","100","2014","barnehagedeltakelse"
"58","alle","1","prosent","100","2014","barnehagedeltakelse"
"59","alle","1","prosent","100","2014","barnehagedeltakelse"
"60","alle","1","prosent","100","2014","barnehagedeltakelse"
"61","alle","1","prosent","100","2014","barnehagedeltakelse"
"62","alle","1","prosent","100","2014","barnehagedeltakelse"
"63","alle","1","prosent","100","2014","barnehagedeltakelse"
"64","alle","1","prosent","100","2014","barnehagedeltakelse"
"65","alle","1","prosent","100","2014","barnehagedeltakelse"
"66","alle","1","prosent","100","2014","barnehagedeltakelse"
"67","alle","1","prosent","100","2014","barnehagedeltakelse"
"68","alle","1","prosent","100","2014","barnehagedeltakelse"
"69","alle","1","prosent","100","2014","barnehagedeltakelse"
"70","alle","1","prosent","100","2014","barnehagedeltakelse"
"71","alle","1","prosent","100","2014","barnehagedeltakelse"
"72","alle","1","prosent","100","2014","barnehagedeltakelse"
"73","alle","1","prosent","100","2014","barnehagedeltakelse"
"74","alle","1","prosent","100","2014","barnehagedeltakelse"
"75","alle","1","prosent","100","2014","barnehagedeltakelse"
"76","alle","1","prosent","100","2014","barnehagedeltakelse"
"77","alle","1","prosent","100","2014","barnehagedeltakelse"
"78","alle","1","prosent","100","2014","barnehagedeltakelse"
"79","alle","1","prosent","100","2014","barnehagedeltakelse"
"80","alle","1","prosent","100","2014","barnehagedeltakelse"
"81","alle","1","prosent","100","2014","barnehagedeltakelse"
"82","alle","1","prosent","100","2014","barnehagedeltakelse"
"83","alle","1","prosent","100","2014","barnehagedeltakelse"
"01","alle","2","prosent","100","2014","barnehagedeltakelse"
"02","alle","2","prosent","100","2014","barnehagedeltakelse"
"03","alle","2","prosent","100","2014","barnehagedeltakelse"
"04","alle","2","prosent","100","2014","barnehagedeltakelse"
"05","alle","2","prosent","100","2014","barnehagedeltakelse"
"06","alle","2","prosent","100","2014","barnehagedeltakelse"
"07","alle","2","prosent","100","2014","barnehagedeltakelse"
"08","alle","2","prosent","100","2014","barnehagedeltakelse"
"09","alle","2","prosent","100","2014","barnehagedeltakelse"
"10","alle","2","prosent","100","2014","barnehagedeltakelse"
"11","alle","2","prosent","100","2014","barnehagedeltakelse"
"12","alle","2","prosent","100","2014","barnehagedeltakelse"
"13","alle","2","prosent","100","2014","barnehagedeltakelse"
"14","alle","2","prosent","100","2014","barnehagedeltakelse"
"15","alle","2","prosent","100","2014","barnehagedeltakelse"
"16","alle","2","prosent","100","2014","barnehagedeltakelse"
"17","alle","2","prosent","100","2014","barnehagedeltakelse"
"18","alle","2","prosent","100","2014","barnehagedeltakelse"
"19","alle","2","prosent","100","2014","barnehagedeltakelse"
"20","alle","2","prosent","100","2014","barnehagedeltakelse"
"21","alle","2","prosent","100","2014","barnehagedeltakelse"
"22","alle","2","prosent","100","2014","barnehagedeltakelse"
"23","alle","2","prosent","100","2014","barnehagedeltakelse"
"24","alle","2","prosent","100","2014","barnehagedeltakelse"
"25","alle","2","prosent","100","2014","barnehagedeltakelse"
"26","alle","2","prosent","100","2014","barnehagedeltakelse"
"27","alle","2","prosent","100","2014","barnehagedeltakelse"
"28","alle","2","prosent","100","2014","barnehagedeltakelse"
"29","alle","2","prosent","100","2014","barnehagedeltakelse"
"30","alle","2","prosent","100","2014","barnehagedeltakelse"
"31","alle","2","prosent","100","2014","barnehagedeltakelse"
"32","alle","2","prosent","100","2014","barnehagedeltakelse"
"33","alle","2","prosent","100","2014","barnehagedeltakelse"
"34","alle","2","prosent","100","2014","barnehagedeltakelse"
"35","alle","2","prosent","100","2014","barnehagedeltakelse"
"36","alle","2","prosent","100","2014","barnehagedeltakelse"
"37","alle","2","prosent","100","2014","barnehagedeltakelse"
"38","alle","2","prosent","100","2014","barnehagedeltakelse"
"39","alle","2","prosent","100","2014","barnehagedeltakelse"
"40","alle","2","prosent","100","2014","barnehagedeltakelse"
"41","alle","2","prosent","100","2014","barnehagedeltakelse"
"42","alle","2","prosent","100","2014","barnehagedeltakelse"
"43","alle","2","prosent","100","2014","barnehagedeltakelse"
"44","alle","2","prosent","100","2014","barnehagedeltakelse"
"45","alle","2","prosent","100","2014","barnehagedeltakelse"
"46","alle","2","prosent","100","2014","barnehagedeltakelse"
"47","alle","2","prosent","100","2014","barnehagedeltakelse"
"48","alle","2","prosent","100","2014","barnehagedeltakelse"
"49","alle","2","prosent","100","2014","barnehagedeltakelse"
"50","alle","2","prosent","100","2014","barnehagedeltakelse"
"51","alle","2","prosent","100","2014","barnehagedeltakelse"
"52","alle","2","prosent","100","2014","barnehagedeltakelse"
"53","alle","2","prosent","100","2014","barnehagedeltakelse"
"54","alle","2","prosent","100","2014","barnehagedeltakelse"
"55","alle","2","prosent","100","2014","barnehagedeltakelse"
"56","alle","2","prosent","100","2014","barnehagedeltakelse"
"57","alle","2","prosent","100","2014","barnehagedeltakelse"
