"kommune_nr","innvkat_3","vreg_3","enhet","aar","tabellvariabel","tabell_navn"
"1438","innvandrere","alle","prosent","2012","14.1","vedvarende_lavinntekt"
"1439","innvandrere","alle","prosent","2012","19.8","vedvarende_lavinntekt"
"1441","innvandrere","alle","prosent","2012","11.1","vedvarende_lavinntekt"
"1443","innvandrere","alle","prosent","2012","22.9","vedvarende_lavinntekt"
"1444","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1445","innvandrere","alle","prosent","2012","30.9","vedvarende_lavinntekt"
"1449","innvandrere","alle","prosent","2012","18.4","vedvarende_lavinntekt"
"1502","innvandrere","alle","prosent","2012","22.6","vedvarende_lavinntekt"
"1504","innvandrere","alle","prosent","2012","22.7","vedvarende_lavinntekt"
"1505","innvandrere","alle","prosent","2012","29.0","vedvarende_lavinntekt"
"1511","innvandrere","alle","prosent","2012","25.0","vedvarende_lavinntekt"
"1514","innvandrere","alle","prosent","2012","22.2","vedvarende_lavinntekt"
"1515","innvandrere","alle","prosent","2012","23.4","vedvarende_lavinntekt"
"1516","innvandrere","alle","prosent","2012","13.2","vedvarende_lavinntekt"
"1517","innvandrere","alle","prosent","2012","22.9","vedvarende_lavinntekt"
"1519","innvandrere","alle","prosent","2012","39.1","vedvarende_lavinntekt"
"1520","innvandrere","alle","prosent","2012","28.8","vedvarende_lavinntekt"
"1523","innvandrere","alle","prosent","2012","16.3","vedvarende_lavinntekt"
"1524","innvandrere","alle","prosent","2012","11.0","vedvarende_lavinntekt"
"1525","innvandrere","alle","prosent","2012","13.2","vedvarende_lavinntekt"
"1526","innvandrere","alle","prosent","2012","29.0","vedvarende_lavinntekt"
"1528","innvandrere","alle","prosent","2012","19.9","vedvarende_lavinntekt"
"1529","innvandrere","alle","prosent","2012","11.4","vedvarende_lavinntekt"
"1531","innvandrere","alle","prosent","2012","19.1","vedvarende_lavinntekt"
"1532","innvandrere","alle","prosent","2012","19.2","vedvarende_lavinntekt"
"1534","innvandrere","alle","prosent","2012","15.2","vedvarende_lavinntekt"
"1535","innvandrere","alle","prosent","2012","16.9","vedvarende_lavinntekt"
"1539","innvandrere","alle","prosent","2012","13.0","vedvarende_lavinntekt"
"1543","innvandrere","alle","prosent","2012","19.8","vedvarende_lavinntekt"
"1545","innvandrere","alle","prosent","2012","17.8","vedvarende_lavinntekt"
"1546","innvandrere","alle","prosent","2012","31.3","vedvarende_lavinntekt"
"1547","innvandrere","alle","prosent","2012","21.5","vedvarende_lavinntekt"
"1548","innvandrere","alle","prosent","2012","25.8","vedvarende_lavinntekt"
"1551","innvandrere","alle","prosent","2012","30.6","vedvarende_lavinntekt"
"1554","innvandrere","alle","prosent","2012","16.4","vedvarende_lavinntekt"
"1557","innvandrere","alle","prosent","2012","15.5","vedvarende_lavinntekt"
"1560","innvandrere","alle","prosent","2012","29.1","vedvarende_lavinntekt"
"1563","innvandrere","alle","prosent","2012","36.4","vedvarende_lavinntekt"
"1566","innvandrere","alle","prosent","2012","16.4","vedvarende_lavinntekt"
"1567","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1571","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1573","innvandrere","alle","prosent","2012","25.0","vedvarende_lavinntekt"
"1576","innvandrere","alle","prosent","2012","24.9","vedvarende_lavinntekt"
"1601","innvandrere","alle","prosent","2012","26.6","vedvarende_lavinntekt"
"1612","innvandrere","alle","prosent","2012","18.6","vedvarende_lavinntekt"
"1613","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1617","innvandrere","alle","prosent","2012","20.8","vedvarende_lavinntekt"
"1620","innvandrere","alle","prosent","2012","14.5","vedvarende_lavinntekt"
"1621","innvandrere","alle","prosent","2012","19.7","vedvarende_lavinntekt"
"1622","innvandrere","alle","prosent","2012","24.6","vedvarende_lavinntekt"
"1624","innvandrere","alle","prosent","2012","21.7","vedvarende_lavinntekt"
"1627","innvandrere","alle","prosent","2012","18.8","vedvarende_lavinntekt"
"1630","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1632","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1633","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1634","innvandrere","alle","prosent","2012","27.8","vedvarende_lavinntekt"
"1635","innvandrere","alle","prosent","2012","22.0","vedvarende_lavinntekt"
"1636","innvandrere","alle","prosent","2012","29.0","vedvarende_lavinntekt"
"1638","innvandrere","alle","prosent","2012","30.6","vedvarende_lavinntekt"
"1640","innvandrere","alle","prosent","2012","22.6","vedvarende_lavinntekt"
"1644","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1648","innvandrere","alle","prosent","2012","21.1","vedvarende_lavinntekt"
"1653","innvandrere","alle","prosent","2012","26.1","vedvarende_lavinntekt"
"1657","innvandrere","alle","prosent","2012","22.4","vedvarende_lavinntekt"
"1662","innvandrere","alle","prosent","2012","21.5","vedvarende_lavinntekt"
"1663","innvandrere","alle","prosent","2012","18.6","vedvarende_lavinntekt"
"1664","innvandrere","alle","prosent","2012","31.0","vedvarende_lavinntekt"
"1665","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1702","innvandrere","alle","prosent","2012","39.0","vedvarende_lavinntekt"
"1703","innvandrere","alle","prosent","2012","32.3","vedvarende_lavinntekt"
"1711","innvandrere","alle","prosent","2012","33.8","vedvarende_lavinntekt"
"1714","innvandrere","alle","prosent","2012","28.4","vedvarende_lavinntekt"
"1717","innvandrere","alle","prosent","2012","40.8","vedvarende_lavinntekt"
"1718","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1719","innvandrere","alle","prosent","2012","30.7","vedvarende_lavinntekt"
"1721","innvandrere","alle","prosent","2012","40.6","vedvarende_lavinntekt"
"1724","innvandrere","alle","prosent","2012","24.8","vedvarende_lavinntekt"
"1725","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1736","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1738","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1739","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1740","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1742","innvandrere","alle","prosent","2012","46.7","vedvarende_lavinntekt"
"1743","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1744","innvandrere","alle","prosent","2012","36.6","vedvarende_lavinntekt"
"1748","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1749","innvandrere","alle","prosent","2012","37.5","vedvarende_lavinntekt"
"1750","innvandrere","alle","prosent","2012","16.6","vedvarende_lavinntekt"
"1751","innvandrere","alle","prosent","2012","32.2","vedvarende_lavinntekt"
"1755","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1756","innvandrere","alle","prosent","2012","28.6","vedvarende_lavinntekt"
"1804","innvandrere","alle","prosent","2012","20.8","vedvarende_lavinntekt"
"1805","innvandrere","alle","prosent","2012","25.0","vedvarende_lavinntekt"
"1811","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1812","innvandrere","alle","prosent","2012","27.3","vedvarende_lavinntekt"
"1813","innvandrere","alle","prosent","2012","32.9","vedvarende_lavinntekt"
"1815","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1816","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1818","innvandrere","alle","prosent","2012","21.8","vedvarende_lavinntekt"
"1820","innvandrere","alle","prosent","2012","33.8","vedvarende_lavinntekt"
"1822","innvandrere","alle","prosent","2012","43.5","vedvarende_lavinntekt"
"1824","innvandrere","alle","prosent","2012","23.7","vedvarende_lavinntekt"
"1825","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1826","innvandrere","alle","prosent","2012","35.9","vedvarende_lavinntekt"
"1827","innvandrere","alle","prosent","2012","43.9","vedvarende_lavinntekt"
"1828","innvandrere","alle","prosent","2012","48.4","vedvarende_lavinntekt"
"1832","innvandrere","alle","prosent","2012","34.5","vedvarende_lavinntekt"
"1833","innvandrere","alle","prosent","2012","19.2","vedvarende_lavinntekt"
"1834","innvandrere","alle","prosent","2012","21.4","vedvarende_lavinntekt"
"1835","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1836","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1837","innvandrere","alle","prosent","2012","18.1","vedvarende_lavinntekt"
"1838","innvandrere","alle","prosent","2012","24.0","vedvarende_lavinntekt"
"1839","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1840","innvandrere","alle","prosent","2012","24.2","vedvarende_lavinntekt"
"1841","innvandrere","alle","prosent","2012","23.2","vedvarende_lavinntekt"
"1845","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1848","innvandrere","alle","prosent","2012","39.4","vedvarende_lavinntekt"
"1849","innvandrere","alle","prosent","2012","32.1","vedvarende_lavinntekt"
"1850","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1851","innvandrere","alle","prosent","2012","27.7","vedvarende_lavinntekt"
"1852","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1853","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1854","innvandrere","alle","prosent","2012","38.2","vedvarende_lavinntekt"
"1856","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1857","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1859","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1860","innvandrere","alle","prosent","2012","29.3","vedvarende_lavinntekt"
"1865","innvandrere","alle","prosent","2012","23.2","vedvarende_lavinntekt"
"1866","innvandrere","alle","prosent","2012","28.4","vedvarende_lavinntekt"
"1867","innvandrere","alle","prosent","2012","33.7","vedvarende_lavinntekt"
"1868","innvandrere","alle","prosent","2012","30.3","vedvarende_lavinntekt"
"1870","innvandrere","alle","prosent","2012","33.5","vedvarende_lavinntekt"
"1871","innvandrere","alle","prosent","2012","30.8","vedvarende_lavinntekt"
"1874","innvandrere","alle","prosent","2012","24.4","vedvarende_lavinntekt"
"1902","innvandrere","alle","prosent","2012","22.9","vedvarende_lavinntekt"
"1901","innvandrere","alle","prosent","2012","29.4","vedvarende_lavinntekt"
"1911","innvandrere","alle","prosent","2012","43.6","vedvarende_lavinntekt"
"1913","innvandrere","alle","prosent","2012","14.6","vedvarende_lavinntekt"
"1917","innvandrere","alle","prosent","2012","26.4","vedvarende_lavinntekt"
"1919","innvandrere","alle","prosent","2012","20.5","vedvarende_lavinntekt"
"1920","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1922","innvandrere","alle","prosent","2012","18.3","vedvarende_lavinntekt"
"1923","innvandrere","alle","prosent","2012","32.4","vedvarende_lavinntekt"
"1924","innvandrere","alle","prosent","2012","16.7","vedvarende_lavinntekt"
"1925","innvandrere","alle","prosent","2012","14.8","vedvarende_lavinntekt"
"1926","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"1927","innvandrere","alle","prosent","2012","24.6","vedvarende_lavinntekt"
"1928","innvandrere","alle","prosent","2012","31.6","vedvarende_lavinntekt"
"1929","innvandrere","alle","prosent","2012","46.3","vedvarende_lavinntekt"
"1931","innvandrere","alle","prosent","2012","36.1","vedvarende_lavinntekt"
"1933","innvandrere","alle","prosent","2012","13.7","vedvarende_lavinntekt"
"1936","innvandrere","alle","prosent","2012","21.6","vedvarende_lavinntekt"
"1938","innvandrere","alle","prosent","2012","23.2","vedvarende_lavinntekt"
"1939","innvandrere","alle","prosent","2012","17.6","vedvarende_lavinntekt"
"1940","innvandrere","alle","prosent","2012","17.2","vedvarende_lavinntekt"
"1941","innvandrere","alle","prosent","2012","16.4","vedvarende_lavinntekt"
"1942","innvandrere","alle","prosent","2012","20.2","vedvarende_lavinntekt"
"1943","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"2002","innvandrere","alle","prosent","2012","28.1","vedvarende_lavinntekt"
"2003","innvandrere","alle","prosent","2012","27.2","vedvarende_lavinntekt"
"2004","innvandrere","alle","prosent","2012","19.0","vedvarende_lavinntekt"
"2011","innvandrere","alle","prosent","2012","13.3","vedvarende_lavinntekt"
"2012","innvandrere","alle","prosent","2012","14.9","vedvarende_lavinntekt"
"2014","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"2015","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"2017","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"2018","innvandrere","alle","prosent","2012","21.1","vedvarende_lavinntekt"
"2019","innvandrere","alle","prosent","2012","21.7","vedvarende_lavinntekt"
"2020","innvandrere","alle","prosent","2012","14.2","vedvarende_lavinntekt"
"2021","innvandrere","alle","prosent","2012","12.3","vedvarende_lavinntekt"
"2022","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"2023","innvandrere","alle","prosent","2012","15.7","vedvarende_lavinntekt"
"2024","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"2025","innvandrere","alle","prosent","2012","13.0","vedvarende_lavinntekt"
"2027","innvandrere","alle","prosent","2012",":","vedvarende_lavinntekt"
"2028","innvandrere","alle","prosent","2012","11.6","vedvarende_lavinntekt"
"2030","innvandrere","alle","prosent","2012","14.3","vedvarende_lavinntekt"
"0101","befolkningen_ellers","alle","prosent","2012","8.2","vedvarende_lavinntekt"
"0104","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0105","befolkningen_ellers","alle","prosent","2012","7.2","vedvarende_lavinntekt"
"0106","befolkningen_ellers","alle","prosent","2012","7.6","vedvarende_lavinntekt"
"0111","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"0118","befolkningen_ellers","alle","prosent","2012","7.4","vedvarende_lavinntekt"
"0119","befolkningen_ellers","alle","prosent","2012","7.8","vedvarende_lavinntekt"
"0121","befolkningen_ellers","alle","prosent","2012","5.9","vedvarende_lavinntekt"
"0122","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0123","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"0124","befolkningen_ellers","alle","prosent","2012","7.8","vedvarende_lavinntekt"
"0125","befolkningen_ellers","alle","prosent","2012","8.2","vedvarende_lavinntekt"
"0127","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"0128","befolkningen_ellers","alle","prosent","2012","6.8","vedvarende_lavinntekt"
"0135","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"0136","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"0137","befolkningen_ellers","alle","prosent","2012","4.3","vedvarende_lavinntekt"
"0138","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"0211","befolkningen_ellers","alle","prosent","2012","4.3","vedvarende_lavinntekt"
"0213","befolkningen_ellers","alle","prosent","2012","4.0","vedvarende_lavinntekt"
"0214","befolkningen_ellers","alle","prosent","2012","5.9","vedvarende_lavinntekt"
"0215","befolkningen_ellers","alle","prosent","2012","4.1","vedvarende_lavinntekt"
"0216","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"0217","befolkningen_ellers","alle","prosent","2012","3.1","vedvarende_lavinntekt"
"0219","befolkningen_ellers","alle","prosent","2012","3.9","vedvarende_lavinntekt"
"0220","befolkningen_ellers","alle","prosent","2012","4.1","vedvarende_lavinntekt"
"0221","befolkningen_ellers","alle","prosent","2012","6.4","vedvarende_lavinntekt"
"0226","befolkningen_ellers","alle","prosent","2012","3.8","vedvarende_lavinntekt"
"0227","befolkningen_ellers","alle","prosent","2012","3.6","vedvarende_lavinntekt"
"0228","befolkningen_ellers","alle","prosent","2012","3.5","vedvarende_lavinntekt"
"0229","befolkningen_ellers","alle","prosent","2012","4.1","vedvarende_lavinntekt"
"0230","befolkningen_ellers","alle","prosent","2012","4.3","vedvarende_lavinntekt"
"0231","befolkningen_ellers","alle","prosent","2012","4.4","vedvarende_lavinntekt"
"0233","befolkningen_ellers","alle","prosent","2012","3.5","vedvarende_lavinntekt"
"0234","befolkningen_ellers","alle","prosent","2012","2.9","vedvarende_lavinntekt"
"0235","befolkningen_ellers","alle","prosent","2012","4.7","vedvarende_lavinntekt"
"0236","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"0237","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"0238","befolkningen_ellers","alle","prosent","2012","4.2","vedvarende_lavinntekt"
"0239","befolkningen_ellers","alle","prosent","2012","7.4","vedvarende_lavinntekt"
"0301","befolkningen_ellers","alle","prosent","2012","9.3","vedvarende_lavinntekt"
"0402","befolkningen_ellers","alle","prosent","2012","8.5","vedvarende_lavinntekt"
"0403","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0412","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0415","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"0417","befolkningen_ellers","alle","prosent","2012","7.5","vedvarende_lavinntekt"
"0418","befolkningen_ellers","alle","prosent","2012","8.4","vedvarende_lavinntekt"
"0419","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0420","befolkningen_ellers","alle","prosent","2012","10.8","vedvarende_lavinntekt"
"0423","befolkningen_ellers","alle","prosent","2012","10.4","vedvarende_lavinntekt"
"0425","befolkningen_ellers","alle","prosent","2012","9.9","vedvarende_lavinntekt"
"0426","befolkningen_ellers","alle","prosent","2012","7.9","vedvarende_lavinntekt"
"0427","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0428","befolkningen_ellers","alle","prosent","2012","9.5","vedvarende_lavinntekt"
"0429","befolkningen_ellers","alle","prosent","2012","9.2","vedvarende_lavinntekt"
"0430","befolkningen_ellers","alle","prosent","2012","10.0","vedvarende_lavinntekt"
"0432","befolkningen_ellers","alle","prosent","2012","9.7","vedvarende_lavinntekt"
"0434","befolkningen_ellers","alle","prosent","2012","9.4","vedvarende_lavinntekt"
"0436","befolkningen_ellers","alle","prosent","2012","9.9","vedvarende_lavinntekt"
"0437","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"0438","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0439","befolkningen_ellers","alle","prosent","2012","9.4","vedvarende_lavinntekt"
"0441","befolkningen_ellers","alle","prosent","2012","8.8","vedvarende_lavinntekt"
"0501","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0502","befolkningen_ellers","alle","prosent","2012","7.2","vedvarende_lavinntekt"
"0511","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"0512","befolkningen_ellers","alle","prosent","2012","7.7","vedvarende_lavinntekt"
"0513","befolkningen_ellers","alle","prosent","2012","8.1","vedvarende_lavinntekt"
"0514","befolkningen_ellers","alle","prosent","2012","8.1","vedvarende_lavinntekt"
"0515","befolkningen_ellers","alle","prosent","2012","8.3","vedvarende_lavinntekt"
"0516","befolkningen_ellers","alle","prosent","2012","8.2","vedvarende_lavinntekt"
"0517","befolkningen_ellers","alle","prosent","2012","8.4","vedvarende_lavinntekt"
"0519","befolkningen_ellers","alle","prosent","2012","9.8","vedvarende_lavinntekt"
"0520","befolkningen_ellers","alle","prosent","2012","8.5","vedvarende_lavinntekt"
"0521","befolkningen_ellers","alle","prosent","2012","5.9","vedvarende_lavinntekt"
"0522","befolkningen_ellers","alle","prosent","2012","7.8","vedvarende_lavinntekt"
"0528","befolkningen_ellers","alle","prosent","2012","7.1","vedvarende_lavinntekt"
"0529","befolkningen_ellers","alle","prosent","2012","5.9","vedvarende_lavinntekt"
"0532","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0533","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"0534","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"0536","befolkningen_ellers","alle","prosent","2012","8.3","vedvarende_lavinntekt"
"0538","befolkningen_ellers","alle","prosent","2012","8.6","vedvarende_lavinntekt"
"0540","befolkningen_ellers","alle","prosent","2012","10.9","vedvarende_lavinntekt"
"0541","befolkningen_ellers","alle","prosent","2012","11.6","vedvarende_lavinntekt"
"0542","befolkningen_ellers","alle","prosent","2012","8.5","vedvarende_lavinntekt"
"0543","befolkningen_ellers","alle","prosent","2012","7.9","vedvarende_lavinntekt"
"0544","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"0545","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"0602","befolkningen_ellers","alle","prosent","2012","7.4","vedvarende_lavinntekt"
"0604","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"0605","befolkningen_ellers","alle","prosent","2012","7.5","vedvarende_lavinntekt"
"0612","befolkningen_ellers","alle","prosent","2012","4.9","vedvarende_lavinntekt"
"0615","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"0616","befolkningen_ellers","alle","prosent","2012","8.1","vedvarende_lavinntekt"
"0617","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"0618","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0619","befolkningen_ellers","alle","prosent","2012","7.2","vedvarende_lavinntekt"
"0620","befolkningen_ellers","alle","prosent","2012","7.8","vedvarende_lavinntekt"
"0621","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"0622","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"0623","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"0624","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"0625","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"0626","befolkningen_ellers","alle","prosent","2012","4.4","vedvarende_lavinntekt"
"0627","befolkningen_ellers","alle","prosent","2012","3.4","vedvarende_lavinntekt"
"0628","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"0631","befolkningen_ellers","alle","prosent","2012","6.8","vedvarende_lavinntekt"
"0632","befolkningen_ellers","alle","prosent","2012","4.7","vedvarende_lavinntekt"
"0633","befolkningen_ellers","alle","prosent","2012","8.6","vedvarende_lavinntekt"
"0701","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0702","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"0704","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0706","befolkningen_ellers","alle","prosent","2012","7.5","vedvarende_lavinntekt"
"0709","befolkningen_ellers","alle","prosent","2012","7.0","vedvarende_lavinntekt"
"0711","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"0713","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"0714","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"0716","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"0719","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"0720","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"0722","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"0723","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0728","befolkningen_ellers","alle","prosent","2012","5.2","vedvarende_lavinntekt"
"0805","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"0806","befolkningen_ellers","alle","prosent","2012","7.5","vedvarende_lavinntekt"
"0807","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"0811","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"0814","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"0815","befolkningen_ellers","alle","prosent","2012","8.3","vedvarende_lavinntekt"
"0817","befolkningen_ellers","alle","prosent","2012","8.8","vedvarende_lavinntekt"
"0819","befolkningen_ellers","alle","prosent","2012","7.9","vedvarende_lavinntekt"
"0821","befolkningen_ellers","alle","prosent","2012","9.1","vedvarende_lavinntekt"
"0822","befolkningen_ellers","alle","prosent","2012","8.6","vedvarende_lavinntekt"
"0826","befolkningen_ellers","alle","prosent","2012","7.5","vedvarende_lavinntekt"
"0827","befolkningen_ellers","alle","prosent","2012","7.6","vedvarende_lavinntekt"
"0828","befolkningen_ellers","alle","prosent","2012","7.6","vedvarende_lavinntekt"
"0829","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"0830","befolkningen_ellers","alle","prosent","2012","7.4","vedvarende_lavinntekt"
"0831","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0833","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"0834","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0901","befolkningen_ellers","alle","prosent","2012","8.3","vedvarende_lavinntekt"
"0904","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0906","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"0911","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"0912","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0914","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"0919","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"0926","befolkningen_ellers","alle","prosent","2012","4.9","vedvarende_lavinntekt"
"0928","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"0929","befolkningen_ellers","alle","prosent","2012","10.2","vedvarende_lavinntekt"
"0935","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"0937","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"0938","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"0940","befolkningen_ellers","alle","prosent","2012","9.9","vedvarende_lavinntekt"
"0941","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1001","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1002","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"1003","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1004","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1014","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1017","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"1018","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1021","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1026","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"1027","befolkningen_ellers","alle","prosent","2012","5.5","vedvarende_lavinntekt"
"1029","befolkningen_ellers","alle","prosent","2012","7.8","vedvarende_lavinntekt"
"1032","befolkningen_ellers","alle","prosent","2012","6.8","vedvarende_lavinntekt"
"1034","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"1037","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"1046","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1101","befolkningen_ellers","alle","prosent","2012","4.7","vedvarende_lavinntekt"
