"tabell_navn","aar","kommune_nr","kjonn","enhet","vreg_3","tabellvariabel"
"befolkning_verdensregion_3",2015,"1001","1","person","1",2480
"befolkning_verdensregion_3",2015,"1001","alle","person","1",4435
"befolkning_verdensregion_3",2015,"1002","0","person","1",318
"befolkning_verdensregion_3",2015,"1002","1","person","1",368
"befolkning_verdensregion_3",2015,"1002","alle","person","1",686
"befolkning_verdensregion_3",2015,"1003","0","person","1",194
"befolkning_verdensregion_3",2015,"1003","1","person","1",220
"befolkning_verdensregion_3",2015,"1003","alle","person","1",414
"befolkning_verdensregion_3",2015,"1004","0","person","1",255
"befolkning_verdensregion_3",2015,"1004","1","person","1",285
"befolkning_verdensregion_3",2015,"1004","alle","person","1",540
"befolkning_verdensregion_3",2015,"1014","0","person","1",248
"befolkning_verdensregion_3",2015,"1014","1","person","1",353
"befolkning_verdensregion_3",2015,"1014","alle","person","1",601
"befolkning_verdensregion_3",2015,"1017","0","person","1",158
"befolkning_verdensregion_3",2015,"1017","1","person","1",205
"befolkning_verdensregion_3",2015,"1017","alle","person","1",363
"befolkning_verdensregion_3",2015,"1018","0","person","1",214
"befolkning_verdensregion_3",2015,"1018","1","person","1",296
"befolkning_verdensregion_3",2015,"1018","alle","person","1",510
"befolkning_verdensregion_3",2015,"1021","0","person","1",38
"befolkning_verdensregion_3",2015,"1021","1","person","1",67
"befolkning_verdensregion_3",2015,"1021","alle","person","1",105
"befolkning_verdensregion_3",2015,"1026","0","person","1",23
"befolkning_verdensregion_3",2015,"1026","1","person","1",37
"befolkning_verdensregion_3",2015,"1026","alle","person","1",60
"befolkning_verdensregion_3",2015,"1027","0","person","1",47
"befolkning_verdensregion_3",2015,"1027","1","person","1",49
"befolkning_verdensregion_3",2015,"1027","alle","person","1",96
"befolkning_verdensregion_3",2015,"1029","0","person","1",151
"befolkning_verdensregion_3",2015,"1029","1","person","1",181
"befolkning_verdensregion_3",2015,"1029","alle","person","1",332
"befolkning_verdensregion_3",2015,"1032","0","person","1",184
"befolkning_verdensregion_3",2015,"1032","1","person","1",206
"befolkning_verdensregion_3",2015,"1032","alle","person","1",390
"befolkning_verdensregion_3",2015,"1034","0","person","1",34
"befolkning_verdensregion_3",2015,"1034","1","person","1",40
"befolkning_verdensregion_3",2015,"1034","alle","person","1",74
"befolkning_verdensregion_3",2015,"1037","0","person","1",126
"befolkning_verdensregion_3",2015,"1037","1","person","1",138
"befolkning_verdensregion_3",2015,"1037","alle","person","1",264
"befolkning_verdensregion_3",2015,"1046","0","person","1",64
"befolkning_verdensregion_3",2015,"1046","1","person","1",75
"befolkning_verdensregion_3",2015,"1046","alle","person","1",139
"befolkning_verdensregion_3",2015,"1101","0","person","1",316
"befolkning_verdensregion_3",2015,"1101","1","person","1",571
"befolkning_verdensregion_3",2015,"1101","alle","person","1",887
"befolkning_verdensregion_3",2015,"1102","0","person","1",2629
"befolkning_verdensregion_3",2015,"1102","1","person","1",3889
"befolkning_verdensregion_3",2015,"1102","alle","person","1",6518
"befolkning_verdensregion_3",2015,"1103","0","person","1",5033
"befolkning_verdensregion_3",2015,"1103","1","person","1",7514
"befolkning_verdensregion_3",2015,"1103","alle","person","1",12547
"befolkning_verdensregion_3",2015,"1106","0","person","1",1005
"befolkning_verdensregion_3",2015,"1106","1","person","1",1934
"befolkning_verdensregion_3",2015,"1106","alle","person","1",2939
"befolkning_verdensregion_3",2015,"1111","0","person","1",53
"befolkning_verdensregion_3",2015,"1111","1","person","1",63
"befolkning_verdensregion_3",2015,"1111","alle","person","1",116
"befolkning_verdensregion_3",2015,"1112","0","person","1",68
"befolkning_verdensregion_3",2015,"1112","1","person","1",66
"befolkning_verdensregion_3",2015,"1112","alle","person","1",134
"befolkning_verdensregion_3",2015,"1114","0","person","1",77
"befolkning_verdensregion_3",2015,"1114","1","person","1",122
"befolkning_verdensregion_3",2015,"1114","alle","person","1",199
"befolkning_verdensregion_3",2015,"1119","0","person","1",653
"befolkning_verdensregion_3",2015,"1119","1","person","1",1059
"befolkning_verdensregion_3",2015,"1119","alle","person","1",1712
"befolkning_verdensregion_3",2015,"1120","0","person","1",577
"befolkning_verdensregion_3",2015,"1120","1","person","1",934
"befolkning_verdensregion_3",2015,"1120","alle","person","1",1511
"befolkning_verdensregion_3",2015,"1121","0","person","1",390
"befolkning_verdensregion_3",2015,"1121","1","person","1",602
"befolkning_verdensregion_3",2015,"1121","alle","person","1",992
"befolkning_verdensregion_3",2015,"1122","0","person","1",364
"befolkning_verdensregion_3",2015,"1122","1","person","1",548
"befolkning_verdensregion_3",2015,"1122","alle","person","1",912
"befolkning_verdensregion_3",2015,"1124","0","person","1",1015
"befolkning_verdensregion_3",2015,"1124","1","person","1",1452
"befolkning_verdensregion_3",2015,"1124","alle","person","1",2467
"befolkning_verdensregion_3",2015,"1127","0","person","1",277
"befolkning_verdensregion_3",2015,"1127","1","person","1",401
"befolkning_verdensregion_3",2015,"1127","alle","person","1",678
"befolkning_verdensregion_3",2015,"1129","0","person","1",28
"befolkning_verdensregion_3",2015,"1129","1","person","1",51
"befolkning_verdensregion_3",2015,"1129","alle","person","1",79
"befolkning_verdensregion_3",2015,"1130","0","person","1",264
"befolkning_verdensregion_3",2015,"1130","1","person","1",365
"befolkning_verdensregion_3",2015,"1130","alle","person","1",629
"befolkning_verdensregion_3",2015,"1133","0","person","1",131
"befolkning_verdensregion_3",2015,"1133","1","person","1",157
"befolkning_verdensregion_3",2015,"1133","alle","person","1",288
"befolkning_verdensregion_3",2015,"1134","0","person","1",106
"befolkning_verdensregion_3",2015,"1134","1","person","1",118
"befolkning_verdensregion_3",2015,"1134","alle","person","1",224
"befolkning_verdensregion_3",2015,"1135","0","person","1",86
"befolkning_verdensregion_3",2015,"1135","1","person","1",111
"befolkning_verdensregion_3",2015,"1135","alle","person","1",197
"befolkning_verdensregion_3",2015,"1141","0","person","1",136
"befolkning_verdensregion_3",2015,"1141","1","person","1",219
"befolkning_verdensregion_3",2015,"1141","alle","person","1",355
"befolkning_verdensregion_3",2015,"1142","0","person","1",168
"befolkning_verdensregion_3",2015,"1142","1","person","1",230
"befolkning_verdensregion_3",2015,"1142","alle","person","1",398
"befolkning_verdensregion_3",2015,"1144","0","person","1",19
"befolkning_verdensregion_3",2015,"1144","1","person","1",18
"befolkning_verdensregion_3",2015,"1144","alle","person","1",37
"befolkning_verdensregion_3",2015,"1145","0","person","1",30
"befolkning_verdensregion_3",2015,"1145","1","person","1",35
"befolkning_verdensregion_3",2015,"1145","alle","person","1",65
"befolkning_verdensregion_3",2015,"1146","0","person","1",168
"befolkning_verdensregion_3",2015,"1146","1","person","1",279
"befolkning_verdensregion_3",2015,"1146","alle","person","1",447
"befolkning_verdensregion_3",2015,"1149","0","person","1",858
"befolkning_verdensregion_3",2015,"1149","1","person","1",1360
"befolkning_verdensregion_3",2015,"1149","alle","person","1",2218
"befolkning_verdensregion_3",2015,"1151","0","person","1",0
"befolkning_verdensregion_3",2015,"1151","1","person","1",3
"befolkning_verdensregion_3",2015,"1151","alle","person","1",3
"befolkning_verdensregion_3",2015,"1160","0","person","1",328
"befolkning_verdensregion_3",2015,"1160","1","person","1",501
"befolkning_verdensregion_3",2015,"1160","alle","person","1",829
"befolkning_verdensregion_3",2015,"1201","0","person","1",7745
"befolkning_verdensregion_3",2015,"1201","1","person","1",11727
"befolkning_verdensregion_3",2015,"1201","alle","person","1",19472
"befolkning_verdensregion_3",2015,"1211","0","person","1",135
"befolkning_verdensregion_3",2015,"1211","1","person","1",204
"befolkning_verdensregion_3",2015,"1211","alle","person","1",339
"befolkning_verdensregion_3",2015,"1216","0","person","1",122
"befolkning_verdensregion_3",2015,"1216","1","person","1",178
"befolkning_verdensregion_3",2015,"1216","alle","person","1",300
"befolkning_verdensregion_3",2015,"1219","0","person","1",258
"befolkning_verdensregion_3",2015,"1219","1","person","1",351
"befolkning_verdensregion_3",2015,"1219","alle","person","1",609
"befolkning_verdensregion_3",2015,"1221","0","person","1",349
"befolkning_verdensregion_3",2015,"1221","1","person","1",725
"befolkning_verdensregion_3",2015,"1221","alle","person","1",1074
"befolkning_verdensregion_3",2015,"1222","0","person","1",74
"befolkning_verdensregion_3",2015,"1222","1","person","1",110
"befolkning_verdensregion_3",2015,"1222","alle","person","1",184
"befolkning_verdensregion_3",2015,"1223","0","person","1",88
"befolkning_verdensregion_3",2015,"1223","1","person","1",101
"befolkning_verdensregion_3",2015,"1223","alle","person","1",189
"befolkning_verdensregion_3",2015,"1224","0","person","1",248
"befolkning_verdensregion_3",2015,"1224","1","person","1",319
"befolkning_verdensregion_3",2015,"1224","alle","person","1",567
"befolkning_verdensregion_3",2015,"1227","0","person","1",19
"befolkning_verdensregion_3",2015,"1227","1","person","1",30
"befolkning_verdensregion_3",2015,"1227","alle","person","1",49
"befolkning_verdensregion_3",2015,"1228","0","person","1",166
"befolkning_verdensregion_3",2015,"1228","1","person","1",193
"befolkning_verdensregion_3",2015,"1228","alle","person","1",359
"befolkning_verdensregion_3",2015,"1231","0","person","1",97
"befolkning_verdensregion_3",2015,"1231","1","person","1",87
"befolkning_verdensregion_3",2015,"1231","alle","person","1",184
"befolkning_verdensregion_3",2015,"1232","0","person","1",36
"befolkning_verdensregion_3",2015,"1232","1","person","1",35
"befolkning_verdensregion_3",2015,"1232","alle","person","1",71
"befolkning_verdensregion_3",2015,"1233","0","person","1",47
"befolkning_verdensregion_3",2015,"1233","1","person","1",52
"befolkning_verdensregion_3",2015,"1233","alle","person","1",99
"befolkning_verdensregion_3",2015,"1234","0","person","1",28
"befolkning_verdensregion_3",2015,"1234","1","person","1",29
"befolkning_verdensregion_3",2015,"1234","alle","person","1",57
"befolkning_verdensregion_3",2015,"1235","0","person","1",248
"befolkning_verdensregion_3",2015,"1235","1","person","1",334
"befolkning_verdensregion_3",2015,"1235","alle","person","1",582
"befolkning_verdensregion_3",2015,"1238","0","person","1",191
"befolkning_verdensregion_3",2015,"1238","1","person","1",328
"befolkning_verdensregion_3",2015,"1238","alle","person","1",519
"befolkning_verdensregion_3",2015,"1241","0","person","1",79
"befolkning_verdensregion_3",2015,"1241","1","person","1",114
"befolkning_verdensregion_3",2015,"1241","alle","person","1",193
"befolkning_verdensregion_3",2015,"1242","0","person","1",47
"befolkning_verdensregion_3",2015,"1242","1","person","1",56
"befolkning_verdensregion_3",2015,"1242","alle","person","1",103
"befolkning_verdensregion_3",2015,"1243","0","person","1",547
"befolkning_verdensregion_3",2015,"1243","1","person","1",792
"befolkning_verdensregion_3",2015,"1243","alle","person","1",1339
"befolkning_verdensregion_3",2015,"1244","0","person","1",182
"befolkning_verdensregion_3",2015,"1244","1","person","1",260
"befolkning_verdensregion_3",2015,"1244","alle","person","1",442
"befolkning_verdensregion_3",2015,"1245","0","person","1",161
"befolkning_verdensregion_3",2015,"1245","1","person","1",250
"befolkning_verdensregion_3",2015,"1245","alle","person","1",411
"befolkning_verdensregion_3",2015,"1246","0","person","1",547
"befolkning_verdensregion_3",2015,"1246","1","person","1",808
"befolkning_verdensregion_3",2015,"1246","alle","person","1",1355
"befolkning_verdensregion_3",2015,"1247","0","person","1",505
"befolkning_verdensregion_3",2015,"1247","1","person","1",807
"befolkning_verdensregion_3",2015,"1247","alle","person","1",1312
"befolkning_verdensregion_3",2015,"1251","0","person","1",65
"befolkning_verdensregion_3",2015,"1251","1","person","1",87
"befolkning_verdensregion_3",2015,"1251","alle","person","1",152
"befolkning_verdensregion_3",2015,"1252","0","person","1",10
"befolkning_verdensregion_3",2015,"1252","1","person","1",12
"befolkning_verdensregion_3",2015,"1252","alle","person","1",22
"befolkning_verdensregion_3",2015,"1253","0","person","1",213
"befolkning_verdensregion_3",2015,"1253","1","person","1",300
"befolkning_verdensregion_3",2015,"1253","alle","person","1",513
"befolkning_verdensregion_3",2015,"1256","0","person","1",176
"befolkning_verdensregion_3",2015,"1256","1","person","1",224
"befolkning_verdensregion_3",2015,"1256","alle","person","1",400
"befolkning_verdensregion_3",2015,"1259","0","person","1",76
"befolkning_verdensregion_3",2015,"1259","1","person","1",143
"befolkning_verdensregion_3",2015,"1259","alle","person","1",219
"befolkning_verdensregion_3",2015,"1260","0","person","1",144
"befolkning_verdensregion_3",2015,"1260","1","person","1",227
"befolkning_verdensregion_3",2015,"1260","alle","person","1",371
"befolkning_verdensregion_3",2015,"1263","0","person","1",307
"befolkning_verdensregion_3",2015,"1263","1","person","1",442
"befolkning_verdensregion_3",2015,"1263","alle","person","1",749
"befolkning_verdensregion_3",2015,"1264","0","person","1",85
"befolkning_verdensregion_3",2015,"1264","1","person","1",181
"befolkning_verdensregion_3",2015,"1264","alle","person","1",266
"befolkning_verdensregion_3",2015,"1265","0","person","1",15
"befolkning_verdensregion_3",2015,"1265","1","person","1",13
"befolkning_verdensregion_3",2015,"1265","alle","person","1",28
"befolkning_verdensregion_3",2015,"1266","0","person","1",21
"befolkning_verdensregion_3",2015,"1266","1","person","1",29
"befolkning_verdensregion_3",2015,"1266","alle","person","1",50
"befolkning_verdensregion_3",2015,"1401","0","person","1",237
"befolkning_verdensregion_3",2015,"1401","1","person","1",380
"befolkning_verdensregion_3",2015,"1401","alle","person","1",617
"befolkning_verdensregion_3",2015,"1411","0","person","1",76
"befolkning_verdensregion_3",2015,"1411","1","person","1",79
"befolkning_verdensregion_3",2015,"1411","alle","person","1",155
"befolkning_verdensregion_3",2015,"1412","0","person","1",26
"befolkning_verdensregion_3",2015,"1412","1","person","1",35
"befolkning_verdensregion_3",2015,"1412","alle","person","1",61
"befolkning_verdensregion_3",2015,"1413","0","person","1",39
"befolkning_verdensregion_3",2015,"1413","1","person","1",73
"befolkning_verdensregion_3",2015,"1413","alle","person","1",112
"befolkning_verdensregion_3",2015,"1416","0","person","1",75
"befolkning_verdensregion_3",2015,"1416","1","person","1",121
"befolkning_verdensregion_3",2015,"1416","alle","person","1",196
"befolkning_verdensregion_3",2015,"1417","0","person","1",81
"befolkning_verdensregion_3",2015,"1417","1","person","1",101
"befolkning_verdensregion_3",2015,"1417","alle","person","1",182
"befolkning_verdensregion_3",2015,"1418","0","person","1",65
"befolkning_verdensregion_3",2015,"1418","1","person","1",69
"befolkning_verdensregion_3",2015,"1418","alle","person","1",134
"befolkning_verdensregion_3",2015,"1419","0","person","1",43
