"tabell_navn","aar","kommune_nr","enhet","vreg_6","tabellvariabel"
"befolkning_verdensregion_6","2015","0428","person","asia","70"
"befolkning_verdensregion_6","2015","0429","person","asia","38"
"befolkning_verdensregion_6","2015","0430","person","asia","51"
"befolkning_verdensregion_6","2015","0432","person","asia","23"
"befolkning_verdensregion_6","2015","0434","person","asia","56"
"befolkning_verdensregion_6","2015","0436","person","asia","20"
"befolkning_verdensregion_6","2015","0437","person","asia","100"
"befolkning_verdensregion_6","2015","0438","person","asia","19"
"befolkning_verdensregion_6","2015","0439","person","asia","8"
"befolkning_verdensregion_6","2015","0441","person","asia","27"
"befolkning_verdensregion_6","2015","0501","person","asia","744"
"befolkning_verdensregion_6","2015","0502","person","asia","1037"
"befolkning_verdensregion_6","2015","0511","person","asia","56"
"befolkning_verdensregion_6","2015","0512","person","asia","5"
"befolkning_verdensregion_6","2015","0513","person","asia","10"
"befolkning_verdensregion_6","2015","0514","person","asia","24"
"befolkning_verdensregion_6","2015","0515","person","asia","49"
"befolkning_verdensregion_6","2015","0516","person","asia","84"
"befolkning_verdensregion_6","2015","0517","person","asia","71"
"befolkning_verdensregion_6","2015","0519","person","asia","20"
"befolkning_verdensregion_6","2015","0520","person","asia","50"
"befolkning_verdensregion_6","2015","0521","person","asia","68"
"befolkning_verdensregion_6","2015","0522","person","asia","48"
"befolkning_verdensregion_6","2015","0528","person","asia","170"
"befolkning_verdensregion_6","2015","0529","person","asia","295"
"befolkning_verdensregion_6","2015","0532","person","asia","100"
"befolkning_verdensregion_6","2015","0533","person","asia","167"
"befolkning_verdensregion_6","2015","0534","person","asia","253"
"befolkning_verdensregion_6","2015","0536","person","asia","64"
"befolkning_verdensregion_6","2015","0538","person","asia","85"
"befolkning_verdensregion_6","2015","0540","person","asia","55"
"befolkning_verdensregion_6","2015","0541","person","asia","14"
"befolkning_verdensregion_6","2015","0542","person","asia","75"
"befolkning_verdensregion_6","2015","0543","person","asia","36"
"befolkning_verdensregion_6","2015","0544","person","asia","26"
"befolkning_verdensregion_6","2015","0545","person","asia","20"
"befolkning_verdensregion_6","2015","0602","person","asia","5583"
"befolkning_verdensregion_6","2015","0604","person","asia","1072"
"befolkning_verdensregion_6","2015","0605","person","asia","785"
"befolkning_verdensregion_6","2015","0612","person","asia","140"
"befolkning_verdensregion_6","2015","0615","person","asia","19"
"befolkning_verdensregion_6","2015","0616","person","asia","61"
"befolkning_verdensregion_6","2015","0617","person","asia","129"
"befolkning_verdensregion_6","2015","0618","person","asia","48"
"befolkning_verdensregion_6","2015","0619","person","asia","53"
"befolkning_verdensregion_6","2015","0620","person","asia","75"
"befolkning_verdensregion_6","2015","0621","person","asia","34"
"befolkning_verdensregion_6","2015","0622","person","asia","28"
"befolkning_verdensregion_6","2015","0623","person","asia","234"
"befolkning_verdensregion_6","2015","0624","person","asia","404"
"befolkning_verdensregion_6","2015","0625","person","asia","1303"
"befolkning_verdensregion_6","2015","0626","person","asia","1107"
"befolkning_verdensregion_6","2015","0627","person","asia","551"
"befolkning_verdensregion_6","2015","0628","person","asia","153"
"befolkning_verdensregion_6","2015","0631","person","asia","22"
"befolkning_verdensregion_6","2015","0632","person","asia","6"
"befolkning_verdensregion_6","2015","0633","person","asia","22"
"befolkning_verdensregion_6","2015","0701","person","asia","814"
"befolkning_verdensregion_6","2015","0702","person","asia","233"
"befolkning_verdensregion_6","2015","0704","person","asia","1304"
"befolkning_verdensregion_6","2015","0706","person","asia","1599"
"befolkning_verdensregion_6","2015","0709","person","asia","1220"
"befolkning_verdensregion_6","2015","0711","person","asia","82"
"befolkning_verdensregion_6","2015","0713","person","asia","152"
"befolkning_verdensregion_6","2015","0714","person","asia","15"
"befolkning_verdensregion_6","2015","0716","person","asia","144"
"befolkning_verdensregion_6","2015","0719","person","asia","89"
"befolkning_verdensregion_6","2015","0720","person","asia","349"
"befolkning_verdensregion_6","2015","0722","person","asia","614"
"befolkning_verdensregion_6","2015","0723","person","asia","111"
"befolkning_verdensregion_6","2015","0728","person","asia","14"
"befolkning_verdensregion_6","2015","0805","person","asia","1119"
"befolkning_verdensregion_6","2015","0806","person","asia","1886"
"befolkning_verdensregion_6","2015","0807","person","asia","291"
"befolkning_verdensregion_6","2015","0811","person","asia","40"
"befolkning_verdensregion_6","2015","0814","person","asia","303"
"befolkning_verdensregion_6","2015","0815","person","asia","211"
"befolkning_verdensregion_6","2015","0817","person","asia","46"
"befolkning_verdensregion_6","2015","0819","person","asia","155"
"befolkning_verdensregion_6","2015","0821","person","asia","135"
"befolkning_verdensregion_6","2015","0822","person","asia","102"
"befolkning_verdensregion_6","2015","0826","person","asia","151"
"befolkning_verdensregion_6","2015","0827","person","asia","6"
"befolkning_verdensregion_6","2015","0828","person","asia","36"
"befolkning_verdensregion_6","2015","0829","person","asia","18"
"befolkning_verdensregion_6","2015","0830","person","asia","10"
"befolkning_verdensregion_6","2015","0831","person","asia","11"
"befolkning_verdensregion_6","2015","0833","person","asia","5"
"befolkning_verdensregion_6","2015","0834","person","asia","9"
"befolkning_verdensregion_6","2015","0901","person","asia","178"
"befolkning_verdensregion_6","2015","0904","person","asia","613"
"befolkning_verdensregion_6","2015","0906","person","asia","1273"
"befolkning_verdensregion_6","2015","0911","person","asia","29"
"befolkning_verdensregion_6","2015","0912","person","asia","45"
"befolkning_verdensregion_6","2015","0914","person","asia","87"
"befolkning_verdensregion_6","2015","0919","person","asia","123"
"befolkning_verdensregion_6","2015","0926","person","asia","306"
"befolkning_verdensregion_6","2015","0928","person","asia","80"
"befolkning_verdensregion_6","2015","0929","person","asia","80"
"befolkning_verdensregion_6","2015","0935","person","asia","35"
"befolkning_verdensregion_6","2015","0937","person","asia","136"
"befolkning_verdensregion_6","2015","0938","person","asia","9"
"befolkning_verdensregion_6","2015","0940","person","asia","62"
"befolkning_verdensregion_6","2015","0941","person","asia","41"
"befolkning_verdensregion_6","2015","1001","person","asia","3753"
"befolkning_verdensregion_6","2015","1002","person","asia","385"
"befolkning_verdensregion_6","2015","1003","person","asia","157"
"befolkning_verdensregion_6","2015","1004","person","asia","209"
"befolkning_verdensregion_6","2015","1014","person","asia","317"
"befolkning_verdensregion_6","2015","1017","person","asia","186"
"befolkning_verdensregion_6","2015","1018","person","asia","209"
"befolkning_verdensregion_6","2015","1021","person","asia","27"
"befolkning_verdensregion_6","2015","1026","person","asia","30"
"befolkning_verdensregion_6","2015","1027","person","asia","12"
"befolkning_verdensregion_6","2015","1029","person","asia","112"
"befolkning_verdensregion_6","2015","1032","person","asia","221"
"befolkning_verdensregion_6","2015","1034","person","asia","6"
"befolkning_verdensregion_6","2015","1037","person","asia","146"
"befolkning_verdensregion_6","2015","1046","person","asia","27"
"befolkning_verdensregion_6","2015","1101","person","asia","506"
"befolkning_verdensregion_6","2015","1102","person","asia","3431"
"befolkning_verdensregion_6","2015","1103","person","asia","6598"
"befolkning_verdensregion_6","2015","1106","person","asia","1141"
"befolkning_verdensregion_6","2015","1111","person","asia","48"
"befolkning_verdensregion_6","2015","1112","person","asia","94"
"befolkning_verdensregion_6","2015","1114","person","asia","39"
"befolkning_verdensregion_6","2015","1119","person","asia","383"
"befolkning_verdensregion_6","2015","1120","person","asia","358"
"befolkning_verdensregion_6","2015","1121","person","asia","389"
"befolkning_verdensregion_6","2015","1122","person","asia","177"
"befolkning_verdensregion_6","2015","1124","person","asia","876"
"befolkning_verdensregion_6","2015","1127","person","asia","168"
"befolkning_verdensregion_6","2015","1129","person","asia","7"
"befolkning_verdensregion_6","2015","1130","person","asia","246"
"befolkning_verdensregion_6","2015","1133","person","asia","57"
"befolkning_verdensregion_6","2015","1134","person","asia","44"
"befolkning_verdensregion_6","2015","1135","person","asia","74"
"befolkning_verdensregion_6","2015","1141","person","asia","25"
"befolkning_verdensregion_6","2015","1142","person","asia","45"
"befolkning_verdensregion_6","2015","1144","person","asia","7"
"befolkning_verdensregion_6","2015","1145","person","asia","9"
"befolkning_verdensregion_6","2015","1146","person","asia","228"
"befolkning_verdensregion_6","2015","1149","person","asia","728"
"befolkning_verdensregion_6","2015","1151","person","asia","8"
"befolkning_verdensregion_6","2015","1160","person","asia","116"
"befolkning_verdensregion_6","2015","1201","person","asia","9616"
"befolkning_verdensregion_6","2015","1211","person","asia","20"
"befolkning_verdensregion_6","2015","1216","person","asia","54"
"befolkning_verdensregion_6","2015","1219","person","asia","301"
"befolkning_verdensregion_6","2015","1221","person","asia","540"
"befolkning_verdensregion_6","2015","1222","person","asia","18"
"befolkning_verdensregion_6","2015","1223","person","asia","22"
"befolkning_verdensregion_6","2015","1224","person","asia","149"
"befolkning_verdensregion_6","2015","1227","person","asia","9"
"befolkning_verdensregion_6","2015","1228","person","asia","127"
"befolkning_verdensregion_6","2015","1231","person","asia","91"
"befolkning_verdensregion_6","2015","1232","person","asia","17"
"befolkning_verdensregion_6","2015","1233","person","asia","21"
"befolkning_verdensregion_6","2015","1234","person","asia","8"
"befolkning_verdensregion_6","2015","1235","person","asia","205"
"befolkning_verdensregion_6","2015","1238","person","asia","111"
"befolkning_verdensregion_6","2015","1241","person","asia","47"
"befolkning_verdensregion_6","2015","1242","person","asia","22"
"befolkning_verdensregion_6","2015","1243","person","asia","297"
"befolkning_verdensregion_6","2015","1244","person","asia","33"
"befolkning_verdensregion_6","2015","1245","person","asia","121"
"befolkning_verdensregion_6","2015","1246","person","asia","433"
"befolkning_verdensregion_6","2015","1247","person","asia","482"
"befolkning_verdensregion_6","2015","1251","person","asia","51"
"befolkning_verdensregion_6","2015","1252","person","asia","4"
"befolkning_verdensregion_6","2015","1253","person","asia","71"
"befolkning_verdensregion_6","2015","1256","person","asia","83"
"befolkning_verdensregion_6","2015","1259","person","asia","85"
"befolkning_verdensregion_6","2015","1260","person","asia","40"
"befolkning_verdensregion_6","2015","1263","person","asia","224"
"befolkning_verdensregion_6","2015","1264","person","asia","53"
"befolkning_verdensregion_6","2015","1265","person","asia","4"
"befolkning_verdensregion_6","2015","1266","person","asia","14"
"befolkning_verdensregion_6","2015","1401","person","asia","341"
"befolkning_verdensregion_6","2015","1411","person","asia","27"
"befolkning_verdensregion_6","2015","1412","person","asia","4"
"befolkning_verdensregion_6","2015","1413","person","asia","12"
"befolkning_verdensregion_6","2015","1416","person","asia","47"
"befolkning_verdensregion_6","2015","1417","person","asia","5"
"befolkning_verdensregion_6","2015","1418","person","asia","16"
"befolkning_verdensregion_6","2015","1419","person","asia","23"
"befolkning_verdensregion_6","2015","1420","person","asia","89"
"befolkning_verdensregion_6","2015","1421","person","asia","13"
"befolkning_verdensregion_6","2015","1422","person","asia","13"
"befolkning_verdensregion_6","2015","1424","person","asia","83"
"befolkning_verdensregion_6","2015","1426","person","asia","14"
"befolkning_verdensregion_6","2015","1428","person","asia","21"
"befolkning_verdensregion_6","2015","1429","person","asia","72"
"befolkning_verdensregion_6","2015","1430","person","asia","9"
"befolkning_verdensregion_6","2015","1431","person","asia","29"
"befolkning_verdensregion_6","2015","1432","person","asia","226"
"befolkning_verdensregion_6","2015","1433","person","asia","20"
"befolkning_verdensregion_6","2015","1438","person","asia","70"
"befolkning_verdensregion_6","2015","1439","person","asia","93"
"befolkning_verdensregion_6","2015","1441","person","asia","42"
"befolkning_verdensregion_6","2015","1443","person","asia","80"
"befolkning_verdensregion_6","2015","1444","person","asia","5"
"befolkning_verdensregion_6","2015","1445","person","asia","64"
"befolkning_verdensregion_6","2015","1449","person","asia","105"
"befolkning_verdensregion_6","2015","1502","person","asia","515"
"befolkning_verdensregion_6","2015","1504","person","asia","1261"
