"tabell_navn","aar","naringsregion_nr","forste_bosettingskommune","enhet","botid_3","tabellvariabel"
"flyktning_botid_flytting","2015","46","nei","prosent","alle","14.9"
"flyktning_botid_flytting","2015","46","uoppgitt","personer","alle","208"
"flyktning_botid_flytting","2015","46","uoppgitt","prosent","alle","19.1"
"flyktning_botid_flytting","2015","47","alle","personer","alle","1129"
"flyktning_botid_flytting","2015","47","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","47","ja","personer","alle","723"
"flyktning_botid_flytting","2015","47","ja","prosent","alle","64.1"
"flyktning_botid_flytting","2015","47","nei","personer","alle","246"
"flyktning_botid_flytting","2015","47","nei","prosent","alle","21.8"
"flyktning_botid_flytting","2015","47","uoppgitt","personer","alle","160"
"flyktning_botid_flytting","2015","47","uoppgitt","prosent","alle","14.2"
"flyktning_botid_flytting","2015","48","alle","personer","alle","45"
"flyktning_botid_flytting","2015","48","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","48","ja","personer","alle","28"
"flyktning_botid_flytting","2015","48","ja","prosent","alle","62.2"
"flyktning_botid_flytting","2015","48","nei","personer","alle","7"
"flyktning_botid_flytting","2015","48","nei","prosent","alle","15.6"
"flyktning_botid_flytting","2015","48","uoppgitt","personer","alle","10"
"flyktning_botid_flytting","2015","48","uoppgitt","prosent","alle","22.2"
"flyktning_botid_flytting","2015","49","alle","personer","alle","588"
"flyktning_botid_flytting","2015","49","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","49","ja","personer","alle","492"
"flyktning_botid_flytting","2015","49","ja","prosent","alle","83.7"
"flyktning_botid_flytting","2015","49","nei","personer","alle","30"
"flyktning_botid_flytting","2015","49","nei","prosent","alle","5.1"
"flyktning_botid_flytting","2015","49","uoppgitt","personer","alle","66"
"flyktning_botid_flytting","2015","49","uoppgitt","prosent","alle","11.3"
"flyktning_botid_flytting","2015","50","alle","personer","alle","641"
"flyktning_botid_flytting","2015","50","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","50","ja","personer","alle","443"
"flyktning_botid_flytting","2015","50","ja","prosent","alle","69.1"
"flyktning_botid_flytting","2015","50","nei","personer","alle","85"
"flyktning_botid_flytting","2015","50","nei","prosent","alle","13.3"
"flyktning_botid_flytting","2015","50","uoppgitt","personer","alle","113"
"flyktning_botid_flytting","2015","50","uoppgitt","prosent","alle","17.6"
"flyktning_botid_flytting","2015","51","alle","personer","alle","967"
"flyktning_botid_flytting","2015","51","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","51","ja","personer","alle","629"
"flyktning_botid_flytting","2015","51","ja","prosent","alle","65"
"flyktning_botid_flytting","2015","51","nei","personer","alle","144"
"flyktning_botid_flytting","2015","51","nei","prosent","alle","14.9"
"flyktning_botid_flytting","2015","51","uoppgitt","personer","alle","194"
"flyktning_botid_flytting","2015","51","uoppgitt","prosent","alle","20"
"flyktning_botid_flytting","2015","52","alle","personer","alle","1270"
"flyktning_botid_flytting","2015","52","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","52","ja","personer","alle","919"
"flyktning_botid_flytting","2015","52","ja","prosent","alle","72.4"
"flyktning_botid_flytting","2015","52","nei","personer","alle","148"
"flyktning_botid_flytting","2015","52","nei","prosent","alle","11.7"
"flyktning_botid_flytting","2015","52","uoppgitt","personer","alle","203"
"flyktning_botid_flytting","2015","52","uoppgitt","prosent","alle","16"
"flyktning_botid_flytting","2015","53","alle","personer","alle","936"
"flyktning_botid_flytting","2015","53","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","53","ja","personer","alle","598"
"flyktning_botid_flytting","2015","53","ja","prosent","alle","63.8"
"flyktning_botid_flytting","2015","53","nei","personer","alle","181"
"flyktning_botid_flytting","2015","53","nei","prosent","alle","19.3"
"flyktning_botid_flytting","2015","53","uoppgitt","personer","alle","157"
"flyktning_botid_flytting","2015","53","uoppgitt","prosent","alle","16.8"
"flyktning_botid_flytting","2015","54","alle","personer","alle","320"
"flyktning_botid_flytting","2015","54","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","54","ja","personer","alle","199"
"flyktning_botid_flytting","2015","54","ja","prosent","alle","62.2"
"flyktning_botid_flytting","2015","54","nei","personer","alle","80"
"flyktning_botid_flytting","2015","54","nei","prosent","alle","25"
"flyktning_botid_flytting","2015","54","uoppgitt","personer","alle","41"
"flyktning_botid_flytting","2015","54","uoppgitt","prosent","alle","12.8"
"flyktning_botid_flytting","2015","55","alle","personer","alle","1093"
"flyktning_botid_flytting","2015","55","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","55","ja","personer","alle","800"
"flyktning_botid_flytting","2015","55","ja","prosent","alle","73.2"
"flyktning_botid_flytting","2015","55","nei","personer","alle","149"
"flyktning_botid_flytting","2015","55","nei","prosent","alle","13.6"
"flyktning_botid_flytting","2015","55","uoppgitt","personer","alle","144"
"flyktning_botid_flytting","2015","55","uoppgitt","prosent","alle","13.2"
"flyktning_botid_flytting","2015","56","alle","personer","alle","1386"
"flyktning_botid_flytting","2015","56","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","56","ja","personer","alle","815"
"flyktning_botid_flytting","2015","56","ja","prosent","alle","58.8"
"flyktning_botid_flytting","2015","56","nei","personer","alle","348"
"flyktning_botid_flytting","2015","56","nei","prosent","alle","25.1"
"flyktning_botid_flytting","2015","56","uoppgitt","personer","alle","223"
"flyktning_botid_flytting","2015","56","uoppgitt","prosent","alle","16.1"
"flyktning_botid_flytting","2015","57","alle","personer","alle","124"
"flyktning_botid_flytting","2015","57","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","57","ja","personer","alle","92"
"flyktning_botid_flytting","2015","57","ja","prosent","alle","74.2"
"flyktning_botid_flytting","2015","57","nei","personer","alle","18"
"flyktning_botid_flytting","2015","57","nei","prosent","alle","14.5"
"flyktning_botid_flytting","2015","57","uoppgitt","personer","alle","14"
"flyktning_botid_flytting","2015","57","uoppgitt","prosent","alle","11.3"
"flyktning_botid_flytting","2015","58","alle","personer","alle","57"
"flyktning_botid_flytting","2015","58","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","58","ja","personer","alle","38"
"flyktning_botid_flytting","2015","58","ja","prosent","alle","66.6"
"flyktning_botid_flytting","2015","58","nei","personer","alle","9"
"flyktning_botid_flytting","2015","58","nei","prosent","alle","15.8"
"flyktning_botid_flytting","2015","58","uoppgitt","personer","alle","10"
"flyktning_botid_flytting","2015","58","uoppgitt","prosent","alle","17.5"
"flyktning_botid_flytting","2015","59","alle","personer","alle","168"
"flyktning_botid_flytting","2015","59","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","59","ja","personer","alle","153"
"flyktning_botid_flytting","2015","59","ja","prosent","alle","91.1"
"flyktning_botid_flytting","2015","59","nei","personer","alle","7"
"flyktning_botid_flytting","2015","59","nei","prosent","alle","4.2"
"flyktning_botid_flytting","2015","59","uoppgitt","personer","alle","8"
"flyktning_botid_flytting","2015","59","uoppgitt","prosent","alle","4.8"
"flyktning_botid_flytting","2015","60","alle","personer","alle","391"
"flyktning_botid_flytting","2015","60","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","60","ja","personer","alle","286"
"flyktning_botid_flytting","2015","60","ja","prosent","alle","73.1"
"flyktning_botid_flytting","2015","60","nei","personer","alle","61"
"flyktning_botid_flytting","2015","60","nei","prosent","alle","15.6"
"flyktning_botid_flytting","2015","60","uoppgitt","personer","alle","44"
"flyktning_botid_flytting","2015","60","uoppgitt","prosent","alle","11.3"
"flyktning_botid_flytting","2015","61","alle","personer","alle","7044"
"flyktning_botid_flytting","2015","61","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","61","ja","personer","alle","4580"
"flyktning_botid_flytting","2015","61","ja","prosent","alle","65"
"flyktning_botid_flytting","2015","61","nei","personer","alle","1267"
"flyktning_botid_flytting","2015","61","nei","prosent","alle","17.9"
"flyktning_botid_flytting","2015","61","uoppgitt","personer","alle","1197"
"flyktning_botid_flytting","2015","61","uoppgitt","prosent","alle","17"
"flyktning_botid_flytting","2015","62","alle","personer","alle","119"
"flyktning_botid_flytting","2015","62","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","62","ja","personer","alle","83"
"flyktning_botid_flytting","2015","62","ja","prosent","alle","69.8"
"flyktning_botid_flytting","2015","62","nei","personer","alle","22"
"flyktning_botid_flytting","2015","62","nei","prosent","alle","18.5"
"flyktning_botid_flytting","2015","62","uoppgitt","personer","alle","14"
"flyktning_botid_flytting","2015","62","uoppgitt","prosent","alle","11.8"
"flyktning_botid_flytting","2015","63","alle","personer","alle","692"
"flyktning_botid_flytting","2015","63","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","63","ja","personer","alle","520"
"flyktning_botid_flytting","2015","63","ja","prosent","alle","75.1"
"flyktning_botid_flytting","2015","63","nei","personer","alle","83"
"flyktning_botid_flytting","2015","63","nei","prosent","alle","11.9"
"flyktning_botid_flytting","2015","63","uoppgitt","personer","alle","89"
"flyktning_botid_flytting","2015","63","uoppgitt","prosent","alle","12.8"
"flyktning_botid_flytting","2015","64","alle","personer","alle","1445"
"flyktning_botid_flytting","2015","64","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","64","ja","personer","alle","1076"
"flyktning_botid_flytting","2015","64","ja","prosent","alle","74.5"
"flyktning_botid_flytting","2015","64","nei","personer","alle","176"
"flyktning_botid_flytting","2015","64","nei","prosent","alle","12.2"
"flyktning_botid_flytting","2015","64","uoppgitt","personer","alle","193"
"flyktning_botid_flytting","2015","64","uoppgitt","prosent","alle","13.4"
"flyktning_botid_flytting","2015","65","alle","personer","alle","224"
"flyktning_botid_flytting","2015","65","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","65","ja","personer","alle","145"
"flyktning_botid_flytting","2015","65","ja","prosent","alle","64.8"
"flyktning_botid_flytting","2015","65","nei","personer","alle","30"
"flyktning_botid_flytting","2015","65","nei","prosent","alle","13.4"
"flyktning_botid_flytting","2015","65","uoppgitt","personer","alle","49"
"flyktning_botid_flytting","2015","65","uoppgitt","prosent","alle","21.9"
"flyktning_botid_flytting","2015","66","alle","personer","alle","187"
"flyktning_botid_flytting","2015","66","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","66","ja","personer","alle","170"
"flyktning_botid_flytting","2015","66","ja","prosent","alle","90.9"
"flyktning_botid_flytting","2015","66","nei","personer","alle","13"
"flyktning_botid_flytting","2015","66","nei","prosent","alle","6.9"
"flyktning_botid_flytting","2015","66","uoppgitt","personer","alle","4"
"flyktning_botid_flytting","2015","66","uoppgitt","prosent","alle","2.1"
"flyktning_botid_flytting","2015","67","alle","personer","alle","474"
"flyktning_botid_flytting","2015","67","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","67","ja","personer","alle","353"
"flyktning_botid_flytting","2015","67","ja","prosent","alle","74.4"
"flyktning_botid_flytting","2015","67","nei","personer","alle","48"
"flyktning_botid_flytting","2015","67","nei","prosent","alle","10.1"
"flyktning_botid_flytting","2015","67","uoppgitt","personer","alle","73"
"flyktning_botid_flytting","2015","67","uoppgitt","prosent","alle","15.4"
"flyktning_botid_flytting","2015","68","alle","personer","alle","231"
"flyktning_botid_flytting","2015","68","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","68","ja","personer","alle","212"
"flyktning_botid_flytting","2015","68","ja","prosent","alle","91.7"
"flyktning_botid_flytting","2015","68","nei","personer","alle","10"
"flyktning_botid_flytting","2015","68","nei","prosent","alle","4.3"
"flyktning_botid_flytting","2015","68","uoppgitt","personer","alle","9"
"flyktning_botid_flytting","2015","68","uoppgitt","prosent","alle","3.9"
"flyktning_botid_flytting","2015","69","alle","personer","alle","482"
"flyktning_botid_flytting","2015","69","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","69","ja","personer","alle","367"
"flyktning_botid_flytting","2015","69","ja","prosent","alle","76.2"
"flyktning_botid_flytting","2015","69","nei","personer","alle","40"
"flyktning_botid_flytting","2015","69","nei","prosent","alle","8.3"
"flyktning_botid_flytting","2015","69","uoppgitt","personer","alle","75"
"flyktning_botid_flytting","2015","69","uoppgitt","prosent","alle","15.5"
"flyktning_botid_flytting","2015","70","alle","personer","alle","7"
"flyktning_botid_flytting","2015","70","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","70","ja","personer","alle","0"
"flyktning_botid_flytting","2015","70","ja","prosent","alle","0"
"flyktning_botid_flytting","2015","70","nei","personer","alle","4"
"flyktning_botid_flytting","2015","70","nei","prosent","alle","57.1"
"flyktning_botid_flytting","2015","70","uoppgitt","personer","alle","3"
"flyktning_botid_flytting","2015","70","uoppgitt","prosent","alle","42.9"
"flyktning_botid_flytting","2015","71","alle","personer","alle","393"
"flyktning_botid_flytting","2015","71","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","71","ja","personer","alle","197"
"flyktning_botid_flytting","2015","71","ja","prosent","alle","50.1"
"flyktning_botid_flytting","2015","71","nei","personer","alle","82"
"flyktning_botid_flytting","2015","71","nei","prosent","alle","20.8"
"flyktning_botid_flytting","2015","71","uoppgitt","personer","alle","114"
"flyktning_botid_flytting","2015","71","uoppgitt","prosent","alle","29"
"flyktning_botid_flytting","2015","72","alle","personer","alle","715"
"flyktning_botid_flytting","2015","72","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","72","ja","personer","alle","476"
"flyktning_botid_flytting","2015","72","ja","prosent","alle","66.5"
"flyktning_botid_flytting","2015","72","nei","personer","alle","112"
"flyktning_botid_flytting","2015","72","nei","prosent","alle","15.6"
"flyktning_botid_flytting","2015","72","uoppgitt","personer","alle","127"
"flyktning_botid_flytting","2015","72","uoppgitt","prosent","alle","17.8"
"flyktning_botid_flytting","2015","73","alle","personer","alle","1910"
"flyktning_botid_flytting","2015","73","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","73","ja","personer","alle","1337"
"flyktning_botid_flytting","2015","73","ja","prosent","alle","70"
"flyktning_botid_flytting","2015","73","nei","personer","alle","251"
"flyktning_botid_flytting","2015","73","nei","prosent","alle","13.2"
"flyktning_botid_flytting","2015","73","uoppgitt","personer","alle","322"
"flyktning_botid_flytting","2015","73","uoppgitt","prosent","alle","16.8"
"flyktning_botid_flytting","2015","74","alle","personer","alle","632"
"flyktning_botid_flytting","2015","74","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","74","ja","personer","alle","447"
"flyktning_botid_flytting","2015","74","ja","prosent","alle","70.8"
"flyktning_botid_flytting","2015","74","nei","personer","alle","81"
"flyktning_botid_flytting","2015","74","nei","prosent","alle","12.8"
"flyktning_botid_flytting","2015","74","uoppgitt","personer","alle","104"
"flyktning_botid_flytting","2015","74","uoppgitt","prosent","alle","16.5"
"flyktning_botid_flytting","2015","75","alle","personer","alle","719"
"flyktning_botid_flytting","2015","75","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","75","ja","personer","alle","547"
"flyktning_botid_flytting","2015","75","ja","prosent","alle","76.1"
"flyktning_botid_flytting","2015","75","nei","personer","alle","59"
"flyktning_botid_flytting","2015","75","nei","prosent","alle","8.2"
"flyktning_botid_flytting","2015","75","uoppgitt","personer","alle","113"
"flyktning_botid_flytting","2015","75","uoppgitt","prosent","alle","15.7"
"flyktning_botid_flytting","2015","76","alle","personer","alle","1002"
"flyktning_botid_flytting","2015","76","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","76","ja","personer","alle","778"
"flyktning_botid_flytting","2015","76","ja","prosent","alle","77.6"
"flyktning_botid_flytting","2015","76","nei","personer","alle","99"
"flyktning_botid_flytting","2015","76","nei","prosent","alle","9.9"
"flyktning_botid_flytting","2015","76","uoppgitt","personer","alle","125"
"flyktning_botid_flytting","2015","76","uoppgitt","prosent","alle","12.5"
"flyktning_botid_flytting","2015","77","alle","personer","alle","1246"
"flyktning_botid_flytting","2015","77","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","77","ja","personer","alle","924"
"flyktning_botid_flytting","2015","77","ja","prosent","alle","74.1"
"flyktning_botid_flytting","2015","77","nei","personer","alle","142"
"flyktning_botid_flytting","2015","77","nei","prosent","alle","11.4"
"flyktning_botid_flytting","2015","77","uoppgitt","personer","alle","180"
"flyktning_botid_flytting","2015","77","uoppgitt","prosent","alle","14.5"
"flyktning_botid_flytting","2015","78","alle","personer","alle","783"
"flyktning_botid_flytting","2015","78","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","78","ja","personer","alle","507"
"flyktning_botid_flytting","2015","78","ja","prosent","alle","64.8"
"flyktning_botid_flytting","2015","78","nei","personer","alle","128"
"flyktning_botid_flytting","2015","78","nei","prosent","alle","16.4"
"flyktning_botid_flytting","2015","78","uoppgitt","personer","alle","148"
"flyktning_botid_flytting","2015","78","uoppgitt","prosent","alle","18.9"
"flyktning_botid_flytting","2015","79","alle","personer","alle","1574"
"flyktning_botid_flytting","2015","79","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","79","ja","personer","alle","987"
"flyktning_botid_flytting","2015","79","ja","prosent","alle","62.7"
"flyktning_botid_flytting","2015","79","nei","personer","alle","310"
"flyktning_botid_flytting","2015","79","nei","prosent","alle","19.7"
"flyktning_botid_flytting","2015","79","uoppgitt","personer","alle","277"
"flyktning_botid_flytting","2015","79","uoppgitt","prosent","alle","17.6"
"flyktning_botid_flytting","2015","80","alle","personer","alle","224"
"flyktning_botid_flytting","2015","80","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","80","ja","personer","alle","130"
"flyktning_botid_flytting","2015","80","ja","prosent","alle","58.1"
"flyktning_botid_flytting","2015","80","nei","personer","alle","23"
"flyktning_botid_flytting","2015","80","nei","prosent","alle","10.3"
"flyktning_botid_flytting","2015","80","uoppgitt","personer","alle","71"
"flyktning_botid_flytting","2015","80","uoppgitt","prosent","alle","31.7"
"flyktning_botid_flytting","2015","81","alle","personer","alle","912"
"flyktning_botid_flytting","2015","81","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","81","ja","personer","alle","627"
"flyktning_botid_flytting","2015","81","ja","prosent","alle","68.7"
"flyktning_botid_flytting","2015","81","nei","personer","alle","130"
"flyktning_botid_flytting","2015","81","nei","prosent","alle","14.3"
"flyktning_botid_flytting","2015","81","uoppgitt","personer","alle","155"
"flyktning_botid_flytting","2015","81","uoppgitt","prosent","alle","17"
"flyktning_botid_flytting","2015","82","alle","personer","alle","89"
"flyktning_botid_flytting","2015","82","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","82","ja","personer","alle","70"
"flyktning_botid_flytting","2015","82","ja","prosent","alle","78.6"
"flyktning_botid_flytting","2015","82","nei","personer","alle","5"
"flyktning_botid_flytting","2015","82","nei","prosent","alle","5.6"
"flyktning_botid_flytting","2015","82","uoppgitt","personer","alle","14"
"flyktning_botid_flytting","2015","82","uoppgitt","prosent","alle","15.8"
"flyktning_botid_flytting","2015","83","alle","personer","alle","950"
"flyktning_botid_flytting","2015","83","alle","prosent","alle","100"
"flyktning_botid_flytting","2015","83","ja","personer","alle","716"
"flyktning_botid_flytting","2015","83","ja","prosent","alle","75.3"
"flyktning_botid_flytting","2015","83","nei","personer","alle","68"
"flyktning_botid_flytting","2015","83","nei","prosent","alle","7.2"
"flyktning_botid_flytting","2015","83","uoppgitt","personer","alle","166"
"flyktning_botid_flytting","2015","83","uoppgitt","prosent","alle","17.5"
