"aar","naringsregion_nr","vreg_3","botid_5","tabellvariabel","tabell_navn","enhet"
"2006","39","2","alle","6300","sysselsatte_botid_land","personer"
"2006","39","alle","0_4","3854","sysselsatte_botid_land","personer"
"2006","39","alle","10+","6150","sysselsatte_botid_land","personer"
"2006","39","alle","5_9","2315","sysselsatte_botid_land","personer"
"2006","39","alle","alle","12319","sysselsatte_botid_land","personer"
"2006","40","1","0_4","1916","sysselsatte_botid_land","personer"
"2006","40","1","10+","1759","sysselsatte_botid_land","personer"
"2006","40","1","5_9","661","sysselsatte_botid_land","personer"
"2006","40","1","alle","4336","sysselsatte_botid_land","personer"
"2006","40","2","0_4","1298","sysselsatte_botid_land","personer"
"2006","40","2","10+","3116","sysselsatte_botid_land","personer"
"2006","40","2","5_9","1143","sysselsatte_botid_land","personer"
"2006","40","2","alle","5557","sysselsatte_botid_land","personer"
"2006","40","alle","0_4","3214","sysselsatte_botid_land","personer"
"2006","40","alle","10+","4875","sysselsatte_botid_land","personer"
"2006","40","alle","5_9","1804","sysselsatte_botid_land","personer"
"2006","40","alle","alle","9893","sysselsatte_botid_land","personer"
"2006","41","1","0_4","116","sysselsatte_botid_land","personer"
"2006","41","1","10+","97","sysselsatte_botid_land","personer"
"2006","41","1","5_9","38","sysselsatte_botid_land","personer"
"2006","41","1","alle","251","sysselsatte_botid_land","personer"
"2006","41","2","0_4","74","sysselsatte_botid_land","personer"
"2006","41","2","10+","117","sysselsatte_botid_land","personer"
"2006","41","2","5_9","53","sysselsatte_botid_land","personer"
"2006","41","2","alle","244","sysselsatte_botid_land","personer"
"2006","41","alle","0_4","190","sysselsatte_botid_land","personer"
"2006","41","alle","10+","214","sysselsatte_botid_land","personer"
"2006","41","alle","5_9","91","sysselsatte_botid_land","personer"
"2006","41","alle","alle","495","sysselsatte_botid_land","personer"
"2006","42","1","0_4","74","sysselsatte_botid_land","personer"
"2006","42","1","10+","117","sysselsatte_botid_land","personer"
"2006","42","1","5_9","44","sysselsatte_botid_land","personer"
"2006","42","1","alle","235","sysselsatte_botid_land","personer"
"2006","42","2","0_4","88","sysselsatte_botid_land","personer"
"2006","42","2","10+","62","sysselsatte_botid_land","personer"
"2006","42","2","5_9","61","sysselsatte_botid_land","personer"
"2006","42","2","alle","211","sysselsatte_botid_land","personer"
"2006","42","alle","0_4","162","sysselsatte_botid_land","personer"
"2006","42","alle","10+","179","sysselsatte_botid_land","personer"
"2006","42","alle","5_9","105","sysselsatte_botid_land","personer"
"2006","42","alle","alle","446","sysselsatte_botid_land","personer"
"2006","43","1","0_4","27","sysselsatte_botid_land","personer"
"2006","43","1","10+","73","sysselsatte_botid_land","personer"
"2006","43","1","5_9","18","sysselsatte_botid_land","personer"
"2006","43","1","alle","118","sysselsatte_botid_land","personer"
"2006","43","2","0_4","42","sysselsatte_botid_land","personer"
"2006","43","2","10+","43","sysselsatte_botid_land","personer"
"2006","43","2","5_9","33","sysselsatte_botid_land","personer"
"2006","43","2","alle","118","sysselsatte_botid_land","personer"
"2006","43","alle","0_4","69","sysselsatte_botid_land","personer"
"2006","43","alle","10+","116","sysselsatte_botid_land","personer"
"2006","43","alle","5_9","51","sysselsatte_botid_land","personer"
"2006","43","alle","alle","236","sysselsatte_botid_land","personer"
"2006","44","1","0_4","113","sysselsatte_botid_land","personer"
"2006","44","1","10+","99","sysselsatte_botid_land","personer"
"2006","44","1","5_9","40","sysselsatte_botid_land","personer"
"2006","44","1","alle","252","sysselsatte_botid_land","personer"
"2006","44","2","0_4","78","sysselsatte_botid_land","personer"
"2006","44","2","10+","64","sysselsatte_botid_land","personer"
"2006","44","2","5_9","47","sysselsatte_botid_land","personer"
"2006","44","2","alle","189","sysselsatte_botid_land","personer"
"2006","44","alle","0_4","191","sysselsatte_botid_land","personer"
"2006","44","alle","10+","163","sysselsatte_botid_land","personer"
"2006","44","alle","5_9","87","sysselsatte_botid_land","personer"
"2006","44","alle","alle","441","sysselsatte_botid_land","personer"
"2006","45","1","0_4","42","sysselsatte_botid_land","personer"
"2006","45","1","10+","34","sysselsatte_botid_land","personer"
"2006","45","1","5_9","19","sysselsatte_botid_land","personer"
"2006","45","1","alle","95","sysselsatte_botid_land","personer"
"2006","45","2","0_4","22","sysselsatte_botid_land","personer"
"2006","45","2","10+","32","sysselsatte_botid_land","personer"
"2006","45","2","5_9","10","sysselsatte_botid_land","personer"
"2006","45","2","alle","64","sysselsatte_botid_land","personer"
"2006","45","alle","0_4","64","sysselsatte_botid_land","personer"
"2006","45","alle","10+","66","sysselsatte_botid_land","personer"
"2006","45","alle","5_9","29","sysselsatte_botid_land","personer"
"2006","45","alle","alle","159","sysselsatte_botid_land","personer"
"2006","46","1","0_4","225","sysselsatte_botid_land","personer"
"2006","46","1","10+","290","sysselsatte_botid_land","personer"
"2006","46","1","5_9","107","sysselsatte_botid_land","personer"
"2006","46","1","alle","622","sysselsatte_botid_land","personer"
"2006","46","2","0_4","193","sysselsatte_botid_land","personer"
"2006","46","2","10+","213","sysselsatte_botid_land","personer"
"2006","46","2","5_9","120","sysselsatte_botid_land","personer"
"2006","46","2","alle","526","sysselsatte_botid_land","personer"
"2006","46","alle","0_4","418","sysselsatte_botid_land","personer"
"2006","46","alle","10+","503","sysselsatte_botid_land","personer"
"2006","46","alle","5_9","227","sysselsatte_botid_land","personer"
"2006","46","alle","alle","1148","sysselsatte_botid_land","personer"
"2006","47","1","0_4","226","sysselsatte_botid_land","personer"
"2006","47","1","10+","253","sysselsatte_botid_land","personer"
"2006","47","1","5_9","91","sysselsatte_botid_land","personer"
"2006","47","1","alle","570","sysselsatte_botid_land","personer"
"2006","47","2","0_4","147","sysselsatte_botid_land","personer"
"2006","47","2","10+","231","sysselsatte_botid_land","personer"
"2006","47","2","5_9","101","sysselsatte_botid_land","personer"
"2006","47","2","alle","479","sysselsatte_botid_land","personer"
"2006","47","alle","0_4","373","sysselsatte_botid_land","personer"
"2006","47","alle","10+","484","sysselsatte_botid_land","personer"
"2006","47","alle","5_9","192","sysselsatte_botid_land","personer"
"2006","47","alle","alle","1049","sysselsatte_botid_land","personer"
"2006","48","1","0_4","52","sysselsatte_botid_land","personer"
"2006","48","1","10+","19","sysselsatte_botid_land","personer"
"2006","48","1","5_9","11","sysselsatte_botid_land","personer"
"2006","48","1","alle","82","sysselsatte_botid_land","personer"
"2006","48","2","0_4","11","sysselsatte_botid_land","personer"
"2006","48","2","10+","27","sysselsatte_botid_land","personer"
"2006","48","2","5_9","7","sysselsatte_botid_land","personer"
"2006","48","2","alle","45","sysselsatte_botid_land","personer"
"2006","48","alle","0_4","63","sysselsatte_botid_land","personer"
"2006","48","alle","10+","46","sysselsatte_botid_land","personer"
"2006","48","alle","5_9","18","sysselsatte_botid_land","personer"
"2006","48","alle","alle","127","sysselsatte_botid_land","personer"
"2006","49","1","0_4","223","sysselsatte_botid_land","personer"
"2006","49","1","10+","145","sysselsatte_botid_land","personer"
"2006","49","1","5_9","95","sysselsatte_botid_land","personer"
"2006","49","1","alle","463","sysselsatte_botid_land","personer"
"2006","49","2","0_4","103","sysselsatte_botid_land","personer"
"2006","49","2","10+","152","sysselsatte_botid_land","personer"
"2006","49","2","5_9","75","sysselsatte_botid_land","personer"
"2006","49","2","alle","330","sysselsatte_botid_land","personer"
"2006","49","alle","0_4","326","sysselsatte_botid_land","personer"
"2006","49","alle","10+","297","sysselsatte_botid_land","personer"
"2006","49","alle","5_9","170","sysselsatte_botid_land","personer"
"2006","49","alle","alle","793","sysselsatte_botid_land","personer"
"2006","50","1","0_4","140","sysselsatte_botid_land","personer"
"2006","50","1","10+","174","sysselsatte_botid_land","personer"
"2006","50","1","5_9","82","sysselsatte_botid_land","personer"
"2006","50","1","alle","396","sysselsatte_botid_land","personer"
"2006","50","2","0_4","90","sysselsatte_botid_land","personer"
"2006","50","2","10+","141","sysselsatte_botid_land","personer"
"2006","50","2","5_9","67","sysselsatte_botid_land","personer"
"2006","50","2","alle","298","sysselsatte_botid_land","personer"
"2006","50","alle","0_4","230","sysselsatte_botid_land","personer"
"2006","50","alle","10+","315","sysselsatte_botid_land","personer"
"2006","50","alle","5_9","149","sysselsatte_botid_land","personer"
"2006","50","alle","alle","694","sysselsatte_botid_land","personer"
"2006","51","1","0_4","130","sysselsatte_botid_land","personer"
"2006","51","1","10+","126","sysselsatte_botid_land","personer"
"2006","51","1","5_9","62","sysselsatte_botid_land","personer"
"2006","51","1","alle","318","sysselsatte_botid_land","personer"
"2006","51","2","0_4","113","sysselsatte_botid_land","personer"
"2006","51","2","10+","188","sysselsatte_botid_land","personer"
"2006","51","2","5_9","90","sysselsatte_botid_land","personer"
"2006","51","2","alle","391","sysselsatte_botid_land","personer"
"2006","51","alle","0_4","243","sysselsatte_botid_land","personer"
"2006","51","alle","10+","314","sysselsatte_botid_land","personer"
"2006","51","alle","5_9","152","sysselsatte_botid_land","personer"
"2006","51","alle","alle","709","sysselsatte_botid_land","personer"
"2006","52","1","0_4","212","sysselsatte_botid_land","personer"
"2006","52","1","10+","179","sysselsatte_botid_land","personer"
"2006","52","1","5_9","99","sysselsatte_botid_land","personer"
"2006","52","1","alle","490","sysselsatte_botid_land","personer"
"2006","52","2","0_4","194","sysselsatte_botid_land","personer"
"2006","52","2","10+","146","sysselsatte_botid_land","personer"
"2006","52","2","5_9","197","sysselsatte_botid_land","personer"
"2006","52","2","alle","537","sysselsatte_botid_land","personer"
"2006","52","alle","0_4","406","sysselsatte_botid_land","personer"
"2006","52","alle","10+","325","sysselsatte_botid_land","personer"
"2006","52","alle","5_9","296","sysselsatte_botid_land","personer"
"2006","52","alle","alle","1027","sysselsatte_botid_land","personer"
"2006","53","1","0_4","245","sysselsatte_botid_land","personer"
"2006","53","1","10+","234","sysselsatte_botid_land","personer"
"2006","53","1","5_9","101","sysselsatte_botid_land","personer"
"2006","53","1","alle","580","sysselsatte_botid_land","personer"
"2006","53","2","0_4","161","sysselsatte_botid_land","personer"
"2006","53","2","10+","206","sysselsatte_botid_land","personer"
"2006","53","2","5_9","146","sysselsatte_botid_land","personer"
"2006","53","2","alle","513","sysselsatte_botid_land","personer"
"2006","53","alle","0_4","406","sysselsatte_botid_land","personer"
"2006","53","alle","10+","440","sysselsatte_botid_land","personer"
"2006","53","alle","5_9","247","sysselsatte_botid_land","personer"
"2006","53","alle","alle","1093","sysselsatte_botid_land","personer"
"2006","54","1","0_4","170","sysselsatte_botid_land","personer"
"2006","54","1","10+","78","sysselsatte_botid_land","personer"
"2006","54","1","5_9","54","sysselsatte_botid_land","personer"
"2006","54","1","alle","302","sysselsatte_botid_land","personer"
"2006","54","2","0_4","74","sysselsatte_botid_land","personer"
"2006","54","2","10+","133","sysselsatte_botid_land","personer"
"2006","54","2","5_9","67","sysselsatte_botid_land","personer"
"2006","54","2","alle","274","sysselsatte_botid_land","personer"
"2006","54","alle","0_4","244","sysselsatte_botid_land","personer"
"2006","54","alle","10+","211","sysselsatte_botid_land","personer"
"2006","54","alle","5_9","121","sysselsatte_botid_land","personer"
"2006","54","alle","alle","576","sysselsatte_botid_land","personer"
"2006","55","1","0_4","118","sysselsatte_botid_land","personer"
"2006","55","1","10+","141","sysselsatte_botid_land","personer"
"2006","55","1","5_9","75","sysselsatte_botid_land","personer"
"2006","55","1","alle","334","sysselsatte_botid_land","personer"
"2006","55","2","0_4","105","sysselsatte_botid_land","personer"
"2006","55","2","10+","307","sysselsatte_botid_land","personer"
"2006","55","2","5_9","114","sysselsatte_botid_land","personer"
"2006","55","2","alle","526","sysselsatte_botid_land","personer"
"2006","55","alle","0_4","223","sysselsatte_botid_land","personer"
"2006","55","alle","10+","448","sysselsatte_botid_land","personer"
"2006","55","alle","5_9","189","sysselsatte_botid_land","personer"
"2006","55","alle","alle","860","sysselsatte_botid_land","personer"
"2006","56","1","0_4","375","sysselsatte_botid_land","personer"
"2006","56","1","10+","329","sysselsatte_botid_land","personer"
"2006","56","1","5_9","190","sysselsatte_botid_land","personer"
"2006","56","1","alle","894","sysselsatte_botid_land","personer"
"2006","56","2","0_4","247","sysselsatte_botid_land","personer"
"2006","56","2","10+","455","sysselsatte_botid_land","personer"
"2006","56","2","5_9","208","sysselsatte_botid_land","personer"
"2006","56","2","alle","910","sysselsatte_botid_land","personer"
"2006","56","alle","0_4","622","sysselsatte_botid_land","personer"
"2006","56","alle","10+","784","sysselsatte_botid_land","personer"
"2006","56","alle","5_9","398","sysselsatte_botid_land","personer"
"2006","56","alle","alle","1804","sysselsatte_botid_land","personer"
"2006","57","1","0_4","60","sysselsatte_botid_land","personer"
"2006","57","1","10+","67","sysselsatte_botid_land","personer"
"2006","57","1","5_9","41","sysselsatte_botid_land","personer"
"2006","57","1","alle","168","sysselsatte_botid_land","personer"
"2006","57","2","0_4","37","sysselsatte_botid_land","personer"
"2006","57","2","10+","41","sysselsatte_botid_land","personer"
"2006","57","2","5_9","30","sysselsatte_botid_land","personer"
"2006","57","2","alle","108","sysselsatte_botid_land","personer"
"2006","57","alle","0_4","97","sysselsatte_botid_land","personer"
"2006","57","alle","10+","108","sysselsatte_botid_land","personer"
"2006","57","alle","5_9","71","sysselsatte_botid_land","personer"
"2006","57","alle","alle","276","sysselsatte_botid_land","personer"
"2006","58","1","0_4","77","sysselsatte_botid_land","personer"
"2006","58","1","10+","33","sysselsatte_botid_land","personer"
"2006","58","1","5_9","22","sysselsatte_botid_land","personer"
"2006","58","1","alle","132","sysselsatte_botid_land","personer"
"2006","58","2","0_4","35","sysselsatte_botid_land","personer"
"2006","58","2","10+","19","sysselsatte_botid_land","personer"
