"aar","bydel_nr","avslutning_arsak_8","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
2014,"030106","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","arbeid","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","arbeid","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","sos_stnd","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","sos_stnd","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","annet","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","annet","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030106","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","alle","0","personer","14","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","alle","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","alle","alle","personer","18","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","kvalifisering","0","personer","6","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","kvalifisering","0","prosent","42.85714286","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","kvalifisering","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","kvalifisering","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","kvalifisering","alle","personer","7","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","kvalifisering","alle","prosent","38.8888889","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","arbeid","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","arbeid","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","sos_stnd","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","sos_stnd","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","annet","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","annet","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030107","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","alle","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","alle","1","personer","6","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","alle","alle","personer","10","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","kvalifisering","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","kvalifisering","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","kvalifisering","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","kvalifisering","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","kvalifisering","alle","personer","6","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","kvalifisering","alle","prosent","60","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","arbeid","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","arbeid","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","sos_stnd","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","sos_stnd","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","annet","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","annet","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030108","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","alle","0","personer","5","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","alle","1","personer","5","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","alle","alle","personer","10","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","kvalifisering","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","kvalifisering","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","kvalifisering","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","kvalifisering","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","kvalifisering","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","kvalifisering","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","arbeid","alle","personer","5","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","arbeid","alle","prosent","50","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","sos_stnd","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","sos_stnd","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","annet","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","annet","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030109","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","alle","0","personer","8","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","alle","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","alle","alle","personer","12","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","kvalifisering","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","kvalifisering","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","kvalifisering","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","kvalifisering","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","kvalifisering","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","kvalifisering","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","NULL","NULL"
2014,"030110","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","NULL","NULL"
