"kommune_nr","provetype","enhet","aar","tabell_navn","spraaknivaa","tabellvariabel"
"0706","lese","prosent","2015","norsk_prover","a1","8"
"0706","lytting","personer","2015","norsk_prover","a1","6"
"0706","lytting","prosent","2015","norsk_prover","a1","14"
"0706","muntlig","personer","2015","norsk_prover","a1","2"
"0706","muntlig","prosent","2015","norsk_prover","a1","5"
"0706","skriftlig","personer","2015","norsk_prover","a1","14"
"0706","skriftlig","prosent","2015","norsk_prover","a1","27"
"0709","lese","personer","2015","norsk_prover","a1","8"
"0709","lese","prosent","2015","norsk_prover","a1","21"
"0709","lytting","personer","2015","norsk_prover","a1","4"
"0709","lytting","prosent","2015","norsk_prover","a1","10"
"0709","muntlig","personer","2015","norsk_prover","a1","2"
"0709","muntlig","prosent","2015","norsk_prover","a1","6"
"0709","skriftlig","personer","2015","norsk_prover","a1","15"
"0709","skriftlig","prosent","2015","norsk_prover","a1","38"
"0713","lese","personer","2015","norsk_prover","a1",":"
"0713","lese","prosent","2015","norsk_prover","a1",":"
"0713","lytting","personer","2015","norsk_prover","a1",":"
"0713","lytting","prosent","2015","norsk_prover","a1",":"
"0713","muntlig","personer","2015","norsk_prover","a1",":"
"0713","muntlig","prosent","2015","norsk_prover","a1",":"
"0713","skriftlig","personer","2015","norsk_prover","a1",":"
"0713","skriftlig","prosent","2015","norsk_prover","a1",":"
"0805","lese","personer","2015","norsk_prover","a1","13"
"0805","lese","prosent","2015","norsk_prover","a1","18"
"0805","lytting","personer","2015","norsk_prover","a1","7"
"0805","lytting","prosent","2015","norsk_prover","a1","9"
"0805","muntlig","personer","2015","norsk_prover","a1","6"
"0805","muntlig","prosent","2015","norsk_prover","a1","7"
"0805","skriftlig","personer","2015","norsk_prover","a1","19"
"0805","skriftlig","prosent","2015","norsk_prover","a1","23"
"0806","lese","personer","2015","norsk_prover","a1","14"
"0806","lese","prosent","2015","norsk_prover","a1","19"
"0806","lytting","personer","2015","norsk_prover","a1","7"
"0806","lytting","prosent","2015","norsk_prover","a1","9"
"0806","muntlig","personer","2015","norsk_prover","a1","10"
"0806","muntlig","prosent","2015","norsk_prover","a1","14"
"0806","skriftlig","personer","2015","norsk_prover","a1","33"
"0806","skriftlig","prosent","2015","norsk_prover","a1","39"
"0807","lese","personer","2015","norsk_prover","a1","6"
"0807","lese","prosent","2015","norsk_prover","a1","19"
"0807","lytting","personer","2015","norsk_prover","a1","4"
"0807","lytting","prosent","2015","norsk_prover","a1","14"
"0807","muntlig","personer","2015","norsk_prover","a1","2"
"0807","muntlig","prosent","2015","norsk_prover","a1","7"
"0807","skriftlig","personer","2015","norsk_prover","a1","9"
"0807","skriftlig","prosent","2015","norsk_prover","a1","26"
"0814","lese","personer","2015","norsk_prover","a1","11"
"0814","lese","prosent","2015","norsk_prover","a1","28"
"0814","lytting","personer","2015","norsk_prover","a1","6"
"0814","lytting","prosent","2015","norsk_prover","a1","15"
"0814","muntlig","personer","2015","norsk_prover","a1","12"
"0814","muntlig","prosent","2015","norsk_prover","a1","30"
"0814","skriftlig","personer","2015","norsk_prover","a1","15"
"0814","skriftlig","prosent","2015","norsk_prover","a1","37"
"0815","lese","personer","2015","norsk_prover","a1",":"
"0815","lese","prosent","2015","norsk_prover","a1",":"
"0815","lytting","personer","2015","norsk_prover","a1","0"
"0815","lytting","prosent","2015","norsk_prover","a1","0"
"0815","muntlig","personer","2015","norsk_prover","a1",":"
"0815","muntlig","prosent","2015","norsk_prover","a1",":"
"0815","skriftlig","personer","2015","norsk_prover","a1","3"
"0815","skriftlig","prosent","2015","norsk_prover","a1","27"
"0817","lese","personer","2015","norsk_prover","a1",":"
"0817","lese","prosent","2015","norsk_prover","a1",":"
"0817","lytting","personer","2015","norsk_prover","a1",":"
"0817","lytting","prosent","2015","norsk_prover","a1",":"
"0817","muntlig","personer","2015","norsk_prover","a1",":"
"0817","muntlig","prosent","2015","norsk_prover","a1",":"
"0817","skriftlig","personer","2015","norsk_prover","a1",":"
"0817","skriftlig","prosent","2015","norsk_prover","a1",":"
"0819","lese","personer","2015","norsk_prover","a1","3"
"0819","lese","prosent","2015","norsk_prover","a1","12"
"0819","lytting","personer","2015","norsk_prover","a1","3"
"0819","lytting","prosent","2015","norsk_prover","a1","13"
"0819","muntlig","personer","2015","norsk_prover","a1","2"
"0819","muntlig","prosent","2015","norsk_prover","a1","8"
"0819","skriftlig","personer","2015","norsk_prover","a1","4"
"0819","skriftlig","prosent","2015","norsk_prover","a1","17"
"0821","lese","personer","2015","norsk_prover","a1",":"
"0821","lese","prosent","2015","norsk_prover","a1",":"
"0821","lytting","personer","2015","norsk_prover","a1",":"
"0821","lytting","prosent","2015","norsk_prover","a1",":"
"0821","muntlig","personer","2015","norsk_prover","a1",":"
"0821","muntlig","prosent","2015","norsk_prover","a1",":"
"0821","skriftlig","personer","2015","norsk_prover","a1",":"
"0821","skriftlig","prosent","2015","norsk_prover","a1",":"
"0822","lese","personer","2015","norsk_prover","a1","2"
"0822","lese","prosent","2015","norsk_prover","a1","20"
"0822","lytting","personer","2015","norsk_prover","a1","2"
"0822","lytting","prosent","2015","norsk_prover","a1","20"
"0822","muntlig","personer","2015","norsk_prover","a1","1"
"0822","muntlig","prosent","2015","norsk_prover","a1","10"
"0822","skriftlig","personer","2015","norsk_prover","a1","4"
"0822","skriftlig","prosent","2015","norsk_prover","a1","40"
"0826","lese","personer","2015","norsk_prover","a1",":"
"0826","lese","prosent","2015","norsk_prover","a1",":"
"0826","lytting","personer","2015","norsk_prover","a1",":"
"0826","lytting","prosent","2015","norsk_prover","a1",":"
"0826","muntlig","personer","2015","norsk_prover","a1",":"
"0826","muntlig","prosent","2015","norsk_prover","a1",":"
"0826","skriftlig","personer","2015","norsk_prover","a1",":"
"0826","skriftlig","prosent","2015","norsk_prover","a1",":"
"0828","lese","personer","2015","norsk_prover","a1","11"
"0828","lese","prosent","2015","norsk_prover","a1","92"
"0828","lytting","personer","2015","norsk_prover","a1","7"
"0828","lytting","prosent","2015","norsk_prover","a1","54"
"0828","muntlig","personer","2015","norsk_prover","a1",":"
"0828","muntlig","prosent","2015","norsk_prover","a1",":"
"0828","skriftlig","personer","2015","norsk_prover","a1","5"
"0828","skriftlig","prosent","2015","norsk_prover","a1","45"
"0901","lese","personer","2015","norsk_prover","a1","12"
"0901","lese","prosent","2015","norsk_prover","a1","29"
"0901","lytting","personer","2015","norsk_prover","a1","2"
"0901","lytting","prosent","2015","norsk_prover","a1","5"
"0901","muntlig","personer","2015","norsk_prover","a1","7"
"0901","muntlig","prosent","2015","norsk_prover","a1","18"
"0901","skriftlig","personer","2015","norsk_prover","a1","10"
"0901","skriftlig","prosent","2015","norsk_prover","a1","21"
"0904","lese","personer","2015","norsk_prover","a1","2"
"0904","lese","prosent","2015","norsk_prover","a1","12"
"0904","lytting","personer","2015","norsk_prover","a1","2"
"0904","lytting","prosent","2015","norsk_prover","a1","12"
"0904","muntlig","personer","2015","norsk_prover","a1","3"
"0904","muntlig","prosent","2015","norsk_prover","a1","15"
"0904","skriftlig","personer","2015","norsk_prover","a1","4"
"0904","skriftlig","prosent","2015","norsk_prover","a1","24"
"0906","lese","personer","2015","norsk_prover","a1","2"
"0906","lese","prosent","2015","norsk_prover","a1","4"
"0906","lytting","personer","2015","norsk_prover","a1","1"
"0906","lytting","prosent","2015","norsk_prover","a1","2"
"0906","muntlig","personer","2015","norsk_prover","a1","3"
"0906","muntlig","prosent","2015","norsk_prover","a1","5"
"0906","skriftlig","personer","2015","norsk_prover","a1","6"
"0906","skriftlig","prosent","2015","norsk_prover","a1","10"
"0926","lese","personer","2015","norsk_prover","a1","5"
"0926","lese","prosent","2015","norsk_prover","a1","29"
"0926","lytting","personer","2015","norsk_prover","a1","0"
"0926","lytting","prosent","2015","norsk_prover","a1","0"
"0926","muntlig","personer","2015","norsk_prover","a1","1"
"0926","muntlig","prosent","2015","norsk_prover","a1","6"
"0926","skriftlig","personer","2015","norsk_prover","a1","6"
"0926","skriftlig","prosent","2015","norsk_prover","a1","33"
"0928","lese","personer","2015","norsk_prover","a1","3"
"0928","lese","prosent","2015","norsk_prover","a1","25"
"0928","lytting","personer","2015","norsk_prover","a1","3"
"0928","lytting","prosent","2015","norsk_prover","a1","23"
"0928","muntlig","personer","2015","norsk_prover","a1","3"
"0928","muntlig","prosent","2015","norsk_prover","a1","21"
"0928","skriftlig","personer","2015","norsk_prover","a1","4"
"0928","skriftlig","prosent","2015","norsk_prover","a1","33"
"0937","lese","personer","2015","norsk_prover","a1",":"
"0937","lese","prosent","2015","norsk_prover","a1",":"
"0937","lytting","personer","2015","norsk_prover","a1",":"
"0937","lytting","prosent","2015","norsk_prover","a1",":"
"0937","muntlig","personer","2015","norsk_prover","a1",":"
"0937","muntlig","prosent","2015","norsk_prover","a1",":"
"0937","skriftlig","personer","2015","norsk_prover","a1",":"
"0937","skriftlig","prosent","2015","norsk_prover","a1",":"
"0940","lese","personer","2015","norsk_prover","a1",":"
"0940","lese","prosent","2015","norsk_prover","a1",":"
"0940","lytting","personer","2015","norsk_prover","a1","5"
"0940","lytting","prosent","2015","norsk_prover","a1","45"
"0940","muntlig","personer","2015","norsk_prover","a1",":"
"0940","muntlig","prosent","2015","norsk_prover","a1",":"
"0940","skriftlig","personer","2015","norsk_prover","a1","3"
"0940","skriftlig","prosent","2015","norsk_prover","a1","27"
"0941","lese","personer","2015","norsk_prover","a1",":"
"0941","lese","prosent","2015","norsk_prover","a1",":"
"0941","lytting","personer","2015","norsk_prover","a1",":"
"0941","lytting","prosent","2015","norsk_prover","a1",":"
"0941","muntlig","personer","2015","norsk_prover","a1",":"
"0941","muntlig","prosent","2015","norsk_prover","a1",":"
"0941","skriftlig","personer","2015","norsk_prover","a1",":"
"0941","skriftlig","prosent","2015","norsk_prover","a1",":"
"1001","lese","personer","2015","norsk_prover","a1","17"
"1001","lese","prosent","2015","norsk_prover","a1","18"
"1001","lytting","personer","2015","norsk_prover","a1","12"
"1001","lytting","prosent","2015","norsk_prover","a1","12"
"1001","muntlig","personer","2015","norsk_prover","a1","4"
"1001","muntlig","prosent","2015","norsk_prover","a1","4"
"1001","skriftlig","personer","2015","norsk_prover","a1","22"
"1001","skriftlig","prosent","2015","norsk_prover","a1","22"
"1002","lese","personer","2015","norsk_prover","a1","3"
"1002","lese","prosent","2015","norsk_prover","a1","10"
"1002","lytting","personer","2015","norsk_prover","a1","2"
"1002","lytting","prosent","2015","norsk_prover","a1","7"
"1002","muntlig","personer","2015","norsk_prover","a1","1"
"1002","muntlig","prosent","2015","norsk_prover","a1","3"
"1002","skriftlig","personer","2015","norsk_prover","a1","8"
"1002","skriftlig","prosent","2015","norsk_prover","a1","28"
"1003","lese","personer","2015","norsk_prover","a1","7"
"1003","lese","prosent","2015","norsk_prover","a1","25"
"1003","lytting","personer","2015","norsk_prover","a1","3"
"1003","lytting","prosent","2015","norsk_prover","a1","11"
"1003","muntlig","personer","2015","norsk_prover","a1","4"
"1003","muntlig","prosent","2015","norsk_prover","a1","13"
"1003","skriftlig","personer","2015","norsk_prover","a1","5"
"1003","skriftlig","prosent","2015","norsk_prover","a1","18"
"1004","lese","personer","2015","norsk_prover","a1","6"
"1004","lese","prosent","2015","norsk_prover","a1","35"
"1004","lytting","personer","2015","norsk_prover","a1","4"
"1004","lytting","prosent","2015","norsk_prover","a1","24"
"1004","muntlig","personer","2015","norsk_prover","a1","0"
"1004","muntlig","prosent","2015","norsk_prover","a1","0"
"1004","skriftlig","personer","2015","norsk_prover","a1","6"
"1004","skriftlig","prosent","2015","norsk_prover","a1","33"
"1014","lese","personer","2015","norsk_prover","a1","1"
"1014","lese","prosent","2015","norsk_prover","a1","6"
"1014","lytting","personer","2015","norsk_prover","a1","0"
"1014","lytting","prosent","2015","norsk_prover","a1","0"
"1014","muntlig","personer","2015","norsk_prover","a1","0"
"1014","muntlig","prosent","2015","norsk_prover","a1","0"
"1014","skriftlig","personer","2015","norsk_prover","a1","3"
"1014","skriftlig","prosent","2015","norsk_prover","a1","17"
"1017","lese","personer","2015","norsk_prover","a1","6"
"1017","lese","prosent","2015","norsk_prover","a1","19"
"1017","lytting","personer","2015","norsk_prover","a1","8"
"1017","lytting","prosent","2015","norsk_prover","a1","26"
"1017","muntlig","personer","2015","norsk_prover","a1","4"
"1017","muntlig","prosent","2015","norsk_prover","a1","16"
"1017","skriftlig","personer","2015","norsk_prover","a1","12"
"1017","skriftlig","prosent","2015","norsk_prover","a1","39"
"1026","lese","personer","2015","norsk_prover","a1",":"
"1026","lese","prosent","2015","norsk_prover","a1",":"
"1026","lytting","personer","2015","norsk_prover","a1",":"
"1026","lytting","prosent","2015","norsk_prover","a1",":"
"1026","muntlig","personer","2015","norsk_prover","a1",":"
"1026","muntlig","prosent","2015","norsk_prover","a1",":"
"1026","skriftlig","personer","2015","norsk_prover","a1",":"
"1026","skriftlig","prosent","2015","norsk_prover","a1",":"
"1027","lese","personer","2015","norsk_prover","a1",":"
"1027","lese","prosent","2015","norsk_prover","a1",":"
"1027","lytting","personer","2015","norsk_prover","a1",":"
"1027","lytting","prosent","2015","norsk_prover","a1",":"
"1027","muntlig","personer","2015","norsk_prover","a1",":"
"1027","muntlig","prosent","2015","norsk_prover","a1",":"
"1027","skriftlig","personer","2015","norsk_prover","a1",":"
"1027","skriftlig","prosent","2015","norsk_prover","a1",":"
"1032","lese","personer","2015","norsk_prover","a1","1"
"1032","lese","prosent","2015","norsk_prover","a1","5"
"1032","lytting","personer","2015","norsk_prover","a1","1"
"1032","lytting","prosent","2015","norsk_prover","a1","5"
"1032","muntlig","personer","2015","norsk_prover","a1","0"
"1032","muntlig","prosent","2015","norsk_prover","a1","0"
"1032","skriftlig","personer","2015","norsk_prover","a1","6"
"1032","skriftlig","prosent","2015","norsk_prover","a1","30"
"1037","lese","personer","2015","norsk_prover","a1","4"
"1037","lese","prosent","2015","norsk_prover","a1","22"
"1037","lytting","personer","2015","norsk_prover","a1","2"
"1037","lytting","prosent","2015","norsk_prover","a1","11"
"1037","muntlig","personer","2015","norsk_prover","a1","0"
"1037","muntlig","prosent","2015","norsk_prover","a1","0"
"1037","skriftlig","personer","2015","norsk_prover","a1","4"
"1037","skriftlig","prosent","2015","norsk_prover","a1","22"
"1046","lese","personer","2015","norsk_prover","a1","5"
"1046","lese","prosent","2015","norsk_prover","a1","38"
"1046","lytting","personer","2015","norsk_prover","a1","1"
"1046","lytting","prosent","2015","norsk_prover","a1","8"
"1046","muntlig","personer","2015","norsk_prover","a1","0"
"1046","muntlig","prosent","2015","norsk_prover","a1","0"
"1046","skriftlig","personer","2015","norsk_prover","a1","6"
"1046","skriftlig","prosent","2015","norsk_prover","a1","46"
"1101","lese","personer","2015","norsk_prover","a1","2"
"1101","lese","prosent","2015","norsk_prover","a1","8"
"1101","lytting","personer","2015","norsk_prover","a1","0"
"1101","lytting","prosent","2015","norsk_prover","a1","0"
"1101","muntlig","personer","2015","norsk_prover","a1","0"
"1101","muntlig","prosent","2015","norsk_prover","a1","0"
"1101","skriftlig","personer","2015","norsk_prover","a1","1"
"1101","skriftlig","prosent","2015","norsk_prover","a1","4"
