"kommune_nr","bosetting","enhet","maaned","tabellvariabel","tabell_navn","aar"
"0426","bosatt","personer","januar","0","bosetting_maaned",2012
"0427","bosatt","personer","januar","11","bosetting_maaned",2012
"0428","bosatt","personer","januar","7","bosetting_maaned",2012
"0429","bosatt","personer","januar","0","bosetting_maaned",2012
"0430","bosatt","personer","januar","3","bosetting_maaned",2012
"0432","bosatt","personer","januar","0","bosetting_maaned",2012
"0434","bosatt","personer","januar","4","bosetting_maaned",2012
"0436","bosatt","personer","januar","4","bosetting_maaned",2012
"0437","bosatt","personer","januar","9","bosetting_maaned",2012
"0438","bosatt","personer","januar","5","bosetting_maaned",2012
"0439","bosatt","personer","januar","0","bosetting_maaned",2012
"0441","bosatt","personer","januar","0","bosetting_maaned",2012
"0501","bosatt","personer","januar","33","bosetting_maaned",2012
"0502","bosatt","personer","januar","13","bosetting_maaned",2012
"0511","bosatt","personer","januar","6","bosetting_maaned",2012
"0512","bosatt","personer","januar","0","bosetting_maaned",2012
"0513","bosatt","personer","januar","1","bosetting_maaned",2012
"0514","bosatt","personer","januar","0","bosetting_maaned",2012
"0515","bosatt","personer","januar","6","bosetting_maaned",2012
"0516","bosatt","personer","januar","7","bosetting_maaned",2012
"0517","bosatt","personer","januar","2","bosetting_maaned",2012
"0519","bosatt","personer","januar","0","bosetting_maaned",2012
"0520","bosatt","personer","januar","3","bosetting_maaned",2012
"0521","bosatt","personer","januar","14","bosetting_maaned",2012
"0522","bosatt","personer","januar","5","bosetting_maaned",2012
"0528","bosatt","personer","januar","6","bosetting_maaned",2012
"0529","bosatt","personer","januar","9","bosetting_maaned",2012
"0532","bosatt","personer","januar","2","bosetting_maaned",2012
"0533","bosatt","personer","januar","10","bosetting_maaned",2012
"0534","bosatt","personer","januar","21","bosetting_maaned",2012
"0536","bosatt","personer","januar","6","bosetting_maaned",2012
"0538","bosatt","personer","januar","13","bosetting_maaned",2012
"0540","bosatt","personer","januar","3","bosetting_maaned",2012
"0541","bosatt","personer","januar","0","bosetting_maaned",2012
"0542","bosatt","personer","januar","6","bosetting_maaned",2012
"0543","bosatt","personer","januar","0","bosetting_maaned",2012
"0544","bosatt","personer","januar","2","bosetting_maaned",2012
"0545","bosatt","personer","januar","2","bosetting_maaned",2012
"0602","bosatt","personer","januar","49","bosetting_maaned",2012
"0604","bosatt","personer","januar","6","bosetting_maaned",2012
"0605","bosatt","personer","januar","0","bosetting_maaned",2012
"0612","bosatt","personer","januar","2","bosetting_maaned",2012
"0615","bosatt","personer","januar","0","bosetting_maaned",2012
"0616","bosatt","personer","januar","6","bosetting_maaned",2012
"0617","bosatt","personer","januar","0","bosetting_maaned",2012
"0618","bosatt","personer","januar","0","bosetting_maaned",2012
"0619","bosatt","personer","januar","2","bosetting_maaned",2012
"0620","bosatt","personer","januar","2","bosetting_maaned",2012
"0621","bosatt","personer","januar","1","bosetting_maaned",2012
"0622","bosatt","personer","januar","0","bosetting_maaned",2012
"0623","bosatt","personer","januar","17","bosetting_maaned",2012
"0624","bosatt","personer","januar","11","bosetting_maaned",2012
"0625","bosatt","personer","januar","8","bosetting_maaned",2012
"0626","bosatt","personer","januar","2","bosetting_maaned",2012
"0627","bosatt","personer","januar","16","bosetting_maaned",2012
"0628","bosatt","personer","januar","14","bosetting_maaned",2012
"0631","bosatt","personer","januar","2","bosetting_maaned",2012
"0632","bosatt","personer","januar","4","bosetting_maaned",2012
"0633","bosatt","personer","januar","0","bosetting_maaned",2012
"0701","bosatt","personer","januar","3","bosetting_maaned",2012
"0702","bosatt","personer","januar","0","bosetting_maaned",2012
"0704","bosatt","personer","januar","12","bosetting_maaned",2012
"0706","bosatt","personer","januar","25","bosetting_maaned",2012
"0709","bosatt","personer","januar","29","bosetting_maaned",2012
"0711","bosatt","personer","januar","4","bosetting_maaned",2012
"0713","bosatt","personer","januar","2","bosetting_maaned",2012
"0714","bosatt","personer","januar","0","bosetting_maaned",2012
"0716","bosatt","personer","januar","2","bosetting_maaned",2012
"0719","bosatt","personer","januar","0","bosetting_maaned",2012
"0720","bosatt","personer","januar","0","bosetting_maaned",2012
"0722","bosatt","personer","januar","13","bosetting_maaned",2012
"0723","bosatt","personer","januar","0","bosetting_maaned",2012
"0728","bosatt","personer","januar","2","bosetting_maaned",2012
"0805","bosatt","personer","januar","20","bosetting_maaned",2012
"0806","bosatt","personer","januar","48","bosetting_maaned",2012
"0807","bosatt","personer","januar","9","bosetting_maaned",2012
"0811","bosatt","personer","januar","15","bosetting_maaned",2012
"0814","bosatt","personer","januar","20","bosetting_maaned",2012
"0815","bosatt","personer","januar","37","bosetting_maaned",2012
"0817","bosatt","personer","januar","4","bosetting_maaned",2012
"0819","bosatt","personer","januar","1","bosetting_maaned",2012
"0821","bosatt","personer","januar","0","bosetting_maaned",2012
"0822","bosatt","personer","januar","7","bosetting_maaned",2012
"0826","bosatt","personer","januar","11","bosetting_maaned",2012
"0827","bosatt","personer","januar","0","bosetting_maaned",2012
"0828","bosatt","personer","januar","0","bosetting_maaned",2012
"0829","bosatt","personer","januar","0","bosetting_maaned",2012
"0830","bosatt","personer","januar","0","bosetting_maaned",2012
"0831","bosatt","personer","januar","2","bosetting_maaned",2012
"0833","bosatt","personer","januar","0","bosetting_maaned",2012
"0834","bosatt","personer","januar","2","bosetting_maaned",2012
"0901","bosatt","personer","januar","11","bosetting_maaned",2012
"0904","bosatt","personer","januar","16","bosetting_maaned",2012
"0906","bosatt","personer","januar","3","bosetting_maaned",2012
"0911","bosatt","personer","januar","10","bosetting_maaned",2012
"0912","bosatt","personer","januar","0","bosetting_maaned",2012
"0914","bosatt","personer","januar","1","bosetting_maaned",2012
"0919","bosatt","personer","januar","2","bosetting_maaned",2012
"0926","bosatt","personer","januar","12","bosetting_maaned",2012
"0928","bosatt","personer","januar","2","bosetting_maaned",2012
"0929","bosatt","personer","januar","4","bosetting_maaned",2012
"0935","bosatt","personer","januar","1","bosetting_maaned",2012
"0937","bosatt","personer","januar","0","bosetting_maaned",2012
"0938","bosatt","personer","januar","0","bosetting_maaned",2012
"0940","bosatt","personer","januar","0","bosetting_maaned",2012
"0941","bosatt","personer","januar","2","bosetting_maaned",2012
"1001","bosatt","personer","januar","96","bosetting_maaned",2012
"1002","bosatt","personer","januar","13","bosetting_maaned",2012
"1003","bosatt","personer","januar","9","bosetting_maaned",2012
"1004","bosatt","personer","januar","2","bosetting_maaned",2012
"1014","bosatt","personer","januar","11","bosetting_maaned",2012
"1017","bosatt","personer","januar","7","bosetting_maaned",2012
"1018","bosatt","personer","januar","6","bosetting_maaned",2012
"1021","bosatt","personer","januar","0","bosetting_maaned",2012
"1026","bosatt","personer","januar","0","bosetting_maaned",2012
"1027","bosatt","personer","januar","0","bosetting_maaned",2012
"1029","bosatt","personer","januar","5","bosetting_maaned",2012
"1032","bosatt","personer","januar","13","bosetting_maaned",2012
"1034","bosatt","personer","januar","0","bosetting_maaned",2012
"1037","bosatt","personer","januar","13","bosetting_maaned",2012
"1046","bosatt","personer","januar","1","bosetting_maaned",2012
"1101","bosatt","personer","januar","2","bosetting_maaned",2012
"1102","bosatt","personer","januar","23","bosetting_maaned",2012
"1103","bosatt","personer","januar","103","bosetting_maaned",2012
"1106","bosatt","personer","januar","34","bosetting_maaned",2012
"1111","bosatt","personer","januar","0","bosetting_maaned",2012
"1112","bosatt","personer","januar","6","bosetting_maaned",2012
"1114","bosatt","personer","januar","0","bosetting_maaned",2012
"1119","bosatt","personer","januar","1","bosetting_maaned",2012
"1120","bosatt","personer","januar","13","bosetting_maaned",2012
"1121","bosatt","personer","januar","1","bosetting_maaned",2012
"1122","bosatt","personer","januar","10","bosetting_maaned",2012
"1124","bosatt","personer","januar","13","bosetting_maaned",2012
"1127","bosatt","personer","januar","15","bosetting_maaned",2012
"1129","bosatt","personer","januar","0","bosetting_maaned",2012
"1130","bosatt","personer","januar","10","bosetting_maaned",2012
"1133","bosatt","personer","januar","10","bosetting_maaned",2012
"1134","bosatt","personer","januar","0","bosetting_maaned",2012
"1135","bosatt","personer","januar","0","bosetting_maaned",2012
"1141","bosatt","personer","januar","0","bosetting_maaned",2012
"1142","bosatt","personer","januar","1","bosetting_maaned",2012
"1144","bosatt","personer","januar","0","bosetting_maaned",2012
"1145","bosatt","personer","januar","0","bosetting_maaned",2012
"1146","bosatt","personer","januar","8","bosetting_maaned",2012
"1149","bosatt","personer","januar","5","bosetting_maaned",2012
"1151","bosatt","personer","januar","0","bosetting_maaned",2012
"1160","bosatt","personer","januar","11","bosetting_maaned",2012
"1201","bosatt","personer","januar","219","bosetting_maaned",2012
"1211","bosatt","personer","januar","0","bosetting_maaned",2012
"1216","bosatt","personer","januar","9","bosetting_maaned",2012
"1219","bosatt","personer","januar","16","bosetting_maaned",2012
"1221","bosatt","personer","januar","6","bosetting_maaned",2012
"1222","bosatt","personer","januar","0","bosetting_maaned",2012
"1223","bosatt","personer","januar","0","bosetting_maaned",2012
"1224","bosatt","personer","januar","21","bosetting_maaned",2012
"1227","bosatt","personer","januar","0","bosetting_maaned",2012
"1228","bosatt","personer","januar","0","bosetting_maaned",2012
"1231","bosatt","personer","januar","15","bosetting_maaned",2012
"1232","bosatt","personer","januar","0","bosetting_maaned",2012
"1233","bosatt","personer","januar","0","bosetting_maaned",2012
"1234","bosatt","personer","januar","0","bosetting_maaned",2012
"1235","bosatt","personer","januar","15","bosetting_maaned",2012
"1238","bosatt","personer","januar","8","bosetting_maaned",2012
"1241","bosatt","personer","januar","0","bosetting_maaned",2012
"1242","bosatt","personer","januar","0","bosetting_maaned",2012
"1243","bosatt","personer","januar","9","bosetting_maaned",2012
"1244","bosatt","personer","januar","0","bosetting_maaned",2012
"1245","bosatt","personer","januar","0","bosetting_maaned",2012
"1246","bosatt","personer","januar","7","bosetting_maaned",2012
"1247","bosatt","personer","januar","11","bosetting_maaned",2012
"1251","bosatt","personer","januar","3","bosetting_maaned",2012
"1252","bosatt","personer","januar","0","bosetting_maaned",2012
"1253","bosatt","personer","januar","0","bosetting_maaned",2012
"1256","bosatt","personer","januar","0","bosetting_maaned",2012
"1259","bosatt","personer","januar","6","bosetting_maaned",2012
"1260","bosatt","personer","januar","0","bosetting_maaned",2012
"1263","bosatt","personer","januar","7","bosetting_maaned",2012
"1264","bosatt","personer","januar","0","bosetting_maaned",2012
"1265","bosatt","personer","januar","0","bosetting_maaned",2012
"1266","bosatt","personer","januar","0","bosetting_maaned",2012
"1401","bosatt","personer","januar","19","bosetting_maaned",2012
"1411","bosatt","personer","januar","0","bosetting_maaned",2012
"1412","bosatt","personer","januar","0","bosetting_maaned",2012
"1413","bosatt","personer","januar","0","bosetting_maaned",2012
"1416","bosatt","personer","januar","0","bosetting_maaned",2012
"1417","bosatt","personer","januar","0","bosetting_maaned",2012
"1418","bosatt","personer","januar","0","bosetting_maaned",2012
"1419","bosatt","personer","januar","1","bosetting_maaned",2012
"1420","bosatt","personer","januar","2","bosetting_maaned",2012
"1421","bosatt","personer","januar","0","bosetting_maaned",2012
"1422","bosatt","personer","januar","0","bosetting_maaned",2012
"1424","bosatt","personer","januar","0","bosetting_maaned",2012
"1426","bosatt","personer","januar","0","bosetting_maaned",2012
"1428","bosatt","personer","januar","0","bosetting_maaned",2012
"1429","bosatt","personer","januar","0","bosetting_maaned",2012
"1430","bosatt","personer","januar","0","bosetting_maaned",2012
"1431","bosatt","personer","januar","6","bosetting_maaned",2012
"1432","bosatt","personer","januar","11","bosetting_maaned",2012
"1433","bosatt","personer","januar","0","bosetting_maaned",2012
"1438","bosatt","personer","januar","0","bosetting_maaned",2012
"1439","bosatt","personer","januar","0","bosetting_maaned",2012
"1441","bosatt","personer","januar","0","bosetting_maaned",2012
"1443","bosatt","personer","januar","3","bosetting_maaned",2012
"1444","bosatt","personer","januar","0","bosetting_maaned",2012
"1445","bosatt","personer","januar","1","bosetting_maaned",2012
"1449","bosatt","personer","januar","2","bosetting_maaned",2012
"1502","bosatt","personer","januar","37","bosetting_maaned",2012
"1504","bosatt","personer","januar","6","bosetting_maaned",2012
"1505","bosatt","personer","januar","29","bosetting_maaned",2012
"1511","bosatt","personer","januar","0","bosetting_maaned",2012
"1514","bosatt","personer","januar","0","bosetting_maaned",2012
"1515","bosatt","personer","januar","1","bosetting_maaned",2012
"1516","bosatt","personer","januar","2","bosetting_maaned",2012
"1517","bosatt","personer","januar","5","bosetting_maaned",2012
"1519","bosatt","personer","januar","23","bosetting_maaned",2012
"1520","bosatt","personer","januar","20","bosetting_maaned",2012
"1523","bosatt","personer","januar","1","bosetting_maaned",2012
"1524","bosatt","personer","januar","0","bosetting_maaned",2012
"1525","bosatt","personer","januar","0","bosetting_maaned",2012
"1526","bosatt","personer","januar","0","bosetting_maaned",2012
"1528","bosatt","personer","januar","5","bosetting_maaned",2012
"1529","bosatt","personer","januar","0","bosetting_maaned",2012
"1531","bosatt","personer","januar","0","bosetting_maaned",2012
"1532","bosatt","personer","januar","6","bosetting_maaned",2012
"1534","bosatt","personer","januar","11","bosetting_maaned",2012
"1535","bosatt","personer","januar","2","bosetting_maaned",2012
"1539","bosatt","personer","januar","0","bosetting_maaned",2012
"1543","bosatt","personer","januar","0","bosetting_maaned",2012
"1545","bosatt","personer","januar","0","bosetting_maaned",2012
"1546","bosatt","personer","januar","0","bosetting_maaned",2012
