"tabell_navn","aar","naringsregion_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","47","personer","innvandring","alle","498"
"befolkning_flytting","2014","47","personer","innvandring_og_innflytting","alle","3230"
"befolkning_flytting","2014","47","personer","nettoinnflytting","alle","435"
"befolkning_flytting","2014","47","personer","nettoinnvandring","alle","319"
"befolkning_flytting","2014","47","personer","nettoinnvandring_og_nettoinnflytting","alle","754"
"befolkning_flytting","2014","47","personer","utflytting","alle","2297"
"befolkning_flytting","2014","47","personer","utvandring","alle","179"
"befolkning_flytting","2014","47","personer","utvandring_og_utflytting","alle","2476"
"befolkning_flytting","2014","48","personer","innflytting","alle","274"
"befolkning_flytting","2014","48","personer","innvandring","alle","159"
"befolkning_flytting","2014","48","personer","innvandring_og_innflytting","alle","433"
"befolkning_flytting","2014","48","personer","nettoinnflytting","alle","-3"
"befolkning_flytting","2014","48","personer","nettoinnvandring","alle","38"
"befolkning_flytting","2014","48","personer","nettoinnvandring_og_nettoinnflytting","alle","35"
"befolkning_flytting","2014","48","personer","utflytting","alle","277"
"befolkning_flytting","2014","48","personer","utvandring","alle","121"
"befolkning_flytting","2014","48","personer","utvandring_og_utflytting","alle","398"
"befolkning_flytting","2014","49","personer","innflytting","alle","664"
"befolkning_flytting","2014","49","personer","innvandring","alle","377"
"befolkning_flytting","2014","49","personer","innvandring_og_innflytting","alle","1041"
"befolkning_flytting","2014","49","personer","nettoinnflytting","alle","-266"
"befolkning_flytting","2014","49","personer","nettoinnvandring","alle","274"
"befolkning_flytting","2014","49","personer","nettoinnvandring_og_nettoinnflytting","alle","8"
"befolkning_flytting","2014","49","personer","utflytting","alle","930"
"befolkning_flytting","2014","49","personer","utvandring","alle","103"
"befolkning_flytting","2014","49","personer","utvandring_og_utflytting","alle","1033"
"befolkning_flytting","2014","50","personer","innflytting","alle","731"
"befolkning_flytting","2014","50","personer","innvandring","alle","402"
"befolkning_flytting","2014","50","personer","innvandring_og_innflytting","alle","1133"
"befolkning_flytting","2014","50","personer","nettoinnflytting","alle","-318"
"befolkning_flytting","2014","50","personer","nettoinnvandring","alle","293"
"befolkning_flytting","2014","50","personer","nettoinnvandring_og_nettoinnflytting","alle","-25"
"befolkning_flytting","2014","50","personer","utflytting","alle","1049"
"befolkning_flytting","2014","50","personer","utvandring","alle","109"
"befolkning_flytting","2014","50","personer","utvandring_og_utflytting","alle","1158"
"befolkning_flytting","2014","51","personer","innflytting","alle","768"
"befolkning_flytting","2014","51","personer","innvandring","alle","409"
"befolkning_flytting","2014","51","personer","innvandring_og_innflytting","alle","1177"
"befolkning_flytting","2014","51","personer","nettoinnflytting","alle","-269"
"befolkning_flytting","2014","51","personer","nettoinnvandring","alle","298"
"befolkning_flytting","2014","51","personer","nettoinnvandring_og_nettoinnflytting","alle","29"
"befolkning_flytting","2014","51","personer","utflytting","alle","1037"
"befolkning_flytting","2014","51","personer","utvandring","alle","111"
"befolkning_flytting","2014","51","personer","utvandring_og_utflytting","alle","1148"
"befolkning_flytting","2014","52","personer","innflytting","alle","1420"
"befolkning_flytting","2014","52","personer","innvandring","alle","706"
"befolkning_flytting","2014","52","personer","innvandring_og_innflytting","alle","2126"
"befolkning_flytting","2014","52","personer","nettoinnflytting","alle","-278"
"befolkning_flytting","2014","52","personer","nettoinnvandring","alle","496"
"befolkning_flytting","2014","52","personer","nettoinnvandring_og_nettoinnflytting","alle","218"
"befolkning_flytting","2014","52","personer","utflytting","alle","1698"
"befolkning_flytting","2014","52","personer","utvandring","alle","210"
"befolkning_flytting","2014","52","personer","utvandring_og_utflytting","alle","1908"
"befolkning_flytting","2014","53","personer","innflytting","alle","1514"
"befolkning_flytting","2014","53","personer","innvandring","alle","836"
"befolkning_flytting","2014","53","personer","innvandring_og_innflytting","alle","2350"
"befolkning_flytting","2014","53","personer","nettoinnflytting","alle","-122"
"befolkning_flytting","2014","53","personer","nettoinnvandring","alle","594"
"befolkning_flytting","2014","53","personer","nettoinnvandring_og_nettoinnflytting","alle","472"
"befolkning_flytting","2014","53","personer","utflytting","alle","1636"
"befolkning_flytting","2014","53","personer","utvandring","alle","242"
"befolkning_flytting","2014","53","personer","utvandring_og_utflytting","alle","1878"
"befolkning_flytting","2014","54","personer","innflytting","alle","383"
"befolkning_flytting","2014","54","personer","innvandring","alle","151"
"befolkning_flytting","2014","54","personer","innvandring_og_innflytting","alle","534"
"befolkning_flytting","2014","54","personer","nettoinnflytting","alle","-131"
"befolkning_flytting","2014","54","personer","nettoinnvandring","alle","88"
"befolkning_flytting","2014","54","personer","nettoinnvandring_og_nettoinnflytting","alle","-43"
"befolkning_flytting","2014","54","personer","utflytting","alle","514"
"befolkning_flytting","2014","54","personer","utvandring","alle","63"
"befolkning_flytting","2014","54","personer","utvandring_og_utflytting","alle","577"
"befolkning_flytting","2014","55","personer","innflytting","alle","1095"
"befolkning_flytting","2014","55","personer","innvandring","alle","714"
"befolkning_flytting","2014","55","personer","innvandring_og_innflytting","alle","1809"
"befolkning_flytting","2014","55","personer","nettoinnflytting","alle","-195"
"befolkning_flytting","2014","55","personer","nettoinnvandring","alle","504"
"befolkning_flytting","2014","55","personer","nettoinnvandring_og_nettoinnflytting","alle","309"
"befolkning_flytting","2014","55","personer","utflytting","alle","1290"
"befolkning_flytting","2014","55","personer","utvandring","alle","210"
"befolkning_flytting","2014","55","personer","utvandring_og_utflytting","alle","1500"
"befolkning_flytting","2014","56","personer","innflytting","alle","2046"
"befolkning_flytting","2014","56","personer","innvandring","alle","1106"
"befolkning_flytting","2014","56","personer","innvandring_og_innflytting","alle","3152"
"befolkning_flytting","2014","56","personer","nettoinnflytting","alle","42"
"befolkning_flytting","2014","56","personer","nettoinnvandring","alle","680"
"befolkning_flytting","2014","56","personer","nettoinnvandring_og_nettoinnflytting","alle","722"
"befolkning_flytting","2014","56","personer","utflytting","alle","2004"
"befolkning_flytting","2014","56","personer","utvandring","alle","426"
"befolkning_flytting","2014","56","personer","utvandring_og_utflytting","alle","2430"
"befolkning_flytting","2014","57","personer","innflytting","alle","744"
"befolkning_flytting","2014","57","personer","innvandring","alle","146"
"befolkning_flytting","2014","57","personer","innvandring_og_innflytting","alle","890"
"befolkning_flytting","2014","57","personer","nettoinnflytting","alle","-5"
"befolkning_flytting","2014","57","personer","nettoinnvandring","alle","80"
"befolkning_flytting","2014","57","personer","nettoinnvandring_og_nettoinnflytting","alle","75"
"befolkning_flytting","2014","57","personer","utflytting","alle","749"
"befolkning_flytting","2014","57","personer","utvandring","alle","66"
"befolkning_flytting","2014","57","personer","utvandring_og_utflytting","alle","815"
"befolkning_flytting","2014","58","personer","innflytting","alle","314"
"befolkning_flytting","2014","58","personer","innvandring","alle","227"
"befolkning_flytting","2014","58","personer","innvandring_og_innflytting","alle","541"
"befolkning_flytting","2014","58","personer","nettoinnflytting","alle","-36"
"befolkning_flytting","2014","58","personer","nettoinnvandring","alle","139"
"befolkning_flytting","2014","58","personer","nettoinnvandring_og_nettoinnflytting","alle","103"
"befolkning_flytting","2014","58","personer","utflytting","alle","350"
"befolkning_flytting","2014","58","personer","utvandring","alle","88"
"befolkning_flytting","2014","58","personer","utvandring_og_utflytting","alle","438"
"befolkning_flytting","2014","59","personer","innflytting","alle","297"
"befolkning_flytting","2014","59","personer","innvandring","alle","52"
"befolkning_flytting","2014","59","personer","innvandring_og_innflytting","alle","349"
"befolkning_flytting","2014","59","personer","nettoinnflytting","alle","3"
"befolkning_flytting","2014","59","personer","nettoinnvandring","alle","24"
"befolkning_flytting","2014","59","personer","nettoinnvandring_og_nettoinnflytting","alle","27"
"befolkning_flytting","2014","59","personer","utflytting","alle","294"
"befolkning_flytting","2014","59","personer","utvandring","alle","28"
"befolkning_flytting","2014","59","personer","utvandring_og_utflytting","alle","322"
"befolkning_flytting","2014","60","personer","innflytting","alle","693"
"befolkning_flytting","2014","60","personer","innvandring","alle","158"
"befolkning_flytting","2014","60","personer","innvandring_og_innflytting","alle","851"
"befolkning_flytting","2014","60","personer","nettoinnflytting","alle","2"
"befolkning_flytting","2014","60","personer","nettoinnvandring","alle","104"
"befolkning_flytting","2014","60","personer","nettoinnvandring_og_nettoinnflytting","alle","106"
"befolkning_flytting","2014","60","personer","utflytting","alle","691"
"befolkning_flytting","2014","60","personer","utvandring","alle","54"
"befolkning_flytting","2014","60","personer","utvandring_og_utflytting","alle","745"
"befolkning_flytting","2014","61","personer","innflytting","alle","8290"
"befolkning_flytting","2014","61","personer","innvandring","alle","3034"
"befolkning_flytting","2014","61","personer","innvandring_og_innflytting","alle","11324"
"befolkning_flytting","2014","61","personer","nettoinnflytting","alle","728"
"befolkning_flytting","2014","61","personer","nettoinnvandring","alle","1262"
"befolkning_flytting","2014","61","personer","nettoinnvandring_og_nettoinnflytting","alle","1990"
"befolkning_flytting","2014","61","personer","utflytting","alle","7562"
"befolkning_flytting","2014","61","personer","utvandring","alle","1772"
"befolkning_flytting","2014","61","personer","utvandring_og_utflytting","alle","9334"
"befolkning_flytting","2014","62","personer","innflytting","alle","286"
"befolkning_flytting","2014","62","personer","innvandring","alle","49"
"befolkning_flytting","2014","62","personer","innvandring_og_innflytting","alle","335"
"befolkning_flytting","2014","62","personer","nettoinnflytting","alle","41"
"befolkning_flytting","2014","62","personer","nettoinnvandring","alle","15"
"befolkning_flytting","2014","62","personer","nettoinnvandring_og_nettoinnflytting","alle","56"
"befolkning_flytting","2014","62","personer","utflytting","alle","245"
"befolkning_flytting","2014","62","personer","utvandring","alle","34"
"befolkning_flytting","2014","62","personer","utvandring_og_utflytting","alle","279"
"befolkning_flytting","2014","63","personer","innflytting","alle","990"
"befolkning_flytting","2014","63","personer","innvandring","alle","205"
"befolkning_flytting","2014","63","personer","innvandring_og_innflytting","alle","1195"
"befolkning_flytting","2014","63","personer","nettoinnflytting","alle","29"
"befolkning_flytting","2014","63","personer","nettoinnvandring","alle","134"
"befolkning_flytting","2014","63","personer","nettoinnvandring_og_nettoinnflytting","alle","163"
"befolkning_flytting","2014","63","personer","utflytting","alle","961"
"befolkning_flytting","2014","63","personer","utvandring","alle","71"
"befolkning_flytting","2014","63","personer","utvandring_og_utflytting","alle","1032"
"befolkning_flytting","2014","64","personer","innflytting","alle","1745"
"befolkning_flytting","2014","64","personer","innvandring","alle","581"
