"aar","bydel_nr","innvgrunn_6","kjonn","tabellvariabel","tabell_navn","enhet"
"2007","030105","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2007","030116","utdanning","0","11","sysselsatte_innvandringsgrunn","personer"
"2007","030117","utdanning","1","11","sysselsatte_innvandringsgrunn","personer"
"2007","030199","utdanning","0","11","sysselsatte_innvandringsgrunn","personer"
"2009","030103","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2010","030103","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2010","030106","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2011","030199","flukt","0","11","sysselsatte_innvandringsgrunn","personer"
"2012","030104","annet","1","11","sysselsatte_innvandringsgrunn","personer"
"2012","030105","annet","1","11","sysselsatte_innvandringsgrunn","personer"
"2012","030106","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2012","030108","annet","1","11","sysselsatte_innvandringsgrunn","personer"
"2012","030113","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2012","030116","utdanning","0","11","sysselsatte_innvandringsgrunn","personer"
"2013","030105","annet","0","11","sysselsatte_innvandringsgrunn","personer"
"2014","030109","annet","0","11","sysselsatte_innvandringsgrunn","personer"
"2014","030110","annet","0","11","sysselsatte_innvandringsgrunn","personer"
"2014","030111","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2014","030113","annet","alle","11","sysselsatte_innvandringsgrunn","personer"
"2014","030116","utdanning","1","11","sysselsatte_innvandringsgrunn","personer"
"2006","030102","annet","1","12","sysselsatte_innvandringsgrunn","personer"
"2006","030103","annet","0","12","sysselsatte_innvandringsgrunn","personer"
"2006","030105","annet","0","12","sysselsatte_innvandringsgrunn","personer"
"2006","030108","annet","0","12","sysselsatte_innvandringsgrunn","personer"
"2006","030109","annet","0","12","sysselsatte_innvandringsgrunn","personer"
"2006","030111","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2006","030199","uoppgitt","alle","12","sysselsatte_innvandringsgrunn","personer"
"2007","030102","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2008","030102","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2008","030103","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2009","030102","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2009","030105","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2009","030116","utdanning","0","12","sysselsatte_innvandringsgrunn","personer"
"2010","030117","utdanning","1","12","sysselsatte_innvandringsgrunn","personer"
"2010","030199","utdanning","1","12","sysselsatte_innvandringsgrunn","personer"
"2011","030101","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2011","030106","annet","alle","12","sysselsatte_innvandringsgrunn","personer"
"2013","030103","annet","0","12","sysselsatte_innvandringsgrunn","personer"
"2013","030110","annet","0","12","sysselsatte_innvandringsgrunn","personer"
"2013","030116","utdanning","1","12","sysselsatte_innvandringsgrunn","personer"
"2014","030103","annet","0","12","sysselsatte_innvandringsgrunn","personer"
"2006","030101","annet","0","13","sysselsatte_innvandringsgrunn","personer"
"2008","030108","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2008","030117","utdanning","1","13","sysselsatte_innvandringsgrunn","personer"
"2008","030199","utdanning","1","13","sysselsatte_innvandringsgrunn","personer"
"2009","030109","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2010","030102","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2010","030105","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2010","030109","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2011","030103","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2011","030116","utdanning","0","13","sysselsatte_innvandringsgrunn","personer"
"2012","030101","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2012","030103","annet","1","13","sysselsatte_innvandringsgrunn","personer"
"2012","030110","annet","alle","13","sysselsatte_innvandringsgrunn","personer"
"2013","030105","annet","1","13","sysselsatte_innvandringsgrunn","personer"
"2013","030108","annet","0","13","sysselsatte_innvandringsgrunn","personer"
"2014","030103","annet","1","13","sysselsatte_innvandringsgrunn","personer"
"2014","030108","annet","1","13","sysselsatte_innvandringsgrunn","personer"
"2006","030116","utdanning","0","14","sysselsatte_innvandringsgrunn","personer"
"2006","030199","utdanning","1","14","sysselsatte_innvandringsgrunn","personer"
"2007","030108","annet","alle","14","sysselsatte_innvandringsgrunn","personer"
"2007","030115","utdanning","1","14","sysselsatte_innvandringsgrunn","personer"
"2008","030114","utdanning","1","14","sysselsatte_innvandringsgrunn","personer"
"2008","030199","flukt","0","14","sysselsatte_innvandringsgrunn","personer"
"2008","030199","utdanning","0","14","sysselsatte_innvandringsgrunn","personer"
"2009","030114","utdanning","1","14","sysselsatte_innvandringsgrunn","personer"
"2009","030199","utdanning","1","14","sysselsatte_innvandringsgrunn","personer"
"2012","030102","annet","1","14","sysselsatte_innvandringsgrunn","personer"
"2013","030104","annet","0","14","sysselsatte_innvandringsgrunn","personer"
"2013","030199","flukt","0","14","sysselsatte_innvandringsgrunn","personer"
"2014","030102","annet","0","14","sysselsatte_innvandringsgrunn","personer"
"2014","030106","annet","1","14","sysselsatte_innvandringsgrunn","personer"
"2014","030108","annet","0","14","sysselsatte_innvandringsgrunn","personer"
"2006","030103","annet","1","15","sysselsatte_innvandringsgrunn","personer"
"2006","030104","annet","1","15","sysselsatte_innvandringsgrunn","personer"
"2006","030105","annet","1","15","sysselsatte_innvandringsgrunn","personer"
"2006","030110","annet","alle","15","sysselsatte_innvandringsgrunn","personer"
"2006","030199","flukt","0","15","sysselsatte_innvandringsgrunn","personer"
"2006","030199","utdanning","0","15","sysselsatte_innvandringsgrunn","personer"
"2008","030104","annet","alle","15","sysselsatte_innvandringsgrunn","personer"
"2009","030117","utdanning","1","15","sysselsatte_innvandringsgrunn","personer"
"2010","030104","annet","alle","15","sysselsatte_innvandringsgrunn","personer"
"2010","030116","utdanning","0","15","sysselsatte_innvandringsgrunn","personer"
"2010","030199","flukt","0","15","sysselsatte_innvandringsgrunn","personer"
"2011","030105","annet","alle","15","sysselsatte_innvandringsgrunn","personer"
"2011","030108","annet","alle","15","sysselsatte_innvandringsgrunn","personer"
"2012","030107","annet","alle","15","sysselsatte_innvandringsgrunn","personer"
"2012","030199","flukt","0","15","sysselsatte_innvandringsgrunn","personer"
"2013","030102","annet","0","15","sysselsatte_innvandringsgrunn","personer"
"2014","030102","annet","1","15","sysselsatte_innvandringsgrunn","personer"
"2014","030104","annet","1","15","sysselsatte_innvandringsgrunn","personer"
"2014","030105","annet","0","15","sysselsatte_innvandringsgrunn","personer"
"2006","030116","utdanning","1","16","sysselsatte_innvandringsgrunn","personer"
"2007","030104","annet","alle","16","sysselsatte_innvandringsgrunn","personer"
"2007","030116","arbeid","0","16","sysselsatte_innvandringsgrunn","personer"
"2009","030108","annet","alle","16","sysselsatte_innvandringsgrunn","personer"
"2011","030102","annet","1","16","sysselsatte_innvandringsgrunn","personer"
"2011","030199","familie","0","16","sysselsatte_innvandringsgrunn","personer"
"2012","030199","utdanning","1","16","sysselsatte_innvandringsgrunn","personer"
"2013","030101","annet","alle","16","sysselsatte_innvandringsgrunn","personer"
"2013","030106","annet","alle","16","sysselsatte_innvandringsgrunn","personer"
"2013","030107","annet","0","16","sysselsatte_innvandringsgrunn","personer"
"2013","030109","annet","alle","16","sysselsatte_innvandringsgrunn","personer"
"2014","030105","annet","1","16","sysselsatte_innvandringsgrunn","personer"
"2014","030110","annet","alle","16","sysselsatte_innvandringsgrunn","personer"
"2006","030102","annet","0","17","sysselsatte_innvandringsgrunn","personer"
"2006","030114","uoppgitt","1","17","sysselsatte_innvandringsgrunn","personer"
"2006","030116","uoppgitt","1","17","sysselsatte_innvandringsgrunn","personer"
"2006","030117","utdanning","1","17","sysselsatte_innvandringsgrunn","personer"
"2007","030117","utdanning","0","17","sysselsatte_innvandringsgrunn","personer"
"2008","030116","utdanning","0","17","sysselsatte_innvandringsgrunn","personer"
"2009","030104","annet","alle","17","sysselsatte_innvandringsgrunn","personer"
"2009","030112","utdanning","1","17","sysselsatte_innvandringsgrunn","personer"
"2009","030116","utdanning","alle","17","sysselsatte_innvandringsgrunn","personer"
"2009","030199","flukt","0","17","sysselsatte_innvandringsgrunn","personer"
"2006","030107","annet","alle","18","sysselsatte_innvandringsgrunn","personer"
"2006","030109","annet","alle","18","sysselsatte_innvandringsgrunn","personer"
"2006","030116","uoppgitt","0","18","sysselsatte_innvandringsgrunn","personer"
"2007","030199","flukt","0","18","sysselsatte_innvandringsgrunn","personer"
"2007","030199","utdanning","alle","18","sysselsatte_innvandringsgrunn","personer"
"2008","030115","utdanning","1","18","sysselsatte_innvandringsgrunn","personer"
"2011","030104","annet","alle","18","sysselsatte_innvandringsgrunn","personer"
"2012","030104","annet","alle","18","sysselsatte_innvandringsgrunn","personer"
"2013","030102","annet","1","18","sysselsatte_innvandringsgrunn","personer"
"2013","030110","annet","alle","18","sysselsatte_innvandringsgrunn","personer"
"2014","030104","annet","0","18","sysselsatte_innvandringsgrunn","personer"
"2014","030109","annet","alle","18","sysselsatte_innvandringsgrunn","personer"
"2006","030106","annet","alle","19","sysselsatte_innvandringsgrunn","personer"
"2006","030115","uoppgitt","1","19","sysselsatte_innvandringsgrunn","personer"
"2006","030117","uoppgitt","0","19","sysselsatte_innvandringsgrunn","personer"
"2007","030116","utdanning","alle","19","sysselsatte_innvandringsgrunn","personer"
"2008","030112","utdanning","1","19","sysselsatte_innvandringsgrunn","personer"
"2012","030116","utdanning","alle","19","sysselsatte_innvandringsgrunn","personer"
"2013","030104","annet","1","19","sysselsatte_innvandringsgrunn","personer"
"2014","030101","annet","alle","19","sysselsatte_innvandringsgrunn","personer"
"2006","030101","annet","alle","20","sysselsatte_innvandringsgrunn","personer"
"2006","030114","utdanning","1","20","sysselsatte_innvandringsgrunn","personer"
"2007","030109","utdanning","1","20","sysselsatte_innvandringsgrunn","personer"
"2007","030115","utdanning","0","20","sysselsatte_innvandringsgrunn","personer"
"2007","030199","arbeid","0","20","sysselsatte_innvandringsgrunn","personer"
"2009","030115","utdanning","1","20","sysselsatte_innvandringsgrunn","personer"
"2009","030199","utdanning","0","20","sysselsatte_innvandringsgrunn","personer"
"2010","030114","utdanning","1","20","sysselsatte_innvandringsgrunn","personer"
"2010","030199","utdanning","0","20","sysselsatte_innvandringsgrunn","personer"
"2012","030105","annet","alle","20","sysselsatte_innvandringsgrunn","personer"
"2012","030108","annet","alle","20","sysselsatte_innvandringsgrunn","personer"
"2012","030109","annet","alle","20","sysselsatte_innvandringsgrunn","personer"
"2013","030116","utdanning","0","20","sysselsatte_innvandringsgrunn","personer"
"2014","030106","annet","alle","20","sysselsatte_innvandringsgrunn","personer"
"2014","030107","annet","alle","20","sysselsatte_innvandringsgrunn","personer"
"2007","030116","arbeid","1","21","sysselsatte_innvandringsgrunn","personer"
"2012","030114","utdanning","1","21","sysselsatte_innvandringsgrunn","personer"
"2012","030199","utdanning","0","21","sysselsatte_innvandringsgrunn","personer"
"2013","030108","annet","alle","21","sysselsatte_innvandringsgrunn","personer"
"2006","030114","uoppgitt","0","22","sysselsatte_innvandringsgrunn","personer"
"2007","030112","utdanning","1","22","sysselsatte_innvandringsgrunn","personer"
"2010","030112","utdanning","1","22","sysselsatte_innvandringsgrunn","personer"
"2011","030116","utdanning","alle","22","sysselsatte_innvandringsgrunn","personer"
"2011","030199","uoppgitt","0","22","sysselsatte_innvandringsgrunn","personer"
"2012","030103","annet","alle","22","sysselsatte_innvandringsgrunn","personer"
"2013","030103","annet","alle","22","sysselsatte_innvandringsgrunn","personer"
"2013","030199","utdanning","1","22","sysselsatte_innvandringsgrunn","personer"
"2006","030108","annet","alle","23","sysselsatte_innvandringsgrunn","personer"
"2008","030116","utdanning","alle","23","sysselsatte_innvandringsgrunn","personer"
"2010","030115","utdanning","1","23","sysselsatte_innvandringsgrunn","personer"
"2010","030116","utdanning","alle","23","sysselsatte_innvandringsgrunn","personer"
"2011","030114","utdanning","1","23","sysselsatte_innvandringsgrunn","personer"
"2012","030102","annet","alle","23","sysselsatte_innvandringsgrunn","personer"
"2012","030115","utdanning","1","23","sysselsatte_innvandringsgrunn","personer"
"2014","030116","utdanning","0","23","sysselsatte_innvandringsgrunn","personer"
"2006","030104","annet","alle","24","sysselsatte_innvandringsgrunn","personer"
"2007","030113","utdanning","1","24","sysselsatte_innvandringsgrunn","personer"
"2007","030117","arbeid","0","24","sysselsatte_innvandringsgrunn","personer"
"2008","030109","utdanning","1","24","sysselsatte_innvandringsgrunn","personer"
"2011","030102","annet","alle","24","sysselsatte_innvandringsgrunn","personer"
"2013","030105","annet","alle","24","sysselsatte_innvandringsgrunn","personer"
"2013","030107","annet","alle","24","sysselsatte_innvandringsgrunn","personer"
"2013","030117","utdanning","1","24","sysselsatte_innvandringsgrunn","personer"
"2006","030113","uoppgitt","1","25","sysselsatte_innvandringsgrunn","personer"
"2012","030112","utdanning","1","25","sysselsatte_innvandringsgrunn","personer"
"2014","030103","annet","alle","25","sysselsatte_innvandringsgrunn","personer"
"2014","030117","utdanning","1","25","sysselsatte_innvandringsgrunn","personer"
"2007","030115","arbeid","0","26","sysselsatte_innvandringsgrunn","personer"
"2008","030115","utdanning","0","26","sysselsatte_innvandringsgrunn","personer"
"2011","030112","utdanning","1","26","sysselsatte_innvandringsgrunn","personer"
"2011","030115","utdanning","1","26","sysselsatte_innvandringsgrunn","personer"
"2013","030199","utdanning","0","26","sysselsatte_innvandringsgrunn","personer"
"2006","030103","annet","alle","27","sysselsatte_innvandringsgrunn","personer"
"2006","030105","annet","alle","27","sysselsatte_innvandringsgrunn","personer"
"2006","030113","uoppgitt","0","27","sysselsatte_innvandringsgrunn","personer"
"2008","030199","utdanning","alle","27","sysselsatte_innvandringsgrunn","personer"
"2014","030108","annet","alle","27","sysselsatte_innvandringsgrunn","personer"
