"aar","bydel_nr","flytting","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"030109","utflytting","befolkningen_ellers","personer","961","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnflytting","alle","personer","-282","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnflytting","innvandrere","personer","1","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnflytting","befolkningen_ellers","personer","-283","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","innvandring_og_innflytting","alle","personer","1886","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","innvandring_og_innflytting","innvandrere","personer","1125","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","innvandring_og_innflytting","befolkningen_ellers","personer","761","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","utvandring_og_utflytting","alle","personer","1699","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","utvandring_og_utflytting","innvandrere","personer","636","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","utvandring_og_utflytting","befolkningen_ellers","personer","1063","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnvandring_og_nettoinnflytting","alle","personer","187","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","489","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-302","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innvandring","alle","personer","538","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innvandring","innvandrere","personer","475","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innvandring","befolkningen_ellers","personer","63","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utvandring","alle","personer","245","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utvandring","innvandrere","personer","158","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utvandring","befolkningen_ellers","personer","87","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring","alle","personer","293","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring","innvandrere","personer","317","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring","befolkningen_ellers","personer","-24","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innflytting","alle","personer","726","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innflytting","innvandrere","personer","303","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innflytting","befolkningen_ellers","personer","423","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utflytting","alle","personer","1077","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utflytting","innvandrere","personer","306","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utflytting","befolkningen_ellers","personer","771","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnflytting","alle","personer","-351","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnflytting","innvandrere","personer","-3","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnflytting","befolkningen_ellers","personer","-348","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innvandring_og_innflytting","alle","personer","1264","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innvandring_og_innflytting","innvandrere","personer","778","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","innvandring_og_innflytting","befolkningen_ellers","personer","486","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utvandring_og_utflytting","alle","personer","1322","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utvandring_og_utflytting","innvandrere","personer","464","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","utvandring_og_utflytting","befolkningen_ellers","personer","858","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring_og_nettoinnflytting","alle","personer","-58","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","314","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-372","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innvandring","alle","personer","611","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innvandring","innvandrere","personer","535","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innvandring","befolkningen_ellers","personer","76","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utvandring","alle","personer","293","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utvandring","innvandrere","personer","191","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utvandring","befolkningen_ellers","personer","102","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring","alle","personer","318","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring","innvandrere","personer","344","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring","befolkningen_ellers","personer","-26","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innflytting","alle","personer","823","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innflytting","innvandrere","personer","388","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innflytting","befolkningen_ellers","personer","435","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utflytting","alle","personer","1202","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utflytting","innvandrere","personer","432","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utflytting","befolkningen_ellers","personer","770","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnflytting","alle","personer","-379","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnflytting","innvandrere","personer","-44","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnflytting","befolkningen_ellers","personer","-335","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innvandring_og_innflytting","alle","personer","1434","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innvandring_og_innflytting","innvandrere","personer","923","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","innvandring_og_innflytting","befolkningen_ellers","personer","511","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utvandring_og_utflytting","alle","personer","1495","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utvandring_og_utflytting","innvandrere","personer","623","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","utvandring_og_utflytting","befolkningen_ellers","personer","872","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring_og_nettoinnflytting","alle","personer","-61","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","300","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-361","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innvandring","alle","personer","948","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innvandring","innvandrere","personer","822","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innvandring","befolkningen_ellers","personer","126","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utvandring","alle","personer","420","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utvandring","innvandrere","personer","273","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utvandring","befolkningen_ellers","personer","147","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring","alle","personer","528","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring","innvandrere","personer","549","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring","befolkningen_ellers","personer","-21","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innflytting","alle","personer","1256","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innflytting","innvandrere","personer","533","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innflytting","befolkningen_ellers","personer","723","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utflytting","alle","personer","2029","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utflytting","innvandrere","personer","593","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utflytting","befolkningen_ellers","personer","1436","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnflytting","alle","personer","-773","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnflytting","innvandrere","personer","-60","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnflytting","befolkningen_ellers","personer","-713","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innvandring_og_innflytting","alle","personer","2204","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innvandring_og_innflytting","innvandrere","personer","1355","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","innvandring_og_innflytting","befolkningen_ellers","personer","849","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utvandring_og_utflytting","alle","personer","2449","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utvandring_og_utflytting","innvandrere","personer","866","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","utvandring_og_utflytting","befolkningen_ellers","personer","1583","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring_og_nettoinnflytting","alle","personer","-245","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","489","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-734","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innvandring","alle","personer","626","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innvandring","innvandrere","personer","510","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innvandring","befolkningen_ellers","personer","116","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utvandring","alle","personer","286","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utvandring","innvandrere","personer","173","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utvandring","befolkningen_ellers","personer","113","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring","alle","personer","340","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring","innvandrere","personer","337","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innflytting","alle","personer","1161","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innflytting","innvandrere","personer","295","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innflytting","befolkningen_ellers","personer","866","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utflytting","alle","personer","1599","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utflytting","innvandrere","personer","305","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utflytting","befolkningen_ellers","personer","1294","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnflytting","alle","personer","-438","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnflytting","innvandrere","personer","-10","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnflytting","befolkningen_ellers","personer","-428","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innvandring_og_innflytting","alle","personer","1787","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innvandring_og_innflytting","innvandrere","personer","805","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","innvandring_og_innflytting","befolkningen_ellers","personer","982","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utvandring_og_utflytting","alle","personer","1885","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utvandring_og_utflytting","innvandrere","personer","478","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","utvandring_og_utflytting","befolkningen_ellers","personer","1407","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring_og_nettoinnflytting","alle","personer","-98","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","327","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-425","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","innvandring","alle","personer","735","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","innvandring","innvandrere","personer","608","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","innvandring","befolkningen_ellers","personer","127","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","utvandring","alle","personer","372","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","utvandring","innvandrere","personer","243","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","utvandring","befolkningen_ellers","personer","129","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnvandring","alle","personer","363","befolkning_flytting","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnvandring","innvandrere","personer","365","befolkning_flytting","NULL","NULL","NULL","NULL"
