"aar","bydel_nr","innvkat_4","vreg_3","kjonn","invalder_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr"
2013,"030105","norskfodte_m_innvf","alle","0","alle","gjennomsnitt","38.3","grunnskolepoeng","NULL","NULL"
2013,"030105","norskfodte_m_innvf","alle","0","alle","personer","7","grunnskolepoeng","NULL","NULL"
2013,"030105","norskfodte_m_innvf","alle","1","alle","gjennomsnitt","34.9","grunnskolepoeng","NULL","NULL"
2013,"030105","norskfodte_m_innvf","alle","1","alle","personer","7","grunnskolepoeng","NULL","NULL"
2013,"030105","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","36.6","grunnskolepoeng","NULL","NULL"
2013,"030105","norskfodte_m_innvf","alle","alle","alle","personer","14","grunnskolepoeng","NULL","NULL"
2013,"030105","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt","45.4","grunnskolepoeng","NULL","NULL"
2013,"030105","bef_u_innv_og_norskf","alle","0","alle","personer","81","grunnskolepoeng","NULL","NULL"
2013,"030105","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt","41.8","grunnskolepoeng","NULL","NULL"
2013,"030105","bef_u_innv_og_norskf","alle","1","alle","personer","95","grunnskolepoeng","NULL","NULL"
2013,"030105","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","43.5","grunnskolepoeng","NULL","NULL"
2013,"030105","bef_u_innv_og_norskf","alle","alle","alle","personer","176","grunnskolepoeng","NULL","NULL"
2013,"030106","alle","alle","0","alle","gjennomsnitt","46.4","grunnskolepoeng","NULL","NULL"
2013,"030106","alle","alle","0","alle","personer","121","grunnskolepoeng","NULL","NULL"
2013,"030106","alle","alle","1","alle","gjennomsnitt","42.8","grunnskolepoeng","NULL","NULL"
2013,"030106","alle","alle","1","alle","personer","136","grunnskolepoeng","NULL","NULL"
2013,"030106","alle","alle","alle","alle","gjennomsnitt","44.5","grunnskolepoeng","NULL","NULL"
2013,"030106","alle","alle","alle","alle","personer","257","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","1","0","alle","gjennomsnitt","-","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","1","0","alle","personer","-","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","1","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","1","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","2","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","2","0","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","2","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","2","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","0","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","0","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","0","0_6","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","0","7+","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","0","7+","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","1","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","1","0_6","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","1","7+","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","1","7+","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","alle","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","alle","alle","personer","8","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","alle","0_6","gjennomsnitt","40.9","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","alle","0_6","personer","3","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","alle","7+","gjennomsnitt","39.3","grunnskolepoeng","NULL","NULL"
2013,"030106","innvandrere","alle","alle","7+","personer","5","grunnskolepoeng","NULL","NULL"
2013,"030106","norskfodte_m_innvf","alle","0","alle","gjennomsnitt","44.8","grunnskolepoeng","NULL","NULL"
2013,"030106","norskfodte_m_innvf","alle","0","alle","personer","8","grunnskolepoeng","NULL","NULL"
2013,"030106","norskfodte_m_innvf","alle","1","alle","gjennomsnitt","41.9","grunnskolepoeng","NULL","NULL"
2013,"030106","norskfodte_m_innvf","alle","1","alle","personer","5","grunnskolepoeng","NULL","NULL"
2013,"030106","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","43.7","grunnskolepoeng","NULL","NULL"
2013,"030106","norskfodte_m_innvf","alle","alle","alle","personer","13","grunnskolepoeng","NULL","NULL"
2013,"030106","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt","46.7","grunnskolepoeng","NULL","NULL"
2013,"030106","bef_u_innv_og_norskf","alle","0","alle","personer","110","grunnskolepoeng","NULL","NULL"
2013,"030106","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt","43","grunnskolepoeng","NULL","NULL"
2013,"030106","bef_u_innv_og_norskf","alle","1","alle","personer","126","grunnskolepoeng","NULL","NULL"
2013,"030106","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","44.7","grunnskolepoeng","NULL","NULL"
2013,"030106","bef_u_innv_og_norskf","alle","alle","alle","personer","236","grunnskolepoeng","NULL","NULL"
2013,"030107","alle","alle","0","alle","gjennomsnitt","45.8","grunnskolepoeng","NULL","NULL"
2013,"030107","alle","alle","0","alle","personer","219","grunnskolepoeng","NULL","NULL"
2013,"030107","alle","alle","1","alle","gjennomsnitt","43.8","grunnskolepoeng","NULL","NULL"
2013,"030107","alle","alle","1","alle","personer","242","grunnskolepoeng","NULL","NULL"
2013,"030107","alle","alle","alle","alle","gjennomsnitt","44.8","grunnskolepoeng","NULL","NULL"
2013,"030107","alle","alle","alle","alle","personer","461","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","1","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","1","0","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","1","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","1","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","1","alle","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","1","alle","alle","personer","6","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","2","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","2","0","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","2","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","2","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","2","alle","alle","gjennomsnitt","32.8","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","2","alle","alle","personer","7","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","0","alle","gjennomsnitt","35.6","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","0","alle","personer","7","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","0","0_6","gjennomsnitt","36.7","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","0","0_6","personer","4","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","0","7+","gjennomsnitt","34","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","0","7+","personer","3","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","1","alle","gjennomsnitt","34.2","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","1","alle","personer","6","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","1","0_6","gjennomsnitt","-","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","1","0_6","personer","-","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","1","7+","gjennomsnitt","34.2","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","1","7+","personer","6","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","alle","alle","gjennomsnitt","34.9","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","alle","alle","personer","13","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","alle","0_6","gjennomsnitt","36.7","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","alle","0_6","personer","4","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","alle","7+","gjennomsnitt","34.2","grunnskolepoeng","NULL","NULL"
2013,"030107","innvandrere","alle","alle","7+","personer","9","grunnskolepoeng","NULL","NULL"
2013,"030107","norskfodte_m_innvf","alle","0","alle","gjennomsnitt","35.6","grunnskolepoeng","NULL","NULL"
2013,"030107","norskfodte_m_innvf","alle","0","alle","personer","6","grunnskolepoeng","NULL","NULL"
2013,"030107","norskfodte_m_innvf","alle","1","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","NULL"
2013,"030107","norskfodte_m_innvf","alle","1","alle","personer","9","grunnskolepoeng","NULL","NULL"
2013,"030107","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","38.7","grunnskolepoeng","NULL","NULL"
2013,"030107","norskfodte_m_innvf","alle","alle","alle","personer","15","grunnskolepoeng","NULL","NULL"
2013,"030107","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt","46.5","grunnskolepoeng","NULL","NULL"
2013,"030107","bef_u_innv_og_norskf","alle","0","alle","personer","206","grunnskolepoeng","NULL","NULL"
2013,"030107","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt","44.2","grunnskolepoeng","NULL","NULL"
2013,"030107","bef_u_innv_og_norskf","alle","1","alle","personer","227","grunnskolepoeng","NULL","NULL"
2013,"030107","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","45.3","grunnskolepoeng","NULL","NULL"
2013,"030107","bef_u_innv_og_norskf","alle","alle","alle","personer","433","grunnskolepoeng","NULL","NULL"
2013,"030108","alle","alle","0","alle","gjennomsnitt","47","grunnskolepoeng","NULL","NULL"
2013,"030108","alle","alle","0","alle","personer","256","grunnskolepoeng","NULL","NULL"
2013,"030108","alle","alle","1","alle","gjennomsnitt","43","grunnskolepoeng","NULL","NULL"
2013,"030108","alle","alle","1","alle","personer","292","grunnskolepoeng","NULL","NULL"
2013,"030108","alle","alle","alle","alle","gjennomsnitt","44.9","grunnskolepoeng","NULL","NULL"
2013,"030108","alle","alle","alle","alle","personer","548","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","1","0","alle","gjennomsnitt","49.5","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","1","0","alle","personer","3","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","1","1","alle","gjennomsnitt","27.9","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","1","1","alle","personer","4","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","1","alle","alle","gjennomsnitt","37.1","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","1","alle","alle","personer","7","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","2","0","alle","gjennomsnitt","42.8","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","2","0","alle","personer","5","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","2","1","alle","gjennomsnitt","36","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","2","1","alle","personer","8","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","2","alle","alle","gjennomsnitt","38.6","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","2","alle","alle","personer","13","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","0","alle","gjennomsnitt","45.3","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","0","alle","personer","8","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","0","0_6","gjennomsnitt","-","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","0","0_6","personer","-","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","0","7+","gjennomsnitt","45.3","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","0","7+","personer","8","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","1","alle","gjennomsnitt","33.3","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","1","alle","personer","12","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","1","0_6","gjennomsnitt","40","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","1","0_6","personer","3","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","1","7+","gjennomsnitt","31.1","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","1","7+","personer","9","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","alle","alle","gjennomsnitt","38.1","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","alle","alle","personer","20","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","alle","0_6","gjennomsnitt","40","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","alle","0_6","personer","3","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","alle","7+","gjennomsnitt","37.8","grunnskolepoeng","NULL","NULL"
2013,"030108","innvandrere","alle","alle","7+","personer","17","grunnskolepoeng","NULL","NULL"
2013,"030108","norskfodte_m_innvf","alle","0","alle","gjennomsnitt","42.1","grunnskolepoeng","NULL","NULL"
2013,"030108","norskfodte_m_innvf","alle","0","alle","personer","5","grunnskolepoeng","NULL","NULL"
2013,"030108","norskfodte_m_innvf","alle","1","alle","gjennomsnitt","40.2","grunnskolepoeng","NULL","NULL"
2013,"030108","norskfodte_m_innvf","alle","1","alle","personer","7","grunnskolepoeng","NULL","NULL"
2013,"030108","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","41","grunnskolepoeng","NULL","NULL"
2013,"030108","norskfodte_m_innvf","alle","alle","alle","personer","12","grunnskolepoeng","NULL","NULL"
2013,"030108","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt","47.2","grunnskolepoeng","NULL","NULL"
2013,"030108","bef_u_innv_og_norskf","alle","0","alle","personer","243","grunnskolepoeng","NULL","NULL"
2013,"030108","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt","43.5","grunnskolepoeng","NULL","NULL"
2013,"030108","bef_u_innv_og_norskf","alle","1","alle","personer","273","grunnskolepoeng","NULL","NULL"
2013,"030108","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","45.2","grunnskolepoeng","NULL","NULL"
2013,"030108","bef_u_innv_og_norskf","alle","alle","alle","personer","516","grunnskolepoeng","NULL","NULL"
2013,"030109","alle","alle","0","alle","gjennomsnitt","41","grunnskolepoeng","NULL","NULL"
2013,"030109","alle","alle","0","alle","personer","131","grunnskolepoeng","NULL","NULL"
2013,"030109","alle","alle","1","alle","gjennomsnitt","38.1","grunnskolepoeng","NULL","NULL"
2013,"030109","alle","alle","1","alle","personer","167","grunnskolepoeng","NULL","NULL"
2013,"030109","alle","alle","alle","alle","gjennomsnitt","39.4","grunnskolepoeng","NULL","NULL"
2013,"030109","alle","alle","alle","alle","personer","298","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","1","0","alle","gjennomsnitt","27.3","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","1","0","alle","personer","7","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","1","1","alle","gjennomsnitt","28.5","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","1","1","alle","personer","6","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","1","alle","alle","gjennomsnitt","27.9","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","1","alle","alle","personer","13","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","2","0","alle","gjennomsnitt","36.4","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","2","0","alle","personer","18","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","2","1","alle","gjennomsnitt","32.5","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","2","1","alle","personer","25","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","2","alle","alle","gjennomsnitt","34.1","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","2","alle","alle","personer","43","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","0","alle","gjennomsnitt","33.9","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","0","alle","personer","25","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","0","0_6","gjennomsnitt","36.3","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","0","0_6","personer","13","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","0","7+","gjennomsnitt","31.2","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","0","7+","personer","12","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","1","alle","gjennomsnitt","31.7","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","1","alle","personer","31","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","1","0_6","gjennomsnitt","36.4","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","1","0_6","personer","13","grunnskolepoeng","NULL","NULL"
2013,"030109","innvandrere","alle","1","7+","gjennomsnitt","28.3","grunnskolepoeng","NULL","NULL"
