"kommune_nr","bosetting","aar","enhet","tabellvariabel"
"1851","anmodning","2015","personer","15"
"1852","anmodning","2015","personer","15"
"1853","anmodning","2015","personer","15"
"1854","anmodning","2015","personer","15"
"1856","anmodning","2015","personer","10"
"1857","anmodning","2015","personer","10"
"1859","anmodning","2015","personer","15"
"1860","anmodning","2015","personer","40"
"1865","anmodning","2015","personer","40"
"1866","anmodning","2015","personer","25"
"1867","anmodning","2015","personer","15"
"1868","anmodning","2015","personer","15"
"1870","anmodning","2015","personer","35"
"1871","anmodning","2015","personer","30"
"1874","anmodning","2015","personer","15"
"1902","anmodning","2015","personer","195"
"1903","anmodning","2015","personer","70"
"1911","anmodning","2015","personer","20"
"1913","anmodning","2015","personer","15"
"1917","anmodning","2015","personer","15"
"1919","anmodning","2015","personer","10"
"1920","anmodning","2015","personer","15"
"1922","anmodning","2015","personer","15"
"1923","anmodning","2015","personer","20"
"1924","anmodning","2015","personer","20"
"1925","anmodning","2015","personer","20"
"1926","anmodning","2015","personer","15"
"1927","anmodning","2015","personer","15"
"1928","anmodning","2015","personer","10"
"1929","anmodning","2015","personer","10"
"1931","anmodning","2015","personer","45"
"1933","anmodning","2015","personer","20"
"1936","anmodning","2015","personer","10"
"1938","anmodning","2015","personer","15"
"1939","anmodning","2015","personer","10"
"1940","anmodning","2015","personer","10"
"1941","anmodning","2015","personer","10"
"1942","anmodning","2015","personer","20"
"1943","anmodning","2015","personer","15"
"2002","anmodning","2015","personer","20"
"2003","anmodning","2015","personer","90"
"2004","anmodning","2015","personer","30"
"2011","anmodning","2015","personer","20"
"2012","anmodning","2015","personer","40"
"2014","anmodning","2015","personer","15"
"2015","anmodning","2015","personer","15"
"2017","anmodning","2015","personer","10"
"2018","anmodning","2015","personer","15"
"2019","anmodning","2015","personer","10"
"2020","anmodning","2015","personer","20"
"2021","anmodning","2015","personer","20"
"2022","anmodning","2015","personer","15"
"2023","anmodning","2015","personer","15"
"2024","anmodning","2015","personer","15"
"2025","anmodning","2015","personer","15"
"2027","anmodning","2015","personer","10"
"2028","anmodning","2015","personer","10"
"2030","anmodning","2015","personer","40"
"0101","vedtak","2015","personer","48"
"0104","vedtak","2015","personer","43"
"0105","vedtak","2015","personer","70"
"0106","vedtak","2015","personer","105"
"0111","vedtak","2015","personer","15"
"0118","vedtak","2015","personer","15"
"0119","vedtak","2015","personer","6"
"0121","vedtak","2015","personer","0"
"0122","vedtak","2015","personer","5"
"0123","vedtak","2015","personer","15"
"0124","vedtak","2015","personer","15"
"0125","vedtak","2015","personer","10"
"0127","vedtak","2015","personer","10"
"0128","vedtak","2015","personer","15"
"0135","vedtak","2015","personer","12"
"0136","vedtak","2015","personer","20"
"0137","vedtak","2015","personer","10"
"0138","vedtak","2015","personer","."
"0211","vedtak","2015","personer","18"
"0213","vedtak","2015","personer","91"
"0214","vedtak","2015","personer","21"
"0215","vedtak","2015","personer","28"
"0216","vedtak","2015","personer","32"
"0217","vedtak","2015","personer","50"
"0219","vedtak","2015","personer","192"
"0220","vedtak","2015","personer","87"
"0221","vedtak","2015","personer","23"
"0226","vedtak","2015","personer","15"
"0227","vedtak","2015","personer","20"
"0228","vedtak","2015","personer","30"
"0229","vedtak","2015","personer","10"
"0230","vedtak","2015","personer","36"
"0231","vedtak","2015","personer","118"
"0233","vedtak","2015","personer","32"
"0234","vedtak","2015","personer","17"
"0235","vedtak","2015","personer","35"
"0236","vedtak","2015","personer","15"
"0237","vedtak","2015","personer","15"
"0238","vedtak","2015","personer","15"
"0239","vedtak","2015","personer","10"
"0301","vedtak","2015","personer","811"
"0402","vedtak","2015","personer","25"
"0403","vedtak","2015","personer","55"
"0412","vedtak","2015","personer","30"
"0415","vedtak","2015","personer","8"
"0417","vedtak","2015","personer","35"
"0418","vedtak","2015","personer","6"
"0419","vedtak","2015","personer","15"
"0420","vedtak","2015","personer","5"
"0423","vedtak","2015","personer","5"
"0425","vedtak","2015","personer","11"
"0426","vedtak","2015","personer","6"
"0427","vedtak","2015","personer","50"
"0428","vedtak","2015","personer","20"
"0429","vedtak","2015","personer","14"
"0430","vedtak","2015","personer","5"
"0432","vedtak","2015","personer","7"
"0434","vedtak","2015","personer","1"
"0436","vedtak","2015","personer","11"
"0437","vedtak","2015","personer","32"
"0438","vedtak","2015","personer","20"
"0439","vedtak","2015","personer","6"
"0441","vedtak","2015","personer","10"
"0501","vedtak","2015","personer","60"
"0502","vedtak","2015","personer","86"
"0511","vedtak","2015","personer","8"
"0512","vedtak","2015","personer","5"
"0513","vedtak","2015","personer","5"
"0514","vedtak","2015","personer","17"
"0515","vedtak","2015","personer","12"
"0516","vedtak","2015","personer","32"
"0517","vedtak","2015","personer","24"
"0519","vedtak","2015","personer","8"
"0520","vedtak","2015","personer","15"
"0521","vedtak","2015","personer","24"
"0522","vedtak","2015","personer","9"
"0528","vedtak","2015","personer","20"
"0529","vedtak","2015","personer","25"
"0532","vedtak","2015","personer","15"
"0533","vedtak","2015","personer","34"
"0534","vedtak","2015","personer","40"
"0536","vedtak","2015","personer","10"
"0538","vedtak","2015","personer","24"
"0540","vedtak","2015","personer","10"
"0541","vedtak","2015","personer","10"
"0542","vedtak","2015","personer","20"
"0543","vedtak","2015","personer","5"
"0544","vedtak","2015","personer","17"
"0545","vedtak","2015","personer","11"
"0602","vedtak","2015","personer","170"
"0604","vedtak","2015","personer","48"
"0605","vedtak","2015","personer","71"
"0612","vedtak","2015","personer","10"
"0615","vedtak","2015","personer","10"
"0616","vedtak","2015","personer","4"
"0617","vedtak","2015","personer","15"
"0618","vedtak","2015","personer","8"
"0619","vedtak","2015","personer","15"
"0620","vedtak","2015","personer","10"
"0621","vedtak","2015","personer","17"
"0622","vedtak","2015","personer","14"
"0623","vedtak","2015","personer","40"
"0624","vedtak","2015","personer","30"
"0625","vedtak","2015","personer","45"
"0626","vedtak","2015","personer","40"
"0627","vedtak","2015","personer","33"
"0628","vedtak","2015","personer","32"
"0631","vedtak","2015","personer","14"
"0632","vedtak","2015","personer","10"
"0633","vedtak","2015","personer","12"
"0701","vedtak","2015","personer","60"
"0702","vedtak","2015","personer","16"
"0704","vedtak","2015","personer","86"
"0706","vedtak","2015","personer","86"
"0709","vedtak","2015","personer","86"
"0711","vedtak","2015","personer","15"
"0713","vedtak","2015","personer","24"
"0714","vedtak","2015","personer","5"
"0716","vedtak","2015","personer","40"
"0719","vedtak","2015","personer","24"
"0720","vedtak","2015","personer","40"
"0722","vedtak","2015","personer","48"
"0723","vedtak","2015","personer","15"
"0728","vedtak","2015","personer","8"
"0805","vedtak","2015","personer","50"
"0806","vedtak","2015","personer","78"
"0807","vedtak","2015","personer","60"
"0811","vedtak","2015","personer","10"
"0814","vedtak","2015","personer","50"
"0815","vedtak","2015","personer","55"
"0817","vedtak","2015","personer","24"
"0819","vedtak","2015","personer","25"
"0821","vedtak","2015","personer","26"
"0822","vedtak","2015","personer","27"
"0826","vedtak","2015","personer","15"
"0827","vedtak","2015","personer","17"
"0828","vedtak","2015","personer","12"
"0829","vedtak","2015","personer","."
"0830","vedtak","2015","personer","15"
"0831","vedtak","2015","personer","10"
"0833","vedtak","2015","personer","14"
"0834","vedtak","2015","personer","12"
"0901","vedtak","2015","personer","35"
"0904","vedtak","2015","personer","71"
"0906","vedtak","2015","personer","125"
"0911","vedtak","2015","personer","15"
"0912","vedtak","2015","personer","18"
"0914","vedtak","2015","personer","10"
"0919","vedtak","2015","personer","5"
"0926","vedtak","2015","personer","35"
"0928","vedtak","2015","personer","21"
"0929","vedtak","2015","personer","15"
"0935","vedtak","2015","personer","6"
"0937","vedtak","2015","personer","15"
"0938","vedtak","2015","personer","10"
"0940","vedtak","2015","personer","10"
"0941","vedtak","2015","personer","10"
"1001","vedtak","2015","personer","210"
"1002","vedtak","2015","personer","63"
"1003","vedtak","2015","personer","50"
"1004","vedtak","2015","personer","63"
"1014","vedtak","2015","personer","56"
"1017","vedtak","2015","personer","35"
"1018","vedtak","2015","personer","20"
"1021","vedtak","2015","personer","10"
"1026","vedtak","2015","personer","5"
"1027","vedtak","2015","personer","14"
"1029","vedtak","2015","personer","15"
"1032","vedtak","2015","personer","56"
"1034","vedtak","2015","personer","5"
"1037","vedtak","2015","personer","30"
"1046","vedtak","2015","personer","15"
"1101","vedtak","2015","personer","35"
"1102","vedtak","2015","personer","73"
"1103","vedtak","2015","personer","120"
"1106","vedtak","2015","personer","95"
"1111","vedtak","2015","personer","20"
"1112","vedtak","2015","personer","15"
"1114","vedtak","2015","personer","10"
"1119","vedtak","2015","personer","30"
"1120","vedtak","2015","personer","37"
"1121","vedtak","2015","personer","30"
"1122","vedtak","2015","personer","30"
"1124","vedtak","2015","personer","35"
"1127","vedtak","2015","personer","48"
"1129","vedtak","2015","personer","5"
"1130","vedtak","2015","personer","25"
"1133","vedtak","2015","personer","15"
"1134","vedtak","2015","personer","20"
"1135","vedtak","2015","personer","20"
"1141","vedtak","2015","personer","17"
"1142","vedtak","2015","personer","20"
"1144","vedtak","2015","personer","."
"1145","vedtak","2015","personer","."
"1146","vedtak","2015","personer","30"
"1149","vedtak","2015","personer","45"
"1151","vedtak","2015","personer","6"
"1160","vedtak","2015","personer","10"
"1201","vedtak","2015","personer","350"
"1211","vedtak","2015","personer","10"
"1216","vedtak","2015","personer","11"
"1219","vedtak","2015","personer","32"
"1221","vedtak","2015","personer","35"
"1222","vedtak","2015","personer","16"
"1223","vedtak","2015","personer","7"
"1224","vedtak","2015","personer","30"
"1227","vedtak","2015","personer","."
"1228","vedtak","2015","personer","15"
"1231","vedtak","2015","personer","15"
"1232","vedtak","2015","personer","10"
"1233","vedtak","2015","personer","10"
"1234","vedtak","2015","personer","."
"1235","vedtak","2015","personer","48"
"1238","vedtak","2015","personer","15"
"1241","vedtak","2015","personer","10"
"1242","vedtak","2015","personer","."
"1243","vedtak","2015","personer","15"
"1244","vedtak","2015","personer","."
"1245","vedtak","2015","personer","10"
"1246","vedtak","2015","personer","63"
"1247","vedtak","2015","personer","36"
"1251","vedtak","2015","personer","15"
"1252","vedtak","2015","personer","."
"1253","vedtak","2015","personer","15"
"1256","vedtak","2015","personer","30"
"1259","vedtak","2015","personer","15"
"1260","vedtak","2015","personer","6"
"1263","vedtak","2015","personer","20"
"1264","vedtak","2015","personer","13"
"1265","vedtak","2015","personer","10"
"1266","vedtak","2015","personer","10"
"1401","vedtak","2015","personer","56"
"1411","vedtak","2015","personer","17"
"1412","vedtak","2015","personer","12"
"1413","vedtak","2015","personer","7"
"1416","vedtak","2015","personer","10"
"1417","vedtak","2015","personer","17"
"1418","vedtak","2015","personer","13"
"1419","vedtak","2015","personer","18"
"1420","vedtak","2015","personer","35"
"1421","vedtak","2015","personer","."
"1422","vedtak","2015","personer","15"
"1424","vedtak","2015","personer","10"
"1426","vedtak","2015","personer","25"
"1428","vedtak","2015","personer","17"
"1429","vedtak","2015","personer","17"
"1430","vedtak","2015","personer","5"
"1431","vedtak","2015","personer","13"
"1432","vedtak","2015","personer","56"
"1433","vedtak","2015","personer","16"
"1438","vedtak","2015","personer","."
"1439","vedtak","2015","personer","15"
"1441","vedtak","2015","personer","10"
"1443","vedtak","2015","personer","34"
"1444","vedtak","2015","personer","0"
"1445","vedtak","2015","personer","24"
"1449","vedtak","2015","personer","32"
"1502","vedtak","2015","personer","95"
"1504","vedtak","2015","personer","90"
"1505","vedtak","2015","personer","60"
"1511","vedtak","2015","personer","11"
"1514","vedtak","2015","personer","10"
"1515","vedtak","2015","personer","20"
"1516","vedtak","2015","personer","32"
"1517","vedtak","2015","personer","13"
"1519","vedtak","2015","personer","40"
"1520","vedtak","2015","personer","15"
"1523","vedtak","2015","personer","5"
"1524","vedtak","2015","personer","5"
"1525","vedtak","2015","personer","0"
"1526","vedtak","2015","personer","0"
"1528","vedtak","2015","personer","10"
"1529","vedtak","2015","personer","5"
"1531","vedtak","2015","personer","12"
"1532","vedtak","2015","personer","20"
"1534","vedtak","2015","personer","22"
