"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2011","09","bef_u_innv_og_norskf","1","personer","455","videregaende_fullfort","NULL","NULL","NULL"
"2011","09","bef_u_innv_og_norskf","1","prosent","65.2","videregaende_fullfort","NULL","NULL","NULL"
"2011","09","bef_u_innv_og_norskf","alle","personer","940","videregaende_fullfort","NULL","NULL","NULL"
"2011","09","bef_u_innv_og_norskf","alle","prosent","68.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","alle","0","personer","879","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","alle","0","prosent","74.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","alle","1","personer","808","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","alle","1","prosent","68","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","alle","alle","personer","1687","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","alle","alle","prosent","71.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","innvandrere","0","personer","32","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","innvandrere","0","prosent","47.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","innvandrere","1","personer","25","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","innvandrere","1","prosent","37.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","innvandrere","alle","personer","57","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","innvandrere","alle","prosent","42.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","befolkningen_ellers","0","personer","847","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","befolkningen_ellers","0","prosent","76.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","befolkningen_ellers","1","personer","783","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","befolkningen_ellers","1","prosent","69.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","befolkningen_ellers","alle","personer","1630","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","befolkningen_ellers","alle","prosent","73.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","norskfodte_m_innvf","0","personer","19","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","norskfodte_m_innvf","0","prosent","73.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","norskfodte_m_innvf","1","personer","7","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","norskfodte_m_innvf","1","prosent","46.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","norskfodte_m_innvf","alle","personer","26","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","norskfodte_m_innvf","alle","prosent","63.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","bef_u_innv_og_norskf","0","personer","828","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","bef_u_innv_og_norskf","0","prosent","76.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","bef_u_innv_og_norskf","1","personer","776","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","bef_u_innv_og_norskf","1","prosent","70","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","bef_u_innv_og_norskf","alle","personer","1604","videregaende_fullfort","NULL","NULL","NULL"
"2011","10","bef_u_innv_og_norskf","alle","prosent","73.2","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","alle","0","personer","2140","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","alle","0","prosent","77.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","alle","1","personer","2083","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","alle","1","prosent","69.2","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","alle","alle","personer","4223","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","alle","alle","prosent","73","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","innvandrere","0","personer","45","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","innvandrere","0","prosent","63.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","innvandrere","1","personer","40","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","innvandrere","1","prosent","46.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","innvandrere","alle","personer","85","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","innvandrere","alle","prosent","54.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","befolkningen_ellers","0","personer","2095","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","befolkningen_ellers","0","prosent","77.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","befolkningen_ellers","1","personer","2043","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","befolkningen_ellers","1","prosent","69.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","befolkningen_ellers","alle","personer","4138","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","befolkningen_ellers","alle","prosent","73.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","norskfodte_m_innvf","0","personer","41","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","norskfodte_m_innvf","0","prosent","78.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","norskfodte_m_innvf","1","personer","28","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","norskfodte_m_innvf","1","prosent","49.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","norskfodte_m_innvf","alle","personer","69","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","norskfodte_m_innvf","alle","prosent","63.3","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","bef_u_innv_og_norskf","0","personer","2054","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","bef_u_innv_og_norskf","0","prosent","77.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","bef_u_innv_og_norskf","1","personer","2015","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","bef_u_innv_og_norskf","1","prosent","70.3","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","bef_u_innv_og_norskf","alle","personer","4069","videregaende_fullfort","NULL","NULL","NULL"
"2011","11","bef_u_innv_og_norskf","alle","prosent","73.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","alle","0","personer","2376","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","alle","0","prosent","76.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","alle","1","personer","2125","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","alle","1","prosent","67.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","alle","alle","personer","4501","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","alle","alle","prosent","72","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","innvandrere","0","personer","46","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","innvandrere","0","prosent","51.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","innvandrere","1","personer","44","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","innvandrere","1","prosent","51.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","innvandrere","alle","personer","90","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","innvandrere","alle","prosent","51.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","befolkningen_ellers","0","personer","2330","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","befolkningen_ellers","0","prosent","76.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","befolkningen_ellers","1","personer","2081","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","befolkningen_ellers","1","prosent","68.3","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","befolkningen_ellers","alle","personer","4411","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","befolkningen_ellers","alle","prosent","72.6","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","norskfodte_m_innvf","0","personer","32","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","norskfodte_m_innvf","0","prosent","74.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","norskfodte_m_innvf","1","personer","24","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","norskfodte_m_innvf","1","prosent","57.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","norskfodte_m_innvf","alle","personer","56","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","norskfodte_m_innvf","alle","prosent","65.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","bef_u_innv_og_norskf","0","personer","2298","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","bef_u_innv_og_norskf","0","prosent","76.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","bef_u_innv_og_norskf","1","personer","2057","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","bef_u_innv_og_norskf","1","prosent","68.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","bef_u_innv_og_norskf","alle","personer","4355","videregaende_fullfort","NULL","NULL","NULL"
"2011","12","bef_u_innv_og_norskf","alle","prosent","72.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","alle","0","personer","585","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","alle","0","prosent","79.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","alle","1","personer","581","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","alle","1","prosent","72.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","alle","alle","personer","1166","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","alle","alle","prosent","76.3","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","innvandrere","0","personer","14","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","innvandrere","0","prosent","70","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","innvandrere","1","personer","13","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","innvandrere","1","prosent","48.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","innvandrere","alle","personer","27","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","innvandrere","alle","prosent","57.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","befolkningen_ellers","0","personer","571","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","befolkningen_ellers","0","prosent","80.2","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","befolkningen_ellers","1","personer","568","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","befolkningen_ellers","1","prosent","73.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","befolkningen_ellers","alle","personer","1139","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","befolkningen_ellers","alle","prosent","76.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","norskfodte_m_innvf","0","prosent","40","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","norskfodte_m_innvf","1","personer","3","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","norskfodte_m_innvf","1","prosent","100","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","norskfodte_m_innvf","alle","personer","5","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","norskfodte_m_innvf","alle","prosent","62.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","bef_u_innv_og_norskf","0","personer","569","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","bef_u_innv_og_norskf","0","prosent","80.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","bef_u_innv_og_norskf","1","personer","565","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","bef_u_innv_og_norskf","1","prosent","73.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","bef_u_innv_og_norskf","alle","personer","1134","videregaende_fullfort","NULL","NULL","NULL"
"2011","14","bef_u_innv_og_norskf","alle","prosent","76.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","alle","0","personer","1291","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","alle","0","prosent","75.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","alle","1","personer","1187","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","alle","1","prosent","66.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","alle","alle","personer","2478","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","alle","alle","prosent","71.3","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","innvandrere","0","personer","26","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","innvandrere","0","prosent","54.2","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","innvandrere","1","personer","24","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","innvandrere","1","prosent","48","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","innvandrere","alle","personer","50","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","innvandrere","alle","prosent","51","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","befolkningen_ellers","0","personer","1265","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","befolkningen_ellers","0","prosent","76.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","befolkningen_ellers","1","personer","1163","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","befolkningen_ellers","1","prosent","67.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","befolkningen_ellers","alle","personer","2428","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","befolkningen_ellers","alle","prosent","71.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","norskfodte_m_innvf","0","personer","10","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","norskfodte_m_innvf","0","prosent","90.9","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","norskfodte_m_innvf","1","personer","4","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","norskfodte_m_innvf","1","prosent","66.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","norskfodte_m_innvf","alle","personer","14","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","norskfodte_m_innvf","alle","prosent","82.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","bef_u_innv_og_norskf","0","personer","1255","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","bef_u_innv_og_norskf","0","prosent","76.3","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","bef_u_innv_og_norskf","1","personer","1159","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","bef_u_innv_og_norskf","1","prosent","67.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","bef_u_innv_og_norskf","alle","personer","2414","videregaende_fullfort","NULL","NULL","NULL"
"2011","15","bef_u_innv_og_norskf","alle","prosent","71.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","alle","0","personer","1338","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","alle","0","prosent","75","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","alle","1","personer","1251","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","alle","1","prosent","66.1","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","alle","alle","personer","2589","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","alle","alle","prosent","70.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","innvandrere","0","personer","40","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","innvandrere","0","prosent","63.5","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","innvandrere","1","personer","30","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","innvandrere","1","prosent","46.2","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","innvandrere","alle","personer","70","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","innvandrere","alle","prosent","54.7","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","befolkningen_ellers","0","personer","1298","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","befolkningen_ellers","0","prosent","75.4","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","befolkningen_ellers","1","personer","1221","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","befolkningen_ellers","1","prosent","66.8","videregaende_fullfort","NULL","NULL","NULL"
"2011","16","befolkningen_ellers","alle","personer","2519","videregaende_fullfort","NULL","NULL","NULL"
