"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"72","alle","5","personer","364","2013","barnehagedeltakelse"
"73","alle","5","personer","990","2013","barnehagedeltakelse"
"74","alle","5","personer","293","2013","barnehagedeltakelse"
"75","alle","5","personer","255","2013","barnehagedeltakelse"
"76","alle","5","personer","360","2013","barnehagedeltakelse"
"77","alle","5","personer","382","2013","barnehagedeltakelse"
"78","alle","5","personer","374","2013","barnehagedeltakelse"
"79","alle","5","personer","1046","2013","barnehagedeltakelse"
"80","alle","5","personer","161","2013","barnehagedeltakelse"
"81","alle","5","personer","445","2013","barnehagedeltakelse"
"82","alle","5","personer","136","2013","barnehagedeltakelse"
"83","alle","5","personer","258","2013","barnehagedeltakelse"
"01","alle","1_5","prosent","85.28214078","2013","barnehagedeltakelse"
"02","alle","1_5","prosent","87.04545455","2013","barnehagedeltakelse"
"03","alle","1_5","prosent","88.43599034","2013","barnehagedeltakelse"
"04","alle","1_5","prosent","87.77534458","2013","barnehagedeltakelse"
"05","alle","1_5","prosent","90.35418237","2013","barnehagedeltakelse"
"06","alle","1_5","prosent","91.87834225","2013","barnehagedeltakelse"
"07","alle","1_5","prosent","90.9340408","2013","barnehagedeltakelse"
"08","alle","1_5","prosent","93.00424462","2013","barnehagedeltakelse"
"09","alle","1_5","prosent","85.01168748","2013","barnehagedeltakelse"
"10","alle","1_5","prosent","93.31713244","2013","barnehagedeltakelse"
"11","alle","1_5","prosent","88.93442623","2013","barnehagedeltakelse"
"12","alle","1_5","prosent","91.67345277","2013","barnehagedeltakelse"
"13","alle","1_5","prosent","93.48887683","2013","barnehagedeltakelse"
"14","alle","1_5","prosent","91.29838046","2013","barnehagedeltakelse"
"15","alle","1_5","prosent","89.45386064","2013","barnehagedeltakelse"
"16","alle","1_5","prosent","93.1840796","2013","barnehagedeltakelse"
"17","alle","1_5","prosent","91.95230999","2013","barnehagedeltakelse"
"18","alle","1_5","prosent","89.73214286","2013","barnehagedeltakelse"
"19","alle","1_5","prosent","90.6741573","2013","barnehagedeltakelse"
"20","alle","1_5","prosent","89.09353557","2013","barnehagedeltakelse"
"21","alle","1_5","prosent","90.04926108","2013","barnehagedeltakelse"
"22","alle","1_5","prosent","93.83838384","2013","barnehagedeltakelse"
"23","alle","1_5","prosent","87.21804511","2013","barnehagedeltakelse"
"24","alle","1_5","prosent","89.11530815","2013","barnehagedeltakelse"
"25","alle","1_5","prosent","89.14307871","2013","barnehagedeltakelse"
"26","alle","1_5","prosent","89.53420386","2013","barnehagedeltakelse"
"27","alle","1_5","prosent","89.43126521","2013","barnehagedeltakelse"
"28","alle","1_5","prosent","90.63545151","2013","barnehagedeltakelse"
"29","alle","1_5","prosent","94.26152399","2013","barnehagedeltakelse"
"30","alle","1_5","prosent","88.84462151","2013","barnehagedeltakelse"
"31","alle","1_5","prosent","91.16161616","2013","barnehagedeltakelse"
"32","alle","1_5","prosent","90.97839898","2013","barnehagedeltakelse"
"33","alle","1_5","prosent","86.28719276","2013","barnehagedeltakelse"
"34","alle","1_5","prosent","88.43788438","2013","barnehagedeltakelse"
"35","alle","1_5","prosent","87.84882443","2013","barnehagedeltakelse"
"36","alle","1_5","prosent","88.18181818","2013","barnehagedeltakelse"
"37","alle","1_5","prosent","88.574347","2013","barnehagedeltakelse"
"38","alle","1_5","prosent","88.43373494","2013","barnehagedeltakelse"
"39","alle","1_5","prosent","88.89570821","2013","barnehagedeltakelse"
"40","alle","1_5","prosent","90.86154031","2013","barnehagedeltakelse"
"41","alle","1_5","prosent","89.65704954","2013","barnehagedeltakelse"
"42","alle","1_5","prosent","89.70954357","2013","barnehagedeltakelse"
"43","alle","1_5","prosent","89.14354644","2013","barnehagedeltakelse"
"44","alle","1_5","prosent","92.1992067","2013","barnehagedeltakelse"
"45","alle","1_5","prosent","85.02747253","2013","barnehagedeltakelse"
"46","alle","1_5","prosent","90.9048616","2013","barnehagedeltakelse"
"47","alle","1_5","prosent","91.60478548","2013","barnehagedeltakelse"
"48","alle","1_5","prosent","90.73359073","2013","barnehagedeltakelse"
"49","alle","1_5","prosent","91.74118885","2013","barnehagedeltakelse"
"50","alle","1_5","prosent","91.50028523","2013","barnehagedeltakelse"
"51","alle","1_5","prosent","92.50328803","2013","barnehagedeltakelse"
"52","alle","1_5","prosent","91.37055838","2013","barnehagedeltakelse"
"53","alle","1_5","prosent","90.58122206","2013","barnehagedeltakelse"
"54","alle","1_5","prosent","93.08240081","2013","barnehagedeltakelse"
"55","alle","1_5","prosent","94.78656403","2013","barnehagedeltakelse"
"56","alle","1_5","prosent","93.47869574","2013","barnehagedeltakelse"
"57","alle","1_5","prosent","90.77269317","2013","barnehagedeltakelse"
"58","alle","1_5","prosent","88.28282828","2013","barnehagedeltakelse"
"59","alle","1_5","prosent","92.30769231","2013","barnehagedeltakelse"
"60","alle","1_5","prosent","93.45509893","2013","barnehagedeltakelse"
"61","alle","1_5","prosent","94.39327193","2013","barnehagedeltakelse"
"62","alle","1_5","prosent","94.35897436","2013","barnehagedeltakelse"
"63","alle","1_5","prosent","93.10734463","2013","barnehagedeltakelse"
"64","alle","1_5","prosent","95.52278114","2013","barnehagedeltakelse"
"65","alle","1_5","prosent","94.05034325","2013","barnehagedeltakelse"
"66","alle","1_5","prosent","91.66666667","2013","barnehagedeltakelse"
"67","alle","1_5","prosent","93.99176955","2013","barnehagedeltakelse"
"68","alle","1_5","prosent","94.42896936","2013","barnehagedeltakelse"
"69","alle","1_5","prosent","91.23055163","2013","barnehagedeltakelse"
"70","alle","1_5","prosent","91.54228856","2013","barnehagedeltakelse"
"71","alle","1_5","prosent","91.43192488","2013","barnehagedeltakelse"
"72","alle","1_5","prosent","93.57997824","2013","barnehagedeltakelse"
"73","alle","1_5","prosent","94.12894962","2013","barnehagedeltakelse"
"74","alle","1_5","prosent","88.27634334","2013","barnehagedeltakelse"
"75","alle","1_5","prosent","86.72294705","2013","barnehagedeltakelse"
"76","alle","1_5","prosent","91.09669811","2013","barnehagedeltakelse"
"77","alle","1_5","prosent","92.70364818","2013","barnehagedeltakelse"
"78","alle","1_5","prosent","92.88629738","2013","barnehagedeltakelse"
"79","alle","1_5","prosent","95.84426064","2013","barnehagedeltakelse"
"80","alle","1_5","prosent","90.54404145","2013","barnehagedeltakelse"
"81","alle","1_5","prosent","90.50632911","2013","barnehagedeltakelse"
"82","alle","1_5","prosent","93.53383459","2013","barnehagedeltakelse"
"83","alle","1_5","prosent","91.63907285","2013","barnehagedeltakelse"
"01","alle","1","prosent","61.12852665","2013","barnehagedeltakelse"
"02","alle","1","prosent","63.16590563","2013","barnehagedeltakelse"
"03","alle","1","prosent","63.29526917","2013","barnehagedeltakelse"
"04","alle","1","prosent","63.24965132","2013","barnehagedeltakelse"
"05","alle","1","prosent","71.10232762","2013","barnehagedeltakelse"
"06","alle","1","prosent","73.27532629","2013","barnehagedeltakelse"
"07","alle","1","prosent","72.14357937","2013","barnehagedeltakelse"
"08","alle","1","prosent","78.65546218","2013","barnehagedeltakelse"
"09","alle","1","prosent","63.43598055","2013","barnehagedeltakelse"
"10","alle","1","prosent","71.62162162","2013","barnehagedeltakelse"
"11","alle","1","prosent","62.39130435","2013","barnehagedeltakelse"
"12","alle","1","prosent","71.74369748","2013","barnehagedeltakelse"
"13","alle","1","prosent","75.76601671","2013","barnehagedeltakelse"
"14","alle","1","prosent","70.74175824","2013","barnehagedeltakelse"
"15","alle","1","prosent","67.55852843","2013","barnehagedeltakelse"
"16","alle","1","prosent","82.01634877","2013","barnehagedeltakelse"
"17","alle","1","prosent","60.48387097","2013","barnehagedeltakelse"
"18","alle","1","prosent","58.10810811","2013","barnehagedeltakelse"
"19","alle","1","prosent","61.03896104","2013","barnehagedeltakelse"
"20","alle","1","prosent","69.07555138","2013","barnehagedeltakelse"
"21","alle","1","prosent","60.77348066","2013","barnehagedeltakelse"
"22","alle","1","prosent","77.0718232","2013","barnehagedeltakelse"
"23","alle","1","prosent","58.65384615","2013","barnehagedeltakelse"
"24","alle","1","prosent","64.28571429","2013","barnehagedeltakelse"
"25","alle","1","prosent","63.94129979","2013","barnehagedeltakelse"
"26","alle","1","prosent","69.44444444","2013","barnehagedeltakelse"
"27","alle","1","prosent","67.92301524","2013","barnehagedeltakelse"
"28","alle","1","prosent","67.53926702","2013","barnehagedeltakelse"
"29","alle","1","prosent","75.23809524","2013","barnehagedeltakelse"
"30","alle","1","prosent","64.34108527","2013","barnehagedeltakelse"
"31","alle","1","prosent","62.02531646","2013","barnehagedeltakelse"
"32","alle","1","prosent","68.94230769","2013","barnehagedeltakelse"
"33","alle","1","prosent","52.18295218","2013","barnehagedeltakelse"
"34","alle","1","prosent","57.96610169","2013","barnehagedeltakelse"
"35","alle","1","prosent","61.46369354","2013","barnehagedeltakelse"
"36","alle","1","prosent","62.38244514","2013","barnehagedeltakelse"
"37","alle","1","prosent","61.55589124","2013","barnehagedeltakelse"
"38","alle","1","prosent","59.45945946","2013","barnehagedeltakelse"
"39","alle","1","prosent","65.89800443","2013","barnehagedeltakelse"
"40","alle","1","prosent","69.08226908","2013","barnehagedeltakelse"
"41","alle","1","prosent","67.28395062","2013","barnehagedeltakelse"
"42","alle","1","prosent","65.2173913","2013","barnehagedeltakelse"
"43","alle","1","prosent","52.53164557","2013","barnehagedeltakelse"
"44","alle","1","prosent","76.68845316","2013","barnehagedeltakelse"
"45","alle","1","prosent","52.5974026","2013","barnehagedeltakelse"
"46","alle","1","prosent","68.33541927","2013","barnehagedeltakelse"
"47","alle","1","prosent","77.58804696","2013","barnehagedeltakelse"
"48","alle","1","prosent","62.26415094","2013","barnehagedeltakelse"
"49","alle","1","prosent","69.34097421","2013","barnehagedeltakelse"
"50","alle","1","prosent","69.8005698","2013","barnehagedeltakelse"
"51","alle","1","prosent","68.96551724","2013","barnehagedeltakelse"
"52","alle","1","prosent","68.89952153","2013","barnehagedeltakelse"
"53","alle","1","prosent","66.25766871","2013","barnehagedeltakelse"
"54","alle","1","prosent","75","2013","barnehagedeltakelse"
"55","alle","1","prosent","77.57936508","2013","barnehagedeltakelse"
"56","alle","1","prosent","78.89908257","2013","barnehagedeltakelse"
"57","alle","1","prosent","62.96296296","2013","barnehagedeltakelse"
"58","alle","1","prosent","59.79381443","2013","barnehagedeltakelse"
"59","alle","1","prosent","63.52941176","2013","barnehagedeltakelse"
"60","alle","1","prosent","70.08928571","2013","barnehagedeltakelse"
"61","alle","1","prosent","78.99188092","2013","barnehagedeltakelse"
"62","alle","1","prosent","80","2013","barnehagedeltakelse"
"63","alle","1","prosent","72.28915663","2013","barnehagedeltakelse"
"64","alle","1","prosent","80.78541374","2013","barnehagedeltakelse"
"65","alle","1","prosent","78.57142857","2013","barnehagedeltakelse"
"66","alle","1","prosent","72.13114754","2013","barnehagedeltakelse"
"67","alle","1","prosent","75.2293578","2013","barnehagedeltakelse"
"68","alle","1","prosent","76.92307692","2013","barnehagedeltakelse"
"69","alle","1","prosent","72.43589744","2013","barnehagedeltakelse"
"70","alle","1","prosent","76.08695652","2013","barnehagedeltakelse"
"71","alle","1","prosent","72.57142857","2013","barnehagedeltakelse"
"72","alle","1","prosent","76.28571429","2013","barnehagedeltakelse"
"73","alle","1","prosent","79.4489093","2013","barnehagedeltakelse"
"74","alle","1","prosent","66.30824373","2013","barnehagedeltakelse"
"75","alle","1","prosent","63.18181818","2013","barnehagedeltakelse"
"76","alle","1","prosent","76.10619469","2013","barnehagedeltakelse"
"77","alle","1","prosent","74.86772487","2013","barnehagedeltakelse"
"78","alle","1","prosent","66.98412698","2013","barnehagedeltakelse"
"79","alle","1","prosent","85.07625272","2013","barnehagedeltakelse"
"80","alle","1","prosent","68.27586207","2013","barnehagedeltakelse"
"81","alle","1","prosent","76.94013304","2013","barnehagedeltakelse"
"82","alle","1","prosent","72.89719626","2013","barnehagedeltakelse"
"83","alle","1","prosent","74.18032787","2013","barnehagedeltakelse"
"01","alle","2","prosent","84.7826087","2013","barnehagedeltakelse"
"02","alle","2","prosent","86.40915594","2013","barnehagedeltakelse"
"03","alle","2","prosent","85.60939794","2013","barnehagedeltakelse"
"04","alle","2","prosent","86.57534247","2013","barnehagedeltakelse"
"05","alle","2","prosent","90.24282561","2013","barnehagedeltakelse"
"06","alle","2","prosent","93.40338587","2013","barnehagedeltakelse"
"07","alle","2","prosent","89.28404305","2013","barnehagedeltakelse"
"08","alle","2","prosent","93.54026846","2013","barnehagedeltakelse"
"09","alle","2","prosent","85.46803653","2013","barnehagedeltakelse"
"10","alle","2","prosent","99.3006993","2013","barnehagedeltakelse"
"11","alle","2","prosent","91.91489362","2013","barnehagedeltakelse"
"12","alle","2","prosent","92.34913793","2013","barnehagedeltakelse"
"13","alle","2","prosent","94.32835821","2013","barnehagedeltakelse"
"14","alle","2","prosent","90.69423929","2013","barnehagedeltakelse"
"15","alle","2","prosent","90.06622517","2013","barnehagedeltakelse"
"16","alle","2","prosent","90.61728395","2013","barnehagedeltakelse"
"17","alle","2","prosent","91.80327869","2013","barnehagedeltakelse"
"18","alle","2","prosent","86.22754491","2013","barnehagedeltakelse"
"19","alle","2","prosent","90.90909091","2013","barnehagedeltakelse"
"20","alle","2","prosent","89.25387142","2013","barnehagedeltakelse"
"21","alle","2","prosent","94.23076923","2013","barnehagedeltakelse"
"22","alle","2","prosent","93.93139842","2013","barnehagedeltakelse"
"23","alle","2","prosent","81.85840708","2013","barnehagedeltakelse"
"24","alle","2","prosent","88.91687657","2013","barnehagedeltakelse"
"25","alle","2","prosent","90.39584685","2013","barnehagedeltakelse"
"26","alle","2","prosent","88.74104401","2013","barnehagedeltakelse"
"27","alle","2","prosent","89.37452901","2013","barnehagedeltakelse"
"28","alle","2","prosent","90.44585987","2013","barnehagedeltakelse"
"29","alle","2","prosent","94.5","2013","barnehagedeltakelse"
"30","alle","2","prosent","86.41975309","2013","barnehagedeltakelse"
"31","alle","2","prosent","89.70588235","2013","barnehagedeltakelse"
"32","alle","2","prosent","91.68224299","2013","barnehagedeltakelse"
