"kommune_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"0214","alle","1","personer","183","2014","barnehagedeltakelse"
"0215","alle","1","personer","130","2014","barnehagedeltakelse"
"0216","alle","1","personer","157","2014","barnehagedeltakelse"
"0217","alle","1","personer","188","2014","barnehagedeltakelse"
"0219","alle","1","personer","1053","2014","barnehagedeltakelse"
"0220","alle","1","personer","490","2014","barnehagedeltakelse"
"0221","alle","1","personer","114","2014","barnehagedeltakelse"
"0226","alle","1","personer","152","2014","barnehagedeltakelse"
"0227","alle","1","personer","88","2014","barnehagedeltakelse"
"0228","alle","1","personer","168","2014","barnehagedeltakelse"
"0229","alle","1","personer","94","2014","barnehagedeltakelse"
"0230","alle","1","personer","282","2014","barnehagedeltakelse"
"0231","alle","1","personer","384","2014","barnehagedeltakelse"
"0233","alle","1","personer","209","2014","barnehagedeltakelse"
"0234","alle","1","personer","62","2014","barnehagedeltakelse"
"0235","alle","1","personer","333","2014","barnehagedeltakelse"
"0236","alle","1","personer","182","2014","barnehagedeltakelse"
"0237","alle","1","personer","216","2014","barnehagedeltakelse"
"0238","alle","1","personer","71","2014","barnehagedeltakelse"
"0239","alle","1","personer","26","2014","barnehagedeltakelse"
"0301","alle","1","personer","5708","2014","barnehagedeltakelse"
"0402","alle","1","personer","110","2014","barnehagedeltakelse"
"0403","alle","1","personer","229","2014","barnehagedeltakelse"
"0412","alle","1","personer","226","2014","barnehagedeltakelse"
"0415","alle","1","personer","43","2014","barnehagedeltakelse"
"0417","alle","1","personer","171","2014","barnehagedeltakelse"
"0418","alle","1","personer","20","2014","barnehagedeltakelse"
"0419","alle","1","personer","43","2014","barnehagedeltakelse"
"0420","alle","1","personer","20","2014","barnehagedeltakelse"
"0423","alle","1","personer","18","2014","barnehagedeltakelse"
"0425","alle","1","personer","35","2014","barnehagedeltakelse"
"0426","alle","1","personer","10","2014","barnehagedeltakelse"
"0427","alle","1","personer","173","2014","barnehagedeltakelse"
"0428","alle","1","personer","38","2014","barnehagedeltakelse"
"0429","alle","1","personer","40","2014","barnehagedeltakelse"
"0430","alle","1","personer","15","2014","barnehagedeltakelse"
"0432","alle","1","personer",":","2014","barnehagedeltakelse"
"0434","alle","1","personer",":","2014","barnehagedeltakelse"
"0436","alle","1","personer","14","2014","barnehagedeltakelse"
"0437","alle","1","personer","44","2014","barnehagedeltakelse"
"0438","alle","1","personer","11","2014","barnehagedeltakelse"
"0439","alle","1","personer","10","2014","barnehagedeltakelse"
"0441","alle","1","personer","12","2014","barnehagedeltakelse"
"0501","alle","1","personer","190","2014","barnehagedeltakelse"
"0502","alle","1","personer","208","2014","barnehagedeltakelse"
"0511","alle","1","personer","8","2014","barnehagedeltakelse"
"0512","alle","1","personer",":","2014","barnehagedeltakelse"
"0513","alle","1","personer","15","2014","barnehagedeltakelse"
"0514","alle","1","personer","21","2014","barnehagedeltakelse"
"0515","alle","1","personer","12","2014","barnehagedeltakelse"
"0516","alle","1","personer","36","2014","barnehagedeltakelse"
"0517","alle","1","personer","21","2014","barnehagedeltakelse"
"0519","alle","1","personer","20","2014","barnehagedeltakelse"
"0520","alle","1","personer","34","2014","barnehagedeltakelse"
"0521","alle","1","personer","36","2014","barnehagedeltakelse"
"0522","alle","1","personer","30","2014","barnehagedeltakelse"
"0528","alle","1","personer","92","2014","barnehagedeltakelse"
"0529","alle","1","personer","79","2014","barnehagedeltakelse"
"0532","alle","1","personer","39","2014","barnehagedeltakelse"
"0533","alle","1","personer","80","2014","barnehagedeltakelse"
"0534","alle","1","personer","90","2014","barnehagedeltakelse"
"0536","alle","1","personer","29","2014","barnehagedeltakelse"
"0538","alle","1","personer","40","2014","barnehagedeltakelse"
"0540","alle","1","personer","14","2014","barnehagedeltakelse"
"0541","alle","1","personer","6","2014","barnehagedeltakelse"
"0542","alle","1","personer","33","2014","barnehagedeltakelse"
"0543","alle","1","personer","8","2014","barnehagedeltakelse"
"0544","alle","1","personer","18","2014","barnehagedeltakelse"
"0545","alle","1","personer","4","2014","barnehagedeltakelse"
"0602","alle","1","personer","486","2014","barnehagedeltakelse"
"0604","alle","1","personer","203","2014","barnehagedeltakelse"
"0605","alle","1","personer","210","2014","barnehagedeltakelse"
"0612","alle","1","personer","41","2014","barnehagedeltakelse"
"0615","alle","1","personer",":","2014","barnehagedeltakelse"
"0616","alle","1","personer","16","2014","barnehagedeltakelse"
"0617","alle","1","personer","31","2014","barnehagedeltakelse"
"0618","alle","1","personer","15","2014","barnehagedeltakelse"
"0619","alle","1","personer","21","2014","barnehagedeltakelse"
"0620","alle","1","personer","23","2014","barnehagedeltakelse"
"0621","alle","1","personer","13","2014","barnehagedeltakelse"
"0622","alle","1","personer","14","2014","barnehagedeltakelse"
"0623","alle","1","personer","89","2014","barnehagedeltakelse"
"0624","alle","1","personer","135","2014","barnehagedeltakelse"
"0625","alle","1","personer","159","2014","barnehagedeltakelse"
"0626","alle","1","personer","231","2014","barnehagedeltakelse"
"0627","alle","1","personer","176","2014","barnehagedeltakelse"
"0628","alle","1","personer","55","2014","barnehagedeltakelse"
"0631","alle","1","personer","22","2014","barnehagedeltakelse"
"0632","alle","1","personer","6","2014","barnehagedeltakelse"
"0633","alle","1","personer","20","2014","barnehagedeltakelse"
"0701","alle","1","personer","153","2014","barnehagedeltakelse"
"0702","alle","1","personer","66","2014","barnehagedeltakelse"
"0704","alle","1","personer","320","2014","barnehagedeltakelse"
"0706","alle","1","personer","316","2014","barnehagedeltakelse"
"0709","alle","1","personer","291","2014","barnehagedeltakelse"
"0711","alle","1","personer","43","2014","barnehagedeltakelse"
"0713","alle","1","personer","77","2014","barnehagedeltakelse"
"0714","alle","1","personer","29","2014","barnehagedeltakelse"
"0716","alle","1","personer","77","2014","barnehagedeltakelse"
"0719","alle","1","personer","40","2014","barnehagedeltakelse"
"0720","alle","1","personer","79","2014","barnehagedeltakelse"
"0722","alle","1","personer","141","2014","barnehagedeltakelse"
"0723","alle","1","personer","25","2014","barnehagedeltakelse"
"0728","alle","1","personer","19","2014","barnehagedeltakelse"
"0805","alle","1","personer","265","2014","barnehagedeltakelse"
"0806","alle","1","personer","373","2014","barnehagedeltakelse"
"0807","alle","1","personer","101","2014","barnehagedeltakelse"
"0811","alle","1","personer",":","2014","barnehagedeltakelse"
"0814","alle","1","personer","99","2014","barnehagedeltakelse"
"0815","alle","1","personer","67","2014","barnehagedeltakelse"
"0817","alle","1","personer","30","2014","barnehagedeltakelse"
"0819","alle","1","personer","35","2014","barnehagedeltakelse"
"0821","alle","1","personer","53","2014","barnehagedeltakelse"
"0822","alle","1","personer","17","2014","barnehagedeltakelse"
"0826","alle","1","personer","48","2014","barnehagedeltakelse"
"0827","alle","1","personer","10","2014","barnehagedeltakelse"
"0828","alle","1","personer","17","2014","barnehagedeltakelse"
"0829","alle","1","personer","14","2014","barnehagedeltakelse"
"0830","alle","1","personer","13","2014","barnehagedeltakelse"
"0831","alle","1","personer","11","2014","barnehagedeltakelse"
"0833","alle","1","personer","16","2014","barnehagedeltakelse"
"0834","alle","1","personer","23","2014","barnehagedeltakelse"
"0901","alle","1","personer","32","2014","barnehagedeltakelse"
"0904","alle","1","personer","165","2014","barnehagedeltakelse"
"0906","alle","1","personer","350","2014","barnehagedeltakelse"
"0911","alle","1","personer","16","2014","barnehagedeltakelse"
"0912","alle","1","personer","11","2014","barnehagedeltakelse"
"0914","alle","1","personer","38","2014","barnehagedeltakelse"
"0919","alle","1","personer","41","2014","barnehagedeltakelse"
"0926","alle","1","personer","79","2014","barnehagedeltakelse"
"0928","alle","1","personer","40","2014","barnehagedeltakelse"
"0929","alle","1","personer","13","2014","barnehagedeltakelse"
"0935","alle","1","personer","12","2014","barnehagedeltakelse"
"0937","alle","1","personer","17","2014","barnehagedeltakelse"
"0938","alle","1","personer","7","2014","barnehagedeltakelse"
"0940","alle","1","personer","6","2014","barnehagedeltakelse"
"0941","alle","1","personer","5","2014","barnehagedeltakelse"
"1001","alle","1","personer","718","2014","barnehagedeltakelse"
"1002","alle","1","personer","107","2014","barnehagedeltakelse"
"1003","alle","1","personer","58","2014","barnehagedeltakelse"
"1004","alle","1","personer","53","2014","barnehagedeltakelse"
"1014","alle","1","personer","113","2014","barnehagedeltakelse"
"1017","alle","1","personer","50","2014","barnehagedeltakelse"
"1018","alle","1","personer","87","2014","barnehagedeltakelse"
"1021","alle","1","personer","21","2014","barnehagedeltakelse"
"1026","alle","1","personer","4","2014","barnehagedeltakelse"
"1027","alle","1","personer","11","2014","barnehagedeltakelse"
"1029","alle","1","personer","32","2014","barnehagedeltakelse"
"1032","alle","1","personer","50","2014","barnehagedeltakelse"
"1034","alle","1","personer","12","2014","barnehagedeltakelse"
"1037","alle","1","personer","33","2014","barnehagedeltakelse"
"1046","alle","1","personer","16","2014","barnehagedeltakelse"
"1101","alle","1","personer","98","2014","barnehagedeltakelse"
"1102","alle","1","personer","717","2014","barnehagedeltakelse"
"1103","alle","1","personer","1136","2014","barnehagedeltakelse"
"1106","alle","1","personer","288","2014","barnehagedeltakelse"
"1111","alle","1","personer","24","2014","barnehagedeltakelse"
"1112","alle","1","personer","26","2014","barnehagedeltakelse"
"1114","alle","1","personer","22","2014","barnehagedeltakelse"
"1119","alle","1","personer","116","2014","barnehagedeltakelse"
"1120","alle","1","personer","172","2014","barnehagedeltakelse"
"1121","alle","1","personer","162","2014","barnehagedeltakelse"
"1122","alle","1","personer","115","2014","barnehagedeltakelse"
"1124","alle","1","personer","278","2014","barnehagedeltakelse"
"1127","alle","1","personer","100","2014","barnehagedeltakelse"
"1129","alle","1","personer","11","2014","barnehagedeltakelse"
"1130","alle","1","personer","81","2014","barnehagedeltakelse"
"1133","alle","1","personer","18","2014","barnehagedeltakelse"
"1134","alle","1","personer","25","2014","barnehagedeltakelse"
"1135","alle","1","personer","32","2014","barnehagedeltakelse"
"1141","alle","1","personer","24","2014","barnehagedeltakelse"
"1142","alle","1","personer","45","2014","barnehagedeltakelse"
"1144","alle","1","personer","5","2014","barnehagedeltakelse"
"1145","alle","1","personer",":","2014","barnehagedeltakelse"
"1146","alle","1","personer","93","2014","barnehagedeltakelse"
"1149","alle","1","personer","341","2014","barnehagedeltakelse"
"1151","alle","1","personer",":","2014","barnehagedeltakelse"
"1160","alle","1","personer","51","2014","barnehagedeltakelse"
"1201","alle","1","personer","2419","2014","barnehagedeltakelse"
"1211","alle","1","personer","36","2014","barnehagedeltakelse"
"1216","alle","1","personer","58","2014","barnehagedeltakelse"
"1219","alle","1","personer","111","2014","barnehagedeltakelse"
"1221","alle","1","personer","140","2014","barnehagedeltakelse"
"1222","alle","1","personer","18","2014","barnehagedeltakelse"
"1223","alle","1","personer","17","2014","barnehagedeltakelse"
"1224","alle","1","personer","87","2014","barnehagedeltakelse"
"1227","alle","1","personer","10","2014","barnehagedeltakelse"
"1228","alle","1","personer","40","2014","barnehagedeltakelse"
"1231","alle","1","personer","16","2014","barnehagedeltakelse"
"1232","alle","1","personer",":","2014","barnehagedeltakelse"
"1233","alle","1","personer","7","2014","barnehagedeltakelse"
"1234","alle","1","personer","9","2014","barnehagedeltakelse"
"1235","alle","1","personer","94","2014","barnehagedeltakelse"
"1238","alle","1","personer","62","2014","barnehagedeltakelse"
"1241","alle","1","personer","29","2014","barnehagedeltakelse"
"1242","alle","1","personer","11","2014","barnehagedeltakelse"
"1243","alle","1","personer","208","2014","barnehagedeltakelse"
"1244","alle","1","personer","46","2014","barnehagedeltakelse"
"1245","alle","1","personer","49","2014","barnehagedeltakelse"
"1246","alle","1","personer","246","2014","barnehagedeltakelse"
"1247","alle","1","personer","322","2014","barnehagedeltakelse"
"1251","alle","1","personer","20","2014","barnehagedeltakelse"
"1252","alle","1","personer",":","2014","barnehagedeltakelse"
"1253","alle","1","personer","55","2014","barnehagedeltakelse"
"1256","alle","1","personer","102","2014","barnehagedeltakelse"
"1259","alle","1","personer","42","2014","barnehagedeltakelse"
"1260","alle","1","personer","31","2014","barnehagedeltakelse"
"1263","alle","1","personer","121","2014","barnehagedeltakelse"
"1264","alle","1","personer","20","2014","barnehagedeltakelse"
"1265","alle","1","personer",":","2014","barnehagedeltakelse"
"1266","alle","1","personer","15","2014","barnehagedeltakelse"
"1401","alle","1","personer","82","2014","barnehagedeltakelse"
"1411","alle","1","personer","18","2014","barnehagedeltakelse"
"1412","alle","1","personer",":","2014","barnehagedeltakelse"
"1413","alle","1","personer","8","2014","barnehagedeltakelse"
"1416","alle","1","personer","19","2014","barnehagedeltakelse"
"1417","alle","1","personer","10","2014","barnehagedeltakelse"
"1418","alle","1","personer","7","2014","barnehagedeltakelse"
"1419","alle","1","personer","23","2014","barnehagedeltakelse"
"1420","alle","1","personer","64","2014","barnehagedeltakelse"
"1421","alle","1","personer","12","2014","barnehagedeltakelse"
"1422","alle","1","personer","8","2014","barnehagedeltakelse"
"1424","alle","1","personer","31","2014","barnehagedeltakelse"
"1426","alle","1","personer","37","2014","barnehagedeltakelse"
"1428","alle","1","personer","14","2014","barnehagedeltakelse"
"1429","alle","1","personer","17","2014","barnehagedeltakelse"
"1430","alle","1","personer","32","2014","barnehagedeltakelse"
"1431","alle","1","personer","29","2014","barnehagedeltakelse"
"1432","alle","1","personer","119","2014","barnehagedeltakelse"
"1433","alle","1","personer","26","2014","barnehagedeltakelse"
"1438","alle","1","personer","27","2014","barnehagedeltakelse"
"1439","alle","1","personer","41","2014","barnehagedeltakelse"
"1441","alle","1","personer","14","2014","barnehagedeltakelse"
"1443","alle","1","personer","52","2014","barnehagedeltakelse"
"1444","alle","1","personer","8","2014","barnehagedeltakelse"
"1445","alle","1","personer","32","2014","barnehagedeltakelse"
"1449","alle","1","personer","59","2014","barnehagedeltakelse"
"1502","alle","1","personer","213","2014","barnehagedeltakelse"
"1504","alle","1","personer","424","2014","barnehagedeltakelse"
"1505","alle","1","personer","189","2014","barnehagedeltakelse"
"1511","alle","1","personer","16","2014","barnehagedeltakelse"
"1514","alle","1","personer","12","2014","barnehagedeltakelse"
"1515","alle","1","personer","65","2014","barnehagedeltakelse"
"1516","alle","1","personer","76","2014","barnehagedeltakelse"
"1517","alle","1","personer","38","2014","barnehagedeltakelse"
