"aar","bydel_nr","flytting","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"030109","nettoinnflytting","2","personer","25","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnflytting","alle","personer","1","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","innvandring_og_innflytting","1","personer","530","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","innvandring_og_innflytting","2","personer","595","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","innvandring_og_innflytting","alle","personer","1125","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","utvandring_og_utflytting","1","personer","257","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","utvandring_og_utflytting","2","personer","379","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","utvandring_og_utflytting","alle","personer","636","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnvandring_og_nettoinnflytting","1","personer","273","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnvandring_og_nettoinnflytting","2","personer","216","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030109","nettoinnvandring_og_nettoinnflytting","alle","personer","489","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innvandring","1","personer","222","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innvandring","2","personer","253","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innvandring","alle","personer","475","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utvandring","1","personer","47","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utvandring","2","personer","111","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utvandring","alle","personer","158","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring","1","personer","175","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring","2","personer","142","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring","alle","personer","317","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innflytting","1","personer","83","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innflytting","2","personer","220","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innflytting","alle","personer","303","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utflytting","1","personer","88","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utflytting","2","personer","218","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utflytting","alle","personer","306","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnflytting","1","personer","-5","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnflytting","2","personer","2","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnflytting","alle","personer","-3","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innvandring_og_innflytting","1","personer","305","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innvandring_og_innflytting","2","personer","473","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","innvandring_og_innflytting","alle","personer","778","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utvandring_og_utflytting","1","personer","135","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utvandring_og_utflytting","2","personer","329","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","utvandring_og_utflytting","alle","personer","464","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring_og_nettoinnflytting","1","personer","170","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring_og_nettoinnflytting","2","personer","144","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030110","nettoinnvandring_og_nettoinnflytting","alle","personer","314","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innvandring","1","personer","254","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innvandring","2","personer","281","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innvandring","alle","personer","535","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utvandring","1","personer","45","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utvandring","2","personer","146","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utvandring","alle","personer","191","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring","1","personer","209","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring","2","personer","135","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring","alle","personer","344","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innflytting","1","personer","106","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innflytting","2","personer","282","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innflytting","alle","personer","388","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utflytting","1","personer","124","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utflytting","2","personer","308","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utflytting","alle","personer","432","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnflytting","1","personer","-18","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnflytting","2","personer","-26","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnflytting","alle","personer","-44","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innvandring_og_innflytting","1","personer","360","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innvandring_og_innflytting","2","personer","563","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","innvandring_og_innflytting","alle","personer","923","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utvandring_og_utflytting","1","personer","169","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utvandring_og_utflytting","2","personer","454","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","utvandring_og_utflytting","alle","personer","623","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring_og_nettoinnflytting","1","personer","191","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring_og_nettoinnflytting","2","personer","109","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030111","nettoinnvandring_og_nettoinnflytting","alle","personer","300","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innvandring","1","personer","340","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innvandring","2","personer","482","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innvandring","alle","personer","822","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utvandring","1","personer","86","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utvandring","2","personer","187","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utvandring","alle","personer","273","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring","1","personer","254","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring","2","personer","295","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring","alle","personer","549","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innflytting","1","personer","139","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innflytting","2","personer","394","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innflytting","alle","personer","533","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utflytting","1","personer","155","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utflytting","2","personer","438","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utflytting","alle","personer","593","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnflytting","1","personer","-16","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnflytting","2","personer","-44","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnflytting","alle","personer","-60","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innvandring_og_innflytting","1","personer","479","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innvandring_og_innflytting","2","personer","876","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","innvandring_og_innflytting","alle","personer","1355","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utvandring_og_utflytting","1","personer","241","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utvandring_og_utflytting","2","personer","625","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","utvandring_og_utflytting","alle","personer","866","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring_og_nettoinnflytting","1","personer","238","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring_og_nettoinnflytting","2","personer","251","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030112","nettoinnvandring_og_nettoinnflytting","alle","personer","489","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innvandring","1","personer","252","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innvandring","2","personer","258","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innvandring","alle","personer","510","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utvandring","1","personer","80","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utvandring","2","personer","93","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utvandring","alle","personer","173","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring","1","personer","172","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring","2","personer","165","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring","alle","personer","337","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innflytting","1","personer","62","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innflytting","2","personer","233","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innflytting","alle","personer","295","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utflytting","1","personer","126","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utflytting","2","personer","179","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utflytting","alle","personer","305","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnflytting","1","personer","-64","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnflytting","2","personer","54","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnflytting","alle","personer","-10","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innvandring_og_innflytting","1","personer","314","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innvandring_og_innflytting","2","personer","491","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","innvandring_og_innflytting","alle","personer","805","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utvandring_og_utflytting","1","personer","206","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utvandring_og_utflytting","2","personer","272","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","utvandring_og_utflytting","alle","personer","478","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring_og_nettoinnflytting","1","personer","108","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring_og_nettoinnflytting","2","personer","219","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030113","nettoinnvandring_og_nettoinnflytting","alle","personer","327","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innvandring","1","personer","380","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innvandring","2","personer","228","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innvandring","alle","personer","608","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utvandring","1","personer","146","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utvandring","2","personer","97","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utvandring","alle","personer","243","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnvandring","1","personer","234","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnvandring","2","personer","131","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnvandring","alle","personer","365","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innflytting","1","personer","144","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innflytting","2","personer","117","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innflytting","alle","personer","261","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utflytting","1","personer","197","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utflytting","2","personer","112","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utflytting","alle","personer","309","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnflytting","1","personer","-53","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnflytting","2","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","nettoinnflytting","alle","personer","-48","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innvandring_og_innflytting","1","personer","524","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innvandring_og_innflytting","2","personer","345","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","innvandring_og_innflytting","alle","personer","869","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utvandring_og_utflytting","1","personer","343","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utvandring_og_utflytting","2","personer","209","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
2013,"030114","utvandring_og_utflytting","alle","personer","552","befolkning_flytting_vreg","NULL","NULL","NULL","NULL"
