"aar","naringsregion_nr","innvkat_3","kjonn","aldersinndeling_etter_grskole","tabellvariabel","tabell_navn","enhet"
"2009","70","befolkningen_ellers","0","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2009","70","befolkningen_ellers","1","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2009","70","innvandrere","0","26_66","14","ikke_arbutd_innvkat_alder","personer"
"2010","30","innvandrere","1","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2010","68","innvandrere","0","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2010","71","innvandrere","0","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2012","30","innvandrere","1","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2012","66","innvandrere","0","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2013","31","innvandrere","1","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2014","31","innvandrere","1","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2014","82","innvandrere","1","16_25","14","ikke_arbutd_innvkat_alder","personer"
"2006","15","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2006","41","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2006","53","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2006","60","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2006","62","innvandrere","1","alle","15","ikke_arbutd_innvkat_alder","personer"
"2006","78","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2007","50","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2007","53","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2007","62","befolkningen_ellers","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2007","63","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2007","65","innvandrere","1","26_66","15","ikke_arbutd_innvkat_alder","personer"
"2008","18","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2008","34","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2008","43","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2008","54","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2008","62","innvandrere","1","26_66","15","ikke_arbutd_innvkat_alder","personer"
"2008","69","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2009","38","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2009","69","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2009","70","alle","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2010","17","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2010","45","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2010","54","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2010","70","befolkningen_ellers","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2010","70","innvandrere","0","alle","15","ikke_arbutd_innvkat_alder","personer"
"2010","80","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2011","58","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2011","70","befolkningen_ellers","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2011","82","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2012","31","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2012","41","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2012","45","innvandrere","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2012","66","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2013","17","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2013","48","befolkningen_ellers","0","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2014","48","innvandrere","alle","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2014","68","innvandrere","1","16_25","15","ikke_arbutd_innvkat_alder","personer"
"2006","17","innvandrere","alle","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2006","31","innvandrere","alle","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2006","45","innvandrere","1","26_66","16","ikke_arbutd_innvkat_alder","personer"
"2006","49","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2006","68","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2006","69","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2006","78","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","10","innvandrere","alle","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","17","innvandrere","alle","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","18","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","31","befolkningen_ellers","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","42","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","48","innvandrere","1","26_66","16","ikke_arbutd_innvkat_alder","personer"
"2007","58","innvandrere","alle","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","60","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2007","65","innvandrere","1","alle","16","ikke_arbutd_innvkat_alder","personer"
"2007","82","innvandrere","alle","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2008","10","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2008","23","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2008","44","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2008","54","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2008","65","innvandrere","1","alle","16","ikke_arbutd_innvkat_alder","personer"
"2009","66","innvandrere","1","26_66","16","ikke_arbutd_innvkat_alder","personer"
"2009","70","alle","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2009","70","innvandrere","0","alle","16","ikke_arbutd_innvkat_alder","personer"
"2010","57","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2011","23","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2011","57","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2011","70","innvandrere","0","26_66","16","ikke_arbutd_innvkat_alder","personer"
"2012","17","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2012","23","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2013","30","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2013","66","innvandrere","0","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2013","68","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2013","70","alle","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2013","70","befolkningen_ellers","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2014","58","innvandrere","1","16_25","16","ikke_arbutd_innvkat_alder","personer"
"2006","18","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2006","29","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2006","30","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2006","41","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2006","57","innvandrere","alle","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2006","58","innvandrere","1","26_66","17","ikke_arbutd_innvkat_alder","personer"
"2006","62","innvandrere","0","26_66","17","ikke_arbutd_innvkat_alder","personer"
"2007","48","innvandrere","1","alle","17","ikke_arbutd_innvkat_alder","personer"
"2007","57","innvandrere","alle","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2007","62","alle","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2007","70","alle","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2007","70","befolkningen_ellers","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2007","75","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2007","83","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2008","15","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2008","48","innvandrere","1","26_66","17","ikke_arbutd_innvkat_alder","personer"
"2008","57","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2008","62","innvandrere","0","26_66","17","ikke_arbutd_innvkat_alder","personer"
"2008","63","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2009","17","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2009","30","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2009","36","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2009","45","innvandrere","alle","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2009","58","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2009","82","innvandrere","alle","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2010","10","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2010","42","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2010","58","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2010","70","alle","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2011","31","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2011","43","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2011","58","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2012","17","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2012","68","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2012","70","alle","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2012","70","befolkningen_ellers","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2012","82","innvandrere","1","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2013","45","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2013","70","innvandrere","0","26_66","17","ikke_arbutd_innvkat_alder","personer"
"2013","80","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2013","82","innvandrere","0","16_25","17","ikke_arbutd_innvkat_alder","personer"
"2014","70","innvandrere","1","26_66","17","ikke_arbutd_innvkat_alder","personer"
"2014","70","innvandrere","1","alle","17","ikke_arbutd_innvkat_alder","personer"
"2006","19","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2006","51","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2006","59","innvandrere","1","26_66","18","ikke_arbutd_innvkat_alder","personer"
"2006","62","innvandrere","0","alle","18","ikke_arbutd_innvkat_alder","personer"
"2006","71","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2006","72","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","19","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","38","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","41","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","49","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","54","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","65","befolkningen_ellers","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","72","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2007","78","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2008","19","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2008","29","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2008","31","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2008","36","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2008","48","innvandrere","1","alle","18","ikke_arbutd_innvkat_alder","personer"
"2008","58","innvandrere","alle","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2008","62","innvandrere","1","alle","18","ikke_arbutd_innvkat_alder","personer"
"2008","71","innvandrere","alle","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2008","72","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2009","54","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2009","58","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2009","65","innvandrere","1","alle","18","ikke_arbutd_innvkat_alder","personer"
"2009","80","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2010","30","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2010","45","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2011","17","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2011","41","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2011","43","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2011","59","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2011","65","innvandrere","alle","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2011","70","befolkningen_ellers","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2011","80","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2012","43","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2012","68","innvandrere","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2013","58","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2013","70","befolkningen_ellers","0","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2013","82","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2014","17","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2014","66","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","personer"
"2014","70","innvandrere","0","26_66","18","ikke_arbutd_innvkat_alder","personer"
"2006","43","innvandrere","alle","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2006","45","innvandrere","1","alle","19","ikke_arbutd_innvkat_alder","personer"
"2006","58","innvandrere","1","alle","19","ikke_arbutd_innvkat_alder","personer"
"2006","81","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2007","15","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2007","21","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2007","43","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2007","47","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2007","62","innvandrere","0","26_66","19","ikke_arbutd_innvkat_alder","personer"
"2007","63","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2007","68","innvandrere","alle","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2007","81","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2008","31","innvandrere","alle","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2008","46","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2008","62","innvandrere","0","alle","19","ikke_arbutd_innvkat_alder","personer"
"2008","78","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2009","63","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2009","80","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2010","62","innvandrere","1","26_66","19","ikke_arbutd_innvkat_alder","personer"
"2010","70","alle","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2010","70","befolkningen_ellers","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2011","30","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2011","62","innvandrere","1","26_66","19","ikke_arbutd_innvkat_alder","personer"
"2011","68","innvandrere","alle","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2011","70","alle","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2012","70","innvandrere","0","26_66","19","ikke_arbutd_innvkat_alder","personer"
"2013","43","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2014","30","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2014","30","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2014","57","innvandrere","1","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2014","82","innvandrere","0","16_25","19","ikke_arbutd_innvkat_alder","personer"
"2006","15","innvandrere","1","16_25","20","ikke_arbutd_innvkat_alder","personer"
"2006","44","innvandrere","0","16_25","20","ikke_arbutd_innvkat_alder","personer"
"2006","48","innvandrere","0","26_66","20","ikke_arbutd_innvkat_alder","personer"
"2006","63","innvandrere","0","16_25","20","ikke_arbutd_innvkat_alder","personer"
"2006","65","innvandrere","1","26_66","20","ikke_arbutd_innvkat_alder","personer"
"2006","75","innvandrere","1","16_25","20","ikke_arbutd_innvkat_alder","personer"
"2007","36","innvandrere","1","16_25","20","ikke_arbutd_innvkat_alder","personer"
