"aar","bydel_nr","vreg_9","tabellvariabel","tabell_navn","enhet"
"2008","030115","asia","770","sysselsatte_land","personer"
"2008","030115","eu_ost_europa","168","sysselsatte_land","personer"
"2008","030115","nord_amerika_oseania","26","sysselsatte_land","personer"
"2008","030115","norden","140","sysselsatte_land","personer"
"2008","030115","ost_europa_ellers","150","sysselsatte_land","personer"
"2008","030115","sor_og_mellom_amerika","55","sysselsatte_land","personer"
"2008","030115","vest_europa","88","sysselsatte_land","personer"
"2008","030116","afrika","170","sysselsatte_land","personer"
"2008","030116","alle","1181","sysselsatte_land","personer"
"2008","030116","asia","671","sysselsatte_land","personer"
"2008","030116","eu_ost_europa","74","sysselsatte_land","personer"
"2008","030116","nord_amerika_oseania","11","sysselsatte_land","personer"
"2008","030116","norden","65","sysselsatte_land","personer"
"2008","030116","ost_europa_ellers","101","sysselsatte_land","personer"
"2008","030116","sor_og_mellom_amerika","43","sysselsatte_land","personer"
"2008","030116","vest_europa","46","sysselsatte_land","personer"
"2008","030117","afrika","306","sysselsatte_land","personer"
"2008","030117","alle","2007","sysselsatte_land","personer"
"2008","030117","asia","1205","sysselsatte_land","personer"
"2008","030117","eu_ost_europa","138","sysselsatte_land","personer"
"2008","030117","nord_amerika_oseania","10","sysselsatte_land","personer"
"2008","030117","norden","82","sysselsatte_land","personer"
"2008","030117","ost_europa_ellers","157","sysselsatte_land","personer"
"2008","030117","sor_og_mellom_amerika","53","sysselsatte_land","personer"
"2008","030117","vest_europa","56","sysselsatte_land","personer"
"2008","030199","afrika","60","sysselsatte_land","personer"
"2008","030199","alle","621","sysselsatte_land","personer"
"2008","030199","asia","129","sysselsatte_land","personer"
"2008","030199","eu_ost_europa","146","sysselsatte_land","personer"
"2008","030199","nord_amerika_oseania","21","sysselsatte_land","personer"
"2008","030199","norden","146","sysselsatte_land","personer"
"2008","030199","ost_europa_ellers","23","sysselsatte_land","personer"
"2008","030199","sor_og_mellom_amerika","21","sysselsatte_land","personer"
"2008","030199","vest_europa","75","sysselsatte_land","personer"
"2009","00","afrika","19559","sysselsatte_land","personer"
"2009","00","alle","251136","sysselsatte_land","personer"
"2009","00","asia","71697","sysselsatte_land","personer"
"2009","00","eu_ost_europa","48305","sysselsatte_land","personer"
"2009","00","nord_amerika_oseania","5659","sysselsatte_land","personer"
"2009","00","norden","39412","sysselsatte_land","personer"
"2009","00","ost_europa_ellers","24234","sysselsatte_land","personer"
"2009","00","sor_og_mellom_amerika","9385","sysselsatte_land","personer"
"2009","00","vest_europa","32885","sysselsatte_land","personer"
"2009","030101","afrika","743","sysselsatte_land","personer"
"2009","030101","alle","6535","sysselsatte_land","personer"
"2009","030101","asia","1763","sysselsatte_land","personer"
"2009","030101","eu_ost_europa","938","sysselsatte_land","personer"
"2009","030101","nord_amerika_oseania","179","sysselsatte_land","personer"
"2009","030101","norden","1440","sysselsatte_land","personer"
"2009","030101","ost_europa_ellers","383","sysselsatte_land","personer"
"2009","030101","sor_og_mellom_amerika","314","sysselsatte_land","personer"
"2009","030101","vest_europa","775","sysselsatte_land","personer"
"2009","030102","afrika","609","sysselsatte_land","personer"
"2009","030102","alle","5236","sysselsatte_land","personer"
"2009","030102","asia","1452","sysselsatte_land","personer"
"2009","030102","eu_ost_europa","684","sysselsatte_land","personer"
"2009","030102","nord_amerika_oseania","162","sysselsatte_land","personer"
"2009","030102","norden","1112","sysselsatte_land","personer"
"2009","030102","ost_europa_ellers","348","sysselsatte_land","personer"
"2009","030102","sor_og_mellom_amerika","230","sysselsatte_land","personer"
"2009","030102","vest_europa","639","sysselsatte_land","personer"
"2009","030103","afrika","591","sysselsatte_land","personer"
"2009","030103","alle","6353","sysselsatte_land","personer"
"2009","030103","asia","1967","sysselsatte_land","personer"
"2009","030103","eu_ost_europa","804","sysselsatte_land","personer"
"2009","030103","nord_amerika_oseania","169","sysselsatte_land","personer"
"2009","030103","norden","1272","sysselsatte_land","personer"
"2009","030103","ost_europa_ellers","450","sysselsatte_land","personer"
"2009","030103","sor_og_mellom_amerika","297","sysselsatte_land","personer"
"2009","030103","vest_europa","803","sysselsatte_land","personer"
"2009","030104","afrika","689","sysselsatte_land","personer"
"2009","030104","alle","6052","sysselsatte_land","personer"
"2009","030104","asia","1863","sysselsatte_land","personer"
"2009","030104","eu_ost_europa","848","sysselsatte_land","personer"
"2009","030104","nord_amerika_oseania","150","sysselsatte_land","personer"
"2009","030104","norden","1144","sysselsatte_land","personer"
"2009","030104","ost_europa_ellers","443","sysselsatte_land","personer"
"2009","030104","sor_og_mellom_amerika","248","sysselsatte_land","personer"
"2009","030104","vest_europa","667","sysselsatte_land","personer"
"2009","030105","afrika","530","sysselsatte_land","personer"
"2009","030105","alle","5017","sysselsatte_land","personer"
"2009","030105","asia","1493","sysselsatte_land","personer"
"2009","030105","eu_ost_europa","678","sysselsatte_land","personer"
"2009","030105","nord_amerika_oseania","113","sysselsatte_land","personer"
"2009","030105","norden","1021","sysselsatte_land","personer"
"2009","030105","ost_europa_ellers","371","sysselsatte_land","personer"
"2009","030105","sor_og_mellom_amerika","236","sysselsatte_land","personer"
"2009","030105","vest_europa","575","sysselsatte_land","personer"
"2009","030106","afrika","502","sysselsatte_land","personer"
"2009","030106","alle","4960","sysselsatte_land","personer"
"2009","030106","asia","1640","sysselsatte_land","personer"
"2009","030106","eu_ost_europa","721","sysselsatte_land","personer"
"2009","030106","nord_amerika_oseania","142","sysselsatte_land","personer"
"2009","030106","norden","936","sysselsatte_land","personer"
"2009","030106","ost_europa_ellers","320","sysselsatte_land","personer"
"2009","030106","sor_og_mellom_amerika","169","sysselsatte_land","personer"
"2009","030106","vest_europa","530","sysselsatte_land","personer"
"2009","030107","afrika","509","sysselsatte_land","personer"
"2009","030107","alle","4143","sysselsatte_land","personer"
"2009","030107","asia","1508","sysselsatte_land","personer"
"2009","030107","eu_ost_europa","580","sysselsatte_land","personer"
"2009","030107","nord_amerika_oseania","86","sysselsatte_land","personer"
"2009","030107","norden","654","sysselsatte_land","personer"
"2009","030107","ost_europa_ellers","246","sysselsatte_land","personer"
"2009","030107","sor_og_mellom_amerika","154","sysselsatte_land","personer"
"2009","030107","vest_europa","406","sysselsatte_land","personer"
"2009","030108","afrika","640","sysselsatte_land","personer"
"2009","030108","alle","4747","sysselsatte_land","personer"
"2009","030108","asia","1527","sysselsatte_land","personer"
"2009","030108","eu_ost_europa","655","sysselsatte_land","personer"
"2009","030108","nord_amerika_oseania","92","sysselsatte_land","personer"
"2009","030108","norden","799","sysselsatte_land","personer"
"2009","030108","ost_europa_ellers","420","sysselsatte_land","personer"
"2009","030108","sor_og_mellom_amerika","171","sysselsatte_land","personer"
"2009","030108","vest_europa","443","sysselsatte_land","personer"
"2009","030109","afrika","425","sysselsatte_land","personer"
"2009","030109","alle","3398","sysselsatte_land","personer"
"2009","030109","asia","1239","sysselsatte_land","personer"
"2009","030109","eu_ost_europa","394","sysselsatte_land","personer"
"2009","030109","nord_amerika_oseania","61","sysselsatte_land","personer"
"2009","030109","norden","560","sysselsatte_land","personer"
"2009","030109","ost_europa_ellers","273","sysselsatte_land","personer"
"2009","030109","sor_og_mellom_amerika","134","sysselsatte_land","personer"
"2009","030109","vest_europa","312","sysselsatte_land","personer"
"2009","030110","afrika","528","sysselsatte_land","personer"
"2009","030110","alle","3487","sysselsatte_land","personer"
"2009","030110","asia","1400","sysselsatte_land","personer"
"2009","030110","eu_ost_europa","356","sysselsatte_land","personer"
"2009","030110","nord_amerika_oseania","56","sysselsatte_land","personer"
"2009","030110","norden","446","sysselsatte_land","personer"
"2009","030110","ost_europa_ellers","309","sysselsatte_land","personer"
"2009","030110","sor_og_mellom_amerika","140","sysselsatte_land","personer"
"2009","030110","vest_europa","252","sysselsatte_land","personer"
"2009","030111","afrika","268","sysselsatte_land","personer"
"2009","030111","alle","2080","sysselsatte_land","personer"
"2009","030111","asia","836","sysselsatte_land","personer"
"2009","030111","eu_ost_europa","224","sysselsatte_land","personer"
"2009","030111","nord_amerika_oseania","41","sysselsatte_land","personer"
"2009","030111","norden","250","sysselsatte_land","personer"
"2009","030111","ost_europa_ellers","175","sysselsatte_land","personer"
"2009","030111","sor_og_mellom_amerika","85","sysselsatte_land","personer"
"2009","030111","vest_europa","201","sysselsatte_land","personer"
"2009","030112","afrika","193","sysselsatte_land","personer"
"2009","030112","alle","1748","sysselsatte_land","personer"
"2009","030112","asia","719","sysselsatte_land","personer"
"2009","030112","eu_ost_europa","275","sysselsatte_land","personer"
"2009","030112","nord_amerika_oseania","22","sysselsatte_land","personer"
"2009","030112","norden","210","sysselsatte_land","personer"
"2009","030112","ost_europa_ellers","109","sysselsatte_land","personer"
"2009","030112","sor_og_mellom_amerika","82","sysselsatte_land","personer"
"2009","030112","vest_europa","138","sysselsatte_land","personer"
"2009","030113","afrika","384","sysselsatte_land","personer"
"2009","030113","alle","2423","sysselsatte_land","personer"
"2009","030113","asia","1127","sysselsatte_land","personer"
"2009","030113","eu_ost_europa","212","sysselsatte_land","personer"
"2009","030113","nord_amerika_oseania","32","sysselsatte_land","personer"
"2009","030113","norden","213","sysselsatte_land","personer"
"2009","030113","ost_europa_ellers","181","sysselsatte_land","personer"
"2009","030113","sor_og_mellom_amerika","121","sysselsatte_land","personer"
"2009","030113","vest_europa","153","sysselsatte_land","personer"
"2009","030114","afrika","225","sysselsatte_land","personer"
"2009","030114","alle","1686","sysselsatte_land","personer"
"2009","030114","asia","850","sysselsatte_land","personer"
"2009","030114","eu_ost_europa","169","sysselsatte_land","personer"
"2009","030114","nord_amerika_oseania","16","sysselsatte_land","personer"
"2009","030114","norden","123","sysselsatte_land","personer"
"2009","030114","ost_europa_ellers","165","sysselsatte_land","personer"
"2009","030114","sor_og_mellom_amerika","62","sysselsatte_land","personer"
"2009","030114","vest_europa","76","sysselsatte_land","personer"
"2009","030115","afrika","242","sysselsatte_land","personer"
"2009","030115","alle","1655","sysselsatte_land","personer"
"2009","030115","asia","771","sysselsatte_land","personer"
"2009","030115","eu_ost_europa","177","sysselsatte_land","personer"
"2009","030115","nord_amerika_oseania","21","sysselsatte_land","personer"
"2009","030115","norden","136","sysselsatte_land","personer"
"2009","030115","ost_europa_ellers","167","sysselsatte_land","personer"
"2009","030115","sor_og_mellom_amerika","52","sysselsatte_land","personer"
"2009","030115","vest_europa","89","sysselsatte_land","personer"
"2009","030116","afrika","178","sysselsatte_land","personer"
"2009","030116","alle","1156","sysselsatte_land","personer"
"2009","030116","asia","629","sysselsatte_land","personer"
"2009","030116","eu_ost_europa","98","sysselsatte_land","personer"
"2009","030116","nord_amerika_oseania","10","sysselsatte_land","personer"
"2009","030116","norden","69","sysselsatte_land","personer"
"2009","030116","ost_europa_ellers","89","sysselsatte_land","personer"
"2009","030116","sor_og_mellom_amerika","38","sysselsatte_land","personer"
"2009","030116","vest_europa","45","sysselsatte_land","personer"
"2009","030117","afrika","297","sysselsatte_land","personer"
"2009","030117","alle","1980","sysselsatte_land","personer"
"2009","030117","asia","1188","sysselsatte_land","personer"
"2009","030117","eu_ost_europa","133","sysselsatte_land","personer"
"2009","030117","nord_amerika_oseania","10","sysselsatte_land","personer"
"2009","030117","norden","85","sysselsatte_land","personer"
"2009","030117","ost_europa_ellers","145","sysselsatte_land","personer"
"2009","030117","sor_og_mellom_amerika","52","sysselsatte_land","personer"
"2009","030117","vest_europa","70","sysselsatte_land","personer"
"2009","030199","afrika","64","sysselsatte_land","personer"
"2009","030199","alle","613","sysselsatte_land","personer"
"2009","030199","asia","140","sysselsatte_land","personer"
"2009","030199","eu_ost_europa","105","sysselsatte_land","personer"
