"tabell_navn","aar","naringsregion_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","49","1","personer","83","utvandring"
"befolkning_flytting_vreg","2014","49","2","personer","7","utvandring"
"befolkning_flytting_vreg","2014","50","1","personer","60","utvandring"
"befolkning_flytting_vreg","2014","50","2","personer","28","utvandring"
"befolkning_flytting_vreg","2014","51","1","personer","56","utvandring"
"befolkning_flytting_vreg","2014","51","2","personer","30","utvandring"
"befolkning_flytting_vreg","2014","52","1","personer","108","utvandring"
"befolkning_flytting_vreg","2014","52","2","personer","50","utvandring"
"befolkning_flytting_vreg","2014","53","1","personer","153","utvandring"
"befolkning_flytting_vreg","2014","53","2","personer","39","utvandring"
"befolkning_flytting_vreg","2014","54","1","personer","42","utvandring"
"befolkning_flytting_vreg","2014","54","2","personer","7","utvandring"
"befolkning_flytting_vreg","2014","55","1","personer","152","utvandring"
"befolkning_flytting_vreg","2014","55","2","personer","30","utvandring"
"befolkning_flytting_vreg","2014","56","1","personer","250","utvandring"
"befolkning_flytting_vreg","2014","56","2","personer","100","utvandring"
"befolkning_flytting_vreg","2014","57","1","personer","41","utvandring"
"befolkning_flytting_vreg","2014","57","2","personer","10","utvandring"
"befolkning_flytting_vreg","2014","58","1","personer","76","utvandring"
"befolkning_flytting_vreg","2014","58","2","personer","7","utvandring"
"befolkning_flytting_vreg","2014","59","1","personer","12","utvandring"
"befolkning_flytting_vreg","2014","59","2","personer","5","utvandring"
"befolkning_flytting_vreg","2014","60","1","personer","23","utvandring"
"befolkning_flytting_vreg","2014","60","2","personer","7","utvandring"
"befolkning_flytting_vreg","2014","61","1","personer","804","utvandring"
"befolkning_flytting_vreg","2014","61","2","personer","667","utvandring"
"befolkning_flytting_vreg","2014","62","1","personer","21","utvandring"
"befolkning_flytting_vreg","2014","62","2","personer","4","utvandring"
"befolkning_flytting_vreg","2014","63","1","personer","30","utvandring"
"befolkning_flytting_vreg","2014","63","2","personer","13","utvandring"
"befolkning_flytting_vreg","2014","64","1","personer","109","utvandring"
"befolkning_flytting_vreg","2014","64","2","personer","44","utvandring"
"befolkning_flytting_vreg","2014","65","1","personer","12","utvandring"
"befolkning_flytting_vreg","2014","65","2","personer","1","utvandring"
"befolkning_flytting_vreg","2014","66","1","personer","17","utvandring"
"befolkning_flytting_vreg","2014","66","2","personer","2","utvandring"
"befolkning_flytting_vreg","2014","67","1","personer","12","utvandring"
"befolkning_flytting_vreg","2014","67","2","personer","9","utvandring"
"befolkning_flytting_vreg","2014","68","1","personer","4","utvandring"
"befolkning_flytting_vreg","2014","68","2","personer","7","utvandring"
"befolkning_flytting_vreg","2014","69","1","personer","18","utvandring"
"befolkning_flytting_vreg","2014","69","2","personer","6","utvandring"
"befolkning_flytting_vreg","2014","70","1","personer","8","utvandring"
"befolkning_flytting_vreg","2014","70","2","personer","3","utvandring"
"befolkning_flytting_vreg","2014","71","1","personer","15","utvandring"
"befolkning_flytting_vreg","2014","71","2","personer","5","utvandring"
"befolkning_flytting_vreg","2014","72","1","personer","38","utvandring"
"befolkning_flytting_vreg","2014","72","2","personer","21","utvandring"
"befolkning_flytting_vreg","2014","73","1","personer","106","utvandring"
"befolkning_flytting_vreg","2014","73","2","personer","95","utvandring"
"befolkning_flytting_vreg","2014","74","1","personer","42","utvandring"
"befolkning_flytting_vreg","2014","74","2","personer","33","utvandring"
"befolkning_flytting_vreg","2014","75","1","personer","31","utvandring"
"befolkning_flytting_vreg","2014","75","2","personer","22","utvandring"
"befolkning_flytting_vreg","2014","76","1","personer","28","utvandring"
"befolkning_flytting_vreg","2014","76","2","personer","18","utvandring"
"befolkning_flytting_vreg","2014","77","1","personer","55","utvandring"
"befolkning_flytting_vreg","2014","77","2","personer","50","utvandring"
"befolkning_flytting_vreg","2014","78","1","personer","39","utvandring"
"befolkning_flytting_vreg","2014","78","2","personer","18","utvandring"
"befolkning_flytting_vreg","2014","79","1","personer","251","utvandring"
"befolkning_flytting_vreg","2014","79","2","personer","143","utvandring"
"befolkning_flytting_vreg","2014","80","1","personer","11","utvandring"
"befolkning_flytting_vreg","2014","80","2","personer","9","utvandring"
"befolkning_flytting_vreg","2014","81","1","personer","104","utvandring"
"befolkning_flytting_vreg","2014","81","2","personer","41","utvandring"
"befolkning_flytting_vreg","2014","82","1","personer","26","utvandring"
"befolkning_flytting_vreg","2014","82","2","personer","5","utvandring"
"befolkning_flytting_vreg","2014","83","1","personer","97","utvandring"
"befolkning_flytting_vreg","2014","83","2","personer","27","utvandring"
"befolkning_flytting_vreg","2014","01","alle","personer","239","innflytting"
"befolkning_flytting_vreg","2014","02","alle","personer","540","innflytting"
"befolkning_flytting_vreg","2014","03","alle","personer","588","innflytting"
"befolkning_flytting_vreg","2014","04","alle","personer","1075","innflytting"
"befolkning_flytting_vreg","2014","05","alle","personer","2560","innflytting"
"befolkning_flytting_vreg","2014","06","alle","personer","1436","innflytting"
"befolkning_flytting_vreg","2014","07","alle","personer","2530","innflytting"
"befolkning_flytting_vreg","2014","08","alle","personer","1282","innflytting"
"befolkning_flytting_vreg","2014","09","alle","personer","6982","innflytting"
"befolkning_flytting_vreg","2014","10","alle","personer","104","innflytting"
"befolkning_flytting_vreg","2014","11","alle","personer","249","innflytting"
"befolkning_flytting_vreg","2014","12","alle","personer","446","innflytting"
"befolkning_flytting_vreg","2014","13","alle","personer","193","innflytting"
"befolkning_flytting_vreg","2014","14","alle","personer","350","innflytting"
"befolkning_flytting_vreg","2014","15","alle","personer","208","innflytting"
"befolkning_flytting_vreg","2014","16","alle","personer","273","innflytting"
"befolkning_flytting_vreg","2014","17","alle","personer","69","innflytting"
"befolkning_flytting_vreg","2014","18","alle","personer","68","innflytting"
"befolkning_flytting_vreg","2014","19","alle","personer","89","innflytting"
"befolkning_flytting_vreg","2014","20","alle","personer","1589","innflytting"
"befolkning_flytting_vreg","2014","21","alle","personer","105","innflytting"
"befolkning_flytting_vreg","2014","22","alle","personer","255","innflytting"
"befolkning_flytting_vreg","2014","23","alle","personer","129","innflytting"
"befolkning_flytting_vreg","2014","24","alle","personer","282","innflytting"
"befolkning_flytting_vreg","2014","25","alle","personer","778","innflytting"
"befolkning_flytting_vreg","2014","26","alle","personer","544","innflytting"
"befolkning_flytting_vreg","2014","27","alle","personer","602","innflytting"
"befolkning_flytting_vreg","2014","28","alle","personer","120","innflytting"
"befolkning_flytting_vreg","2014","29","alle","personer","168","innflytting"
"befolkning_flytting_vreg","2014","30","alle","personer","51","innflytting"
"befolkning_flytting_vreg","2014","31","alle","personer","33","innflytting"
"befolkning_flytting_vreg","2014","32","alle","personer","438","innflytting"
"befolkning_flytting_vreg","2014","33","alle","personer","140","innflytting"
"befolkning_flytting_vreg","2014","34","alle","personer","109","innflytting"
"befolkning_flytting_vreg","2014","35","alle","personer","743","innflytting"
"befolkning_flytting_vreg","2014","36","alle","personer","152","innflytting"
"befolkning_flytting_vreg","2014","37","alle","personer","414","innflytting"
"befolkning_flytting_vreg","2014","38","alle","personer","131","innflytting"
"befolkning_flytting_vreg","2014","39","alle","personer","1487","innflytting"
"befolkning_flytting_vreg","2014","40","alle","personer","1682","innflytting"
"befolkning_flytting_vreg","2014","41","alle","personer","188","innflytting"
"befolkning_flytting_vreg","2014","42","alle","personer","78","innflytting"
"befolkning_flytting_vreg","2014","43","alle","personer","56","innflytting"
"befolkning_flytting_vreg","2014","44","alle","personer","249","innflytting"
"befolkning_flytting_vreg","2014","45","alle","personer","66","innflytting"
"befolkning_flytting_vreg","2014","46","alle","personer","295","innflytting"
"befolkning_flytting_vreg","2014","47","alle","personer","542","innflytting"
"befolkning_flytting_vreg","2014","48","alle","personer","39","innflytting"
"befolkning_flytting_vreg","2014","49","alle","personer","130","innflytting"
"befolkning_flytting_vreg","2014","50","alle","personer","121","innflytting"
"befolkning_flytting_vreg","2014","51","alle","personer","120","innflytting"
"befolkning_flytting_vreg","2014","52","alle","personer","275","innflytting"
"befolkning_flytting_vreg","2014","53","alle","personer","298","innflytting"
"befolkning_flytting_vreg","2014","54","alle","personer","73","innflytting"
"befolkning_flytting_vreg","2014","55","alle","personer","178","innflytting"
"befolkning_flytting_vreg","2014","56","alle","personer","415","innflytting"
"befolkning_flytting_vreg","2014","57","alle","personer","87","innflytting"
"befolkning_flytting_vreg","2014","58","alle","personer","59","innflytting"
"befolkning_flytting_vreg","2014","59","alle","personer","45","innflytting"
"befolkning_flytting_vreg","2014","60","alle","personer","108","innflytting"
"befolkning_flytting_vreg","2014","61","alle","personer","1128","innflytting"
"befolkning_flytting_vreg","2014","62","alle","personer","57","innflytting"
"befolkning_flytting_vreg","2014","63","alle","personer","128","innflytting"
"befolkning_flytting_vreg","2014","64","alle","personer","224","innflytting"
"befolkning_flytting_vreg","2014","65","alle","personer","60","innflytting"
"befolkning_flytting_vreg","2014","66","alle","personer","55","innflytting"
"befolkning_flytting_vreg","2014","67","alle","personer","71","innflytting"
"befolkning_flytting_vreg","2014","68","alle","personer","58","innflytting"
"befolkning_flytting_vreg","2014","69","alle","personer","60","innflytting"
"befolkning_flytting_vreg","2014","70","alle","personer","11","innflytting"
"befolkning_flytting_vreg","2014","71","alle","personer","50","innflytting"
"befolkning_flytting_vreg","2014","72","alle","personer","116","innflytting"
"befolkning_flytting_vreg","2014","73","alle","personer","340","innflytting"
"befolkning_flytting_vreg","2014","74","alle","personer","146","innflytting"
"befolkning_flytting_vreg","2014","75","alle","personer","109","innflytting"
"befolkning_flytting_vreg","2014","76","alle","personer","106","innflytting"
"befolkning_flytting_vreg","2014","77","alle","personer","167","innflytting"
"befolkning_flytting_vreg","2014","78","alle","personer","118","innflytting"
"befolkning_flytting_vreg","2014","79","alle","personer","454","innflytting"
"befolkning_flytting_vreg","2014","80","alle","personer","59","innflytting"
"befolkning_flytting_vreg","2014","81","alle","personer","196","innflytting"
"befolkning_flytting_vreg","2014","82","alle","personer","60","innflytting"
"befolkning_flytting_vreg","2014","83","alle","personer","167","innflytting"
"befolkning_flytting_vreg","2014","01","1","personer","85","innflytting"
"befolkning_flytting_vreg","2014","01","2","personer","154","innflytting"
"befolkning_flytting_vreg","2014","02","1","personer","272","innflytting"
"befolkning_flytting_vreg","2014","02","2","personer","268","innflytting"
"befolkning_flytting_vreg","2014","03","1","personer","278","innflytting"
"befolkning_flytting_vreg","2014","03","2","personer","310","innflytting"
"befolkning_flytting_vreg","2014","04","1","personer","361","innflytting"
"befolkning_flytting_vreg","2014","04","2","personer","714","innflytting"
"befolkning_flytting_vreg","2014","05","1","personer","1222","innflytting"
"befolkning_flytting_vreg","2014","05","2","personer","1338","innflytting"
"befolkning_flytting_vreg","2014","06","1","personer","778","innflytting"
"befolkning_flytting_vreg","2014","06","2","personer","658","innflytting"
"befolkning_flytting_vreg","2014","07","1","personer","1121","innflytting"
"befolkning_flytting_vreg","2014","07","2","personer","1409","innflytting"
"befolkning_flytting_vreg","2014","08","1","personer","681","innflytting"
"befolkning_flytting_vreg","2014","08","2","personer","601","innflytting"
"befolkning_flytting_vreg","2014","09","1","personer","2632","innflytting"
"befolkning_flytting_vreg","2014","09","2","personer","4350","innflytting"
"befolkning_flytting_vreg","2014","10","1","personer","41","innflytting"
"befolkning_flytting_vreg","2014","10","2","personer","63","innflytting"
"befolkning_flytting_vreg","2014","11","1","personer","113","innflytting"
"befolkning_flytting_vreg","2014","11","2","personer","136","innflytting"
"befolkning_flytting_vreg","2014","12","1","personer","202","innflytting"
