"aar","bydel_nr","kjonn","enhet","tabellvariabel","tabell_navn","avslutning_arsak_3","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","0","personer","54","intro_avslutning_direkte_3","alle","01","NULL","NULL"
2014,"NULL","1","personer","65","intro_avslutning_direkte_3","alle","01","NULL","NULL"
2014,"NULL","alle","personer","119","intro_avslutning_direkte_3","alle","01","NULL","NULL"
2014,"NULL","0","personer","20","intro_avslutning_direkte_3","arbutd","01","NULL","NULL"
2014,"NULL","0","prosent","37.03703704","intro_avslutning_direkte_3","arbutd","01","NULL","NULL"
2014,"NULL","1","personer","37","intro_avslutning_direkte_3","arbutd","01","NULL","NULL"
2014,"NULL","1","prosent","56.92307692","intro_avslutning_direkte_3","arbutd","01","NULL","NULL"
2014,"NULL","alle","personer","57","intro_avslutning_direkte_3","arbutd","01","NULL","NULL"
2014,"NULL","alle","prosent","47.89915966","intro_avslutning_direkte_3","arbutd","01","NULL","NULL"
2014,"NULL","0","personer","34","intro_avslutning_direkte_3","annet","01","NULL","NULL"
2014,"NULL","0","prosent","62.96296296","intro_avslutning_direkte_3","annet","01","NULL","NULL"
2014,"NULL","1","personer","28","intro_avslutning_direkte_3","annet","01","NULL","NULL"
2014,"NULL","1","prosent","43.07692308","intro_avslutning_direkte_3","annet","01","NULL","NULL"
2014,"NULL","alle","personer","62","intro_avslutning_direkte_3","annet","01","NULL","NULL"
2014,"NULL","alle","prosent","52.10084034","intro_avslutning_direkte_3","annet","01","NULL","NULL"
2014,"NULL","0","personer","141","intro_avslutning_direkte_3","alle","02","NULL","NULL"
2014,"NULL","1","personer","117","intro_avslutning_direkte_3","alle","02","NULL","NULL"
2014,"NULL","alle","personer","258","intro_avslutning_direkte_3","alle","02","NULL","NULL"
2014,"NULL","0","personer","67","intro_avslutning_direkte_3","arbutd","02","NULL","NULL"
2014,"NULL","0","prosent","47.5177305","intro_avslutning_direkte_3","arbutd","02","NULL","NULL"
2014,"NULL","1","personer","76","intro_avslutning_direkte_3","arbutd","02","NULL","NULL"
2014,"NULL","1","prosent","64.95726496","intro_avslutning_direkte_3","arbutd","02","NULL","NULL"
2014,"NULL","alle","personer","143","intro_avslutning_direkte_3","arbutd","02","NULL","NULL"
2014,"NULL","alle","prosent","55.42635659","intro_avslutning_direkte_3","arbutd","02","NULL","NULL"
2014,"NULL","0","personer","74","intro_avslutning_direkte_3","annet","02","NULL","NULL"
2014,"NULL","0","prosent","52.4822695","intro_avslutning_direkte_3","annet","02","NULL","NULL"
2014,"NULL","1","personer","41","intro_avslutning_direkte_3","annet","02","NULL","NULL"
2014,"NULL","1","prosent","35.04273504","intro_avslutning_direkte_3","annet","02","NULL","NULL"
2014,"NULL","alle","personer","115","intro_avslutning_direkte_3","annet","02","NULL","NULL"
2014,"NULL","alle","prosent","44.57364341","intro_avslutning_direkte_3","annet","02","NULL","NULL"
2014,"NULL","0","personer","154","intro_avslutning_direkte_3","alle","03","NULL","NULL"
2014,"NULL","1","personer","155","intro_avslutning_direkte_3","alle","03","NULL","NULL"
2014,"NULL","alle","personer","309","intro_avslutning_direkte_3","alle","03","NULL","NULL"
2014,"NULL","0","personer","42","intro_avslutning_direkte_3","arbutd","03","NULL","NULL"
2014,"NULL","0","prosent","27.27272727","intro_avslutning_direkte_3","arbutd","03","NULL","NULL"
2014,"NULL","1","personer","89","intro_avslutning_direkte_3","arbutd","03","NULL","NULL"
2014,"NULL","1","prosent","57.41935484","intro_avslutning_direkte_3","arbutd","03","NULL","NULL"
2014,"NULL","alle","personer","131","intro_avslutning_direkte_3","arbutd","03","NULL","NULL"
2014,"NULL","alle","prosent","42.39482201","intro_avslutning_direkte_3","arbutd","03","NULL","NULL"
2014,"NULL","0","personer","112","intro_avslutning_direkte_3","annet","03","NULL","NULL"
2014,"NULL","0","prosent","72.72727273","intro_avslutning_direkte_3","annet","03","NULL","NULL"
2014,"NULL","1","personer","66","intro_avslutning_direkte_3","annet","03","NULL","NULL"
2014,"NULL","1","prosent","42.58064516","intro_avslutning_direkte_3","annet","03","NULL","NULL"
2014,"NULL","alle","personer","178","intro_avslutning_direkte_3","annet","03","NULL","NULL"
2014,"NULL","alle","prosent","57.60517799","intro_avslutning_direkte_3","annet","03","NULL","NULL"
2014,"NULL","0","personer","49","intro_avslutning_direkte_3","alle","04","NULL","NULL"
2014,"NULL","1","personer","34","intro_avslutning_direkte_3","alle","04","NULL","NULL"
2014,"NULL","alle","personer","83","intro_avslutning_direkte_3","alle","04","NULL","NULL"
2014,"NULL","0","personer","20","intro_avslutning_direkte_3","arbutd","04","NULL","NULL"
2014,"NULL","0","prosent","40.81632653","intro_avslutning_direkte_3","arbutd","04","NULL","NULL"
2014,"NULL","1","personer","19","intro_avslutning_direkte_3","arbutd","04","NULL","NULL"
2014,"NULL","1","prosent","55.88235294","intro_avslutning_direkte_3","arbutd","04","NULL","NULL"
2014,"NULL","alle","personer","39","intro_avslutning_direkte_3","arbutd","04","NULL","NULL"
2014,"NULL","alle","prosent","46.98795181","intro_avslutning_direkte_3","arbutd","04","NULL","NULL"
2014,"NULL","0","personer","29","intro_avslutning_direkte_3","annet","04","NULL","NULL"
2014,"NULL","0","prosent","59.18367347","intro_avslutning_direkte_3","annet","04","NULL","NULL"
2014,"NULL","1","personer","15","intro_avslutning_direkte_3","annet","04","NULL","NULL"
2014,"NULL","1","prosent","44.11764706","intro_avslutning_direkte_3","annet","04","NULL","NULL"
2014,"NULL","alle","personer","44","intro_avslutning_direkte_3","annet","04","NULL","NULL"
2014,"NULL","alle","prosent","53.01204819","intro_avslutning_direkte_3","annet","04","NULL","NULL"
2014,"NULL","0","personer","71","intro_avslutning_direkte_3","alle","05","NULL","NULL"
2014,"NULL","1","personer","90","intro_avslutning_direkte_3","alle","05","NULL","NULL"
2014,"NULL","alle","personer","161","intro_avslutning_direkte_3","alle","05","NULL","NULL"
2014,"NULL","0","personer","20","intro_avslutning_direkte_3","arbutd","05","NULL","NULL"
2014,"NULL","0","prosent","28.16901408","intro_avslutning_direkte_3","arbutd","05","NULL","NULL"
2014,"NULL","1","personer","32","intro_avslutning_direkte_3","arbutd","05","NULL","NULL"
2014,"NULL","1","prosent","35.55555556","intro_avslutning_direkte_3","arbutd","05","NULL","NULL"
2014,"NULL","alle","personer","52","intro_avslutning_direkte_3","arbutd","05","NULL","NULL"
2014,"NULL","alle","prosent","32.29813665","intro_avslutning_direkte_3","arbutd","05","NULL","NULL"
2014,"NULL","0","personer","51","intro_avslutning_direkte_3","annet","05","NULL","NULL"
2014,"NULL","0","prosent","71.83098592","intro_avslutning_direkte_3","annet","05","NULL","NULL"
2014,"NULL","1","personer","58","intro_avslutning_direkte_3","annet","05","NULL","NULL"
2014,"NULL","1","prosent","64.44444444","intro_avslutning_direkte_3","annet","05","NULL","NULL"
2014,"NULL","alle","personer","109","intro_avslutning_direkte_3","annet","05","NULL","NULL"
2014,"NULL","alle","prosent","67.70186335","intro_avslutning_direkte_3","annet","05","NULL","NULL"
2014,"NULL","0","personer","75","intro_avslutning_direkte_3","alle","06","NULL","NULL"
2014,"NULL","1","personer","76","intro_avslutning_direkte_3","alle","06","NULL","NULL"
2014,"NULL","alle","personer","151","intro_avslutning_direkte_3","alle","06","NULL","NULL"
2014,"NULL","0","personer","29","intro_avslutning_direkte_3","arbutd","06","NULL","NULL"
2014,"NULL","0","prosent","38.66666667","intro_avslutning_direkte_3","arbutd","06","NULL","NULL"
2014,"NULL","1","personer","35","intro_avslutning_direkte_3","arbutd","06","NULL","NULL"
2014,"NULL","1","prosent","46.05263158","intro_avslutning_direkte_3","arbutd","06","NULL","NULL"
2014,"NULL","alle","personer","64","intro_avslutning_direkte_3","arbutd","06","NULL","NULL"
2014,"NULL","alle","prosent","42.38410596","intro_avslutning_direkte_3","arbutd","06","NULL","NULL"
2014,"NULL","0","personer","46","intro_avslutning_direkte_3","annet","06","NULL","NULL"
2014,"NULL","0","prosent","61.33333333","intro_avslutning_direkte_3","annet","06","NULL","NULL"
2014,"NULL","1","personer","41","intro_avslutning_direkte_3","annet","06","NULL","NULL"
2014,"NULL","1","prosent","53.94736842","intro_avslutning_direkte_3","annet","06","NULL","NULL"
2014,"NULL","alle","personer","87","intro_avslutning_direkte_3","annet","06","NULL","NULL"
2014,"NULL","alle","prosent","57.61589404","intro_avslutning_direkte_3","annet","06","NULL","NULL"
2014,"NULL","0","personer","29","intro_avslutning_direkte_3","alle","07","NULL","NULL"
2014,"NULL","1","personer","40","intro_avslutning_direkte_3","alle","07","NULL","NULL"
2014,"NULL","alle","personer","69","intro_avslutning_direkte_3","alle","07","NULL","NULL"
2014,"NULL","0","personer","17","intro_avslutning_direkte_3","arbutd","07","NULL","NULL"
2014,"NULL","0","prosent","58.62068966","intro_avslutning_direkte_3","arbutd","07","NULL","NULL"
2014,"NULL","1","personer","25","intro_avslutning_direkte_3","arbutd","07","NULL","NULL"
2014,"NULL","1","prosent","62.5","intro_avslutning_direkte_3","arbutd","07","NULL","NULL"
2014,"NULL","alle","personer","42","intro_avslutning_direkte_3","arbutd","07","NULL","NULL"
2014,"NULL","alle","prosent","60.86956522","intro_avslutning_direkte_3","arbutd","07","NULL","NULL"
2014,"NULL","0","personer","12","intro_avslutning_direkte_3","annet","07","NULL","NULL"
2014,"NULL","0","prosent","41.37931034","intro_avslutning_direkte_3","annet","07","NULL","NULL"
2014,"NULL","1","personer","15","intro_avslutning_direkte_3","annet","07","NULL","NULL"
2014,"NULL","1","prosent","37.5","intro_avslutning_direkte_3","annet","07","NULL","NULL"
2014,"NULL","alle","personer","27","intro_avslutning_direkte_3","annet","07","NULL","NULL"
2014,"NULL","alle","prosent","39.13043478","intro_avslutning_direkte_3","annet","07","NULL","NULL"
2014,"NULL","0","personer","101","intro_avslutning_direkte_3","alle","08","NULL","NULL"
2014,"NULL","1","personer","113","intro_avslutning_direkte_3","alle","08","NULL","NULL"
2014,"NULL","alle","personer","214","intro_avslutning_direkte_3","alle","08","NULL","NULL"
2014,"NULL","0","personer","15","intro_avslutning_direkte_3","arbutd","08","NULL","NULL"
2014,"NULL","0","prosent","14.85148515","intro_avslutning_direkte_3","arbutd","08","NULL","NULL"
2014,"NULL","1","personer","35","intro_avslutning_direkte_3","arbutd","08","NULL","NULL"
2014,"NULL","1","prosent","30.97345133","intro_avslutning_direkte_3","arbutd","08","NULL","NULL"
2014,"NULL","alle","personer","50","intro_avslutning_direkte_3","arbutd","08","NULL","NULL"
2014,"NULL","alle","prosent","23.36448598","intro_avslutning_direkte_3","arbutd","08","NULL","NULL"
2014,"NULL","0","personer","86","intro_avslutning_direkte_3","annet","08","NULL","NULL"
2014,"NULL","0","prosent","85.14851485","intro_avslutning_direkte_3","annet","08","NULL","NULL"
2014,"NULL","1","personer","78","intro_avslutning_direkte_3","annet","08","NULL","NULL"
2014,"NULL","1","prosent","69.02654867","intro_avslutning_direkte_3","annet","08","NULL","NULL"
2014,"NULL","alle","personer","164","intro_avslutning_direkte_3","annet","08","NULL","NULL"
2014,"NULL","alle","prosent","76.63551402","intro_avslutning_direkte_3","annet","08","NULL","NULL"
2014,"NULL","0","personer","45","intro_avslutning_direkte_3","alle","09","NULL","NULL"
2014,"NULL","1","personer","44","intro_avslutning_direkte_3","alle","09","NULL","NULL"
2014,"NULL","alle","personer","89","intro_avslutning_direkte_3","alle","09","NULL","NULL"
2014,"NULL","0","personer","17","intro_avslutning_direkte_3","arbutd","09","NULL","NULL"
2014,"NULL","0","prosent","37.77777778","intro_avslutning_direkte_3","arbutd","09","NULL","NULL"
2014,"NULL","1","personer","18","intro_avslutning_direkte_3","arbutd","09","NULL","NULL"
2014,"NULL","1","prosent","40.90909091","intro_avslutning_direkte_3","arbutd","09","NULL","NULL"
2014,"NULL","alle","personer","35","intro_avslutning_direkte_3","arbutd","09","NULL","NULL"
2014,"NULL","alle","prosent","39.3258427","intro_avslutning_direkte_3","arbutd","09","NULL","NULL"
2014,"NULL","0","personer","28","intro_avslutning_direkte_3","annet","09","NULL","NULL"
2014,"NULL","0","prosent","62.22222222","intro_avslutning_direkte_3","annet","09","NULL","NULL"
2014,"NULL","1","personer","26","intro_avslutning_direkte_3","annet","09","NULL","NULL"
2014,"NULL","1","prosent","59.09090909","intro_avslutning_direkte_3","annet","09","NULL","NULL"
2014,"NULL","alle","personer","54","intro_avslutning_direkte_3","annet","09","NULL","NULL"
2014,"NULL","alle","prosent","60.6741573","intro_avslutning_direkte_3","annet","09","NULL","NULL"
2014,"NULL","0","personer","83","intro_avslutning_direkte_3","alle","10","NULL","NULL"
2014,"NULL","1","personer","69","intro_avslutning_direkte_3","alle","10","NULL","NULL"
2014,"NULL","alle","personer","152","intro_avslutning_direkte_3","alle","10","NULL","NULL"
2014,"NULL","0","personer","17","intro_avslutning_direkte_3","arbutd","10","NULL","NULL"
2014,"NULL","0","prosent","20.48192771","intro_avslutning_direkte_3","arbutd","10","NULL","NULL"
2014,"NULL","1","personer","34","intro_avslutning_direkte_3","arbutd","10","NULL","NULL"
2014,"NULL","1","prosent","49.27536232","intro_avslutning_direkte_3","arbutd","10","NULL","NULL"
2014,"NULL","alle","personer","51","intro_avslutning_direkte_3","arbutd","10","NULL","NULL"
2014,"NULL","alle","prosent","33.55263158","intro_avslutning_direkte_3","arbutd","10","NULL","NULL"
2014,"NULL","0","personer","66","intro_avslutning_direkte_3","annet","10","NULL","NULL"
2014,"NULL","0","prosent","79.51807229","intro_avslutning_direkte_3","annet","10","NULL","NULL"
2014,"NULL","1","personer","35","intro_avslutning_direkte_3","annet","10","NULL","NULL"
2014,"NULL","1","prosent","50.72463768","intro_avslutning_direkte_3","annet","10","NULL","NULL"
2014,"NULL","alle","personer","101","intro_avslutning_direkte_3","annet","10","NULL","NULL"
2014,"NULL","alle","prosent","66.44736842","intro_avslutning_direkte_3","annet","10","NULL","NULL"
2014,"NULL","0","personer","133","intro_avslutning_direkte_3","alle","11","NULL","NULL"
2014,"NULL","1","personer","134","intro_avslutning_direkte_3","alle","11","NULL","NULL"
2014,"NULL","alle","personer","267","intro_avslutning_direkte_3","alle","11","NULL","NULL"
2014,"NULL","0","personer","45","intro_avslutning_direkte_3","arbutd","11","NULL","NULL"
2014,"NULL","0","prosent","33.83458647","intro_avslutning_direkte_3","arbutd","11","NULL","NULL"
2014,"NULL","1","personer","72","intro_avslutning_direkte_3","arbutd","11","NULL","NULL"
2014,"NULL","1","prosent","53.73134328","intro_avslutning_direkte_3","arbutd","11","NULL","NULL"
2014,"NULL","alle","personer","117","intro_avslutning_direkte_3","arbutd","11","NULL","NULL"
2014,"NULL","alle","prosent","43.82022472","intro_avslutning_direkte_3","arbutd","11","NULL","NULL"
2014,"NULL","0","personer","88","intro_avslutning_direkte_3","annet","11","NULL","NULL"
2014,"NULL","0","prosent","66.16541353","intro_avslutning_direkte_3","annet","11","NULL","NULL"
2014,"NULL","1","personer","62","intro_avslutning_direkte_3","annet","11","NULL","NULL"
2014,"NULL","1","prosent","46.26865672","intro_avslutning_direkte_3","annet","11","NULL","NULL"
2014,"NULL","alle","personer","150","intro_avslutning_direkte_3","annet","11","NULL","NULL"
2014,"NULL","alle","prosent","56.17977528","intro_avslutning_direkte_3","annet","11","NULL","NULL"
2014,"NULL","0","personer","131","intro_avslutning_direkte_3","alle","12","NULL","NULL"
2014,"NULL","1","personer","202","intro_avslutning_direkte_3","alle","12","NULL","NULL"
2014,"NULL","alle","personer","333","intro_avslutning_direkte_3","alle","12","NULL","NULL"
2014,"NULL","0","personer","50","intro_avslutning_direkte_3","arbutd","12","NULL","NULL"
2014,"NULL","0","prosent","38.16793893","intro_avslutning_direkte_3","arbutd","12","NULL","NULL"
2014,"NULL","1","personer","109","intro_avslutning_direkte_3","arbutd","12","NULL","NULL"
2014,"NULL","1","prosent","53.96039604","intro_avslutning_direkte_3","arbutd","12","NULL","NULL"
2014,"NULL","alle","personer","159","intro_avslutning_direkte_3","arbutd","12","NULL","NULL"
2014,"NULL","alle","prosent","47.74774775","intro_avslutning_direkte_3","arbutd","12","NULL","NULL"
2014,"NULL","0","personer","81","intro_avslutning_direkte_3","annet","12","NULL","NULL"
2014,"NULL","0","prosent","61.83206107","intro_avslutning_direkte_3","annet","12","NULL","NULL"
2014,"NULL","1","personer","93","intro_avslutning_direkte_3","annet","12","NULL","NULL"
2014,"NULL","1","prosent","46.03960396","intro_avslutning_direkte_3","annet","12","NULL","NULL"
2014,"NULL","alle","personer","174","intro_avslutning_direkte_3","annet","12","NULL","NULL"
2014,"NULL","alle","prosent","52.25225225","intro_avslutning_direkte_3","annet","12","NULL","NULL"
2014,"NULL","0","personer","28","intro_avslutning_direkte_3","alle","14","NULL","NULL"
2014,"NULL","1","personer","42","intro_avslutning_direkte_3","alle","14","NULL","NULL"
