"aar","bydel_nr","innvkat_4","enhet","tabell_navn","fylke_nr","naringsregion_nr","kjonn","tabellvariabel"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","51","0","229"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","52","0","348"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","53","0","376"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","54","0","105"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","55","0","275"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","56","0","441"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","57","0","165"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","58","0","62"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","59","0","68"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","60","0","111"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","61","0","1336"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","62","0","53"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","63","0","187"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","64","0","380"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","65","0","54"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","66","0","71"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","67","0","133"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","68","0","86"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","69","0","72"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","70","0","17"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","71","0","106"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","72","0","186"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","73","0","470"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","74","0","154"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","75","0","171"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","76","0","201"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","77","0","214"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","78","0","173"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","79","0","437"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","80","0","111"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","81","0","231"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","82","0","85"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","83","0","137"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","00","NULL","0","43"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","01","NULL","0","42.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","02","NULL","0","43.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","03","NULL","0","45.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","04","NULL","0","41.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","05","NULL","0","42.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","06","NULL","0","42.7"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","07","NULL","0","42.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","08","NULL","0","41.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","09","NULL","0","41.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","10","NULL","0","41.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","11","NULL","0","43"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","12","NULL","0","43.1"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","14","NULL","0","43.6"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","15","NULL","0","42.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","16","NULL","0","42.5"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","17","NULL","0","42.3"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","18","NULL","0","42.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","19","NULL","0","42.8"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","20","NULL","0","43"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","99","NULL","0","34.9"
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","01","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","02","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","03","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","04","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","05","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","06","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","07","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","08","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","09","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","10","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","11","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","12","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","13","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","14","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","15","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","16","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","17","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","18","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","19","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","20","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","21","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","22","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","23","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","24","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","25","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","26","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","27","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","28","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","29","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","30","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","31","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","32","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","33","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","34","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","35","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","36","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","37","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","38","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","39","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","40","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","41","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","42","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","43","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","44","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","45","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","46","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","47","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","48","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","49","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","50","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","51","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","52","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","53","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","54","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","55","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","56","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","57","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","58","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","59","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","60","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","61","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","62","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","63","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","64","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","65","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","66","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","67","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","68","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","69","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","70","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","71","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","72","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","73","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","74","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","75","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","76","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","77","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","78","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","79","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","80","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","81","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","82","0","."
2013,"NULL","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","83","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","00","NULL","0","25916"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","01","NULL","0","1425"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","02","NULL","0","3172"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","03","NULL","0","1628"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","04","NULL","0","984"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","05","NULL","0","1067"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","06","NULL","0","1314"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","07","NULL","0","1268"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","08","NULL","0","887"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","09","NULL","0","643"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","10","NULL","0","978"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","11","NULL","0","2523"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","12","NULL","0","2710"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","14","NULL","0","675"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","15","NULL","0","1450"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","16","NULL","0","1661"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","17","NULL","0","802"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","18","NULL","0","1368"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","19","NULL","0","890"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","20","NULL","0","417"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","99","NULL","0","54"
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","01","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","02","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","03","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","04","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","05","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","06","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","07","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","08","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","09","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","10","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","11","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","12","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","13","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","14","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","15","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","16","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","17","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","18","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","19","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","20","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","21","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","22","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","23","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","24","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","25","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","26","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","27","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","28","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","29","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","30","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","31","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","32","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","33","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","34","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","35","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","36","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","37","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","38","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","39","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","40","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","41","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","42","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","43","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","44","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","45","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","46","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","47","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","48","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","49","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","50","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","51","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","52","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","53","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","54","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","55","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","56","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","57","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","58","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","59","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","60","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","61","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","62","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","63","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","64","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","65","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","66","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","67","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","68","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","69","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","70","0","."
2013,"NULL","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","71","0","."
