"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"04","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"05","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"06","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"07","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"08","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"09","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"10","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"11","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"12","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"14","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"15","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"16","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"17","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"18","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"19","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"20","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"00","fireaar","1","arbutd","2014","personer","1002","intro_status_arbutd"
"01","fireaar","1","arbutd","2014","personer","28","intro_status_arbutd"
"02","fireaar","1","arbutd","2014","personer","63","intro_status_arbutd"
"03","fireaar","1","arbutd","2014","personer","56","intro_status_arbutd"
"04","fireaar","1","arbutd","2014","personer","22","intro_status_arbutd"
"05","fireaar","1","arbutd","2014","personer","76","intro_status_arbutd"
"06","fireaar","1","arbutd","2014","personer","67","intro_status_arbutd"
"07","fireaar","1","arbutd","2014","personer","31","intro_status_arbutd"
"08","fireaar","1","arbutd","2014","personer","37","intro_status_arbutd"
"09","fireaar","1","arbutd","2014","personer","20","intro_status_arbutd"
"10","fireaar","1","arbutd","2014","personer","39","intro_status_arbutd"
"11","fireaar","1","arbutd","2014","personer","91","intro_status_arbutd"
"12","fireaar","1","arbutd","2014","personer","112","intro_status_arbutd"
"14","fireaar","1","arbutd","2014","personer","21","intro_status_arbutd"
"15","fireaar","1","arbutd","2014","personer","53","intro_status_arbutd"
"16","fireaar","1","arbutd","2014","personer","60","intro_status_arbutd"
"17","fireaar","1","arbutd","2014","personer","46","intro_status_arbutd"
"18","fireaar","1","arbutd","2014","personer","97","intro_status_arbutd"
"19","fireaar","1","arbutd","2014","personer","55","intro_status_arbutd"
"20","fireaar","1","arbutd","2014","personer","28","intro_status_arbutd"
"00","fireaar","1","ledig_tiltak","2014","personer","163","intro_status_arbutd"
"01","fireaar","1","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"02","fireaar","1","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"03","fireaar","1","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"04","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"05","fireaar","1","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"06","fireaar","1","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"07","fireaar","1","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"08","fireaar","1","ledig_tiltak","2014","personer","8","intro_status_arbutd"
"09","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"10","fireaar","1","ledig_tiltak","2014","personer","11","intro_status_arbutd"
"11","fireaar","1","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"12","fireaar","1","ledig_tiltak","2014","personer","26","intro_status_arbutd"
"14","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"15","fireaar","1","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"16","fireaar","1","ledig_tiltak","2014","personer","13","intro_status_arbutd"
"17","fireaar","1","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"18","fireaar","1","ledig_tiltak","2014","personer","17","intro_status_arbutd"
"19","fireaar","1","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"20","fireaar","1","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"00","fireaar","1","annet","2014","personer","280","intro_status_arbutd"
"01","fireaar","1","annet","2014","personer","15","intro_status_arbutd"
"02","fireaar","1","annet","2014","personer","17","intro_status_arbutd"
"03","fireaar","1","annet","2014","personer","18","intro_status_arbutd"
"04","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"05","fireaar","1","annet","2014","personer","9","intro_status_arbutd"
"06","fireaar","1","annet","2014","personer","11","intro_status_arbutd"
"07","fireaar","1","annet","2014","personer","8","intro_status_arbutd"
"08","fireaar","1","annet","2014","personer","8","intro_status_arbutd"
"09","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"10","fireaar","1","annet","2014","personer","12","intro_status_arbutd"
"11","fireaar","1","annet","2014","personer","27","intro_status_arbutd"
"12","fireaar","1","annet","2014","personer","56","intro_status_arbutd"
"14","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"15","fireaar","1","annet","2014","personer","8","intro_status_arbutd"
"16","fireaar","1","annet","2014","personer","17","intro_status_arbutd"
"17","fireaar","1","annet","2014","personer","7","intro_status_arbutd"
"18","fireaar","1","annet","2014","personer","29","intro_status_arbutd"
"19","fireaar","1","annet","2014","personer","11","intro_status_arbutd"
"20","fireaar","1","annet","2014","personer","7","intro_status_arbutd"
"00","fireaar","1","arbutd","2014","prosent","69","intro_status_arbutd"
"01","fireaar","1","arbutd","2014","prosent","53","intro_status_arbutd"
"02","fireaar","1","arbutd","2014","prosent","72","intro_status_arbutd"
"03","fireaar","1","arbutd","2014","prosent","69","intro_status_arbutd"
"04","fireaar","1","arbutd","2014","prosent","65","intro_status_arbutd"
"05","fireaar","1","arbutd","2014","prosent","80","intro_status_arbutd"
"06","fireaar","1","arbutd","2014","prosent","81","intro_status_arbutd"
"07","fireaar","1","arbutd","2014","prosent","69","intro_status_arbutd"
"08","fireaar","1","arbutd","2014","prosent","70","intro_status_arbutd"
"09","fireaar","1","arbutd","2014","prosent","69","intro_status_arbutd"
"10","fireaar","1","arbutd","2014","prosent","63","intro_status_arbutd"
"11","fireaar","1","arbutd","2014","prosent","73","intro_status_arbutd"
"12","fireaar","1","arbutd","2014","prosent","58","intro_status_arbutd"
"14","fireaar","1","arbutd","2014","prosent","78","intro_status_arbutd"
"15","fireaar","1","arbutd","2014","prosent","79","intro_status_arbutd"
"16","fireaar","1","arbutd","2014","prosent","67","intro_status_arbutd"
"17","fireaar","1","arbutd","2014","prosent","74","intro_status_arbutd"
"18","fireaar","1","arbutd","2014","prosent","68","intro_status_arbutd"
"19","fireaar","1","arbutd","2014","prosent","73","intro_status_arbutd"
"20","fireaar","1","arbutd","2014","prosent","70","intro_status_arbutd"
"00","fireaar","1","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"01","fireaar","1","ledig_tiltak","2014","prosent","19","intro_status_arbutd"
"02","fireaar","1","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"03","fireaar","1","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"04","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"05","fireaar","1","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"06","fireaar","1","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"07","fireaar","1","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"08","fireaar","1","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"09","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"10","fireaar","1","ledig_tiltak","2014","prosent","18","intro_status_arbutd"
"11","fireaar","1","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"12","fireaar","1","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"14","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"15","fireaar","1","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"16","fireaar","1","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"17","fireaar","1","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"18","fireaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"19","fireaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"20","fireaar","1","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"00","fireaar","1","annet","2014","prosent","19","intro_status_arbutd"
"01","fireaar","1","annet","2014","prosent","28","intro_status_arbutd"
"02","fireaar","1","annet","2014","prosent","20","intro_status_arbutd"
"03","fireaar","1","annet","2014","prosent","22","intro_status_arbutd"
"04","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"05","fireaar","1","annet","2014","prosent","9","intro_status_arbutd"
"06","fireaar","1","annet","2014","prosent","13","intro_status_arbutd"
"07","fireaar","1","annet","2014","prosent","18","intro_status_arbutd"
"08","fireaar","1","annet","2014","prosent","15","intro_status_arbutd"
"09","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"10","fireaar","1","annet","2014","prosent","19","intro_status_arbutd"
"11","fireaar","1","annet","2014","prosent","22","intro_status_arbutd"
"12","fireaar","1","annet","2014","prosent","29","intro_status_arbutd"
"14","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"15","fireaar","1","annet","2014","prosent","12","intro_status_arbutd"
"16","fireaar","1","annet","2014","prosent","19","intro_status_arbutd"
"17","fireaar","1","annet","2014","prosent","11","intro_status_arbutd"
"18","fireaar","1","annet","2014","prosent","20","intro_status_arbutd"
"19","fireaar","1","annet","2014","prosent","15","intro_status_arbutd"
"20","fireaar","1","annet","2014","prosent","18","intro_status_arbutd"
"00","fireaar","0","alle","2014","personer","1341","intro_status_arbutd"
"01","fireaar","0","alle","2014","personer","47","intro_status_arbutd"
"02","fireaar","0","alle","2014","personer","93","intro_status_arbutd"
"03","fireaar","0","alle","2014","personer","149","intro_status_arbutd"
"04","fireaar","0","alle","2014","personer","32","intro_status_arbutd"
"05","fireaar","0","alle","2014","personer","91","intro_status_arbutd"
"06","fireaar","0","alle","2014","personer","70","intro_status_arbutd"
"07","fireaar","0","alle","2014","personer","44","intro_status_arbutd"
"08","fireaar","0","alle","2014","personer","67","intro_status_arbutd"
"09","fireaar","0","alle","2014","personer","34","intro_status_arbutd"
"10","fireaar","0","alle","2014","personer","84","intro_status_arbutd"
"11","fireaar","0","alle","2014","personer","102","intro_status_arbutd"
"12","fireaar","0","alle","2014","personer","138","intro_status_arbutd"
"14","fireaar","0","alle","2014","personer","42","intro_status_arbutd"
"15","fireaar","0","alle","2014","personer","48","intro_status_arbutd"
"16","fireaar","0","alle","2014","personer","80","intro_status_arbutd"
"17","fireaar","0","alle","2014","personer","36","intro_status_arbutd"
"18","fireaar","0","alle","2014","personer","97","intro_status_arbutd"
"19","fireaar","0","alle","2014","personer","56","intro_status_arbutd"
"20","fireaar","0","alle","2014","personer","31","intro_status_arbutd"
"00","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"01","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"02","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"03","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"04","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"05","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"06","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"07","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"08","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"09","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"10","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"11","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"12","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"14","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"15","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"16","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"17","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"18","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"19","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"20","fireaar","0","alle","2014","prosent","100","intro_status_arbutd"
"00","fireaar","0","arbutd","2014","personer","731","intro_status_arbutd"
"01","fireaar","0","arbutd","2014","personer","14","intro_status_arbutd"
"02","fireaar","0","arbutd","2014","personer","48","intro_status_arbutd"
"03","fireaar","0","arbutd","2014","personer","81","intro_status_arbutd"
"04","fireaar","0","arbutd","2014","personer","17","intro_status_arbutd"
"05","fireaar","0","arbutd","2014","personer","53","intro_status_arbutd"
"06","fireaar","0","arbutd","2014","personer","37","intro_status_arbutd"
"07","fireaar","0","arbutd","2014","personer","19","intro_status_arbutd"
"08","fireaar","0","arbutd","2014","personer","37","intro_status_arbutd"
"09","fireaar","0","arbutd","2014","personer","19","intro_status_arbutd"
"10","fireaar","0","arbutd","2014","personer","53","intro_status_arbutd"
"11","fireaar","0","arbutd","2014","personer","56","intro_status_arbutd"
"12","fireaar","0","arbutd","2014","personer","73","intro_status_arbutd"
"14","fireaar","0","arbutd","2014","personer","23","intro_status_arbutd"
"15","fireaar","0","arbutd","2014","personer","30","intro_status_arbutd"
"16","fireaar","0","arbutd","2014","personer","43","intro_status_arbutd"
"17","fireaar","0","arbutd","2014","personer","28","intro_status_arbutd"
"18","fireaar","0","arbutd","2014","personer","49","intro_status_arbutd"
"19","fireaar","0","arbutd","2014","personer","34","intro_status_arbutd"
"20","fireaar","0","arbutd","2014","personer","17","intro_status_arbutd"
"00","fireaar","0","ledig_tiltak","2014","personer","145","intro_status_arbutd"
"01","fireaar","0","ledig_tiltak","2014","personer","11","intro_status_arbutd"
"02","fireaar","0","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"03","fireaar","0","ledig_tiltak","2014","personer","23","intro_status_arbutd"
"04","fireaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"05","fireaar","0","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"06","fireaar","0","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"07","fireaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"08","fireaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"09","fireaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"10","fireaar","0","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"11","fireaar","0","ledig_tiltak","2014","personer","8","intro_status_arbutd"
"12","fireaar","0","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"14","fireaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"15","fireaar","0","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"16","fireaar","0","ledig_tiltak","2014","personer","11","intro_status_arbutd"
"17","fireaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"18","fireaar","0","ledig_tiltak","2014","personer","12","intro_status_arbutd"
"19","fireaar","0","ledig_tiltak","2014","personer","3","intro_status_arbutd"
"20","fireaar","0","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"00","fireaar","0","annet","2014","personer","465","intro_status_arbutd"
"01","fireaar","0","annet","2014","personer","22","intro_status_arbutd"
"02","fireaar","0","annet","2014","personer","36","intro_status_arbutd"
"03","fireaar","0","annet","2014","personer","45","intro_status_arbutd"
"04","fireaar","0","annet","2014","personer",":","intro_status_arbutd"
"05","fireaar","0","annet","2014","personer","29","intro_status_arbutd"
"06","fireaar","0","annet","2014","personer","26","intro_status_arbutd"
"07","fireaar","0","annet","2014","personer","19","intro_status_arbutd"
"08","fireaar","0","annet","2014","personer","24","intro_status_arbutd"
"09","fireaar","0","annet","2014","personer",":","intro_status_arbutd"
"10","fireaar","0","annet","2014","personer","21","intro_status_arbutd"
"11","fireaar","0","annet","2014","personer","38","intro_status_arbutd"
"12","fireaar","0","annet","2014","personer","56","intro_status_arbutd"
"14","fireaar","0","annet","2014","personer",":","intro_status_arbutd"
"15","fireaar","0","annet","2014","personer","14","intro_status_arbutd"
"16","fireaar","0","annet","2014","personer","26","intro_status_arbutd"
"17","fireaar","0","annet","2014","personer","8","intro_status_arbutd"
"18","fireaar","0","annet","2014","personer","36","intro_status_arbutd"
"19","fireaar","0","annet","2014","personer","19","intro_status_arbutd"
"20","fireaar","0","annet","2014","personer","10","intro_status_arbutd"
"00","fireaar","0","arbutd","2014","prosent","55","intro_status_arbutd"
"01","fireaar","0","arbutd","2014","prosent","30","intro_status_arbutd"
"02","fireaar","0","arbutd","2014","prosent","52","intro_status_arbutd"
"03","fireaar","0","arbutd","2014","prosent","54","intro_status_arbutd"
"04","fireaar","0","arbutd","2014","prosent","53","intro_status_arbutd"
"05","fireaar","0","arbutd","2014","prosent","58","intro_status_arbutd"
"06","fireaar","0","arbutd","2014","prosent","53","intro_status_arbutd"
"07","fireaar","0","arbutd","2014","prosent","43","intro_status_arbutd"
"08","fireaar","0","arbutd","2014","prosent","55","intro_status_arbutd"
"09","fireaar","0","arbutd","2014","prosent","56","intro_status_arbutd"
"10","fireaar","0","arbutd","2014","prosent","63","intro_status_arbutd"
"11","fireaar","0","arbutd","2014","prosent","55","intro_status_arbutd"
"12","fireaar","0","arbutd","2014","prosent","53","intro_status_arbutd"
"14","fireaar","0","arbutd","2014","prosent","55","intro_status_arbutd"
"15","fireaar","0","arbutd","2014","prosent","63","intro_status_arbutd"
"16","fireaar","0","arbutd","2014","prosent","54","intro_status_arbutd"
"17","fireaar","0","arbutd","2014","prosent","78","intro_status_arbutd"
"18","fireaar","0","arbutd","2014","prosent","51","intro_status_arbutd"
"19","fireaar","0","arbutd","2014","prosent","61","intro_status_arbutd"
"20","fireaar","0","arbutd","2014","prosent","55","intro_status_arbutd"
"00","fireaar","0","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"01","fireaar","0","ledig_tiltak","2014","prosent","23","intro_status_arbutd"
"02","fireaar","0","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"03","fireaar","0","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"04","fireaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"05","fireaar","0","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"06","fireaar","0","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"07","fireaar","0","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"08","fireaar","0","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"09","fireaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"10","fireaar","0","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"11","fireaar","0","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"12","fireaar","0","ledig_tiltak","2014","prosent","7","intro_status_arbutd"
"14","fireaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"15","fireaar","0","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"16","fireaar","0","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"17","fireaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"18","fireaar","0","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"19","fireaar","0","ledig_tiltak","2014","prosent","5","intro_status_arbutd"
"20","fireaar","0","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"00","fireaar","0","annet","2014","prosent","35","intro_status_arbutd"
"01","fireaar","0","annet","2014","prosent","47","intro_status_arbutd"
"02","fireaar","0","annet","2014","prosent","39","intro_status_arbutd"
"03","fireaar","0","annet","2014","prosent","30","intro_status_arbutd"
"04","fireaar","0","annet","2014","prosent",":","intro_status_arbutd"
"05","fireaar","0","annet","2014","prosent","32","intro_status_arbutd"
"06","fireaar","0","annet","2014","prosent","37","intro_status_arbutd"
"07","fireaar","0","annet","2014","prosent","43","intro_status_arbutd"
"08","fireaar","0","annet","2014","prosent","36","intro_status_arbutd"
"09","fireaar","0","annet","2014","prosent",":","intro_status_arbutd"
"10","fireaar","0","annet","2014","prosent","25","intro_status_arbutd"
"11","fireaar","0","annet","2014","prosent","37","intro_status_arbutd"
"12","fireaar","0","annet","2014","prosent","41","intro_status_arbutd"
"14","fireaar","0","annet","2014","prosent",":","intro_status_arbutd"
"15","fireaar","0","annet","2014","prosent","29","intro_status_arbutd"
"16","fireaar","0","annet","2014","prosent","33","intro_status_arbutd"
"17","fireaar","0","annet","2014","prosent","22","intro_status_arbutd"
"18","fireaar","0","annet","2014","prosent","37","intro_status_arbutd"
"19","fireaar","0","annet","2014","prosent","34","intro_status_arbutd"
"20","fireaar","0","annet","2014","prosent","32","intro_status_arbutd"
"00","femaar","alle","alle","2014","personer","2311","intro_status_arbutd"
"01","femaar","alle","alle","2014","personer","89","intro_status_arbutd"
"02","femaar","alle","alle","2014","personer","180","intro_status_arbutd"
"03","femaar","alle","alle","2014","personer","218","intro_status_arbutd"
"04","femaar","alle","alle","2014","personer","57","intro_status_arbutd"
"05","femaar","alle","alle","2014","personer","130","intro_status_arbutd"
"06","femaar","alle","alle","2014","personer","150","intro_status_arbutd"
"07","femaar","alle","alle","2014","personer","74","intro_status_arbutd"
"08","femaar","alle","alle","2014","personer","99","intro_status_arbutd"
"09","femaar","alle","alle","2014","personer","67","intro_status_arbutd"
"10","femaar","alle","alle","2014","personer","112","intro_status_arbutd"
"11","femaar","alle","alle","2014","personer","203","intro_status_arbutd"
"12","femaar","alle","alle","2014","personer","202","intro_status_arbutd"
"14","femaar","alle","alle","2014","personer","52","intro_status_arbutd"
"15","femaar","alle","alle","2014","personer","109","intro_status_arbutd"
"16","femaar","alle","alle","2014","personer","124","intro_status_arbutd"
"17","femaar","alle","alle","2014","personer","75","intro_status_arbutd"
"18","femaar","alle","alle","2014","personer","212","intro_status_arbutd"
"19","femaar","alle","alle","2014","personer","96","intro_status_arbutd"
"20","femaar","alle","alle","2014","personer","62","intro_status_arbutd"
"00","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"01","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"02","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"03","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"04","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"05","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"06","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"07","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"08","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"09","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"10","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"11","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"12","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"14","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"15","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"16","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"17","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"18","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"19","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"20","femaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"00","femaar","alle","arbutd","2014","personer","1418","intro_status_arbutd"
"01","femaar","alle","arbutd","2014","personer","48","intro_status_arbutd"
"02","femaar","alle","arbutd","2014","personer","121","intro_status_arbutd"
"03","femaar","alle","arbutd","2014","personer","124","intro_status_arbutd"
"04","femaar","alle","arbutd","2014","personer","26","intro_status_arbutd"
"05","femaar","alle","arbutd","2014","personer","90","intro_status_arbutd"
"06","femaar","alle","arbutd","2014","personer","101","intro_status_arbutd"
"07","femaar","alle","arbutd","2014","personer","43","intro_status_arbutd"
"08","femaar","alle","arbutd","2014","personer","59","intro_status_arbutd"
"09","femaar","alle","arbutd","2014","personer","38","intro_status_arbutd"
"10","femaar","alle","arbutd","2014","personer","69","intro_status_arbutd"
"11","femaar","alle","arbutd","2014","personer","138","intro_status_arbutd"
"12","femaar","alle","arbutd","2014","personer","111","intro_status_arbutd"
"14","femaar","alle","arbutd","2014","personer","34","intro_status_arbutd"
"15","femaar","alle","arbutd","2014","personer","71","intro_status_arbutd"
"16","femaar","alle","arbutd","2014","personer","77","intro_status_arbutd"
"17","femaar","alle","arbutd","2014","personer","52","intro_status_arbutd"
"18","femaar","alle","arbutd","2014","personer","114","intro_status_arbutd"
"19","femaar","alle","arbutd","2014","personer","65","intro_status_arbutd"
"20","femaar","alle","arbutd","2014","personer","37","intro_status_arbutd"
"00","femaar","alle","ledig_tiltak","2014","personer","246","intro_status_arbutd"
"01","femaar","alle","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"02","femaar","alle","ledig_tiltak","2014","personer","19","intro_status_arbutd"
"03","femaar","alle","ledig_tiltak","2014","personer","24","intro_status_arbutd"
"04","femaar","alle","ledig_tiltak","2014","personer","8","intro_status_arbutd"
"05","femaar","alle","ledig_tiltak","2014","personer","11","intro_status_arbutd"
"06","femaar","alle","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"07","femaar","alle","ledig_tiltak","2014","personer","8","intro_status_arbutd"
"08","femaar","alle","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"09","femaar","alle","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"10","femaar","alle","ledig_tiltak","2014","personer","13","intro_status_arbutd"
"11","femaar","alle","ledig_tiltak","2014","personer","13","intro_status_arbutd"
"12","femaar","alle","ledig_tiltak","2014","personer","17","intro_status_arbutd"
"14","femaar","alle","ledig_tiltak","2014","personer","3","intro_status_arbutd"
"15","femaar","alle","ledig_tiltak","2014","personer","14","intro_status_arbutd"
"16","femaar","alle","ledig_tiltak","2014","personer","18","intro_status_arbutd"
"17","femaar","alle","ledig_tiltak","2014","personer","8","intro_status_arbutd"
"18","femaar","alle","ledig_tiltak","2014","personer","33","intro_status_arbutd"
"19","femaar","alle","ledig_tiltak","2014","personer","8","intro_status_arbutd"
"20","femaar","alle","ledig_tiltak","2014","personer","12","intro_status_arbutd"
"00","femaar","alle","annet","2014","personer","647","intro_status_arbutd"
"01","femaar","alle","annet","2014","personer","32","intro_status_arbutd"
"02","femaar","alle","annet","2014","personer","40","intro_status_arbutd"
"03","femaar","alle","annet","2014","personer","70","intro_status_arbutd"
"04","femaar","alle","annet","2014","personer","23","intro_status_arbutd"
"05","femaar","alle","annet","2014","personer","29","intro_status_arbutd"
"06","femaar","alle","annet","2014","personer","40","intro_status_arbutd"
"07","femaar","alle","annet","2014","personer","23","intro_status_arbutd"
"08","femaar","alle","annet","2014","personer","31","intro_status_arbutd"
"09","femaar","alle","annet","2014","personer","19","intro_status_arbutd"
"10","femaar","alle","annet","2014","personer","30","intro_status_arbutd"
"11","femaar","alle","annet","2014","personer","52","intro_status_arbutd"
"12","femaar","alle","annet","2014","personer","74","intro_status_arbutd"
"14","femaar","alle","annet","2014","personer","15","intro_status_arbutd"
"15","femaar","alle","annet","2014","personer","24","intro_status_arbutd"
"16","femaar","alle","annet","2014","personer","29","intro_status_arbutd"
"17","femaar","alle","annet","2014","personer","15","intro_status_arbutd"
"18","femaar","alle","annet","2014","personer","65","intro_status_arbutd"
"19","femaar","alle","annet","2014","personer","23","intro_status_arbutd"
"20","femaar","alle","annet","2014","personer","13","intro_status_arbutd"
"00","femaar","alle","arbutd","2014","prosent","61","intro_status_arbutd"
"01","femaar","alle","arbutd","2014","prosent","54","intro_status_arbutd"
"02","femaar","alle","arbutd","2014","prosent","67","intro_status_arbutd"
"03","femaar","alle","arbutd","2014","prosent","57","intro_status_arbutd"
"04","femaar","alle","arbutd","2014","prosent","46","intro_status_arbutd"
"05","femaar","alle","arbutd","2014","prosent","69","intro_status_arbutd"
"06","femaar","alle","arbutd","2014","prosent","67","intro_status_arbutd"
"07","femaar","alle","arbutd","2014","prosent","58","intro_status_arbutd"
