"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"19","ettaar","0","ledig_tiltak","2013","personer","13","intro_status_arbutd"
"20","ettaar","0","ledig_tiltak","2013","personer",":","intro_status_arbutd"
"00","ettaar","0","annet","2013","personer","621","intro_status_arbutd"
"01","ettaar","0","annet","2013","personer","30","intro_status_arbutd"
"02","ettaar","0","annet","2013","personer","40","intro_status_arbutd"
"03","ettaar","0","annet","2013","personer","62","intro_status_arbutd"
"04","ettaar","0","annet","2013","personer","24","intro_status_arbutd"
"05","ettaar","0","annet","2013","personer","34","intro_status_arbutd"
"06","ettaar","0","annet","2013","personer","22","intro_status_arbutd"
"07","ettaar","0","annet","2013","personer","19","intro_status_arbutd"
"08","ettaar","0","annet","2013","personer","32","intro_status_arbutd"
"09","ettaar","0","annet","2013","personer","15","intro_status_arbutd"
"10","ettaar","0","annet","2013","personer","33","intro_status_arbutd"
"11","ettaar","0","annet","2013","personer","49","intro_status_arbutd"
"12","ettaar","0","annet","2013","personer","56","intro_status_arbutd"
"14","ettaar","0","annet","2013","personer",":","intro_status_arbutd"
"15","ettaar","0","annet","2013","personer","28","intro_status_arbutd"
"16","ettaar","0","annet","2013","personer","37","intro_status_arbutd"
"17","ettaar","0","annet","2013","personer","35","intro_status_arbutd"
"18","ettaar","0","annet","2013","personer","49","intro_status_arbutd"
"19","ettaar","0","annet","2013","personer","26","intro_status_arbutd"
"20","ettaar","0","annet","2013","personer",":","intro_status_arbutd"
"00","ettaar","0","arbutd","2013","prosent","52","intro_status_arbutd"
"01","ettaar","0","arbutd","2013","prosent","44","intro_status_arbutd"
"02","ettaar","0","arbutd","2013","prosent","54","intro_status_arbutd"
"03","ettaar","0","arbutd","2013","prosent","50","intro_status_arbutd"
"04","ettaar","0","arbutd","2013","prosent","42","intro_status_arbutd"
"05","ettaar","0","arbutd","2013","prosent","51","intro_status_arbutd"
"06","ettaar","0","arbutd","2013","prosent","56","intro_status_arbutd"
"07","ettaar","0","arbutd","2013","prosent","38","intro_status_arbutd"
"08","ettaar","0","arbutd","2013","prosent","46","intro_status_arbutd"
"09","ettaar","0","arbutd","2013","prosent","49","intro_status_arbutd"
"10","ettaar","0","arbutd","2013","prosent","57","intro_status_arbutd"
"11","ettaar","0","arbutd","2013","prosent","60","intro_status_arbutd"
"12","ettaar","0","arbutd","2013","prosent","54","intro_status_arbutd"
"14","ettaar","0","arbutd","2013","prosent","65","intro_status_arbutd"
"15","ettaar","0","arbutd","2013","prosent","49","intro_status_arbutd"
"16","ettaar","0","arbutd","2013","prosent","48","intro_status_arbutd"
"17","ettaar","0","arbutd","2013","prosent","44","intro_status_arbutd"
"18","ettaar","0","arbutd","2013","prosent","53","intro_status_arbutd"
"19","ettaar","0","arbutd","2013","prosent","55","intro_status_arbutd"
"20","ettaar","0","arbutd","2013","prosent","48","intro_status_arbutd"
"00","ettaar","0","ledig_tiltak","2013","prosent","13","intro_status_arbutd"
"01","ettaar","0","ledig_tiltak","2013","prosent","11","intro_status_arbutd"
"02","ettaar","0","ledig_tiltak","2013","prosent","13","intro_status_arbutd"
"03","ettaar","0","ledig_tiltak","2013","prosent","10","intro_status_arbutd"
"04","ettaar","0","ledig_tiltak","2013","prosent","16","intro_status_arbutd"
"05","ettaar","0","ledig_tiltak","2013","prosent","16","intro_status_arbutd"
"06","ettaar","0","ledig_tiltak","2013","prosent","16","intro_status_arbutd"
"07","ettaar","0","ledig_tiltak","2013","prosent","20","intro_status_arbutd"
"08","ettaar","0","ledig_tiltak","2013","prosent","15","intro_status_arbutd"
"09","ettaar","0","ledig_tiltak","2013","prosent","18","intro_status_arbutd"
"10","ettaar","0","ledig_tiltak","2013","prosent","10","intro_status_arbutd"
"11","ettaar","0","ledig_tiltak","2013","prosent","6","intro_status_arbutd"
"12","ettaar","0","ledig_tiltak","2013","prosent","8","intro_status_arbutd"
"14","ettaar","0","ledig_tiltak","2013","prosent",":","intro_status_arbutd"
"15","ettaar","0","ledig_tiltak","2013","prosent","15","intro_status_arbutd"
"16","ettaar","0","ledig_tiltak","2013","prosent","14","intro_status_arbutd"
"17","ettaar","0","ledig_tiltak","2013","prosent","14","intro_status_arbutd"
"18","ettaar","0","ledig_tiltak","2013","prosent","15","intro_status_arbutd"
"19","ettaar","0","ledig_tiltak","2013","prosent","15","intro_status_arbutd"
"20","ettaar","0","ledig_tiltak","2013","prosent",":","intro_status_arbutd"
"00","ettaar","0","annet","2013","prosent","36","intro_status_arbutd"
"01","ettaar","0","annet","2013","prosent","45","intro_status_arbutd"
"02","ettaar","0","annet","2013","prosent","33","intro_status_arbutd"
"03","ettaar","0","annet","2013","prosent","40","intro_status_arbutd"
"04","ettaar","0","annet","2013","prosent","42","intro_status_arbutd"
"05","ettaar","0","annet","2013","prosent","33","intro_status_arbutd"
"06","ettaar","0","annet","2013","prosent","29","intro_status_arbutd"
"07","ettaar","0","annet","2013","prosent","42","intro_status_arbutd"
"08","ettaar","0","annet","2013","prosent","38","intro_status_arbutd"
"09","ettaar","0","annet","2013","prosent","33","intro_status_arbutd"
"10","ettaar","0","annet","2013","prosent","33","intro_status_arbutd"
"11","ettaar","0","annet","2013","prosent","34","intro_status_arbutd"
"12","ettaar","0","annet","2013","prosent","38","intro_status_arbutd"
"14","ettaar","0","annet","2013","prosent",":","intro_status_arbutd"
"15","ettaar","0","annet","2013","prosent","36","intro_status_arbutd"
"16","ettaar","0","annet","2013","prosent","37","intro_status_arbutd"
"17","ettaar","0","annet","2013","prosent","42","intro_status_arbutd"
"18","ettaar","0","annet","2013","prosent","31","intro_status_arbutd"
"19","ettaar","0","annet","2013","prosent","30","intro_status_arbutd"
"20","ettaar","0","annet","2013","prosent",":","intro_status_arbutd"
"00","ettaar","alle","alle","2012","personer","3490","intro_status_arbutd"
"01","ettaar","alle","alle","2012","personer","135","intro_status_arbutd"
"02","ettaar","alle","alle","2012","personer","263","intro_status_arbutd"
"03","ettaar","alle","alle","2012","personer","270","intro_status_arbutd"
"04","ettaar","alle","alle","2012","personer","138","intro_status_arbutd"
"05","ettaar","alle","alle","2012","personer","173","intro_status_arbutd"
"06","ettaar","alle","alle","2012","personer","197","intro_status_arbutd"
"07","ettaar","alle","alle","2012","personer","103","intro_status_arbutd"
"08","ettaar","alle","alle","2012","personer","213","intro_status_arbutd"
"09","ettaar","alle","alle","2012","personer","91","intro_status_arbutd"
"10","ettaar","alle","alle","2012","personer","184","intro_status_arbutd"
"11","ettaar","alle","alle","2012","personer","207","intro_status_arbutd"
"12","ettaar","alle","alle","2012","personer","336","intro_status_arbutd"
"14","ettaar","alle","alle","2012","personer","92","intro_status_arbutd"
"15","ettaar","alle","alle","2012","personer","152","intro_status_arbutd"
"16","ettaar","alle","alle","2012","personer","218","intro_status_arbutd"
"17","ettaar","alle","alle","2012","personer","147","intro_status_arbutd"
"18","ettaar","alle","alle","2012","personer","322","intro_status_arbutd"
"19","ettaar","alle","alle","2012","personer","156","intro_status_arbutd"
"20","ettaar","alle","alle","2012","personer","93","intro_status_arbutd"
"00","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"01","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"02","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"03","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"04","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"05","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"06","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"07","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"08","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"09","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"10","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"11","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"12","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"14","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"15","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"16","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"17","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"18","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"19","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"20","ettaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"00","ettaar","alle","arbutd","2012","personer","2185","intro_status_arbutd"
"01","ettaar","alle","arbutd","2012","personer","67","intro_status_arbutd"
"02","ettaar","alle","arbutd","2012","personer","165","intro_status_arbutd"
"03","ettaar","alle","arbutd","2012","personer","166","intro_status_arbutd"
"04","ettaar","alle","arbutd","2012","personer","87","intro_status_arbutd"
"05","ettaar","alle","arbutd","2012","personer","110","intro_status_arbutd"
"06","ettaar","alle","arbutd","2012","personer","130","intro_status_arbutd"
"07","ettaar","alle","arbutd","2012","personer","45","intro_status_arbutd"
"08","ettaar","alle","arbutd","2012","personer","136","intro_status_arbutd"
"09","ettaar","alle","arbutd","2012","personer","60","intro_status_arbutd"
"10","ettaar","alle","arbutd","2012","personer","117","intro_status_arbutd"
"11","ettaar","alle","arbutd","2012","personer","141","intro_status_arbutd"
"12","ettaar","alle","arbutd","2012","personer","196","intro_status_arbutd"
"14","ettaar","alle","arbutd","2012","personer","57","intro_status_arbutd"
"15","ettaar","alle","arbutd","2012","personer","95","intro_status_arbutd"
"16","ettaar","alle","arbutd","2012","personer","127","intro_status_arbutd"
"17","ettaar","alle","arbutd","2012","personer","107","intro_status_arbutd"
"18","ettaar","alle","arbutd","2012","personer","209","intro_status_arbutd"
"19","ettaar","alle","arbutd","2012","personer","103","intro_status_arbutd"
"20","ettaar","alle","arbutd","2012","personer","67","intro_status_arbutd"
"00","ettaar","alle","ledig_tiltak","2012","personer","367","intro_status_arbutd"
"01","ettaar","alle","ledig_tiltak","2012","personer","25","intro_status_arbutd"
"02","ettaar","alle","ledig_tiltak","2012","personer","24","intro_status_arbutd"
"03","ettaar","alle","ledig_tiltak","2012","personer","12","intro_status_arbutd"
"04","ettaar","alle","ledig_tiltak","2012","personer","17","intro_status_arbutd"
"05","ettaar","alle","ledig_tiltak","2012","personer","20","intro_status_arbutd"
"06","ettaar","alle","ledig_tiltak","2012","personer","25","intro_status_arbutd"
"07","ettaar","alle","ledig_tiltak","2012","personer","18","intro_status_arbutd"
"08","ettaar","alle","ledig_tiltak","2012","personer","30","intro_status_arbutd"
"09","ettaar","alle","ledig_tiltak","2012","personer","10","intro_status_arbutd"
"10","ettaar","alle","ledig_tiltak","2012","personer","15","intro_status_arbutd"
"11","ettaar","alle","ledig_tiltak","2012","personer","12","intro_status_arbutd"
"12","ettaar","alle","ledig_tiltak","2012","personer","34","intro_status_arbutd"
"14","ettaar","alle","ledig_tiltak","2012","personer","10","intro_status_arbutd"
"15","ettaar","alle","ledig_tiltak","2012","personer","15","intro_status_arbutd"
"16","ettaar","alle","ledig_tiltak","2012","personer","22","intro_status_arbutd"
"17","ettaar","alle","ledig_tiltak","2012","personer","14","intro_status_arbutd"
"18","ettaar","alle","ledig_tiltak","2012","personer","41","intro_status_arbutd"
"19","ettaar","alle","ledig_tiltak","2012","personer","15","intro_status_arbutd"
"20","ettaar","alle","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"00","ettaar","alle","annet","2012","personer","938","intro_status_arbutd"
"01","ettaar","alle","annet","2012","personer","43","intro_status_arbutd"
"02","ettaar","alle","annet","2012","personer","74","intro_status_arbutd"
"03","ettaar","alle","annet","2012","personer","92","intro_status_arbutd"
"04","ettaar","alle","annet","2012","personer","34","intro_status_arbutd"
"05","ettaar","alle","annet","2012","personer","43","intro_status_arbutd"
"06","ettaar","alle","annet","2012","personer","42","intro_status_arbutd"
"07","ettaar","alle","annet","2012","personer","40","intro_status_arbutd"
"08","ettaar","alle","annet","2012","personer","47","intro_status_arbutd"
"09","ettaar","alle","annet","2012","personer","21","intro_status_arbutd"
"10","ettaar","alle","annet","2012","personer","52","intro_status_arbutd"
"11","ettaar","alle","annet","2012","personer","54","intro_status_arbutd"
"12","ettaar","alle","annet","2012","personer","106","intro_status_arbutd"
"14","ettaar","alle","annet","2012","personer","25","intro_status_arbutd"
"15","ettaar","alle","annet","2012","personer","42","intro_status_arbutd"
"16","ettaar","alle","annet","2012","personer","69","intro_status_arbutd"
"17","ettaar","alle","annet","2012","personer","26","intro_status_arbutd"
"18","ettaar","alle","annet","2012","personer","72","intro_status_arbutd"
"19","ettaar","alle","annet","2012","personer","38","intro_status_arbutd"
"20","ettaar","alle","annet","2012","personer","18","intro_status_arbutd"
"00","ettaar","alle","arbutd","2012","prosent","63","intro_status_arbutd"
"01","ettaar","alle","arbutd","2012","prosent","50","intro_status_arbutd"
"02","ettaar","alle","arbutd","2012","prosent","63","intro_status_arbutd"
"03","ettaar","alle","arbutd","2012","prosent","61","intro_status_arbutd"
"04","ettaar","alle","arbutd","2012","prosent","63","intro_status_arbutd"
"05","ettaar","alle","arbutd","2012","prosent","64","intro_status_arbutd"
"06","ettaar","alle","arbutd","2012","prosent","66","intro_status_arbutd"
"07","ettaar","alle","arbutd","2012","prosent","44","intro_status_arbutd"
"08","ettaar","alle","arbutd","2012","prosent","64","intro_status_arbutd"
"09","ettaar","alle","arbutd","2012","prosent","66","intro_status_arbutd"
"10","ettaar","alle","arbutd","2012","prosent","64","intro_status_arbutd"
"11","ettaar","alle","arbutd","2012","prosent","68","intro_status_arbutd"
"12","ettaar","alle","arbutd","2012","prosent","58","intro_status_arbutd"
"14","ettaar","alle","arbutd","2012","prosent","62","intro_status_arbutd"
"15","ettaar","alle","arbutd","2012","prosent","63","intro_status_arbutd"
"16","ettaar","alle","arbutd","2012","prosent","58","intro_status_arbutd"
"17","ettaar","alle","arbutd","2012","prosent","73","intro_status_arbutd"
"18","ettaar","alle","arbutd","2012","prosent","65","intro_status_arbutd"
"19","ettaar","alle","arbutd","2012","prosent","66","intro_status_arbutd"
"20","ettaar","alle","arbutd","2012","prosent","72","intro_status_arbutd"
"00","ettaar","alle","ledig_tiltak","2012","prosent","11","intro_status_arbutd"
"01","ettaar","alle","ledig_tiltak","2012","prosent","19","intro_status_arbutd"
"02","ettaar","alle","ledig_tiltak","2012","prosent","9","intro_status_arbutd"
"03","ettaar","alle","ledig_tiltak","2012","prosent","4","intro_status_arbutd"
"04","ettaar","alle","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"05","ettaar","alle","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"06","ettaar","alle","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"07","ettaar","alle","ledig_tiltak","2012","prosent","17","intro_status_arbutd"
