aar,kommune_nr,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2006,1874,2,0,0,sysselsatte_kjonn_land,personer
2006,1915,1,1,0,sysselsatte_kjonn_land,personer
2006,1915,2,1,0,sysselsatte_kjonn_land,personer
2006,1926,1,1,0,sysselsatte_kjonn_land,personer
2006,1928,2,1,0,sysselsatte_kjonn_land,personer
2006,1929,2,1,0,sysselsatte_kjonn_land,personer
2006,1933,2,1,0,sysselsatte_kjonn_land,personer
2006,2017,1,1,0,sysselsatte_kjonn_land,personer
2006,2023,2,1,0,sysselsatte_kjonn_land,personer
2006,2027,1,1,0,sysselsatte_kjonn_land,personer
2007,0118,2,1,0,sysselsatte_kjonn_land,personer
2007,0121,2,1,0,sysselsatte_kjonn_land,personer
2007,0121,2,alle,0,sysselsatte_kjonn_land,personer
2007,0432,2,1,0,sysselsatte_kjonn_land,personer
2007,0512,2,1,0,sysselsatte_kjonn_land,personer
2007,0541,2,1,0,sysselsatte_kjonn_land,personer
2007,0831,2,0,0,sysselsatte_kjonn_land,personer
2007,0912,1,0,0,sysselsatte_kjonn_land,personer
2007,0935,2,0,0,sysselsatte_kjonn_land,personer
2007,1026,2,1,0,sysselsatte_kjonn_land,personer
2007,1144,2,alle,0,sysselsatte_kjonn_land,personer
2007,1151,1,0,0,sysselsatte_kjonn_land,personer
2007,1151,1,alle,0,sysselsatte_kjonn_land,personer
2007,1151,2,0,0,sysselsatte_kjonn_land,personer
2007,1227,1,0,0,sysselsatte_kjonn_land,personer
2007,1227,1,1,0,sysselsatte_kjonn_land,personer
2007,1227,2,alle,0,sysselsatte_kjonn_land,personer
2007,1233,2,1,0,sysselsatte_kjonn_land,personer
2007,1234,2,1,0,sysselsatte_kjonn_land,personer
2007,1266,2,0,0,sysselsatte_kjonn_land,personer
2007,1266,2,alle,0,sysselsatte_kjonn_land,personer
2007,1412,2,1,0,sysselsatte_kjonn_land,personer
2007,1421,2,1,0,sysselsatte_kjonn_land,personer
2007,1444,2,0,0,sysselsatte_kjonn_land,personer
2007,1511,2,1,0,sysselsatte_kjonn_land,personer
2007,1543,2,1,0,sysselsatte_kjonn_land,personer
2007,1546,2,1,0,sysselsatte_kjonn_land,personer
2007,1567,2,0,0,sysselsatte_kjonn_land,personer
2007,1567,2,alle,0,sysselsatte_kjonn_land,personer
2007,1571,2,1,0,sysselsatte_kjonn_land,personer
2007,1613,2,0,0,sysselsatte_kjonn_land,personer
2007,1613,2,1,0,sysselsatte_kjonn_land,personer
2007,1630,2,0,0,sysselsatte_kjonn_land,personer
2007,1630,2,1,0,sysselsatte_kjonn_land,personer
2007,1632,1,0,0,sysselsatte_kjonn_land,personer
2007,1633,1,0,0,sysselsatte_kjonn_land,personer
2007,1724,2,1,0,sysselsatte_kjonn_land,personer
2007,1736,2,1,0,sysselsatte_kjonn_land,personer
2007,1740,2,1,0,sysselsatte_kjonn_land,personer
2007,1743,1,0,0,sysselsatte_kjonn_land,personer
2007,1743,2,alle,0,sysselsatte_kjonn_land,personer
2007,1748,2,0,0,sysselsatte_kjonn_land,personer
2007,1748,2,alle,0,sysselsatte_kjonn_land,personer
2007,1749,2,0,0,sysselsatte_kjonn_land,personer
2007,1749,2,alle,0,sysselsatte_kjonn_land,personer
2007,1755,1,1,0,sysselsatte_kjonn_land,personer
2007,1816,1,0,0,sysselsatte_kjonn_land,personer
2007,1818,1,0,0,sysselsatte_kjonn_land,personer
2007,1835,2,1,0,sysselsatte_kjonn_land,personer
2007,1836,2,0,0,sysselsatte_kjonn_land,personer
2007,1836,2,1,0,sysselsatte_kjonn_land,personer
2007,1839,1,0,0,sysselsatte_kjonn_land,personer
2007,1839,1,alle,0,sysselsatte_kjonn_land,personer
2007,1850,2,1,0,sysselsatte_kjonn_land,personer
2007,1853,2,1,0,sysselsatte_kjonn_land,personer
2007,1856,1,0,0,sysselsatte_kjonn_land,personer
2007,1874,2,0,0,sysselsatte_kjonn_land,personer
2007,1915,2,1,0,sysselsatte_kjonn_land,personer
2007,1924,2,1,0,sysselsatte_kjonn_land,personer
2007,1926,1,1,0,sysselsatte_kjonn_land,personer
2007,1928,2,1,0,sysselsatte_kjonn_land,personer
2007,1929,1,0,0,sysselsatte_kjonn_land,personer
2007,1929,2,1,0,sysselsatte_kjonn_land,personer
2007,2014,2,1,0,sysselsatte_kjonn_land,personer
2007,2017,1,1,0,sysselsatte_kjonn_land,personer
2007,2027,2,1,0,sysselsatte_kjonn_land,personer
2008,0439,1,1,0,sysselsatte_kjonn_land,personer
2008,0514,2,0,0,sysselsatte_kjonn_land,personer
2008,0621,2,1,0,sysselsatte_kjonn_land,personer
2008,0830,2,1,0,sysselsatte_kjonn_land,personer
2008,0831,2,0,0,sysselsatte_kjonn_land,personer
2008,1144,2,0,0,sysselsatte_kjonn_land,personer
2008,1151,1,alle,0,sysselsatte_kjonn_land,personer
2008,1227,2,0,0,sysselsatte_kjonn_land,personer
2008,1227,2,alle,0,sysselsatte_kjonn_land,personer
2008,1233,2,0,0,sysselsatte_kjonn_land,personer
2008,1234,2,1,0,sysselsatte_kjonn_land,personer
2008,1252,1,0,0,sysselsatte_kjonn_land,personer
2008,1265,2,0,0,sysselsatte_kjonn_land,personer
2008,1265,2,alle,0,sysselsatte_kjonn_land,personer
2008,1412,2,1,0,sysselsatte_kjonn_land,personer
2008,1419,2,1,0,sysselsatte_kjonn_land,personer
2008,1430,2,1,0,sysselsatte_kjonn_land,personer
2008,1511,2,1,0,sysselsatte_kjonn_land,personer
2008,1567,2,0,0,sysselsatte_kjonn_land,personer
2008,1567,2,alle,0,sysselsatte_kjonn_land,personer
2008,1571,2,1,0,sysselsatte_kjonn_land,personer
2008,1632,2,0,0,sysselsatte_kjonn_land,personer
2008,1632,2,alle,0,sysselsatte_kjonn_land,personer
2008,1740,2,1,0,sysselsatte_kjonn_land,personer
2008,1743,2,alle,0,sysselsatte_kjonn_land,personer
2008,1748,2,0,0,sysselsatte_kjonn_land,personer
2008,1748,2,alle,0,sysselsatte_kjonn_land,personer
2008,1749,2,0,0,sysselsatte_kjonn_land,personer
2008,1749,2,alle,0,sysselsatte_kjonn_land,personer
2008,1751,2,1,0,sysselsatte_kjonn_land,personer
2008,1811,2,0,0,sysselsatte_kjonn_land,personer
2008,1811,2,alle,0,sysselsatte_kjonn_land,personer
2008,1835,2,1,0,sysselsatte_kjonn_land,personer
2008,1838,2,1,0,sysselsatte_kjonn_land,personer
2008,1850,2,1,0,sysselsatte_kjonn_land,personer
2008,1853,2,1,0,sysselsatte_kjonn_land,personer
2008,1915,2,1,0,sysselsatte_kjonn_land,personer
2008,1919,2,1,0,sysselsatte_kjonn_land,personer
2008,1926,1,1,0,sysselsatte_kjonn_land,personer
2008,1929,2,1,0,sysselsatte_kjonn_land,personer
2008,1939,2,1,0,sysselsatte_kjonn_land,personer
2008,2027,2,1,0,sysselsatte_kjonn_land,personer
2009,0621,2,1,0,sysselsatte_kjonn_land,personer
2009,0935,2,1,0,sysselsatte_kjonn_land,personer
2009,1144,2,0,0,sysselsatte_kjonn_land,personer
2009,1227,2,0,0,sysselsatte_kjonn_land,personer
2009,1227,2,alle,0,sysselsatte_kjonn_land,personer
2009,1252,1,1,0,sysselsatte_kjonn_land,personer
2009,1252,2,0,0,sysselsatte_kjonn_land,personer
2009,1252,2,alle,0,sysselsatte_kjonn_land,personer
2009,1265,2,0,0,sysselsatte_kjonn_land,personer
2009,1412,2,1,0,sysselsatte_kjonn_land,personer
2009,1419,2,1,0,sysselsatte_kjonn_land,personer
2009,1421,2,1,0,sysselsatte_kjonn_land,personer
2009,1430,2,1,0,sysselsatte_kjonn_land,personer
2009,1546,2,1,0,sysselsatte_kjonn_land,personer
2009,1567,2,0,0,sysselsatte_kjonn_land,personer
2009,1567,2,alle,0,sysselsatte_kjonn_land,personer
2009,1571,2,1,0,sysselsatte_kjonn_land,personer
2009,1633,1,0,0,sysselsatte_kjonn_land,personer
2009,1636,2,1,0,sysselsatte_kjonn_land,personer
2009,1665,2,0,0,sysselsatte_kjonn_land,personer
2009,1665,2,alle,0,sysselsatte_kjonn_land,personer
2009,1736,2,1,0,sysselsatte_kjonn_land,personer
2009,1738,2,0,0,sysselsatte_kjonn_land,personer
2009,1738,2,alle,0,sysselsatte_kjonn_land,personer
2009,1744,2,1,0,sysselsatte_kjonn_land,personer
2009,1749,2,0,0,sysselsatte_kjonn_land,personer
2009,1749,2,alle,0,sysselsatte_kjonn_land,personer
2009,1835,2,1,0,sysselsatte_kjonn_land,personer
2009,1836,2,1,0,sysselsatte_kjonn_land,personer
2009,1838,2,1,0,sysselsatte_kjonn_land,personer
2009,1913,2,1,0,sysselsatte_kjonn_land,personer
2009,1915,2,1,0,sysselsatte_kjonn_land,personer
2009,1919,2,1,0,sysselsatte_kjonn_land,personer
2009,1920,1,1,0,sysselsatte_kjonn_land,personer
2009,1926,2,1,0,sysselsatte_kjonn_land,personer
2009,1940,2,1,0,sysselsatte_kjonn_land,personer
2009,2014,2,1,0,sysselsatte_kjonn_land,personer
2009,2027,2,1,0,sysselsatte_kjonn_land,personer
2010,0118,2,1,0,sysselsatte_kjonn_land,personer
2010,0121,2,0,0,sysselsatte_kjonn_land,personer
2010,0434,2,0,0,sysselsatte_kjonn_land,personer
2010,0434,2,1,0,sysselsatte_kjonn_land,personer
2010,0621,2,1,0,sysselsatte_kjonn_land,personer
2010,0633,2,1,0,sysselsatte_kjonn_land,personer
2010,1026,2,1,0,sysselsatte_kjonn_land,personer
2010,1129,2,1,0,sysselsatte_kjonn_land,personer
2010,1144,2,1,0,sysselsatte_kjonn_land,personer
2010,1151,1,0,0,sysselsatte_kjonn_land,personer
2010,1151,1,1,0,sysselsatte_kjonn_land,personer
2010,1227,2,0,0,sysselsatte_kjonn_land,personer
2010,1233,2,1,0,sysselsatte_kjonn_land,personer
2010,1265,2,0,0,sysselsatte_kjonn_land,personer
2010,1419,2,1,0,sysselsatte_kjonn_land,personer
2010,1571,2,1,0,sysselsatte_kjonn_land,personer
2010,1633,1,1,0,sysselsatte_kjonn_land,personer
2010,1636,2,1,0,sysselsatte_kjonn_land,personer
2010,1717,2,1,0,sysselsatte_kjonn_land,personer
2010,1738,2,0,0,sysselsatte_kjonn_land,personer
2010,1738,2,alle,0,sysselsatte_kjonn_land,personer
2010,1739,2,0,0,sysselsatte_kjonn_land,personer
2010,1739,2,alle,0,sysselsatte_kjonn_land,personer
2010,1743,2,alle,0,sysselsatte_kjonn_land,personer
2010,1835,2,1,0,sysselsatte_kjonn_land,personer
2010,1852,1,1,0,sysselsatte_kjonn_land,personer
2010,1874,2,1,0,sysselsatte_kjonn_land,personer
2010,1915,1,1,0,sysselsatte_kjonn_land,personer
2010,1920,2,1,0,sysselsatte_kjonn_land,personer
2010,1939,2,1,0,sysselsatte_kjonn_land,personer
2010,1943,2,1,0,sysselsatte_kjonn_land,personer
2011,0434,2,0,0,sysselsatte_kjonn_land,personer
2011,0434,2,1,0,sysselsatte_kjonn_land,personer
2011,0541,2,1,0,sysselsatte_kjonn_land,personer
2011,0830,2,1,0,sysselsatte_kjonn_land,personer
2011,0831,2,0,0,sysselsatte_kjonn_land,personer
2011,0831,2,1,0,sysselsatte_kjonn_land,personer
2011,1026,2,1,0,sysselsatte_kjonn_land,personer
2011,1027,2,1,0,sysselsatte_kjonn_land,personer
2011,1129,2,1,0,sysselsatte_kjonn_land,personer
2011,1151,1,0,0,sysselsatte_kjonn_land,personer
2011,1151,2,1,0,sysselsatte_kjonn_land,personer
2011,1227,2,1,0,sysselsatte_kjonn_land,personer
2011,1234,2,0,0,sysselsatte_kjonn_land,personer
2011,1234,2,alle,0,sysselsatte_kjonn_land,personer
2011,1252,2,0,0,sysselsatte_kjonn_land,personer
2011,1252,2,alle,0,sysselsatte_kjonn_land,personer
2011,1265,2,0,0,sysselsatte_kjonn_land,personer
2011,1421,2,1,0,sysselsatte_kjonn_land,personer
2011,1636,2,1,0,sysselsatte_kjonn_land,personer
2011,1739,2,0,0,sysselsatte_kjonn_land,personer
2011,1739,2,alle,0,sysselsatte_kjonn_land,personer
2011,1740,2,1,0,sysselsatte_kjonn_land,personer
2011,1743,2,0,0,sysselsatte_kjonn_land,personer
2011,1744,2,1,0,sysselsatte_kjonn_land,personer
2011,1825,2,1,0,sysselsatte_kjonn_land,personer
2011,1835,2,1,0,sysselsatte_kjonn_land,personer
2011,1839,1,1,0,sysselsatte_kjonn_land,personer
2011,1852,1,1,0,sysselsatte_kjonn_land,personer
2011,1920,1,1,0,sysselsatte_kjonn_land,personer
2011,2017,2,1,0,sysselsatte_kjonn_land,personer
2012,0434,2,0,0,sysselsatte_kjonn_land,personer
2012,0434,2,1,0,sysselsatte_kjonn_land,personer
2012,0512,2,1,0,sysselsatte_kjonn_land,personer
2012,0621,2,1,0,sysselsatte_kjonn_land,personer
2012,1141,2,1,0,sysselsatte_kjonn_land,personer
2012,1144,2,1,0,sysselsatte_kjonn_land,personer
2012,1145,2,1,0,sysselsatte_kjonn_land,personer
2012,1151,1,1,0,sysselsatte_kjonn_land,personer
2012,1265,2,0,0,sysselsatte_kjonn_land,personer
2012,1511,2,1,0,sysselsatte_kjonn_land,personer
2012,1613,2,1,0,sysselsatte_kjonn_land,personer
2012,1636,2,1,0,sysselsatte_kjonn_land,personer
2012,1665,2,0,0,sysselsatte_kjonn_land,personer
2012,1665,2,alle,0,sysselsatte_kjonn_land,personer
2012,1736,2,1,0,sysselsatte_kjonn_land,personer
2012,1738,2,0,0,sysselsatte_kjonn_land,personer
2012,1738,2,alle,0,sysselsatte_kjonn_land,personer
2012,1740,1,1,0,sysselsatte_kjonn_land,personer
2012,1740,2,1,0,sysselsatte_kjonn_land,personer
2012,1743,2,0,0,sysselsatte_kjonn_land,personer
2012,1811,2,0,0,sysselsatte_kjonn_land,personer
2012,1811,2,1,0,sysselsatte_kjonn_land,personer
2012,1825,2,1,0,sysselsatte_kjonn_land,personer
2012,1836,2,1,0,sysselsatte_kjonn_land,personer
2012,1839,1,1,0,sysselsatte_kjonn_land,personer
2012,1839,2,1,0,sysselsatte_kjonn_land,personer
2012,1874,2,1,0,sysselsatte_kjonn_land,personer
2012,1920,1,1,0,sysselsatte_kjonn_land,personer
2012,1939,2,1,0,sysselsatte_kjonn_land,personer
2012,1943,2,1,0,sysselsatte_kjonn_land,personer
2013,0121,2,0,0,sysselsatte_kjonn_land,personer
2013,0434,2,0,0,sysselsatte_kjonn_land,personer
2013,0439,2,1,0,sysselsatte_kjonn_land,personer
2013,0615,2,1,0,sysselsatte_kjonn_land,personer
2013,0827,2,0,0,sysselsatte_kjonn_land,personer
2013,1027,2,1,0,sysselsatte_kjonn_land,personer
2013,1144,2,0,0,sysselsatte_kjonn_land,personer
2013,1144,2,1,0,sysselsatte_kjonn_land,personer
2013,1145,2,1,0,sysselsatte_kjonn_land,personer
2013,1151,1,0,0,sysselsatte_kjonn_land,personer
2013,1151,1,1,0,sysselsatte_kjonn_land,personer
2013,1234,2,0,0,sysselsatte_kjonn_land,personer
2013,1265,2,alle,0,sysselsatte_kjonn_land,personer
2013,1266,2,1,0,sysselsatte_kjonn_land,personer
2013,1421,2,1,0,sysselsatte_kjonn_land,personer
2013,1511,2,1,0,sysselsatte_kjonn_land,personer
2013,1543,2,1,0,sysselsatte_kjonn_land,personer
2013,1567,2,0,0,sysselsatte_kjonn_land,personer
2013,1567,2,alle,0,sysselsatte_kjonn_land,personer
2013,1613,2,1,0,sysselsatte_kjonn_land,personer
2013,1725,2,1,0,sysselsatte_kjonn_land,personer
2013,1736,2,0,0,sysselsatte_kjonn_land,personer
2013,1736,2,1,0,sysselsatte_kjonn_land,personer
2013,1740,2,1,0,sysselsatte_kjonn_land,personer
2013,1743,2,0,0,sysselsatte_kjonn_land,personer
2013,1743,2,1,0,sysselsatte_kjonn_land,personer
2013,1815,2,1,0,sysselsatte_kjonn_land,personer
2013,1836,2,1,0,sysselsatte_kjonn_land,personer
2013,1839,2,1,0,sysselsatte_kjonn_land,personer
2013,1845,2,1,0,sysselsatte_kjonn_land,personer
2013,1856,1,0,0,sysselsatte_kjonn_land,personer
2013,1856,2,1,0,sysselsatte_kjonn_land,personer
2013,1940,2,1,0,sysselsatte_kjonn_land,personer
2014,0434,2,0,0,sysselsatte_kjonn_land,personer
2014,0439,2,1,0,sysselsatte_kjonn_land,personer
2014,0512,2,1,0,sysselsatte_kjonn_land,personer
2014,0615,2,1,0,sysselsatte_kjonn_land,personer
2014,0830,2,1,0,sysselsatte_kjonn_land,personer
2014,1027,2,1,0,sysselsatte_kjonn_land,personer
2014,1144,2,1,0,sysselsatte_kjonn_land,personer
2014,1145,2,1,0,sysselsatte_kjonn_land,personer
2014,1151,1,0,0,sysselsatte_kjonn_land,personer
2014,1151,1,1,0,sysselsatte_kjonn_land,personer
2014,1252,2,0,0,sysselsatte_kjonn_land,personer
2014,1265,2,0,0,sysselsatte_kjonn_land,personer
2014,1265,2,1,0,sysselsatte_kjonn_land,personer
2014,1421,2,1,0,sysselsatte_kjonn_land,personer
2014,1511,2,1,0,sysselsatte_kjonn_land,personer
2014,1543,2,1,0,sysselsatte_kjonn_land,personer
2014,1567,2,0,0,sysselsatte_kjonn_land,personer
2014,1736,2,1,0,sysselsatte_kjonn_land,personer
2014,1738,2,alle,0,sysselsatte_kjonn_land,personer
2014,1739,2,alle,0,sysselsatte_kjonn_land,personer
2014,1743,2,0,0,sysselsatte_kjonn_land,personer
2014,1743,2,1,0,sysselsatte_kjonn_land,personer
2014,1811,2,1,0,sysselsatte_kjonn_land,personer
2014,1815,2,1,0,sysselsatte_kjonn_land,personer
2014,1825,2,1,0,sysselsatte_kjonn_land,personer
2014,1839,1,1,0,sysselsatte_kjonn_land,personer
2014,1839,2,1,0,sysselsatte_kjonn_land,personer
2014,1845,2,1,0,sysselsatte_kjonn_land,personer
2014,1859,2,1,0,sysselsatte_kjonn_land,personer
2006,0434,2,alle,3,sysselsatte_kjonn_land,personer
2006,0436,1,1,3,sysselsatte_kjonn_land,personer
2006,0615,1,0,3,sysselsatte_kjonn_land,personer
2006,0827,2,0,3,sysselsatte_kjonn_land,personer
2006,0827,2,alle,3,sysselsatte_kjonn_land,personer
2006,0912,1,1,3,sysselsatte_kjonn_land,personer
2006,0935,2,0,3,sysselsatte_kjonn_land,personer
2006,0935,2,1,3,sysselsatte_kjonn_land,personer
2006,0938,1,1,3,sysselsatte_kjonn_land,personer
2006,0938,2,0,3,sysselsatte_kjonn_land,personer
2006,0941,2,0,3,sysselsatte_kjonn_land,personer
2006,1027,1,0,3,sysselsatte_kjonn_land,personer
2006,1027,2,1,3,sysselsatte_kjonn_land,personer
2006,1145,1,0,3,sysselsatte_kjonn_land,personer
2006,1233,2,0,3,sysselsatte_kjonn_land,personer
2006,1234,2,0,3,sysselsatte_kjonn_land,personer
2006,1265,1,0,3,sysselsatte_kjonn_land,personer
2006,1412,2,alle,3,sysselsatte_kjonn_land,personer
2006,1413,2,1,3,sysselsatte_kjonn_land,personer
2006,1444,2,0,3,sysselsatte_kjonn_land,personer
2006,1567,1,alle,3,sysselsatte_kjonn_land,personer
2006,1571,1,1,3,sysselsatte_kjonn_land,personer
2006,1613,2,0,3,sysselsatte_kjonn_land,personer
2006,1621,2,1,3,sysselsatte_kjonn_land,personer
2006,1630,1,0,3,sysselsatte_kjonn_land,personer
2006,1630,2,0,3,sysselsatte_kjonn_land,personer
2006,1630,2,1,3,sysselsatte_kjonn_land,personer
2006,1632,2,0,3,sysselsatte_kjonn_land,personer
2006,1632,2,alle,3,sysselsatte_kjonn_land,personer
2006,1633,1,alle,3,sysselsatte_kjonn_land,personer
2006,1635,2,0,3,sysselsatte_kjonn_land,personer
2006,1664,2,1,3,sysselsatte_kjonn_land,personer
2006,1724,2,1,3,sysselsatte_kjonn_land,personer
2006,1739,2,0,3,sysselsatte_kjonn_land,personer
2006,1739,2,alle,3,sysselsatte_kjonn_land,personer
2006,1748,1,1,3,sysselsatte_kjonn_land,personer
2006,1749,1,0,3,sysselsatte_kjonn_land,personer
2006,1749,1,1,3,sysselsatte_kjonn_land,personer
2006,1751,2,1,3,sysselsatte_kjonn_land,personer
2006,1755,1,0,3,sysselsatte_kjonn_land,personer
2006,1811,1,1,3,sysselsatte_kjonn_land,personer
2006,1812,1,0,3,sysselsatte_kjonn_land,personer
2006,1812,2,1,3,sysselsatte_kjonn_land,personer
2006,1816,1,0,3,sysselsatte_kjonn_land,personer
2006,1816,1,1,3,sysselsatte_kjonn_land,personer
2006,1822,1,1,3,sysselsatte_kjonn_land,personer
2006,1836,1,1,3,sysselsatte_kjonn_land,personer
2006,1838,2,1,3,sysselsatte_kjonn_land,personer
2006,1845,1,1,3,sysselsatte_kjonn_land,personer
2006,1851,1,1,3,sysselsatte_kjonn_land,personer
2006,1852,1,0,3,sysselsatte_kjonn_land,personer
2006,1856,1,alle,3,sysselsatte_kjonn_land,personer
2006,1857,2,0,3,sysselsatte_kjonn_land,personer
2006,1874,2,alle,3,sysselsatte_kjonn_land,personer
2006,1915,1,0,3,sysselsatte_kjonn_land,personer
2006,1924,2,1,3,sysselsatte_kjonn_land,personer
2006,1927,2,1,3,sysselsatte_kjonn_land,personer
2006,2011,2,1,3,sysselsatte_kjonn_land,personer
2006,2017,2,1,3,sysselsatte_kjonn_land,personer
2006,2021,2,1,3,sysselsatte_kjonn_land,personer
2006,2022,2,1,3,sysselsatte_kjonn_land,personer
2007,0426,2,1,3,sysselsatte_kjonn_land,personer
2007,0432,2,0,3,sysselsatte_kjonn_land,personer
2007,0434,2,0,3,sysselsatte_kjonn_land,personer
2007,0439,2,1,3,sysselsatte_kjonn_land,personer
2007,0514,2,1,3,sysselsatte_kjonn_land,personer
2007,0621,2,1,3,sysselsatte_kjonn_land,personer
2007,0827,1,0,3,sysselsatte_kjonn_land,personer
2007,0935,2,1,3,sysselsatte_kjonn_land,personer
2007,0938,1,1,3,sysselsatte_kjonn_land,personer
2007,0940,2,0,3,sysselsatte_kjonn_land,personer
2007,0941,2,0,3,sysselsatte_kjonn_land,personer
2007,1151,2,alle,3,sysselsatte_kjonn_land,personer
2007,1232,2,1,3,sysselsatte_kjonn_land,personer
2007,1233,2,alle,3,sysselsatte_kjonn_land,personer
2007,1234,2,0,3,sysselsatte_kjonn_land,personer
2007,1412,2,alle,3,sysselsatte_kjonn_land,personer
2007,1430,2,1,3,sysselsatte_kjonn_land,personer
2007,1433,2,1,3,sysselsatte_kjonn_land,personer
2007,1441,2,1,3,sysselsatte_kjonn_land,personer
2007,1632,2,0,3,sysselsatte_kjonn_land,personer
2007,1632,2,alle,3,sysselsatte_kjonn_land,personer
2007,1633,1,alle,3,sysselsatte_kjonn_land,personer
2007,1635,2,1,3,sysselsatte_kjonn_land,personer
2007,1636,2,1,3,sysselsatte_kjonn_land,personer
2007,1644,2,1,3,sysselsatte_kjonn_land,personer
2007,1723,1,0,3,sysselsatte_kjonn_land,personer
2007,1736,2,0,3,sysselsatte_kjonn_land,personer
2007,1739,1,0,3,sysselsatte_kjonn_land,personer
2007,1739,2,0,3,sysselsatte_kjonn_land,personer
2007,1739,2,alle,3,sysselsatte_kjonn_land,personer
2007,1744,2,0,3,sysselsatte_kjonn_land,personer
2007,1744,2,1,3,sysselsatte_kjonn_land,personer
2007,1811,1,1,3,sysselsatte_kjonn_land,personer
2007,1811,2,0,3,sysselsatte_kjonn_land,personer
2007,1811,2,alle,3,sysselsatte_kjonn_land,personer
2007,1812,2,1,3,sysselsatte_kjonn_land,personer
2007,1816,1,1,3,sysselsatte_kjonn_land,personer
2007,1818,1,1,3,sysselsatte_kjonn_land,personer
2007,1818,2,1,3,sysselsatte_kjonn_land,personer
2007,1835,2,0,3,sysselsatte_kjonn_land,personer
2007,1836,1,1,3,sysselsatte_kjonn_land,personer
2007,1852,1,0,3,sysselsatte_kjonn_land,personer
2007,1856,1,1,3,sysselsatte_kjonn_land,personer
2007,1874,2,alle,3,sysselsatte_kjonn_land,personer
2007,1915,1,0,3,sysselsatte_kjonn_land,personer
2007,1915,1,1,3,sysselsatte_kjonn_land,personer
2007,1919,2,1,3,sysselsatte_kjonn_land,personer
2007,1920,1,0,3,sysselsatte_kjonn_land,personer
2007,1928,2,0,3,sysselsatte_kjonn_land,personer
2007,1929,2,0,3,sysselsatte_kjonn_land,personer
2007,2017,2,1,3,sysselsatte_kjonn_land,personer
2007,2021,2,1,3,sysselsatte_kjonn_land,personer
2007,2022,2,1,3,sysselsatte_kjonn_land,personer
2007,2027,1,1,3,sysselsatte_kjonn_land,personer
2008,0512,2,1,3,sysselsatte_kjonn_land,personer
2008,0514,2,1,3,sysselsatte_kjonn_land,personer
2008,0633,2,1,3,sysselsatte_kjonn_land,personer
2008,0935,2,1,3,sysselsatte_kjonn_land,personer
2008,1026,2,1,3,sysselsatte_kjonn_land,personer
2008,1144,2,alle,3,sysselsatte_kjonn_land,personer
2008,1227,1,0,3,sysselsatte_kjonn_land,personer
2008,1232,2,1,3,sysselsatte_kjonn_land,personer
2008,1252,1,alle,3,sysselsatte_kjonn_land,personer
2008,1266,2,0,3,sysselsatte_kjonn_land,personer
2008,1266,2,alle,3,sysselsatte_kjonn_land,personer
2008,1412,2,alle,3,sysselsatte_kjonn_land,personer
2008,1421,2,1,3,sysselsatte_kjonn_land,personer
2008,1433,2,1,3,sysselsatte_kjonn_land,personer
2008,1444,2,0,3,sysselsatte_kjonn_land,personer
2008,1613,2,0,3,sysselsatte_kjonn_land,personer
2008,1630,2,0,3,sysselsatte_kjonn_land,personer
2008,1644,2,1,3,sysselsatte_kjonn_land,personer
2008,1664,2,1,3,sysselsatte_kjonn_land,personer
2008,1724,2,1,3,sysselsatte_kjonn_land,personer
2008,1736,2,0,3,sysselsatte_kjonn_land,personer
2008,1739,2,0,3,sysselsatte_kjonn_land,personer
2008,1739,2,alle,3,sysselsatte_kjonn_land,personer
2008,1743,1,0,3,sysselsatte_kjonn_land,personer
2008,1744,2,1,3,sysselsatte_kjonn_land,personer
2008,1755,1,1,3,sysselsatte_kjonn_land,personer
2008,1815,1,1,3,sysselsatte_kjonn_land,personer
2008,1816,1,0,3,sysselsatte_kjonn_land,personer
