aar,fylke_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2008,09,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2008,09,vest_europa,0.69,sysselsatte_land,prosent
2008,10,afrika,0.50,sysselsatte_land,prosent
2008,10,alle,0.71,sysselsatte_land,prosent
2008,10,asia,0.55,sysselsatte_land,prosent
2008,10,eu_ost_europa,0.73,sysselsatte_land,prosent
2008,10,nord_amerika_oseania,0.53,sysselsatte_land,prosent
2008,10,norden,0.69,sysselsatte_land,prosent
2008,10,ost_europa_ellers,0.61,sysselsatte_land,prosent
2008,10,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2008,10,vest_europa,0.72,sysselsatte_land,prosent
2008,11,afrika,0.61,sysselsatte_land,prosent
2008,11,alle,0.75,sysselsatte_land,prosent
2008,11,asia,0.63,sysselsatte_land,prosent
2008,11,eu_ost_europa,0.78,sysselsatte_land,prosent
2008,11,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2008,11,norden,0.78,sysselsatte_land,prosent
2008,11,ost_europa_ellers,0.67,sysselsatte_land,prosent
2008,11,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2008,11,vest_europa,0.77,sysselsatte_land,prosent
2008,12,afrika,0.54,sysselsatte_land,prosent
2008,12,alle,0.73,sysselsatte_land,prosent
2008,12,asia,0.58,sysselsatte_land,prosent
2008,12,eu_ost_europa,0.76,sysselsatte_land,prosent
2008,12,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2008,12,norden,0.78,sysselsatte_land,prosent
2008,12,ost_europa_ellers,0.63,sysselsatte_land,prosent
2008,12,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2008,12,vest_europa,0.74,sysselsatte_land,prosent
2008,14,afrika,0.44,sysselsatte_land,prosent
2008,14,alle,0.75,sysselsatte_land,prosent
2008,14,asia,0.64,sysselsatte_land,prosent
2008,14,eu_ost_europa,0.82,sysselsatte_land,prosent
2008,14,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2008,14,norden,0.73,sysselsatte_land,prosent
2008,14,ost_europa_ellers,0.65,sysselsatte_land,prosent
2008,14,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2008,14,vest_europa,0.76,sysselsatte_land,prosent
2008,15,afrika,0.50,sysselsatte_land,prosent
2008,15,alle,0.74,sysselsatte_land,prosent
2008,15,asia,0.66,sysselsatte_land,prosent
2008,15,eu_ost_europa,0.81,sysselsatte_land,prosent
2008,15,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2008,15,norden,0.78,sysselsatte_land,prosent
2008,15,ost_europa_ellers,0.69,sysselsatte_land,prosent
2008,15,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2008,15,vest_europa,0.78,sysselsatte_land,prosent
2008,16,afrika,0.47,sysselsatte_land,prosent
2008,16,alle,0.72,sysselsatte_land,prosent
2008,16,asia,0.55,sysselsatte_land,prosent
2008,16,eu_ost_europa,0.77,sysselsatte_land,prosent
2008,16,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2008,16,norden,0.75,sysselsatte_land,prosent
2008,16,ost_europa_ellers,0.63,sysselsatte_land,prosent
2008,16,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2008,16,vest_europa,0.74,sysselsatte_land,prosent
2008,17,afrika,0.40,sysselsatte_land,prosent
2008,17,alle,0.70,sysselsatte_land,prosent
2008,17,asia,0.53,sysselsatte_land,prosent
2008,17,eu_ost_europa,0.73,sysselsatte_land,prosent
2008,17,nord_amerika_oseania,0.57,sysselsatte_land,prosent
2008,17,norden,0.69,sysselsatte_land,prosent
2008,17,ost_europa_ellers,0.64,sysselsatte_land,prosent
2008,17,sor_og_mellom_amerika,0.53,sysselsatte_land,prosent
2008,17,vest_europa,0.71,sysselsatte_land,prosent
2008,18,afrika,0.41,sysselsatte_land,prosent
2008,18,alle,0.69,sysselsatte_land,prosent
2008,18,asia,0.59,sysselsatte_land,prosent
2008,18,eu_ost_europa,0.78,sysselsatte_land,prosent
2008,18,nord_amerika_oseania,0.59,sysselsatte_land,prosent
2008,18,norden,0.74,sysselsatte_land,prosent
2008,18,ost_europa_ellers,0.61,sysselsatte_land,prosent
2008,18,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2008,18,vest_europa,0.71,sysselsatte_land,prosent
2008,19,afrika,0.54,sysselsatte_land,prosent
2008,19,alle,0.71,sysselsatte_land,prosent
2008,19,asia,0.62,sysselsatte_land,prosent
2008,19,eu_ost_europa,0.71,sysselsatte_land,prosent
2008,19,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2008,19,norden,0.74,sysselsatte_land,prosent
2008,19,ost_europa_ellers,0.65,sysselsatte_land,prosent
2008,19,sor_og_mellom_amerika,0.70,sysselsatte_land,prosent
2008,19,vest_europa,0.77,sysselsatte_land,prosent
2008,20,afrika,0.53,sysselsatte_land,prosent
2008,20,alle,0.70,sysselsatte_land,prosent
2008,20,asia,0.70,sysselsatte_land,prosent
2008,20,eu_ost_europa,0.82,sysselsatte_land,prosent
2008,20,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2008,20,norden,0.73,sysselsatte_land,prosent
2008,20,ost_europa_ellers,0.72,sysselsatte_land,prosent
2008,20,sor_og_mellom_amerika,0.78,sysselsatte_land,prosent
2008,20,vest_europa,0.79,sysselsatte_land,prosent
2009,00,afrika,0.45,sysselsatte_land,prosent
2009,00,alle,0.70,sysselsatte_land,prosent
2009,00,asia,0.54,sysselsatte_land,prosent
2009,00,eu_ost_europa,0.70,sysselsatte_land,prosent
2009,00,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2009,00,norden,0.75,sysselsatte_land,prosent
2009,00,ost_europa_ellers,0.61,sysselsatte_land,prosent
2009,00,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2009,00,vest_europa,0.72,sysselsatte_land,prosent
2009,01,afrika,0.34,sysselsatte_land,prosent
2009,01,alle,0.65,sysselsatte_land,prosent
2009,01,asia,0.46,sysselsatte_land,prosent
2009,01,eu_ost_europa,0.67,sysselsatte_land,prosent
2009,01,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2009,01,norden,0.67,sysselsatte_land,prosent
2009,01,ost_europa_ellers,0.50,sysselsatte_land,prosent
2009,01,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2009,01,vest_europa,0.65,sysselsatte_land,prosent
2009,02,afrika,0.54,sysselsatte_land,prosent
2009,02,alle,0.71,sysselsatte_land,prosent
2009,02,asia,0.58,sysselsatte_land,prosent
2009,02,eu_ost_europa,0.68,sysselsatte_land,prosent
2009,02,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2009,02,norden,0.78,sysselsatte_land,prosent
2009,02,ost_europa_ellers,0.62,sysselsatte_land,prosent
2009,02,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2009,02,vest_europa,0.73,sysselsatte_land,prosent
2009,03,afrika,0.46,sysselsatte_land,prosent
2009,03,alle,0.70,sysselsatte_land,prosent
2009,03,asia,0.54,sysselsatte_land,prosent
2009,03,eu_ost_europa,0.66,sysselsatte_land,prosent
2009,03,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2009,03,norden,0.78,sysselsatte_land,prosent
2009,03,ost_europa_ellers,0.61,sysselsatte_land,prosent
2009,03,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2009,03,vest_europa,0.71,sysselsatte_land,prosent
2009,04,afrika,0.32,sysselsatte_land,prosent
2009,04,alle,0.66,sysselsatte_land,prosent
2009,04,asia,0.49,sysselsatte_land,prosent
2009,04,eu_ost_europa,0.68,sysselsatte_land,prosent
2009,04,nord_amerika_oseania,0.57,sysselsatte_land,prosent
2009,04,norden,0.68,sysselsatte_land,prosent
2009,04,ost_europa_ellers,0.55,sysselsatte_land,prosent
2009,04,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2009,04,vest_europa,0.67,sysselsatte_land,prosent
2009,05,afrika,0.35,sysselsatte_land,prosent
2009,05,alle,0.69,sysselsatte_land,prosent
2009,05,asia,0.48,sysselsatte_land,prosent
2009,05,eu_ost_europa,0.70,sysselsatte_land,prosent
2009,05,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2009,05,norden,0.71,sysselsatte_land,prosent
2009,05,ost_europa_ellers,0.61,sysselsatte_land,prosent
2009,05,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2009,05,vest_europa,0.70,sysselsatte_land,prosent
2009,06,afrika,0.46,sysselsatte_land,prosent
2009,06,alle,0.70,sysselsatte_land,prosent
2009,06,asia,0.52,sysselsatte_land,prosent
2009,06,eu_ost_europa,0.72,sysselsatte_land,prosent
2009,06,nord_amerika_oseania,0.73,sysselsatte_land,prosent
2009,06,norden,0.74,sysselsatte_land,prosent
2009,06,ost_europa_ellers,0.63,sysselsatte_land,prosent
2009,06,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2009,06,vest_europa,0.72,sysselsatte_land,prosent
2009,07,afrika,0.41,sysselsatte_land,prosent
2009,07,alle,0.67,sysselsatte_land,prosent
2009,07,asia,0.51,sysselsatte_land,prosent
2009,07,eu_ost_europa,0.71,sysselsatte_land,prosent
2009,07,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2009,07,norden,0.68,sysselsatte_land,prosent
2009,07,ost_europa_ellers,0.59,sysselsatte_land,prosent
2009,07,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2009,07,vest_europa,0.67,sysselsatte_land,prosent
2009,08,afrika,0.35,sysselsatte_land,prosent
2009,08,alle,0.67,sysselsatte_land,prosent
2009,08,asia,0.48,sysselsatte_land,prosent
2009,08,eu_ost_europa,0.67,sysselsatte_land,prosent
2009,08,nord_amerika_oseania,0.55,sysselsatte_land,prosent
2009,08,norden,0.65,sysselsatte_land,prosent
2009,08,ost_europa_ellers,0.57,sysselsatte_land,prosent
2009,08,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2009,08,vest_europa,0.65,sysselsatte_land,prosent
2009,09,afrika,0.38,sysselsatte_land,prosent
2009,09,alle,0.67,sysselsatte_land,prosent
2009,09,asia,0.48,sysselsatte_land,prosent
2009,09,eu_ost_europa,0.68,sysselsatte_land,prosent
2009,09,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2009,09,norden,0.68,sysselsatte_land,prosent
2009,09,ost_europa_ellers,0.56,sysselsatte_land,prosent
2009,09,sor_og_mellom_amerika,0.54,sysselsatte_land,prosent
2009,09,vest_europa,0.67,sysselsatte_land,prosent
2009,10,afrika,0.44,sysselsatte_land,prosent
2009,10,alle,0.69,sysselsatte_land,prosent
2009,10,asia,0.52,sysselsatte_land,prosent
2009,10,eu_ost_europa,0.69,sysselsatte_land,prosent
2009,10,nord_amerika_oseania,0.53,sysselsatte_land,prosent
2009,10,norden,0.69,sysselsatte_land,prosent
2009,10,ost_europa_ellers,0.59,sysselsatte_land,prosent
2009,10,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2009,10,vest_europa,0.70,sysselsatte_land,prosent
2009,11,afrika,0.55,sysselsatte_land,prosent
2009,11,alle,0.73,sysselsatte_land,prosent
2009,11,asia,0.59,sysselsatte_land,prosent
2009,11,eu_ost_europa,0.73,sysselsatte_land,prosent
2009,11,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2009,11,norden,0.77,sysselsatte_land,prosent
2009,11,ost_europa_ellers,0.64,sysselsatte_land,prosent
2009,11,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2009,11,vest_europa,0.76,sysselsatte_land,prosent
2009,12,afrika,0.50,sysselsatte_land,prosent
2009,12,alle,0.72,sysselsatte_land,prosent
2009,12,asia,0.55,sysselsatte_land,prosent
2009,12,eu_ost_europa,0.73,sysselsatte_land,prosent
2009,12,nord_amerika_oseania,0.68,sysselsatte_land,prosent
2009,12,norden,0.76,sysselsatte_land,prosent
2009,12,ost_europa_ellers,0.62,sysselsatte_land,prosent
2009,12,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2009,12,vest_europa,0.73,sysselsatte_land,prosent
2009,14,afrika,0.34,sysselsatte_land,prosent
2009,14,alle,0.73,sysselsatte_land,prosent
2009,14,asia,0.56,sysselsatte_land,prosent
2009,14,eu_ost_europa,0.79,sysselsatte_land,prosent
2009,14,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2009,14,norden,0.74,sysselsatte_land,prosent
2009,14,ost_europa_ellers,0.65,sysselsatte_land,prosent
2009,14,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2009,14,vest_europa,0.75,sysselsatte_land,prosent
2009,15,afrika,0.47,sysselsatte_land,prosent
2009,15,alle,0.72,sysselsatte_land,prosent
2009,15,asia,0.61,sysselsatte_land,prosent
2009,15,eu_ost_europa,0.78,sysselsatte_land,prosent
2009,15,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2009,15,norden,0.76,sysselsatte_land,prosent
2009,15,ost_europa_ellers,0.68,sysselsatte_land,prosent
2009,15,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2009,15,vest_europa,0.75,sysselsatte_land,prosent
2009,16,afrika,0.45,sysselsatte_land,prosent
2009,16,alle,0.70,sysselsatte_land,prosent
2009,16,asia,0.53,sysselsatte_land,prosent
2009,16,eu_ost_europa,0.72,sysselsatte_land,prosent
2009,16,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2009,16,norden,0.74,sysselsatte_land,prosent
2009,16,ost_europa_ellers,0.62,sysselsatte_land,prosent
2009,16,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2009,16,vest_europa,0.70,sysselsatte_land,prosent
2009,17,afrika,0.35,sysselsatte_land,prosent
2009,17,alle,0.69,sysselsatte_land,prosent
2009,17,asia,0.48,sysselsatte_land,prosent
2009,17,eu_ost_europa,0.64,sysselsatte_land,prosent
2009,17,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2009,17,norden,0.71,sysselsatte_land,prosent
2009,17,ost_europa_ellers,0.63,sysselsatte_land,prosent
2009,17,sor_og_mellom_amerika,0.48,sysselsatte_land,prosent
2009,17,vest_europa,0.69,sysselsatte_land,prosent
2009,18,afrika,0.36,sysselsatte_land,prosent
2009,18,alle,0.68,sysselsatte_land,prosent
2009,18,asia,0.54,sysselsatte_land,prosent
2009,18,eu_ost_europa,0.77,sysselsatte_land,prosent
2009,18,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2009,18,norden,0.74,sysselsatte_land,prosent
2009,18,ost_europa_ellers,0.64,sysselsatte_land,prosent
2009,18,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2009,18,vest_europa,0.70,sysselsatte_land,prosent
2009,19,afrika,0.45,sysselsatte_land,prosent
2009,19,alle,0.69,sysselsatte_land,prosent
2009,19,asia,0.56,sysselsatte_land,prosent
2009,19,eu_ost_europa,0.74,sysselsatte_land,prosent
2009,19,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2009,19,norden,0.74,sysselsatte_land,prosent
2009,19,ost_europa_ellers,0.67,sysselsatte_land,prosent
2009,19,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2009,19,vest_europa,0.75,sysselsatte_land,prosent
2009,20,afrika,0.59,sysselsatte_land,prosent
2009,20,alle,0.69,sysselsatte_land,prosent
2009,20,asia,0.63,sysselsatte_land,prosent
2009,20,eu_ost_europa,0.78,sysselsatte_land,prosent
2009,20,nord_amerika_oseania,0.76,sysselsatte_land,prosent
2009,20,norden,0.72,sysselsatte_land,prosent
2009,20,ost_europa_ellers,0.71,sysselsatte_land,prosent
2009,20,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2009,20,vest_europa,0.73,sysselsatte_land,prosent
2010,00,afrika,0.44,sysselsatte_land,prosent
2010,00,alle,0.69,sysselsatte_land,prosent
2010,00,asia,0.53,sysselsatte_land,prosent
2010,00,eu_ost_europa,0.71,sysselsatte_land,prosent
2010,00,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2010,00,norden,0.75,sysselsatte_land,prosent
2010,00,ost_europa_ellers,0.61,sysselsatte_land,prosent
2010,00,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2010,00,vest_europa,0.71,sysselsatte_land,prosent
2010,01,afrika,0.33,sysselsatte_land,prosent
2010,01,alle,0.65,sysselsatte_land,prosent
2010,01,asia,0.46,sysselsatte_land,prosent
2010,01,eu_ost_europa,0.69,sysselsatte_land,prosent
2010,01,nord_amerika_oseania,0.59,sysselsatte_land,prosent
2010,01,norden,0.65,sysselsatte_land,prosent
2010,01,ost_europa_ellers,0.52,sysselsatte_land,prosent
2010,01,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2010,01,vest_europa,0.64,sysselsatte_land,prosent
2010,02,afrika,0.51,sysselsatte_land,prosent
2010,02,alle,0.71,sysselsatte_land,prosent
2010,02,asia,0.57,sysselsatte_land,prosent
2010,02,eu_ost_europa,0.68,sysselsatte_land,prosent
2010,02,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2010,02,norden,0.78,sysselsatte_land,prosent
2010,02,ost_europa_ellers,0.62,sysselsatte_land,prosent
2010,02,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2010,02,vest_europa,0.72,sysselsatte_land,prosent
2010,03,afrika,0.45,sysselsatte_land,prosent
2010,03,alle,0.69,sysselsatte_land,prosent
2010,03,asia,0.54,sysselsatte_land,prosent
2010,03,eu_ost_europa,0.66,sysselsatte_land,prosent
2010,03,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2010,03,norden,0.79,sysselsatte_land,prosent
2010,03,ost_europa_ellers,0.62,sysselsatte_land,prosent
2010,03,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2010,03,vest_europa,0.70,sysselsatte_land,prosent
2010,04,afrika,0.30,sysselsatte_land,prosent
2010,04,alle,0.66,sysselsatte_land,prosent
2010,04,asia,0.47,sysselsatte_land,prosent
2010,04,eu_ost_europa,0.70,sysselsatte_land,prosent
2010,04,nord_amerika_oseania,0.57,sysselsatte_land,prosent
2010,04,norden,0.67,sysselsatte_land,prosent
2010,04,ost_europa_ellers,0.55,sysselsatte_land,prosent
2010,04,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2010,04,vest_europa,0.68,sysselsatte_land,prosent
2010,05,afrika,0.31,sysselsatte_land,prosent
2010,05,alle,0.69,sysselsatte_land,prosent
2010,05,asia,0.50,sysselsatte_land,prosent
2010,05,eu_ost_europa,0.72,sysselsatte_land,prosent
2010,05,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2010,05,norden,0.72,sysselsatte_land,prosent
2010,05,ost_europa_ellers,0.62,sysselsatte_land,prosent
2010,05,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2010,05,vest_europa,0.70,sysselsatte_land,prosent
2010,06,afrika,0.43,sysselsatte_land,prosent
2010,06,alle,0.69,sysselsatte_land,prosent
2010,06,asia,0.51,sysselsatte_land,prosent
2010,06,eu_ost_europa,0.72,sysselsatte_land,prosent
2010,06,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2010,06,norden,0.75,sysselsatte_land,prosent
2010,06,ost_europa_ellers,0.63,sysselsatte_land,prosent
2010,06,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2010,06,vest_europa,0.73,sysselsatte_land,prosent
2010,07,afrika,0.38,sysselsatte_land,prosent
2010,07,alle,0.66,sysselsatte_land,prosent
2010,07,asia,0.50,sysselsatte_land,prosent
2010,07,eu_ost_europa,0.71,sysselsatte_land,prosent
2010,07,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2010,07,norden,0.69,sysselsatte_land,prosent
2010,07,ost_europa_ellers,0.58,sysselsatte_land,prosent
2010,07,sor_og_mellom_amerika,0.57,sysselsatte_land,prosent
2010,07,vest_europa,0.67,sysselsatte_land,prosent
2010,08,afrika,0.35,sysselsatte_land,prosent
2010,08,alle,0.66,sysselsatte_land,prosent
2010,08,asia,0.47,sysselsatte_land,prosent
2010,08,eu_ost_europa,0.67,sysselsatte_land,prosent
2010,08,nord_amerika_oseania,0.52,sysselsatte_land,prosent
2010,08,norden,0.65,sysselsatte_land,prosent
2010,08,ost_europa_ellers,0.58,sysselsatte_land,prosent
2010,08,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2010,08,vest_europa,0.63,sysselsatte_land,prosent
2010,09,afrika,0.38,sysselsatte_land,prosent
2010,09,alle,0.66,sysselsatte_land,prosent
2010,09,asia,0.47,sysselsatte_land,prosent
2010,09,eu_ost_europa,0.66,sysselsatte_land,prosent
2010,09,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2010,09,norden,0.67,sysselsatte_land,prosent
2010,09,ost_europa_ellers,0.61,sysselsatte_land,prosent
2010,09,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2010,09,vest_europa,0.69,sysselsatte_land,prosent
2010,10,afrika,0.42,sysselsatte_land,prosent
2010,10,alle,0.68,sysselsatte_land,prosent
2010,10,asia,0.51,sysselsatte_land,prosent
2010,10,eu_ost_europa,0.68,sysselsatte_land,prosent
2010,10,nord_amerika_oseania,0.53,sysselsatte_land,prosent
2010,10,norden,0.70,sysselsatte_land,prosent
2010,10,ost_europa_ellers,0.59,sysselsatte_land,prosent
2010,10,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2010,10,vest_europa,0.70,sysselsatte_land,prosent
2010,11,afrika,0.53,sysselsatte_land,prosent
2010,11,alle,0.73,sysselsatte_land,prosent
2010,11,asia,0.58,sysselsatte_land,prosent
2010,11,eu_ost_europa,0.74,sysselsatte_land,prosent
2010,11,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2010,11,norden,0.77,sysselsatte_land,prosent
2010,11,ost_europa_ellers,0.65,sysselsatte_land,prosent
2010,11,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2010,11,vest_europa,0.75,sysselsatte_land,prosent
2010,12,afrika,0.48,sysselsatte_land,prosent
2010,12,alle,0.71,sysselsatte_land,prosent
2010,12,asia,0.53,sysselsatte_land,prosent
2010,12,eu_ost_europa,0.71,sysselsatte_land,prosent
2010,12,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2010,12,norden,0.77,sysselsatte_land,prosent
2010,12,ost_europa_ellers,0.61,sysselsatte_land,prosent
2010,12,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2010,12,vest_europa,0.71,sysselsatte_land,prosent
2010,14,afrika,0.32,sysselsatte_land,prosent
2010,14,alle,0.73,sysselsatte_land,prosent
2010,14,asia,0.56,sysselsatte_land,prosent
2010,14,eu_ost_europa,0.77,sysselsatte_land,prosent
2010,14,nord_amerika_oseania,0.57,sysselsatte_land,prosent
2010,14,norden,0.75,sysselsatte_land,prosent
2010,14,ost_europa_ellers,0.64,sysselsatte_land,prosent
2010,14,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2010,14,vest_europa,0.73,sysselsatte_land,prosent
2010,15,afrika,0.43,sysselsatte_land,prosent
2010,15,alle,0.71,sysselsatte_land,prosent
2010,15,asia,0.59,sysselsatte_land,prosent
2010,15,eu_ost_europa,0.76,sysselsatte_land,prosent
2010,15,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2010,15,norden,0.74,sysselsatte_land,prosent
2010,15,ost_europa_ellers,0.68,sysselsatte_land,prosent
2010,15,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2010,15,vest_europa,0.75,sysselsatte_land,prosent
2010,16,afrika,0.45,sysselsatte_land,prosent
2010,16,alle,0.69,sysselsatte_land,prosent
2010,16,asia,0.53,sysselsatte_land,prosent
2010,16,eu_ost_europa,0.74,sysselsatte_land,prosent
2010,16,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2010,16,norden,0.73,sysselsatte_land,prosent
2010,16,ost_europa_ellers,0.62,sysselsatte_land,prosent
2010,16,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2010,16,vest_europa,0.68,sysselsatte_land,prosent
2010,17,afrika,0.34,sysselsatte_land,prosent
2010,17,alle,0.68,sysselsatte_land,prosent
2010,17,asia,0.46,sysselsatte_land,prosent
2010,17,eu_ost_europa,0.68,sysselsatte_land,prosent
2010,17,nord_amerika_oseania,0.51,sysselsatte_land,prosent
2010,17,norden,0.71,sysselsatte_land,prosent
2010,17,ost_europa_ellers,0.64,sysselsatte_land,prosent
2010,17,sor_og_mellom_amerika,0.50,sysselsatte_land,prosent
2010,17,vest_europa,0.68,sysselsatte_land,prosent
2010,18,afrika,0.37,sysselsatte_land,prosent
2010,18,alle,0.68,sysselsatte_land,prosent
2010,18,asia,0.55,sysselsatte_land,prosent
2010,18,eu_ost_europa,0.77,sysselsatte_land,prosent
2010,18,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2010,18,norden,0.73,sysselsatte_land,prosent
2010,18,ost_europa_ellers,0.67,sysselsatte_land,prosent
2010,18,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2010,18,vest_europa,0.70,sysselsatte_land,prosent
2010,19,afrika,0.46,sysselsatte_land,prosent
2010,19,alle,0.69,sysselsatte_land,prosent
2010,19,asia,0.56,sysselsatte_land,prosent
2010,19,eu_ost_europa,0.75,sysselsatte_land,prosent
2010,19,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2010,19,norden,0.75,sysselsatte_land,prosent
2010,19,ost_europa_ellers,0.67,sysselsatte_land,prosent
2010,19,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2010,19,vest_europa,0.72,sysselsatte_land,prosent
2010,20,afrika,0.56,sysselsatte_land,prosent
2010,20,alle,0.68,sysselsatte_land,prosent
2010,20,asia,0.60,sysselsatte_land,prosent
2010,20,eu_ost_europa,0.80,sysselsatte_land,prosent
2010,20,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2010,20,norden,0.72,sysselsatte_land,prosent
2010,20,ost_europa_ellers,0.71,sysselsatte_land,prosent
2010,20,sor_og_mellom_amerika,0.82,sysselsatte_land,prosent
2010,20,vest_europa,0.74,sysselsatte_land,prosent
2011,00,afrika,0.44,sysselsatte_land,prosent
2011,00,alle,0.69,sysselsatte_land,prosent
2011,00,asia,0.54,sysselsatte_land,prosent
2011,00,eu_ost_europa,0.73,sysselsatte_land,prosent
2011,00,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2011,00,norden,0.76,sysselsatte_land,prosent
2011,00,ost_europa_ellers,0.62,sysselsatte_land,prosent
2011,00,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2011,00,vest_europa,0.70,sysselsatte_land,prosent
2011,01,afrika,0.34,sysselsatte_land,prosent
2011,01,alle,0.64,sysselsatte_land,prosent
2011,01,asia,0.45,sysselsatte_land,prosent
2011,01,eu_ost_europa,0.71,sysselsatte_land,prosent
2011,01,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2011,01,norden,0.67,sysselsatte_land,prosent
2011,01,ost_europa_ellers,0.52,sysselsatte_land,prosent
2011,01,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2011,01,vest_europa,0.63,sysselsatte_land,prosent
2011,02,afrika,0.52,sysselsatte_land,prosent
2011,02,alle,0.71,sysselsatte_land,prosent
2011,02,asia,0.57,sysselsatte_land,prosent
2011,02,eu_ost_europa,0.72,sysselsatte_land,prosent
2011,02,nord_amerika_oseania,0.72,sysselsatte_land,prosent
2011,02,norden,0.78,sysselsatte_land,prosent
2011,02,ost_europa_ellers,0.63,sysselsatte_land,prosent
2011,02,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2011,02,vest_europa,0.72,sysselsatte_land,prosent
2011,03,afrika,0.46,sysselsatte_land,prosent
2011,03,alle,0.70,sysselsatte_land,prosent
2011,03,asia,0.54,sysselsatte_land,prosent
2011,03,eu_ost_europa,0.69,sysselsatte_land,prosent
