aar,fylke_nr,vreg_3,botid_5,tabellvariabel,tabell_navn,enhet
2008,00,alle,0_4,85751,sysselsatte_botid_land,personer
2008,00,alle,10+,108140,sysselsatte_botid_land,personer
2008,00,alle,5_9,47124,sysselsatte_botid_land,personer
2008,00,alle,alle,241015,sysselsatte_botid_land,personer
2008,01,1,0_4,2220,sysselsatte_botid_land,personer
2008,01,1,10+,2489,sysselsatte_botid_land,personer
2008,01,1,5_9,623,sysselsatte_botid_land,personer
2008,01,1,alle,5332,sysselsatte_botid_land,personer
2008,01,2,0_4,964,sysselsatte_botid_land,personer
2008,01,2,10+,3467,sysselsatte_botid_land,personer
2008,01,2,5_9,1950,sysselsatte_botid_land,personer
2008,01,2,alle,6381,sysselsatte_botid_land,personer
2008,01,alle,0_4,3184,sysselsatte_botid_land,personer
2008,01,alle,10+,5956,sysselsatte_botid_land,personer
2008,01,alle,5_9,2573,sysselsatte_botid_land,personer
2008,01,alle,alle,11713,sysselsatte_botid_land,personer
2008,02,1,0_4,6419,sysselsatte_botid_land,personer
2008,02,1,10+,7839,sysselsatte_botid_land,personer
2008,02,1,5_9,2158,sysselsatte_botid_land,personer
2008,02,1,alle,16416,sysselsatte_botid_land,personer
2008,02,2,0_4,2941,sysselsatte_botid_land,personer
2008,02,2,10+,8998,sysselsatte_botid_land,personer
2008,02,2,5_9,3845,sysselsatte_botid_land,personer
2008,02,2,alle,15784,sysselsatte_botid_land,personer
2008,02,alle,0_4,9360,sysselsatte_botid_land,personer
2008,02,alle,10+,16837,sysselsatte_botid_land,personer
2008,02,alle,5_9,6003,sysselsatte_botid_land,personer
2008,02,alle,alle,32200,sysselsatte_botid_land,personer
2008,03,1,0_4,13032,sysselsatte_botid_land,personer
2008,03,1,10+,8629,sysselsatte_botid_land,personer
2008,03,1,5_9,3580,sysselsatte_botid_land,personer
2008,03,1,alle,25241,sysselsatte_botid_land,personer
2008,03,2,0_4,7276,sysselsatte_botid_land,personer
2008,03,2,10+,24406,sysselsatte_botid_land,personer
2008,03,2,5_9,8796,sysselsatte_botid_land,personer
2008,03,2,alle,40478,sysselsatte_botid_land,personer
2008,03,alle,0_4,20308,sysselsatte_botid_land,personer
2008,03,alle,10+,33035,sysselsatte_botid_land,personer
2008,03,alle,5_9,12376,sysselsatte_botid_land,personer
2008,03,alle,alle,65719,sysselsatte_botid_land,personer
2008,04,1,0_4,1026,sysselsatte_botid_land,personer
2008,04,1,10+,1305,sysselsatte_botid_land,personer
2008,04,1,5_9,346,sysselsatte_botid_land,personer
2008,04,1,alle,2677,sysselsatte_botid_land,personer
2008,04,2,0_4,534,sysselsatte_botid_land,personer
2008,04,2,10+,992,sysselsatte_botid_land,personer
2008,04,2,5_9,686,sysselsatte_botid_land,personer
2008,04,2,alle,2212,sysselsatte_botid_land,personer
2008,04,alle,0_4,1560,sysselsatte_botid_land,personer
2008,04,alle,10+,2297,sysselsatte_botid_land,personer
2008,04,alle,5_9,1032,sysselsatte_botid_land,personer
2008,04,alle,alle,4889,sysselsatte_botid_land,personer
2008,05,1,0_4,1340,sysselsatte_botid_land,personer
2008,05,1,10+,1073,sysselsatte_botid_land,personer
2008,05,1,5_9,316,sysselsatte_botid_land,personer
2008,05,1,alle,2729,sysselsatte_botid_land,personer
2008,05,2,0_4,573,sysselsatte_botid_land,personer
2008,05,2,10+,1039,sysselsatte_botid_land,personer
2008,05,2,5_9,732,sysselsatte_botid_land,personer
2008,05,2,alle,2344,sysselsatte_botid_land,personer
2008,05,alle,0_4,1913,sysselsatte_botid_land,personer
2008,05,alle,10+,2112,sysselsatte_botid_land,personer
2008,05,alle,5_9,1048,sysselsatte_botid_land,personer
2008,05,alle,alle,5073,sysselsatte_botid_land,personer
2008,06,1,0_4,3065,sysselsatte_botid_land,personer
2008,06,1,10+,2583,sysselsatte_botid_land,personer
2008,06,1,5_9,894,sysselsatte_botid_land,personer
2008,06,1,alle,6542,sysselsatte_botid_land,personer
2008,06,2,0_4,1350,sysselsatte_botid_land,personer
2008,06,2,10+,3792,sysselsatte_botid_land,personer
2008,06,2,5_9,2079,sysselsatte_botid_land,personer
2008,06,2,alle,7221,sysselsatte_botid_land,personer
2008,06,alle,0_4,4415,sysselsatte_botid_land,personer
2008,06,alle,10+,6375,sysselsatte_botid_land,personer
2008,06,alle,5_9,2973,sysselsatte_botid_land,personer
2008,06,alle,alle,13763,sysselsatte_botid_land,personer
2008,07,1,0_4,2536,sysselsatte_botid_land,personer
2008,07,1,10+,1982,sysselsatte_botid_land,personer
2008,07,1,5_9,571,sysselsatte_botid_land,personer
2008,07,1,alle,5089,sysselsatte_botid_land,personer
2008,07,2,0_4,909,sysselsatte_botid_land,personer
2008,07,2,10+,2288,sysselsatte_botid_land,personer
2008,07,2,5_9,1275,sysselsatte_botid_land,personer
2008,07,2,alle,4472,sysselsatte_botid_land,personer
2008,07,alle,0_4,3445,sysselsatte_botid_land,personer
2008,07,alle,10+,4270,sysselsatte_botid_land,personer
2008,07,alle,5_9,1846,sysselsatte_botid_land,personer
2008,07,alle,alle,9561,sysselsatte_botid_land,personer
2008,08,1,0_4,1096,sysselsatte_botid_land,personer
2008,08,1,10+,1159,sysselsatte_botid_land,personer
2008,08,1,5_9,343,sysselsatte_botid_land,personer
2008,08,1,alle,2598,sysselsatte_botid_land,personer
2008,08,2,0_4,652,sysselsatte_botid_land,personer
2008,08,2,10+,1557,sysselsatte_botid_land,personer
2008,08,2,5_9,903,sysselsatte_botid_land,personer
2008,08,2,alle,3112,sysselsatte_botid_land,personer
2008,08,alle,0_4,1748,sysselsatte_botid_land,personer
2008,08,alle,10+,2716,sysselsatte_botid_land,personer
2008,08,alle,5_9,1246,sysselsatte_botid_land,personer
2008,08,alle,alle,5710,sysselsatte_botid_land,personer
2008,09,1,0_4,928,sysselsatte_botid_land,personer
2008,09,1,10+,882,sysselsatte_botid_land,personer
2008,09,1,5_9,233,sysselsatte_botid_land,personer
2008,09,1,alle,2043,sysselsatte_botid_land,personer
2008,09,2,0_4,456,sysselsatte_botid_land,personer
2008,09,2,10+,717,sysselsatte_botid_land,personer
2008,09,2,5_9,514,sysselsatte_botid_land,personer
2008,09,2,alle,1687,sysselsatte_botid_land,personer
2008,09,alle,0_4,1384,sysselsatte_botid_land,personer
2008,09,alle,10+,1599,sysselsatte_botid_land,personer
2008,09,alle,5_9,747,sysselsatte_botid_land,personer
2008,09,alle,alle,3730,sysselsatte_botid_land,personer
2008,10,1,0_4,1566,sysselsatte_botid_land,personer
2008,10,1,10+,1306,sysselsatte_botid_land,personer
2008,10,1,5_9,385,sysselsatte_botid_land,personer
2008,10,1,alle,3257,sysselsatte_botid_land,personer
2008,10,2,0_4,786,sysselsatte_botid_land,personer
2008,10,2,10+,2211,sysselsatte_botid_land,personer
2008,10,2,5_9,1224,sysselsatte_botid_land,personer
2008,10,2,alle,4221,sysselsatte_botid_land,personer
2008,10,alle,0_4,2352,sysselsatte_botid_land,personer
2008,10,alle,10+,3517,sysselsatte_botid_land,personer
2008,10,alle,5_9,1609,sysselsatte_botid_land,personer
2008,10,alle,alle,7478,sysselsatte_botid_land,personer
2008,11,1,0_4,7797,sysselsatte_botid_land,personer
2008,11,1,10+,3992,sysselsatte_botid_land,personer
2008,11,1,5_9,1334,sysselsatte_botid_land,personer
2008,11,1,alle,13123,sysselsatte_botid_land,personer
2008,11,2,0_4,3040,sysselsatte_botid_land,personer
2008,11,2,10+,4925,sysselsatte_botid_land,personer
2008,11,2,5_9,2662,sysselsatte_botid_land,personer
2008,11,2,alle,10627,sysselsatte_botid_land,personer
2008,11,alle,0_4,10837,sysselsatte_botid_land,personer
2008,11,alle,10+,8917,sysselsatte_botid_land,personer
2008,11,alle,5_9,3996,sysselsatte_botid_land,personer
2008,11,alle,alle,23750,sysselsatte_botid_land,personer
2008,12,1,0_4,5957,sysselsatte_botid_land,personer
2008,12,1,10+,3078,sysselsatte_botid_land,personer
2008,12,1,5_9,1135,sysselsatte_botid_land,personer
2008,12,1,alle,10170,sysselsatte_botid_land,personer
2008,12,2,0_4,2556,sysselsatte_botid_land,personer
2008,12,2,10+,4438,sysselsatte_botid_land,personer
2008,12,2,5_9,2307,sysselsatte_botid_land,personer
2008,12,2,alle,9301,sysselsatte_botid_land,personer
2008,12,alle,0_4,8513,sysselsatte_botid_land,personer
2008,12,alle,10+,7516,sysselsatte_botid_land,personer
2008,12,alle,5_9,3442,sysselsatte_botid_land,personer
2008,12,alle,alle,19471,sysselsatte_botid_land,personer
2008,14,1,0_4,1088,sysselsatte_botid_land,personer
2008,14,1,10+,565,sysselsatte_botid_land,personer
2008,14,1,5_9,343,sysselsatte_botid_land,personer
2008,14,1,alle,1996,sysselsatte_botid_land,personer
2008,14,2,0_4,346,sysselsatte_botid_land,personer
2008,14,2,10+,556,sysselsatte_botid_land,personer
2008,14,2,5_9,375,sysselsatte_botid_land,personer
2008,14,2,alle,1277,sysselsatte_botid_land,personer
2008,14,alle,0_4,1434,sysselsatte_botid_land,personer
2008,14,alle,10+,1121,sysselsatte_botid_land,personer
2008,14,alle,5_9,718,sysselsatte_botid_land,personer
2008,14,alle,alle,3273,sysselsatte_botid_land,personer
2008,15,1,0_4,2900,sysselsatte_botid_land,personer
2008,15,1,10+,1157,sysselsatte_botid_land,personer
2008,15,1,5_9,610,sysselsatte_botid_land,personer
2008,15,1,alle,4667,sysselsatte_botid_land,personer
2008,15,2,0_4,1056,sysselsatte_botid_land,personer
2008,15,2,10+,1379,sysselsatte_botid_land,personer
2008,15,2,5_9,1014,sysselsatte_botid_land,personer
2008,15,2,alle,3449,sysselsatte_botid_land,personer
2008,15,alle,0_4,3956,sysselsatte_botid_land,personer
2008,15,alle,10+,2536,sysselsatte_botid_land,personer
2008,15,alle,5_9,1624,sysselsatte_botid_land,personer
2008,15,alle,alle,8116,sysselsatte_botid_land,personer
2008,16,1,0_4,2985,sysselsatte_botid_land,personer
2008,16,1,10+,1642,sysselsatte_botid_land,personer
2008,16,1,5_9,710,sysselsatte_botid_land,personer
2008,16,1,alle,5337,sysselsatte_botid_land,personer
2008,16,2,0_4,1507,sysselsatte_botid_land,personer
2008,16,2,10+,2173,sysselsatte_botid_land,personer
2008,16,2,5_9,1365,sysselsatte_botid_land,personer
2008,16,2,alle,5045,sysselsatte_botid_land,personer
2008,16,alle,0_4,4492,sysselsatte_botid_land,personer
2008,16,alle,10+,3815,sysselsatte_botid_land,personer
2008,16,alle,5_9,2075,sysselsatte_botid_land,personer
2008,16,alle,alle,10382,sysselsatte_botid_land,personer
2008,17,1,0_4,846,sysselsatte_botid_land,personer
2008,17,1,10+,533,sysselsatte_botid_land,personer
2008,17,1,5_9,158,sysselsatte_botid_land,personer
2008,17,1,alle,1537,sysselsatte_botid_land,personer
2008,17,2,0_4,391,sysselsatte_botid_land,personer
2008,17,2,10+,350,sysselsatte_botid_land,personer
2008,17,2,5_9,363,sysselsatte_botid_land,personer
2008,17,2,alle,1104,sysselsatte_botid_land,personer
2008,17,alle,0_4,1237,sysselsatte_botid_land,personer
2008,17,alle,10+,883,sysselsatte_botid_land,personer
2008,17,alle,5_9,521,sysselsatte_botid_land,personer
2008,17,alle,alle,2641,sysselsatte_botid_land,personer
2008,18,1,0_4,1180,sysselsatte_botid_land,personer
2008,18,1,10+,1114,sysselsatte_botid_land,personer
2008,18,1,5_9,379,sysselsatte_botid_land,personer
2008,18,1,alle,2673,sysselsatte_botid_land,personer
2008,18,2,0_4,1032,sysselsatte_botid_land,personer
2008,18,2,10+,728,sysselsatte_botid_land,personer
2008,18,2,5_9,981,sysselsatte_botid_land,personer
2008,18,2,alle,2741,sysselsatte_botid_land,personer
2008,18,alle,0_4,2212,sysselsatte_botid_land,personer
2008,18,alle,10+,1842,sysselsatte_botid_land,personer
2008,18,alle,5_9,1360,sysselsatte_botid_land,personer
2008,18,alle,alle,5414,sysselsatte_botid_land,personer
2008,19,1,0_4,1272,sysselsatte_botid_land,personer
2008,19,1,10+,1034,sysselsatte_botid_land,personer
2008,19,1,5_9,488,sysselsatte_botid_land,personer
2008,19,1,alle,2794,sysselsatte_botid_land,personer
2008,19,2,0_4,895,sysselsatte_botid_land,personer
2008,19,2,10+,653,sysselsatte_botid_land,personer
2008,19,2,5_9,669,sysselsatte_botid_land,personer
2008,19,2,alle,2217,sysselsatte_botid_land,personer
2008,19,alle,0_4,2167,sysselsatte_botid_land,personer
2008,19,alle,10+,1687,sysselsatte_botid_land,personer
2008,19,alle,5_9,1157,sysselsatte_botid_land,personer
2008,19,alle,alle,5011,sysselsatte_botid_land,personer
2008,20,1,0_4,653,sysselsatte_botid_land,personer
2008,20,1,10+,731,sysselsatte_botid_land,personer
2008,20,1,5_9,204,sysselsatte_botid_land,personer
2008,20,1,alle,1588,sysselsatte_botid_land,personer
2008,20,2,0_4,581,sysselsatte_botid_land,personer
2008,20,2,10+,378,sysselsatte_botid_land,personer
2008,20,2,5_9,574,sysselsatte_botid_land,personer
2008,20,2,alle,1533,sysselsatte_botid_land,personer
2008,20,alle,0_4,1234,sysselsatte_botid_land,personer
2008,20,alle,10+,1109,sysselsatte_botid_land,personer
2008,20,alle,5_9,778,sysselsatte_botid_land,personer
2008,20,alle,alle,3121,sysselsatte_botid_land,personer
2009,00,1,0_4,64283,sysselsatte_botid_land,personer
2009,00,1,10+,44541,sysselsatte_botid_land,personer
2009,00,1,5_9,15788,sysselsatte_botid_land,personer
2009,00,1,alle,124612,sysselsatte_botid_land,personer
2009,00,2,0_4,26737,sysselsatte_botid_land,personer
2009,00,2,10+,69117,sysselsatte_botid_land,personer
2009,00,2,5_9,30670,sysselsatte_botid_land,personer
2009,00,2,alle,126524,sysselsatte_botid_land,personer
2009,00,alle,0_4,91020,sysselsatte_botid_land,personer
2009,00,alle,10+,113658,sysselsatte_botid_land,personer
2009,00,alle,5_9,46458,sysselsatte_botid_land,personer
2009,00,alle,alle,251136,sysselsatte_botid_land,personer
2009,01,1,0_4,2489,sysselsatte_botid_land,personer
2009,01,1,10+,2503,sysselsatte_botid_land,personer
2009,01,1,5_9,636,sysselsatte_botid_land,personer
2009,01,1,alle,5628,sysselsatte_botid_land,personer
2009,01,2,0_4,812,sysselsatte_botid_land,personer
2009,01,2,10+,3707,sysselsatte_botid_land,personer
2009,01,2,5_9,1626,sysselsatte_botid_land,personer
2009,01,2,alle,6145,sysselsatte_botid_land,personer
2009,01,alle,0_4,3301,sysselsatte_botid_land,personer
2009,01,alle,10+,6210,sysselsatte_botid_land,personer
2009,01,alle,5_9,2262,sysselsatte_botid_land,personer
2009,01,alle,alle,11773,sysselsatte_botid_land,personer
2009,02,1,0_4,6885,sysselsatte_botid_land,personer
2009,02,1,10+,8046,sysselsatte_botid_land,personer
2009,02,1,5_9,2280,sysselsatte_botid_land,personer
2009,02,1,alle,17211,sysselsatte_botid_land,personer
2009,02,2,0_4,2824,sysselsatte_botid_land,personer
2009,02,2,10+,9839,sysselsatte_botid_land,personer
2009,02,2,5_9,3598,sysselsatte_botid_land,personer
2009,02,2,alle,16261,sysselsatte_botid_land,personer
2009,02,alle,0_4,9709,sysselsatte_botid_land,personer
2009,02,alle,10+,17885,sysselsatte_botid_land,personer
2009,02,alle,5_9,5878,sysselsatte_botid_land,personer
2009,02,alle,alle,33472,sysselsatte_botid_land,personer
2009,03,1,0_4,13751,sysselsatte_botid_land,personer
2009,03,1,10+,8936,sysselsatte_botid_land,personer
2009,03,1,5_9,3801,sysselsatte_botid_land,personer
2009,03,1,alle,26488,sysselsatte_botid_land,personer
2009,03,2,0_4,6989,sysselsatte_botid_land,personer
2009,03,2,10+,25262,sysselsatte_botid_land,personer
2009,03,2,5_9,8158,sysselsatte_botid_land,personer
2009,03,2,alle,40409,sysselsatte_botid_land,personer
2009,03,alle,0_4,20740,sysselsatte_botid_land,personer
2009,03,alle,10+,34198,sysselsatte_botid_land,personer
2009,03,alle,5_9,11959,sysselsatte_botid_land,personer
2009,03,alle,alle,66897,sysselsatte_botid_land,personer
2009,04,1,0_4,1178,sysselsatte_botid_land,personer
2009,04,1,10+,1341,sysselsatte_botid_land,personer
2009,04,1,5_9,367,sysselsatte_botid_land,personer
2009,04,1,alle,2886,sysselsatte_botid_land,personer
2009,04,2,0_4,493,sysselsatte_botid_land,personer
2009,04,2,10+,1057,sysselsatte_botid_land,personer
2009,04,2,5_9,655,sysselsatte_botid_land,personer
2009,04,2,alle,2205,sysselsatte_botid_land,personer
2009,04,alle,0_4,1671,sysselsatte_botid_land,personer
2009,04,alle,10+,2398,sysselsatte_botid_land,personer
2009,04,alle,5_9,1022,sysselsatte_botid_land,personer
2009,04,alle,alle,5091,sysselsatte_botid_land,personer
2009,05,1,0_4,1454,sysselsatte_botid_land,personer
2009,05,1,10+,1080,sysselsatte_botid_land,personer
2009,05,1,5_9,357,sysselsatte_botid_land,personer
2009,05,1,alle,2891,sysselsatte_botid_land,personer
2009,05,2,0_4,523,sysselsatte_botid_land,personer
2009,05,2,10+,1128,sysselsatte_botid_land,personer
2009,05,2,5_9,654,sysselsatte_botid_land,personer
2009,05,2,alle,2305,sysselsatte_botid_land,personer
2009,05,alle,0_4,1977,sysselsatte_botid_land,personer
2009,05,alle,10+,2208,sysselsatte_botid_land,personer
2009,05,alle,5_9,1011,sysselsatte_botid_land,personer
2009,05,alle,alle,5196,sysselsatte_botid_land,personer
2009,06,1,0_4,3413,sysselsatte_botid_land,personer
2009,06,1,10+,2671,sysselsatte_botid_land,personer
2009,06,1,5_9,928,sysselsatte_botid_land,personer
2009,06,1,alle,7012,sysselsatte_botid_land,personer
2009,06,2,0_4,1252,sysselsatte_botid_land,personer
2009,06,2,10+,4020,sysselsatte_botid_land,personer
2009,06,2,5_9,1928,sysselsatte_botid_land,personer
2009,06,2,alle,7200,sysselsatte_botid_land,personer
2009,06,alle,0_4,4665,sysselsatte_botid_land,personer
2009,06,alle,10+,6691,sysselsatte_botid_land,personer
2009,06,alle,5_9,2856,sysselsatte_botid_land,personer
2009,06,alle,alle,14212,sysselsatte_botid_land,personer
2009,07,1,0_4,2704,sysselsatte_botid_land,personer
2009,07,1,10+,2047,sysselsatte_botid_land,personer
2009,07,1,5_9,606,sysselsatte_botid_land,personer
2009,07,1,alle,5357,sysselsatte_botid_land,personer
2009,07,2,0_4,815,sysselsatte_botid_land,personer
2009,07,2,10+,2464,sysselsatte_botid_land,personer
2009,07,2,5_9,1132,sysselsatte_botid_land,personer
2009,07,2,alle,4411,sysselsatte_botid_land,personer
2009,07,alle,0_4,3519,sysselsatte_botid_land,personer
2009,07,alle,10+,4511,sysselsatte_botid_land,personer
2009,07,alle,5_9,1738,sysselsatte_botid_land,personer
2009,07,alle,alle,9768,sysselsatte_botid_land,personer
2009,08,1,0_4,1169,sysselsatte_botid_land,personer
2009,08,1,10+,1179,sysselsatte_botid_land,personer
2009,08,1,5_9,371,sysselsatte_botid_land,personer
2009,08,1,alle,2719,sysselsatte_botid_land,personer
2009,08,2,0_4,569,sysselsatte_botid_land,personer
2009,08,2,10+,1669,sysselsatte_botid_land,personer
2009,08,2,5_9,825,sysselsatte_botid_land,personer
2009,08,2,alle,3063,sysselsatte_botid_land,personer
2009,08,alle,0_4,1738,sysselsatte_botid_land,personer
2009,08,alle,10+,2848,sysselsatte_botid_land,personer
2009,08,alle,5_9,1196,sysselsatte_botid_land,personer
2009,08,alle,alle,5782,sysselsatte_botid_land,personer
2009,09,1,0_4,1071,sysselsatte_botid_land,personer
2009,09,1,10+,909,sysselsatte_botid_land,personer
2009,09,1,5_9,253,sysselsatte_botid_land,personer
2009,09,1,alle,2233,sysselsatte_botid_land,personer
2009,09,2,0_4,402,sysselsatte_botid_land,personer
2009,09,2,10+,759,sysselsatte_botid_land,personer
2009,09,2,5_9,484,sysselsatte_botid_land,personer
2009,09,2,alle,1645,sysselsatte_botid_land,personer
2009,09,alle,0_4,1473,sysselsatte_botid_land,personer
2009,09,alle,10+,1668,sysselsatte_botid_land,personer
2009,09,alle,5_9,737,sysselsatte_botid_land,personer
2009,09,alle,alle,3878,sysselsatte_botid_land,personer
2009,10,1,0_4,1714,sysselsatte_botid_land,personer
2009,10,1,10+,1347,sysselsatte_botid_land,personer
2009,10,1,5_9,392,sysselsatte_botid_land,personer
2009,10,1,alle,3453,sysselsatte_botid_land,personer
2009,10,2,0_4,736,sysselsatte_botid_land,personer
2009,10,2,10+,2377,sysselsatte_botid_land,personer
2009,10,2,5_9,1147,sysselsatte_botid_land,personer
2009,10,2,alle,4260,sysselsatte_botid_land,personer
2009,10,alle,0_4,2450,sysselsatte_botid_land,personer
2009,10,alle,10+,3724,sysselsatte_botid_land,personer
2009,10,alle,5_9,1539,sysselsatte_botid_land,personer
2009,10,alle,alle,7713,sysselsatte_botid_land,personer
2009,11,1,0_4,8716,sysselsatte_botid_land,personer
2009,11,1,10+,4150,sysselsatte_botid_land,personer
2009,11,1,5_9,1436,sysselsatte_botid_land,personer
2009,11,1,alle,14302,sysselsatte_botid_land,personer
2009,11,2,0_4,3010,sysselsatte_botid_land,personer
2009,11,2,10+,5232,sysselsatte_botid_land,personer
2009,11,2,5_9,2643,sysselsatte_botid_land,personer
2009,11,2,alle,10885,sysselsatte_botid_land,personer
2009,11,alle,0_4,11726,sysselsatte_botid_land,personer
2009,11,alle,10+,9382,sysselsatte_botid_land,personer
2009,11,alle,5_9,4079,sysselsatte_botid_land,personer
