aar,naringsregion_nr,botid_5,tabellvariabel,tabell_navn,enhet
2007,64,5_9,216,sysselsatte_botid,personer
2007,64,alle,1239,sysselsatte_botid,personer
2007,65,0_4,46,sysselsatte_botid,personer
2007,65,10+,69,sysselsatte_botid,personer
2007,65,5_9,28,sysselsatte_botid,personer
2007,65,alle,143,sysselsatte_botid,personer
2007,66,0_4,45,sysselsatte_botid,personer
2007,66,10+,50,sysselsatte_botid,personer
2007,66,5_9,28,sysselsatte_botid,personer
2007,66,alle,123,sysselsatte_botid,personer
2007,67,0_4,113,sysselsatte_botid,personer
2007,67,10+,120,sysselsatte_botid,personer
2007,67,5_9,92,sysselsatte_botid,personer
2007,67,alle,325,sysselsatte_botid,personer
2007,68,0_4,72,sysselsatte_botid,personer
2007,68,10+,64,sysselsatte_botid,personer
2007,68,5_9,52,sysselsatte_botid,personer
2007,68,alle,188,sysselsatte_botid,personer
2007,69,0_4,88,sysselsatte_botid,personer
2007,69,10+,88,sysselsatte_botid,personer
2007,69,5_9,72,sysselsatte_botid,personer
2007,69,alle,248,sysselsatte_botid,personer
2007,70,0_4,27,sysselsatte_botid,personer
2007,70,10+,13,sysselsatte_botid,personer
2007,70,5_9,15,sysselsatte_botid,personer
2007,70,alle,55,sysselsatte_botid,personer
2007,71,0_4,91,sysselsatte_botid,personer
2007,71,10+,103,sysselsatte_botid,personer
2007,71,5_9,73,sysselsatte_botid,personer
2007,71,alle,267,sysselsatte_botid,personer
2007,72,0_4,160,sysselsatte_botid,personer
2007,72,10+,170,sysselsatte_botid,personer
2007,72,5_9,151,sysselsatte_botid,personer
2007,72,alle,481,sysselsatte_botid,personer
2007,73,0_4,596,sysselsatte_botid,personer
2007,73,10+,606,sysselsatte_botid,personer
2007,73,5_9,380,sysselsatte_botid,personer
2007,73,alle,1582,sysselsatte_botid,personer
2007,74,0_4,335,sysselsatte_botid,personer
2007,74,10+,237,sysselsatte_botid,personer
2007,74,5_9,150,sysselsatte_botid,personer
2007,74,alle,722,sysselsatte_botid,personer
2007,75,0_4,222,sysselsatte_botid,personer
2007,75,10+,190,sysselsatte_botid,personer
2007,75,5_9,118,sysselsatte_botid,personer
2007,75,alle,530,sysselsatte_botid,personer
2007,76,0_4,249,sysselsatte_botid,personer
2007,76,10+,233,sysselsatte_botid,personer
2007,76,5_9,154,sysselsatte_botid,personer
2007,76,alle,636,sysselsatte_botid,personer
2007,77,0_4,302,sysselsatte_botid,personer
2007,77,10+,253,sysselsatte_botid,personer
2007,77,5_9,203,sysselsatte_botid,personer
2007,77,alle,758,sysselsatte_botid,personer
2007,78,0_4,210,sysselsatte_botid,personer
2007,78,10+,188,sysselsatte_botid,personer
2007,78,5_9,116,sysselsatte_botid,personer
2007,78,alle,514,sysselsatte_botid,personer
2007,79,0_4,1265,sysselsatte_botid,personer
2007,79,10+,1016,sysselsatte_botid,personer
2007,79,5_9,717,sysselsatte_botid,personer
2007,79,alle,2998,sysselsatte_botid,personer
2007,80,0_4,108,sysselsatte_botid,personer
2007,80,10+,79,sysselsatte_botid,personer
2007,80,5_9,63,sysselsatte_botid,personer
2007,80,alle,250,sysselsatte_botid,personer
2007,81,0_4,589,sysselsatte_botid,personer
2007,81,10+,342,sysselsatte_botid,personer
2007,81,5_9,317,sysselsatte_botid,personer
2007,81,alle,1248,sysselsatte_botid,personer
2007,82,0_4,99,sysselsatte_botid,personer
2007,82,10+,207,sysselsatte_botid,personer
2007,82,5_9,111,sysselsatte_botid,personer
2007,82,alle,417,sysselsatte_botid,personer
2007,83,0_4,288,sysselsatte_botid,personer
2007,83,10+,462,sysselsatte_botid,personer
2007,83,5_9,319,sysselsatte_botid,personer
2007,83,alle,1069,sysselsatte_botid,personer
2008,01,0_4,204,sysselsatte_botid,personer
2008,01,10+,596,sysselsatte_botid,personer
2008,01,5_9,211,sysselsatte_botid,personer
2008,01,alle,1011,sysselsatte_botid,personer
2008,02,0_4,660,sysselsatte_botid,personer
2008,02,10+,1164,sysselsatte_botid,personer
2008,02,5_9,545,sysselsatte_botid,personer
2008,02,alle,2369,sysselsatte_botid,personer
2008,03,0_4,804,sysselsatte_botid,personer
2008,03,10+,1387,sysselsatte_botid,personer
2008,03,5_9,460,sysselsatte_botid,personer
2008,03,alle,2651,sysselsatte_botid,personer
2008,04,0_4,1516,sysselsatte_botid,personer
2008,04,10+,2809,sysselsatte_botid,personer
2008,04,5_9,1357,sysselsatte_botid,personer
2008,04,alle,5682,sysselsatte_botid,personer
2008,05,0_4,3812,sysselsatte_botid,personer
2008,05,10+,5809,sysselsatte_botid,personer
2008,05,5_9,2084,sysselsatte_botid,personer
2008,05,alle,11705,sysselsatte_botid,personer
2008,06,0_4,1827,sysselsatte_botid,personer
2008,06,10+,3772,sysselsatte_botid,personer
2008,06,5_9,1260,sysselsatte_botid,personer
2008,06,alle,6859,sysselsatte_botid,personer
2008,07,0_4,2539,sysselsatte_botid,personer
2008,07,10+,5440,sysselsatte_botid,personer
2008,07,5_9,1784,sysselsatte_botid,personer
2008,07,alle,9763,sysselsatte_botid,personer
2008,08,0_4,1182,sysselsatte_botid,personer
2008,08,10+,1816,sysselsatte_botid,personer
2008,08,5_9,875,sysselsatte_botid,personer
2008,08,alle,3873,sysselsatte_botid,personer
2008,09,0_4,20308,sysselsatte_botid,personer
2008,09,10+,33035,sysselsatte_botid,personer
2008,09,5_9,12376,sysselsatte_botid,personer
2008,09,alle,65719,sysselsatte_botid,personer
2008,10,0_4,120,sysselsatte_botid,personer
2008,10,10+,134,sysselsatte_botid,personer
2008,10,5_9,93,sysselsatte_botid,personer
2008,10,alle,347,sysselsatte_botid,personer
2008,11,0_4,355,sysselsatte_botid,personer
2008,11,10+,659,sysselsatte_botid,personer
2008,11,5_9,294,sysselsatte_botid,personer
2008,11,alle,1308,sysselsatte_botid,personer
2008,12,0_4,808,sysselsatte_botid,personer
2008,12,10+,1083,sysselsatte_botid,personer
2008,12,5_9,448,sysselsatte_botid,personer
2008,12,alle,2339,sysselsatte_botid,personer
2008,13,0_4,277,sysselsatte_botid,personer
2008,13,10+,421,sysselsatte_botid,personer
2008,13,5_9,197,sysselsatte_botid,personer
2008,13,alle,895,sysselsatte_botid,personer
2008,14,0_4,666,sysselsatte_botid,personer
2008,14,10+,877,sysselsatte_botid,personer
2008,14,5_9,461,sysselsatte_botid,personer
2008,14,alle,2004,sysselsatte_botid,personer
2008,15,0_4,214,sysselsatte_botid,personer
2008,15,10+,336,sysselsatte_botid,personer
2008,15,5_9,144,sysselsatte_botid,personer
2008,15,alle,694,sysselsatte_botid,personer
2008,16,0_4,476,sysselsatte_botid,personer
2008,16,10+,581,sysselsatte_botid,personer
2008,16,5_9,265,sysselsatte_botid,personer
2008,16,alle,1322,sysselsatte_botid,personer
2008,17,0_4,194,sysselsatte_botid,personer
2008,17,10+,81,sysselsatte_botid,personer
2008,17,5_9,45,sysselsatte_botid,personer
2008,17,alle,320,sysselsatte_botid,personer
2008,18,0_4,158,sysselsatte_botid,personer
2008,18,10+,84,sysselsatte_botid,personer
2008,18,5_9,58,sysselsatte_botid,personer
2008,18,alle,300,sysselsatte_botid,personer
2008,19,0_4,235,sysselsatte_botid,personer
2008,19,10+,180,sysselsatte_botid,personer
2008,19,5_9,102,sysselsatte_botid,personer
2008,19,alle,517,sysselsatte_botid,personer
2008,20,0_4,2724,sysselsatte_botid,personer
2008,20,10+,4972,sysselsatte_botid,personer
2008,20,5_9,2128,sysselsatte_botid,personer
2008,20,alle,9824,sysselsatte_botid,personer
2008,21,0_4,575,sysselsatte_botid,personer
2008,21,10+,328,sysselsatte_botid,personer
2008,21,5_9,220,sysselsatte_botid,personer
2008,21,alle,1123,sysselsatte_botid,personer
2008,22,0_4,594,sysselsatte_botid,personer
2008,22,10+,545,sysselsatte_botid,personer
2008,22,5_9,289,sysselsatte_botid,personer
2008,22,alle,1428,sysselsatte_botid,personer
2008,23,0_4,174,sysselsatte_botid,personer
2008,23,10+,191,sysselsatte_botid,personer
2008,23,5_9,97,sysselsatte_botid,personer
2008,23,alle,462,sysselsatte_botid,personer
2008,24,0_4,509,sysselsatte_botid,personer
2008,24,10+,580,sysselsatte_botid,personer
2008,24,5_9,321,sysselsatte_botid,personer
2008,24,alle,1410,sysselsatte_botid,personer
2008,25,0_4,2006,sysselsatte_botid,personer
2008,25,10+,2296,sysselsatte_botid,personer
2008,25,5_9,1018,sysselsatte_botid,personer
2008,25,alle,5320,sysselsatte_botid,personer
2008,26,0_4,1278,sysselsatte_botid,personer
2008,26,10+,1733,sysselsatte_botid,personer
2008,26,5_9,746,sysselsatte_botid,personer
2008,26,alle,3757,sysselsatte_botid,personer
2008,27,0_4,1191,sysselsatte_botid,personer
2008,27,10+,2089,sysselsatte_botid,personer
2008,27,5_9,917,sysselsatte_botid,personer
2008,27,alle,4197,sysselsatte_botid,personer
2008,28,0_4,149,sysselsatte_botid,personer
2008,28,10+,187,sysselsatte_botid,personer
2008,28,5_9,114,sysselsatte_botid,personer
2008,28,alle,450,sysselsatte_botid,personer
2008,29,0_4,215,sysselsatte_botid,personer
2008,29,10+,280,sysselsatte_botid,personer
2008,29,5_9,138,sysselsatte_botid,personer
2008,29,alle,633,sysselsatte_botid,personer
2008,30,0_4,193,sysselsatte_botid,personer
2008,30,10+,160,sysselsatte_botid,personer
2008,30,5_9,77,sysselsatte_botid,personer
2008,30,alle,430,sysselsatte_botid,personer
2008,31,0_4,115,sysselsatte_botid,personer
2008,31,10+,110,sysselsatte_botid,personer
2008,31,5_9,44,sysselsatte_botid,personer
2008,31,alle,269,sysselsatte_botid,personer
2008,32,0_4,1106,sysselsatte_botid,personer
2008,32,10+,1260,sysselsatte_botid,personer
2008,32,5_9,596,sysselsatte_botid,personer
2008,32,alle,2962,sysselsatte_botid,personer
2008,33,0_4,430,sysselsatte_botid,personer
2008,33,10+,435,sysselsatte_botid,personer
2008,33,5_9,300,sysselsatte_botid,personer
2008,33,alle,1165,sysselsatte_botid,personer
2008,34,0_4,335,sysselsatte_botid,personer
2008,34,10+,255,sysselsatte_botid,personer
2008,34,5_9,161,sysselsatte_botid,personer
2008,34,alle,751,sysselsatte_botid,personer
2008,35,0_4,1750,sysselsatte_botid,personer
2008,35,10+,3056,sysselsatte_botid,personer
2008,35,5_9,1255,sysselsatte_botid,personer
2008,35,alle,6061,sysselsatte_botid,personer
2008,36,0_4,427,sysselsatte_botid,personer
2008,36,10+,238,sysselsatte_botid,personer
2008,36,5_9,161,sysselsatte_botid,personer
2008,36,alle,826,sysselsatte_botid,personer
2008,37,0_4,1942,sysselsatte_botid,personer
2008,37,10+,1311,sysselsatte_botid,personer
2008,37,5_9,659,sysselsatte_botid,personer
2008,37,alle,3912,sysselsatte_botid,personer
2008,38,0_4,364,sysselsatte_botid,personer
2008,38,10+,259,sysselsatte_botid,personer
2008,38,5_9,153,sysselsatte_botid,personer
2008,38,alle,776,sysselsatte_botid,personer
2008,39,0_4,8104,sysselsatte_botid,personer
2008,39,10+,7109,sysselsatte_botid,personer
2008,39,5_9,3023,sysselsatte_botid,personer
2008,39,alle,18236,sysselsatte_botid,personer
2008,40,0_4,5372,sysselsatte_botid,personer
2008,40,10+,5552,sysselsatte_botid,personer
2008,40,5_9,2348,sysselsatte_botid,personer
2008,40,alle,13272,sysselsatte_botid,personer
2008,41,0_4,371,sysselsatte_botid,personer
2008,41,10+,237,sysselsatte_botid,personer
2008,41,5_9,123,sysselsatte_botid,personer
2008,41,alle,731,sysselsatte_botid,personer
2008,42,0_4,355,sysselsatte_botid,personer
2008,42,10+,190,sysselsatte_botid,personer
2008,42,5_9,131,sysselsatte_botid,personer
2008,42,alle,676,sysselsatte_botid,personer
2008,43,0_4,108,sysselsatte_botid,personer
2008,43,10+,122,sysselsatte_botid,personer
2008,43,5_9,59,sysselsatte_botid,personer
2008,43,alle,289,sysselsatte_botid,personer
2008,44,0_4,503,sysselsatte_botid,personer
2008,44,10+,185,sysselsatte_botid,personer
2008,44,5_9,109,sysselsatte_botid,personer
2008,44,alle,797,sysselsatte_botid,personer
2008,45,0_4,174,sysselsatte_botid,personer
2008,45,10+,81,sysselsatte_botid,personer
2008,45,5_9,38,sysselsatte_botid,personer
2008,45,alle,293,sysselsatte_botid,personer
2008,46,0_4,854,sysselsatte_botid,personer
2008,46,10+,582,sysselsatte_botid,personer
2008,46,5_9,321,sysselsatte_botid,personer
2008,46,alle,1757,sysselsatte_botid,personer
2008,47,0_4,776,sysselsatte_botid,personer
2008,47,10+,567,sysselsatte_botid,personer
2008,47,5_9,313,sysselsatte_botid,personer
2008,47,alle,1656,sysselsatte_botid,personer
2008,48,0_4,112,sysselsatte_botid,personer
2008,48,10+,41,sysselsatte_botid,personer
2008,48,5_9,36,sysselsatte_botid,personer
2008,48,alle,189,sysselsatte_botid,personer
2008,49,0_4,504,sysselsatte_botid,personer
2008,49,10+,337,sysselsatte_botid,personer
2008,49,5_9,233,sysselsatte_botid,personer
2008,49,alle,1074,sysselsatte_botid,personer
2008,50,0_4,454,sysselsatte_botid,personer
2008,50,10+,356,sysselsatte_botid,personer
2008,50,5_9,197,sysselsatte_botid,personer
2008,50,alle,1007,sysselsatte_botid,personer
2008,51,0_4,334,sysselsatte_botid,personer
2008,51,10+,360,sysselsatte_botid,personer
2008,51,5_9,225,sysselsatte_botid,personer
2008,51,alle,919,sysselsatte_botid,personer
2008,52,0_4,746,sysselsatte_botid,personer
2008,52,10+,396,sysselsatte_botid,personer
2008,52,5_9,386,sysselsatte_botid,personer
2008,52,alle,1528,sysselsatte_botid,personer
2008,53,0_4,882,sysselsatte_botid,personer
2008,53,10+,500,sysselsatte_botid,personer
2008,53,5_9,320,sysselsatte_botid,personer
2008,53,alle,1702,sysselsatte_botid,personer
2008,54,0_4,446,sysselsatte_botid,personer
2008,54,10+,236,sysselsatte_botid,personer
2008,54,5_9,161,sysselsatte_botid,personer
2008,54,alle,843,sysselsatte_botid,personer
2008,55,0_4,601,sysselsatte_botid,personer
2008,55,10+,512,sysselsatte_botid,personer
2008,55,5_9,234,sysselsatte_botid,personer
2008,55,alle,1347,sysselsatte_botid,personer
2008,56,0_4,1281,sysselsatte_botid,personer
2008,56,10+,892,sysselsatte_botid,personer
2008,56,5_9,523,sysselsatte_botid,personer
2008,56,alle,2696,sysselsatte_botid,personer
2008,57,0_4,206,sysselsatte_botid,personer
2008,57,10+,131,sysselsatte_botid,personer
2008,57,5_9,71,sysselsatte_botid,personer
2008,57,alle,408,sysselsatte_botid,personer
2008,58,0_4,380,sysselsatte_botid,personer
2008,58,10+,61,sysselsatte_botid,personer
2008,58,5_9,66,sysselsatte_botid,personer
2008,58,alle,507,sysselsatte_botid,personer
2008,59,0_4,95,sysselsatte_botid,personer
2008,59,10+,66,sysselsatte_botid,personer
2008,59,5_9,39,sysselsatte_botid,personer
2008,59,alle,200,sysselsatte_botid,personer
2008,60,0_4,183,sysselsatte_botid,personer
2008,60,10+,133,sysselsatte_botid,personer
2008,60,5_9,111,sysselsatte_botid,personer
2008,60,alle,427,sysselsatte_botid,personer
2008,61,0_4,3576,sysselsatte_botid,personer
2008,61,10+,3352,sysselsatte_botid,personer
2008,61,5_9,1753,sysselsatte_botid,personer
2008,61,alle,8681,sysselsatte_botid,personer
2008,62,0_4,75,sysselsatte_botid,personer
2008,62,10+,102,sysselsatte_botid,personer
2008,62,5_9,45,sysselsatte_botid,personer
2008,62,alle,222,sysselsatte_botid,personer
2008,63,0_4,192,sysselsatte_botid,personer
2008,63,10+,208,sysselsatte_botid,personer
2008,63,5_9,102,sysselsatte_botid,personer
2008,63,alle,502,sysselsatte_botid,personer
2008,64,0_4,740,sysselsatte_botid,personer
2008,64,10+,392,sysselsatte_botid,personer
2008,64,5_9,245,sysselsatte_botid,personer
2008,64,alle,1377,sysselsatte_botid,personer
2008,65,0_4,40,sysselsatte_botid,personer
2008,65,10+,74,sysselsatte_botid,personer
2008,65,5_9,33,sysselsatte_botid,personer
2008,65,alle,147,sysselsatte_botid,personer
2008,66,0_4,90,sysselsatte_botid,personer
2008,66,10+,47,sysselsatte_botid,personer
2008,66,5_9,29,sysselsatte_botid,personer
2008,66,alle,166,sysselsatte_botid,personer
2008,67,0_4,152,sysselsatte_botid,personer
2008,67,10+,132,sysselsatte_botid,personer
2008,67,5_9,102,sysselsatte_botid,personer
2008,67,alle,386,sysselsatte_botid,personer
2008,68,0_4,88,sysselsatte_botid,personer
2008,68,10+,71,sysselsatte_botid,personer
2008,68,5_9,57,sysselsatte_botid,personer
2008,68,alle,216,sysselsatte_botid,personer
2008,69,0_4,103,sysselsatte_botid,personer
2008,69,10+,92,sysselsatte_botid,personer
2008,69,5_9,69,sysselsatte_botid,personer
2008,69,alle,264,sysselsatte_botid,personer
2008,70,0_4,42,sysselsatte_botid,personer
2008,70,10+,19,sysselsatte_botid,personer
2008,70,5_9,13,sysselsatte_botid,personer
2008,70,alle,74,sysselsatte_botid,personer
2008,71,0_4,95,sysselsatte_botid,personer
2008,71,10+,108,sysselsatte_botid,personer
2008,71,5_9,72,sysselsatte_botid,personer
2008,71,alle,275,sysselsatte_botid,personer
2008,72,0_4,257,sysselsatte_botid,personer
2008,72,10+,197,sysselsatte_botid,personer
2008,72,5_9,158,sysselsatte_botid,personer
2008,72,alle,612,sysselsatte_botid,personer
2008,73,0_4,697,sysselsatte_botid,personer
2008,73,10+,650,sysselsatte_botid,personer
2008,73,5_9,463,sysselsatte_botid,personer
2008,73,alle,1810,sysselsatte_botid,personer
2008,74,0_4,372,sysselsatte_botid,personer
2008,74,10+,260,sysselsatte_botid,personer
2008,74,5_9,177,sysselsatte_botid,personer
2008,74,alle,809,sysselsatte_botid,personer
2008,75,0_4,275,sysselsatte_botid,personer
2008,75,10+,190,sysselsatte_botid,personer
2008,75,5_9,157,sysselsatte_botid,personer
2008,75,alle,622,sysselsatte_botid,personer
2008,76,0_4,283,sysselsatte_botid,personer
2008,76,10+,255,sysselsatte_botid,personer
2008,76,5_9,194,sysselsatte_botid,personer
2008,76,alle,732,sysselsatte_botid,personer
2008,77,0_4,337,sysselsatte_botid,personer
2008,77,10+,267,sysselsatte_botid,personer
2008,77,5_9,218,sysselsatte_botid,personer
2008,77,alle,822,sysselsatte_botid,personer
2008,78,0_4,269,sysselsatte_botid,personer
2008,78,10+,209,sysselsatte_botid,personer
2008,78,5_9,139,sysselsatte_botid,personer
2008,78,alle,617,sysselsatte_botid,personer
2008,79,0_4,1438,sysselsatte_botid,personer
2008,79,10+,1126,sysselsatte_botid,personer
2008,79,5_9,727,sysselsatte_botid,personer
2008,79,alle,3291,sysselsatte_botid,personer
2008,80,0_4,123,sysselsatte_botid,personer
2008,80,10+,85,sysselsatte_botid,personer
2008,80,5_9,73,sysselsatte_botid,personer
2008,80,alle,281,sysselsatte_botid,personer
2008,81,0_4,745,sysselsatte_botid,personer
2008,81,10+,355,sysselsatte_botid,personer
2008,81,5_9,347,sysselsatte_botid,personer
2008,81,alle,1447,sysselsatte_botid,personer
2008,82,0_4,135,sysselsatte_botid,personer
2008,82,10+,224,sysselsatte_botid,personer
2008,82,5_9,107,sysselsatte_botid,personer
2008,82,alle,466,sysselsatte_botid,personer
2008,83,0_4,354,sysselsatte_botid,personer
2008,83,10+,530,sysselsatte_botid,personer
2008,83,5_9,324,sysselsatte_botid,personer
2008,83,alle,1208,sysselsatte_botid,personer
2009,01,0_4,224,sysselsatte_botid,personer
2009,01,10+,613,sysselsatte_botid,personer
2009,01,5_9,187,sysselsatte_botid,personer
2009,01,alle,1024,sysselsatte_botid,personer
2009,02,0_4,738,sysselsatte_botid,personer
2009,02,10+,1256,sysselsatte_botid,personer
2009,02,5_9,477,sysselsatte_botid,personer
2009,02,alle,2471,sysselsatte_botid,personer
2009,03,0_4,806,sysselsatte_botid,personer
2009,03,10+,1360,sysselsatte_botid,personer
2009,03,5_9,428,sysselsatte_botid,personer
2009,03,alle,2594,sysselsatte_botid,personer
2009,04,0_4,1533,sysselsatte_botid,personer
2009,04,10+,2981,sysselsatte_botid,personer
2009,04,5_9,1170,sysselsatte_botid,personer
2009,04,alle,5684,sysselsatte_botid,personer
2009,05,0_4,3800,sysselsatte_botid,personer
2009,05,10+,6132,sysselsatte_botid,personer
2009,05,5_9,2044,sysselsatte_botid,personer
2009,05,alle,11976,sysselsatte_botid,personer
2009,06,0_4,1854,sysselsatte_botid,personer
2009,06,10+,3920,sysselsatte_botid,personer
2009,06,5_9,1211,sysselsatte_botid,personer
2009,06,alle,6985,sysselsatte_botid,personer
2009,07,0_4,2674,sysselsatte_botid,personer
2009,07,10+,5872,sysselsatte_botid,personer
2009,07,5_9,1761,sysselsatte_botid,personer
2009,07,alle,10307,sysselsatte_botid,personer
2009,08,0_4,1381,sysselsatte_botid,personer
2009,08,10+,1961,sysselsatte_botid,personer
2009,08,5_9,862,sysselsatte_botid,personer
2009,08,alle,4204,sysselsatte_botid,personer
2009,09,0_4,20740,sysselsatte_botid,personer
2009,09,10+,34198,sysselsatte_botid,personer
2009,09,5_9,11959,sysselsatte_botid,personer
2009,09,alle,66897,sysselsatte_botid,personer
2009,10,0_4,177,sysselsatte_botid,personer
2009,10,10+,146,sysselsatte_botid,personer
2009,10,5_9,69,sysselsatte_botid,personer
2009,10,alle,392,sysselsatte_botid,personer
