kommune_nr,innvkat_2,arbeidsalder_18_69,aar,tabellvariabel,tabellnavn,enhet
0814,innvandrere,alle,2006,213,sysselsatte_innvkat_alder,personer
0815,alle,alle,2006,4969,sysselsatte_innvkat_alder,personer
0815,befolkningen_ellers,alle,2006,4745,sysselsatte_innvkat_alder,personer
0815,innvandrere,alle,2006,224,sysselsatte_innvkat_alder,personer
0817,alle,alle,2006,1891,sysselsatte_innvkat_alder,personer
0817,befolkningen_ellers,alle,2006,1840,sysselsatte_innvkat_alder,personer
0817,innvandrere,alle,2006,51,sysselsatte_innvkat_alder,personer
0819,alle,alle,2006,3125,sysselsatte_innvkat_alder,personer
0819,befolkningen_ellers,alle,2006,2985,sysselsatte_innvkat_alder,personer
0819,innvandrere,alle,2006,140,sysselsatte_innvkat_alder,personer
0821,alle,alle,2006,2682,sysselsatte_innvkat_alder,personer
0821,befolkningen_ellers,alle,2006,2551,sysselsatte_innvkat_alder,personer
0821,innvandrere,alle,2006,131,sysselsatte_innvkat_alder,personer
0822,alle,alle,2006,2099,sysselsatte_innvkat_alder,personer
0822,befolkningen_ellers,alle,2006,2023,sysselsatte_innvkat_alder,personer
0822,innvandrere,alle,2006,76,sysselsatte_innvkat_alder,personer
0826,alle,alle,2006,3049,sysselsatte_innvkat_alder,personer
0826,befolkningen_ellers,alle,2006,2818,sysselsatte_innvkat_alder,personer
0826,innvandrere,alle,2006,231,sysselsatte_innvkat_alder,personer
0827,alle,alle,2006,834,sysselsatte_innvkat_alder,personer
0827,befolkningen_ellers,alle,2006,822,sysselsatte_innvkat_alder,personer
0827,innvandrere,alle,2006,12,sysselsatte_innvkat_alder,personer
0828,alle,alle,2006,1502,sysselsatte_innvkat_alder,personer
0828,befolkningen_ellers,alle,2006,1459,sysselsatte_innvkat_alder,personer
0828,innvandrere,alle,2006,43,sysselsatte_innvkat_alder,personer
0829,alle,alle,2006,1330,sysselsatte_innvkat_alder,personer
0829,befolkningen_ellers,alle,2006,1284,sysselsatte_innvkat_alder,personer
0829,innvandrere,alle,2006,46,sysselsatte_innvkat_alder,personer
0830,alle,alle,2006,722,sysselsatte_innvkat_alder,personer
0830,befolkningen_ellers,alle,2006,688,sysselsatte_innvkat_alder,personer
0830,innvandrere,alle,2006,34,sysselsatte_innvkat_alder,personer
0831,alle,alle,2006,711,sysselsatte_innvkat_alder,personer
0831,befolkningen_ellers,alle,2006,650,sysselsatte_innvkat_alder,personer
0831,innvandrere,alle,2006,61,sysselsatte_innvkat_alder,personer
0833,alle,alle,2006,1254,sysselsatte_innvkat_alder,personer
0833,befolkningen_ellers,alle,2006,1205,sysselsatte_innvkat_alder,personer
0833,innvandrere,alle,2006,49,sysselsatte_innvkat_alder,personer
0834,alle,alle,2006,2021,sysselsatte_innvkat_alder,personer
0834,befolkningen_ellers,alle,2006,1941,sysselsatte_innvkat_alder,personer
0834,innvandrere,alle,2006,80,sysselsatte_innvkat_alder,personer
0901,alle,alle,2006,3153,sysselsatte_innvkat_alder,personer
0901,befolkningen_ellers,alle,2006,3026,sysselsatte_innvkat_alder,personer
0901,innvandrere,alle,2006,127,sysselsatte_innvkat_alder,personer
0904,alle,alle,2006,9469,sysselsatte_innvkat_alder,personer
0904,befolkningen_ellers,alle,2006,8906,sysselsatte_innvkat_alder,personer
0904,innvandrere,alle,2006,563,sysselsatte_innvkat_alder,personer
0906,alle,alle,2006,19325,sysselsatte_innvkat_alder,personer
0906,befolkningen_ellers,alle,2006,18251,sysselsatte_innvkat_alder,personer
0906,innvandrere,alle,2006,1074,sysselsatte_innvkat_alder,personer
0911,alle,alle,2006,1213,sysselsatte_innvkat_alder,personer
0911,befolkningen_ellers,alle,2006,1180,sysselsatte_innvkat_alder,personer
0911,innvandrere,alle,2006,33,sysselsatte_innvkat_alder,personer
0912,alle,alle,2006,909,sysselsatte_innvkat_alder,personer
0912,befolkningen_ellers,alle,2006,883,sysselsatte_innvkat_alder,personer
0912,innvandrere,alle,2006,26,sysselsatte_innvkat_alder,personer
0914,alle,alle,2006,2745,sysselsatte_innvkat_alder,personer
0914,befolkningen_ellers,alle,2006,2640,sysselsatte_innvkat_alder,personer
0914,innvandrere,alle,2006,105,sysselsatte_innvkat_alder,personer
0919,alle,alle,2006,2334,sysselsatte_innvkat_alder,personer
0919,befolkningen_ellers,alle,2006,2272,sysselsatte_innvkat_alder,personer
0919,innvandrere,alle,2006,62,sysselsatte_innvkat_alder,personer
0926,alle,alle,2006,4545,sysselsatte_innvkat_alder,personer
0926,befolkningen_ellers,alle,2006,4310,sysselsatte_innvkat_alder,personer
0926,innvandrere,alle,2006,235,sysselsatte_innvkat_alder,personer
0928,alle,alle,2006,2133,sysselsatte_innvkat_alder,personer
0928,befolkningen_ellers,alle,2006,2035,sysselsatte_innvkat_alder,personer
0928,innvandrere,alle,2006,98,sysselsatte_innvkat_alder,personer
0929,alle,alle,2006,828,sysselsatte_innvkat_alder,personer
0929,befolkningen_ellers,alle,2006,790,sysselsatte_innvkat_alder,personer
0929,innvandrere,alle,2006,38,sysselsatte_innvkat_alder,personer
0935,alle,alle,2006,585,sysselsatte_innvkat_alder,personer
0935,befolkningen_ellers,alle,2006,565,sysselsatte_innvkat_alder,personer
0935,innvandrere,alle,2006,20,sysselsatte_innvkat_alder,personer
0937,alle,alle,2006,1661,sysselsatte_innvkat_alder,personer
0937,befolkningen_ellers,alle,2006,1558,sysselsatte_innvkat_alder,personer
0937,innvandrere,alle,2006,103,sysselsatte_innvkat_alder,personer
0938,alle,alle,2006,643,sysselsatte_innvkat_alder,personer
0938,befolkningen_ellers,alle,2006,625,sysselsatte_innvkat_alder,personer
0938,innvandrere,alle,2006,18,sysselsatte_innvkat_alder,personer
0940,alle,alle,2006,727,sysselsatte_innvkat_alder,personer
0940,befolkningen_ellers,alle,2006,703,sysselsatte_innvkat_alder,personer
0940,innvandrere,alle,2006,24,sysselsatte_innvkat_alder,personer
0941,alle,alle,2006,544,sysselsatte_innvkat_alder,personer
0941,befolkningen_ellers,alle,2006,508,sysselsatte_innvkat_alder,personer
0941,innvandrere,alle,2006,36,sysselsatte_innvkat_alder,personer
1001,alle,alle,2006,38474,sysselsatte_innvkat_alder,personer
1001,befolkningen_ellers,alle,2006,35003,sysselsatte_innvkat_alder,personer
1001,innvandrere,alle,2006,3471,sysselsatte_innvkat_alder,personer
1002,alle,alle,2006,6725,sysselsatte_innvkat_alder,personer
1002,befolkningen_ellers,alle,2006,6443,sysselsatte_innvkat_alder,personer
1002,innvandrere,alle,2006,282,sysselsatte_innvkat_alder,personer
1003,alle,alle,2006,4596,sysselsatte_innvkat_alder,personer
1003,befolkningen_ellers,alle,2006,4376,sysselsatte_innvkat_alder,personer
1003,innvandrere,alle,2006,220,sysselsatte_innvkat_alder,personer
1004,alle,alle,2006,4516,sysselsatte_innvkat_alder,personer
1004,befolkningen_ellers,alle,2006,4217,sysselsatte_innvkat_alder,personer
1004,innvandrere,alle,2006,299,sysselsatte_innvkat_alder,personer
1014,alle,alle,2006,5916,sysselsatte_innvkat_alder,personer
1014,befolkningen_ellers,alle,2006,5634,sysselsatte_innvkat_alder,personer
1014,innvandrere,alle,2006,282,sysselsatte_innvkat_alder,personer
1017,alle,alle,2006,2771,sysselsatte_innvkat_alder,personer
1017,befolkningen_ellers,alle,2006,2597,sysselsatte_innvkat_alder,personer
1017,innvandrere,alle,2006,174,sysselsatte_innvkat_alder,personer
1018,alle,alle,2006,4927,sysselsatte_innvkat_alder,personer
1018,befolkningen_ellers,alle,2006,4719,sysselsatte_innvkat_alder,personer
1018,innvandrere,alle,2006,208,sysselsatte_innvkat_alder,personer
1021,alle,alle,2006,1049,sysselsatte_innvkat_alder,personer
1021,befolkningen_ellers,alle,2006,990,sysselsatte_innvkat_alder,personer
1021,innvandrere,alle,2006,59,sysselsatte_innvkat_alder,personer
1026,alle,alle,2006,450,sysselsatte_innvkat_alder,personer
1026,befolkningen_ellers,alle,2006,434,sysselsatte_innvkat_alder,personer
1026,innvandrere,alle,2006,16,sysselsatte_innvkat_alder,personer
1027,alle,alle,2006,828,sysselsatte_innvkat_alder,personer
1027,befolkningen_ellers,alle,2006,808,sysselsatte_innvkat_alder,personer
1027,innvandrere,alle,2006,20,sysselsatte_innvkat_alder,personer
1029,alle,alle,2006,2210,sysselsatte_innvkat_alder,personer
1029,befolkningen_ellers,alle,2006,2096,sysselsatte_innvkat_alder,personer
1029,innvandrere,alle,2006,114,sysselsatte_innvkat_alder,personer
1032,alle,alle,2006,3565,sysselsatte_innvkat_alder,personer
1032,befolkningen_ellers,alle,2006,3376,sysselsatte_innvkat_alder,personer
1032,innvandrere,alle,2006,189,sysselsatte_innvkat_alder,personer
1034,alle,alle,2006,836,sysselsatte_innvkat_alder,personer
1034,befolkningen_ellers,alle,2006,811,sysselsatte_innvkat_alder,personer
1034,innvandrere,alle,2006,25,sysselsatte_innvkat_alder,personer
1037,alle,alle,2006,2691,sysselsatte_innvkat_alder,personer
1037,befolkningen_ellers,alle,2006,2600,sysselsatte_innvkat_alder,personer
1037,innvandrere,alle,2006,91,sysselsatte_innvkat_alder,personer
1046,alle,alle,2006,960,sysselsatte_innvkat_alder,personer
1046,befolkningen_ellers,alle,2006,916,sysselsatte_innvkat_alder,personer
1046,innvandrere,alle,2006,44,sysselsatte_innvkat_alder,personer
1101,alle,alle,2006,7041,sysselsatte_innvkat_alder,personer
1101,befolkningen_ellers,alle,2006,6705,sysselsatte_innvkat_alder,personer
1101,innvandrere,alle,2006,336,sysselsatte_innvkat_alder,personer
1102,alle,alle,2006,32102,sysselsatte_innvkat_alder,personer
1102,befolkningen_ellers,alle,2006,29383,sysselsatte_innvkat_alder,personer
1102,innvandrere,alle,2006,2719,sysselsatte_innvkat_alder,personer
1103,alle,alle,2006,61976,sysselsatte_innvkat_alder,personer
1103,befolkningen_ellers,alle,2006,54997,sysselsatte_innvkat_alder,personer
1103,innvandrere,alle,2006,6979,sysselsatte_innvkat_alder,personer
1106,alle,alle,2006,16266,sysselsatte_innvkat_alder,personer
1106,befolkningen_ellers,alle,2006,14815,sysselsatte_innvkat_alder,personer
1106,innvandrere,alle,2006,1451,sysselsatte_innvkat_alder,personer
1111,alle,alle,2006,1542,sysselsatte_innvkat_alder,personer
1111,befolkningen_ellers,alle,2006,1506,sysselsatte_innvkat_alder,personer
1111,innvandrere,alle,2006,36,sysselsatte_innvkat_alder,personer
1112,alle,alle,2006,1600,sysselsatte_innvkat_alder,personer
1112,befolkningen_ellers,alle,2006,1518,sysselsatte_innvkat_alder,personer
1112,innvandrere,alle,2006,82,sysselsatte_innvkat_alder,personer
1114,alle,alle,2006,1362,sysselsatte_innvkat_alder,personer
1114,befolkningen_ellers,alle,2006,1317,sysselsatte_innvkat_alder,personer
1114,innvandrere,alle,2006,45,sysselsatte_innvkat_alder,personer
1119,alle,alle,2006,8239,sysselsatte_innvkat_alder,personer
1119,befolkningen_ellers,alle,2006,7908,sysselsatte_innvkat_alder,personer
1119,innvandrere,alle,2006,331,sysselsatte_innvkat_alder,personer
1120,alle,alle,2006,8273,sysselsatte_innvkat_alder,personer
1120,befolkningen_ellers,alle,2006,7891,sysselsatte_innvkat_alder,personer
1120,innvandrere,alle,2006,382,sysselsatte_innvkat_alder,personer
1121,alle,alle,2006,8327,sysselsatte_innvkat_alder,personer
1121,befolkningen_ellers,alle,2006,7988,sysselsatte_innvkat_alder,personer
1121,innvandrere,alle,2006,339,sysselsatte_innvkat_alder,personer
1122,alle,alle,2006,5293,sysselsatte_innvkat_alder,personer
1122,befolkningen_ellers,alle,2006,5031,sysselsatte_innvkat_alder,personer
1122,innvandrere,alle,2006,262,sysselsatte_innvkat_alder,personer
1124,alle,alle,2006,10808,sysselsatte_innvkat_alder,personer
1124,befolkningen_ellers,alle,2006,9881,sysselsatte_innvkat_alder,personer
1124,innvandrere,alle,2006,927,sysselsatte_innvkat_alder,personer
1127,alle,alle,2006,4940,sysselsatte_innvkat_alder,personer
1127,befolkningen_ellers,alle,2006,4646,sysselsatte_innvkat_alder,personer
1127,innvandrere,alle,2006,294,sysselsatte_innvkat_alder,personer
1129,alle,alle,2006,577,sysselsatte_innvkat_alder,personer
1129,befolkningen_ellers,alle,2006,561,sysselsatte_innvkat_alder,personer
1129,innvandrere,alle,2006,16,sysselsatte_innvkat_alder,personer
1130,alle,alle,2006,5468,sysselsatte_innvkat_alder,personer
1130,befolkningen_ellers,alle,2006,5244,sysselsatte_innvkat_alder,personer
1130,innvandrere,alle,2006,224,sysselsatte_innvkat_alder,personer
1133,alle,alle,2006,1464,sysselsatte_innvkat_alder,personer
1133,befolkningen_ellers,alle,2006,1346,sysselsatte_innvkat_alder,personer
1133,innvandrere,alle,2006,118,sysselsatte_innvkat_alder,personer
1134,alle,alle,2006,2012,sysselsatte_innvkat_alder,personer
1134,befolkningen_ellers,alle,2006,1913,sysselsatte_innvkat_alder,personer
1134,innvandrere,alle,2006,99,sysselsatte_innvkat_alder,personer
1135,alle,alle,2006,2335,sysselsatte_innvkat_alder,personer
1135,befolkningen_ellers,alle,2006,2261,sysselsatte_innvkat_alder,personer
1135,innvandrere,alle,2006,74,sysselsatte_innvkat_alder,personer
1141,alle,alle,2006,1438,sysselsatte_innvkat_alder,personer
1141,befolkningen_ellers,alle,2006,1398,sysselsatte_innvkat_alder,personer
1141,innvandrere,alle,2006,40,sysselsatte_innvkat_alder,personer
1142,alle,alle,2006,1920,sysselsatte_innvkat_alder,personer
1142,befolkningen_ellers,alle,2006,1845,sysselsatte_innvkat_alder,personer
1142,innvandrere,alle,2006,75,sysselsatte_innvkat_alder,personer
1144,alle,alle,2006,263,sysselsatte_innvkat_alder,personer
1144,befolkningen_ellers,alle,2006,251,sysselsatte_innvkat_alder,personer
1144,innvandrere,alle,2006,12,sysselsatte_innvkat_alder,personer
1145,alle,alle,2006,383,sysselsatte_innvkat_alder,personer
1145,befolkningen_ellers,alle,2006,373,sysselsatte_innvkat_alder,personer
1145,innvandrere,alle,2006,10,sysselsatte_innvkat_alder,personer
1146,alle,alle,2006,4867,sysselsatte_innvkat_alder,personer
1146,befolkningen_ellers,alle,2006,4760,sysselsatte_innvkat_alder,personer
1146,innvandrere,alle,2006,107,sysselsatte_innvkat_alder,personer
1149,alle,alle,2006,18751,sysselsatte_innvkat_alder,personer
1149,befolkningen_ellers,alle,2006,17994,sysselsatte_innvkat_alder,personer
1149,innvandrere,alle,2006,757,sysselsatte_innvkat_alder,personer
1151,alle,alle,2006,121,sysselsatte_innvkat_alder,personer
1151,befolkningen_ellers,alle,2006,115,sysselsatte_innvkat_alder,personer
1151,innvandrere,alle,2006,6,sysselsatte_innvkat_alder,personer
1160,alle,alle,2006,4331,sysselsatte_innvkat_alder,personer
1160,befolkningen_ellers,alle,2006,4140,sysselsatte_innvkat_alder,personer
1160,innvandrere,alle,2006,191,sysselsatte_innvkat_alder,personer
1201,alle,alle,2006,126773,sysselsatte_innvkat_alder,personer
1201,befolkningen_ellers,alle,2006,116880,sysselsatte_innvkat_alder,personer
1201,innvandrere,alle,2006,9893,sysselsatte_innvkat_alder,personer
1211,alle,alle,2006,2043,sysselsatte_innvkat_alder,personer
1211,befolkningen_ellers,alle,2006,1947,sysselsatte_innvkat_alder,personer
1211,innvandrere,alle,2006,96,sysselsatte_innvkat_alder,personer
1216,alle,alle,2006,2401,sysselsatte_innvkat_alder,personer
1216,befolkningen_ellers,alle,2006,2334,sysselsatte_innvkat_alder,personer
1216,innvandrere,alle,2006,67,sysselsatte_innvkat_alder,personer
1219,alle,alle,2006,5381,sysselsatte_innvkat_alder,personer
1219,befolkningen_ellers,alle,2006,5162,sysselsatte_innvkat_alder,personer
1219,innvandrere,alle,2006,219,sysselsatte_innvkat_alder,personer
1221,alle,alle,2006,8495,sysselsatte_innvkat_alder,personer
1221,befolkningen_ellers,alle,2006,8128,sysselsatte_innvkat_alder,personer
1221,innvandrere,alle,2006,367,sysselsatte_innvkat_alder,personer
1222,alle,alle,2006,1439,sysselsatte_innvkat_alder,personer
1222,befolkningen_ellers,alle,2006,1406,sysselsatte_innvkat_alder,personer
1222,innvandrere,alle,2006,33,sysselsatte_innvkat_alder,personer
1223,alle,alle,2006,1325,sysselsatte_innvkat_alder,personer
1223,befolkningen_ellers,alle,2006,1267,sysselsatte_innvkat_alder,personer
1223,innvandrere,alle,2006,58,sysselsatte_innvkat_alder,personer
1224,alle,alle,2006,6612,sysselsatte_innvkat_alder,personer
1224,befolkningen_ellers,alle,2006,6400,sysselsatte_innvkat_alder,personer
1224,innvandrere,alle,2006,212,sysselsatte_innvkat_alder,personer
1227,alle,alle,2006,508,sysselsatte_innvkat_alder,personer
1227,befolkningen_ellers,alle,2006,500,sysselsatte_innvkat_alder,personer
1227,innvandrere,alle,2006,8,sysselsatte_innvkat_alder,personer
1228,alle,alle,2006,3443,sysselsatte_innvkat_alder,personer
1228,befolkningen_ellers,alle,2006,3281,sysselsatte_innvkat_alder,personer
1228,innvandrere,alle,2006,162,sysselsatte_innvkat_alder,personer
1231,alle,alle,2006,1804,sysselsatte_innvkat_alder,personer
1231,befolkningen_ellers,alle,2006,1743,sysselsatte_innvkat_alder,personer
1231,innvandrere,alle,2006,61,sysselsatte_innvkat_alder,personer
1232,alle,alle,2006,495,sysselsatte_innvkat_alder,personer
1232,befolkningen_ellers,alle,2006,477,sysselsatte_innvkat_alder,personer
1232,innvandrere,alle,2006,18,sysselsatte_innvkat_alder,personer
1233,alle,alle,2006,559,sysselsatte_innvkat_alder,personer
1233,befolkningen_ellers,alle,2006,531,sysselsatte_innvkat_alder,personer
1233,innvandrere,alle,2006,28,sysselsatte_innvkat_alder,personer
1234,alle,alle,2006,515,sysselsatte_innvkat_alder,personer
1234,befolkningen_ellers,alle,2006,500,sysselsatte_innvkat_alder,personer
1234,innvandrere,alle,2006,15,sysselsatte_innvkat_alder,personer
1235,alle,alle,2006,7013,sysselsatte_innvkat_alder,personer
1235,befolkningen_ellers,alle,2006,6777,sysselsatte_innvkat_alder,personer
1235,innvandrere,alle,2006,236,sysselsatte_innvkat_alder,personer
1238,alle,alle,2006,4238,sysselsatte_innvkat_alder,personer
1238,befolkningen_ellers,alle,2006,4084,sysselsatte_innvkat_alder,personer
1238,innvandrere,alle,2006,154,sysselsatte_innvkat_alder,personer
1241,alle,alle,2006,1896,sysselsatte_innvkat_alder,personer
1241,befolkningen_ellers,alle,2006,1844,sysselsatte_innvkat_alder,personer
1241,innvandrere,alle,2006,52,sysselsatte_innvkat_alder,personer
1242,alle,alle,2006,1186,sysselsatte_innvkat_alder,personer
1242,befolkningen_ellers,alle,2006,1144,sysselsatte_innvkat_alder,personer
1242,innvandrere,alle,2006,42,sysselsatte_innvkat_alder,personer
1243,alle,alle,2006,8330,sysselsatte_innvkat_alder,personer
1243,befolkningen_ellers,alle,2006,7929,sysselsatte_innvkat_alder,personer
1243,innvandrere,alle,2006,401,sysselsatte_innvkat_alder,personer
1244,alle,alle,2006,2293,sysselsatte_innvkat_alder,personer
1244,befolkningen_ellers,alle,2006,2197,sysselsatte_innvkat_alder,personer
1244,innvandrere,alle,2006,96,sysselsatte_innvkat_alder,personer
1245,alle,alle,2006,2883,sysselsatte_innvkat_alder,personer
1245,befolkningen_ellers,alle,2006,2758,sysselsatte_innvkat_alder,personer
1245,innvandrere,alle,2006,125,sysselsatte_innvkat_alder,personer
1246,alle,alle,2006,10615,sysselsatte_innvkat_alder,personer
1246,befolkningen_ellers,alle,2006,10155,sysselsatte_innvkat_alder,personer
1246,innvandrere,alle,2006,460,sysselsatte_innvkat_alder,personer
1247,alle,alle,2006,11698,sysselsatte_innvkat_alder,personer
1247,befolkningen_ellers,alle,2006,11318,sysselsatte_innvkat_alder,personer
1247,innvandrere,alle,2006,380,sysselsatte_innvkat_alder,personer
1251,alle,alle,2006,1912,sysselsatte_innvkat_alder,personer
1251,befolkningen_ellers,alle,2006,1861,sysselsatte_innvkat_alder,personer
1251,innvandrere,alle,2006,51,sysselsatte_innvkat_alder,personer
1252,alle,alle,2006,176,sysselsatte_innvkat_alder,personer
1252,befolkningen_ellers,alle,2006,175,sysselsatte_innvkat_alder,personer
1253,alle,alle,2006,3672,sysselsatte_innvkat_alder,personer
1253,befolkningen_ellers,alle,2006,3565,sysselsatte_innvkat_alder,personer
1253,innvandrere,alle,2006,107,sysselsatte_innvkat_alder,personer
1256,alle,alle,2006,3130,sysselsatte_innvkat_alder,personer
