aar,fylke_nr,innvgrunn_6,kjonn,tabellvariabel,tabell_navn,enhet
2006,20,familie,1,211,sysselsatte_innvandringsgrunn,personer
2006,20,familie,alle,891,sysselsatte_innvandringsgrunn,personer
2006,20,flukt,0,71,sysselsatte_innvandringsgrunn,personer
2006,20,flukt,1,241,sysselsatte_innvandringsgrunn,personer
2006,20,flukt,alle,312,sysselsatte_innvandringsgrunn,personer
2006,20,uoppgitt,0,273,sysselsatte_innvandringsgrunn,personer
2006,20,uoppgitt,1,122,sysselsatte_innvandringsgrunn,personer
2006,20,uoppgitt,alle,395,sysselsatte_innvandringsgrunn,personer
2006,20,utdanning,0,67,sysselsatte_innvandringsgrunn,personer
2006,20,utdanning,1,39,sysselsatte_innvandringsgrunn,personer
2006,20,utdanning,alle,106,sysselsatte_innvandringsgrunn,personer
2007,00,alle,0,94341,sysselsatte_innvandringsgrunn,personer
2007,00,alle,1,118767,sysselsatte_innvandringsgrunn,personer
2007,00,alle,alle,213108,sysselsatte_innvandringsgrunn,personer
2007,00,annet,0,207,sysselsatte_innvandringsgrunn,personer
2007,00,annet,1,241,sysselsatte_innvandringsgrunn,personer
2007,00,annet,alle,448,sysselsatte_innvandringsgrunn,personer
2007,00,arbeid,0,7804,sysselsatte_innvandringsgrunn,personer
2007,00,arbeid,1,30845,sysselsatte_innvandringsgrunn,personer
2007,00,arbeid,alle,38649,sysselsatte_innvandringsgrunn,personer
2007,00,familie,0,32057,sysselsatte_innvandringsgrunn,personer
2007,00,familie,1,17847,sysselsatte_innvandringsgrunn,personer
2007,00,familie,alle,49904,sysselsatte_innvandringsgrunn,personer
2007,00,flukt,0,16884,sysselsatte_innvandringsgrunn,personer
2007,00,flukt,1,31747,sysselsatte_innvandringsgrunn,personer
2007,00,flukt,alle,48631,sysselsatte_innvandringsgrunn,personer
2007,00,uoppgitt,0,32370,sysselsatte_innvandringsgrunn,personer
2007,00,uoppgitt,1,35226,sysselsatte_innvandringsgrunn,personer
2007,00,uoppgitt,alle,67596,sysselsatte_innvandringsgrunn,personer
2007,00,utdanning,0,5019,sysselsatte_innvandringsgrunn,personer
2007,00,utdanning,1,2861,sysselsatte_innvandringsgrunn,personer
2007,00,utdanning,alle,7880,sysselsatte_innvandringsgrunn,personer
2007,01,alle,0,4559,sysselsatte_innvandringsgrunn,personer
2007,01,alle,1,5807,sysselsatte_innvandringsgrunn,personer
2007,01,alle,alle,10366,sysselsatte_innvandringsgrunn,personer
2007,01,annet,0,8,sysselsatte_innvandringsgrunn,personer
2007,01,annet,1,7,sysselsatte_innvandringsgrunn,personer
2007,01,annet,alle,15,sysselsatte_innvandringsgrunn,personer
2007,01,arbeid,0,205,sysselsatte_innvandringsgrunn,personer
2007,01,arbeid,1,1189,sysselsatte_innvandringsgrunn,personer
2007,01,arbeid,alle,1394,sysselsatte_innvandringsgrunn,personer
2007,01,familie,0,1523,sysselsatte_innvandringsgrunn,personer
2007,01,familie,1,782,sysselsatte_innvandringsgrunn,personer
2007,01,familie,alle,2305,sysselsatte_innvandringsgrunn,personer
2007,01,flukt,0,1167,sysselsatte_innvandringsgrunn,personer
2007,01,flukt,1,2043,sysselsatte_innvandringsgrunn,personer
2007,01,flukt,alle,3210,sysselsatte_innvandringsgrunn,personer
2007,01,uoppgitt,0,1549,sysselsatte_innvandringsgrunn,personer
2007,01,uoppgitt,1,1747,sysselsatte_innvandringsgrunn,personer
2007,01,uoppgitt,alle,3296,sysselsatte_innvandringsgrunn,personer
2007,01,utdanning,0,107,sysselsatte_innvandringsgrunn,personer
2007,01,utdanning,1,39,sysselsatte_innvandringsgrunn,personer
2007,01,utdanning,alle,146,sysselsatte_innvandringsgrunn,personer
2007,02,alle,0,13368,sysselsatte_innvandringsgrunn,personer
2007,02,alle,1,15492,sysselsatte_innvandringsgrunn,personer
2007,02,alle,alle,28860,sysselsatte_innvandringsgrunn,personer
2007,02,annet,0,32,sysselsatte_innvandringsgrunn,personer
2007,02,annet,1,19,sysselsatte_innvandringsgrunn,personer
2007,02,annet,alle,51,sysselsatte_innvandringsgrunn,personer
2007,02,arbeid,0,905,sysselsatte_innvandringsgrunn,personer
2007,02,arbeid,1,3661,sysselsatte_innvandringsgrunn,personer
2007,02,arbeid,alle,4566,sysselsatte_innvandringsgrunn,personer
2007,02,familie,0,3914,sysselsatte_innvandringsgrunn,personer
2007,02,familie,1,2208,sysselsatte_innvandringsgrunn,personer
2007,02,familie,alle,6122,sysselsatte_innvandringsgrunn,personer
2007,02,flukt,0,2254,sysselsatte_innvandringsgrunn,personer
2007,02,flukt,1,3810,sysselsatte_innvandringsgrunn,personer
2007,02,flukt,alle,6064,sysselsatte_innvandringsgrunn,personer
2007,02,uoppgitt,0,5600,sysselsatte_innvandringsgrunn,personer
2007,02,uoppgitt,1,5493,sysselsatte_innvandringsgrunn,personer
2007,02,uoppgitt,alle,11093,sysselsatte_innvandringsgrunn,personer
2007,02,utdanning,0,663,sysselsatte_innvandringsgrunn,personer
2007,02,utdanning,1,301,sysselsatte_innvandringsgrunn,personer
2007,02,utdanning,alle,964,sysselsatte_innvandringsgrunn,personer
2007,03,alle,0,25576,sysselsatte_innvandringsgrunn,personer
2007,03,alle,1,33784,sysselsatte_innvandringsgrunn,personer
2007,03,alle,alle,59360,sysselsatte_innvandringsgrunn,personer
2007,03,annet,0,71,sysselsatte_innvandringsgrunn,personer
2007,03,annet,1,73,sysselsatte_innvandringsgrunn,personer
2007,03,annet,alle,144,sysselsatte_innvandringsgrunn,personer
2007,03,arbeid,0,1871,sysselsatte_innvandringsgrunn,personer
2007,03,arbeid,1,5940,sysselsatte_innvandringsgrunn,personer
2007,03,arbeid,alle,7811,sysselsatte_innvandringsgrunn,personer
2007,03,familie,0,7966,sysselsatte_innvandringsgrunn,personer
2007,03,familie,1,6592,sysselsatte_innvandringsgrunn,personer
2007,03,familie,alle,14558,sysselsatte_innvandringsgrunn,personer
2007,03,flukt,0,4312,sysselsatte_innvandringsgrunn,personer
2007,03,flukt,1,9143,sysselsatte_innvandringsgrunn,personer
2007,03,flukt,alle,13455,sysselsatte_innvandringsgrunn,personer
2007,03,uoppgitt,0,9645,sysselsatte_innvandringsgrunn,personer
2007,03,uoppgitt,1,11137,sysselsatte_innvandringsgrunn,personer
2007,03,uoppgitt,alle,20782,sysselsatte_innvandringsgrunn,personer
2007,03,utdanning,0,1711,sysselsatte_innvandringsgrunn,personer
2007,03,utdanning,1,899,sysselsatte_innvandringsgrunn,personer
2007,03,utdanning,alle,2610,sysselsatte_innvandringsgrunn,personer
2007,04,alle,0,2135,sysselsatte_innvandringsgrunn,personer
2007,04,alle,1,2308,sysselsatte_innvandringsgrunn,personer
2007,04,alle,alle,4443,sysselsatte_innvandringsgrunn,personer
2007,04,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,04,annet,1,3,sysselsatte_innvandringsgrunn,personer
2007,04,annet,alle,5,sysselsatte_innvandringsgrunn,personer
2007,04,arbeid,0,133,sysselsatte_innvandringsgrunn,personer
2007,04,arbeid,1,515,sysselsatte_innvandringsgrunn,personer
2007,04,arbeid,alle,648,sysselsatte_innvandringsgrunn,personer
2007,04,familie,0,655,sysselsatte_innvandringsgrunn,personer
2007,04,familie,1,270,sysselsatte_innvandringsgrunn,personer
2007,04,familie,alle,925,sysselsatte_innvandringsgrunn,personer
2007,04,flukt,0,439,sysselsatte_innvandringsgrunn,personer
2007,04,flukt,1,707,sysselsatte_innvandringsgrunn,personer
2007,04,flukt,alle,1146,sysselsatte_innvandringsgrunn,personer
2007,04,uoppgitt,0,825,sysselsatte_innvandringsgrunn,personer
2007,04,uoppgitt,1,767,sysselsatte_innvandringsgrunn,personer
2007,04,uoppgitt,alle,1592,sysselsatte_innvandringsgrunn,personer
2007,04,utdanning,0,81,sysselsatte_innvandringsgrunn,personer
2007,04,utdanning,1,46,sysselsatte_innvandringsgrunn,personer
2007,04,utdanning,alle,127,sysselsatte_innvandringsgrunn,personer
2007,05,alle,0,2121,sysselsatte_innvandringsgrunn,personer
2007,05,alle,1,2371,sysselsatte_innvandringsgrunn,personer
2007,05,alle,alle,4492,sysselsatte_innvandringsgrunn,personer
2007,05,annet,0,7,sysselsatte_innvandringsgrunn,personer
2007,05,annet,1,8,sysselsatte_innvandringsgrunn,personer
2007,05,annet,alle,15,sysselsatte_innvandringsgrunn,personer
2007,05,arbeid,0,206,sysselsatte_innvandringsgrunn,personer
2007,05,arbeid,1,590,sysselsatte_innvandringsgrunn,personer
2007,05,arbeid,alle,796,sysselsatte_innvandringsgrunn,personer
2007,05,familie,0,667,sysselsatte_innvandringsgrunn,personer
2007,05,familie,1,300,sysselsatte_innvandringsgrunn,personer
2007,05,familie,alle,967,sysselsatte_innvandringsgrunn,personer
2007,05,flukt,0,448,sysselsatte_innvandringsgrunn,personer
2007,05,flukt,1,772,sysselsatte_innvandringsgrunn,personer
2007,05,flukt,alle,1220,sysselsatte_innvandringsgrunn,personer
2007,05,uoppgitt,0,707,sysselsatte_innvandringsgrunn,personer
2007,05,uoppgitt,1,663,sysselsatte_innvandringsgrunn,personer
2007,05,uoppgitt,alle,1370,sysselsatte_innvandringsgrunn,personer
2007,05,utdanning,0,86,sysselsatte_innvandringsgrunn,personer
2007,05,utdanning,1,38,sysselsatte_innvandringsgrunn,personer
2007,05,utdanning,alle,124,sysselsatte_innvandringsgrunn,personer
2007,06,alle,0,5462,sysselsatte_innvandringsgrunn,personer
2007,06,alle,1,6801,sysselsatte_innvandringsgrunn,personer
2007,06,alle,alle,12263,sysselsatte_innvandringsgrunn,personer
2007,06,annet,0,13,sysselsatte_innvandringsgrunn,personer
2007,06,annet,1,9,sysselsatte_innvandringsgrunn,personer
2007,06,annet,alle,22,sysselsatte_innvandringsgrunn,personer
2007,06,arbeid,0,402,sysselsatte_innvandringsgrunn,personer
2007,06,arbeid,1,1643,sysselsatte_innvandringsgrunn,personer
2007,06,arbeid,alle,2045,sysselsatte_innvandringsgrunn,personer
2007,06,familie,0,1785,sysselsatte_innvandringsgrunn,personer
2007,06,familie,1,1020,sysselsatte_innvandringsgrunn,personer
2007,06,familie,alle,2805,sysselsatte_innvandringsgrunn,personer
2007,06,flukt,0,1157,sysselsatte_innvandringsgrunn,personer
2007,06,flukt,1,1897,sysselsatte_innvandringsgrunn,personer
2007,06,flukt,alle,3054,sysselsatte_innvandringsgrunn,personer
2007,06,uoppgitt,0,1922,sysselsatte_innvandringsgrunn,personer
2007,06,uoppgitt,1,2160,sysselsatte_innvandringsgrunn,personer
2007,06,uoppgitt,alle,4082,sysselsatte_innvandringsgrunn,personer
2007,06,utdanning,0,183,sysselsatte_innvandringsgrunn,personer
2007,06,utdanning,1,72,sysselsatte_innvandringsgrunn,personer
2007,06,utdanning,alle,255,sysselsatte_innvandringsgrunn,personer
2007,07,alle,0,3876,sysselsatte_innvandringsgrunn,personer
2007,07,alle,1,4679,sysselsatte_innvandringsgrunn,personer
2007,07,alle,alle,8555,sysselsatte_innvandringsgrunn,personer
2007,07,annet,0,3,sysselsatte_innvandringsgrunn,personer
2007,07,annet,1,6,sysselsatte_innvandringsgrunn,personer
2007,07,annet,alle,9,sysselsatte_innvandringsgrunn,personer
2007,07,arbeid,0,362,sysselsatte_innvandringsgrunn,personer
2007,07,arbeid,1,1404,sysselsatte_innvandringsgrunn,personer
2007,07,arbeid,alle,1766,sysselsatte_innvandringsgrunn,personer
2007,07,familie,0,1335,sysselsatte_innvandringsgrunn,personer
2007,07,familie,1,598,sysselsatte_innvandringsgrunn,personer
2007,07,familie,alle,1933,sysselsatte_innvandringsgrunn,personer
2007,07,flukt,0,753,sysselsatte_innvandringsgrunn,personer
2007,07,flukt,1,1318,sysselsatte_innvandringsgrunn,personer
2007,07,flukt,alle,2071,sysselsatte_innvandringsgrunn,personer
2007,07,uoppgitt,0,1298,sysselsatte_innvandringsgrunn,personer
2007,07,uoppgitt,1,1308,sysselsatte_innvandringsgrunn,personer
2007,07,uoppgitt,alle,2606,sysselsatte_innvandringsgrunn,personer
2007,07,utdanning,0,125,sysselsatte_innvandringsgrunn,personer
2007,07,utdanning,1,45,sysselsatte_innvandringsgrunn,personer
2007,07,utdanning,alle,170,sysselsatte_innvandringsgrunn,personer
2007,08,alle,0,2337,sysselsatte_innvandringsgrunn,personer
2007,08,alle,1,2758,sysselsatte_innvandringsgrunn,personer
2007,08,alle,alle,5095,sysselsatte_innvandringsgrunn,personer
2007,08,annet,0,5,sysselsatte_innvandringsgrunn,personer
2007,08,annet,1,5,sysselsatte_innvandringsgrunn,personer
2007,08,annet,alle,10,sysselsatte_innvandringsgrunn,personer
2007,08,arbeid,0,143,sysselsatte_innvandringsgrunn,personer
2007,08,arbeid,1,637,sysselsatte_innvandringsgrunn,personer
2007,08,arbeid,alle,780,sysselsatte_innvandringsgrunn,personer
2007,08,familie,0,790,sysselsatte_innvandringsgrunn,personer
2007,08,familie,1,382,sysselsatte_innvandringsgrunn,personer
2007,08,familie,alle,1172,sysselsatte_innvandringsgrunn,personer
2007,08,flukt,0,595,sysselsatte_innvandringsgrunn,personer
2007,08,flukt,1,925,sysselsatte_innvandringsgrunn,personer
2007,08,flukt,alle,1520,sysselsatte_innvandringsgrunn,personer
2007,08,uoppgitt,0,715,sysselsatte_innvandringsgrunn,personer
2007,08,uoppgitt,1,755,sysselsatte_innvandringsgrunn,personer
2007,08,uoppgitt,alle,1470,sysselsatte_innvandringsgrunn,personer
2007,08,utdanning,0,89,sysselsatte_innvandringsgrunn,personer
2007,08,utdanning,1,54,sysselsatte_innvandringsgrunn,personer
2007,08,utdanning,alle,143,sysselsatte_innvandringsgrunn,personer
2007,09,alle,0,1419,sysselsatte_innvandringsgrunn,personer
2007,09,alle,1,1776,sysselsatte_innvandringsgrunn,personer
2007,09,alle,alle,3195,sysselsatte_innvandringsgrunn,personer
2007,09,annet,0,5,sysselsatte_innvandringsgrunn,personer
2007,09,annet,1,9,sysselsatte_innvandringsgrunn,personer
2007,09,annet,alle,14,sysselsatte_innvandringsgrunn,personer
2007,09,arbeid,0,108,sysselsatte_innvandringsgrunn,personer
2007,09,arbeid,1,456,sysselsatte_innvandringsgrunn,personer
2007,09,arbeid,alle,564,sysselsatte_innvandringsgrunn,personer
2007,09,familie,0,467,sysselsatte_innvandringsgrunn,personer
2007,09,familie,1,194,sysselsatte_innvandringsgrunn,personer
2007,09,familie,alle,661,sysselsatte_innvandringsgrunn,personer
2007,09,flukt,0,330,sysselsatte_innvandringsgrunn,personer
2007,09,flukt,1,574,sysselsatte_innvandringsgrunn,personer
2007,09,flukt,alle,904,sysselsatte_innvandringsgrunn,personer
2007,09,uoppgitt,0,464,sysselsatte_innvandringsgrunn,personer
2007,09,uoppgitt,1,511,sysselsatte_innvandringsgrunn,personer
2007,09,uoppgitt,alle,975,sysselsatte_innvandringsgrunn,personer
2007,09,utdanning,0,45,sysselsatte_innvandringsgrunn,personer
2007,09,utdanning,1,32,sysselsatte_innvandringsgrunn,personer
2007,09,utdanning,alle,77,sysselsatte_innvandringsgrunn,personer
2007,10,alle,0,2874,sysselsatte_innvandringsgrunn,personer
2007,10,alle,1,3692,sysselsatte_innvandringsgrunn,personer
2007,10,alle,alle,6566,sysselsatte_innvandringsgrunn,personer
2007,10,annet,0,5,sysselsatte_innvandringsgrunn,personer
2007,10,annet,1,16,sysselsatte_innvandringsgrunn,personer
2007,10,annet,alle,21,sysselsatte_innvandringsgrunn,personer
2007,10,arbeid,0,183,sysselsatte_innvandringsgrunn,personer
2007,10,arbeid,1,801,sysselsatte_innvandringsgrunn,personer
2007,10,arbeid,alle,984,sysselsatte_innvandringsgrunn,personer
2007,10,familie,0,913,sysselsatte_innvandringsgrunn,personer
2007,10,familie,1,489,sysselsatte_innvandringsgrunn,personer
2007,10,familie,alle,1402,sysselsatte_innvandringsgrunn,personer
2007,10,flukt,0,928,sysselsatte_innvandringsgrunn,personer
2007,10,flukt,1,1485,sysselsatte_innvandringsgrunn,personer
2007,10,flukt,alle,2413,sysselsatte_innvandringsgrunn,personer
2007,10,uoppgitt,0,769,sysselsatte_innvandringsgrunn,personer
2007,10,uoppgitt,1,857,sysselsatte_innvandringsgrunn,personer
2007,10,uoppgitt,alle,1626,sysselsatte_innvandringsgrunn,personer
2007,10,utdanning,0,76,sysselsatte_innvandringsgrunn,personer
2007,10,utdanning,1,44,sysselsatte_innvandringsgrunn,personer
2007,10,utdanning,alle,120,sysselsatte_innvandringsgrunn,personer
2007,11,alle,0,7775,sysselsatte_innvandringsgrunn,personer
2007,11,alle,1,12255,sysselsatte_innvandringsgrunn,personer
2007,11,alle,alle,20030,sysselsatte_innvandringsgrunn,personer
2007,11,annet,0,10,sysselsatte_innvandringsgrunn,personer
2007,11,annet,1,22,sysselsatte_innvandringsgrunn,personer
2007,11,annet,alle,32,sysselsatte_innvandringsgrunn,personer
2007,11,arbeid,0,920,sysselsatte_innvandringsgrunn,personer
2007,11,arbeid,1,4820,sysselsatte_innvandringsgrunn,personer
2007,11,arbeid,alle,5740,sysselsatte_innvandringsgrunn,personer
2007,11,familie,0,3025,sysselsatte_innvandringsgrunn,personer
2007,11,familie,1,1386,sysselsatte_innvandringsgrunn,personer
2007,11,familie,alle,4411,sysselsatte_innvandringsgrunn,personer
2007,11,flukt,0,1400,sysselsatte_innvandringsgrunn,personer
2007,11,flukt,1,2712,sysselsatte_innvandringsgrunn,personer
2007,11,flukt,alle,4112,sysselsatte_innvandringsgrunn,personer
2007,11,uoppgitt,0,2060,sysselsatte_innvandringsgrunn,personer
2007,11,uoppgitt,1,3072,sysselsatte_innvandringsgrunn,personer
2007,11,uoppgitt,alle,5132,sysselsatte_innvandringsgrunn,personer
2007,11,utdanning,0,360,sysselsatte_innvandringsgrunn,personer
2007,11,utdanning,1,243,sysselsatte_innvandringsgrunn,personer
2007,11,utdanning,alle,603,sysselsatte_innvandringsgrunn,personer
2007,12,alle,0,7072,sysselsatte_innvandringsgrunn,personer
2007,12,alle,1,9763,sysselsatte_innvandringsgrunn,personer
2007,12,alle,alle,16835,sysselsatte_innvandringsgrunn,personer
2007,12,annet,0,12,sysselsatte_innvandringsgrunn,personer
2007,12,annet,1,18,sysselsatte_innvandringsgrunn,personer
2007,12,annet,alle,30,sysselsatte_innvandringsgrunn,personer
2007,12,arbeid,0,756,sysselsatte_innvandringsgrunn,personer
2007,12,arbeid,1,3477,sysselsatte_innvandringsgrunn,personer
2007,12,arbeid,alle,4233,sysselsatte_innvandringsgrunn,personer
2007,12,familie,0,2519,sysselsatte_innvandringsgrunn,personer
2007,12,familie,1,1323,sysselsatte_innvandringsgrunn,personer
2007,12,familie,alle,3842,sysselsatte_innvandringsgrunn,personer
2007,12,flukt,0,1175,sysselsatte_innvandringsgrunn,personer
2007,12,flukt,1,2329,sysselsatte_innvandringsgrunn,personer
2007,12,flukt,alle,3504,sysselsatte_innvandringsgrunn,personer
2007,12,uoppgitt,0,2016,sysselsatte_innvandringsgrunn,personer
2007,12,uoppgitt,1,2253,sysselsatte_innvandringsgrunn,personer
2007,12,uoppgitt,alle,4269,sysselsatte_innvandringsgrunn,personer
2007,12,utdanning,0,594,sysselsatte_innvandringsgrunn,personer
2007,12,utdanning,1,363,sysselsatte_innvandringsgrunn,personer
2007,12,utdanning,alle,957,sysselsatte_innvandringsgrunn,personer
2007,14,alle,0,1323,sysselsatte_innvandringsgrunn,personer
2007,14,alle,1,1527,sysselsatte_innvandringsgrunn,personer
2007,14,alle,alle,2850,sysselsatte_innvandringsgrunn,personer
2007,14,annet,0,4,sysselsatte_innvandringsgrunn,personer
2007,14,annet,1,9,sysselsatte_innvandringsgrunn,personer
2007,14,annet,alle,13,sysselsatte_innvandringsgrunn,personer
2007,14,arbeid,0,154,sysselsatte_innvandringsgrunn,personer
2007,14,arbeid,1,569,sysselsatte_innvandringsgrunn,personer
2007,14,arbeid,alle,723,sysselsatte_innvandringsgrunn,personer
2007,14,familie,0,588,sysselsatte_innvandringsgrunn,personer
2007,14,familie,1,206,sysselsatte_innvandringsgrunn,personer
2007,14,familie,alle,794,sysselsatte_innvandringsgrunn,personer
2007,14,flukt,0,166,sysselsatte_innvandringsgrunn,personer
2007,14,flukt,1,349,sysselsatte_innvandringsgrunn,personer
2007,14,flukt,alle,515,sysselsatte_innvandringsgrunn,personer
2007,14,uoppgitt,0,364,sysselsatte_innvandringsgrunn,personer
2007,14,uoppgitt,1,365,sysselsatte_innvandringsgrunn,personer
2007,14,uoppgitt,alle,729,sysselsatte_innvandringsgrunn,personer
2007,14,utdanning,0,47,sysselsatte_innvandringsgrunn,personer
2007,14,utdanning,1,29,sysselsatte_innvandringsgrunn,personer
2007,14,utdanning,alle,76,sysselsatte_innvandringsgrunn,personer
2007,15,alle,0,3197,sysselsatte_innvandringsgrunn,personer
2007,15,alle,1,3538,sysselsatte_innvandringsgrunn,personer
2007,15,alle,alle,6735,sysselsatte_innvandringsgrunn,personer
2007,15,annet,0,6,sysselsatte_innvandringsgrunn,personer
2007,15,annet,1,6,sysselsatte_innvandringsgrunn,personer
2007,15,annet,alle,12,sysselsatte_innvandringsgrunn,personer
2007,15,arbeid,0,333,sysselsatte_innvandringsgrunn,personer
2007,15,arbeid,1,1390,sysselsatte_innvandringsgrunn,personer
2007,15,arbeid,alle,1723,sysselsatte_innvandringsgrunn,personer
2007,15,familie,0,1547,sysselsatte_innvandringsgrunn,personer
2007,15,familie,1,443,sysselsatte_innvandringsgrunn,personer
2007,15,familie,alle,1990,sysselsatte_innvandringsgrunn,personer
2007,15,flukt,0,380,sysselsatte_innvandringsgrunn,personer
2007,15,flukt,1,790,sysselsatte_innvandringsgrunn,personer
2007,15,flukt,alle,1170,sysselsatte_innvandringsgrunn,personer
2007,15,uoppgitt,0,777,sysselsatte_innvandringsgrunn,personer
2007,15,uoppgitt,1,839,sysselsatte_innvandringsgrunn,personer
