kommune_nr,botid_5,aar,tabellvariabel,tabellnavn,enhet
0901,alle,2006,332,sysselsatte_botid,personer
0904,0_4,2006,159,sysselsatte_botid,personer
0904,10+,2006,975,sysselsatte_botid,personer
0904,5_9,2006,125,sysselsatte_botid,personer
0904,alle,2006,1259,sysselsatte_botid,personer
0906,0_4,2006,265,sysselsatte_botid,personer
0906,10+,2006,1718,sysselsatte_botid,personer
0906,5_9,2006,208,sysselsatte_botid,personer
0906,alle,2006,2191,sysselsatte_botid,personer
0911,0_4,2006,13,sysselsatte_botid,personer
0911,10+,2006,59,sysselsatte_botid,personer
0911,5_9,2006,3,sysselsatte_botid,personer
0911,alle,2006,75,sysselsatte_botid,personer
0912,0_4,2006,10,sysselsatte_botid,personer
0912,10+,2006,37,sysselsatte_botid,personer
0912,5_9,2006,8,sysselsatte_botid,personer
0912,alle,2006,55,sysselsatte_botid,personer
0914,0_4,2006,26,sysselsatte_botid,personer
0914,10+,2006,199,sysselsatte_botid,personer
0914,5_9,2006,19,sysselsatte_botid,personer
0914,alle,2006,244,sysselsatte_botid,personer
0919,0_4,2006,23,sysselsatte_botid,personer
0919,10+,2006,107,sysselsatte_botid,personer
0919,5_9,2006,17,sysselsatte_botid,personer
0919,alle,2006,147,sysselsatte_botid,personer
0926,0_4,2006,49,sysselsatte_botid,personer
0926,10+,2006,449,sysselsatte_botid,personer
0926,5_9,2006,38,sysselsatte_botid,personer
0926,alle,2006,536,sysselsatte_botid,personer
0928,0_4,2006,27,sysselsatte_botid,personer
0928,10+,2006,129,sysselsatte_botid,personer
0928,5_9,2006,27,sysselsatte_botid,personer
0928,alle,2006,183,sysselsatte_botid,personer
0929,0_4,2006,14,sysselsatte_botid,personer
0929,10+,2006,38,sysselsatte_botid,personer
0929,5_9,2006,11,sysselsatte_botid,personer
0929,alle,2006,63,sysselsatte_botid,personer
0935,0_4,2006,13,sysselsatte_botid,personer
0935,10+,2006,26,sysselsatte_botid,personer
0935,alle,2006,39,sysselsatte_botid,personer
0937,0_4,2006,21,sysselsatte_botid,personer
0937,10+,2006,146,sysselsatte_botid,personer
0937,5_9,2006,29,sysselsatte_botid,personer
0937,alle,2006,196,sysselsatte_botid,personer
0938,10+,2006,33,sysselsatte_botid,personer
0938,5_9,2006,3,sysselsatte_botid,personer
0938,alle,2006,38,sysselsatte_botid,personer
0940,0_4,2006,7,sysselsatte_botid,personer
0940,10+,2006,33,sysselsatte_botid,personer
0940,5_9,2006,8,sysselsatte_botid,personer
0940,alle,2006,48,sysselsatte_botid,personer
0941,0_4,2006,14,sysselsatte_botid,personer
0941,10+,2006,36,sysselsatte_botid,personer
0941,5_9,2006,8,sysselsatte_botid,personer
0941,alle,2006,58,sysselsatte_botid,personer
1001,0_4,2006,631,sysselsatte_botid,personer
1001,10+,2006,4949,sysselsatte_botid,personer
1001,5_9,2006,669,sysselsatte_botid,personer
1001,alle,2006,6249,sysselsatte_botid,personer
1002,0_4,2006,85,sysselsatte_botid,personer
1002,10+,2006,628,sysselsatte_botid,personer
1002,5_9,2006,53,sysselsatte_botid,personer
1002,alle,2006,766,sysselsatte_botid,personer
1003,0_4,2006,49,sysselsatte_botid,personer
1003,10+,2006,536,sysselsatte_botid,personer
1003,5_9,2006,52,sysselsatte_botid,personer
1003,alle,2006,637,sysselsatte_botid,personer
1004,0_4,2006,84,sysselsatte_botid,personer
1004,10+,2006,362,sysselsatte_botid,personer
1004,5_9,2006,106,sysselsatte_botid,personer
1004,alle,2006,552,sysselsatte_botid,personer
1014,0_4,2006,79,sysselsatte_botid,personer
1014,10+,2006,439,sysselsatte_botid,personer
1014,5_9,2006,42,sysselsatte_botid,personer
1014,alle,2006,560,sysselsatte_botid,personer
1017,0_4,2006,33,sysselsatte_botid,personer
1017,10+,2006,246,sysselsatte_botid,personer
1017,5_9,2006,62,sysselsatte_botid,personer
1017,alle,2006,341,sysselsatte_botid,personer
1018,0_4,2006,51,sysselsatte_botid,personer
1018,10+,2006,417,sysselsatte_botid,personer
1018,5_9,2006,42,sysselsatte_botid,personer
1018,alle,2006,510,sysselsatte_botid,personer
1021,0_4,2006,19,sysselsatte_botid,personer
1021,10+,2006,62,sysselsatte_botid,personer
1021,5_9,2006,18,sysselsatte_botid,personer
1021,alle,2006,99,sysselsatte_botid,personer
1026,0_4,2006,12,sysselsatte_botid,personer
1026,10+,2006,30,sysselsatte_botid,personer
1026,alle,2006,43,sysselsatte_botid,personer
1027,0_4,2006,8,sysselsatte_botid,personer
1027,10+,2006,53,sysselsatte_botid,personer
1027,5_9,2006,5,sysselsatte_botid,personer
1027,alle,2006,66,sysselsatte_botid,personer
1029,0_4,2006,29,sysselsatte_botid,personer
1029,10+,2006,224,sysselsatte_botid,personer
1029,5_9,2006,25,sysselsatte_botid,personer
1029,alle,2006,278,sysselsatte_botid,personer
1032,0_4,2006,62,sysselsatte_botid,personer
1032,10+,2006,391,sysselsatte_botid,personer
1032,5_9,2006,45,sysselsatte_botid,personer
1032,alle,2006,498,sysselsatte_botid,personer
1034,0_4,2006,15,sysselsatte_botid,personer
1034,10+,2006,66,sysselsatte_botid,personer
1034,5_9,2006,6,sysselsatte_botid,personer
1034,alle,2006,87,sysselsatte_botid,personer
1037,0_4,2006,34,sysselsatte_botid,personer
1037,10+,2006,297,sysselsatte_botid,personer
1037,5_9,2006,20,sysselsatte_botid,personer
1037,alle,2006,351,sysselsatte_botid,personer
1046,0_4,2006,27,sysselsatte_botid,personer
1046,10+,2006,42,sysselsatte_botid,personer
1046,5_9,2006,7,sysselsatte_botid,personer
1046,alle,2006,76,sysselsatte_botid,personer
1101,0_4,2006,132,sysselsatte_botid,personer
1101,10+,2006,380,sysselsatte_botid,personer
1101,5_9,2006,63,sysselsatte_botid,personer
1101,alle,2006,575,sysselsatte_botid,personer
1102,0_4,2006,725,sysselsatte_botid,personer
1102,10+,2006,2995,sysselsatte_botid,personer
1102,5_9,2006,529,sysselsatte_botid,personer
1102,alle,2006,4249,sysselsatte_botid,personer
1103,0_4,2006,2211,sysselsatte_botid,personer
1103,10+,2006,7120,sysselsatte_botid,personer
1103,5_9,2006,1224,sysselsatte_botid,personer
1103,alle,2006,10555,sysselsatte_botid,personer
1106,0_4,2006,599,sysselsatte_botid,personer
1106,10+,2006,1276,sysselsatte_botid,personer
1106,5_9,2006,251,sysselsatte_botid,personer
1106,alle,2006,2126,sysselsatte_botid,personer
1111,0_4,2006,11,sysselsatte_botid,personer
1111,10+,2006,83,sysselsatte_botid,personer
1111,5_9,2006,6,sysselsatte_botid,personer
1111,alle,2006,100,sysselsatte_botid,personer
1112,0_4,2006,24,sysselsatte_botid,personer
1112,10+,2006,72,sysselsatte_botid,personer
1112,5_9,2006,36,sysselsatte_botid,personer
1112,alle,2006,132,sysselsatte_botid,personer
1114,0_4,2006,14,sysselsatte_botid,personer
1114,10+,2006,62,sysselsatte_botid,personer
1114,5_9,2006,9,sysselsatte_botid,personer
1114,alle,2006,85,sysselsatte_botid,personer
1119,0_4,2006,129,sysselsatte_botid,personer
1119,10+,2006,308,sysselsatte_botid,personer
1119,5_9,2006,111,sysselsatte_botid,personer
1119,alle,2006,548,sysselsatte_botid,personer
1120,0_4,2006,158,sysselsatte_botid,personer
1120,10+,2006,450,sysselsatte_botid,personer
1120,5_9,2006,81,sysselsatte_botid,personer
1120,alle,2006,689,sysselsatte_botid,personer
1121,0_4,2006,127,sysselsatte_botid,personer
1121,10+,2006,447,sysselsatte_botid,personer
1121,5_9,2006,74,sysselsatte_botid,personer
1121,alle,2006,648,sysselsatte_botid,personer
1122,0_4,2006,77,sysselsatte_botid,personer
1122,10+,2006,342,sysselsatte_botid,personer
1122,5_9,2006,61,sysselsatte_botid,personer
1122,alle,2006,480,sysselsatte_botid,personer
1124,0_4,2006,310,sysselsatte_botid,personer
1124,10+,2006,950,sysselsatte_botid,personer
1124,5_9,2006,180,sysselsatte_botid,personer
1124,alle,2006,1440,sysselsatte_botid,personer
1127,0_4,2006,86,sysselsatte_botid,personer
1127,10+,2006,367,sysselsatte_botid,personer
1127,5_9,2006,52,sysselsatte_botid,personer
1127,alle,2006,505,sysselsatte_botid,personer
1129,10+,2006,32,sysselsatte_botid,personer
1129,5_9,2006,7,sysselsatte_botid,personer
1129,alle,2006,41,sysselsatte_botid,personer
1130,0_4,2006,56,sysselsatte_botid,personer
1130,10+,2006,309,sysselsatte_botid,personer
1130,5_9,2006,51,sysselsatte_botid,personer
1130,alle,2006,416,sysselsatte_botid,personer
1133,0_4,2006,64,sysselsatte_botid,personer
1133,10+,2006,63,sysselsatte_botid,personer
1133,5_9,2006,25,sysselsatte_botid,personer
1133,alle,2006,152,sysselsatte_botid,personer
1134,0_4,2006,32,sysselsatte_botid,personer
1134,10+,2006,94,sysselsatte_botid,personer
1134,5_9,2006,18,sysselsatte_botid,personer
1134,alle,2006,144,sysselsatte_botid,personer
1135,0_4,2006,28,sysselsatte_botid,personer
1135,10+,2006,95,sysselsatte_botid,personer
1135,5_9,2006,10,sysselsatte_botid,personer
1135,alle,2006,133,sysselsatte_botid,personer
1141,0_4,2006,17,sysselsatte_botid,personer
1141,10+,2006,68,sysselsatte_botid,personer
1141,5_9,2006,4,sysselsatte_botid,personer
1141,alle,2006,89,sysselsatte_botid,personer
1142,0_4,2006,35,sysselsatte_botid,personer
1142,10+,2006,73,sysselsatte_botid,personer
1142,5_9,2006,14,sysselsatte_botid,personer
1142,alle,2006,122,sysselsatte_botid,personer
1144,0_4,2006,6,sysselsatte_botid,personer
1144,10+,2006,14,sysselsatte_botid,personer
1144,alle,2006,22,sysselsatte_botid,personer
1145,10+,2006,17,sysselsatte_botid,personer
1145,alle,2006,21,sysselsatte_botid,personer
1146,0_4,2006,50,sysselsatte_botid,personer
1146,10+,2006,160,sysselsatte_botid,personer
1146,5_9,2006,25,sysselsatte_botid,personer
1146,alle,2006,235,sysselsatte_botid,personer
1149,0_4,2006,198,sysselsatte_botid,personer
1149,10+,2006,1115,sysselsatte_botid,personer
1149,5_9,2006,153,sysselsatte_botid,personer
1149,alle,2006,1466,sysselsatte_botid,personer
1151,10+,2006,5,sysselsatte_botid,personer
1151,alle,2006,9,sysselsatte_botid,personer
1160,0_4,2006,107,sysselsatte_botid,personer
1160,10+,2006,152,sysselsatte_botid,personer
1160,5_9,2006,36,sysselsatte_botid,personer
1160,alle,2006,295,sysselsatte_botid,personer
1201,0_4,2006,3219,sysselsatte_botid,personer
1201,10+,2006,10951,sysselsatte_botid,personer
1201,5_9,2006,1817,sysselsatte_botid,personer
1201,alle,2006,15987,sysselsatte_botid,personer
1211,0_4,2006,52,sysselsatte_botid,personer
1211,10+,2006,59,sysselsatte_botid,personer
1211,5_9,2006,22,sysselsatte_botid,personer
1211,alle,2006,133,sysselsatte_botid,personer
1216,0_4,2006,27,sysselsatte_botid,personer
1216,10+,2006,111,sysselsatte_botid,personer
1216,5_9,2006,11,sysselsatte_botid,personer
1216,alle,2006,149,sysselsatte_botid,personer
1219,0_4,2006,72,sysselsatte_botid,personer
1219,10+,2006,226,sysselsatte_botid,personer
1219,5_9,2006,53,sysselsatte_botid,personer
1219,alle,2006,351,sysselsatte_botid,personer
1221,0_4,2006,119,sysselsatte_botid,personer
1221,10+,2006,458,sysselsatte_botid,personer
1221,5_9,2006,61,sysselsatte_botid,personer
1221,alle,2006,638,sysselsatte_botid,personer
1222,0_4,2006,10,sysselsatte_botid,personer
1222,10+,2006,57,sysselsatte_botid,personer
1222,5_9,2006,8,sysselsatte_botid,personer
1222,alle,2006,75,sysselsatte_botid,personer
1223,0_4,2006,22,sysselsatte_botid,personer
1223,10+,2006,61,sysselsatte_botid,personer
1223,5_9,2006,16,sysselsatte_botid,personer
1223,alle,2006,99,sysselsatte_botid,personer
1224,0_4,2006,73,sysselsatte_botid,personer
1224,10+,2006,264,sysselsatte_botid,personer
1224,5_9,2006,40,sysselsatte_botid,personer
1224,alle,2006,377,sysselsatte_botid,personer
1227,10+,2006,8,sysselsatte_botid,personer
1227,alle,2006,11,sysselsatte_botid,personer
1228,0_4,2006,65,sysselsatte_botid,personer
1228,10+,2006,156,sysselsatte_botid,personer
1228,5_9,2006,35,sysselsatte_botid,personer
1228,alle,2006,256,sysselsatte_botid,personer
1231,0_4,2006,21,sysselsatte_botid,personer
1231,10+,2006,71,sysselsatte_botid,personer
1231,5_9,2006,14,sysselsatte_botid,personer
1231,alle,2006,106,sysselsatte_botid,personer
1232,0_4,2006,9,sysselsatte_botid,personer
1232,10+,2006,16,sysselsatte_botid,personer
1232,5_9,2006,5,sysselsatte_botid,personer
1232,alle,2006,30,sysselsatte_botid,personer
1233,0_4,2006,7,sysselsatte_botid,personer
1233,10+,2006,34,sysselsatte_botid,personer
1233,5_9,2006,9,sysselsatte_botid,personer
1233,alle,2006,50,sysselsatte_botid,personer
1234,10+,2006,21,sysselsatte_botid,personer
1234,5_9,2006,4,sysselsatte_botid,personer
1234,alle,2006,26,sysselsatte_botid,personer
1235,0_4,2006,69,sysselsatte_botid,personer
1235,10+,2006,273,sysselsatte_botid,personer
1235,5_9,2006,51,sysselsatte_botid,personer
1235,alle,2006,393,sysselsatte_botid,personer
1238,0_4,2006,58,sysselsatte_botid,personer
1238,10+,2006,165,sysselsatte_botid,personer
1238,5_9,2006,36,sysselsatte_botid,personer
1238,alle,2006,259,sysselsatte_botid,personer
1241,0_4,2006,20,sysselsatte_botid,personer
1241,10+,2006,46,sysselsatte_botid,personer
1241,5_9,2006,18,sysselsatte_botid,personer
1241,alle,2006,84,sysselsatte_botid,personer
1242,0_4,2006,18,sysselsatte_botid,personer
1242,10+,2006,49,sysselsatte_botid,personer
1242,5_9,2006,4,sysselsatte_botid,personer
1242,alle,2006,71,sysselsatte_botid,personer
1243,0_4,2006,154,sysselsatte_botid,personer
1243,10+,2006,409,sysselsatte_botid,personer
1243,5_9,2006,69,sysselsatte_botid,personer
1243,alle,2006,632,sysselsatte_botid,personer
1244,0_4,2006,45,sysselsatte_botid,personer
1244,10+,2006,98,sysselsatte_botid,personer
1244,5_9,2006,18,sysselsatte_botid,personer
1244,alle,2006,161,sysselsatte_botid,personer
1245,0_4,2006,50,sysselsatte_botid,personer
1245,10+,2006,124,sysselsatte_botid,personer
1245,5_9,2006,30,sysselsatte_botid,personer
1245,alle,2006,204,sysselsatte_botid,personer
1246,0_4,2006,172,sysselsatte_botid,personer
1246,10+,2006,595,sysselsatte_botid,personer
1246,5_9,2006,79,sysselsatte_botid,personer
1246,alle,2006,846,sysselsatte_botid,personer
1247,0_4,2006,128,sysselsatte_botid,personer
1247,10+,2006,548,sysselsatte_botid,personer
1247,5_9,2006,72,sysselsatte_botid,personer
1247,alle,2006,748,sysselsatte_botid,personer
1251,0_4,2006,18,sysselsatte_botid,personer
1251,10+,2006,66,sysselsatte_botid,personer
1251,5_9,2006,11,sysselsatte_botid,personer
1251,alle,2006,95,sysselsatte_botid,personer
1252,alle,2006,4,sysselsatte_botid,personer
1253,0_4,2006,45,sysselsatte_botid,personer
1253,10+,2006,130,sysselsatte_botid,personer
1253,5_9,2006,18,sysselsatte_botid,personer
1253,alle,2006,193,sysselsatte_botid,personer
1256,0_4,2006,34,sysselsatte_botid,personer
1256,10+,2006,129,sysselsatte_botid,personer
1256,5_9,2006,21,sysselsatte_botid,personer
1256,alle,2006,184,sysselsatte_botid,personer
1259,0_4,2006,23,sysselsatte_botid,personer
1259,10+,2006,88,sysselsatte_botid,personer
1259,5_9,2006,13,sysselsatte_botid,personer
1259,alle,2006,124,sysselsatte_botid,personer
1260,0_4,2006,57,sysselsatte_botid,personer
1260,10+,2006,57,sysselsatte_botid,personer
1260,5_9,2006,14,sysselsatte_botid,personer
1260,alle,2006,128,sysselsatte_botid,personer
1263,0_4,2006,70,sysselsatte_botid,personer
1263,10+,2006,269,sysselsatte_botid,personer
1263,5_9,2006,37,sysselsatte_botid,personer
1263,alle,2006,376,sysselsatte_botid,personer
1264,0_4,2006,23,sysselsatte_botid,personer
1264,10+,2006,41,sysselsatte_botid,personer
1264,5_9,2006,7,sysselsatte_botid,personer
1264,alle,2006,71,sysselsatte_botid,personer
1265,10+,2006,9,sysselsatte_botid,personer
1265,5_9,2006,4,sysselsatte_botid,personer
1265,alle,2006,15,sysselsatte_botid,personer
1266,0_4,2006,5,sysselsatte_botid,personer
1266,10+,2006,19,sysselsatte_botid,personer
1266,5_9,2006,5,sysselsatte_botid,personer
1266,alle,2006,29,sysselsatte_botid,personer
1401,0_4,2006,104,sysselsatte_botid,personer
1401,10+,2006,296,sysselsatte_botid,personer
1401,5_9,2006,85,sysselsatte_botid,personer
1401,alle,2006,485,sysselsatte_botid,personer
1411,0_4,2006,9,sysselsatte_botid,personer
1411,10+,2006,31,sysselsatte_botid,personer
1411,5_9,2006,6,sysselsatte_botid,personer
1411,alle,2006,46,sysselsatte_botid,personer
1412,0_4,2006,8,sysselsatte_botid,personer
1412,10+,2006,7,sysselsatte_botid,personer
1412,5_9,2006,7,sysselsatte_botid,personer
1412,alle,2006,22,sysselsatte_botid,personer
1413,0_4,2006,31,sysselsatte_botid,personer
1413,10+,2006,20,sysselsatte_botid,personer
1413,alle,2006,53,sysselsatte_botid,personer
1416,0_4,2006,29,sysselsatte_botid,personer
1416,10+,2006,109,sysselsatte_botid,personer
1416,5_9,2006,18,sysselsatte_botid,personer
1416,alle,2006,156,sysselsatte_botid,personer
1417,0_4,2006,41,sysselsatte_botid,personer
1417,10+,2006,16,sysselsatte_botid,personer
1417,5_9,2006,12,sysselsatte_botid,personer
1417,alle,2006,69,sysselsatte_botid,personer
1418,0_4,2006,19,sysselsatte_botid,personer
1418,10+,2006,38,sysselsatte_botid,personer
1418,5_9,2006,29,sysselsatte_botid,personer
1418,alle,2006,86,sysselsatte_botid,personer
1419,0_4,2006,7,sysselsatte_botid,personer
1419,10+,2006,43,sysselsatte_botid,personer
1419,5_9,2006,7,sysselsatte_botid,personer
1419,alle,2006,57,sysselsatte_botid,personer
1420,0_4,2006,54,sysselsatte_botid,personer
1420,10+,2006,148,sysselsatte_botid,personer
1420,5_9,2006,29,sysselsatte_botid,personer
1420,alle,2006,231,sysselsatte_botid,personer
1421,0_4,2006,15,sysselsatte_botid,personer
1421,10+,2006,29,sysselsatte_botid,personer
1421,5_9,2006,7,sysselsatte_botid,personer
1421,alle,2006,51,sysselsatte_botid,personer
1422,0_4,2006,10,sysselsatte_botid,personer
1422,10+,2006,62,sysselsatte_botid,personer
1422,5_9,2006,12,sysselsatte_botid,personer
1422,alle,2006,84,sysselsatte_botid,personer
1424,0_4,2006,32,sysselsatte_botid,personer
1424,10+,2006,101,sysselsatte_botid,personer
1424,5_9,2006,30,sysselsatte_botid,personer
1424,alle,2006,163,sysselsatte_botid,personer
1426,0_4,2006,23,sysselsatte_botid,personer
1426,10+,2006,78,sysselsatte_botid,personer
1426,5_9,2006,7,sysselsatte_botid,personer
1426,alle,2006,108,sysselsatte_botid,personer
1428,0_4,2006,15,sysselsatte_botid,personer
1428,10+,2006,46,sysselsatte_botid,personer
1428,5_9,2006,4,sysselsatte_botid,personer
1428,alle,2006,65,sysselsatte_botid,personer
1429,0_4,2006,18,sysselsatte_botid,personer
1429,10+,2006,40,sysselsatte_botid,personer
1429,5_9,2006,17,sysselsatte_botid,personer
1429,alle,2006,75,sysselsatte_botid,personer
1430,0_4,2006,16,sysselsatte_botid,personer
1430,10+,2006,41,sysselsatte_botid,personer
1430,5_9,2006,6,sysselsatte_botid,personer
1430,alle,2006,63,sysselsatte_botid,personer
1431,0_4,2006,8,sysselsatte_botid,personer
1431,10+,2006,43,sysselsatte_botid,personer
1431,5_9,2006,7,sysselsatte_botid,personer
1431,alle,2006,58,sysselsatte_botid,personer
1432,0_4,2006,104,sysselsatte_botid,personer
1432,10+,2006,261,sysselsatte_botid,personer
1432,5_9,2006,50,sysselsatte_botid,personer
1432,alle,2006,415,sysselsatte_botid,personer
1433,0_4,2006,11,sysselsatte_botid,personer
1433,10+,2006,41,sysselsatte_botid,personer
1433,5_9,2006,6,sysselsatte_botid,personer
1433,alle,2006,58,sysselsatte_botid,personer
1438,0_4,2006,56,sysselsatte_botid,personer
1438,10+,2006,47,sysselsatte_botid,personer
1438,5_9,2006,15,sysselsatte_botid,personer
1438,alle,2006,118,sysselsatte_botid,personer
1439,0_4,2006,39,sysselsatte_botid,personer
1439,10+,2006,137,sysselsatte_botid,personer
1439,5_9,2006,52,sysselsatte_botid,personer
1439,alle,2006,228,sysselsatte_botid,personer
1441,0_4,2006,14,sysselsatte_botid,personer
1441,10+,2006,43,sysselsatte_botid,personer
1441,5_9,2006,13,sysselsatte_botid,personer
1441,alle,2006,70,sysselsatte_botid,personer
1443,0_4,2006,22,sysselsatte_botid,personer
1443,10+,2006,127,sysselsatte_botid,personer
1443,5_9,2006,31,sysselsatte_botid,personer
1443,alle,2006,180,sysselsatte_botid,personer
1444,0_4,2006,8,sysselsatte_botid,personer
1444,10+,2006,34,sysselsatte_botid,personer
1444,5_9,2006,4,sysselsatte_botid,personer
1444,alle,2006,46,sysselsatte_botid,personer
1445,0_4,2006,28,sysselsatte_botid,personer
1445,10+,2006,78,sysselsatte_botid,personer
1445,5_9,2006,11,sysselsatte_botid,personer
1445,alle,2006,117,sysselsatte_botid,personer
1449,0_4,2006,159,sysselsatte_botid,personer
1449,10+,2006,133,sysselsatte_botid,personer
1449,5_9,2006,47,sysselsatte_botid,personer
1449,alle,2006,339,sysselsatte_botid,personer
