aar,fylke_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2007,12,alle,55_69,43858,sysselsatte_innvkat_alder,personer
2007,12,alle,alle,244073,sysselsatte_innvkat_alder,personer
2007,12,befolkningen_ellers,18_29,52923,sysselsatte_innvkat_alder,personer
2007,12,befolkningen_ellers,30_54,124704,sysselsatte_innvkat_alder,personer
2007,12,befolkningen_ellers,55_69,42399,sysselsatte_innvkat_alder,personer
2007,12,befolkningen_ellers,alle,227238,sysselsatte_innvkat_alder,personer
2007,12,innvandrere,18_29,4330,sysselsatte_innvkat_alder,personer
2007,12,innvandrere,30_54,10884,sysselsatte_innvkat_alder,personer
2007,12,innvandrere,55_69,1459,sysselsatte_innvkat_alder,personer
2007,12,innvandrere,alle,16835,sysselsatte_innvkat_alder,personer
2007,14,alle,18_29,11751,sysselsatte_innvkat_alder,personer
2007,14,alle,30_54,31003,sysselsatte_innvkat_alder,personer
2007,14,alle,55_69,11442,sysselsatte_innvkat_alder,personer
2007,14,alle,alle,56705,sysselsatte_innvkat_alder,personer
2007,14,befolkningen_ellers,18_29,11133,sysselsatte_innvkat_alder,personer
2007,14,befolkningen_ellers,30_54,29073,sysselsatte_innvkat_alder,personer
2007,14,befolkningen_ellers,55_69,11175,sysselsatte_innvkat_alder,personer
2007,14,befolkningen_ellers,alle,53855,sysselsatte_innvkat_alder,personer
2007,14,innvandrere,18_29,618,sysselsatte_innvkat_alder,personer
2007,14,innvandrere,30_54,1930,sysselsatte_innvkat_alder,personer
2007,14,innvandrere,55_69,267,sysselsatte_innvkat_alder,personer
2007,14,innvandrere,alle,2850,sysselsatte_innvkat_alder,personer
2007,15,alle,18_29,27717,sysselsatte_innvkat_alder,personer
2007,15,alle,30_54,71725,sysselsatte_innvkat_alder,personer
2007,15,alle,55_69,26355,sysselsatte_innvkat_alder,personer
2007,15,alle,alle,130668,sysselsatte_innvkat_alder,personer
2007,15,befolkningen_ellers,18_29,26122,sysselsatte_innvkat_alder,personer
2007,15,befolkningen_ellers,30_54,67275,sysselsatte_innvkat_alder,personer
2007,15,befolkningen_ellers,55_69,25757,sysselsatte_innvkat_alder,personer
2007,15,befolkningen_ellers,alle,123933,sysselsatte_innvkat_alder,personer
2007,15,innvandrere,18_29,1595,sysselsatte_innvkat_alder,personer
2007,15,innvandrere,30_54,4450,sysselsatte_innvkat_alder,personer
2007,15,innvandrere,55_69,598,sysselsatte_innvkat_alder,personer
2007,15,innvandrere,alle,6735,sysselsatte_innvkat_alder,personer
2007,16,alle,18_29,34648,sysselsatte_innvkat_alder,personer
2007,16,alle,30_54,84654,sysselsatte_innvkat_alder,personer
2007,16,alle,55_69,26822,sysselsatte_innvkat_alder,personer
2007,16,alle,alle,150021,sysselsatte_innvkat_alder,personer
2007,16,befolkningen_ellers,18_29,32095,sysselsatte_innvkat_alder,personer
2007,16,befolkningen_ellers,30_54,78863,sysselsatte_innvkat_alder,personer
2007,16,befolkningen_ellers,55_69,26088,sysselsatte_innvkat_alder,personer
2007,16,befolkningen_ellers,alle,140851,sysselsatte_innvkat_alder,personer
2007,16,innvandrere,18_29,2553,sysselsatte_innvkat_alder,personer
2007,16,innvandrere,30_54,5791,sysselsatte_innvkat_alder,personer
2007,16,innvandrere,55_69,734,sysselsatte_innvkat_alder,personer
2007,16,innvandrere,alle,9170,sysselsatte_innvkat_alder,personer
2007,17,alle,18_29,13496,sysselsatte_innvkat_alder,personer
2007,17,alle,30_54,36686,sysselsatte_innvkat_alder,personer
2007,17,alle,55_69,13700,sysselsatte_innvkat_alder,personer
2007,17,alle,alle,66160,sysselsatte_innvkat_alder,personer
2007,17,befolkningen_ellers,18_29,12968,sysselsatte_innvkat_alder,personer
2007,17,befolkningen_ellers,30_54,35145,sysselsatte_innvkat_alder,personer
2007,17,befolkningen_ellers,55_69,13463,sysselsatte_innvkat_alder,personer
2007,17,befolkningen_ellers,alle,63830,sysselsatte_innvkat_alder,personer
2007,17,innvandrere,18_29,528,sysselsatte_innvkat_alder,personer
2007,17,innvandrere,30_54,1541,sysselsatte_innvkat_alder,personer
2007,17,innvandrere,55_69,237,sysselsatte_innvkat_alder,personer
2007,17,innvandrere,alle,2330,sysselsatte_innvkat_alder,personer
2007,18,alle,18_29,24399,sysselsatte_innvkat_alder,personer
2007,18,alle,30_54,66920,sysselsatte_innvkat_alder,personer
2007,18,alle,55_69,22904,sysselsatte_innvkat_alder,personer
2007,18,alle,alle,118372,sysselsatte_innvkat_alder,personer
2007,18,befolkningen_ellers,18_29,23320,sysselsatte_innvkat_alder,personer
2007,18,befolkningen_ellers,30_54,63860,sysselsatte_innvkat_alder,personer
2007,18,befolkningen_ellers,55_69,22407,sysselsatte_innvkat_alder,personer
2007,18,befolkningen_ellers,alle,113663,sysselsatte_innvkat_alder,personer
2007,18,innvandrere,18_29,1079,sysselsatte_innvkat_alder,personer
2007,18,innvandrere,30_54,3060,sysselsatte_innvkat_alder,personer
2007,18,innvandrere,55_69,497,sysselsatte_innvkat_alder,personer
2007,18,innvandrere,alle,4709,sysselsatte_innvkat_alder,personer
2007,19,alle,18_29,17613,sysselsatte_innvkat_alder,personer
2007,19,alle,30_54,45899,sysselsatte_innvkat_alder,personer
2007,19,alle,55_69,15138,sysselsatte_innvkat_alder,personer
2007,19,alle,alle,81295,sysselsatte_innvkat_alder,personer
2007,19,befolkningen_ellers,18_29,16492,sysselsatte_innvkat_alder,personer
2007,19,befolkningen_ellers,30_54,42977,sysselsatte_innvkat_alder,personer
2007,19,befolkningen_ellers,55_69,14716,sysselsatte_innvkat_alder,personer
2007,19,befolkningen_ellers,alle,76775,sysselsatte_innvkat_alder,personer
2007,19,innvandrere,18_29,1121,sysselsatte_innvkat_alder,personer
2007,19,innvandrere,30_54,2922,sysselsatte_innvkat_alder,personer
2007,19,innvandrere,55_69,422,sysselsatte_innvkat_alder,personer
2007,19,innvandrere,alle,4520,sysselsatte_innvkat_alder,personer
2007,20,alle,18_29,7831,sysselsatte_innvkat_alder,personer
2007,20,alle,30_54,21170,sysselsatte_innvkat_alder,personer
2007,20,alle,55_69,6879,sysselsatte_innvkat_alder,personer
2007,20,alle,alle,37434,sysselsatte_innvkat_alder,personer
2007,20,befolkningen_ellers,18_29,7185,sysselsatte_innvkat_alder,personer
2007,20,befolkningen_ellers,30_54,19465,sysselsatte_innvkat_alder,personer
2007,20,befolkningen_ellers,55_69,6549,sysselsatte_innvkat_alder,personer
2007,20,befolkningen_ellers,alle,34700,sysselsatte_innvkat_alder,personer
2007,20,innvandrere,18_29,646,sysselsatte_innvkat_alder,personer
2007,20,innvandrere,30_54,1705,sysselsatte_innvkat_alder,personer
2007,20,innvandrere,55_69,330,sysselsatte_innvkat_alder,personer
2007,20,innvandrere,alle,2734,sysselsatte_innvkat_alder,personer
2008,00,alle,18_29,551717,sysselsatte_innvkat_alder,personer
2008,00,alle,30_54,1426380,sysselsatte_innvkat_alder,personer
2008,00,alle,55_69,471998,sysselsatte_innvkat_alder,personer
2008,00,alle,alle,2524752,sysselsatte_innvkat_alder,personer
2008,00,befolkningen_ellers,18_29,490520,sysselsatte_innvkat_alder,personer
2008,00,befolkningen_ellers,30_54,1271395,sysselsatte_innvkat_alder,personer
2008,00,befolkningen_ellers,55_69,449822,sysselsatte_innvkat_alder,personer
2008,00,befolkningen_ellers,alle,2283737,sysselsatte_innvkat_alder,personer
2008,00,innvandrere,18_29,61197,sysselsatte_innvkat_alder,personer
2008,00,innvandrere,30_54,154985,sysselsatte_innvkat_alder,personer
2008,00,innvandrere,55_69,22176,sysselsatte_innvkat_alder,personer
2008,00,innvandrere,alle,241015,sysselsatte_innvkat_alder,personer
2008,01,alle,18_29,26992,sysselsatte_innvkat_alder,personer
2008,01,alle,30_54,76923,sysselsatte_innvkat_alder,personer
2008,01,alle,55_69,26116,sysselsatte_innvkat_alder,personer
2008,01,alle,alle,133968,sysselsatte_innvkat_alder,personer
2008,01,befolkningen_ellers,18_29,24193,sysselsatte_innvkat_alder,personer
2008,01,befolkningen_ellers,30_54,69453,sysselsatte_innvkat_alder,personer
2008,01,befolkningen_ellers,55_69,24842,sysselsatte_innvkat_alder,personer
2008,01,befolkningen_ellers,alle,122255,sysselsatte_innvkat_alder,personer
2008,01,innvandrere,18_29,2799,sysselsatte_innvkat_alder,personer
2008,01,innvandrere,30_54,7470,sysselsatte_innvkat_alder,personer
2008,01,innvandrere,55_69,1274,sysselsatte_innvkat_alder,personer
2008,01,innvandrere,alle,11713,sysselsatte_innvkat_alder,personer
2008,02,alle,18_29,51626,sysselsatte_innvkat_alder,personer
2008,02,alle,30_54,169327,sysselsatte_innvkat_alder,personer
2008,02,alle,55_69,53535,sysselsatte_innvkat_alder,personer
2008,02,alle,alle,282382,sysselsatte_innvkat_alder,personer
2008,02,befolkningen_ellers,18_29,44922,sysselsatte_innvkat_alder,personer
2008,02,befolkningen_ellers,30_54,147642,sysselsatte_innvkat_alder,personer
2008,02,befolkningen_ellers,55_69,50081,sysselsatte_innvkat_alder,personer
2008,02,befolkningen_ellers,alle,250182,sysselsatte_innvkat_alder,personer
2008,02,innvandrere,18_29,6704,sysselsatte_innvkat_alder,personer
2008,02,innvandrere,30_54,21685,sysselsatte_innvkat_alder,personer
2008,02,innvandrere,55_69,3454,sysselsatte_innvkat_alder,personer
2008,02,innvandrere,alle,32200,sysselsatte_innvkat_alder,personer
2008,03,alle,18_29,83716,sysselsatte_innvkat_alder,personer
2008,03,alle,30_54,180101,sysselsatte_innvkat_alder,personer
2008,03,alle,55_69,47470,sysselsatte_innvkat_alder,personer
2008,03,alle,alle,316353,sysselsatte_innvkat_alder,personer
2008,03,befolkningen_ellers,18_29,64566,sysselsatte_innvkat_alder,personer
2008,03,befolkningen_ellers,30_54,139173,sysselsatte_innvkat_alder,personer
2008,03,befolkningen_ellers,55_69,42318,sysselsatte_innvkat_alder,personer
2008,03,befolkningen_ellers,alle,250634,sysselsatte_innvkat_alder,personer
2008,03,innvandrere,18_29,19150,sysselsatte_innvkat_alder,personer
2008,03,innvandrere,30_54,40928,sysselsatte_innvkat_alder,personer
2008,03,innvandrere,55_69,5152,sysselsatte_innvkat_alder,personer
2008,03,innvandrere,alle,65719,sysselsatte_innvkat_alder,personer
2008,04,alle,18_29,18095,sysselsatte_innvkat_alder,personer
2008,04,alle,30_54,52987,sysselsatte_innvkat_alder,personer
2008,04,alle,55_69,20968,sysselsatte_innvkat_alder,personer
2008,04,alle,alle,95057,sysselsatte_innvkat_alder,personer
2008,04,befolkningen_ellers,18_29,17046,sysselsatte_innvkat_alder,personer
2008,04,befolkningen_ellers,30_54,49862,sysselsatte_innvkat_alder,personer
2008,04,befolkningen_ellers,55_69,20336,sysselsatte_innvkat_alder,personer
2008,04,befolkningen_ellers,alle,90168,sysselsatte_innvkat_alder,personer
2008,04,innvandrere,18_29,1049,sysselsatte_innvkat_alder,personer
2008,04,innvandrere,30_54,3125,sysselsatte_innvkat_alder,personer
2008,04,innvandrere,55_69,632,sysselsatte_innvkat_alder,personer
2008,04,innvandrere,alle,4889,sysselsatte_innvkat_alder,personer
2008,05,alle,18_29,18603,sysselsatte_innvkat_alder,personer
2008,05,alle,30_54,53422,sysselsatte_innvkat_alder,personer
2008,05,alle,55_69,20533,sysselsatte_innvkat_alder,personer
2008,05,alle,alle,95882,sysselsatte_innvkat_alder,personer
2008,05,befolkningen_ellers,18_29,17441,sysselsatte_innvkat_alder,personer
2008,05,befolkningen_ellers,30_54,50143,sysselsatte_innvkat_alder,personer
2008,05,befolkningen_ellers,55_69,20002,sysselsatte_innvkat_alder,personer
2008,05,befolkningen_ellers,alle,90809,sysselsatte_innvkat_alder,personer
2008,05,innvandrere,18_29,1162,sysselsatte_innvkat_alder,personer
2008,05,innvandrere,30_54,3279,sysselsatte_innvkat_alder,personer
2008,05,innvandrere,55_69,531,sysselsatte_innvkat_alder,personer
2008,05,innvandrere,alle,5073,sysselsatte_innvkat_alder,personer
2008,06,alle,18_29,26876,sysselsatte_innvkat_alder,personer
2008,06,alle,30_54,76889,sysselsatte_innvkat_alder,personer
2008,06,alle,55_69,27302,sysselsatte_innvkat_alder,personer
2008,06,alle,alle,135125,sysselsatte_innvkat_alder,personer
2008,06,befolkningen_ellers,18_29,23613,sysselsatte_innvkat_alder,personer
2008,06,befolkningen_ellers,30_54,67884,sysselsatte_innvkat_alder,personer
2008,06,befolkningen_ellers,55_69,26003,sysselsatte_innvkat_alder,personer
2008,06,befolkningen_ellers,alle,121362,sysselsatte_innvkat_alder,personer
2008,06,innvandrere,18_29,3263,sysselsatte_innvkat_alder,personer
2008,06,innvandrere,30_54,9005,sysselsatte_innvkat_alder,personer
2008,06,innvandrere,55_69,1299,sysselsatte_innvkat_alder,personer
2008,06,innvandrere,alle,13763,sysselsatte_innvkat_alder,personer
2008,07,alle,18_29,23728,sysselsatte_innvkat_alder,personer
2008,07,alle,30_54,65936,sysselsatte_innvkat_alder,personer
2008,07,alle,55_69,22879,sysselsatte_innvkat_alder,personer
2008,07,alle,alle,116420,sysselsatte_innvkat_alder,personer
2008,07,befolkningen_ellers,18_29,21373,sysselsatte_innvkat_alder,personer
2008,07,befolkningen_ellers,30_54,59868,sysselsatte_innvkat_alder,personer
2008,07,befolkningen_ellers,55_69,21891,sysselsatte_innvkat_alder,personer
2008,07,befolkningen_ellers,alle,106859,sysselsatte_innvkat_alder,personer
2008,07,innvandrere,18_29,2355,sysselsatte_innvkat_alder,personer
2008,07,innvandrere,30_54,6068,sysselsatte_innvkat_alder,personer
2008,07,innvandrere,55_69,988,sysselsatte_innvkat_alder,personer
2008,07,innvandrere,alle,9561,sysselsatte_innvkat_alder,personer
2008,08,alle,18_29,17070,sysselsatte_innvkat_alder,personer
2008,08,alle,30_54,47461,sysselsatte_innvkat_alder,personer
2008,08,alle,55_69,17387,sysselsatte_innvkat_alder,personer
2008,08,alle,alle,84641,sysselsatte_innvkat_alder,personer
2008,08,befolkningen_ellers,18_29,15799,sysselsatte_innvkat_alder,personer
2008,08,befolkningen_ellers,30_54,43737,sysselsatte_innvkat_alder,personer
2008,08,befolkningen_ellers,55_69,16783,sysselsatte_innvkat_alder,personer
2008,08,befolkningen_ellers,alle,78931,sysselsatte_innvkat_alder,personer
2008,08,innvandrere,18_29,1271,sysselsatte_innvkat_alder,personer
2008,08,innvandrere,30_54,3724,sysselsatte_innvkat_alder,personer
2008,08,innvandrere,55_69,604,sysselsatte_innvkat_alder,personer
2008,08,innvandrere,alle,5710,sysselsatte_innvkat_alder,personer
2008,09,alle,18_29,11553,sysselsatte_innvkat_alder,personer
2008,09,alle,30_54,30017,sysselsatte_innvkat_alder,personer
2008,09,alle,55_69,10735,sysselsatte_innvkat_alder,personer
2008,09,alle,alle,54352,sysselsatte_innvkat_alder,personer
2008,09,befolkningen_ellers,18_29,10689,sysselsatte_innvkat_alder,personer
2008,09,befolkningen_ellers,30_54,27670,sysselsatte_innvkat_alder,personer
2008,09,befolkningen_ellers,55_69,10293,sysselsatte_innvkat_alder,personer
2008,09,befolkningen_ellers,alle,50622,sysselsatte_innvkat_alder,personer
2008,09,innvandrere,18_29,864,sysselsatte_innvkat_alder,personer
2008,09,innvandrere,30_54,2347,sysselsatte_innvkat_alder,personer
2008,09,innvandrere,55_69,442,sysselsatte_innvkat_alder,personer
2008,09,innvandrere,alle,3730,sysselsatte_innvkat_alder,personer
2008,10,alle,18_29,20179,sysselsatte_innvkat_alder,personer
2008,10,alle,30_54,47539,sysselsatte_innvkat_alder,personer
2008,10,alle,55_69,15253,sysselsatte_innvkat_alder,personer
2008,10,alle,alle,86172,sysselsatte_innvkat_alder,personer
2008,10,befolkningen_ellers,18_29,18306,sysselsatte_innvkat_alder,personer
2008,10,befolkningen_ellers,30_54,42835,sysselsatte_innvkat_alder,personer
2008,10,befolkningen_ellers,55_69,14480,sysselsatte_innvkat_alder,personer
2008,10,befolkningen_ellers,alle,78694,sysselsatte_innvkat_alder,personer
2008,10,innvandrere,18_29,1873,sysselsatte_innvkat_alder,personer
2008,10,innvandrere,30_54,4704,sysselsatte_innvkat_alder,personer
2008,10,innvandrere,55_69,773,sysselsatte_innvkat_alder,personer
2008,10,innvandrere,alle,7478,sysselsatte_innvkat_alder,personer
2008,11,alle,18_29,55191,sysselsatte_innvkat_alder,personer
2008,11,alle,30_54,128666,sysselsatte_innvkat_alder,personer
2008,11,alle,55_69,37195,sysselsatte_innvkat_alder,personer
2008,11,alle,alle,229132,sysselsatte_innvkat_alder,personer
2008,11,befolkningen_ellers,18_29,49072,sysselsatte_innvkat_alder,personer
2008,11,befolkningen_ellers,30_54,113279,sysselsatte_innvkat_alder,personer
2008,11,befolkningen_ellers,55_69,35170,sysselsatte_innvkat_alder,personer
2008,11,befolkningen_ellers,alle,205382,sysselsatte_innvkat_alder,personer
2008,11,innvandrere,18_29,6119,sysselsatte_innvkat_alder,personer
2008,11,innvandrere,30_54,15387,sysselsatte_innvkat_alder,personer
2008,11,innvandrere,55_69,2025,sysselsatte_innvkat_alder,personer
2008,11,innvandrere,alle,23750,sysselsatte_innvkat_alder,personer
2008,12,alle,18_29,58995,sysselsatte_innvkat_alder,personer
2008,12,alle,30_54,137907,sysselsatte_innvkat_alder,personer
2008,12,alle,55_69,45339,sysselsatte_innvkat_alder,personer
2008,12,alle,alle,249354,sysselsatte_innvkat_alder,personer
2008,12,befolkningen_ellers,18_29,53872,sysselsatte_innvkat_alder,personer
2008,12,befolkningen_ellers,30_54,125330,sysselsatte_innvkat_alder,personer
2008,12,befolkningen_ellers,55_69,43747,sysselsatte_innvkat_alder,personer
2008,12,befolkningen_ellers,alle,229883,sysselsatte_innvkat_alder,personer
2008,12,innvandrere,18_29,5123,sysselsatte_innvkat_alder,personer
2008,12,innvandrere,30_54,12577,sysselsatte_innvkat_alder,personer
2008,12,innvandrere,55_69,1592,sysselsatte_innvkat_alder,personer
2008,12,innvandrere,alle,19471,sysselsatte_innvkat_alder,personer
2008,14,alle,18_29,11789,sysselsatte_innvkat_alder,personer
2008,14,alle,30_54,30933,sysselsatte_innvkat_alder,personer
2008,14,alle,55_69,11882,sysselsatte_innvkat_alder,personer
2008,14,alle,alle,56953,sysselsatte_innvkat_alder,personer
2008,14,befolkningen_ellers,18_29,11080,sysselsatte_innvkat_alder,personer
2008,14,befolkningen_ellers,30_54,28715,sysselsatte_innvkat_alder,personer
2008,14,befolkningen_ellers,55_69,11573,sysselsatte_innvkat_alder,personer
2008,14,befolkningen_ellers,alle,53680,sysselsatte_innvkat_alder,personer
2008,14,innvandrere,18_29,709,sysselsatte_innvkat_alder,personer
2008,14,innvandrere,30_54,2218,sysselsatte_innvkat_alder,personer
2008,14,innvandrere,55_69,309,sysselsatte_innvkat_alder,personer
2008,14,innvandrere,alle,3273,sysselsatte_innvkat_alder,personer
2008,15,alle,18_29,28092,sysselsatte_innvkat_alder,personer
2008,15,alle,30_54,72012,sysselsatte_innvkat_alder,personer
2008,15,alle,55_69,27269,sysselsatte_innvkat_alder,personer
2008,15,alle,alle,131931,sysselsatte_innvkat_alder,personer
2008,15,befolkningen_ellers,18_29,26131,sysselsatte_innvkat_alder,personer
2008,15,befolkningen_ellers,30_54,66609,sysselsatte_innvkat_alder,personer
2008,15,befolkningen_ellers,55_69,26601,sysselsatte_innvkat_alder,personer
2008,15,befolkningen_ellers,alle,123815,sysselsatte_innvkat_alder,personer
2008,15,innvandrere,18_29,1961,sysselsatte_innvkat_alder,personer
2008,15,innvandrere,30_54,5403,sysselsatte_innvkat_alder,personer
2008,15,innvandrere,55_69,668,sysselsatte_innvkat_alder,personer
2008,15,innvandrere,alle,8116,sysselsatte_innvkat_alder,personer
2008,16,alle,18_29,35673,sysselsatte_innvkat_alder,personer
2008,16,alle,30_54,85745,sysselsatte_innvkat_alder,personer
2008,16,alle,55_69,27566,sysselsatte_innvkat_alder,personer
2008,16,alle,alle,152508,sysselsatte_innvkat_alder,personer
2008,16,befolkningen_ellers,18_29,32716,sysselsatte_innvkat_alder,personer
2008,16,befolkningen_ellers,30_54,79200,sysselsatte_innvkat_alder,personer
2008,16,befolkningen_ellers,55_69,26774,sysselsatte_innvkat_alder,personer
2008,16,befolkningen_ellers,alle,142126,sysselsatte_innvkat_alder,personer
2008,16,innvandrere,18_29,2957,sysselsatte_innvkat_alder,personer
2008,16,innvandrere,30_54,6545,sysselsatte_innvkat_alder,personer
2008,16,innvandrere,55_69,792,sysselsatte_innvkat_alder,personer
2008,16,innvandrere,alle,10382,sysselsatte_innvkat_alder,personer
