aar,bydel_nr,vreg_3,botid_5,tabellvariabel,tabell_navn,enhet
2008,030101,alle,10+,2684,sysselsatte_botid_land,personer
2008,030101,alle,5_9,1157,sysselsatte_botid_land,personer
2008,030101,alle,alle,6254,sysselsatte_botid_land,personer
2008,030102,1,0_4,1316,sysselsatte_botid_land,personer
2008,030102,1,10+,818,sysselsatte_botid_land,personer
2008,030102,1,5_9,351,sysselsatte_botid_land,personer
2008,030102,1,alle,2485,sysselsatte_botid_land,personer
2008,030102,2,0_4,541,sysselsatte_botid_land,personer
2008,030102,2,10+,1454,sysselsatte_botid_land,personer
2008,030102,2,5_9,586,sysselsatte_botid_land,personer
2008,030102,2,alle,2581,sysselsatte_botid_land,personer
2008,030102,alle,0_4,1857,sysselsatte_botid_land,personer
2008,030102,alle,10+,2272,sysselsatte_botid_land,personer
2008,030102,alle,5_9,937,sysselsatte_botid_land,personer
2008,030102,alle,alle,5066,sysselsatte_botid_land,personer
2008,030103,1,0_4,1448,sysselsatte_botid_land,personer
2008,030103,1,10+,1024,sysselsatte_botid_land,personer
2008,030103,1,5_9,432,sysselsatte_botid_land,personer
2008,030103,1,alle,2904,sysselsatte_botid_land,personer
2008,030103,2,0_4,665,sysselsatte_botid_land,personer
2008,030103,2,10+,1979,sysselsatte_botid_land,personer
2008,030103,2,5_9,718,sysselsatte_botid_land,personer
2008,030103,2,alle,3362,sysselsatte_botid_land,personer
2008,030103,alle,0_4,2113,sysselsatte_botid_land,personer
2008,030103,alle,10+,3003,sysselsatte_botid_land,personer
2008,030103,alle,5_9,1150,sysselsatte_botid_land,personer
2008,030103,alle,alle,6266,sysselsatte_botid_land,personer
2008,030104,1,0_4,1397,sysselsatte_botid_land,personer
2008,030104,1,10+,858,sysselsatte_botid_land,personer
2008,030104,1,5_9,389,sysselsatte_botid_land,personer
2008,030104,1,alle,2644,sysselsatte_botid_land,personer
2008,030104,2,0_4,689,sysselsatte_botid_land,personer
2008,030104,2,10+,1904,sysselsatte_botid_land,personer
2008,030104,2,5_9,774,sysselsatte_botid_land,personer
2008,030104,2,alle,3367,sysselsatte_botid_land,personer
2008,030104,alle,0_4,2086,sysselsatte_botid_land,personer
2008,030104,alle,10+,2762,sysselsatte_botid_land,personer
2008,030104,alle,5_9,1163,sysselsatte_botid_land,personer
2008,030104,alle,alle,6011,sysselsatte_botid_land,personer
2008,030105,1,0_4,1222,sysselsatte_botid_land,personer
2008,030105,1,10+,745,sysselsatte_botid_land,personer
2008,030105,1,5_9,329,sysselsatte_botid_land,personer
2008,030105,1,alle,2296,sysselsatte_botid_land,personer
2008,030105,2,0_4,504,sysselsatte_botid_land,personer
2008,030105,2,10+,1549,sysselsatte_botid_land,personer
2008,030105,2,5_9,561,sysselsatte_botid_land,personer
2008,030105,2,alle,2614,sysselsatte_botid_land,personer
2008,030105,alle,0_4,1726,sysselsatte_botid_land,personer
2008,030105,alle,10+,2294,sysselsatte_botid_land,personer
2008,030105,alle,5_9,890,sysselsatte_botid_land,personer
2008,030105,alle,alle,4910,sysselsatte_botid_land,personer
2008,030106,1,0_4,1106,sysselsatte_botid_land,personer
2008,030106,1,10+,707,sysselsatte_botid_land,personer
2008,030106,1,5_9,283,sysselsatte_botid_land,personer
2008,030106,1,alle,2096,sysselsatte_botid_land,personer
2008,030106,2,0_4,531,sysselsatte_botid_land,personer
2008,030106,2,10+,1574,sysselsatte_botid_land,personer
2008,030106,2,5_9,603,sysselsatte_botid_land,personer
2008,030106,2,alle,2708,sysselsatte_botid_land,personer
2008,030106,alle,0_4,1637,sysselsatte_botid_land,personer
2008,030106,alle,10+,2281,sysselsatte_botid_land,personer
2008,030106,alle,5_9,886,sysselsatte_botid_land,personer
2008,030106,alle,alle,4804,sysselsatte_botid_land,personer
2008,030107,1,0_4,859,sysselsatte_botid_land,personer
2008,030107,1,10+,566,sysselsatte_botid_land,personer
2008,030107,1,5_9,193,sysselsatte_botid_land,personer
2008,030107,1,alle,1618,sysselsatte_botid_land,personer
2008,030107,2,0_4,399,sysselsatte_botid_land,personer
2008,030107,2,10+,1572,sysselsatte_botid_land,personer
2008,030107,2,5_9,526,sysselsatte_botid_land,personer
2008,030107,2,alle,2497,sysselsatte_botid_land,personer
2008,030107,alle,0_4,1258,sysselsatte_botid_land,personer
2008,030107,alle,10+,2138,sysselsatte_botid_land,personer
2008,030107,alle,5_9,719,sysselsatte_botid_land,personer
2008,030107,alle,alle,4115,sysselsatte_botid_land,personer
2008,030108,1,0_4,1038,sysselsatte_botid_land,personer
2008,030108,1,10+,570,sysselsatte_botid_land,personer
2008,030108,1,5_9,262,sysselsatte_botid_land,personer
2008,030108,1,alle,1870,sysselsatte_botid_land,personer
2008,030108,2,0_4,789,sysselsatte_botid_land,personer
2008,030108,2,10+,1419,sysselsatte_botid_land,personer
2008,030108,2,5_9,592,sysselsatte_botid_land,personer
2008,030108,2,alle,2800,sysselsatte_botid_land,personer
2008,030108,alle,0_4,1827,sysselsatte_botid_land,personer
2008,030108,alle,10+,1989,sysselsatte_botid_land,personer
2008,030108,alle,5_9,854,sysselsatte_botid_land,personer
2008,030108,alle,alle,4670,sysselsatte_botid_land,personer
2008,030109,1,0_4,583,sysselsatte_botid_land,personer
2008,030109,1,10+,449,sysselsatte_botid_land,personer
2008,030109,1,5_9,177,sysselsatte_botid_land,personer
2008,030109,1,alle,1209,sysselsatte_botid_land,personer
2008,030109,2,0_4,332,sysselsatte_botid_land,personer
2008,030109,2,10+,1326,sysselsatte_botid_land,personer
2008,030109,2,5_9,422,sysselsatte_botid_land,personer
2008,030109,2,alle,2080,sysselsatte_botid_land,personer
2008,030109,alle,0_4,915,sysselsatte_botid_land,personer
2008,030109,alle,10+,1775,sysselsatte_botid_land,personer
2008,030109,alle,5_9,599,sysselsatte_botid_land,personer
2008,030109,alle,alle,3289,sysselsatte_botid_land,personer
2008,030110,1,0_4,426,sysselsatte_botid_land,personer
2008,030110,1,10+,429,sysselsatte_botid_land,personer
2008,030110,1,5_9,158,sysselsatte_botid_land,personer
2008,030110,1,alle,1013,sysselsatte_botid_land,personer
2008,030110,2,0_4,357,sysselsatte_botid_land,personer
2008,030110,2,10+,1485,sysselsatte_botid_land,personer
2008,030110,2,5_9,529,sysselsatte_botid_land,personer
2008,030110,2,alle,2371,sysselsatte_botid_land,personer
2008,030110,alle,0_4,783,sysselsatte_botid_land,personer
2008,030110,alle,10+,1914,sysselsatte_botid_land,personer
2008,030110,alle,5_9,687,sysselsatte_botid_land,personer
2008,030110,alle,alle,3384,sysselsatte_botid_land,personer
2008,030111,1,0_4,345,sysselsatte_botid_land,personer
2008,030111,1,10+,253,sysselsatte_botid_land,personer
2008,030111,1,5_9,88,sysselsatte_botid_land,personer
2008,030111,1,alle,686,sysselsatte_botid_land,personer
2008,030111,2,0_4,277,sysselsatte_botid_land,personer
2008,030111,2,10+,926,sysselsatte_botid_land,personer
2008,030111,2,5_9,279,sysselsatte_botid_land,personer
2008,030111,2,alle,1482,sysselsatte_botid_land,personer
2008,030111,alle,0_4,622,sysselsatte_botid_land,personer
2008,030111,alle,10+,1179,sysselsatte_botid_land,personer
2008,030111,alle,5_9,367,sysselsatte_botid_land,personer
2008,030111,alle,alle,2168,sysselsatte_botid_land,personer
2008,030112,1,0_4,355,sysselsatte_botid_land,personer
2008,030112,1,10+,201,sysselsatte_botid_land,personer
2008,030112,1,5_9,71,sysselsatte_botid_land,personer
2008,030112,1,alle,627,sysselsatte_botid_land,personer
2008,030112,2,0_4,174,sysselsatte_botid_land,personer
2008,030112,2,10+,674,sysselsatte_botid_land,personer
2008,030112,2,5_9,252,sysselsatte_botid_land,personer
2008,030112,2,alle,1100,sysselsatte_botid_land,personer
2008,030112,alle,0_4,529,sysselsatte_botid_land,personer
2008,030112,alle,10+,875,sysselsatte_botid_land,personer
2008,030112,alle,5_9,323,sysselsatte_botid_land,personer
2008,030112,alle,alle,1727,sysselsatte_botid_land,personer
2008,030113,1,0_4,289,sysselsatte_botid_land,personer
2008,030113,1,10+,198,sysselsatte_botid_land,personer
2008,030113,1,5_9,87,sysselsatte_botid_land,personer
2008,030113,1,alle,574,sysselsatte_botid_land,personer
2008,030113,2,0_4,266,sysselsatte_botid_land,personer
2008,030113,2,10+,1110,sysselsatte_botid_land,personer
2008,030113,2,5_9,420,sysselsatte_botid_land,personer
2008,030113,2,alle,1796,sysselsatte_botid_land,personer
2008,030113,alle,0_4,555,sysselsatte_botid_land,personer
2008,030113,alle,10+,1308,sysselsatte_botid_land,personer
2008,030113,alle,5_9,507,sysselsatte_botid_land,personer
2008,030113,alle,alle,2370,sysselsatte_botid_land,personer
2008,030114,1,0_4,142,sysselsatte_botid_land,personer
2008,030114,1,10+,138,sysselsatte_botid_land,personer
2008,030114,1,5_9,66,sysselsatte_botid_land,personer
2008,030114,1,alle,346,sysselsatte_botid_land,personer
2008,030114,2,0_4,155,sysselsatte_botid_land,personer
2008,030114,2,10+,854,sysselsatte_botid_land,personer
2008,030114,2,5_9,261,sysselsatte_botid_land,personer
2008,030114,2,alle,1270,sysselsatte_botid_land,personer
2008,030114,alle,0_4,297,sysselsatte_botid_land,personer
2008,030114,alle,10+,992,sysselsatte_botid_land,personer
2008,030114,alle,5_9,327,sysselsatte_botid_land,personer
2008,030114,alle,alle,1616,sysselsatte_botid_land,personer
2008,030115,1,0_4,142,sysselsatte_botid_land,personer
2008,030115,1,10+,201,sysselsatte_botid_land,personer
2008,030115,1,5_9,67,sysselsatte_botid_land,personer
2008,030115,1,alle,410,sysselsatte_botid_land,personer
2008,030115,2,0_4,133,sysselsatte_botid_land,personer
2008,030115,2,10+,817,sysselsatte_botid_land,personer
2008,030115,2,5_9,268,sysselsatte_botid_land,personer
2008,030115,2,alle,1218,sysselsatte_botid_land,personer
2008,030115,alle,0_4,275,sysselsatte_botid_land,personer
2008,030115,alle,10+,1018,sysselsatte_botid_land,personer
2008,030115,alle,5_9,335,sysselsatte_botid_land,personer
2008,030115,alle,alle,1628,sysselsatte_botid_land,personer
2008,030116,1,0_4,57,sysselsatte_botid_land,personer
2008,030116,1,10+,103,sysselsatte_botid_land,personer
2008,030116,1,5_9,30,sysselsatte_botid_land,personer
2008,030116,1,alle,190,sysselsatte_botid_land,personer
2008,030116,2,0_4,123,sysselsatte_botid_land,personer
2008,030116,2,10+,678,sysselsatte_botid_land,personer
2008,030116,2,5_9,190,sysselsatte_botid_land,personer
2008,030116,2,alle,991,sysselsatte_botid_land,personer
2008,030116,alle,0_4,180,sysselsatte_botid_land,personer
2008,030116,alle,10+,781,sysselsatte_botid_land,personer
2008,030116,alle,5_9,220,sysselsatte_botid_land,personer
2008,030116,alle,alle,1181,sysselsatte_botid_land,personer
2008,030117,1,0_4,129,sysselsatte_botid_land,personer
2008,030117,1,10+,108,sysselsatte_botid_land,personer
2008,030117,1,5_9,37,sysselsatte_botid_land,personer
2008,030117,1,alle,274,sysselsatte_botid_land,personer
2008,030117,2,0_4,187,sysselsatte_botid_land,personer
2008,030117,2,10+,1163,sysselsatte_botid_land,personer
2008,030117,2,5_9,383,sysselsatte_botid_land,personer
2008,030117,2,alle,1733,sysselsatte_botid_land,personer
2008,030117,alle,0_4,316,sysselsatte_botid_land,personer
2008,030117,alle,10+,1271,sysselsatte_botid_land,personer
2008,030117,alle,5_9,420,sysselsatte_botid_land,personer
2008,030117,alle,alle,2007,sysselsatte_botid_land,personer
2008,030199,1,0_4,311,sysselsatte_botid_land,personer
2008,030199,1,10+,32,sysselsatte_botid_land,personer
2008,030199,1,5_9,45,sysselsatte_botid_land,personer
2008,030199,1,alle,388,sysselsatte_botid_land,personer
2008,030199,2,0_4,96,sysselsatte_botid_land,personer
2008,030199,2,10+,82,sysselsatte_botid_land,personer
2008,030199,2,5_9,55,sysselsatte_botid_land,personer
2008,030199,2,alle,233,sysselsatte_botid_land,personer
2008,030199,alle,0_4,407,sysselsatte_botid_land,personer
2008,030199,alle,10+,114,sysselsatte_botid_land,personer
2008,030199,alle,5_9,100,sysselsatte_botid_land,personer
2008,030199,alle,alle,621,sysselsatte_botid_land,personer
2009,00,1,0_4,64283,sysselsatte_botid_land,personer
2009,00,1,10+,44541,sysselsatte_botid_land,personer
2009,00,1,5_9,15788,sysselsatte_botid_land,personer
2009,00,1,alle,124612,sysselsatte_botid_land,personer
2009,00,2,0_4,26737,sysselsatte_botid_land,personer
2009,00,2,10+,69117,sysselsatte_botid_land,personer
2009,00,2,5_9,30670,sysselsatte_botid_land,personer
2009,00,2,alle,126524,sysselsatte_botid_land,personer
2009,00,alle,0_4,91020,sysselsatte_botid_land,personer
2009,00,alle,10+,113658,sysselsatte_botid_land,personer
2009,00,alle,5_9,46458,sysselsatte_botid_land,personer
2009,00,alle,alle,251136,sysselsatte_botid_land,personer
2009,030101,1,0_4,1855,sysselsatte_botid_land,personer
2009,030101,1,10+,1018,sysselsatte_botid_land,personer
2009,030101,1,5_9,435,sysselsatte_botid_land,personer
2009,030101,1,alle,3308,sysselsatte_botid_land,personer
2009,030101,2,0_4,722,sysselsatte_botid_land,personer
2009,030101,2,10+,1800,sysselsatte_botid_land,personer
2009,030101,2,5_9,705,sysselsatte_botid_land,personer
2009,030101,2,alle,3227,sysselsatte_botid_land,personer
2009,030101,alle,0_4,2577,sysselsatte_botid_land,personer
2009,030101,alle,10+,2818,sysselsatte_botid_land,personer
2009,030101,alle,5_9,1140,sysselsatte_botid_land,personer
2009,030101,alle,alle,6535,sysselsatte_botid_land,personer
2009,030102,1,0_4,1310,sysselsatte_botid_land,personer
2009,030102,1,10+,847,sysselsatte_botid_land,personer
2009,030102,1,5_9,415,sysselsatte_botid_land,personer
2009,030102,1,alle,2572,sysselsatte_botid_land,personer
2009,030102,2,0_4,531,sysselsatte_botid_land,personer
2009,030102,2,10+,1559,sysselsatte_botid_land,personer
2009,030102,2,5_9,574,sysselsatte_botid_land,personer
2009,030102,2,alle,2664,sysselsatte_botid_land,personer
2009,030102,alle,0_4,1841,sysselsatte_botid_land,personer
2009,030102,alle,10+,2406,sysselsatte_botid_land,personer
2009,030102,alle,5_9,989,sysselsatte_botid_land,personer
2009,030102,alle,alle,5236,sysselsatte_botid_land,personer
2009,030103,1,0_4,1489,sysselsatte_botid_land,personer
2009,030103,1,10+,1057,sysselsatte_botid_land,personer
2009,030103,1,5_9,467,sysselsatte_botid_land,personer
2009,030103,1,alle,3013,sysselsatte_botid_land,personer
2009,030103,2,0_4,649,sysselsatte_botid_land,personer
2009,030103,2,10+,2034,sysselsatte_botid_land,personer
2009,030103,2,5_9,657,sysselsatte_botid_land,personer
2009,030103,2,alle,3340,sysselsatte_botid_land,personer
2009,030103,alle,0_4,2138,sysselsatte_botid_land,personer
2009,030103,alle,10+,3091,sysselsatte_botid_land,personer
2009,030103,alle,5_9,1124,sysselsatte_botid_land,personer
2009,030103,alle,alle,6353,sysselsatte_botid_land,personer
2009,030104,1,0_4,1504,sysselsatte_botid_land,personer
2009,030104,1,10+,885,sysselsatte_botid_land,personer
2009,030104,1,5_9,392,sysselsatte_botid_land,personer
2009,030104,1,alle,2781,sysselsatte_botid_land,personer
2009,030104,2,0_4,634,sysselsatte_botid_land,personer
2009,030104,2,10+,1969,sysselsatte_botid_land,personer
2009,030104,2,5_9,668,sysselsatte_botid_land,personer
2009,030104,2,alle,3271,sysselsatte_botid_land,personer
2009,030104,alle,0_4,2138,sysselsatte_botid_land,personer
2009,030104,alle,10+,2854,sysselsatte_botid_land,personer
2009,030104,alle,5_9,1060,sysselsatte_botid_land,personer
2009,030104,alle,alle,6052,sysselsatte_botid_land,personer
2009,030105,1,0_4,1264,sysselsatte_botid_land,personer
2009,030105,1,10+,780,sysselsatte_botid_land,personer
2009,030105,1,5_9,320,sysselsatte_botid_land,personer
2009,030105,1,alle,2364,sysselsatte_botid_land,personer
2009,030105,2,0_4,519,sysselsatte_botid_land,personer
2009,030105,2,10+,1620,sysselsatte_botid_land,personer
2009,030105,2,5_9,514,sysselsatte_botid_land,personer
2009,030105,2,alle,2653,sysselsatte_botid_land,personer
2009,030105,alle,0_4,1783,sysselsatte_botid_land,personer
2009,030105,alle,10+,2400,sysselsatte_botid_land,personer
2009,030105,alle,5_9,834,sysselsatte_botid_land,personer
2009,030105,alle,alle,5017,sysselsatte_botid_land,personer
2009,030106,1,0_4,1249,sysselsatte_botid_land,personer
2009,030106,1,10+,757,sysselsatte_botid_land,personer
2009,030106,1,5_9,292,sysselsatte_botid_land,personer
2009,030106,1,alle,2298,sysselsatte_botid_land,personer
2009,030106,2,0_4,492,sysselsatte_botid_land,personer
2009,030106,2,10+,1636,sysselsatte_botid_land,personer
2009,030106,2,5_9,534,sysselsatte_botid_land,personer
2009,030106,2,alle,2662,sysselsatte_botid_land,personer
2009,030106,alle,0_4,1741,sysselsatte_botid_land,personer
2009,030106,alle,10+,2393,sysselsatte_botid_land,personer
2009,030106,alle,5_9,826,sysselsatte_botid_land,personer
2009,030106,alle,alle,4960,sysselsatte_botid_land,personer
2009,030107,1,0_4,936,sysselsatte_botid_land,personer
2009,030107,1,10+,554,sysselsatte_botid_land,personer
2009,030107,1,5_9,220,sysselsatte_botid_land,personer
2009,030107,1,alle,1710,sysselsatte_botid_land,personer
2009,030107,2,0_4,352,sysselsatte_botid_land,personer
2009,030107,2,10+,1599,sysselsatte_botid_land,personer
2009,030107,2,5_9,482,sysselsatte_botid_land,personer
2009,030107,2,alle,2433,sysselsatte_botid_land,personer
2009,030107,alle,0_4,1288,sysselsatte_botid_land,personer
2009,030107,alle,10+,2153,sysselsatte_botid_land,personer
2009,030107,alle,5_9,702,sysselsatte_botid_land,personer
2009,030107,alle,alle,4143,sysselsatte_botid_land,personer
2009,030108,1,0_4,1100,sysselsatte_botid_land,personer
2009,030108,1,10+,595,sysselsatte_botid_land,personer
2009,030108,1,5_9,275,sysselsatte_botid_land,personer
2009,030108,1,alle,1970,sysselsatte_botid_land,personer
2009,030108,2,0_4,765,sysselsatte_botid_land,personer
2009,030108,2,10+,1460,sysselsatte_botid_land,personer
2009,030108,2,5_9,552,sysselsatte_botid_land,personer
2009,030108,2,alle,2777,sysselsatte_botid_land,personer
2009,030108,alle,0_4,1865,sysselsatte_botid_land,personer
2009,030108,alle,10+,2055,sysselsatte_botid_land,personer
2009,030108,alle,5_9,827,sysselsatte_botid_land,personer
2009,030108,alle,alle,4747,sysselsatte_botid_land,personer
2009,030109,1,0_4,660,sysselsatte_botid_land,personer
2009,030109,1,10+,463,sysselsatte_botid_land,personer
2009,030109,1,5_9,182,sysselsatte_botid_land,personer
2009,030109,1,alle,1305,sysselsatte_botid_land,personer
2009,030109,2,0_4,342,sysselsatte_botid_land,personer
2009,030109,2,10+,1340,sysselsatte_botid_land,personer
2009,030109,2,5_9,411,sysselsatte_botid_land,personer
2009,030109,2,alle,2093,sysselsatte_botid_land,personer
2009,030109,alle,0_4,1002,sysselsatte_botid_land,personer
2009,030109,alle,10+,1803,sysselsatte_botid_land,personer
2009,030109,alle,5_9,593,sysselsatte_botid_land,personer
2009,030109,alle,alle,3398,sysselsatte_botid_land,personer
2009,030110,1,0_4,498,sysselsatte_botid_land,personer
2009,030110,1,10+,421,sysselsatte_botid_land,personer
2009,030110,1,5_9,172,sysselsatte_botid_land,personer
2009,030110,1,alle,1091,sysselsatte_botid_land,personer
2009,030110,2,0_4,344,sysselsatte_botid_land,personer
2009,030110,2,10+,1550,sysselsatte_botid_land,personer
2009,030110,2,5_9,502,sysselsatte_botid_land,personer
