naringsregion_nr,vreg_3,botid_5,aar,tabellvariabel,tabellnavn,enhet
42,1,5_9,2006,44,sysselsatte_botid_land,personer
42,1,alle,2006,481,sysselsatte_botid_land,personer
42,2,0_4,2006,88,sysselsatte_botid_land,personer
42,2,10+,2006,108,sysselsatte_botid_land,personer
42,2,5_9,2006,61,sysselsatte_botid_land,personer
42,2,alle,2006,257,sysselsatte_botid_land,personer
42,alle,0_4,2006,162,sysselsatte_botid_land,personer
42,alle,10+,2006,471,sysselsatte_botid_land,personer
42,alle,5_9,2006,105,sysselsatte_botid_land,personer
42,alle,alle,2006,738,sysselsatte_botid_land,personer
43,1,0_4,2006,27,sysselsatte_botid_land,personer
43,1,10+,2006,205,sysselsatte_botid_land,personer
43,1,5_9,2006,18,sysselsatte_botid_land,personer
43,1,alle,2006,250,sysselsatte_botid_land,personer
43,2,0_4,2006,42,sysselsatte_botid_land,personer
43,2,10+,2006,68,sysselsatte_botid_land,personer
43,2,5_9,2006,33,sysselsatte_botid_land,personer
43,2,alle,2006,143,sysselsatte_botid_land,personer
43,alle,0_4,2006,69,sysselsatte_botid_land,personer
43,alle,10+,2006,273,sysselsatte_botid_land,personer
43,alle,5_9,2006,51,sysselsatte_botid_land,personer
43,alle,alle,2006,393,sysselsatte_botid_land,personer
44,1,0_4,2006,113,sysselsatte_botid_land,personer
44,1,10+,2006,375,sysselsatte_botid_land,personer
44,1,5_9,2006,41,sysselsatte_botid_land,personer
44,1,alle,2006,529,sysselsatte_botid_land,personer
44,2,0_4,2006,78,sysselsatte_botid_land,personer
44,2,10+,2006,149,sysselsatte_botid_land,personer
44,2,5_9,2006,47,sysselsatte_botid_land,personer
44,2,alle,2006,274,sysselsatte_botid_land,personer
44,alle,0_4,2006,191,sysselsatte_botid_land,personer
44,alle,10+,2006,524,sysselsatte_botid_land,personer
44,alle,5_9,2006,88,sysselsatte_botid_land,personer
44,alle,alle,2006,803,sysselsatte_botid_land,personer
45,1,0_4,2006,42,sysselsatte_botid_land,personer
45,1,10+,2006,146,sysselsatte_botid_land,personer
45,1,5_9,2006,20,sysselsatte_botid_land,personer
45,1,alle,2006,208,sysselsatte_botid_land,personer
45,2,0_4,2006,22,sysselsatte_botid_land,personer
45,2,10+,2006,52,sysselsatte_botid_land,personer
45,2,5_9,2006,10,sysselsatte_botid_land,personer
45,2,alle,2006,84,sysselsatte_botid_land,personer
45,alle,0_4,2006,64,sysselsatte_botid_land,personer
45,alle,10+,2006,198,sysselsatte_botid_land,personer
45,alle,5_9,2006,30,sysselsatte_botid_land,personer
45,alle,alle,2006,292,sysselsatte_botid_land,personer
46,1,0_4,2006,227,sysselsatte_botid_land,personer
46,1,10+,2006,952,sysselsatte_botid_land,personer
46,1,5_9,2006,108,sysselsatte_botid_land,personer
46,1,alle,2006,1287,sysselsatte_botid_land,personer
46,2,0_4,2006,193,sysselsatte_botid_land,personer
46,2,10+,2006,382,sysselsatte_botid_land,personer
46,2,5_9,2006,121,sysselsatte_botid_land,personer
46,2,alle,2006,696,sysselsatte_botid_land,personer
46,alle,0_4,2006,420,sysselsatte_botid_land,personer
46,alle,10+,2006,1334,sysselsatte_botid_land,personer
46,alle,5_9,2006,229,sysselsatte_botid_land,personer
46,alle,alle,2006,1983,sysselsatte_botid_land,personer
47,1,0_4,2006,226,sysselsatte_botid_land,personer
47,1,10+,2006,925,sysselsatte_botid_land,personer
47,1,5_9,2006,93,sysselsatte_botid_land,personer
47,1,alle,2006,1244,sysselsatte_botid_land,personer
47,2,0_4,2006,147,sysselsatte_botid_land,personer
47,2,10+,2006,430,sysselsatte_botid_land,personer
47,2,5_9,2006,101,sysselsatte_botid_land,personer
47,2,alle,2006,678,sysselsatte_botid_land,personer
47,alle,0_4,2006,373,sysselsatte_botid_land,personer
47,alle,10+,2006,1355,sysselsatte_botid_land,personer
47,alle,5_9,2006,194,sysselsatte_botid_land,personer
47,alle,alle,2006,1922,sysselsatte_botid_land,personer
48,1,0_4,2006,52,sysselsatte_botid_land,personer
48,1,10+,2006,61,sysselsatte_botid_land,personer
48,1,5_9,2006,12,sysselsatte_botid_land,personer
48,1,alle,2006,125,sysselsatte_botid_land,personer
48,2,0_4,2006,11,sysselsatte_botid_land,personer
48,2,10+,2006,43,sysselsatte_botid_land,personer
48,2,5_9,2006,7,sysselsatte_botid_land,personer
48,2,alle,2006,61,sysselsatte_botid_land,personer
48,alle,0_4,2006,63,sysselsatte_botid_land,personer
48,alle,10+,2006,104,sysselsatte_botid_land,personer
48,alle,5_9,2006,19,sysselsatte_botid_land,personer
48,alle,alle,2006,186,sysselsatte_botid_land,personer
49,1,0_4,2006,223,sysselsatte_botid_land,personer
49,1,10+,2006,387,sysselsatte_botid_land,personer
49,1,5_9,2006,98,sysselsatte_botid_land,personer
49,1,alle,2006,708,sysselsatte_botid_land,personer
49,2,0_4,2006,103,sysselsatte_botid_land,personer
49,2,10+,2006,212,sysselsatte_botid_land,personer
49,2,5_9,2006,75,sysselsatte_botid_land,personer
49,2,alle,2006,390,sysselsatte_botid_land,personer
49,alle,0_4,2006,326,sysselsatte_botid_land,personer
49,alle,10+,2006,599,sysselsatte_botid_land,personer
49,alle,5_9,2006,173,sysselsatte_botid_land,personer
49,alle,alle,2006,1098,sysselsatte_botid_land,personer
50,1,0_4,2006,140,sysselsatte_botid_land,personer
50,1,10+,2006,422,sysselsatte_botid_land,personer
50,1,5_9,2006,84,sysselsatte_botid_land,personer
50,1,alle,2006,646,sysselsatte_botid_land,personer
50,2,0_4,2006,90,sysselsatte_botid_land,personer
50,2,10+,2006,202,sysselsatte_botid_land,personer
50,2,5_9,2006,67,sysselsatte_botid_land,personer
50,2,alle,2006,359,sysselsatte_botid_land,personer
50,alle,0_4,2006,230,sysselsatte_botid_land,personer
50,alle,10+,2006,624,sysselsatte_botid_land,personer
50,alle,5_9,2006,151,sysselsatte_botid_land,personer
50,alle,alle,2006,1005,sysselsatte_botid_land,personer
51,1,0_4,2006,130,sysselsatte_botid_land,personer
51,1,10+,2006,400,sysselsatte_botid_land,personer
51,1,5_9,2006,64,sysselsatte_botid_land,personer
51,1,alle,2006,594,sysselsatte_botid_land,personer
51,2,0_4,2006,113,sysselsatte_botid_land,personer
51,2,10+,2006,282,sysselsatte_botid_land,personer
51,2,5_9,2006,90,sysselsatte_botid_land,personer
51,2,alle,2006,485,sysselsatte_botid_land,personer
51,alle,0_4,2006,243,sysselsatte_botid_land,personer
51,alle,10+,2006,682,sysselsatte_botid_land,personer
51,alle,5_9,2006,154,sysselsatte_botid_land,personer
51,alle,alle,2006,1079,sysselsatte_botid_land,personer
52,1,0_4,2006,212,sysselsatte_botid_land,personer
52,1,10+,2006,656,sysselsatte_botid_land,personer
52,1,5_9,2006,101,sysselsatte_botid_land,personer
52,1,alle,2006,969,sysselsatte_botid_land,personer
52,2,0_4,2006,194,sysselsatte_botid_land,personer
52,2,10+,2006,268,sysselsatte_botid_land,personer
52,2,5_9,2006,199,sysselsatte_botid_land,personer
52,2,alle,2006,661,sysselsatte_botid_land,personer
52,alle,0_4,2006,406,sysselsatte_botid_land,personer
52,alle,10+,2006,924,sysselsatte_botid_land,personer
52,alle,5_9,2006,300,sysselsatte_botid_land,personer
52,alle,alle,2006,1630,sysselsatte_botid_land,personer
53,1,0_4,2006,245,sysselsatte_botid_land,personer
53,1,10+,2006,788,sysselsatte_botid_land,personer
53,1,5_9,2006,102,sysselsatte_botid_land,personer
53,1,alle,2006,1135,sysselsatte_botid_land,personer
53,2,0_4,2006,161,sysselsatte_botid_land,personer
53,2,10+,2006,369,sysselsatte_botid_land,personer
53,2,5_9,2006,146,sysselsatte_botid_land,personer
53,2,alle,2006,676,sysselsatte_botid_land,personer
53,alle,0_4,2006,406,sysselsatte_botid_land,personer
53,alle,10+,2006,1157,sysselsatte_botid_land,personer
53,alle,5_9,2006,248,sysselsatte_botid_land,personer
53,alle,alle,2006,1811,sysselsatte_botid_land,personer
54,1,0_4,2006,170,sysselsatte_botid_land,personer
54,1,10+,2006,232,sysselsatte_botid_land,personer
54,1,5_9,2006,55,sysselsatte_botid_land,personer
54,1,alle,2006,457,sysselsatte_botid_land,personer
54,2,0_4,2006,74,sysselsatte_botid_land,personer
54,2,10+,2006,176,sysselsatte_botid_land,personer
54,2,5_9,2006,68,sysselsatte_botid_land,personer
54,2,alle,2006,318,sysselsatte_botid_land,personer
54,alle,0_4,2006,244,sysselsatte_botid_land,personer
54,alle,10+,2006,408,sysselsatte_botid_land,personer
54,alle,5_9,2006,123,sysselsatte_botid_land,personer
54,alle,alle,2006,775,sysselsatte_botid_land,personer
55,1,0_4,2006,118,sysselsatte_botid_land,personer
55,1,10+,2006,484,sysselsatte_botid_land,personer
55,1,5_9,2006,75,sysselsatte_botid_land,personer
55,1,alle,2006,677,sysselsatte_botid_land,personer
55,2,0_4,2006,105,sysselsatte_botid_land,personer
55,2,10+,2006,439,sysselsatte_botid_land,personer
55,2,5_9,2006,115,sysselsatte_botid_land,personer
55,2,alle,2006,659,sysselsatte_botid_land,personer
55,alle,0_4,2006,223,sysselsatte_botid_land,personer
55,alle,10+,2006,923,sysselsatte_botid_land,personer
55,alle,5_9,2006,190,sysselsatte_botid_land,personer
55,alle,alle,2006,1336,sysselsatte_botid_land,personer
56,1,0_4,2006,376,sysselsatte_botid_land,personer
56,1,10+,2006,1126,sysselsatte_botid_land,personer
56,1,5_9,2006,193,sysselsatte_botid_land,personer
56,1,alle,2006,1695,sysselsatte_botid_land,personer
56,2,0_4,2006,248,sysselsatte_botid_land,personer
56,2,10+,2006,698,sysselsatte_botid_land,personer
56,2,5_9,2006,209,sysselsatte_botid_land,personer
56,2,alle,2006,1155,sysselsatte_botid_land,personer
56,alle,0_4,2006,624,sysselsatte_botid_land,personer
56,alle,10+,2006,1824,sysselsatte_botid_land,personer
56,alle,5_9,2006,402,sysselsatte_botid_land,personer
56,alle,alle,2006,2850,sysselsatte_botid_land,personer
57,1,0_4,2006,60,sysselsatte_botid_land,personer
57,1,10+,2006,221,sysselsatte_botid_land,personer
57,1,5_9,2006,42,sysselsatte_botid_land,personer
57,1,alle,2006,323,sysselsatte_botid_land,personer
57,2,0_4,2006,38,sysselsatte_botid_land,personer
57,2,10+,2006,82,sysselsatte_botid_land,personer
57,2,5_9,2006,30,sysselsatte_botid_land,personer
57,2,alle,2006,150,sysselsatte_botid_land,personer
57,alle,0_4,2006,98,sysselsatte_botid_land,personer
57,alle,10+,2006,303,sysselsatte_botid_land,personer
57,alle,5_9,2006,72,sysselsatte_botid_land,personer
57,alle,alle,2006,473,sysselsatte_botid_land,personer
58,1,0_4,2006,77,sysselsatte_botid_land,personer
58,1,10+,2006,78,sysselsatte_botid_land,personer
58,1,5_9,2006,22,sysselsatte_botid_land,personer
58,1,alle,2006,177,sysselsatte_botid_land,personer
58,2,0_4,2006,35,sysselsatte_botid_land,personer
58,2,10+,2006,37,sysselsatte_botid_land,personer
58,2,5_9,2006,26,sysselsatte_botid_land,personer
58,2,alle,2006,98,sysselsatte_botid_land,personer
58,alle,0_4,2006,112,sysselsatte_botid_land,personer
58,alle,10+,2006,115,sysselsatte_botid_land,personer
58,alle,5_9,2006,48,sysselsatte_botid_land,personer
58,alle,alle,2006,275,sysselsatte_botid_land,personer
59,1,0_4,2006,38,sysselsatte_botid_land,personer
59,1,10+,2006,105,sysselsatte_botid_land,personer
59,1,5_9,2006,7,sysselsatte_botid_land,personer
59,1,alle,2006,150,sysselsatte_botid_land,personer
59,2,0_4,2006,31,sysselsatte_botid_land,personer
59,2,10+,2006,37,sysselsatte_botid_land,personer
59,2,5_9,2006,22,sysselsatte_botid_land,personer
59,2,alle,2006,90,sysselsatte_botid_land,personer
59,alle,0_4,2006,69,sysselsatte_botid_land,personer
59,alle,10+,2006,142,sysselsatte_botid_land,personer
59,alle,5_9,2006,29,sysselsatte_botid_land,personer
59,alle,alle,2006,240,sysselsatte_botid_land,personer
60,1,0_4,2006,54,sysselsatte_botid_land,personer
60,1,10+,2006,197,sysselsatte_botid_land,personer
60,1,5_9,2006,36,sysselsatte_botid_land,personer
60,1,alle,2006,287,sysselsatte_botid_land,personer
60,2,0_4,2006,67,sysselsatte_botid_land,personer
60,2,10+,2006,84,sysselsatte_botid_land,personer
60,2,5_9,2006,37,sysselsatte_botid_land,personer
60,2,alle,2006,188,sysselsatte_botid_land,personer
60,alle,0_4,2006,121,sysselsatte_botid_land,personer
60,alle,10+,2006,281,sysselsatte_botid_land,personer
60,alle,5_9,2006,73,sysselsatte_botid_land,personer
60,alle,alle,2006,475,sysselsatte_botid_land,personer
61,1,0_4,2006,1176,sysselsatte_botid_land,personer
61,1,10+,2006,4040,sysselsatte_botid_land,personer
61,1,5_9,2006,533,sysselsatte_botid_land,personer
61,1,alle,2006,5749,sysselsatte_botid_land,personer
61,2,0_4,2006,981,sysselsatte_botid_land,personer
61,2,10+,2006,2455,sysselsatte_botid_land,personer
61,2,5_9,2006,865,sysselsatte_botid_land,personer
61,2,alle,2006,4301,sysselsatte_botid_land,personer
61,alle,0_4,2006,2157,sysselsatte_botid_land,personer
61,alle,10+,2006,6495,sysselsatte_botid_land,personer
61,alle,5_9,2006,1398,sysselsatte_botid_land,personer
61,alle,alle,2006,10050,sysselsatte_botid_land,personer
62,1,0_4,2006,39,sysselsatte_botid_land,personer
62,1,10+,2006,160,sysselsatte_botid_land,personer
62,1,5_9,2006,21,sysselsatte_botid_land,personer
62,1,alle,2006,220,sysselsatte_botid_land,personer
62,2,0_4,2006,23,sysselsatte_botid_land,personer
62,2,10+,2006,50,sysselsatte_botid_land,personer
62,2,5_9,2006,24,sysselsatte_botid_land,personer
62,2,alle,2006,97,sysselsatte_botid_land,personer
62,alle,0_4,2006,62,sysselsatte_botid_land,personer
62,alle,10+,2006,210,sysselsatte_botid_land,personer
62,alle,5_9,2006,45,sysselsatte_botid_land,personer
62,alle,alle,2006,317,sysselsatte_botid_land,personer
63,1,0_4,2006,40,sysselsatte_botid_land,personer
63,1,10+,2006,328,sysselsatte_botid_land,personer
63,1,5_9,2006,26,sysselsatte_botid_land,personer
63,1,alle,2006,394,sysselsatte_botid_land,personer
63,2,0_4,2006,47,sysselsatte_botid_land,personer
63,2,10+,2006,157,sysselsatte_botid_land,personer
63,2,5_9,2006,61,sysselsatte_botid_land,personer
63,2,alle,2006,265,sysselsatte_botid_land,personer
63,alle,0_4,2006,87,sysselsatte_botid_land,personer
63,alle,10+,2006,485,sysselsatte_botid_land,personer
63,alle,5_9,2006,87,sysselsatte_botid_land,personer
63,alle,alle,2006,659,sysselsatte_botid_land,personer
64,1,0_4,2006,191,sysselsatte_botid_land,personer
64,1,10+,2006,735,sysselsatte_botid_land,personer
64,1,5_9,2006,73,sysselsatte_botid_land,personer
64,1,alle,2006,999,sysselsatte_botid_land,personer
64,2,0_4,2006,141,sysselsatte_botid_land,personer
64,2,10+,2006,244,sysselsatte_botid_land,personer
64,2,5_9,2006,106,sysselsatte_botid_land,personer
64,2,alle,2006,491,sysselsatte_botid_land,personer
64,alle,0_4,2006,332,sysselsatte_botid_land,personer
64,alle,10+,2006,979,sysselsatte_botid_land,personer
64,alle,5_9,2006,179,sysselsatte_botid_land,personer
64,alle,alle,2006,1490,sysselsatte_botid_land,personer
65,1,0_4,2006,23,sysselsatte_botid_land,personer
65,1,10+,2006,165,sysselsatte_botid_land,personer
65,1,5_9,2006,24,sysselsatte_botid_land,personer
65,1,alle,2006,212,sysselsatte_botid_land,personer
65,2,0_4,2006,10,sysselsatte_botid_land,personer
65,2,10+,2006,20,sysselsatte_botid_land,personer
65,2,5_9,2006,9,sysselsatte_botid_land,personer
65,2,alle,2006,39,sysselsatte_botid_land,personer
65,alle,0_4,2006,33,sysselsatte_botid_land,personer
65,alle,10+,2006,185,sysselsatte_botid_land,personer
65,alle,5_9,2006,33,sysselsatte_botid_land,personer
65,alle,alle,2006,251,sysselsatte_botid_land,personer
66,1,0_4,2006,18,sysselsatte_botid_land,personer
66,1,10+,2006,95,sysselsatte_botid_land,personer
66,1,5_9,2006,10,sysselsatte_botid_land,personer
66,1,alle,2006,123,sysselsatte_botid_land,personer
66,2,0_4,2006,20,sysselsatte_botid_land,personer
66,2,10+,2006,21,sysselsatte_botid_land,personer
66,2,5_9,2006,12,sysselsatte_botid_land,personer
66,2,alle,2006,53,sysselsatte_botid_land,personer
66,alle,0_4,2006,38,sysselsatte_botid_land,personer
66,alle,10+,2006,116,sysselsatte_botid_land,personer
66,alle,5_9,2006,22,sysselsatte_botid_land,personer
66,alle,alle,2006,176,sysselsatte_botid_land,personer
67,1,0_4,2006,36,sysselsatte_botid_land,personer
67,1,10+,2006,222,sysselsatte_botid_land,personer
67,1,5_9,2006,31,sysselsatte_botid_land,personer
67,1,alle,2006,289,sysselsatte_botid_land,personer
67,2,0_4,2006,57,sysselsatte_botid_land,personer
67,2,10+,2006,88,sysselsatte_botid_land,personer
67,2,5_9,2006,48,sysselsatte_botid_land,personer
67,2,alle,2006,193,sysselsatte_botid_land,personer
67,alle,0_4,2006,93,sysselsatte_botid_land,personer
67,alle,10+,2006,310,sysselsatte_botid_land,personer
67,alle,5_9,2006,79,sysselsatte_botid_land,personer
67,alle,alle,2006,482,sysselsatte_botid_land,personer
68,1,0_4,2006,29,sysselsatte_botid_land,personer
68,1,10+,2006,97,sysselsatte_botid_land,personer
68,1,5_9,2006,14,sysselsatte_botid_land,personer
68,1,alle,2006,140,sysselsatte_botid_land,personer
68,2,0_4,2006,42,sysselsatte_botid_land,personer
68,2,10+,2006,40,sysselsatte_botid_land,personer
68,2,5_9,2006,28,sysselsatte_botid_land,personer
68,2,alle,2006,110,sysselsatte_botid_land,personer
68,alle,0_4,2006,71,sysselsatte_botid_land,personer
68,alle,10+,2006,137,sysselsatte_botid_land,personer
68,alle,5_9,2006,42,sysselsatte_botid_land,personer
68,alle,alle,2006,250,sysselsatte_botid_land,personer
69,1,0_4,2006,21,sysselsatte_botid_land,personer
69,1,10+,2006,144,sysselsatte_botid_land,personer
69,1,5_9,2006,20,sysselsatte_botid_land,personer
69,1,alle,2006,185,sysselsatte_botid_land,personer
69,2,0_4,2006,48,sysselsatte_botid_land,personer
69,2,10+,2006,69,sysselsatte_botid_land,personer
69,2,5_9,2006,43,sysselsatte_botid_land,personer
69,2,alle,2006,160,sysselsatte_botid_land,personer
69,alle,0_4,2006,69,sysselsatte_botid_land,personer
69,alle,10+,2006,213,sysselsatte_botid_land,personer
69,alle,5_9,2006,63,sysselsatte_botid_land,personer
69,alle,alle,2006,345,sysselsatte_botid_land,personer
70,1,0_4,2006,17,sysselsatte_botid_land,personer
70,1,10+,2006,25,sysselsatte_botid_land,personer
70,1,5_9,2006,6,sysselsatte_botid_land,personer
70,1,alle,2006,48,sysselsatte_botid_land,personer
70,2,0_4,2006,6,sysselsatte_botid_land,personer
70,2,10+,2006,5,sysselsatte_botid_land,personer
70,2,5_9,2006,9,sysselsatte_botid_land,personer
70,2,alle,2006,20,sysselsatte_botid_land,personer
70,alle,0_4,2006,23,sysselsatte_botid_land,personer
70,alle,10+,2006,30,sysselsatte_botid_land,personer
70,alle,5_9,2006,15,sysselsatte_botid_land,personer
70,alle,alle,2006,68,sysselsatte_botid_land,personer
71,1,0_4,2006,26,sysselsatte_botid_land,personer
71,1,10+,2006,192,sysselsatte_botid_land,personer
71,1,5_9,2006,14,sysselsatte_botid_land,personer
71,1,alle,2006,232,sysselsatte_botid_land,personer
71,2,0_4,2006,49,sysselsatte_botid_land,personer
71,2,10+,2006,62,sysselsatte_botid_land,personer
71,2,5_9,2006,35,sysselsatte_botid_land,personer
71,2,alle,2006,146,sysselsatte_botid_land,personer
71,alle,0_4,2006,75,sysselsatte_botid_land,personer
71,alle,10+,2006,254,sysselsatte_botid_land,personer
71,alle,5_9,2006,49,sysselsatte_botid_land,personer
71,alle,alle,2006,378,sysselsatte_botid_land,personer
72,1,0_4,2006,33,sysselsatte_botid_land,personer
72,1,10+,2006,396,sysselsatte_botid_land,personer
72,1,5_9,2006,69,sysselsatte_botid_land,personer
72,1,alle,2006,498,sysselsatte_botid_land,personer
72,2,0_4,2006,87,sysselsatte_botid_land,personer
72,2,10+,2006,119,sysselsatte_botid_land,personer
72,2,5_9,2006,70,sysselsatte_botid_land,personer
72,2,alle,2006,276,sysselsatte_botid_land,personer
72,alle,0_4,2006,120,sysselsatte_botid_land,personer
72,alle,10+,2006,515,sysselsatte_botid_land,personer
72,alle,5_9,2006,139,sysselsatte_botid_land,personer
72,alle,alle,2006,774,sysselsatte_botid_land,personer
73,1,0_4,2006,151,sysselsatte_botid_land,personer
73,1,10+,2006,1138,sysselsatte_botid_land,personer
73,1,5_9,2006,142,sysselsatte_botid_land,personer
73,1,alle,2006,1431,sysselsatte_botid_land,personer
73,2,0_4,2006,295,sysselsatte_botid_land,personer
73,2,10+,2006,381,sysselsatte_botid_land,personer
73,2,5_9,2006,193,sysselsatte_botid_land,personer
73,2,alle,2006,869,sysselsatte_botid_land,personer
73,alle,0_4,2006,446,sysselsatte_botid_land,personer
73,alle,10+,2006,1519,sysselsatte_botid_land,personer
73,alle,5_9,2006,335,sysselsatte_botid_land,personer
73,alle,alle,2006,2300,sysselsatte_botid_land,personer
74,1,0_4,2006,75,sysselsatte_botid_land,personer
74,1,10+,2006,527,sysselsatte_botid_land,personer
