aar,bydel_nr,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2007,030111,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,030112,1,0,0.71,sysselsatte_kjonn_land,prosent
2007,030112,1,1,0.85,sysselsatte_kjonn_land,prosent
2007,030112,1,alle,0.79,sysselsatte_kjonn_land,prosent
2007,030112,2,0,0.54,sysselsatte_kjonn_land,prosent
2007,030112,2,1,0.67,sysselsatte_kjonn_land,prosent
2007,030112,2,alle,0.60,sysselsatte_kjonn_land,prosent
2007,030112,alle,0,0.70,sysselsatte_kjonn_land,prosent
2007,030112,alle,1,0.76,sysselsatte_kjonn_land,prosent
2007,030112,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2007,030113,1,0,0.63,sysselsatte_kjonn_land,prosent
2007,030113,1,1,0.76,sysselsatte_kjonn_land,prosent
2007,030113,1,alle,0.70,sysselsatte_kjonn_land,prosent
2007,030113,2,0,0.51,sysselsatte_kjonn_land,prosent
2007,030113,2,1,0.68,sysselsatte_kjonn_land,prosent
2007,030113,2,alle,0.59,sysselsatte_kjonn_land,prosent
2007,030113,alle,0,0.67,sysselsatte_kjonn_land,prosent
2007,030113,alle,1,0.74,sysselsatte_kjonn_land,prosent
2007,030113,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,030114,1,0,0.74,sysselsatte_kjonn_land,prosent
2007,030114,1,1,0.72,sysselsatte_kjonn_land,prosent
2007,030114,1,alle,0.73,sysselsatte_kjonn_land,prosent
2007,030114,2,0,0.51,sysselsatte_kjonn_land,prosent
2007,030114,2,1,0.71,sysselsatte_kjonn_land,prosent
2007,030114,2,alle,0.61,sysselsatte_kjonn_land,prosent
2007,030114,alle,0,0.67,sysselsatte_kjonn_land,prosent
2007,030114,alle,1,0.74,sysselsatte_kjonn_land,prosent
2007,030114,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2007,030115,1,0,0.72,sysselsatte_kjonn_land,prosent
2007,030115,1,1,0.77,sysselsatte_kjonn_land,prosent
2007,030115,1,alle,0.74,sysselsatte_kjonn_land,prosent
2007,030115,2,0,0.52,sysselsatte_kjonn_land,prosent
2007,030115,2,1,0.65,sysselsatte_kjonn_land,prosent
2007,030115,2,alle,0.59,sysselsatte_kjonn_land,prosent
2007,030115,alle,0,0.68,sysselsatte_kjonn_land,prosent
2007,030115,alle,1,0.75,sysselsatte_kjonn_land,prosent
2007,030115,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2007,030116,1,0,0.76,sysselsatte_kjonn_land,prosent
2007,030116,1,1,0.79,sysselsatte_kjonn_land,prosent
2007,030116,1,alle,0.77,sysselsatte_kjonn_land,prosent
2007,030116,2,0,0.52,sysselsatte_kjonn_land,prosent
2007,030116,2,1,0.70,sysselsatte_kjonn_land,prosent
2007,030116,2,alle,0.61,sysselsatte_kjonn_land,prosent
2007,030116,alle,0,0.63,sysselsatte_kjonn_land,prosent
2007,030116,alle,1,0.72,sysselsatte_kjonn_land,prosent
2007,030116,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2007,030117,1,0,0.71,sysselsatte_kjonn_land,prosent
2007,030117,1,1,0.74,sysselsatte_kjonn_land,prosent
2007,030117,1,alle,0.73,sysselsatte_kjonn_land,prosent
2007,030117,2,0,0.42,sysselsatte_kjonn_land,prosent
2007,030117,2,1,0.63,sysselsatte_kjonn_land,prosent
2007,030117,2,alle,0.53,sysselsatte_kjonn_land,prosent
2007,030117,alle,0,0.59,sysselsatte_kjonn_land,prosent
2007,030117,alle,1,0.68,sysselsatte_kjonn_land,prosent
2007,030117,alle,alle,0.63,sysselsatte_kjonn_land,prosent
2007,030199,1,0,0.59,sysselsatte_kjonn_land,prosent
2007,030199,1,1,0.64,sysselsatte_kjonn_land,prosent
2007,030199,1,alle,0.62,sysselsatte_kjonn_land,prosent
2007,030199,2,0,0.33,sysselsatte_kjonn_land,prosent
2007,030199,2,1,0.44,sysselsatte_kjonn_land,prosent
2007,030199,2,alle,0.40,sysselsatte_kjonn_land,prosent
2007,030199,alle,0,0.58,sysselsatte_kjonn_land,prosent
2007,030199,alle,1,0.60,sysselsatte_kjonn_land,prosent
2007,030199,alle,alle,0.59,sysselsatte_kjonn_land,prosent
2008,00,1,0,0.69,sysselsatte_kjonn_land,prosent
2008,00,1,1,0.77,sysselsatte_kjonn_land,prosent
2008,00,1,alle,0.74,sysselsatte_kjonn_land,prosent
2008,00,2,0,0.53,sysselsatte_kjonn_land,prosent
2008,00,2,1,0.63,sysselsatte_kjonn_land,prosent
2008,00,2,alle,0.57,sysselsatte_kjonn_land,prosent
2008,00,alle,0,0.69,sysselsatte_kjonn_land,prosent
2008,00,alle,1,0.75,sysselsatte_kjonn_land,prosent
2008,00,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2008,030101,1,0,0.76,sysselsatte_kjonn_land,prosent
2008,030101,1,1,0.76,sysselsatte_kjonn_land,prosent
2008,030101,1,alle,0.76,sysselsatte_kjonn_land,prosent
2008,030101,2,0,0.47,sysselsatte_kjonn_land,prosent
2008,030101,2,1,0.57,sysselsatte_kjonn_land,prosent
2008,030101,2,alle,0.52,sysselsatte_kjonn_land,prosent
2008,030101,alle,0,0.71,sysselsatte_kjonn_land,prosent
2008,030101,alle,1,0.75,sysselsatte_kjonn_land,prosent
2008,030101,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2008,030102,1,0,0.74,sysselsatte_kjonn_land,prosent
2008,030102,1,1,0.77,sysselsatte_kjonn_land,prosent
2008,030102,1,alle,0.76,sysselsatte_kjonn_land,prosent
2008,030102,2,0,0.49,sysselsatte_kjonn_land,prosent
2008,030102,2,1,0.58,sysselsatte_kjonn_land,prosent
2008,030102,2,alle,0.54,sysselsatte_kjonn_land,prosent
2008,030102,alle,0,0.72,sysselsatte_kjonn_land,prosent
2008,030102,alle,1,0.75,sysselsatte_kjonn_land,prosent
2008,030102,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2008,030103,1,0,0.71,sysselsatte_kjonn_land,prosent
2008,030103,1,1,0.76,sysselsatte_kjonn_land,prosent
2008,030103,1,alle,0.74,sysselsatte_kjonn_land,prosent
2008,030103,2,0,0.49,sysselsatte_kjonn_land,prosent
2008,030103,2,1,0.61,sysselsatte_kjonn_land,prosent
2008,030103,2,alle,0.55,sysselsatte_kjonn_land,prosent
2008,030103,alle,0,0.70,sysselsatte_kjonn_land,prosent
2008,030103,alle,1,0.75,sysselsatte_kjonn_land,prosent
2008,030103,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2008,030104,1,0,0.73,sysselsatte_kjonn_land,prosent
2008,030104,1,1,0.74,sysselsatte_kjonn_land,prosent
2008,030104,1,alle,0.74,sysselsatte_kjonn_land,prosent
2008,030104,2,0,0.48,sysselsatte_kjonn_land,prosent
2008,030104,2,1,0.61,sysselsatte_kjonn_land,prosent
2008,030104,2,alle,0.55,sysselsatte_kjonn_land,prosent
2008,030104,alle,0,0.72,sysselsatte_kjonn_land,prosent
2008,030104,alle,1,0.75,sysselsatte_kjonn_land,prosent
2008,030104,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2008,030105,1,0,0.75,sysselsatte_kjonn_land,prosent
2008,030105,1,1,0.76,sysselsatte_kjonn_land,prosent
2008,030105,1,alle,0.76,sysselsatte_kjonn_land,prosent
2008,030105,2,0,0.49,sysselsatte_kjonn_land,prosent
2008,030105,2,1,0.61,sysselsatte_kjonn_land,prosent
2008,030105,2,alle,0.55,sysselsatte_kjonn_land,prosent
2008,030105,alle,0,0.73,sysselsatte_kjonn_land,prosent
2008,030105,alle,1,0.77,sysselsatte_kjonn_land,prosent
2008,030105,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2008,030106,1,0,0.74,sysselsatte_kjonn_land,prosent
2008,030106,1,1,0.75,sysselsatte_kjonn_land,prosent
2008,030106,1,alle,0.75,sysselsatte_kjonn_land,prosent
2008,030106,2,0,0.51,sysselsatte_kjonn_land,prosent
2008,030106,2,1,0.62,sysselsatte_kjonn_land,prosent
2008,030106,2,alle,0.57,sysselsatte_kjonn_land,prosent
2008,030106,alle,0,0.72,sysselsatte_kjonn_land,prosent
2008,030106,alle,1,0.76,sysselsatte_kjonn_land,prosent
2008,030106,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2008,030107,1,0,0.72,sysselsatte_kjonn_land,prosent
2008,030107,1,1,0.74,sysselsatte_kjonn_land,prosent
2008,030107,1,alle,0.73,sysselsatte_kjonn_land,prosent
2008,030107,2,0,0.50,sysselsatte_kjonn_land,prosent
2008,030107,2,1,0.60,sysselsatte_kjonn_land,prosent
2008,030107,2,alle,0.55,sysselsatte_kjonn_land,prosent
2008,030107,alle,0,0.70,sysselsatte_kjonn_land,prosent
2008,030107,alle,1,0.73,sysselsatte_kjonn_land,prosent
2008,030107,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2008,030108,1,0,0.72,sysselsatte_kjonn_land,prosent
2008,030108,1,1,0.75,sysselsatte_kjonn_land,prosent
2008,030108,1,alle,0.73,sysselsatte_kjonn_land,prosent
2008,030108,2,0,0.52,sysselsatte_kjonn_land,prosent
2008,030108,2,1,0.60,sysselsatte_kjonn_land,prosent
2008,030108,2,alle,0.56,sysselsatte_kjonn_land,prosent
2008,030108,alle,0,0.71,sysselsatte_kjonn_land,prosent
2008,030108,alle,1,0.75,sysselsatte_kjonn_land,prosent
2008,030108,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2008,030109,1,0,0.74,sysselsatte_kjonn_land,prosent
2008,030109,1,1,0.76,sysselsatte_kjonn_land,prosent
2008,030109,1,alle,0.75,sysselsatte_kjonn_land,prosent
2008,030109,2,0,0.49,sysselsatte_kjonn_land,prosent
2008,030109,2,1,0.60,sysselsatte_kjonn_land,prosent
2008,030109,2,alle,0.55,sysselsatte_kjonn_land,prosent
2008,030109,alle,0,0.70,sysselsatte_kjonn_land,prosent
2008,030109,alle,1,0.74,sysselsatte_kjonn_land,prosent
2008,030109,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2008,030110,1,0,0.72,sysselsatte_kjonn_land,prosent
2008,030110,1,1,0.78,sysselsatte_kjonn_land,prosent
2008,030110,1,alle,0.75,sysselsatte_kjonn_land,prosent
2008,030110,2,0,0.47,sysselsatte_kjonn_land,prosent
2008,030110,2,1,0.61,sysselsatte_kjonn_land,prosent
2008,030110,2,alle,0.54,sysselsatte_kjonn_land,prosent
2008,030110,alle,0,0.67,sysselsatte_kjonn_land,prosent
2008,030110,alle,1,0.73,sysselsatte_kjonn_land,prosent
2008,030110,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2008,030111,1,0,0.63,sysselsatte_kjonn_land,prosent
2008,030111,1,1,0.69,sysselsatte_kjonn_land,prosent
2008,030111,1,alle,0.66,sysselsatte_kjonn_land,prosent
2008,030111,2,0,0.49,sysselsatte_kjonn_land,prosent
2008,030111,2,1,0.61,sysselsatte_kjonn_land,prosent
2008,030111,2,alle,0.55,sysselsatte_kjonn_land,prosent
2008,030111,alle,0,0.66,sysselsatte_kjonn_land,prosent
2008,030111,alle,1,0.72,sysselsatte_kjonn_land,prosent
2008,030111,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2008,030112,1,0,0.68,sysselsatte_kjonn_land,prosent
2008,030112,1,1,0.80,sysselsatte_kjonn_land,prosent
2008,030112,1,alle,0.76,sysselsatte_kjonn_land,prosent
2008,030112,2,0,0.53,sysselsatte_kjonn_land,prosent
2008,030112,2,1,0.67,sysselsatte_kjonn_land,prosent
2008,030112,2,alle,0.60,sysselsatte_kjonn_land,prosent
2008,030112,alle,0,0.69,sysselsatte_kjonn_land,prosent
2008,030112,alle,1,0.76,sysselsatte_kjonn_land,prosent
2008,030112,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2008,030113,1,0,0.64,sysselsatte_kjonn_land,prosent
2008,030113,1,1,0.75,sysselsatte_kjonn_land,prosent
2008,030113,1,alle,0.70,sysselsatte_kjonn_land,prosent
2008,030113,2,0,0.50,sysselsatte_kjonn_land,prosent
2008,030113,2,1,0.67,sysselsatte_kjonn_land,prosent
2008,030113,2,alle,0.59,sysselsatte_kjonn_land,prosent
2008,030113,alle,0,0.66,sysselsatte_kjonn_land,prosent
2008,030113,alle,1,0.74,sysselsatte_kjonn_land,prosent
2008,030113,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2008,030114,1,0,0.73,sysselsatte_kjonn_land,prosent
2008,030114,1,1,0.75,sysselsatte_kjonn_land,prosent
2008,030114,1,alle,0.74,sysselsatte_kjonn_land,prosent
2008,030114,2,0,0.53,sysselsatte_kjonn_land,prosent
2008,030114,2,1,0.71,sysselsatte_kjonn_land,prosent
2008,030114,2,alle,0.62,sysselsatte_kjonn_land,prosent
2008,030114,alle,0,0.67,sysselsatte_kjonn_land,prosent
2008,030114,alle,1,0.74,sysselsatte_kjonn_land,prosent
2008,030114,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2008,030115,1,0,0.73,sysselsatte_kjonn_land,prosent
2008,030115,1,1,0.85,sysselsatte_kjonn_land,prosent
2008,030115,1,alle,0.79,sysselsatte_kjonn_land,prosent
2008,030115,2,0,0.51,sysselsatte_kjonn_land,prosent
2008,030115,2,1,0.70,sysselsatte_kjonn_land,prosent
2008,030115,2,alle,0.60,sysselsatte_kjonn_land,prosent
2008,030115,alle,0,0.68,sysselsatte_kjonn_land,prosent
2008,030115,alle,1,0.75,sysselsatte_kjonn_land,prosent
2008,030115,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2008,030116,1,0,0.77,sysselsatte_kjonn_land,prosent
2008,030116,1,1,0.80,sysselsatte_kjonn_land,prosent
2008,030116,1,alle,0.79,sysselsatte_kjonn_land,prosent
2008,030116,2,0,0.53,sysselsatte_kjonn_land,prosent
2008,030116,2,1,0.68,sysselsatte_kjonn_land,prosent
2008,030116,2,alle,0.60,sysselsatte_kjonn_land,prosent
2008,030116,alle,0,0.64,sysselsatte_kjonn_land,prosent
2008,030116,alle,1,0.71,sysselsatte_kjonn_land,prosent
2008,030116,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2008,030117,1,0,0.73,sysselsatte_kjonn_land,prosent
2008,030117,1,1,0.66,sysselsatte_kjonn_land,prosent
2008,030117,1,alle,0.68,sysselsatte_kjonn_land,prosent
2008,030117,2,0,0.44,sysselsatte_kjonn_land,prosent
2008,030117,2,1,0.62,sysselsatte_kjonn_land,prosent
2008,030117,2,alle,0.53,sysselsatte_kjonn_land,prosent
2008,030117,alle,0,0.59,sysselsatte_kjonn_land,prosent
2008,030117,alle,1,0.67,sysselsatte_kjonn_land,prosent
2008,030117,alle,alle,0.63,sysselsatte_kjonn_land,prosent
2008,030199,1,0,0.46,sysselsatte_kjonn_land,prosent
2008,030199,1,1,0.43,sysselsatte_kjonn_land,prosent
2008,030199,1,alle,0.44,sysselsatte_kjonn_land,prosent
2008,030199,2,0,0.20,sysselsatte_kjonn_land,prosent
2008,030199,2,1,0.35,sysselsatte_kjonn_land,prosent
2008,030199,2,alle,0.28,sysselsatte_kjonn_land,prosent
2008,030199,alle,0,0.50,sysselsatte_kjonn_land,prosent
2008,030199,alle,1,0.51,sysselsatte_kjonn_land,prosent
2008,030199,alle,alle,0.50,sysselsatte_kjonn_land,prosent
2009,00,1,0,0.68,sysselsatte_kjonn_land,prosent
2009,00,1,1,0.74,sysselsatte_kjonn_land,prosent
2009,00,1,alle,0.72,sysselsatte_kjonn_land,prosent
2009,00,2,0,0.50,sysselsatte_kjonn_land,prosent
2009,00,2,1,0.58,sysselsatte_kjonn_land,prosent
2009,00,2,alle,0.54,sysselsatte_kjonn_land,prosent
2009,00,alle,0,0.67,sysselsatte_kjonn_land,prosent
2009,00,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,00,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2009,030101,1,0,0.74,sysselsatte_kjonn_land,prosent
2009,030101,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030101,1,alle,0.73,sysselsatte_kjonn_land,prosent
2009,030101,2,0,0.46,sysselsatte_kjonn_land,prosent
2009,030101,2,1,0.54,sysselsatte_kjonn_land,prosent
2009,030101,2,alle,0.50,sysselsatte_kjonn_land,prosent
2009,030101,alle,0,0.70,sysselsatte_kjonn_land,prosent
2009,030101,alle,1,0.73,sysselsatte_kjonn_land,prosent
2009,030101,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2009,030102,1,0,0.72,sysselsatte_kjonn_land,prosent
2009,030102,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030102,1,alle,0.73,sysselsatte_kjonn_land,prosent
2009,030102,2,0,0.48,sysselsatte_kjonn_land,prosent
2009,030102,2,1,0.56,sysselsatte_kjonn_land,prosent
2009,030102,2,alle,0.52,sysselsatte_kjonn_land,prosent
2009,030102,alle,0,0.70,sysselsatte_kjonn_land,prosent
2009,030102,alle,1,0.73,sysselsatte_kjonn_land,prosent
2009,030102,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2009,030103,1,0,0.71,sysselsatte_kjonn_land,prosent
2009,030103,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030103,1,alle,0.72,sysselsatte_kjonn_land,prosent
2009,030103,2,0,0.46,sysselsatte_kjonn_land,prosent
2009,030103,2,1,0.58,sysselsatte_kjonn_land,prosent
2009,030103,2,alle,0.52,sysselsatte_kjonn_land,prosent
2009,030103,alle,0,0.69,sysselsatte_kjonn_land,prosent
2009,030103,alle,1,0.73,sysselsatte_kjonn_land,prosent
2009,030103,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2009,030104,1,0,0.72,sysselsatte_kjonn_land,prosent
2009,030104,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030104,1,alle,0.72,sysselsatte_kjonn_land,prosent
2009,030104,2,0,0.45,sysselsatte_kjonn_land,prosent
2009,030104,2,1,0.58,sysselsatte_kjonn_land,prosent
2009,030104,2,alle,0.52,sysselsatte_kjonn_land,prosent
2009,030104,alle,0,0.70,sysselsatte_kjonn_land,prosent
2009,030104,alle,1,0.73,sysselsatte_kjonn_land,prosent
2009,030104,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2009,030105,1,0,0.73,sysselsatte_kjonn_land,prosent
2009,030105,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030105,1,alle,0.73,sysselsatte_kjonn_land,prosent
2009,030105,2,0,0.48,sysselsatte_kjonn_land,prosent
2009,030105,2,1,0.58,sysselsatte_kjonn_land,prosent
2009,030105,2,alle,0.53,sysselsatte_kjonn_land,prosent
2009,030105,alle,0,0.72,sysselsatte_kjonn_land,prosent
2009,030105,alle,1,0.74,sysselsatte_kjonn_land,prosent
2009,030105,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2009,030106,1,0,0.71,sysselsatte_kjonn_land,prosent
2009,030106,1,1,0.75,sysselsatte_kjonn_land,prosent
2009,030106,1,alle,0.73,sysselsatte_kjonn_land,prosent
2009,030106,2,0,0.48,sysselsatte_kjonn_land,prosent
2009,030106,2,1,0.59,sysselsatte_kjonn_land,prosent
2009,030106,2,alle,0.53,sysselsatte_kjonn_land,prosent
2009,030106,alle,0,0.70,sysselsatte_kjonn_land,prosent
2009,030106,alle,1,0.74,sysselsatte_kjonn_land,prosent
2009,030106,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2009,030107,1,0,0.70,sysselsatte_kjonn_land,prosent
2009,030107,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030107,1,alle,0.72,sysselsatte_kjonn_land,prosent
2009,030107,2,0,0.48,sysselsatte_kjonn_land,prosent
2009,030107,2,1,0.56,sysselsatte_kjonn_land,prosent
2009,030107,2,alle,0.52,sysselsatte_kjonn_land,prosent
2009,030107,alle,0,0.69,sysselsatte_kjonn_land,prosent
2009,030107,alle,1,0.71,sysselsatte_kjonn_land,prosent
2009,030107,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2009,030108,1,0,0.69,sysselsatte_kjonn_land,prosent
2009,030108,1,1,0.71,sysselsatte_kjonn_land,prosent
2009,030108,1,alle,0.70,sysselsatte_kjonn_land,prosent
2009,030108,2,0,0.50,sysselsatte_kjonn_land,prosent
2009,030108,2,1,0.57,sysselsatte_kjonn_land,prosent
2009,030108,2,alle,0.53,sysselsatte_kjonn_land,prosent
2009,030108,alle,0,0.69,sysselsatte_kjonn_land,prosent
2009,030108,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,030108,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2009,030109,1,0,0.73,sysselsatte_kjonn_land,prosent
2009,030109,1,1,0.75,sysselsatte_kjonn_land,prosent
2009,030109,1,alle,0.74,sysselsatte_kjonn_land,prosent
2009,030109,2,0,0.47,sysselsatte_kjonn_land,prosent
2009,030109,2,1,0.58,sysselsatte_kjonn_land,prosent
2009,030109,2,alle,0.53,sysselsatte_kjonn_land,prosent
2009,030109,alle,0,0.68,sysselsatte_kjonn_land,prosent
2009,030109,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,030109,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2009,030110,1,0,0.72,sysselsatte_kjonn_land,prosent
2009,030110,1,1,0.77,sysselsatte_kjonn_land,prosent
2009,030110,1,alle,0.74,sysselsatte_kjonn_land,prosent
2009,030110,2,0,0.47,sysselsatte_kjonn_land,prosent
2009,030110,2,1,0.59,sysselsatte_kjonn_land,prosent
2009,030110,2,alle,0.53,sysselsatte_kjonn_land,prosent
2009,030110,alle,0,0.66,sysselsatte_kjonn_land,prosent
2009,030110,alle,1,0.71,sysselsatte_kjonn_land,prosent
2009,030110,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2009,030111,1,0,0.63,sysselsatte_kjonn_land,prosent
2009,030111,1,1,0.67,sysselsatte_kjonn_land,prosent
2009,030111,1,alle,0.65,sysselsatte_kjonn_land,prosent
2009,030111,2,0,0.45,sysselsatte_kjonn_land,prosent
2009,030111,2,1,0.57,sysselsatte_kjonn_land,prosent
2009,030111,2,alle,0.51,sysselsatte_kjonn_land,prosent
2009,030111,alle,0,0.64,sysselsatte_kjonn_land,prosent
2009,030111,alle,1,0.69,sysselsatte_kjonn_land,prosent
2009,030111,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2009,030112,1,0,0.68,sysselsatte_kjonn_land,prosent
2009,030112,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030112,1,alle,0.71,sysselsatte_kjonn_land,prosent
2009,030112,2,0,0.49,sysselsatte_kjonn_land,prosent
2009,030112,2,1,0.65,sysselsatte_kjonn_land,prosent
2009,030112,2,alle,0.57,sysselsatte_kjonn_land,prosent
2009,030112,alle,0,0.68,sysselsatte_kjonn_land,prosent
2009,030112,alle,1,0.73,sysselsatte_kjonn_land,prosent
2009,030112,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2009,030113,1,0,0.65,sysselsatte_kjonn_land,prosent
2009,030113,1,1,0.71,sysselsatte_kjonn_land,prosent
2009,030113,1,alle,0.69,sysselsatte_kjonn_land,prosent
2009,030113,2,0,0.50,sysselsatte_kjonn_land,prosent
2009,030113,2,1,0.66,sysselsatte_kjonn_land,prosent
2009,030113,2,alle,0.58,sysselsatte_kjonn_land,prosent
2009,030113,alle,0,0.65,sysselsatte_kjonn_land,prosent
2009,030113,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,030113,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2009,030114,1,0,0.70,sysselsatte_kjonn_land,prosent
2009,030114,1,1,0.73,sysselsatte_kjonn_land,prosent
2009,030114,1,alle,0.71,sysselsatte_kjonn_land,prosent
2009,030114,2,0,0.53,sysselsatte_kjonn_land,prosent
2009,030114,2,1,0.66,sysselsatte_kjonn_land,prosent
2009,030114,2,alle,0.60,sysselsatte_kjonn_land,prosent
2009,030114,alle,0,0.65,sysselsatte_kjonn_land,prosent
2009,030114,alle,1,0.71,sysselsatte_kjonn_land,prosent
2009,030114,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2009,030115,1,0,0.71,sysselsatte_kjonn_land,prosent
2009,030115,1,1,0.79,sysselsatte_kjonn_land,prosent
2009,030115,1,alle,0.75,sysselsatte_kjonn_land,prosent
2009,030115,2,0,0.50,sysselsatte_kjonn_land,prosent
2009,030115,2,1,0.67,sysselsatte_kjonn_land,prosent
2009,030115,2,alle,0.58,sysselsatte_kjonn_land,prosent
2009,030115,alle,0,0.66,sysselsatte_kjonn_land,prosent
2009,030115,alle,1,0.72,sysselsatte_kjonn_land,prosent
2009,030115,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2009,030116,1,0,0.74,sysselsatte_kjonn_land,prosent
2009,030116,1,1,0.77,sysselsatte_kjonn_land,prosent
2009,030116,1,alle,0.76,sysselsatte_kjonn_land,prosent
2009,030116,2,0,0.48,sysselsatte_kjonn_land,prosent
2009,030116,2,1,0.65,sysselsatte_kjonn_land,prosent
2009,030116,2,alle,0.56,sysselsatte_kjonn_land,prosent
2009,030116,alle,0,0.61,sysselsatte_kjonn_land,prosent
2009,030116,alle,1,0.68,sysselsatte_kjonn_land,prosent
2009,030116,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2009,030117,1,0,0.69,sysselsatte_kjonn_land,prosent
2009,030117,1,1,0.65,sysselsatte_kjonn_land,prosent
2009,030117,1,alle,0.66,sysselsatte_kjonn_land,prosent
2009,030117,2,0,0.43,sysselsatte_kjonn_land,prosent
2009,030117,2,1,0.59,sysselsatte_kjonn_land,prosent
2009,030117,2,alle,0.51,sysselsatte_kjonn_land,prosent
2009,030117,alle,0,0.56,sysselsatte_kjonn_land,prosent
2009,030117,alle,1,0.64,sysselsatte_kjonn_land,prosent
2009,030117,alle,alle,0.60,sysselsatte_kjonn_land,prosent
2009,030199,1,0,0.63,sysselsatte_kjonn_land,prosent
2009,030199,1,1,0.57,sysselsatte_kjonn_land,prosent
2009,030199,1,alle,0.60,sysselsatte_kjonn_land,prosent
2009,030199,2,0,0.39,sysselsatte_kjonn_land,prosent
2009,030199,2,1,0.39,sysselsatte_kjonn_land,prosent
2009,030199,2,alle,0.39,sysselsatte_kjonn_land,prosent
2009,030199,alle,0,0.64,sysselsatte_kjonn_land,prosent
2009,030199,alle,1,0.56,sysselsatte_kjonn_land,prosent
2009,030199,alle,alle,0.59,sysselsatte_kjonn_land,prosent
2010,00,1,0,0.68,sysselsatte_kjonn_land,prosent
2010,00,1,1,0.74,sysselsatte_kjonn_land,prosent
2010,00,1,alle,0.72,sysselsatte_kjonn_land,prosent
2010,00,2,0,0.50,sysselsatte_kjonn_land,prosent
2010,00,2,1,0.57,sysselsatte_kjonn_land,prosent
2010,00,2,alle,0.54,sysselsatte_kjonn_land,prosent
2010,00,alle,0,0.67,sysselsatte_kjonn_land,prosent
2010,00,alle,1,0.72,sysselsatte_kjonn_land,prosent
2010,00,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2010,030101,1,0,0.74,sysselsatte_kjonn_land,prosent
2010,030101,1,1,0.74,sysselsatte_kjonn_land,prosent
2010,030101,1,alle,0.74,sysselsatte_kjonn_land,prosent
2010,030101,2,0,0.48,sysselsatte_kjonn_land,prosent
2010,030101,2,1,0.53,sysselsatte_kjonn_land,prosent
2010,030101,2,alle,0.51,sysselsatte_kjonn_land,prosent
2010,030101,alle,0,0.70,sysselsatte_kjonn_land,prosent
2010,030101,alle,1,0.72,sysselsatte_kjonn_land,prosent
2010,030101,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2010,030102,1,0,0.72,sysselsatte_kjonn_land,prosent
2010,030102,1,1,0.76,sysselsatte_kjonn_land,prosent
2010,030102,1,alle,0.74,sysselsatte_kjonn_land,prosent
2010,030102,2,0,0.46,sysselsatte_kjonn_land,prosent
