aar,naringsregion_nr,innvkat_2,tabellvariabel,tabell_navn,enhet
2007,77,befolkningen_ellers,17055,sysselsatte_innvkat,personer
2007,77,innvandrere,758,sysselsatte_innvkat,personer
2007,78,alle,15024,sysselsatte_innvkat,personer
2007,78,befolkningen_ellers,14510,sysselsatte_innvkat,personer
2007,78,innvandrere,514,sysselsatte_innvkat,personer
2007,79,alle,40378,sysselsatte_innvkat,personer
2007,79,befolkningen_ellers,37380,sysselsatte_innvkat,personer
2007,79,innvandrere,2998,sysselsatte_innvkat,personer
2007,80,alle,8080,sysselsatte_innvkat,personer
2007,80,befolkningen_ellers,7830,sysselsatte_innvkat,personer
2007,80,innvandrere,250,sysselsatte_innvkat,personer
2007,81,alle,18630,sysselsatte_innvkat,personer
2007,81,befolkningen_ellers,17382,sysselsatte_innvkat,personer
2007,81,innvandrere,1248,sysselsatte_innvkat,personer
2007,82,alle,7232,sysselsatte_innvkat,personer
2007,82,befolkningen_ellers,6815,sysselsatte_innvkat,personer
2007,82,innvandrere,417,sysselsatte_innvkat,personer
2007,83,alle,11572,sysselsatte_innvkat,personer
2007,83,befolkningen_ellers,10503,sysselsatte_innvkat,personer
2007,83,innvandrere,1069,sysselsatte_innvkat,personer
2008,01,alle,13620,sysselsatte_innvkat,personer
2008,01,befolkningen_ellers,12609,sysselsatte_innvkat,personer
2008,01,innvandrere,1011,sysselsatte_innvkat,personer
2008,02,alle,29332,sysselsatte_innvkat,personer
2008,02,befolkningen_ellers,26963,sysselsatte_innvkat,personer
2008,02,innvandrere,2369,sysselsatte_innvkat,personer
2008,03,alle,27813,sysselsatte_innvkat,personer
2008,03,befolkningen_ellers,25162,sysselsatte_innvkat,personer
2008,03,innvandrere,2651,sysselsatte_innvkat,personer
2008,04,alle,63203,sysselsatte_innvkat,personer
2008,04,befolkningen_ellers,57521,sysselsatte_innvkat,personer
2008,04,innvandrere,5682,sysselsatte_innvkat,personer
2008,05,alle,85881,sysselsatte_innvkat,personer
2008,05,befolkningen_ellers,74176,sysselsatte_innvkat,personer
2008,05,innvandrere,11705,sysselsatte_innvkat,personer
2008,06,alle,66499,sysselsatte_innvkat,personer
2008,06,befolkningen_ellers,59640,sysselsatte_innvkat,personer
2008,06,innvandrere,6859,sysselsatte_innvkat,personer
2008,07,alle,83601,sysselsatte_innvkat,personer
2008,07,befolkningen_ellers,73838,sysselsatte_innvkat,personer
2008,07,innvandrere,9763,sysselsatte_innvkat,personer
2008,08,alle,46401,sysselsatte_innvkat,personer
2008,08,befolkningen_ellers,42528,sysselsatte_innvkat,personer
2008,08,innvandrere,3873,sysselsatte_innvkat,personer
2008,09,alle,316353,sysselsatte_innvkat,personer
2008,09,befolkningen_ellers,250634,sysselsatte_innvkat,personer
2008,09,innvandrere,65719,sysselsatte_innvkat,personer
2008,10,alle,8151,sysselsatte_innvkat,personer
2008,10,befolkningen_ellers,7804,sysselsatte_innvkat,personer
2008,10,innvandrere,347,sysselsatte_innvkat,personer
2008,11,alle,25710,sysselsatte_innvkat,personer
2008,11,befolkningen_ellers,24402,sysselsatte_innvkat,personer
2008,11,innvandrere,1308,sysselsatte_innvkat,personer
2008,12,alle,43888,sysselsatte_innvkat,personer
2008,12,befolkningen_ellers,41549,sysselsatte_innvkat,personer
2008,12,innvandrere,2339,sysselsatte_innvkat,personer
2008,13,alle,17308,sysselsatte_innvkat,personer
2008,13,befolkningen_ellers,16413,sysselsatte_innvkat,personer
2008,13,innvandrere,895,sysselsatte_innvkat,personer
2008,14,alle,36096,sysselsatte_innvkat,personer
2008,14,befolkningen_ellers,34092,sysselsatte_innvkat,personer
2008,14,innvandrere,2004,sysselsatte_innvkat,personer
2008,15,alle,14672,sysselsatte_innvkat,personer
2008,15,befolkningen_ellers,13978,sysselsatte_innvkat,personer
2008,15,innvandrere,694,sysselsatte_innvkat,personer
2008,16,alle,19591,sysselsatte_innvkat,personer
2008,16,befolkningen_ellers,18269,sysselsatte_innvkat,personer
2008,16,innvandrere,1322,sysselsatte_innvkat,personer
2008,17,alle,7055,sysselsatte_innvkat,personer
2008,17,befolkningen_ellers,6735,sysselsatte_innvkat,personer
2008,17,innvandrere,320,sysselsatte_innvkat,personer
2008,18,alle,10114,sysselsatte_innvkat,personer
2008,18,befolkningen_ellers,9814,sysselsatte_innvkat,personer
2008,18,innvandrere,300,sysselsatte_innvkat,personer
2008,19,alle,9740,sysselsatte_innvkat,personer
2008,19,befolkningen_ellers,9223,sysselsatte_innvkat,personer
2008,19,innvandrere,517,sysselsatte_innvkat,personer
2008,20,alle,86207,sysselsatte_innvkat,personer
2008,20,befolkningen_ellers,76383,sysselsatte_innvkat,personer
2008,20,innvandrere,9824,sysselsatte_innvkat,personer
2008,21,alle,11288,sysselsatte_innvkat,personer
2008,21,befolkningen_ellers,10165,sysselsatte_innvkat,personer
2008,21,innvandrere,1123,sysselsatte_innvkat,personer
2008,22,alle,17072,sysselsatte_innvkat,personer
2008,22,befolkningen_ellers,15644,sysselsatte_innvkat,personer
2008,22,innvandrere,1428,sysselsatte_innvkat,personer
2008,23,alle,9865,sysselsatte_innvkat,personer
2008,23,befolkningen_ellers,9403,sysselsatte_innvkat,personer
2008,23,innvandrere,462,sysselsatte_innvkat,personer
2008,24,alle,18169,sysselsatte_innvkat,personer
2008,24,befolkningen_ellers,16759,sysselsatte_innvkat,personer
2008,24,innvandrere,1410,sysselsatte_innvkat,personer
2008,25,alle,65055,sysselsatte_innvkat,personer
2008,25,befolkningen_ellers,59735,sysselsatte_innvkat,personer
2008,25,innvandrere,5320,sysselsatte_innvkat,personer
2008,26,alle,43889,sysselsatte_innvkat,personer
2008,26,befolkningen_ellers,40132,sysselsatte_innvkat,personer
2008,26,innvandrere,3757,sysselsatte_innvkat,personer
2008,27,alle,58823,sysselsatte_innvkat,personer
2008,27,befolkningen_ellers,54626,sysselsatte_innvkat,personer
2008,27,innvandrere,4197,sysselsatte_innvkat,personer
2008,28,alle,8105,sysselsatte_innvkat,personer
2008,28,befolkningen_ellers,7655,sysselsatte_innvkat,personer
2008,28,innvandrere,450,sysselsatte_innvkat,personer
2008,29,alle,9964,sysselsatte_innvkat,personer
2008,29,befolkningen_ellers,9331,sysselsatte_innvkat,personer
2008,29,innvandrere,633,sysselsatte_innvkat,personer
2008,30,alle,7749,sysselsatte_innvkat,personer
2008,30,befolkningen_ellers,7319,sysselsatte_innvkat,personer
2008,30,innvandrere,430,sysselsatte_innvkat,personer
2008,31,alle,3705,sysselsatte_innvkat,personer
2008,31,befolkningen_ellers,3436,sysselsatte_innvkat,personer
2008,31,innvandrere,269,sysselsatte_innvkat,personer
2008,32,alle,42813,sysselsatte_innvkat,personer
2008,32,befolkningen_ellers,39851,sysselsatte_innvkat,personer
2008,32,innvandrere,2962,sysselsatte_innvkat,personer
2008,33,alle,17835,sysselsatte_innvkat,personer
2008,33,befolkningen_ellers,16670,sysselsatte_innvkat,personer
2008,33,innvandrere,1165,sysselsatte_innvkat,personer
2008,34,alle,12060,sysselsatte_innvkat,personer
2008,34,befolkningen_ellers,11309,sysselsatte_innvkat,personer
2008,34,innvandrere,751,sysselsatte_innvkat,personer
2008,35,alle,64111,sysselsatte_innvkat,personer
2008,35,befolkningen_ellers,58050,sysselsatte_innvkat,personer
2008,35,innvandrere,6061,sysselsatte_innvkat,personer
2008,36,alle,12299,sysselsatte_innvkat,personer
2008,36,befolkningen_ellers,11473,sysselsatte_innvkat,personer
2008,36,innvandrere,826,sysselsatte_innvkat,personer
2008,37,alle,50366,sysselsatte_innvkat,personer
2008,37,befolkningen_ellers,46454,sysselsatte_innvkat,personer
2008,37,innvandrere,3912,sysselsatte_innvkat,personer
2008,38,alle,11699,sysselsatte_innvkat,personer
2008,38,befolkningen_ellers,10923,sysselsatte_innvkat,personer
2008,38,innvandrere,776,sysselsatte_innvkat,personer
2008,39,alle,154768,sysselsatte_innvkat,personer
2008,39,befolkningen_ellers,136532,sysselsatte_innvkat,personer
2008,39,innvandrere,18236,sysselsatte_innvkat,personer
2008,40,alle,135120,sysselsatte_innvkat,personer
2008,40,befolkningen_ellers,121848,sysselsatte_innvkat,personer
2008,40,innvandrere,13272,sysselsatte_innvkat,personer
2008,41,alle,12125,sysselsatte_innvkat,personer
2008,41,befolkningen_ellers,11394,sysselsatte_innvkat,personer
2008,41,innvandrere,731,sysselsatte_innvkat,personer
2008,42,alle,11911,sysselsatte_innvkat,personer
2008,42,befolkningen_ellers,11235,sysselsatte_innvkat,personer
2008,42,innvandrere,676,sysselsatte_innvkat,personer
2008,43,alle,7191,sysselsatte_innvkat,personer
2008,43,befolkningen_ellers,6902,sysselsatte_innvkat,personer
2008,43,innvandrere,289,sysselsatte_innvkat,personer
2008,44,alle,15929,sysselsatte_innvkat,personer
2008,44,befolkningen_ellers,15132,sysselsatte_innvkat,personer
2008,44,innvandrere,797,sysselsatte_innvkat,personer
2008,45,alle,5955,sysselsatte_innvkat,personer
2008,45,befolkningen_ellers,5662,sysselsatte_innvkat,personer
2008,45,innvandrere,293,sysselsatte_innvkat,personer
2008,46,alle,31823,sysselsatte_innvkat,personer
2008,46,befolkningen_ellers,30066,sysselsatte_innvkat,personer
2008,46,innvandrere,1757,sysselsatte_innvkat,personer
2008,47,alle,29300,sysselsatte_innvkat,personer
2008,47,befolkningen_ellers,27644,sysselsatte_innvkat,personer
2008,47,innvandrere,1656,sysselsatte_innvkat,personer
2008,48,alle,3978,sysselsatte_innvkat,personer
2008,48,befolkningen_ellers,3789,sysselsatte_innvkat,personer
2008,48,innvandrere,189,sysselsatte_innvkat,personer
2008,49,alle,17035,sysselsatte_innvkat,personer
2008,49,befolkningen_ellers,15961,sysselsatte_innvkat,personer
2008,49,innvandrere,1074,sysselsatte_innvkat,personer
2008,50,alle,17075,sysselsatte_innvkat,personer
2008,50,befolkningen_ellers,16068,sysselsatte_innvkat,personer
2008,50,innvandrere,1007,sysselsatte_innvkat,personer
2008,51,alle,17479,sysselsatte_innvkat,personer
2008,51,befolkningen_ellers,16560,sysselsatte_innvkat,personer
2008,51,innvandrere,919,sysselsatte_innvkat,personer
2008,52,alle,30769,sysselsatte_innvkat,personer
2008,52,befolkningen_ellers,29241,sysselsatte_innvkat,personer
2008,52,innvandrere,1528,sysselsatte_innvkat,personer
2008,53,alle,30001,sysselsatte_innvkat,personer
2008,53,befolkningen_ellers,28299,sysselsatte_innvkat,personer
2008,53,innvandrere,1702,sysselsatte_innvkat,personer
2008,54,alle,9369,sysselsatte_innvkat,personer
2008,54,befolkningen_ellers,8526,sysselsatte_innvkat,personer
2008,54,innvandrere,843,sysselsatte_innvkat,personer
2008,55,alle,23417,sysselsatte_innvkat,personer
2008,55,befolkningen_ellers,22070,sysselsatte_innvkat,personer
2008,55,innvandrere,1347,sysselsatte_innvkat,personer
2008,56,alle,38375,sysselsatte_innvkat,personer
2008,56,befolkningen_ellers,35679,sysselsatte_innvkat,personer
2008,56,innvandrere,2696,sysselsatte_innvkat,personer
2008,57,alle,12303,sysselsatte_innvkat,personer
2008,57,befolkningen_ellers,11895,sysselsatte_innvkat,personer
2008,57,innvandrere,408,sysselsatte_innvkat,personer
2008,58,alle,4246,sysselsatte_innvkat,personer
2008,58,befolkningen_ellers,3739,sysselsatte_innvkat,personer
2008,58,innvandrere,507,sysselsatte_innvkat,personer
2008,59,alle,4982,sysselsatte_innvkat,personer
2008,59,befolkningen_ellers,4782,sysselsatte_innvkat,personer
2008,59,innvandrere,200,sysselsatte_innvkat,personer
2008,60,alle,11289,sysselsatte_innvkat,personer
2008,60,befolkningen_ellers,10862,sysselsatte_innvkat,personer
2008,60,innvandrere,427,sysselsatte_innvkat,personer
2008,61,alle,116896,sysselsatte_innvkat,personer
2008,61,befolkningen_ellers,108215,sysselsatte_innvkat,personer
2008,61,innvandrere,8681,sysselsatte_innvkat,personer
2008,62,alle,4576,sysselsatte_innvkat,personer
2008,62,befolkningen_ellers,4354,sysselsatte_innvkat,personer
2008,62,innvandrere,222,sysselsatte_innvkat,personer
2008,63,alle,13137,sysselsatte_innvkat,personer
2008,63,befolkningen_ellers,12635,sysselsatte_innvkat,personer
2008,63,innvandrere,502,sysselsatte_innvkat,personer
2008,64,alle,31583,sysselsatte_innvkat,personer
2008,64,befolkningen_ellers,30206,sysselsatte_innvkat,personer
2008,64,innvandrere,1377,sysselsatte_innvkat,personer
2008,65,alle,4544,sysselsatte_innvkat,personer
2008,65,befolkningen_ellers,4397,sysselsatte_innvkat,personer
2008,65,innvandrere,147,sysselsatte_innvkat,personer
2008,66,alle,4870,sysselsatte_innvkat,personer
2008,66,befolkningen_ellers,4704,sysselsatte_innvkat,personer
2008,66,innvandrere,166,sysselsatte_innvkat,personer
2008,67,alle,10336,sysselsatte_innvkat,personer
2008,67,befolkningen_ellers,9950,sysselsatte_innvkat,personer
2008,67,innvandrere,386,sysselsatte_innvkat,personer
2008,68,alle,6496,sysselsatte_innvkat,personer
2008,68,befolkningen_ellers,6280,sysselsatte_innvkat,personer
2008,68,innvandrere,216,sysselsatte_innvkat,personer
2008,69,alle,6222,sysselsatte_innvkat,personer
2008,69,befolkningen_ellers,5958,sysselsatte_innvkat,personer
2008,69,innvandrere,264,sysselsatte_innvkat,personer
2008,70,alle,1825,sysselsatte_innvkat,personer
2008,70,befolkningen_ellers,1751,sysselsatte_innvkat,personer
2008,70,innvandrere,74,sysselsatte_innvkat,personer
2008,71,alle,8258,sysselsatte_innvkat,personer
2008,71,befolkningen_ellers,7983,sysselsatte_innvkat,personer
2008,71,innvandrere,275,sysselsatte_innvkat,personer
2008,72,alle,15567,sysselsatte_innvkat,personer
2008,72,befolkningen_ellers,14955,sysselsatte_innvkat,personer
2008,72,innvandrere,612,sysselsatte_innvkat,personer
2008,73,alle,40634,sysselsatte_innvkat,personer
2008,73,befolkningen_ellers,38824,sysselsatte_innvkat,personer
2008,73,innvandrere,1810,sysselsatte_innvkat,personer
2008,74,alle,12484,sysselsatte_innvkat,personer
2008,74,befolkningen_ellers,11675,sysselsatte_innvkat,personer
2008,74,innvandrere,809,sysselsatte_innvkat,personer
2008,75,alle,11740,sysselsatte_innvkat,personer
2008,75,befolkningen_ellers,11118,sysselsatte_innvkat,personer
2008,75,innvandrere,622,sysselsatte_innvkat,personer
2008,76,alle,15715,sysselsatte_innvkat,personer
2008,76,befolkningen_ellers,14983,sysselsatte_innvkat,personer
2008,76,innvandrere,732,sysselsatte_innvkat,personer
2008,77,alle,17783,sysselsatte_innvkat,personer
2008,77,befolkningen_ellers,16961,sysselsatte_innvkat,personer
2008,77,innvandrere,822,sysselsatte_innvkat,personer
2008,78,alle,15031,sysselsatte_innvkat,personer
2008,78,befolkningen_ellers,14414,sysselsatte_innvkat,personer
2008,78,innvandrere,617,sysselsatte_innvkat,personer
2008,79,alle,40792,sysselsatte_innvkat,personer
2008,79,befolkningen_ellers,37501,sysselsatte_innvkat,personer
2008,79,innvandrere,3291,sysselsatte_innvkat,personer
2008,80,alle,8046,sysselsatte_innvkat,personer
2008,80,befolkningen_ellers,7765,sysselsatte_innvkat,personer
2008,80,innvandrere,281,sysselsatte_innvkat,personer
2008,81,alle,18750,sysselsatte_innvkat,personer
2008,81,befolkningen_ellers,17303,sysselsatte_innvkat,personer
2008,81,innvandrere,1447,sysselsatte_innvkat,personer
2008,82,alle,7147,sysselsatte_innvkat,personer
2008,82,befolkningen_ellers,6681,sysselsatte_innvkat,personer
2008,82,innvandrere,466,sysselsatte_innvkat,personer
2008,83,alle,11778,sysselsatte_innvkat,personer
2008,83,befolkningen_ellers,10570,sysselsatte_innvkat,personer
2008,83,innvandrere,1208,sysselsatte_innvkat,personer
2009,01,alle,13346,sysselsatte_innvkat,personer
2009,01,befolkningen_ellers,12322,sysselsatte_innvkat,personer
2009,01,innvandrere,1024,sysselsatte_innvkat,personer
2009,02,alle,28712,sysselsatte_innvkat,personer
2009,02,befolkningen_ellers,26241,sysselsatte_innvkat,personer
2009,02,innvandrere,2471,sysselsatte_innvkat,personer
2009,03,alle,27046,sysselsatte_innvkat,personer
2009,03,befolkningen_ellers,24452,sysselsatte_innvkat,personer
2009,03,innvandrere,2594,sysselsatte_innvkat,personer
2009,04,alle,61622,sysselsatte_innvkat,personer
2009,04,befolkningen_ellers,55938,sysselsatte_innvkat,personer
2009,04,innvandrere,5684,sysselsatte_innvkat,personer
2009,05,alle,85115,sysselsatte_innvkat,personer
2009,05,befolkningen_ellers,73139,sysselsatte_innvkat,personer
2009,05,innvandrere,11976,sysselsatte_innvkat,personer
2009,06,alle,65370,sysselsatte_innvkat,personer
2009,06,befolkningen_ellers,58385,sysselsatte_innvkat,personer
2009,06,innvandrere,6985,sysselsatte_innvkat,personer
2009,07,alle,83030,sysselsatte_innvkat,personer
2009,07,befolkningen_ellers,72723,sysselsatte_innvkat,personer
2009,07,innvandrere,10307,sysselsatte_innvkat,personer
2009,08,alle,46017,sysselsatte_innvkat,personer
2009,08,befolkningen_ellers,41813,sysselsatte_innvkat,personer
2009,08,innvandrere,4204,sysselsatte_innvkat,personer
2009,09,alle,314826,sysselsatte_innvkat,personer
2009,09,befolkningen_ellers,247929,sysselsatte_innvkat,personer
2009,09,innvandrere,66897,sysselsatte_innvkat,personer
2009,10,alle,7909,sysselsatte_innvkat,personer
2009,10,befolkningen_ellers,7517,sysselsatte_innvkat,personer
2009,10,innvandrere,392,sysselsatte_innvkat,personer
2009,11,alle,24856,sysselsatte_innvkat,personer
2009,11,befolkningen_ellers,23560,sysselsatte_innvkat,personer
2009,11,innvandrere,1296,sysselsatte_innvkat,personer
2009,12,alle,43086,sysselsatte_innvkat,personer
2009,12,befolkningen_ellers,40648,sysselsatte_innvkat,personer
2009,12,innvandrere,2438,sysselsatte_innvkat,personer
2009,13,alle,17032,sysselsatte_innvkat,personer
2009,13,befolkningen_ellers,16067,sysselsatte_innvkat,personer
2009,13,innvandrere,965,sysselsatte_innvkat,personer
2009,14,alle,35258,sysselsatte_innvkat,personer
2009,14,befolkningen_ellers,33206,sysselsatte_innvkat,personer
2009,14,innvandrere,2052,sysselsatte_innvkat,personer
2009,15,alle,14408,sysselsatte_innvkat,personer
2009,15,befolkningen_ellers,13641,sysselsatte_innvkat,personer
2009,15,innvandrere,767,sysselsatte_innvkat,personer
2009,16,alle,19223,sysselsatte_innvkat,personer
2009,16,befolkningen_ellers,17904,sysselsatte_innvkat,personer
2009,16,innvandrere,1319,sysselsatte_innvkat,personer
2009,17,alle,6797,sysselsatte_innvkat,personer
2009,17,befolkningen_ellers,6513,sysselsatte_innvkat,personer
2009,17,innvandrere,284,sysselsatte_innvkat,personer
2009,18,alle,9892,sysselsatte_innvkat,personer
2009,18,befolkningen_ellers,9569,sysselsatte_innvkat,personer
2009,18,innvandrere,323,sysselsatte_innvkat,personer
2009,19,alle,9625,sysselsatte_innvkat,personer
2009,19,befolkningen_ellers,9082,sysselsatte_innvkat,personer
2009,19,innvandrere,543,sysselsatte_innvkat,personer
2009,20,alle,85005,sysselsatte_innvkat,personer
2009,20,befolkningen_ellers,74860,sysselsatte_innvkat,personer
2009,20,innvandrere,10145,sysselsatte_innvkat,personer
2009,21,alle,11037,sysselsatte_innvkat,personer
2009,21,befolkningen_ellers,9894,sysselsatte_innvkat,personer
2009,21,innvandrere,1143,sysselsatte_innvkat,personer
2009,22,alle,16757,sysselsatte_innvkat,personer
2009,22,befolkningen_ellers,15286,sysselsatte_innvkat,personer
2009,22,innvandrere,1471,sysselsatte_innvkat,personer
2009,23,alle,9676,sysselsatte_innvkat,personer
2009,23,befolkningen_ellers,9185,sysselsatte_innvkat,personer
2009,23,innvandrere,491,sysselsatte_innvkat,personer
2009,24,alle,17825,sysselsatte_innvkat,personer
2009,24,befolkningen_ellers,16349,sysselsatte_innvkat,personer
2009,24,innvandrere,1476,sysselsatte_innvkat,personer
2009,25,alle,63842,sysselsatte_innvkat,personer
2009,25,befolkningen_ellers,58476,sysselsatte_innvkat,personer
2009,25,innvandrere,5366,sysselsatte_innvkat,personer
