aar,naringsregion_nr,innvgrunn_6,kjonn,tabellvariabel,tabell_navn,enhet
2007,50,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,52,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,52,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,54,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,54,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,55,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,56,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,57,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,57,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,58,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,58,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,60,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2007,63,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,63,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,63,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2007,66,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,66,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,67,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,67,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2007,67,utdanning,alle,0,sysselsatte_innvandringsgrunn,personer
2007,69,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,69,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,69,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2007,70,flukt,1,0,sysselsatte_innvandringsgrunn,personer
2007,70,flukt,alle,0,sysselsatte_innvandringsgrunn,personer
2007,70,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2007,70,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2007,71,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2007,72,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,72,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,73,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,74,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,74,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,75,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,75,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,80,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,80,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2007,81,annet,0,0,sysselsatte_innvandringsgrunn,personer
2007,81,annet,1,0,sysselsatte_innvandringsgrunn,personer
2007,83,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,04,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,08,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,10,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2008,11,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,11,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,12,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,12,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,13,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,14,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,14,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,16,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,17,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,21,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,21,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,26,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,30,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,31,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,31,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,31,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2008,31,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2008,33,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,34,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,34,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,36,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,36,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,38,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,41,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2008,42,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,42,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,43,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,43,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,45,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2008,46,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,46,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,47,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,48,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,48,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,48,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2008,48,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2008,50,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,54,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,54,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,55,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,57,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,57,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,58,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,58,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,62,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2008,62,utdanning,alle,0,sysselsatte_innvandringsgrunn,personer
2008,63,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,63,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,66,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,66,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,67,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,68,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,68,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,70,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2008,72,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,72,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,73,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,75,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,75,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,78,annet,0,0,sysselsatte_innvandringsgrunn,personer
2008,80,annet,1,0,sysselsatte_innvandringsgrunn,personer
2008,80,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2008,81,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,02,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,02,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,03,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,03,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,04,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,10,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,10,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,10,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,12,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,12,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,13,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,14,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,14,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,16,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,17,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,21,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,21,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,24,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,29,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,29,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,30,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,31,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,31,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,31,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,34,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,34,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,36,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,36,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,38,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,41,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,42,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,42,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,43,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,43,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,43,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,45,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,46,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,46,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,47,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,48,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,48,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,48,flukt,0,0,sysselsatte_innvandringsgrunn,personer
2009,48,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2009,49,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,50,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,52,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,52,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,56,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,56,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,57,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,57,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,58,flukt,0,0,sysselsatte_innvandringsgrunn,personer
2009,62,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2009,62,utdanning,alle,0,sysselsatte_innvandringsgrunn,personer
2009,63,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,63,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,64,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,65,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,66,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,66,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,67,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,67,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2009,67,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,68,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,68,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,69,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,69,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,72,annet,0,0,sysselsatte_innvandringsgrunn,personer
2009,72,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,75,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,75,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,75,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2009,80,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,80,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2009,81,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,02,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,02,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,04,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,10,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,10,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,11,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,11,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,12,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,13,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,14,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,14,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,17,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,17,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,19,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,21,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,21,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,24,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,26,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,29,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,29,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,30,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,31,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,31,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,31,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2010,34,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,34,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,36,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,36,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,38,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,38,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,43,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,43,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,43,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2010,46,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,46,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,47,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,48,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,48,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,48,flukt,1,0,sysselsatte_innvandringsgrunn,personer
2010,48,flukt,alle,0,sysselsatte_innvandringsgrunn,personer
2010,49,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,50,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,52,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,54,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,54,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,57,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,57,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,57,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2010,59,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2010,64,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,65,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2010,67,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,67,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2010,67,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2010,69,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,69,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,72,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,75,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,75,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,77,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,77,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,78,annet,0,0,sysselsatte_innvandringsgrunn,personer
2010,80,annet,1,0,sysselsatte_innvandringsgrunn,personer
2010,80,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2010,81,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,01,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,02,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,10,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,10,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,11,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,11,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,13,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,14,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,17,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,18,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,18,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,21,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,28,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,28,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,29,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,29,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,30,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,31,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,31,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,31,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2011,34,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,36,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,36,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,38,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,38,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,41,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,43,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,43,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,43,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2011,46,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,46,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,47,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,48,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,48,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,48,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2011,49,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,50,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,52,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,54,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,54,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,57,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,57,flukt,0,0,sysselsatte_innvandringsgrunn,personer
2011,59,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2011,59,utdanning,alle,0,sysselsatte_innvandringsgrunn,personer
2011,60,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,60,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,62,utdanning,0,0,sysselsatte_innvandringsgrunn,personer
2011,62,utdanning,alle,0,sysselsatte_innvandringsgrunn,personer
2011,64,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,65,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2011,67,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,69,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,69,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,72,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,74,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,74,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,75,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,75,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,77,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,77,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2011,78,annet,0,0,sysselsatte_innvandringsgrunn,personer
2011,80,annet,1,0,sysselsatte_innvandringsgrunn,personer
2011,80,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2012,01,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,02,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,10,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,10,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2012,11,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,11,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,18,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,18,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2012,22,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,24,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,30,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,30,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,33,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,34,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,41,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,43,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,43,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,43,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2012,44,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,44,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2012,45,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,45,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2012,47,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,48,utdanning,1,0,sysselsatte_innvandringsgrunn,personer
2012,50,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,57,flukt,0,0,sysselsatte_innvandringsgrunn,personer
2012,60,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,60,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2012,67,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,69,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,69,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,70,annet,0,0,sysselsatte_innvandringsgrunn,personer
2012,70,annet,alle,0,sysselsatte_innvandringsgrunn,personer
2012,70,flukt,0,0,sysselsatte_innvandringsgrunn,personer
2012,72,annet,1,0,sysselsatte_innvandringsgrunn,personer
2012,77,annet,0,0,sysselsatte_innvandringsgrunn,personer
