aar,naringsregion_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2006,33,befolkningen_ellers,18_29,3673,sysselsatte_innvkat_alder,personer
2006,33,befolkningen_ellers,30_54,8924,sysselsatte_innvkat_alder,personer
2006,33,befolkningen_ellers,55_69,3099,sysselsatte_innvkat_alder,personer
2006,33,befolkningen_ellers,alle,16295,sysselsatte_innvkat_alder,personer
2006,33,innvandrere,18_29,145,sysselsatte_innvkat_alder,personer
2006,33,innvandrere,30_54,593,sysselsatte_innvkat_alder,personer
2006,33,innvandrere,55_69,117,sysselsatte_innvkat_alder,personer
2006,33,innvandrere,alle,868,sysselsatte_innvkat_alder,personer
2006,34,alle,18_29,2553,sysselsatte_innvkat_alder,personer
2006,34,alle,30_54,6303,sysselsatte_innvkat_alder,personer
2006,34,alle,55_69,2014,sysselsatte_innvkat_alder,personer
2006,34,alle,alle,11258,sysselsatte_innvkat_alder,personer
2006,34,befolkningen_ellers,18_29,2441,sysselsatte_innvkat_alder,personer
2006,34,befolkningen_ellers,30_54,5998,sysselsatte_innvkat_alder,personer
2006,34,befolkningen_ellers,55_69,1953,sysselsatte_innvkat_alder,personer
2006,34,befolkningen_ellers,alle,10767,sysselsatte_innvkat_alder,personer
2006,34,innvandrere,18_29,112,sysselsatte_innvkat_alder,personer
2006,34,innvandrere,30_54,305,sysselsatte_innvkat_alder,personer
2006,34,innvandrere,55_69,61,sysselsatte_innvkat_alder,personer
2006,34,innvandrere,alle,491,sysselsatte_innvkat_alder,personer
2006,35,alle,18_29,13651,sysselsatte_innvkat_alder,personer
2006,35,alle,30_54,33956,sysselsatte_innvkat_alder,personer
2006,35,alle,55_69,10134,sysselsatte_innvkat_alder,personer
2006,35,alle,alle,59344,sysselsatte_innvkat_alder,personer
2006,35,befolkningen_ellers,18_29,12568,sysselsatte_innvkat_alder,personer
2006,35,befolkningen_ellers,30_54,31152,sysselsatte_innvkat_alder,personer
2006,35,befolkningen_ellers,55_69,9588,sysselsatte_innvkat_alder,personer
2006,35,befolkningen_ellers,alle,54856,sysselsatte_innvkat_alder,personer
2006,35,innvandrere,18_29,1083,sysselsatte_innvkat_alder,personer
2006,35,innvandrere,30_54,2804,sysselsatte_innvkat_alder,personer
2006,35,innvandrere,55_69,546,sysselsatte_innvkat_alder,personer
2006,35,innvandrere,alle,4488,sysselsatte_innvkat_alder,personer
2006,36,alle,18_29,2613,sysselsatte_innvkat_alder,personer
2006,36,alle,30_54,6465,sysselsatte_innvkat_alder,personer
2006,36,alle,55_69,2067,sysselsatte_innvkat_alder,personer
2006,36,alle,alle,11543,sysselsatte_innvkat_alder,personer
2006,36,befolkningen_ellers,18_29,2542,sysselsatte_innvkat_alder,personer
2006,36,befolkningen_ellers,30_54,6104,sysselsatte_innvkat_alder,personer
2006,36,befolkningen_ellers,55_69,2007,sysselsatte_innvkat_alder,personer
2006,36,befolkningen_ellers,alle,11044,sysselsatte_innvkat_alder,personer
2006,36,innvandrere,18_29,71,sysselsatte_innvkat_alder,personer
2006,36,innvandrere,30_54,361,sysselsatte_innvkat_alder,personer
2006,36,innvandrere,55_69,60,sysselsatte_innvkat_alder,personer
2006,36,innvandrere,alle,499,sysselsatte_innvkat_alder,personer
2006,37,alle,18_29,10880,sysselsatte_innvkat_alder,personer
2006,37,alle,30_54,27056,sysselsatte_innvkat_alder,personer
2006,37,alle,55_69,7872,sysselsatte_innvkat_alder,personer
2006,37,alle,alle,47051,sysselsatte_innvkat_alder,personer
2006,37,befolkningen_ellers,18_29,10257,sysselsatte_innvkat_alder,personer
2006,37,befolkningen_ellers,30_54,25330,sysselsatte_innvkat_alder,personer
2006,37,befolkningen_ellers,55_69,7641,sysselsatte_innvkat_alder,personer
2006,37,befolkningen_ellers,alle,44455,sysselsatte_innvkat_alder,personer
2006,37,innvandrere,18_29,623,sysselsatte_innvkat_alder,personer
2006,37,innvandrere,30_54,1726,sysselsatte_innvkat_alder,personer
2006,37,innvandrere,55_69,231,sysselsatte_innvkat_alder,personer
2006,37,innvandrere,alle,2596,sysselsatte_innvkat_alder,personer
2006,38,alle,18_29,2497,sysselsatte_innvkat_alder,personer
2006,38,alle,30_54,5976,sysselsatte_innvkat_alder,personer
2006,38,alle,55_69,2053,sysselsatte_innvkat_alder,personer
2006,38,alle,alle,10958,sysselsatte_innvkat_alder,personer
2006,38,befolkningen_ellers,18_29,2399,sysselsatte_innvkat_alder,personer
2006,38,befolkningen_ellers,30_54,5645,sysselsatte_innvkat_alder,personer
2006,38,befolkningen_ellers,55_69,1996,sysselsatte_innvkat_alder,personer
2006,38,befolkningen_ellers,alle,10461,sysselsatte_innvkat_alder,personer
2006,38,innvandrere,18_29,98,sysselsatte_innvkat_alder,personer
2006,38,innvandrere,30_54,331,sysselsatte_innvkat_alder,personer
2006,38,innvandrere,55_69,57,sysselsatte_innvkat_alder,personer
2006,38,innvandrere,alle,497,sysselsatte_innvkat_alder,personer
2006,39,alle,18_29,34022,sysselsatte_innvkat_alder,personer
2006,39,alle,30_54,82903,sysselsatte_innvkat_alder,personer
2006,39,alle,55_69,21446,sysselsatte_innvkat_alder,personer
2006,39,alle,alle,142125,sysselsatte_innvkat_alder,personer
2006,39,befolkningen_ellers,18_29,31128,sysselsatte_innvkat_alder,personer
2006,39,befolkningen_ellers,30_54,74805,sysselsatte_innvkat_alder,personer
2006,39,befolkningen_ellers,55_69,20209,sysselsatte_innvkat_alder,personer
2006,39,befolkningen_ellers,alle,129806,sysselsatte_innvkat_alder,personer
2006,39,innvandrere,18_29,2894,sysselsatte_innvkat_alder,personer
2006,39,innvandrere,30_54,8098,sysselsatte_innvkat_alder,personer
2006,39,innvandrere,55_69,1237,sysselsatte_innvkat_alder,personer
2006,39,innvandrere,alle,12319,sysselsatte_innvkat_alder,personer
2006,40,alle,18_29,30293,sysselsatte_innvkat_alder,personer
2006,40,alle,30_54,72981,sysselsatte_innvkat_alder,personer
2006,40,alle,55_69,20968,sysselsatte_innvkat_alder,personer
2006,40,alle,alle,126751,sysselsatte_innvkat_alder,personer
2006,40,befolkningen_ellers,18_29,27824,sysselsatte_innvkat_alder,personer
2006,40,befolkningen_ellers,30_54,66530,sysselsatte_innvkat_alder,personer
2006,40,befolkningen_ellers,55_69,20067,sysselsatte_innvkat_alder,personer
2006,40,befolkningen_ellers,alle,116858,sysselsatte_innvkat_alder,personer
2006,40,innvandrere,18_29,2469,sysselsatte_innvkat_alder,personer
2006,40,innvandrere,30_54,6451,sysselsatte_innvkat_alder,personer
2006,40,innvandrere,55_69,901,sysselsatte_innvkat_alder,personer
2006,40,innvandrere,alle,9893,sysselsatte_innvkat_alder,personer
2006,41,alle,18_29,2470,sysselsatte_innvkat_alder,personer
2006,41,alle,30_54,6401,sysselsatte_innvkat_alder,personer
2006,41,alle,55_69,2219,sysselsatte_innvkat_alder,personer
2006,41,alle,alle,11410,sysselsatte_innvkat_alder,personer
2006,41,befolkningen_ellers,18_29,2340,sysselsatte_innvkat_alder,personer
2006,41,befolkningen_ellers,30_54,6075,sysselsatte_innvkat_alder,personer
2006,41,befolkningen_ellers,55_69,2184,sysselsatte_innvkat_alder,personer
2006,41,befolkningen_ellers,alle,10915,sysselsatte_innvkat_alder,personer
2006,41,innvandrere,18_29,130,sysselsatte_innvkat_alder,personer
2006,41,innvandrere,30_54,326,sysselsatte_innvkat_alder,personer
2006,41,innvandrere,55_69,35,sysselsatte_innvkat_alder,personer
2006,41,innvandrere,alle,495,sysselsatte_innvkat_alder,personer
2006,42,alle,18_29,2322,sysselsatte_innvkat_alder,personer
2006,42,alle,30_54,6352,sysselsatte_innvkat_alder,personer
2006,42,alle,55_69,2460,sysselsatte_innvkat_alder,personer
2006,42,alle,alle,11559,sysselsatte_innvkat_alder,personer
2006,42,befolkningen_ellers,18_29,2222,sysselsatte_innvkat_alder,personer
2006,42,befolkningen_ellers,30_54,6062,sysselsatte_innvkat_alder,personer
2006,42,befolkningen_ellers,55_69,2408,sysselsatte_innvkat_alder,personer
2006,42,befolkningen_ellers,alle,11113,sysselsatte_innvkat_alder,personer
2006,42,innvandrere,18_29,100,sysselsatte_innvkat_alder,personer
2006,42,innvandrere,30_54,290,sysselsatte_innvkat_alder,personer
2006,42,innvandrere,55_69,52,sysselsatte_innvkat_alder,personer
2006,42,innvandrere,alle,446,sysselsatte_innvkat_alder,personer
2006,43,alle,18_29,1430,sysselsatte_innvkat_alder,personer
2006,43,alle,30_54,3871,sysselsatte_innvkat_alder,personer
2006,43,alle,55_69,1463,sysselsatte_innvkat_alder,personer
2006,43,alle,alle,7012,sysselsatte_innvkat_alder,personer
2006,43,befolkningen_ellers,18_29,1379,sysselsatte_innvkat_alder,personer
2006,43,befolkningen_ellers,30_54,3729,sysselsatte_innvkat_alder,personer
2006,43,befolkningen_ellers,55_69,1423,sysselsatte_innvkat_alder,personer
2006,43,befolkningen_ellers,alle,6776,sysselsatte_innvkat_alder,personer
2006,43,innvandrere,18_29,51,sysselsatte_innvkat_alder,personer
2006,43,innvandrere,30_54,142,sysselsatte_innvkat_alder,personer
2006,43,innvandrere,55_69,40,sysselsatte_innvkat_alder,personer
2006,43,innvandrere,alle,236,sysselsatte_innvkat_alder,personer
2006,44,alle,18_29,3187,sysselsatte_innvkat_alder,personer
2006,44,alle,30_54,8452,sysselsatte_innvkat_alder,personer
2006,44,alle,55_69,2971,sysselsatte_innvkat_alder,personer
2006,44,alle,alle,14983,sysselsatte_innvkat_alder,personer
2006,44,befolkningen_ellers,18_29,3093,sysselsatte_innvkat_alder,personer
2006,44,befolkningen_ellers,30_54,8153,sysselsatte_innvkat_alder,personer
2006,44,befolkningen_ellers,55_69,2929,sysselsatte_innvkat_alder,personer
2006,44,befolkningen_ellers,alle,14542,sysselsatte_innvkat_alder,personer
2006,44,innvandrere,18_29,94,sysselsatte_innvkat_alder,personer
2006,44,innvandrere,30_54,299,sysselsatte_innvkat_alder,personer
2006,44,innvandrere,55_69,42,sysselsatte_innvkat_alder,personer
2006,44,innvandrere,alle,441,sysselsatte_innvkat_alder,personer
2006,45,alle,18_29,1241,sysselsatte_innvkat_alder,personer
2006,45,alle,30_54,3233,sysselsatte_innvkat_alder,personer
2006,45,alle,55_69,1114,sysselsatte_innvkat_alder,personer
2006,45,alle,alle,5760,sysselsatte_innvkat_alder,personer
2006,45,befolkningen_ellers,18_29,1206,sysselsatte_innvkat_alder,personer
2006,45,befolkningen_ellers,30_54,3131,sysselsatte_innvkat_alder,personer
2006,45,befolkningen_ellers,55_69,1093,sysselsatte_innvkat_alder,personer
2006,45,befolkningen_ellers,alle,5601,sysselsatte_innvkat_alder,personer
2006,45,innvandrere,18_29,35,sysselsatte_innvkat_alder,personer
2006,45,innvandrere,30_54,102,sysselsatte_innvkat_alder,personer
2006,45,innvandrere,55_69,21,sysselsatte_innvkat_alder,personer
2006,45,innvandrere,alle,159,sysselsatte_innvkat_alder,personer
2006,46,alle,18_29,6760,sysselsatte_innvkat_alder,personer
2006,46,alle,30_54,16705,sysselsatte_innvkat_alder,personer
2006,46,alle,55_69,5558,sysselsatte_innvkat_alder,personer
2006,46,alle,alle,29982,sysselsatte_innvkat_alder,personer
2006,46,befolkningen_ellers,18_29,6520,sysselsatte_innvkat_alder,personer
2006,46,befolkningen_ellers,30_54,15947,sysselsatte_innvkat_alder,personer
2006,46,befolkningen_ellers,55_69,5424,sysselsatte_innvkat_alder,personer
2006,46,befolkningen_ellers,alle,28834,sysselsatte_innvkat_alder,personer
2006,46,innvandrere,18_29,240,sysselsatte_innvkat_alder,personer
2006,46,innvandrere,30_54,758,sysselsatte_innvkat_alder,personer
2006,46,innvandrere,55_69,134,sysselsatte_innvkat_alder,personer
2006,46,innvandrere,alle,1148,sysselsatte_innvkat_alder,personer
2006,47,alle,18_29,5891,sysselsatte_innvkat_alder,personer
2006,47,alle,30_54,16207,sysselsatte_innvkat_alder,personer
2006,47,alle,55_69,4533,sysselsatte_innvkat_alder,personer
2006,47,alle,alle,27161,sysselsatte_innvkat_alder,personer
2006,47,befolkningen_ellers,18_29,5654,sysselsatte_innvkat_alder,personer
2006,47,befolkningen_ellers,30_54,15511,sysselsatte_innvkat_alder,personer
2006,47,befolkningen_ellers,55_69,4423,sysselsatte_innvkat_alder,personer
2006,47,befolkningen_ellers,alle,26112,sysselsatte_innvkat_alder,personer
2006,47,innvandrere,18_29,237,sysselsatte_innvkat_alder,personer
2006,47,innvandrere,30_54,696,sysselsatte_innvkat_alder,personer
2006,47,innvandrere,55_69,110,sysselsatte_innvkat_alder,personer
2006,47,innvandrere,alle,1049,sysselsatte_innvkat_alder,personer
2006,48,alle,18_29,770,sysselsatte_innvkat_alder,personer
2006,48,alle,30_54,2138,sysselsatte_innvkat_alder,personer
2006,48,alle,55_69,926,sysselsatte_innvkat_alder,personer
2006,48,alle,alle,3985,sysselsatte_innvkat_alder,personer
2006,48,befolkningen_ellers,18_29,738,sysselsatte_innvkat_alder,personer
2006,48,befolkningen_ellers,30_54,2050,sysselsatte_innvkat_alder,personer
2006,48,befolkningen_ellers,55_69,919,sysselsatte_innvkat_alder,personer
2006,48,befolkningen_ellers,alle,3858,sysselsatte_innvkat_alder,personer
2006,48,innvandrere,18_29,32,sysselsatte_innvkat_alder,personer
2006,48,innvandrere,30_54,88,sysselsatte_innvkat_alder,personer
2006,48,innvandrere,55_69,7,sysselsatte_innvkat_alder,personer
2006,48,innvandrere,alle,127,sysselsatte_innvkat_alder,personer
2006,49,alle,18_29,3418,sysselsatte_innvkat_alder,personer
2006,49,alle,30_54,9179,sysselsatte_innvkat_alder,personer
2006,49,alle,55_69,3458,sysselsatte_innvkat_alder,personer
2006,49,alle,alle,16619,sysselsatte_innvkat_alder,personer
2006,49,befolkningen_ellers,18_29,3268,sysselsatte_innvkat_alder,personer
2006,49,befolkningen_ellers,30_54,8621,sysselsatte_innvkat_alder,personer
2006,49,befolkningen_ellers,55_69,3381,sysselsatte_innvkat_alder,personer
2006,49,befolkningen_ellers,alle,15826,sysselsatte_innvkat_alder,personer
2006,49,innvandrere,18_29,150,sysselsatte_innvkat_alder,personer
2006,49,innvandrere,30_54,558,sysselsatte_innvkat_alder,personer
2006,49,innvandrere,55_69,77,sysselsatte_innvkat_alder,personer
2006,49,innvandrere,alle,793,sysselsatte_innvkat_alder,personer
2006,50,alle,18_29,3259,sysselsatte_innvkat_alder,personer
2006,50,alle,30_54,9478,sysselsatte_innvkat_alder,personer
2006,50,alle,55_69,3294,sysselsatte_innvkat_alder,personer
2006,50,alle,alle,16553,sysselsatte_innvkat_alder,personer
2006,50,befolkningen_ellers,18_29,3132,sysselsatte_innvkat_alder,personer
2006,50,befolkningen_ellers,30_54,8996,sysselsatte_innvkat_alder,personer
2006,50,befolkningen_ellers,55_69,3218,sysselsatte_innvkat_alder,personer
2006,50,befolkningen_ellers,alle,15859,sysselsatte_innvkat_alder,personer
2006,50,innvandrere,18_29,127,sysselsatte_innvkat_alder,personer
2006,50,innvandrere,30_54,482,sysselsatte_innvkat_alder,personer
2006,50,innvandrere,55_69,76,sysselsatte_innvkat_alder,personer
2006,50,innvandrere,alle,694,sysselsatte_innvkat_alder,personer
2006,51,alle,18_29,3583,sysselsatte_innvkat_alder,personer
2006,51,alle,30_54,9589,sysselsatte_innvkat_alder,personer
2006,51,alle,55_69,2910,sysselsatte_innvkat_alder,personer
2006,51,alle,alle,16633,sysselsatte_innvkat_alder,personer
2006,51,befolkningen_ellers,18_29,3435,sysselsatte_innvkat_alder,personer
2006,51,befolkningen_ellers,30_54,9099,sysselsatte_innvkat_alder,personer
2006,51,befolkningen_ellers,55_69,2842,sysselsatte_innvkat_alder,personer
2006,51,befolkningen_ellers,alle,15924,sysselsatte_innvkat_alder,personer
2006,51,innvandrere,18_29,148,sysselsatte_innvkat_alder,personer
2006,51,innvandrere,30_54,490,sysselsatte_innvkat_alder,personer
2006,51,innvandrere,55_69,68,sysselsatte_innvkat_alder,personer
2006,51,innvandrere,alle,709,sysselsatte_innvkat_alder,personer
2006,52,alle,18_29,5888,sysselsatte_innvkat_alder,personer
2006,52,alle,30_54,17193,sysselsatte_innvkat_alder,personer
2006,52,alle,55_69,5977,sysselsatte_innvkat_alder,personer
2006,52,alle,alle,29837,sysselsatte_innvkat_alder,personer
2006,52,befolkningen_ellers,18_29,5665,sysselsatte_innvkat_alder,personer
2006,52,befolkningen_ellers,30_54,16499,sysselsatte_innvkat_alder,personer
2006,52,befolkningen_ellers,55_69,5875,sysselsatte_innvkat_alder,personer
2006,52,befolkningen_ellers,alle,28810,sysselsatte_innvkat_alder,personer
2006,52,innvandrere,18_29,223,sysselsatte_innvkat_alder,personer
2006,52,innvandrere,30_54,694,sysselsatte_innvkat_alder,personer
2006,52,innvandrere,55_69,102,sysselsatte_innvkat_alder,personer
2006,52,innvandrere,alle,1027,sysselsatte_innvkat_alder,personer
2006,53,alle,18_29,6052,sysselsatte_innvkat_alder,personer
2006,53,alle,30_54,16090,sysselsatte_innvkat_alder,personer
2006,53,alle,55_69,5801,sysselsatte_innvkat_alder,personer
2006,53,alle,alle,28779,sysselsatte_innvkat_alder,personer
2006,53,befolkningen_ellers,18_29,5808,sysselsatte_innvkat_alder,personer
2006,53,befolkningen_ellers,30_54,15357,sysselsatte_innvkat_alder,personer
2006,53,befolkningen_ellers,55_69,5694,sysselsatte_innvkat_alder,personer
2006,53,befolkningen_ellers,alle,27686,sysselsatte_innvkat_alder,personer
2006,53,innvandrere,18_29,244,sysselsatte_innvkat_alder,personer
2006,53,innvandrere,30_54,733,sysselsatte_innvkat_alder,personer
2006,53,innvandrere,55_69,107,sysselsatte_innvkat_alder,personer
2006,53,innvandrere,alle,1093,sysselsatte_innvkat_alder,personer
2006,54,alle,18_29,1823,sysselsatte_innvkat_alder,personer
2006,54,alle,30_54,5033,sysselsatte_innvkat_alder,personer
2006,54,alle,55_69,1950,sysselsatte_innvkat_alder,personer
2006,54,alle,alle,9122,sysselsatte_innvkat_alder,personer
2006,54,befolkningen_ellers,18_29,1696,sysselsatte_innvkat_alder,personer
2006,54,befolkningen_ellers,30_54,4653,sysselsatte_innvkat_alder,personer
2006,54,befolkningen_ellers,55_69,1889,sysselsatte_innvkat_alder,personer
2006,54,befolkningen_ellers,alle,8546,sysselsatte_innvkat_alder,personer
2006,54,innvandrere,18_29,127,sysselsatte_innvkat_alder,personer
2006,54,innvandrere,30_54,380,sysselsatte_innvkat_alder,personer
2006,54,innvandrere,55_69,61,sysselsatte_innvkat_alder,personer
2006,54,innvandrere,alle,576,sysselsatte_innvkat_alder,personer
2006,55,alle,18_29,4638,sysselsatte_innvkat_alder,personer
2006,55,alle,30_54,12513,sysselsatte_innvkat_alder,personer
2006,55,alle,55_69,4398,sysselsatte_innvkat_alder,personer
2006,55,alle,alle,22181,sysselsatte_innvkat_alder,personer
2006,55,befolkningen_ellers,18_29,4469,sysselsatte_innvkat_alder,personer
2006,55,befolkningen_ellers,30_54,11899,sysselsatte_innvkat_alder,personer
2006,55,befolkningen_ellers,55_69,4327,sysselsatte_innvkat_alder,personer
2006,55,befolkningen_ellers,alle,21321,sysselsatte_innvkat_alder,personer
2006,55,innvandrere,18_29,169,sysselsatte_innvkat_alder,personer
2006,55,innvandrere,30_54,614,sysselsatte_innvkat_alder,personer
2006,55,innvandrere,55_69,71,sysselsatte_innvkat_alder,personer
2006,55,innvandrere,alle,860,sysselsatte_innvkat_alder,personer
2006,56,alle,18_29,7829,sysselsatte_innvkat_alder,personer
2006,56,alle,30_54,20610,sysselsatte_innvkat_alder,personer
2006,56,alle,55_69,6541,sysselsatte_innvkat_alder,personer
2006,56,alle,alle,35874,sysselsatte_innvkat_alder,personer
2006,56,befolkningen_ellers,18_29,7382,sysselsatte_innvkat_alder,personer
2006,56,befolkningen_ellers,30_54,19439,sysselsatte_innvkat_alder,personer
2006,56,befolkningen_ellers,55_69,6371,sysselsatte_innvkat_alder,personer
2006,56,befolkningen_ellers,alle,34070,sysselsatte_innvkat_alder,personer
2006,56,innvandrere,18_29,447,sysselsatte_innvkat_alder,personer
2006,56,innvandrere,30_54,1171,sysselsatte_innvkat_alder,personer
2006,56,innvandrere,55_69,170,sysselsatte_innvkat_alder,personer
2006,56,innvandrere,alle,1804,sysselsatte_innvkat_alder,personer
2006,57,alle,18_29,2308,sysselsatte_innvkat_alder,personer
2006,57,alle,30_54,6940,sysselsatte_innvkat_alder,personer
2006,57,alle,55_69,2534,sysselsatte_innvkat_alder,personer
2006,57,alle,alle,12103,sysselsatte_innvkat_alder,personer
2006,57,befolkningen_ellers,18_29,2254,sysselsatte_innvkat_alder,personer
2006,57,befolkningen_ellers,30_54,6749,sysselsatte_innvkat_alder,personer
2006,57,befolkningen_ellers,55_69,2506,sysselsatte_innvkat_alder,personer
2006,57,befolkningen_ellers,alle,11827,sysselsatte_innvkat_alder,personer
