tabell_navn;aar;naringsregion_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;05;alle;innvandrere;2;0_6;person;39
grunnskolepoeng;2013-2014;05;alle;innvandrere;2;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;05;alle;innvandrere;2;7+;person;43
grunnskolepoeng;2013-2014;05;alle;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;05;alle;innvandrere;2;alle;person;82
grunnskolepoeng;2013-2014;05;alle;innvandrere;alle;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;05;alle;innvandrere;alle;0_6;person;48
grunnskolepoeng;2013-2014;05;alle;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;05;alle;innvandrere;alle;7+;person;72
grunnskolepoeng;2013-2014;05;alle;innvandrere;alle;alle;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;05;alle;innvandrere;alle;alle;person;120
grunnskolepoeng;2013-2014;05;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;05;alle;norskfodte_m_innvf;NULL;NULL;person;89
grunnskolepoeng;2013-2014;05;1;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;05;1;alle;NULL;NULL;person;1110
grunnskolepoeng;2013-2014;05;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;05;1;bef_u_innv_og_norskf;NULL;NULL;person;1009
grunnskolepoeng;2013-2014;05;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;05;1;befolkningen_ellers;NULL;NULL;person;1056
grunnskolepoeng;2013-2014;05;1;innvandrere;1;0_6;grunnskolepoeng;38
grunnskolepoeng;2013-2014;05;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;05;1;innvandrere;1;7+;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;05;1;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;05;1;innvandrere;1;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;05;1;innvandrere;1;alle;person;16
grunnskolepoeng;2013-2014;05;1;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;05;1;innvandrere;2;0_6;person;16
grunnskolepoeng;2013-2014;05;1;innvandrere;2;7+;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;05;1;innvandrere;2;7+;person;22
grunnskolepoeng;2013-2014;05;1;innvandrere;2;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;05;1;innvandrere;2;alle;person;38
grunnskolepoeng;2013-2014;05;1;innvandrere;alle;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;05;1;innvandrere;alle;0_6;person;20
grunnskolepoeng;2013-2014;05;1;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;05;1;innvandrere;alle;7+;person;34
grunnskolepoeng;2013-2014;05;1;innvandrere;alle;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;05;1;innvandrere;alle;alle;person;54
grunnskolepoeng;2013-2014;05;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2013-2014;05;1;norskfodte_m_innvf;NULL;NULL;person;47
grunnskolepoeng;2013-2014;05;0;alle;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2013-2014;05;0;alle;NULL;NULL;person;1042
grunnskolepoeng;2013-2014;05;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2013-2014;05;0;bef_u_innv_og_norskf;NULL;NULL;person;934
grunnskolepoeng;2013-2014;05;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;45,4
grunnskolepoeng;2013-2014;05;0;befolkningen_ellers;NULL;NULL;person;976
grunnskolepoeng;2013-2014;05;0;innvandrere;1;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;05;0;innvandrere;1;0_6;person;7
grunnskolepoeng;2013-2014;05;0;innvandrere;1;7+;grunnskolepoeng;42
grunnskolepoeng;2013-2014;05;0;innvandrere;1;7+;person;17
grunnskolepoeng;2013-2014;05;0;innvandrere;1;alle;grunnskolepoeng;41
grunnskolepoeng;2013-2014;05;0;innvandrere;1;alle;person;22
grunnskolepoeng;2013-2014;05;0;innvandrere;2;0_6;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;05;0;innvandrere;2;0_6;person;23
grunnskolepoeng;2013-2014;05;0;innvandrere;2;7+;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;05;0;innvandrere;2;7+;person;21
grunnskolepoeng;2013-2014;05;0;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;05;0;innvandrere;2;alle;person;44
grunnskolepoeng;2013-2014;05;0;innvandrere;alle;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;05;0;innvandrere;alle;0_6;person;28
grunnskolepoeng;2013-2014;05;0;innvandrere;alle;7+;grunnskolepoeng;37
grunnskolepoeng;2013-2014;05;0;innvandrere;alle;7+;person;38
grunnskolepoeng;2013-2014;05;0;innvandrere;alle;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;05;0;innvandrere;alle;alle;person;66
grunnskolepoeng;2013-2014;05;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;05;0;norskfodte_m_innvf;NULL;NULL;person;42
grunnskolepoeng;2013-2014;06;alle;alle;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;06;alle;alle;NULL;NULL;person;1745
grunnskolepoeng;2013-2014;06;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2013-2014;06;alle;bef_u_innv_og_norskf;NULL;NULL;person;1582
grunnskolepoeng;2013-2014;06;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2013-2014;06;alle;befolkningen_ellers;NULL;NULL;person;1646
grunnskolepoeng;2013-2014;06;alle;innvandrere;1;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;06;alle;innvandrere;1;0_6;person;9
grunnskolepoeng;2013-2014;06;alle;innvandrere;1;7+;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;06;alle;innvandrere;1;7+;person;21
grunnskolepoeng;2013-2014;06;alle;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;06;alle;innvandrere;1;alle;person;29
grunnskolepoeng;2013-2014;06;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;06;alle;innvandrere;2;0_6;person;32
grunnskolepoeng;2013-2014;06;alle;innvandrere;2;7+;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;06;alle;innvandrere;2;7+;person;40
grunnskolepoeng;2013-2014;06;alle;innvandrere;2;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;06;alle;innvandrere;2;alle;person;71
grunnskolepoeng;2013-2014;06;alle;innvandrere;alle;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;06;alle;innvandrere;alle;0_6;person;38
grunnskolepoeng;2013-2014;06;alle;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;06;alle;innvandrere;alle;7+;person;62
grunnskolepoeng;2013-2014;06;alle;innvandrere;alle;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;06;alle;innvandrere;alle;alle;person;99
grunnskolepoeng;2013-2014;06;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;06;alle;norskfodte_m_innvf;NULL;NULL;person;64
grunnskolepoeng;2013-2014;06;1;alle;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;06;1;alle;NULL;NULL;person;869
grunnskolepoeng;2013-2014;06;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;06;1;bef_u_innv_og_norskf;NULL;NULL;person;791
grunnskolepoeng;2013-2014;06;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;06;1;befolkningen_ellers;NULL;NULL;person;817
grunnskolepoeng;2013-2014;06;1;innvandrere;1;0_6;grunnskolepoeng;43
grunnskolepoeng;2013-2014;06;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;06;1;innvandrere;1;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;06;1;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;06;1;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;06;1;innvandrere;1;alle;person;15
grunnskolepoeng;2013-2014;06;1;innvandrere;2;0_6;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;06;1;innvandrere;2;0_6;person;18
grunnskolepoeng;2013-2014;06;1;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;06;1;innvandrere;2;7+;person;20
grunnskolepoeng;2013-2014;06;1;innvandrere;2;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;06;1;innvandrere;2;alle;person;38
grunnskolepoeng;2013-2014;06;1;innvandrere;alle;0_6;grunnskolepoeng;36
grunnskolepoeng;2013-2014;06;1;innvandrere;alle;0_6;person;20
grunnskolepoeng;2013-2014;06;1;innvandrere;alle;7+;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;06;1;innvandrere;alle;7+;person;31
grunnskolepoeng;2013-2014;06;1;innvandrere;alle;alle;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;06;1;innvandrere;alle;alle;person;53
grunnskolepoeng;2013-2014;06;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;06;1;norskfodte_m_innvf;NULL;NULL;person;24
grunnskolepoeng;2013-2014;06;0;alle;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2013-2014;06;0;alle;NULL;NULL;person;876
grunnskolepoeng;2013-2014;06;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;06;0;bef_u_innv_og_norskf;NULL;NULL;person;791
grunnskolepoeng;2013-2014;06;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;06;0;befolkningen_ellers;NULL;NULL;person;829
grunnskolepoeng;2013-2014;06;0;innvandrere;1;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;06;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;06;0;innvandrere;1;7+;grunnskolepoeng;43
grunnskolepoeng;2013-2014;06;0;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;06;0;innvandrere;1;alle;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;06;0;innvandrere;1;alle;person;15
grunnskolepoeng;2013-2014;06;0;innvandrere;2;0_6;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;06;0;innvandrere;2;0_6;person;10
grunnskolepoeng;2013-2014;06;0;innvandrere;2;7+;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;06;0;innvandrere;2;7+;person;23
grunnskolepoeng;2013-2014;06;0;innvandrere;2;alle;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;06;0;innvandrere;2;alle;person;34
grunnskolepoeng;2013-2014;06;0;innvandrere;alle;0_6;grunnskolepoeng;40
grunnskolepoeng;2013-2014;06;0;innvandrere;alle;0_6;person;15
grunnskolepoeng;2013-2014;06;0;innvandrere;alle;7+;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;06;0;innvandrere;alle;7+;person;32
grunnskolepoeng;2013-2014;06;0;innvandrere;alle;alle;grunnskolepoeng;39
grunnskolepoeng;2013-2014;06;0;innvandrere;alle;alle;person;47
grunnskolepoeng;2013-2014;06;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;06;0;norskfodte_m_innvf;NULL;NULL;person;39
grunnskolepoeng;2013-2014;07;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;07;alle;alle;NULL;NULL;person;2160
grunnskolepoeng;2013-2014;07;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;07;alle;bef_u_innv_og_norskf;NULL;NULL;person;1790
grunnskolepoeng;2013-2014;07;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;07;alle;befolkningen_ellers;NULL;NULL;person;1990
grunnskolepoeng;2013-2014;07;alle;innvandrere;1;0_6;grunnskolepoeng;44
grunnskolepoeng;2013-2014;07;alle;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;07;alle;innvandrere;1;7+;grunnskolepoeng;37
grunnskolepoeng;2013-2014;07;alle;innvandrere;1;7+;person;41
grunnskolepoeng;2013-2014;07;alle;innvandrere;1;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;07;alle;innvandrere;1;alle;person;47
grunnskolepoeng;2013-2014;07;alle;innvandrere;2;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;07;alle;innvandrere;2;0_6;person;56
grunnskolepoeng;2013-2014;07;alle;innvandrere;2;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;07;alle;innvandrere;2;7+;person;67
grunnskolepoeng;2013-2014;07;alle;innvandrere;2;alle;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;07;alle;innvandrere;2;alle;person;123
grunnskolepoeng;2013-2014;07;alle;innvandrere;alle;0_6;grunnskolepoeng;40
grunnskolepoeng;2013-2014;07;alle;innvandrere;alle;0_6;person;61
grunnskolepoeng;2013-2014;07;alle;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;07;alle;innvandrere;alle;7+;person;108
grunnskolepoeng;2013-2014;07;alle;innvandrere;alle;alle;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;07;alle;innvandrere;alle;alle;person;170
grunnskolepoeng;2013-2014;07;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;07;alle;norskfodte_m_innvf;NULL;NULL;person;199
grunnskolepoeng;2013-2014;07;1;alle;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2013-2014;07;1;alle;NULL;NULL;person;1076
grunnskolepoeng;2013-2014;07;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;07;1;bef_u_innv_og_norskf;NULL;NULL;person;895
grunnskolepoeng;2013-2014;07;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;07;1;befolkningen_ellers;NULL;NULL;person;993
grunnskolepoeng;2013-2014;07;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;07;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;07;1;innvandrere;1;7+;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;07;1;innvandrere;1;7+;person;19
grunnskolepoeng;2013-2014;07;1;innvandrere;1;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;07;1;innvandrere;1;alle;person;20
grunnskolepoeng;2013-2014;07;1;innvandrere;2;0_6;grunnskolepoeng;37
grunnskolepoeng;2013-2014;07;1;innvandrere;2;0_6;person;28
grunnskolepoeng;2013-2014;07;1;innvandrere;2;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;07;1;innvandrere;2;7+;person;33
grunnskolepoeng;2013-2014;07;1;innvandrere;2;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;07;1;innvandrere;2;alle;person;62
grunnskolepoeng;2013-2014;07;1;innvandrere;alle;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;07;1;innvandrere;alle;0_6;person;28
grunnskolepoeng;2013-2014;07;1;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;07;1;innvandrere;alle;7+;person;50
grunnskolepoeng;2013-2014;07;1;innvandrere;alle;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;07;1;innvandrere;alle;alle;person;81
grunnskolepoeng;2013-2014;07;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;07;1;norskfodte_m_innvf;NULL;NULL;person;99
grunnskolepoeng;2013-2014;07;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;07;0;alle;NULL;NULL;person;1084
grunnskolepoeng;2013-2014;07;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2013-2014;07;0;bef_u_innv_og_norskf;NULL;NULL;person;895
grunnskolepoeng;2013-2014;07;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;07;0;befolkningen_ellers;NULL;NULL;person;997
grunnskolepoeng;2013-2014;07;0;innvandrere;1;0_6;grunnskolepoeng;44,2
grunnskolepoeng;2013-2014;07;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;07;0;innvandrere;1;7+;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;07;0;innvandrere;1;7+;person;22
grunnskolepoeng;2013-2014;07;0;innvandrere;1;alle;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;07;0;innvandrere;1;alle;person;27
grunnskolepoeng;2013-2014;07;0;innvandrere;2;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;07;0;innvandrere;2;0_6;person;24
grunnskolepoeng;2013-2014;07;0;innvandrere;2;7+;grunnskolepoeng;38
grunnskolepoeng;2013-2014;07;0;innvandrere;2;7+;person;33
grunnskolepoeng;2013-2014;07;0;innvandrere;2;alle;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;07;0;innvandrere;2;alle;person;59
grunnskolepoeng;2013-2014;07;0;innvandrere;alle;0_6;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;07;0;innvandrere;alle;0_6;person;31
grunnskolepoeng;2013-2014;07;0;innvandrere;alle;7+;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;07;0;innvandrere;alle;7+;person;57
grunnskolepoeng;2013-2014;07;0;innvandrere;alle;alle;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;07;0;innvandrere;alle;alle;person;88
grunnskolepoeng;2013-2014;07;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;07;0;norskfodte_m_innvf;NULL;NULL;person;100
grunnskolepoeng;2013-2014;08;alle;alle;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;08;alle;alle;NULL;NULL;person;1201
grunnskolepoeng;2013-2014;08;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;08;alle;bef_u_innv_og_norskf;NULL;NULL;person;1069
grunnskolepoeng;2013-2014;08;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;08;alle;befolkningen_ellers;NULL;NULL;person;1125
grunnskolepoeng;2013-2014;08;alle;innvandrere;1;0_6;grunnskolepoeng;39
grunnskolepoeng;2013-2014;08;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;08;alle;innvandrere;1;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;08;alle;innvandrere;1;7+;person;29
grunnskolepoeng;2013-2014;08;alle;innvandrere;1;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;08;alle;innvandrere;1;alle;person;34
grunnskolepoeng;2013-2014;08;alle;innvandrere;2;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;08;alle;innvandrere;2;0_6;person;17
grunnskolepoeng;2013-2014;08;alle;innvandrere;2;7+;grunnskolepoeng;30,8
grunnskolepoeng;2013-2014;08;alle;innvandrere;2;7+;person;25
grunnskolepoeng;2013-2014;08;alle;innvandrere;2;alle;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;08;alle;innvandrere;2;alle;person;42
grunnskolepoeng;2013-2014;08;alle;innvandrere;alle;0_6;grunnskolepoeng;38
grunnskolepoeng;2013-2014;08;alle;innvandrere;alle;0_6;person;22
grunnskolepoeng;2013-2014;08;alle;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;08;alle;innvandrere;alle;7+;person;54
grunnskolepoeng;2013-2014;08;alle;innvandrere;alle;alle;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;08;alle;innvandrere;alle;alle;person;76
grunnskolepoeng;2013-2014;08;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;08;alle;norskfodte_m_innvf;NULL;NULL;person;55
grunnskolepoeng;2013-2014;08;1;alle;NULL;NULL;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;08;1;alle;NULL;NULL;person;594
grunnskolepoeng;2013-2014;08;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;08;1;bef_u_innv_og_norskf;NULL;NULL;person;517
grunnskolepoeng;2013-2014;08;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;08;1;befolkningen_ellers;NULL;NULL;person;551
grunnskolepoeng;2013-2014;08;1;innvandrere;1;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;08;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;08;1;innvandrere;1;7+;grunnskolepoeng;33
grunnskolepoeng;2013-2014;08;1;innvandrere;1;7+;person;15
grunnskolepoeng;2013-2014;08;1;innvandrere;1;alle;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;08;1;innvandrere;1;alle;person;18
grunnskolepoeng;2013-2014;08;1;innvandrere;2;0_6;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;08;1;innvandrere;2;0_6;person;7
grunnskolepoeng;2013-2014;08;1;innvandrere;2;7+;grunnskolepoeng;29,6
grunnskolepoeng;2013-2014;08;1;innvandrere;2;7+;person;16
grunnskolepoeng;2013-2014;08;1;innvandrere;2;alle;grunnskolepoeng;31,8
grunnskolepoeng;2013-2014;08;1;innvandrere;2;alle;person;24
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;0_6;person;10
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;7+;grunnskolepoeng;31,2
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;7+;person;31
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;alle;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;alle;person;43
grunnskolepoeng;2013-2014;08;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2013-2014;08;1;norskfodte_m_innvf;NULL;NULL;person;34
grunnskolepoeng;2013-2014;08;0;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;08;0;alle;NULL;NULL;person;607
grunnskolepoeng;2013-2014;08;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;08;0;bef_u_innv_og_norskf;NULL;NULL;person;552
grunnskolepoeng;2013-2014;08;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;08;0;befolkningen_ellers;NULL;NULL;person;574
grunnskolepoeng;2013-2014;08;0;innvandrere;1;0_6;grunnskolepoeng;40
grunnskolepoeng;2013-2014;08;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;08;0;innvandrere;1;7+;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;08;0;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;08;0;innvandrere;1;alle;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;08;0;innvandrere;1;alle;person;16
grunnskolepoeng;2013-2014;08;0;innvandrere;2;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;08;0;innvandrere;2;0_6;person;9
grunnskolepoeng;2013-2014;08;0;innvandrere;2;7+;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;08;0;innvandrere;2;7+;person;11
grunnskolepoeng;2013-2014;08;0;innvandrere;2;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;08;0;innvandrere;2;alle;person;18
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;0_6;person;10
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;7+;person;23
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;alle;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;alle;person;33
grunnskolepoeng;2013-2014;08;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;08;0;norskfodte_m_innvf;NULL;NULL;person;21
grunnskolepoeng;2013-2014;09;alle;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;09;alle;alle;NULL;NULL;person;5199
grunnskolepoeng;2013-2014;09;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;09;alle;bef_u_innv_og_norskf;NULL;NULL;person;3405
grunnskolepoeng;2013-2014;09;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;09;alle;befolkningen_ellers;NULL;NULL;person;4607
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;0_6;person;21
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;7+;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;7+;person;86
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;alle;person;107
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;0_6;person;239
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;7+;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;7+;person;246
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;alle;person;485
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;0_6;person;260
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;7+;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;7+;person;332
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;alle;person;592
grunnskolepoeng;2013-2014;09;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;09;alle;norskfodte_m_innvf;NULL;NULL;person;1202
grunnskolepoeng;2013-2014;09;1;alle;NULL;NULL;grunnskolepoeng;39,6
