"tabellnavn","aar","Tilflyttingskommune","invkat_2","vreg_3","enhet","tabellvariabel","flytting"
befolkning_flytting,2014,0211,innvandrere,alle,personer,120,innvandring
befolkning_flytting,2014,0213,innvandrere,alle,personer,194,innvandring
befolkning_flytting,2014,0214,innvandrere,alle,personer,459,innvandring
befolkning_flytting,2014,0215,innvandrere,alle,personer,79,innvandring
befolkning_flytting,2014,0216,innvandrere,alle,personer,104,innvandring
befolkning_flytting,2014,0217,innvandrere,alle,personer,214,innvandring
befolkning_flytting,2014,0219,innvandrere,alle,personer,1526,innvandring
befolkning_flytting,2014,0220,innvandrere,alle,personer,786,innvandring
befolkning_flytting,2014,0221,innvandrere,alle,personer,102,innvandring
befolkning_flytting,2014,0226,innvandrere,alle,personer,187,innvandring
befolkning_flytting,2014,0227,innvandrere,alle,personer,89,innvandring
befolkning_flytting,2014,0228,innvandrere,alle,personer,154,innvandring
befolkning_flytting,2014,0229,innvandrere,alle,personer,73,innvandring
befolkning_flytting,2014,0230,innvandrere,alle,personer,362,innvandring
befolkning_flytting,2014,0231,innvandrere,alle,personer,514,innvandring
befolkning_flytting,2014,0233,innvandrere,alle,personer,158,innvandring
befolkning_flytting,2014,0234,innvandrere,alle,personer,54,innvandring
befolkning_flytting,2014,0235,innvandrere,alle,personer,429,innvandring
befolkning_flytting,2014,0236,innvandrere,alle,personer,97,innvandring
befolkning_flytting,2014,0237,innvandrere,alle,personer,154,innvandring
befolkning_flytting,2014,0238,innvandrere,alle,personer,123,innvandring
befolkning_flytting,2014,0239,innvandrere,alle,personer,14,innvandring
befolkning_flytting,2014,0301,innvandrere,alle,personer,13615,innvandring
befolkning_flytting,2014,0402,innvandrere,alle,personer,144,innvandring
befolkning_flytting,2014,0403,innvandrere,alle,personer,245,innvandring
befolkning_flytting,2014,0412,innvandrere,alle,personer,243,innvandring
befolkning_flytting,2014,0415,innvandrere,alle,personer,43,innvandring
befolkning_flytting,2014,0417,innvandrere,alle,personer,194,innvandring
befolkning_flytting,2014,0418,innvandrere,alle,personer,18,innvandring
befolkning_flytting,2014,0419,innvandrere,alle,personer,33,innvandring
befolkning_flytting,2014,0420,innvandrere,alle,personer,15,innvandring
befolkning_flytting,2014,0423,innvandrere,alle,personer,58,innvandring
befolkning_flytting,2014,0425,innvandrere,alle,personer,174,innvandring
befolkning_flytting,2014,0426,innvandrere,alle,personer,24,innvandring
befolkning_flytting,2014,0427,innvandrere,alle,personer,137,innvandring
befolkning_flytting,2014,0428,innvandrere,alle,personer,48,innvandring
befolkning_flytting,2014,0429,innvandrere,alle,personer,28,innvandring
befolkning_flytting,2014,0430,innvandrere,alle,personer,102,innvandring
befolkning_flytting,2014,0432,innvandrere,alle,personer,6,innvandring
befolkning_flytting,2014,0434,innvandrere,alle,personer,67,innvandring
befolkning_flytting,2014,0436,innvandrere,alle,personer,17,innvandring
befolkning_flytting,2014,0437,innvandrere,alle,personer,42,innvandring
befolkning_flytting,2014,0438,innvandrere,alle,personer,5,innvandring
befolkning_flytting,2014,0439,innvandrere,alle,personer,0,innvandring
befolkning_flytting,2014,0441,innvandrere,alle,personer,15,innvandring
befolkning_flytting,2014,0501,innvandrere,alle,personer,212,innvandring
befolkning_flytting,2014,0502,innvandrere,alle,personer,314,innvandring
befolkning_flytting,2014,0511,innvandrere,alle,personer,69,innvandring
befolkning_flytting,2014,0512,innvandrere,alle,personer,16,innvandring
befolkning_flytting,2014,0513,innvandrere,alle,personer,6,innvandring
befolkning_flytting,2014,0514,innvandrere,alle,personer,15,innvandring
befolkning_flytting,2014,0515,innvandrere,alle,personer,16,innvandring
befolkning_flytting,2014,0516,innvandrere,alle,personer,35,innvandring
befolkning_flytting,2014,0517,innvandrere,alle,personer,85,innvandring
befolkning_flytting,2014,0519,innvandrere,alle,personer,32,innvandring
befolkning_flytting,2014,0520,innvandrere,alle,personer,43,innvandring
befolkning_flytting,2014,0521,innvandrere,alle,personer,53,innvandring
befolkning_flytting,2014,0522,innvandrere,alle,personer,28,innvandring
befolkning_flytting,2014,0528,innvandrere,alle,personer,134,innvandring
befolkning_flytting,2014,0529,innvandrere,alle,personer,108,innvandring
befolkning_flytting,2014,0532,innvandrere,alle,personer,31,innvandring
befolkning_flytting,2014,0533,innvandrere,alle,personer,111,innvandring
befolkning_flytting,2014,0534,innvandrere,alle,personer,89,innvandring
befolkning_flytting,2014,0536,innvandrere,alle,personer,104,innvandring
befolkning_flytting,2014,0538,innvandrere,alle,personer,52,innvandring
befolkning_flytting,2014,0540,innvandrere,alle,personer,19,innvandring
befolkning_flytting,2014,0541,innvandrere,alle,personer,74,innvandring
befolkning_flytting,2014,0542,innvandrere,alle,personer,43,innvandring
befolkning_flytting,2014,0543,innvandrere,alle,personer,28,innvandring
befolkning_flytting,2014,0544,innvandrere,alle,personer,26,innvandring
befolkning_flytting,2014,0545,innvandrere,alle,personer,66,innvandring
befolkning_flytting,2014,0602,innvandrere,alle,personer,878,innvandring
befolkning_flytting,2014,0604,innvandrere,alle,personer,336,innvandring
befolkning_flytting,2014,0605,innvandrere,alle,personer,236,innvandring
befolkning_flytting,2014,0612,innvandrere,alle,personer,95,innvandring
befolkning_flytting,2014,0615,innvandrere,alle,personer,13,innvandring
befolkning_flytting,2014,0616,innvandrere,alle,personer,59,innvandring
befolkning_flytting,2014,0617,innvandrere,alle,personer,46,innvandring
befolkning_flytting,2014,0618,innvandrere,alle,personer,91,innvandring
befolkning_flytting,2014,0619,innvandrere,alle,personer,55,innvandring
befolkning_flytting,2014,0620,innvandrere,alle,personer,64,innvandring
befolkning_flytting,2014,0621,innvandrere,alle,personer,12,innvandring
befolkning_flytting,2014,0622,innvandrere,alle,personer,18,innvandring
befolkning_flytting,2014,0623,innvandrere,alle,personer,77,innvandring
befolkning_flytting,2014,0624,innvandrere,alle,personer,108,innvandring
befolkning_flytting,2014,0625,innvandrere,alle,personer,187,innvandring
befolkning_flytting,2014,0626,innvandrere,alle,personer,213,innvandring
befolkning_flytting,2014,0627,innvandrere,alle,personer,177,innvandring
befolkning_flytting,2014,0628,innvandrere,alle,personer,58,innvandring
befolkning_flytting,2014,0631,innvandrere,alle,personer,27,innvandring
befolkning_flytting,2014,0632,innvandrere,alle,personer,4,innvandring
befolkning_flytting,2014,0633,innvandrere,alle,personer,26,innvandring
befolkning_flytting,2014,0701,innvandrere,alle,personer,211,innvandring
befolkning_flytting,2014,0702,innvandrere,alle,personer,85,innvandring
befolkning_flytting,2014,0704,innvandrere,alle,personer,424,innvandring
befolkning_flytting,2014,0706,innvandrere,alle,personer,359,innvandring
befolkning_flytting,2014,0709,innvandrere,alle,personer,385,innvandring
befolkning_flytting,2014,0711,innvandrere,alle,personer,51,innvandring
befolkning_flytting,2014,0713,innvandrere,alle,personer,63,innvandring
befolkning_flytting,2014,0714,innvandrere,alle,personer,22,innvandring
befolkning_flytting,2014,0716,innvandrere,alle,personer,62,innvandring
befolkning_flytting,2014,0719,innvandrere,alle,personer,62,innvandring
befolkning_flytting,2014,0720,innvandrere,alle,personer,162,innvandring
befolkning_flytting,2014,0722,innvandrere,alle,personer,97,innvandring
befolkning_flytting,2014,0723,innvandrere,alle,personer,31,innvandring
befolkning_flytting,2014,0728,innvandrere,alle,personer,11,innvandring
befolkning_flytting,2014,0805,innvandrere,alle,personer,241,innvandring
befolkning_flytting,2014,0806,innvandrere,alle,personer,323,innvandring
befolkning_flytting,2014,0807,innvandrere,alle,personer,69,innvandring
befolkning_flytting,2014,0811,innvandrere,alle,personer,12,innvandring
befolkning_flytting,2014,0814,innvandrere,alle,personer,62,innvandring
befolkning_flytting,2014,0815,innvandrere,alle,personer,41,innvandring
befolkning_flytting,2014,0817,innvandrere,alle,personer,14,innvandring
befolkning_flytting,2014,0819,innvandrere,alle,personer,85,innvandring
befolkning_flytting,2014,0821,innvandrere,alle,personer,84,innvandring
befolkning_flytting,2014,0822,innvandrere,alle,personer,24,innvandring
befolkning_flytting,2014,0826,innvandrere,alle,personer,66,innvandring
befolkning_flytting,2014,0827,innvandrere,alle,personer,10,innvandring
befolkning_flytting,2014,0828,innvandrere,alle,personer,31,innvandring
befolkning_flytting,2014,0829,innvandrere,alle,personer,10,innvandring
befolkning_flytting,2014,0830,innvandrere,alle,personer,11,innvandring
befolkning_flytting,2014,0831,innvandrere,alle,personer,12,innvandring
befolkning_flytting,2014,0833,innvandrere,alle,personer,3,innvandring
befolkning_flytting,2014,0834,innvandrere,alle,personer,22,innvandring
befolkning_flytting,2014,0901,innvandrere,alle,personer,97,innvandring
befolkning_flytting,2014,0904,innvandrere,alle,personer,177,innvandring
befolkning_flytting,2014,0906,innvandrere,alle,personer,306,innvandring
befolkning_flytting,2014,0911,innvandrere,alle,personer,18,innvandring
befolkning_flytting,2014,0912,innvandrere,alle,personer,12,innvandring
befolkning_flytting,2014,0914,innvandrere,alle,personer,26,innvandring
befolkning_flytting,2014,0919,innvandrere,alle,personer,23,innvandring
befolkning_flytting,2014,0926,innvandrere,alle,personer,124,innvandring
befolkning_flytting,2014,0928,innvandrere,alle,personer,51,innvandring
befolkning_flytting,2014,0929,innvandrere,alle,personer,12,innvandring
befolkning_flytting,2014,0935,innvandrere,alle,personer,8,innvandring
befolkning_flytting,2014,0937,innvandrere,alle,personer,29,innvandring
befolkning_flytting,2014,0938,innvandrere,alle,personer,7,innvandring
befolkning_flytting,2014,0940,innvandrere,alle,personer,10,innvandring
befolkning_flytting,2014,0941,innvandrere,alle,personer,10,innvandring
befolkning_flytting,2014,1001,innvandrere,alle,personer,952,innvandring
befolkning_flytting,2014,1002,innvandrere,alle,personer,161,innvandring
befolkning_flytting,2014,1003,innvandrere,alle,personer,116,innvandring
befolkning_flytting,2014,1004,innvandrere,alle,personer,116,innvandring
befolkning_flytting,2014,1014,innvandrere,alle,personer,99,innvandring
befolkning_flytting,2014,1017,innvandrere,alle,personer,54,innvandring
befolkning_flytting,2014,1018,innvandrere,alle,personer,83,innvandring
befolkning_flytting,2014,1021,innvandrere,alle,personer,4,innvandring
befolkning_flytting,2014,1026,innvandrere,alle,personer,7,innvandring
befolkning_flytting,2014,1027,innvandrere,alle,personer,10,innvandring
befolkning_flytting,2014,1029,innvandrere,alle,personer,48,innvandring
befolkning_flytting,2014,1032,innvandrere,alle,personer,183,innvandring
befolkning_flytting,2014,1034,innvandrere,alle,personer,8,innvandring
befolkning_flytting,2014,1037,innvandrere,alle,personer,76,innvandring
befolkning_flytting,2014,1046,innvandrere,alle,personer,8,innvandring
befolkning_flytting,2014,1101,innvandrere,alle,personer,141,innvandring
befolkning_flytting,2014,1102,innvandrere,alle,personer,1173,innvandring
befolkning_flytting,2014,1103,innvandrere,alle,personer,2805,innvandring
befolkning_flytting,2014,1106,innvandrere,alle,personer,509,innvandring
befolkning_flytting,2014,1111,innvandrere,alle,personer,29,innvandring
befolkning_flytting,2014,1112,innvandrere,alle,personer,57,innvandring
befolkning_flytting,2014,1114,innvandrere,alle,personer,21,innvandring
befolkning_flytting,2014,1119,innvandrere,alle,personer,276,innvandring
befolkning_flytting,2014,1120,innvandrere,alle,personer,214,innvandring
befolkning_flytting,2014,1121,innvandrere,alle,personer,156,innvandring
befolkning_flytting,2014,1122,innvandrere,alle,personer,109,innvandring
befolkning_flytting,2014,1124,innvandrere,alle,personer,422,innvandring
befolkning_flytting,2014,1127,innvandrere,alle,personer,94,innvandring
befolkning_flytting,2014,1129,innvandrere,alle,personer,7,innvandring
befolkning_flytting,2014,1130,innvandrere,alle,personer,169,innvandring
befolkning_flytting,2014,1133,innvandrere,alle,personer,15,innvandring
befolkning_flytting,2014,1134,innvandrere,alle,personer,21,innvandring
befolkning_flytting,2014,1135,innvandrere,alle,personer,39,innvandring
befolkning_flytting,2014,1141,innvandrere,alle,personer,50,innvandring
befolkning_flytting,2014,1142,innvandrere,alle,personer,40,innvandring
befolkning_flytting,2014,1144,innvandrere,alle,personer,12,innvandring
befolkning_flytting,2014,1145,innvandrere,alle,personer,6,innvandring
befolkning_flytting,2014,1146,innvandrere,alle,personer,72,innvandring
befolkning_flytting,2014,1149,innvandrere,alle,personer,257,innvandring
befolkning_flytting,2014,1151,innvandrere,alle,personer,3,innvandring
befolkning_flytting,2014,1160,innvandrere,alle,personer,127,innvandring
befolkning_flytting,2014,1201,innvandrere,alle,personer,3987,innvandring
befolkning_flytting,2014,1211,innvandrere,alle,personer,28,innvandring
befolkning_flytting,2014,1216,innvandrere,alle,personer,42,innvandring
befolkning_flytting,2014,1219,innvandrere,alle,personer,111,innvandring
befolkning_flytting,2014,1221,innvandrere,alle,personer,245,innvandring
befolkning_flytting,2014,1222,innvandrere,alle,personer,35,innvandring
befolkning_flytting,2014,1223,innvandrere,alle,personer,21,innvandring
befolkning_flytting,2014,1224,innvandrere,alle,personer,73,innvandring
befolkning_flytting,2014,1227,innvandrere,alle,personer,3,innvandring
befolkning_flytting,2014,1228,innvandrere,alle,personer,87,innvandring
befolkning_flytting,2014,1231,innvandrere,alle,personer,80,innvandring
befolkning_flytting,2014,1232,innvandrere,alle,personer,6,innvandring
befolkning_flytting,2014,1233,innvandrere,alle,personer,25,innvandring
befolkning_flytting,2014,1234,innvandrere,alle,personer,13,innvandring
befolkning_flytting,2014,1235,innvandrere,alle,personer,151,innvandring
befolkning_flytting,2014,1238,innvandrere,alle,personer,68,innvandring
befolkning_flytting,2014,1241,innvandrere,alle,personer,36,innvandring
befolkning_flytting,2014,1242,innvandrere,alle,personer,6,innvandring
befolkning_flytting,2014,1243,innvandrere,alle,personer,163,innvandring
befolkning_flytting,2014,1244,innvandrere,alle,personer,54,innvandring
befolkning_flytting,2014,1245,innvandrere,alle,personer,65,innvandring
befolkning_flytting,2014,1246,innvandrere,alle,personer,187,innvandring
befolkning_flytting,2014,1247,innvandrere,alle,personer,132,innvandring
befolkning_flytting,2014,1251,innvandrere,alle,personer,19,innvandring
befolkning_flytting,2014,1252,innvandrere,alle,personer,7,innvandring
befolkning_flytting,2014,1253,innvandrere,alle,personer,44,innvandring
befolkning_flytting,2014,1256,innvandrere,alle,personer,42,innvandring
befolkning_flytting,2014,1259,innvandrere,alle,personer,38,innvandring
befolkning_flytting,2014,1260,innvandrere,alle,personer,34,innvandring
befolkning_flytting,2014,1263,innvandrere,alle,personer,91,innvandring
befolkning_flytting,2014,1264,innvandrere,alle,personer,27,innvandring
befolkning_flytting,2014,1265,innvandrere,alle,personer,4,innvandring
befolkning_flytting,2014,1266,innvandrere,alle,personer,10,innvandring
befolkning_flytting,2014,1401,innvandrere,alle,personer,166,innvandring
befolkning_flytting,2014,1411,innvandrere,alle,personer,29,innvandring
befolkning_flytting,2014,1412,innvandrere,alle,personer,15,innvandring
befolkning_flytting,2014,1413,innvandrere,alle,personer,10,innvandring
befolkning_flytting,2014,1416,innvandrere,alle,personer,49,innvandring
befolkning_flytting,2014,1417,innvandrere,alle,personer,22,innvandring
befolkning_flytting,2014,1418,innvandrere,alle,personer,15,innvandring
befolkning_flytting,2014,1419,innvandrere,alle,personer,11,innvandring
befolkning_flytting,2014,1420,innvandrere,alle,personer,115,innvandring
befolkning_flytting,2014,1421,innvandrere,alle,personer,29,innvandring
befolkning_flytting,2014,1422,innvandrere,alle,personer,25,innvandring
befolkning_flytting,2014,1424,innvandrere,alle,personer,89,innvandring
befolkning_flytting,2014,1426,innvandrere,alle,personer,34,innvandring
befolkning_flytting,2014,1428,innvandrere,alle,personer,8,innvandring
