tabell_navn;aar;kommune_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;0111;alle;befolkningen_ellers;NULL;NULL;person;49
grunnskolepoeng;2014-2015;0111;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0111;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0111;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0111;alle;innvandrere;2;0_6;grunnskolepoeng;53
grunnskolepoeng;2014-2015;0111;alle;innvandrere;2;0_6;person;4
grunnskolepoeng;2014-2015;0111;alle;innvandrere;2;7+;grunnskolepoeng;31,4
grunnskolepoeng;2014-2015;0111;alle;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;0111;alle;innvandrere;2;alle;grunnskolepoeng;45,8
grunnskolepoeng;2014-2015;0111;alle;innvandrere;2;alle;person;6
grunnskolepoeng;2014-2015;0111;alle;innvandrere;alle;0_6;grunnskolepoeng;53
grunnskolepoeng;2014-2015;0111;alle;innvandrere;alle;0_6;person;4
grunnskolepoeng;2014-2015;0111;alle;innvandrere;alle;7+;grunnskolepoeng;34
grunnskolepoeng;2014-2015;0111;alle;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0111;alle;innvandrere;alle;alle;grunnskolepoeng;45
grunnskolepoeng;2014-2015;0111;alle;innvandrere;alle;alle;person;7
grunnskolepoeng;2014-2015;0111;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0111;1;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;0111;1;alle;NULL;NULL;person;25
grunnskolepoeng;2014-2015;0111;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0111;1;bef_u_innv_og_norskf;NULL;NULL;person;23
grunnskolepoeng;2014-2015;0111;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0111;1;befolkningen_ellers;NULL;NULL;person;23
grunnskolepoeng;2014-2015;0111;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;2;alle;grunnskolepoeng;47,8
grunnskolepoeng;2014-2015;0111;1;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;0111;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0111;1;innvandrere;alle;alle;grunnskolepoeng;47,8
grunnskolepoeng;2014-2015;0111;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;0111;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0111;0;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;0111;0;alle;NULL;NULL;person;31
grunnskolepoeng;2014-2015;0111;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;0111;0;bef_u_innv_og_norskf;NULL;NULL;person;26
grunnskolepoeng;2014-2015;0111;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;0111;0;befolkningen_ellers;NULL;NULL;person;26
grunnskolepoeng;2014-2015;0111;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0111;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0111;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0111;0;innvandrere;2;0_6;grunnskolepoeng;52,6
grunnskolepoeng;2014-2015;0111;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;0111;0;innvandrere;2;7+;grunnskolepoeng;22
grunnskolepoeng;2014-2015;0111;0;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;0111;0;innvandrere;2;alle;grunnskolepoeng;44,8
grunnskolepoeng;2014-2015;0111;0;innvandrere;2;alle;person;4
grunnskolepoeng;2014-2015;0111;0;innvandrere;alle;0_6;grunnskolepoeng;52,6
grunnskolepoeng;2014-2015;0111;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;0111;0;innvandrere;alle;7+;grunnskolepoeng;30,6
grunnskolepoeng;2014-2015;0111;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0111;0;innvandrere;alle;alle;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;0111;0;innvandrere;alle;alle;person;5
grunnskolepoeng;2014-2015;0111;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0111;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0118;alle;alle;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;0118;alle;alle;NULL;NULL;person;17
grunnskolepoeng;2014-2015;0118;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;0118;alle;bef_u_innv_og_norskf;NULL;NULL;person;17
grunnskolepoeng;2014-2015;0118;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;0118;alle;befolkningen_ellers;NULL;NULL;person;17
grunnskolepoeng;2014-2015;0118;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0118;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0118;1;alle;NULL;NULL;grunnskolepoeng;29,2
grunnskolepoeng;2014-2015;0118;1;alle;NULL;NULL;person;5
grunnskolepoeng;2014-2015;0118;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;29,2
grunnskolepoeng;2014-2015;0118;1;bef_u_innv_og_norskf;NULL;NULL;person;5
grunnskolepoeng;2014-2015;0118;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;29,2
grunnskolepoeng;2014-2015;0118;1;befolkningen_ellers;NULL;NULL;person;5
grunnskolepoeng;2014-2015;0118;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0118;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0118;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;0118;0;alle;NULL;NULL;person;12
grunnskolepoeng;2014-2015;0118;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;0118;0;bef_u_innv_og_norskf;NULL;NULL;person;12
grunnskolepoeng;2014-2015;0118;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;0118;0;befolkningen_ellers;NULL;NULL;person;12
grunnskolepoeng;2014-2015;0118;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0118;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0118;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0119;alle;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0119;alle;alle;NULL;NULL;person;50
grunnskolepoeng;2014-2015;0119;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;0119;alle;bef_u_innv_og_norskf;NULL;NULL;person;44
grunnskolepoeng;2014-2015;0119;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;0119;alle;befolkningen_ellers;NULL;NULL;person;44
grunnskolepoeng;2014-2015;0119;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0119;alle;innvandrere;1;7+;grunnskolepoeng;47,4
grunnskolepoeng;2014-2015;0119;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;0119;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0119;alle;innvandrere;2;0_6;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;0119;alle;innvandrere;2;0_6;person;4
grunnskolepoeng;2014-2015;0119;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0119;alle;innvandrere;2;alle;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;0119;alle;innvandrere;2;alle;person;5
grunnskolepoeng;2014-2015;0119;alle;innvandrere;alle;0_6;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;0119;alle;innvandrere;alle;0_6;person;4
grunnskolepoeng;2014-2015;0119;alle;innvandrere;alle;7+;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;0119;alle;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0119;alle;innvandrere;alle;alle;grunnskolepoeng;43
grunnskolepoeng;2014-2015;0119;alle;innvandrere;alle;alle;person;6
grunnskolepoeng;2014-2015;0119;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0119;1;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;0119;1;alle;NULL;NULL;person;31
grunnskolepoeng;2014-2015;0119;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0119;1;bef_u_innv_og_norskf;NULL;NULL;person;29
grunnskolepoeng;2014-2015;0119;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0119;1;befolkningen_ellers;NULL;NULL;person;29
grunnskolepoeng;2014-2015;0119;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;1;alle;grunnskolepoeng;47,4
grunnskolepoeng;2014-2015;0119;1;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;0119;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0119;1;innvandrere;alle;7+;grunnskolepoeng;47,4
grunnskolepoeng;2014-2015;0119;1;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0119;1;innvandrere;alle;alle;grunnskolepoeng;47
grunnskolepoeng;2014-2015;0119;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;0119;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0119;0;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;0119;0;alle;NULL;NULL;person;19
grunnskolepoeng;2014-2015;0119;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;0119;0;bef_u_innv_og_norskf;NULL;NULL;person;15
grunnskolepoeng;2014-2015;0119;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;0119;0;befolkningen_ellers;NULL;NULL;person;15
grunnskolepoeng;2014-2015;0119;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;2;0_6;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;0119;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;0119;0;innvandrere;2;7+;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;0119;0;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;0119;0;innvandrere;2;alle;grunnskolepoeng;41
grunnskolepoeng;2014-2015;0119;0;innvandrere;2;alle;person;4
grunnskolepoeng;2014-2015;0119;0;innvandrere;alle;0_6;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;0119;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;0119;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0119;0;innvandrere;alle;alle;grunnskolepoeng;41
grunnskolepoeng;2014-2015;0119;0;innvandrere;alle;alle;person;4
grunnskolepoeng;2014-2015;0119;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0119;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0121;alle;alle;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;0121;alle;alle;NULL;NULL;person;5
grunnskolepoeng;2014-2015;0121;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;0121;alle;bef_u_innv_og_norskf;NULL;NULL;person;5
grunnskolepoeng;2014-2015;0121;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;0121;alle;befolkningen_ellers;NULL;NULL;person;5
grunnskolepoeng;2014-2015;0121;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0121;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0121;1;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0121;1;alle;NULL;NULL;person;4
grunnskolepoeng;2014-2015;0121;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0121;1;bef_u_innv_og_norskf;NULL;NULL;person;4
grunnskolepoeng;2014-2015;0121;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0121;1;befolkningen_ellers;NULL;NULL;person;4
grunnskolepoeng;2014-2015;0121;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0121;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0121;0;alle;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;alle;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0121;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;bef_u_innv_og_norskf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0121;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;befolkningen_ellers;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0121;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0121;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0122;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;0122;alle;alle;NULL;NULL;person;54
grunnskolepoeng;2014-2015;0122;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0122;alle;bef_u_innv_og_norskf;NULL;NULL;person;49
grunnskolepoeng;2014-2015;0122;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;0122;alle;befolkningen_ellers;NULL;NULL;person;50
grunnskolepoeng;2014-2015;0122;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0122;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0122;alle;innvandrere;1;7+;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;0122;alle;innvandrere;1;7+;person;4
grunnskolepoeng;2014-2015;0122;alle;innvandrere;1;alle;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;0122;alle;innvandrere;1;alle;person;4
grunnskolepoeng;2014-2015;0122;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0122;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0122;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0122;alle;innvandrere;2;7+;person;0
