tabell_navn;aar;naringsregion_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;05;alle;innvandrere;2;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;05;alle;innvandrere;2;0_6;person;54
grunnskolepoeng;2014-2015;05;alle;innvandrere;2;7+;grunnskolepoeng;34
grunnskolepoeng;2014-2015;05;alle;innvandrere;2;7+;person;46
grunnskolepoeng;2014-2015;05;alle;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;05;alle;innvandrere;2;alle;person;100
grunnskolepoeng;2014-2015;05;alle;innvandrere;alle;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;05;alle;innvandrere;alle;0_6;person;71
grunnskolepoeng;2014-2015;05;alle;innvandrere;alle;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;05;alle;innvandrere;alle;7+;person;103
grunnskolepoeng;2014-2015;05;alle;innvandrere;alle;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;05;alle;innvandrere;alle;alle;person;174
grunnskolepoeng;2014-2015;05;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;05;alle;norskfodte_m_innvf;NULL;NULL;person;110
grunnskolepoeng;2014-2015;05;1;alle;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;05;1;alle;NULL;NULL;person;1179
grunnskolepoeng;2014-2015;05;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;05;1;bef_u_innv_og_norskf;NULL;NULL;person;1046
grunnskolepoeng;2014-2015;05;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;05;1;befolkningen_ellers;NULL;NULL;person;1099
grunnskolepoeng;2014-2015;05;1;innvandrere;1;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;05;1;innvandrere;1;0_6;person;10
grunnskolepoeng;2014-2015;05;1;innvandrere;1;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;05;1;innvandrere;1;7+;person;24
grunnskolepoeng;2014-2015;05;1;innvandrere;1;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;05;1;innvandrere;1;alle;person;34
grunnskolepoeng;2014-2015;05;1;innvandrere;2;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;05;1;innvandrere;2;0_6;person;21
grunnskolepoeng;2014-2015;05;1;innvandrere;2;7+;grunnskolepoeng;32,4
grunnskolepoeng;2014-2015;05;1;innvandrere;2;7+;person;25
grunnskolepoeng;2014-2015;05;1;innvandrere;2;alle;grunnskolepoeng;34,2
grunnskolepoeng;2014-2015;05;1;innvandrere;2;alle;person;46
grunnskolepoeng;2014-2015;05;1;innvandrere;alle;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;05;1;innvandrere;alle;0_6;person;31
grunnskolepoeng;2014-2015;05;1;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;05;1;innvandrere;alle;7+;person;49
grunnskolepoeng;2014-2015;05;1;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;05;1;innvandrere;alle;alle;person;80
grunnskolepoeng;2014-2015;05;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;05;1;norskfodte_m_innvf;NULL;NULL;person;53
grunnskolepoeng;2014-2015;05;0;alle;NULL;NULL;grunnskolepoeng;45,2
grunnskolepoeng;2014-2015;05;0;alle;NULL;NULL;person;1166
grunnskolepoeng;2014-2015;05;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;45,6
grunnskolepoeng;2014-2015;05;0;bef_u_innv_og_norskf;NULL;NULL;person;1015
grunnskolepoeng;2014-2015;05;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;45,6
grunnskolepoeng;2014-2015;05;0;befolkningen_ellers;NULL;NULL;person;1072
grunnskolepoeng;2014-2015;05;0;innvandrere;1;0_6;grunnskolepoeng;52,4
grunnskolepoeng;2014-2015;05;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;05;0;innvandrere;1;7+;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;05;0;innvandrere;1;7+;person;33
grunnskolepoeng;2014-2015;05;0;innvandrere;1;alle;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;05;0;innvandrere;1;alle;person;40
grunnskolepoeng;2014-2015;05;0;innvandrere;2;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;05;0;innvandrere;2;0_6;person;33
grunnskolepoeng;2014-2015;05;0;innvandrere;2;7+;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;05;0;innvandrere;2;7+;person;21
grunnskolepoeng;2014-2015;05;0;innvandrere;2;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;05;0;innvandrere;2;alle;person;54
grunnskolepoeng;2014-2015;05;0;innvandrere;alle;0_6;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;05;0;innvandrere;alle;0_6;person;40
grunnskolepoeng;2014-2015;05;0;innvandrere;alle;7+;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;05;0;innvandrere;alle;7+;person;54
grunnskolepoeng;2014-2015;05;0;innvandrere;alle;alle;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;05;0;innvandrere;alle;alle;person;94
grunnskolepoeng;2014-2015;05;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;05;0;norskfodte_m_innvf;NULL;NULL;person;57
grunnskolepoeng;2014-2015;06;alle;alle;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;06;alle;alle;NULL;NULL;person;1650
grunnskolepoeng;2014-2015;06;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;06;alle;bef_u_innv_og_norskf;NULL;NULL;person;1484
grunnskolepoeng;2014-2015;06;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;06;alle;befolkningen_ellers;NULL;NULL;person;1546
grunnskolepoeng;2014-2015;06;alle;innvandrere;1;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;06;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;06;alle;innvandrere;1;7+;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;06;alle;innvandrere;1;7+;person;38
grunnskolepoeng;2014-2015;06;alle;innvandrere;1;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;06;alle;innvandrere;1;alle;person;42
grunnskolepoeng;2014-2015;06;alle;innvandrere;2;0_6;grunnskolepoeng;39
grunnskolepoeng;2014-2015;06;alle;innvandrere;2;0_6;person;30
grunnskolepoeng;2014-2015;06;alle;innvandrere;2;7+;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;06;alle;innvandrere;2;7+;person;31
grunnskolepoeng;2014-2015;06;alle;innvandrere;2;alle;grunnskolepoeng;37
grunnskolepoeng;2014-2015;06;alle;innvandrere;2;alle;person;61
grunnskolepoeng;2014-2015;06;alle;innvandrere;alle;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;06;alle;innvandrere;alle;0_6;person;34
grunnskolepoeng;2014-2015;06;alle;innvandrere;alle;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;06;alle;innvandrere;alle;7+;person;71
grunnskolepoeng;2014-2015;06;alle;innvandrere;alle;alle;grunnskolepoeng;38
grunnskolepoeng;2014-2015;06;alle;innvandrere;alle;alle;person;104
grunnskolepoeng;2014-2015;06;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;06;alle;norskfodte_m_innvf;NULL;NULL;person;63
grunnskolepoeng;2014-2015;06;1;alle;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;06;1;alle;NULL;NULL;person;882
grunnskolepoeng;2014-2015;06;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;06;1;bef_u_innv_og_norskf;NULL;NULL;person;793
grunnskolepoeng;2014-2015;06;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;06;1;befolkningen_ellers;NULL;NULL;person;830
grunnskolepoeng;2014-2015;06;1;innvandrere;1;0_6;grunnskolepoeng;46,2
grunnskolepoeng;2014-2015;06;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;06;1;innvandrere;1;7+;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;06;1;innvandrere;1;7+;person;18
grunnskolepoeng;2014-2015;06;1;innvandrere;1;alle;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;06;1;innvandrere;1;alle;person;20
grunnskolepoeng;2014-2015;06;1;innvandrere;2;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;06;1;innvandrere;2;0_6;person;17
grunnskolepoeng;2014-2015;06;1;innvandrere;2;7+;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;06;1;innvandrere;2;7+;person;16
grunnskolepoeng;2014-2015;06;1;innvandrere;2;alle;grunnskolepoeng;36
grunnskolepoeng;2014-2015;06;1;innvandrere;2;alle;person;32
grunnskolepoeng;2014-2015;06;1;innvandrere;alle;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;06;1;innvandrere;alle;0_6;person;13
grunnskolepoeng;2014-2015;06;1;innvandrere;alle;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;06;1;innvandrere;alle;7+;person;36
grunnskolepoeng;2014-2015;06;1;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;06;1;innvandrere;alle;alle;person;53
grunnskolepoeng;2014-2015;06;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2014-2015;06;1;norskfodte_m_innvf;NULL;NULL;person;36
grunnskolepoeng;2014-2015;06;0;alle;NULL;NULL;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;06;0;alle;NULL;NULL;person;768
grunnskolepoeng;2014-2015;06;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44,6
grunnskolepoeng;2014-2015;06;0;bef_u_innv_og_norskf;NULL;NULL;person;691
grunnskolepoeng;2014-2015;06;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44,4
grunnskolepoeng;2014-2015;06;0;befolkningen_ellers;NULL;NULL;person;716
grunnskolepoeng;2014-2015;06;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;06;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;06;0;innvandrere;1;7+;grunnskolepoeng;42
grunnskolepoeng;2014-2015;06;0;innvandrere;1;7+;person;22
grunnskolepoeng;2014-2015;06;0;innvandrere;1;alle;grunnskolepoeng;42
grunnskolepoeng;2014-2015;06;0;innvandrere;1;alle;person;23
grunnskolepoeng;2014-2015;06;0;innvandrere;2;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;06;0;innvandrere;2;0_6;person;19
grunnskolepoeng;2014-2015;06;0;innvandrere;2;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;06;0;innvandrere;2;7+;person;14
grunnskolepoeng;2014-2015;06;0;innvandrere;2;alle;grunnskolepoeng;38
grunnskolepoeng;2014-2015;06;0;innvandrere;2;alle;person;31
grunnskolepoeng;2014-2015;06;0;innvandrere;alle;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;06;0;innvandrere;alle;0_6;person;20
grunnskolepoeng;2014-2015;06;0;innvandrere;alle;7+;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;06;0;innvandrere;alle;7+;person;36
grunnskolepoeng;2014-2015;06;0;innvandrere;alle;alle;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;06;0;innvandrere;alle;alle;person;52
grunnskolepoeng;2014-2015;06;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;06;0;norskfodte_m_innvf;NULL;NULL;person;28
grunnskolepoeng;2014-2015;07;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;07;alle;alle;NULL;NULL;person;2207
grunnskolepoeng;2014-2015;07;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;07;alle;bef_u_innv_og_norskf;NULL;NULL;person;1825
grunnskolepoeng;2014-2015;07;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;07;alle;befolkningen_ellers;NULL;NULL;person;2061
grunnskolepoeng;2014-2015;07;alle;innvandrere;1;0_6;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;07;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;07;alle;innvandrere;1;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;07;alle;innvandrere;1;7+;person;47
grunnskolepoeng;2014-2015;07;alle;innvandrere;1;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;07;alle;innvandrere;1;alle;person;53
grunnskolepoeng;2014-2015;07;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;07;alle;innvandrere;2;0_6;person;48
grunnskolepoeng;2014-2015;07;alle;innvandrere;2;7+;grunnskolepoeng;33,2
grunnskolepoeng;2014-2015;07;alle;innvandrere;2;7+;person;47
grunnskolepoeng;2014-2015;07;alle;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;07;alle;innvandrere;2;alle;person;93
grunnskolepoeng;2014-2015;07;alle;innvandrere;alle;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;07;alle;innvandrere;alle;0_6;person;56
grunnskolepoeng;2014-2015;07;alle;innvandrere;alle;7+;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;07;alle;innvandrere;alle;7+;person;92
grunnskolepoeng;2014-2015;07;alle;innvandrere;alle;alle;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;07;alle;innvandrere;alle;alle;person;146
grunnskolepoeng;2014-2015;07;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;07;alle;norskfodte_m_innvf;NULL;NULL;person;237
grunnskolepoeng;2014-2015;07;1;alle;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;07;1;alle;NULL;NULL;person;1152
grunnskolepoeng;2014-2015;07;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;07;1;bef_u_innv_og_norskf;NULL;NULL;person;949
grunnskolepoeng;2014-2015;07;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;07;1;befolkningen_ellers;NULL;NULL;person;1071
grunnskolepoeng;2014-2015;07;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;07;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;07;1;innvandrere;1;7+;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;07;1;innvandrere;1;7+;person;25
grunnskolepoeng;2014-2015;07;1;innvandrere;1;alle;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;07;1;innvandrere;1;alle;person;26
grunnskolepoeng;2014-2015;07;1;innvandrere;2;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;07;1;innvandrere;2;0_6;person;31
grunnskolepoeng;2014-2015;07;1;innvandrere;2;7+;grunnskolepoeng;32,4
grunnskolepoeng;2014-2015;07;1;innvandrere;2;7+;person;26
grunnskolepoeng;2014-2015;07;1;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;07;1;innvandrere;2;alle;person;56
grunnskolepoeng;2014-2015;07;1;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;07;1;innvandrere;alle;0_6;person;33
grunnskolepoeng;2014-2015;07;1;innvandrere;alle;7+;grunnskolepoeng;33
grunnskolepoeng;2014-2015;07;1;innvandrere;alle;7+;person;50
grunnskolepoeng;2014-2015;07;1;innvandrere;alle;alle;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;07;1;innvandrere;alle;alle;person;81
grunnskolepoeng;2014-2015;07;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;07;1;norskfodte_m_innvf;NULL;NULL;person;121
grunnskolepoeng;2014-2015;07;0;alle;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;07;0;alle;NULL;NULL;person;1055
grunnskolepoeng;2014-2015;07;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;07;0;bef_u_innv_og_norskf;NULL;NULL;person;876
grunnskolepoeng;2014-2015;07;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;07;0;befolkningen_ellers;NULL;NULL;person;990
grunnskolepoeng;2014-2015;07;0;innvandrere;1;0_6;grunnskolepoeng;44
grunnskolepoeng;2014-2015;07;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;07;0;innvandrere;1;7+;grunnskolepoeng;35
grunnskolepoeng;2014-2015;07;0;innvandrere;1;7+;person;22
grunnskolepoeng;2014-2015;07;0;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2014-2015;07;0;innvandrere;1;alle;person;28
grunnskolepoeng;2014-2015;07;0;innvandrere;2;0_6;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;07;0;innvandrere;2;0_6;person;17
grunnskolepoeng;2014-2015;07;0;innvandrere;2;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;07;0;innvandrere;2;7+;person;18
grunnskolepoeng;2014-2015;07;0;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;07;0;innvandrere;2;alle;person;35
grunnskolepoeng;2014-2015;07;0;innvandrere;alle;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;07;0;innvandrere;alle;0_6;person;19
grunnskolepoeng;2014-2015;07;0;innvandrere;alle;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;07;0;innvandrere;alle;7+;person;43
grunnskolepoeng;2014-2015;07;0;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;07;0;innvandrere;alle;alle;person;64
grunnskolepoeng;2014-2015;07;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;07;0;norskfodte_m_innvf;NULL;NULL;person;116
grunnskolepoeng;2014-2015;08;alle;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;08;alle;alle;NULL;NULL;person;1216
grunnskolepoeng;2014-2015;08;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;08;alle;bef_u_innv_og_norskf;NULL;NULL;person;1075
grunnskolepoeng;2014-2015;08;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;08;alle;befolkningen_ellers;NULL;NULL;person;1133
grunnskolepoeng;2014-2015;08;alle;innvandrere;1;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;08;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;08;alle;innvandrere;1;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;08;alle;innvandrere;1;7+;person;27
grunnskolepoeng;2014-2015;08;alle;innvandrere;1;alle;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;08;alle;innvandrere;1;alle;person;31
grunnskolepoeng;2014-2015;08;alle;innvandrere;2;0_6;grunnskolepoeng;32,8
grunnskolepoeng;2014-2015;08;alle;innvandrere;2;0_6;person;22
grunnskolepoeng;2014-2015;08;alle;innvandrere;2;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;08;alle;innvandrere;2;7+;person;32
grunnskolepoeng;2014-2015;08;alle;innvandrere;2;alle;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;08;alle;innvandrere;2;alle;person;54
grunnskolepoeng;2014-2015;08;alle;innvandrere;alle;0_6;grunnskolepoeng;34
grunnskolepoeng;2014-2015;08;alle;innvandrere;alle;0_6;person;30
grunnskolepoeng;2014-2015;08;alle;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;08;alle;innvandrere;alle;7+;person;55
grunnskolepoeng;2014-2015;08;alle;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;08;alle;innvandrere;alle;alle;person;85
grunnskolepoeng;2014-2015;08;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;08;alle;norskfodte_m_innvf;NULL;NULL;person;58
grunnskolepoeng;2014-2015;08;1;alle;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;08;1;alle;NULL;NULL;person;576
grunnskolepoeng;2014-2015;08;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;08;1;bef_u_innv_og_norskf;NULL;NULL;person;501
grunnskolepoeng;2014-2015;08;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;08;1;befolkningen_ellers;NULL;NULL;person;535
grunnskolepoeng;2014-2015;08;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;08;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;08;1;innvandrere;1;7+;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;08;1;innvandrere;1;7+;person;14
grunnskolepoeng;2014-2015;08;1;innvandrere;1;alle;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;08;1;innvandrere;1;alle;person;16
grunnskolepoeng;2014-2015;08;1;innvandrere;2;0_6;grunnskolepoeng;30,8
grunnskolepoeng;2014-2015;08;1;innvandrere;2;0_6;person;14
grunnskolepoeng;2014-2015;08;1;innvandrere;2;7+;grunnskolepoeng;28,4
grunnskolepoeng;2014-2015;08;1;innvandrere;2;7+;person;10
grunnskolepoeng;2014-2015;08;1;innvandrere;2;alle;grunnskolepoeng;29,8
grunnskolepoeng;2014-2015;08;1;innvandrere;2;alle;person;23
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;0_6;grunnskolepoeng;31,4
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;0_6;person;15
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;7+;grunnskolepoeng;32,6
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;7+;person;26
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;alle;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;alle;person;40
grunnskolepoeng;2014-2015;08;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;08;1;norskfodte_m_innvf;NULL;NULL;person;33
grunnskolepoeng;2014-2015;08;0;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;08;0;alle;NULL;NULL;person;640
grunnskolepoeng;2014-2015;08;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;08;0;bef_u_innv_og_norskf;NULL;NULL;person;574
grunnskolepoeng;2014-2015;08;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;08;0;befolkningen_ellers;NULL;NULL;person;598
grunnskolepoeng;2014-2015;08;0;innvandrere;1;0_6;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;08;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;08;0;innvandrere;1;7+;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;08;0;innvandrere;1;7+;person;15
grunnskolepoeng;2014-2015;08;0;innvandrere;1;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;08;0;innvandrere;1;alle;person;17
grunnskolepoeng;2014-2015;08;0;innvandrere;2;0_6;grunnskolepoeng;36
grunnskolepoeng;2014-2015;08;0;innvandrere;2;0_6;person;11
grunnskolepoeng;2014-2015;08;0;innvandrere;2;7+;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;08;0;innvandrere;2;7+;person;20
grunnskolepoeng;2014-2015;08;0;innvandrere;2;alle;grunnskolepoeng;37
grunnskolepoeng;2014-2015;08;0;innvandrere;2;alle;person;31
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;0_6;person;13
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;7+;person;33
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;alle;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;alle;person;45
grunnskolepoeng;2014-2015;08;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;08;0;norskfodte_m_innvf;NULL;NULL;person;26
grunnskolepoeng;2014-2015;09;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;09;alle;alle;NULL;NULL;person;5309
grunnskolepoeng;2014-2015;09;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;09;alle;bef_u_innv_og_norskf;NULL;NULL;person;3424
grunnskolepoeng;2014-2015;09;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;09;alle;befolkningen_ellers;NULL;NULL;person;4666
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;0_6;grunnskolepoeng;39
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;0_6;person;31
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;7+;grunnskolepoeng;35
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;7+;person;124
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;alle;person;155
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;0_6;person;211
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;7+;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;7+;person;277
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;alle;grunnskolepoeng;34
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;alle;person;488
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;0_6;grunnskolepoeng;37
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;0_6;person;242
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;7+;grunnskolepoeng;32,8
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;7+;person;401
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;alle;person;643
grunnskolepoeng;2014-2015;09;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2014-2015;09;alle;norskfodte_m_innvf;NULL;NULL;person;1242
