"aar","fylke_nr","spraak","undervisning_grskole","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2013","12","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","12","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","12","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","12","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","12","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","14","alle","alle","personer","160","voksne_grunnskole","NULL","NULL"
"2013","14","alle","alle","prosent","100","voksne_grunnskole","NULL","NULL"
"2013","14","alle","kun_grunnskoleoppl","personer","88","voksne_grunnskole","NULL","NULL"
"2013","14","alle","kun_grunnskoleoppl","prosent","0.55","voksne_grunnskole","NULL","NULL"
"2013","14","alle","kun_spesialund","personer","72","voksne_grunnskole","NULL","NULL"
"2013","14","alle","kun_spesialund","prosent","0.45","voksne_grunnskole","NULL","NULL"
"2013","14","alle","grskole_og_spesial","personer","0","voksne_grunnskole","NULL","NULL"
"2013","14","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","alle","personer","62","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","alle","prosent","38.8","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","14","minoritet","NULL","personer",".","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","alle","personer","98","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","alle","prosent","61.25","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","14","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","15","alle","alle","personer","683","voksne_grunnskole","NULL","NULL"
"2013","15","alle","alle","prosent","100","voksne_grunnskole","NULL","NULL"
"2013","15","alle","kun_grunnskoleoppl","personer","318","voksne_grunnskole","NULL","NULL"
"2013","15","alle","kun_grunnskoleoppl","prosent","0.465592972","voksne_grunnskole","NULL","NULL"
"2013","15","alle","kun_spesialund","personer","278","voksne_grunnskole","NULL","NULL"
"2013","15","alle","kun_spesialund","prosent","0.407027818","voksne_grunnskole","NULL","NULL"
"2013","15","alle","grskole_og_spesial","personer","87","voksne_grunnskole","NULL","NULL"
"2013","15","alle","grskole_og_spesial","prosent","0.127379209","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","alle","personer","298","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","alle","prosent","43.6","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","15","minoritet","NULL","personer",".","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","alle","personer","385","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","alle","prosent","56.36896047","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","15","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","16","alle","alle","personer","405","voksne_grunnskole","NULL","NULL"
"2013","16","alle","alle","prosent","100","voksne_grunnskole","NULL","NULL"
"2013","16","alle","kun_grunnskoleoppl","personer","254","voksne_grunnskole","NULL","NULL"
"2013","16","alle","kun_grunnskoleoppl","prosent","0.627160494","voksne_grunnskole","NULL","NULL"
"2013","16","alle","kun_spesialund","personer","148","voksne_grunnskole","NULL","NULL"
"2013","16","alle","kun_spesialund","prosent","0.365432099","voksne_grunnskole","NULL","NULL"
"2013","16","alle","grskole_og_spesial","personer","3","voksne_grunnskole","NULL","NULL"
"2013","16","alle","grskole_og_spesial","prosent","0.007407407","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","alle","personer","301","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","alle","prosent","74.3","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","16","minoritet","NULL","personer",".","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","alle","personer","104","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","alle","prosent","25.67901235","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","16","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","17","alle","alle","personer","251","voksne_grunnskole","NULL","NULL"
"2013","17","alle","alle","prosent","100","voksne_grunnskole","NULL","NULL"
"2013","17","alle","kun_grunnskoleoppl","personer","157","voksne_grunnskole","NULL","NULL"
"2013","17","alle","kun_grunnskoleoppl","prosent","0.625498008","voksne_grunnskole","NULL","NULL"
"2013","17","alle","kun_spesialund","personer","93","voksne_grunnskole","NULL","NULL"
"2013","17","alle","kun_spesialund","prosent","0.370517928","voksne_grunnskole","NULL","NULL"
"2013","17","alle","grskole_og_spesial","personer","1","voksne_grunnskole","NULL","NULL"
"2013","17","alle","grskole_og_spesial","prosent","0.003984064","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","alle","personer","156","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","alle","prosent","62.2","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","17","minoritet","NULL","personer",".","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","alle","personer","95","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","alle","prosent","37.84860558","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","17","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","18","alle","alle","personer","465","voksne_grunnskole","NULL","NULL"
"2013","18","alle","alle","prosent","100","voksne_grunnskole","NULL","NULL"
"2013","18","alle","kun_grunnskoleoppl","personer","385","voksne_grunnskole","NULL","NULL"
"2013","18","alle","kun_grunnskoleoppl","prosent","0.827956989","voksne_grunnskole","NULL","NULL"
"2013","18","alle","kun_spesialund","personer","76","voksne_grunnskole","NULL","NULL"
"2013","18","alle","kun_spesialund","prosent","0.16344086","voksne_grunnskole","NULL","NULL"
"2013","18","alle","grskole_og_spesial","personer","4","voksne_grunnskole","NULL","NULL"
"2013","18","alle","grskole_og_spesial","prosent","0.008602151","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","alle","personer","388","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","alle","prosent","83.4","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","18","minoritet","NULL","personer",".","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","alle","personer","77","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","alle","prosent","16.55913978","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","18","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","19","alle","alle","personer","280","voksne_grunnskole","NULL","NULL"
"2013","19","alle","alle","prosent","100","voksne_grunnskole","NULL","NULL"
"2013","19","alle","kun_grunnskoleoppl","personer","251","voksne_grunnskole","NULL","NULL"
"2013","19","alle","kun_grunnskoleoppl","prosent","0.896428571","voksne_grunnskole","NULL","NULL"
"2013","19","alle","kun_spesialund","personer","29","voksne_grunnskole","NULL","NULL"
"2013","19","alle","kun_spesialund","prosent","0.103571429","voksne_grunnskole","NULL","NULL"
"2013","19","alle","grskole_og_spesial","personer","0","voksne_grunnskole","NULL","NULL"
"2013","19","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","alle","personer","238","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","alle","prosent","85","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","19","minoritet","NULL","personer",".","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","alle","personer","42","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","alle","prosent","15","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","19","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","20","alle","alle","personer","172","voksne_grunnskole","NULL","NULL"
"2013","20","alle","alle","prosent","100","voksne_grunnskole","NULL","NULL"
"2013","20","alle","kun_grunnskoleoppl","personer","120","voksne_grunnskole","NULL","NULL"
"2013","20","alle","kun_grunnskoleoppl","prosent","0.697674419","voksne_grunnskole","NULL","NULL"
"2013","20","alle","kun_spesialund","personer","49","voksne_grunnskole","NULL","NULL"
"2013","20","alle","kun_spesialund","prosent","0.284883721","voksne_grunnskole","NULL","NULL"
"2013","20","alle","grskole_og_spesial","personer","3","voksne_grunnskole","NULL","NULL"
"2013","20","alle","grskole_og_spesial","prosent","0.01744186","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","alle","personer","125","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","alle","prosent","72.7","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","20","minoritet","NULL","personer",".","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","alle","personer","47","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","alle","prosent","27.3255814","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","NULL","NULL"
"2013","20","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","NULL","NULL"
"2013","99","alle","alle","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","alle","alle","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","alle","kun_grunnskoleoppl","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","alle","kun_grunnskoleoppl","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","alle","kun_spesialund","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","alle","kun_spesialund","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","alle","grskole_og_spesial","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","alle","grskole_og_spesial","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","alle","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","alle","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","kun_grunnskoleoppl","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","kun_grunnskoleoppl","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","kun_spesialund","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","kun_spesialund","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","grskole_og_spesial","prosent","","voksne_grunnskole","NULL","NULL"
"2013","99","minoritet","NULL","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","ikke_minoritet","alle","personer","","voksne_grunnskole","NULL","NULL"
"2013","99","ikke_minoritet","alle","prosent","","voksne_grunnskole","NULL","NULL"
