tabell_navn;aar;bydel_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;030117;1;bef_u_innv_og_norskf;NULL;NULL;person;9
grunnskolepoeng;2013-2014;030117;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;030117;1;befolkningen_ellers;NULL;NULL;person;9
grunnskolepoeng;2013-2014;030117;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;030117;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;030117;0;alle;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;030117;0;alle;NULL;NULL;person;10
grunnskolepoeng;2013-2014;030117;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;030117;0;bef_u_innv_og_norskf;NULL;NULL;person;10
grunnskolepoeng;2013-2014;030117;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;030117;0;befolkningen_ellers;NULL;NULL;person;10
grunnskolepoeng;2013-2014;030117;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;030117;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030117;0;norskfodte_m_innvf;NULL;NULL;person;0
