"aar","bydel_nr","spraak","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0138","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","0138","NULL"
"2013","NULL","minoritet","prosent","5.3","voksne_videregaende","NULL","0138","NULL"
"2013","NULL","ikke_minoritet","personer","18","voksne_videregaende","NULL","0138","NULL"
"2013","NULL","ikke_minoritet","prosent","94.7","voksne_videregaende","NULL","0138","NULL"
"2013","NULL","alle","personer","82","voksne_videregaende","NULL","0211","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0211","NULL"
"2013","NULL","minoritet","personer","31","voksne_videregaende","NULL","0211","NULL"
"2013","NULL","minoritet","prosent","37.8","voksne_videregaende","NULL","0211","NULL"
"2013","NULL","ikke_minoritet","personer","51","voksne_videregaende","NULL","0211","NULL"
"2013","NULL","ikke_minoritet","prosent","62.2","voksne_videregaende","NULL","0211","NULL"
"2013","NULL","alle","personer","135","voksne_videregaende","NULL","0213","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0213","NULL"
"2013","NULL","minoritet","personer","64","voksne_videregaende","NULL","0213","NULL"
"2013","NULL","minoritet","prosent","47.4","voksne_videregaende","NULL","0213","NULL"
"2013","NULL","ikke_minoritet","personer","71","voksne_videregaende","NULL","0213","NULL"
"2013","NULL","ikke_minoritet","prosent","52.6","voksne_videregaende","NULL","0213","NULL"
"2013","NULL","alle","personer","81","voksne_videregaende","NULL","0214","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0214","NULL"
"2013","NULL","minoritet","personer","27","voksne_videregaende","NULL","0214","NULL"
"2013","NULL","minoritet","prosent","33.3","voksne_videregaende","NULL","0214","NULL"
"2013","NULL","ikke_minoritet","personer","54","voksne_videregaende","NULL","0214","NULL"
"2013","NULL","ikke_minoritet","prosent","66.7","voksne_videregaende","NULL","0214","NULL"
"2013","NULL","alle","personer","60","voksne_videregaende","NULL","0215","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0215","NULL"
"2013","NULL","minoritet","personer","21","voksne_videregaende","NULL","0215","NULL"
"2013","NULL","minoritet","prosent","35","voksne_videregaende","NULL","0215","NULL"
"2013","NULL","ikke_minoritet","personer","39","voksne_videregaende","NULL","0215","NULL"
"2013","NULL","ikke_minoritet","prosent","65","voksne_videregaende","NULL","0215","NULL"
"2013","NULL","alle","personer","69","voksne_videregaende","NULL","0216","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0216","NULL"
"2013","NULL","minoritet","personer","24","voksne_videregaende","NULL","0216","NULL"
"2013","NULL","minoritet","prosent","34.8","voksne_videregaende","NULL","0216","NULL"
"2013","NULL","ikke_minoritet","personer","45","voksne_videregaende","NULL","0216","NULL"
"2013","NULL","ikke_minoritet","prosent","65.2","voksne_videregaende","NULL","0216","NULL"
"2013","NULL","alle","personer","105","voksne_videregaende","NULL","0217","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0217","NULL"
"2013","NULL","minoritet","personer","49","voksne_videregaende","NULL","0217","NULL"
"2013","NULL","minoritet","prosent","46.7","voksne_videregaende","NULL","0217","NULL"
"2013","NULL","ikke_minoritet","personer","56","voksne_videregaende","NULL","0217","NULL"
"2013","NULL","ikke_minoritet","prosent","53.3","voksne_videregaende","NULL","0217","NULL"
"2013","NULL","alle","personer","545","voksne_videregaende","NULL","0219","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0219","NULL"
"2013","NULL","minoritet","personer","292","voksne_videregaende","NULL","0219","NULL"
"2013","NULL","minoritet","prosent","53.6","voksne_videregaende","NULL","0219","NULL"
"2013","NULL","ikke_minoritet","personer","253","voksne_videregaende","NULL","0219","NULL"
"2013","NULL","ikke_minoritet","prosent","46.4","voksne_videregaende","NULL","0219","NULL"
"2013","NULL","alle","personer","189","voksne_videregaende","NULL","0220","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0220","NULL"
"2013","NULL","minoritet","personer","87","voksne_videregaende","NULL","0220","NULL"
"2013","NULL","minoritet","prosent","46","voksne_videregaende","NULL","0220","NULL"
"2013","NULL","ikke_minoritet","personer","102","voksne_videregaende","NULL","0220","NULL"
"2013","NULL","ikke_minoritet","prosent","54","voksne_videregaende","NULL","0220","NULL"
"2013","NULL","alle","personer","69","voksne_videregaende","NULL","0221","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0221","NULL"
"2013","NULL","minoritet","personer","12","voksne_videregaende","NULL","0221","NULL"
"2013","NULL","minoritet","prosent","17.4","voksne_videregaende","NULL","0221","NULL"
"2013","NULL","ikke_minoritet","personer","57","voksne_videregaende","NULL","0221","NULL"
"2013","NULL","ikke_minoritet","prosent","82.6","voksne_videregaende","NULL","0221","NULL"
"2013","NULL","alle","personer","94","voksne_videregaende","NULL","0226","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0226","NULL"
"2013","NULL","minoritet","personer","29","voksne_videregaende","NULL","0226","NULL"
"2013","NULL","minoritet","prosent","30.9","voksne_videregaende","NULL","0226","NULL"
"2013","NULL","ikke_minoritet","personer","65","voksne_videregaende","NULL","0226","NULL"
"2013","NULL","ikke_minoritet","prosent","69.1","voksne_videregaende","NULL","0226","NULL"
"2013","NULL","alle","personer","53","voksne_videregaende","NULL","0227","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0227","NULL"
"2013","NULL","minoritet","personer","16","voksne_videregaende","NULL","0227","NULL"
"2013","NULL","minoritet","prosent","30.2","voksne_videregaende","NULL","0227","NULL"
"2013","NULL","ikke_minoritet","personer","37","voksne_videregaende","NULL","0227","NULL"
"2013","NULL","ikke_minoritet","prosent","69.8","voksne_videregaende","NULL","0227","NULL"
"2013","NULL","alle","personer","82","voksne_videregaende","NULL","0228","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0228","NULL"
"2013","NULL","minoritet","personer","24","voksne_videregaende","NULL","0228","NULL"
"2013","NULL","minoritet","prosent","29.3","voksne_videregaende","NULL","0228","NULL"
"2013","NULL","ikke_minoritet","personer","58","voksne_videregaende","NULL","0228","NULL"
"2013","NULL","ikke_minoritet","prosent","70.7","voksne_videregaende","NULL","0228","NULL"
"2013","NULL","alle","personer","47","voksne_videregaende","NULL","0229","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0229","NULL"
"2013","NULL","minoritet","personer","10","voksne_videregaende","NULL","0229","NULL"
"2013","NULL","minoritet","prosent","21.3","voksne_videregaende","NULL","0229","NULL"
"2013","NULL","ikke_minoritet","personer","37","voksne_videregaende","NULL","0229","NULL"
"2013","NULL","ikke_minoritet","prosent","78.7","voksne_videregaende","NULL","0229","NULL"
"2013","NULL","alle","personer","162","voksne_videregaende","NULL","0230","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0230","NULL"
"2013","NULL","minoritet","personer","75","voksne_videregaende","NULL","0230","NULL"
"2013","NULL","minoritet","prosent","46.3","voksne_videregaende","NULL","0230","NULL"
"2013","NULL","ikke_minoritet","personer","87","voksne_videregaende","NULL","0230","NULL"
"2013","NULL","ikke_minoritet","prosent","53.7","voksne_videregaende","NULL","0230","NULL"
"2013","NULL","alle","personer","304","voksne_videregaende","NULL","0231","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0231","NULL"
"2013","NULL","minoritet","personer","135","voksne_videregaende","NULL","0231","NULL"
"2013","NULL","minoritet","prosent","44.4","voksne_videregaende","NULL","0231","NULL"
"2013","NULL","ikke_minoritet","personer","169","voksne_videregaende","NULL","0231","NULL"
"2013","NULL","ikke_minoritet","prosent","55.6","voksne_videregaende","NULL","0231","NULL"
"2013","NULL","alle","personer","105","voksne_videregaende","NULL","0233","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0233","NULL"
"2013","NULL","minoritet","personer","32","voksne_videregaende","NULL","0233","NULL"
"2013","NULL","minoritet","prosent","30.5","voksne_videregaende","NULL","0233","NULL"
"2013","NULL","ikke_minoritet","personer","73","voksne_videregaende","NULL","0233","NULL"
"2013","NULL","ikke_minoritet","prosent","69.5","voksne_videregaende","NULL","0233","NULL"
"2013","NULL","alle","personer","32","voksne_videregaende","NULL","0234","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0234","NULL"
"2013","NULL","minoritet","personer","8","voksne_videregaende","NULL","0234","NULL"
"2013","NULL","minoritet","prosent","25","voksne_videregaende","NULL","0234","NULL"
"2013","NULL","ikke_minoritet","personer","24","voksne_videregaende","NULL","0234","NULL"
"2013","NULL","ikke_minoritet","prosent","75","voksne_videregaende","NULL","0234","NULL"
"2013","NULL","alle","personer","174","voksne_videregaende","NULL","0235","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0235","NULL"
"2013","NULL","minoritet","personer","60","voksne_videregaende","NULL","0235","NULL"
"2013","NULL","minoritet","prosent","34.5","voksne_videregaende","NULL","0235","NULL"
"2013","NULL","ikke_minoritet","personer","114","voksne_videregaende","NULL","0235","NULL"
"2013","NULL","ikke_minoritet","prosent","65.5","voksne_videregaende","NULL","0235","NULL"
"2013","NULL","alle","personer","111","voksne_videregaende","NULL","0236","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0236","NULL"
"2013","NULL","minoritet","personer","34","voksne_videregaende","NULL","0236","NULL"
"2013","NULL","minoritet","prosent","30.6","voksne_videregaende","NULL","0236","NULL"
"2013","NULL","ikke_minoritet","personer","77","voksne_videregaende","NULL","0236","NULL"
"2013","NULL","ikke_minoritet","prosent","69.4","voksne_videregaende","NULL","0236","NULL"
"2013","NULL","alle","personer","113","voksne_videregaende","NULL","0237","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0237","NULL"
"2013","NULL","minoritet","personer","29","voksne_videregaende","NULL","0237","NULL"
"2013","NULL","minoritet","prosent","25.7","voksne_videregaende","NULL","0237","NULL"
"2013","NULL","ikke_minoritet","personer","84","voksne_videregaende","NULL","0237","NULL"
"2013","NULL","ikke_minoritet","prosent","74.3","voksne_videregaende","NULL","0237","NULL"
"2013","NULL","alle","personer","56","voksne_videregaende","NULL","0238","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0238","NULL"
"2013","NULL","minoritet","personer","13","voksne_videregaende","NULL","0238","NULL"
"2013","NULL","minoritet","prosent","23.2","voksne_videregaende","NULL","0238","NULL"
"2013","NULL","ikke_minoritet","personer","43","voksne_videregaende","NULL","0238","NULL"
"2013","NULL","ikke_minoritet","prosent","76.8","voksne_videregaende","NULL","0238","NULL"
"2013","NULL","alle","personer","10","voksne_videregaende","NULL","0239","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0239","NULL"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","0239","NULL"
"2013","NULL","minoritet","prosent","50","voksne_videregaende","NULL","0239","NULL"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","0239","NULL"
"2013","NULL","ikke_minoritet","prosent","50","voksne_videregaende","NULL","0239","NULL"
"2013","NULL","alle","personer","4966","voksne_videregaende","NULL","0301","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0301","NULL"
"2013","NULL","minoritet","personer","2998","voksne_videregaende","NULL","0301","NULL"
"2013","NULL","minoritet","prosent","60.4","voksne_videregaende","NULL","0301","NULL"
"2013","NULL","ikke_minoritet","personer","1968","voksne_videregaende","NULL","0301","NULL"
"2013","NULL","ikke_minoritet","prosent","39.6","voksne_videregaende","NULL","0301","NULL"
"2013","NULL","alle","personer","100","voksne_videregaende","NULL","0402","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0402","NULL"
"2013","NULL","minoritet","personer","24","voksne_videregaende","NULL","0402","NULL"
"2013","NULL","minoritet","prosent","24","voksne_videregaende","NULL","0402","NULL"
"2013","NULL","ikke_minoritet","personer","76","voksne_videregaende","NULL","0402","NULL"
"2013","NULL","ikke_minoritet","prosent","76","voksne_videregaende","NULL","0402","NULL"
"2013","NULL","alle","personer","164","voksne_videregaende","NULL","0403","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0403","NULL"
"2013","NULL","minoritet","personer","50","voksne_videregaende","NULL","0403","NULL"
"2013","NULL","minoritet","prosent","30.5","voksne_videregaende","NULL","0403","NULL"
"2013","NULL","ikke_minoritet","personer","114","voksne_videregaende","NULL","0403","NULL"
"2013","NULL","ikke_minoritet","prosent","69.5","voksne_videregaende","NULL","0403","NULL"
"2013","NULL","alle","personer","168","voksne_videregaende","NULL","0412","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0412","NULL"
"2013","NULL","minoritet","personer","27","voksne_videregaende","NULL","0412","NULL"
"2013","NULL","minoritet","prosent","16.1","voksne_videregaende","NULL","0412","NULL"
"2013","NULL","ikke_minoritet","personer","141","voksne_videregaende","NULL","0412","NULL"
"2013","NULL","ikke_minoritet","prosent","83.9","voksne_videregaende","NULL","0412","NULL"
"2013","NULL","alle","personer","36","voksne_videregaende","NULL","0415","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0415","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","0415","NULL"
"2013","NULL","minoritet","prosent","2.8","voksne_videregaende","NULL","0415","NULL"
"2013","NULL","ikke_minoritet","personer","35","voksne_videregaende","NULL","0415","NULL"
"2013","NULL","ikke_minoritet","prosent","97.2","voksne_videregaende","NULL","0415","NULL"
"2013","NULL","alle","personer","104","voksne_videregaende","NULL","0417","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0417","NULL"
"2013","NULL","minoritet","personer","18","voksne_videregaende","NULL","0417","NULL"
"2013","NULL","minoritet","prosent","17.3","voksne_videregaende","NULL","0417","NULL"
"2013","NULL","ikke_minoritet","personer","86","voksne_videregaende","NULL","0417","NULL"
"2013","NULL","ikke_minoritet","prosent","82.7","voksne_videregaende","NULL","0417","NULL"
"2013","NULL","alle","personer","29","voksne_videregaende","NULL","0418","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0418","NULL"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","0418","NULL"
"2013","NULL","minoritet","prosent","3.4","voksne_videregaende","NULL","0418","NULL"
"2013","NULL","ikke_minoritet","personer","28","voksne_videregaende","NULL","0418","NULL"
"2013","NULL","ikke_minoritet","prosent","96.6","voksne_videregaende","NULL","0418","NULL"
"2013","NULL","alle","personer","33","voksne_videregaende","NULL","0419","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0419","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","0419","NULL"
"2013","NULL","minoritet","prosent","6.1","voksne_videregaende","NULL","0419","NULL"
