tabell_navn;aar;fylke_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;17;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;17;0;alle;NULL;NULL;person;855
grunnskolepoeng;2014-2015;17;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;17;0;bef_u_innv_og_norskf;NULL;NULL;person;816
grunnskolepoeng;2014-2015;17;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;17;0;befolkningen_ellers;NULL;NULL;person;817
grunnskolepoeng;2014-2015;17;0;innvandrere;1;0_6;grunnskolepoeng;53
grunnskolepoeng;2014-2015;17;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;17;0;innvandrere;1;7+;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;17;0;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;17;0;innvandrere;1;alle;grunnskolepoeng;44
grunnskolepoeng;2014-2015;17;0;innvandrere;1;alle;person;9
grunnskolepoeng;2014-2015;17;0;innvandrere;2;0_6;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;17;0;innvandrere;2;0_6;person;9
grunnskolepoeng;2014-2015;17;0;innvandrere;2;7+;grunnskolepoeng;35
grunnskolepoeng;2014-2015;17;0;innvandrere;2;7+;person;22
grunnskolepoeng;2014-2015;17;0;innvandrere;2;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;17;0;innvandrere;2;alle;person;33
grunnskolepoeng;2014-2015;17;0;innvandrere;alle;0_6;grunnskolepoeng;41
grunnskolepoeng;2014-2015;17;0;innvandrere;alle;0_6;person;12
grunnskolepoeng;2014-2015;17;0;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;17;0;innvandrere;alle;7+;person;28
grunnskolepoeng;2014-2015;17;0;innvandrere;alle;alle;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;17;0;innvandrere;alle;alle;person;43
grunnskolepoeng;2014-2015;17;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;47,2
grunnskolepoeng;2014-2015;17;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;18;alle;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;18;alle;alle;NULL;NULL;person;3032
grunnskolepoeng;2014-2015;18;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;18;alle;bef_u_innv_og_norskf;NULL;NULL;person;2856
grunnskolepoeng;2014-2015;18;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;18;alle;befolkningen_ellers;NULL;NULL;person;2867
grunnskolepoeng;2014-2015;18;alle;innvandrere;1;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;18;alle;innvandrere;1;0_6;person;15
grunnskolepoeng;2014-2015;18;alle;innvandrere;1;7+;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;18;alle;innvandrere;1;7+;person;45
grunnskolepoeng;2014-2015;18;alle;innvandrere;1;alle;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;18;alle;innvandrere;1;alle;person;58
grunnskolepoeng;2014-2015;18;alle;innvandrere;2;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;18;alle;innvandrere;2;0_6;person;11
grunnskolepoeng;2014-2015;18;alle;innvandrere;2;7+;grunnskolepoeng;36
grunnskolepoeng;2014-2015;18;alle;innvandrere;2;7+;person;90
grunnskolepoeng;2014-2015;18;alle;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;18;alle;innvandrere;2;alle;person;105
grunnskolepoeng;2014-2015;18;alle;innvandrere;alle;0_6;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;18;alle;innvandrere;alle;0_6;person;30
grunnskolepoeng;2014-2015;18;alle;innvandrere;alle;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;18;alle;innvandrere;alle;7+;person;131
grunnskolepoeng;2014-2015;18;alle;innvandrere;alle;alle;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;18;alle;innvandrere;alle;alle;person;163
grunnskolepoeng;2014-2015;18;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;18;alle;norskfodte_m_innvf;NULL;NULL;person;4
grunnskolepoeng;2014-2015;18;1;alle;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;18;1;alle;NULL;NULL;person;1553
grunnskolepoeng;2014-2015;18;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;18;1;bef_u_innv_og_norskf;NULL;NULL;person;1457
grunnskolepoeng;2014-2015;18;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;18;1;befolkningen_ellers;NULL;NULL;person;1461
grunnskolepoeng;2014-2015;18;1;innvandrere;1;0_6;grunnskolepoeng;44,6
grunnskolepoeng;2014-2015;18;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;18;1;innvandrere;1;7+;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;18;1;innvandrere;1;7+;person;24
grunnskolepoeng;2014-2015;18;1;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;18;1;innvandrere;1;alle;person;25
grunnskolepoeng;2014-2015;18;1;innvandrere;2;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;18;1;innvandrere;2;0_6;person;9
grunnskolepoeng;2014-2015;18;1;innvandrere;2;7+;grunnskolepoeng;32,8
grunnskolepoeng;2014-2015;18;1;innvandrere;2;7+;person;46
grunnskolepoeng;2014-2015;18;1;innvandrere;2;alle;grunnskolepoeng;34
grunnskolepoeng;2014-2015;18;1;innvandrere;2;alle;person;57
grunnskolepoeng;2014-2015;18;1;innvandrere;alle;0_6;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;18;1;innvandrere;alle;0_6;person;15
grunnskolepoeng;2014-2015;18;1;innvandrere;alle;7+;grunnskolepoeng;34
grunnskolepoeng;2014-2015;18;1;innvandrere;alle;7+;person;65
grunnskolepoeng;2014-2015;18;1;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;18;1;innvandrere;alle;alle;person;86
grunnskolepoeng;2014-2015;18;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;18;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;18;0;alle;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;18;0;alle;NULL;NULL;person;1478
grunnskolepoeng;2014-2015;18;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;18;0;bef_u_innv_og_norskf;NULL;NULL;person;1399
grunnskolepoeng;2014-2015;18;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;18;0;befolkningen_ellers;NULL;NULL;person;1406
grunnskolepoeng;2014-2015;18;0;innvandrere;1;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;18;0;innvandrere;1;0_6;person;9
grunnskolepoeng;2014-2015;18;0;innvandrere;1;7+;grunnskolepoeng;42
grunnskolepoeng;2014-2015;18;0;innvandrere;1;7+;person;21
grunnskolepoeng;2014-2015;18;0;innvandrere;1;alle;grunnskolepoeng;42
grunnskolepoeng;2014-2015;18;0;innvandrere;1;alle;person;30
grunnskolepoeng;2014-2015;18;0;innvandrere;2;0_6;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;18;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;18;0;innvandrere;2;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;18;0;innvandrere;2;7+;person;51
grunnskolepoeng;2014-2015;18;0;innvandrere;2;alle;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;18;0;innvandrere;2;alle;person;54
grunnskolepoeng;2014-2015;18;0;innvandrere;alle;0_6;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;18;0;innvandrere;alle;0_6;person;12
grunnskolepoeng;2014-2015;18;0;innvandrere;alle;7+;grunnskolepoeng;40
grunnskolepoeng;2014-2015;18;0;innvandrere;alle;7+;person;70
grunnskolepoeng;2014-2015;18;0;innvandrere;alle;alle;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;18;0;innvandrere;alle;alle;person;79
grunnskolepoeng;2014-2015;18;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;18;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;19;alle;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;19;alle;alle;NULL;NULL;person;1911
grunnskolepoeng;2014-2015;19;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;19;alle;bef_u_innv_og_norskf;NULL;NULL;person;1818
grunnskolepoeng;2014-2015;19;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;19;alle;befolkningen_ellers;NULL;NULL;person;1829
grunnskolepoeng;2014-2015;19;alle;innvandrere;1;0_6;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;19;alle;innvandrere;1;0_6;person;9
grunnskolepoeng;2014-2015;19;alle;innvandrere;1;7+;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;19;alle;innvandrere;1;7+;person;22
grunnskolepoeng;2014-2015;19;alle;innvandrere;1;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;19;alle;innvandrere;1;alle;person;29
grunnskolepoeng;2014-2015;19;alle;innvandrere;2;0_6;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;19;alle;innvandrere;2;0_6;person;18
grunnskolepoeng;2014-2015;19;alle;innvandrere;2;7+;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;19;alle;innvandrere;2;7+;person;33
grunnskolepoeng;2014-2015;19;alle;innvandrere;2;alle;grunnskolepoeng;36
grunnskolepoeng;2014-2015;19;alle;innvandrere;2;alle;person;50
grunnskolepoeng;2014-2015;19;alle;innvandrere;alle;0_6;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;19;alle;innvandrere;alle;0_6;person;26
grunnskolepoeng;2014-2015;19;alle;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2014-2015;19;alle;innvandrere;alle;7+;person;55
grunnskolepoeng;2014-2015;19;alle;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;19;alle;innvandrere;alle;alle;person;81
grunnskolepoeng;2014-2015;19;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;19;alle;norskfodte_m_innvf;NULL;NULL;person;9
grunnskolepoeng;2014-2015;19;1;alle;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;19;1;alle;NULL;NULL;person;1006
grunnskolepoeng;2014-2015;19;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;19;1;bef_u_innv_og_norskf;NULL;NULL;person;951
grunnskolepoeng;2014-2015;19;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;19;1;befolkningen_ellers;NULL;NULL;person;955
grunnskolepoeng;2014-2015;19;1;innvandrere;1;0_6;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;19;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;19;1;innvandrere;1;7+;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;19;1;innvandrere;1;7+;person;14
grunnskolepoeng;2014-2015;19;1;innvandrere;1;alle;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;19;1;innvandrere;1;alle;person;16
grunnskolepoeng;2014-2015;19;1;innvandrere;2;0_6;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;19;1;innvandrere;2;0_6;person;9
grunnskolepoeng;2014-2015;19;1;innvandrere;2;7+;grunnskolepoeng;33,2
grunnskolepoeng;2014-2015;19;1;innvandrere;2;7+;person;21
grunnskolepoeng;2014-2015;19;1;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;19;1;innvandrere;2;alle;person;31
grunnskolepoeng;2014-2015;19;1;innvandrere;alle;0_6;grunnskolepoeng;42
grunnskolepoeng;2014-2015;19;1;innvandrere;alle;0_6;person;14
grunnskolepoeng;2014-2015;19;1;innvandrere;alle;7+;grunnskolepoeng;34,2
grunnskolepoeng;2014-2015;19;1;innvandrere;alle;7+;person;34
grunnskolepoeng;2014-2015;19;1;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;19;1;innvandrere;alle;alle;person;48
grunnskolepoeng;2014-2015;19;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;19;1;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;19;0;alle;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;19;0;alle;NULL;NULL;person;905
grunnskolepoeng;2014-2015;19;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;19;0;bef_u_innv_og_norskf;NULL;NULL;person;867
grunnskolepoeng;2014-2015;19;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;19;0;befolkningen_ellers;NULL;NULL;person;874
grunnskolepoeng;2014-2015;19;0;innvandrere;1;0_6;grunnskolepoeng;41
grunnskolepoeng;2014-2015;19;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;19;0;innvandrere;1;7+;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;19;0;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;19;0;innvandrere;1;alle;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;19;0;innvandrere;1;alle;person;12
grunnskolepoeng;2014-2015;19;0;innvandrere;2;0_6;grunnskolepoeng;45,4
grunnskolepoeng;2014-2015;19;0;innvandrere;2;0_6;person;9
grunnskolepoeng;2014-2015;19;0;innvandrere;2;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;19;0;innvandrere;2;7+;person;12
grunnskolepoeng;2014-2015;19;0;innvandrere;2;alle;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;19;0;innvandrere;2;alle;person;19
grunnskolepoeng;2014-2015;19;0;innvandrere;alle;0_6;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;19;0;innvandrere;alle;0_6;person;13
grunnskolepoeng;2014-2015;19;0;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;19;0;innvandrere;alle;7+;person;17
grunnskolepoeng;2014-2015;19;0;innvandrere;alle;alle;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;19;0;innvandrere;alle;alle;person;32
grunnskolepoeng;2014-2015;19;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;49
grunnskolepoeng;2014-2015;19;0;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2014-2015;20;alle;alle;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;20;alle;alle;NULL;NULL;person;997
grunnskolepoeng;2014-2015;20;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;20;alle;bef_u_innv_og_norskf;NULL;NULL;person;929
grunnskolepoeng;2014-2015;20;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;20;alle;befolkningen_ellers;NULL;NULL;person;934
grunnskolepoeng;2014-2015;20;alle;innvandrere;1;0_6;grunnskolepoeng;39
grunnskolepoeng;2014-2015;20;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;20;alle;innvandrere;1;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;20;alle;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;20;alle;innvandrere;1;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;20;alle;innvandrere;1;alle;person;10
grunnskolepoeng;2014-2015;20;alle;innvandrere;2;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;20;alle;innvandrere;2;0_6;person;12
grunnskolepoeng;2014-2015;20;alle;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2014-2015;20;alle;innvandrere;2;7+;person;36
grunnskolepoeng;2014-2015;20;alle;innvandrere;2;alle;grunnskolepoeng;32,6
grunnskolepoeng;2014-2015;20;alle;innvandrere;2;alle;person;49
grunnskolepoeng;2014-2015;20;alle;innvandrere;alle;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;20;alle;innvandrere;alle;0_6;person;15
grunnskolepoeng;2014-2015;20;alle;innvandrere;alle;7+;grunnskolepoeng;32
grunnskolepoeng;2014-2015;20;alle;innvandrere;alle;7+;person;41
grunnskolepoeng;2014-2015;20;alle;innvandrere;alle;alle;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;20;alle;innvandrere;alle;alle;person;58
grunnskolepoeng;2014-2015;20;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;20;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;20;1;alle;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;20;1;alle;NULL;NULL;person;523
grunnskolepoeng;2014-2015;20;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;20;1;bef_u_innv_og_norskf;NULL;NULL;person;486
grunnskolepoeng;2014-2015;20;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;20;1;befolkningen_ellers;NULL;NULL;person;488
grunnskolepoeng;2014-2015;20;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;20;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;20;1;innvandrere;1;7+;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;20;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;20;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;20;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;20;1;innvandrere;2;0_6;grunnskolepoeng;35
grunnskolepoeng;2014-2015;20;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;20;1;innvandrere;2;7+;grunnskolepoeng;28,6
grunnskolepoeng;2014-2015;20;1;innvandrere;2;7+;person;24
grunnskolepoeng;2014-2015;20;1;innvandrere;2;alle;grunnskolepoeng;29,8
grunnskolepoeng;2014-2015;20;1;innvandrere;2;alle;person;28
grunnskolepoeng;2014-2015;20;1;innvandrere;alle;0_6;grunnskolepoeng;35
grunnskolepoeng;2014-2015;20;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;20;1;innvandrere;alle;7+;grunnskolepoeng;29,6
grunnskolepoeng;2014-2015;20;1;innvandrere;alle;7+;person;26
grunnskolepoeng;2014-2015;20;1;innvandrere;alle;alle;grunnskolepoeng;30,6
grunnskolepoeng;2014-2015;20;1;innvandrere;alle;alle;person;30
grunnskolepoeng;2014-2015;20;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;20;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;20;0;alle;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;20;0;alle;NULL;NULL;person;473
grunnskolepoeng;2014-2015;20;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;20;0;bef_u_innv_og_norskf;NULL;NULL;person;442
grunnskolepoeng;2014-2015;20;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;20;0;befolkningen_ellers;NULL;NULL;person;445
grunnskolepoeng;2014-2015;20;0;innvandrere;1;0_6;grunnskolepoeng;39
grunnskolepoeng;2014-2015;20;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;20;0;innvandrere;1;7+;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;20;0;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;20;0;innvandrere;1;alle;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;20;0;innvandrere;1;alle;person;9
grunnskolepoeng;2014-2015;20;0;innvandrere;2;0_6;grunnskolepoeng;46
grunnskolepoeng;2014-2015;20;0;innvandrere;2;0_6;person;6
grunnskolepoeng;2014-2015;20;0;innvandrere;2;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;20;0;innvandrere;2;7+;person;15
grunnskolepoeng;2014-2015;20;0;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;20;0;innvandrere;2;alle;person;20
grunnskolepoeng;2014-2015;20;0;innvandrere;alle;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;20;0;innvandrere;alle;0_6;person;9
grunnskolepoeng;2014-2015;20;0;innvandrere;alle;7+;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;20;0;innvandrere;alle;7+;person;19
grunnskolepoeng;2014-2015;20;0;innvandrere;alle;alle;grunnskolepoeng;37
grunnskolepoeng;2014-2015;20;0;innvandrere;alle;alle;person;28
grunnskolepoeng;2014-2015;20;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;20;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;99;alle;alle;NULL;NULL;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;99;alle;alle;NULL;NULL;person;84
grunnskolepoeng;2014-2015;99;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;99;alle;bef_u_innv_og_norskf;NULL;NULL;person;84
grunnskolepoeng;2014-2015;99;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;99;alle;befolkningen_ellers;NULL;NULL;person;84
grunnskolepoeng;2014-2015;99;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;99;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;99;1;alle;NULL;NULL;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;99;1;alle;NULL;NULL;person;46
grunnskolepoeng;2014-2015;99;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;99;1;bef_u_innv_og_norskf;NULL;NULL;person;46
grunnskolepoeng;2014-2015;99;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;99;1;befolkningen_ellers;NULL;NULL;person;46
grunnskolepoeng;2014-2015;99;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;99;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;99;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;99;0;alle;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;99;0;alle;NULL;NULL;person;38
grunnskolepoeng;2014-2015;99;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;99;0;bef_u_innv_og_norskf;NULL;NULL;person;38
grunnskolepoeng;2014-2015;99;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;99;0;befolkningen_ellers;NULL;NULL;person;38
grunnskolepoeng;2014-2015;99;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;99;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;99;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;99;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;99;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;99;0;innvandrere;2;7+;grunnskolepoeng;0
