"tabellnavn","aar","naringsregion_id","invkat_2","vreg_3","enhet","tabellvariabel","flytting"
befolkning_flytting,2014,26,innvandrere,alle,personer,254,utvandring
befolkning_flytting,2014,27,innvandrere,alle,personer,258,utvandring
befolkning_flytting,2014,28,innvandrere,alle,personer,55,utvandring
befolkning_flytting,2014,29,innvandrere,alle,personer,46,utvandring
befolkning_flytting,2014,30,innvandrere,alle,personer,31,utvandring
befolkning_flytting,2014,31,innvandrere,alle,personer,11,utvandring
befolkning_flytting,2014,32,innvandrere,alle,personer,214,utvandring
befolkning_flytting,2014,33,innvandrere,alle,personer,77,utvandring
befolkning_flytting,2014,34,innvandrere,alle,personer,67,utvandring
befolkning_flytting,2014,35,innvandrere,alle,personer,389,utvandring
befolkning_flytting,2014,36,innvandrere,alle,personer,84,utvandring
befolkning_flytting,2014,37,innvandrere,alle,personer,436,utvandring
befolkning_flytting,2014,38,innvandrere,alle,personer,64,utvandring
befolkning_flytting,2014,39,innvandrere,alle,personer,2576,utvandring
befolkning_flytting,2014,40,innvandrere,alle,personer,1978,utvandring
befolkning_flytting,2014,41,innvandrere,alle,personer,62,utvandring
befolkning_flytting,2014,42,innvandrere,alle,personer,60,utvandring
befolkning_flytting,2014,43,innvandrere,alle,personer,26,utvandring
befolkning_flytting,2014,44,innvandrere,alle,personer,88,utvandring
befolkning_flytting,2014,45,innvandrere,alle,personer,20,utvandring
befolkning_flytting,2014,46,innvandrere,alle,personer,215,utvandring
befolkning_flytting,2014,47,innvandrere,alle,personer,133,utvandring
befolkning_flytting,2014,48,innvandrere,alle,personer,113,utvandring
befolkning_flytting,2014,49,innvandrere,alle,personer,90,utvandring
befolkning_flytting,2014,50,innvandrere,alle,personer,88,utvandring
befolkning_flytting,2014,51,innvandrere,alle,personer,86,utvandring
befolkning_flytting,2014,52,innvandrere,alle,personer,158,utvandring
befolkning_flytting,2014,53,innvandrere,alle,personer,192,utvandring
befolkning_flytting,2014,54,innvandrere,alle,personer,49,utvandring
befolkning_flytting,2014,55,innvandrere,alle,personer,182,utvandring
befolkning_flytting,2014,56,innvandrere,alle,personer,350,utvandring
befolkning_flytting,2014,57,innvandrere,alle,personer,51,utvandring
befolkning_flytting,2014,58,innvandrere,alle,personer,83,utvandring
befolkning_flytting,2014,59,innvandrere,alle,personer,17,utvandring
befolkning_flytting,2014,60,innvandrere,alle,personer,30,utvandring
befolkning_flytting,2014,61,innvandrere,alle,personer,1471,utvandring
befolkning_flytting,2014,62,innvandrere,alle,personer,25,utvandring
befolkning_flytting,2014,63,innvandrere,alle,personer,43,utvandring
befolkning_flytting,2014,64,innvandrere,alle,personer,153,utvandring
befolkning_flytting,2014,65,innvandrere,alle,personer,13,utvandring
befolkning_flytting,2014,66,innvandrere,alle,personer,19,utvandring
befolkning_flytting,2014,67,innvandrere,alle,personer,21,utvandring
befolkning_flytting,2014,68,innvandrere,alle,personer,11,utvandring
befolkning_flytting,2014,69,innvandrere,alle,personer,24,utvandring
befolkning_flytting,2014,70,innvandrere,alle,personer,11,utvandring
befolkning_flytting,2014,71,innvandrere,alle,personer,20,utvandring
befolkning_flytting,2014,72,innvandrere,alle,personer,59,utvandring
befolkning_flytting,2014,73,innvandrere,alle,personer,201,utvandring
befolkning_flytting,2014,74,innvandrere,alle,personer,75,utvandring
befolkning_flytting,2014,75,innvandrere,alle,personer,53,utvandring
befolkning_flytting,2014,76,innvandrere,alle,personer,46,utvandring
befolkning_flytting,2014,77,innvandrere,alle,personer,105,utvandring
befolkning_flytting,2014,78,innvandrere,alle,personer,57,utvandring
befolkning_flytting,2014,79,innvandrere,alle,personer,394,utvandring
befolkning_flytting,2014,80,innvandrere,alle,personer,20,utvandring
befolkning_flytting,2014,81,innvandrere,alle,personer,145,utvandring
befolkning_flytting,2014,82,innvandrere,alle,personer,31,utvandring
befolkning_flytting,2014,83,innvandrere,alle,personer,124,utvandring
befolkning_flytting,2014,01,innvandrere,1,personer,47,utvandring
befolkning_flytting,2014,01,innvandrere,2,personer,41,utvandring
befolkning_flytting,2014,02,innvandrere,1,personer,103,utvandring
befolkning_flytting,2014,02,innvandrere,2,personer,44,utvandring
befolkning_flytting,2014,03,innvandrere,1,personer,91,utvandring
befolkning_flytting,2014,03,innvandrere,2,personer,63,utvandring
befolkning_flytting,2014,04,innvandrere,1,personer,251,utvandring
befolkning_flytting,2014,04,innvandrere,2,personer,187,utvandring
befolkning_flytting,2014,05,innvandrere,1,personer,540,utvandring
befolkning_flytting,2014,05,innvandrere,2,personer,479,utvandring
befolkning_flytting,2014,06,innvandrere,1,personer,263,utvandring
befolkning_flytting,2014,06,innvandrere,2,personer,229,utvandring
befolkning_flytting,2014,07,innvandrere,1,personer,389,utvandring
befolkning_flytting,2014,07,innvandrere,2,personer,255,utvandring
befolkning_flytting,2014,08,innvandrere,1,personer,218,utvandring
befolkning_flytting,2014,08,innvandrere,2,personer,77,utvandring
befolkning_flytting,2014,09,innvandrere,1,personer,3518,utvandring
befolkning_flytting,2014,09,innvandrere,2,personer,2895,utvandring
befolkning_flytting,2014,10,innvandrere,1,personer,14,utvandring
befolkning_flytting,2014,10,innvandrere,2,personer,9,utvandring
befolkning_flytting,2014,11,innvandrere,1,personer,59,utvandring
befolkning_flytting,2014,11,innvandrere,2,personer,28,utvandring
befolkning_flytting,2014,12,innvandrere,1,personer,90,utvandring
befolkning_flytting,2014,12,innvandrere,2,personer,95,utvandring
befolkning_flytting,2014,13,innvandrere,1,personer,44,utvandring
befolkning_flytting,2014,13,innvandrere,2,personer,24,utvandring
befolkning_flytting,2014,14,innvandrere,1,personer,55,utvandring
befolkning_flytting,2014,14,innvandrere,2,personer,75,utvandring
befolkning_flytting,2014,15,innvandrere,1,personer,22,utvandring
befolkning_flytting,2014,15,innvandrere,2,personer,17,utvandring
befolkning_flytting,2014,16,innvandrere,1,personer,73,utvandring
befolkning_flytting,2014,16,innvandrere,2,personer,33,utvandring
befolkning_flytting,2014,17,innvandrere,1,personer,9,utvandring
befolkning_flytting,2014,17,innvandrere,2,personer,3,utvandring
befolkning_flytting,2014,18,innvandrere,1,personer,23,utvandring
befolkning_flytting,2014,18,innvandrere,2,personer,3,utvandring
befolkning_flytting,2014,19,innvandrere,1,personer,30,utvandring
befolkning_flytting,2014,19,innvandrere,2,personer,6,utvandring
befolkning_flytting,2014,20,innvandrere,1,personer,459,utvandring
befolkning_flytting,2014,20,innvandrere,2,personer,158,utvandring
befolkning_flytting,2014,21,innvandrere,1,personer,105,utvandring
befolkning_flytting,2014,21,innvandrere,2,personer,17,utvandring
befolkning_flytting,2014,22,innvandrere,1,personer,118,utvandring
befolkning_flytting,2014,22,innvandrere,2,personer,61,utvandring
befolkning_flytting,2014,23,innvandrere,1,personer,36,utvandring
befolkning_flytting,2014,23,innvandrere,2,personer,7,utvandring
befolkning_flytting,2014,24,innvandrere,1,personer,103,utvandring
befolkning_flytting,2014,24,innvandrere,2,personer,27,utvandring
befolkning_flytting,2014,25,innvandrere,1,personer,377,utvandring
befolkning_flytting,2014,25,innvandrere,2,personer,109,utvandring
befolkning_flytting,2014,26,innvandrere,1,personer,173,utvandring
befolkning_flytting,2014,26,innvandrere,2,personer,81,utvandring
befolkning_flytting,2014,27,innvandrere,1,personer,175,utvandring
befolkning_flytting,2014,27,innvandrere,2,personer,83,utvandring
befolkning_flytting,2014,28,innvandrere,1,personer,45,utvandring
befolkning_flytting,2014,28,innvandrere,2,personer,10,utvandring
befolkning_flytting,2014,29,innvandrere,1,personer,42,utvandring
befolkning_flytting,2014,29,innvandrere,2,personer,4,utvandring
befolkning_flytting,2014,30,innvandrere,1,personer,30,utvandring
befolkning_flytting,2014,30,innvandrere,2,personer,1,utvandring
befolkning_flytting,2014,31,innvandrere,1,personer,8,utvandring
befolkning_flytting,2014,31,innvandrere,2,personer,3,utvandring
befolkning_flytting,2014,32,innvandrere,1,personer,170,utvandring
befolkning_flytting,2014,32,innvandrere,2,personer,44,utvandring
befolkning_flytting,2014,33,innvandrere,1,personer,67,utvandring
befolkning_flytting,2014,33,innvandrere,2,personer,10,utvandring
befolkning_flytting,2014,34,innvandrere,1,personer,38,utvandring
befolkning_flytting,2014,34,innvandrere,2,personer,29,utvandring
befolkning_flytting,2014,35,innvandrere,1,personer,264,utvandring
befolkning_flytting,2014,35,innvandrere,2,personer,125,utvandring
befolkning_flytting,2014,36,innvandrere,1,personer,61,utvandring
befolkning_flytting,2014,36,innvandrere,2,personer,23,utvandring
befolkning_flytting,2014,37,innvandrere,1,personer,339,utvandring
befolkning_flytting,2014,37,innvandrere,2,personer,97,utvandring
befolkning_flytting,2014,38,innvandrere,1,personer,51,utvandring
befolkning_flytting,2014,38,innvandrere,2,personer,13,utvandring
befolkning_flytting,2014,39,innvandrere,1,personer,1684,utvandring
befolkning_flytting,2014,39,innvandrere,2,personer,892,utvandring
befolkning_flytting,2014,40,innvandrere,1,personer,1288,utvandring
befolkning_flytting,2014,40,innvandrere,2,personer,690,utvandring
befolkning_flytting,2014,41,innvandrere,1,personer,56,utvandring
befolkning_flytting,2014,41,innvandrere,2,personer,6,utvandring
befolkning_flytting,2014,42,innvandrere,1,personer,45,utvandring
befolkning_flytting,2014,42,innvandrere,2,personer,15,utvandring
befolkning_flytting,2014,43,innvandrere,1,personer,22,utvandring
befolkning_flytting,2014,43,innvandrere,2,personer,4,utvandring
befolkning_flytting,2014,44,innvandrere,1,personer,73,utvandring
befolkning_flytting,2014,44,innvandrere,2,personer,15,utvandring
befolkning_flytting,2014,45,innvandrere,1,personer,19,utvandring
befolkning_flytting,2014,45,innvandrere,2,personer,1,utvandring
befolkning_flytting,2014,46,innvandrere,1,personer,174,utvandring
befolkning_flytting,2014,46,innvandrere,2,personer,41,utvandring
befolkning_flytting,2014,47,innvandrere,1,personer,112,utvandring
befolkning_flytting,2014,47,innvandrere,2,personer,21,utvandring
befolkning_flytting,2014,48,innvandrere,1,personer,52,utvandring
befolkning_flytting,2014,48,innvandrere,2,personer,61,utvandring
befolkning_flytting,2014,49,innvandrere,1,personer,83,utvandring
befolkning_flytting,2014,49,innvandrere,2,personer,7,utvandring
befolkning_flytting,2014,50,innvandrere,1,personer,60,utvandring
befolkning_flytting,2014,50,innvandrere,2,personer,28,utvandring
befolkning_flytting,2014,51,innvandrere,1,personer,56,utvandring
befolkning_flytting,2014,51,innvandrere,2,personer,30,utvandring
befolkning_flytting,2014,52,innvandrere,1,personer,108,utvandring
befolkning_flytting,2014,52,innvandrere,2,personer,50,utvandring
befolkning_flytting,2014,53,innvandrere,1,personer,153,utvandring
befolkning_flytting,2014,53,innvandrere,2,personer,39,utvandring
befolkning_flytting,2014,54,innvandrere,1,personer,42,utvandring
befolkning_flytting,2014,54,innvandrere,2,personer,7,utvandring
befolkning_flytting,2014,55,innvandrere,1,personer,152,utvandring
befolkning_flytting,2014,55,innvandrere,2,personer,30,utvandring
befolkning_flytting,2014,56,innvandrere,1,personer,250,utvandring
befolkning_flytting,2014,56,innvandrere,2,personer,100,utvandring
befolkning_flytting,2014,57,innvandrere,1,personer,41,utvandring
befolkning_flytting,2014,57,innvandrere,2,personer,10,utvandring
befolkning_flytting,2014,58,innvandrere,1,personer,76,utvandring
befolkning_flytting,2014,58,innvandrere,2,personer,7,utvandring
befolkning_flytting,2014,59,innvandrere,1,personer,12,utvandring
befolkning_flytting,2014,59,innvandrere,2,personer,5,utvandring
befolkning_flytting,2014,60,innvandrere,1,personer,23,utvandring
befolkning_flytting,2014,60,innvandrere,2,personer,7,utvandring
befolkning_flytting,2014,61,innvandrere,1,personer,804,utvandring
befolkning_flytting,2014,61,innvandrere,2,personer,667,utvandring
befolkning_flytting,2014,62,innvandrere,1,personer,21,utvandring
befolkning_flytting,2014,62,innvandrere,2,personer,4,utvandring
befolkning_flytting,2014,63,innvandrere,1,personer,30,utvandring
befolkning_flytting,2014,63,innvandrere,2,personer,13,utvandring
befolkning_flytting,2014,64,innvandrere,1,personer,109,utvandring
befolkning_flytting,2014,64,innvandrere,2,personer,44,utvandring
befolkning_flytting,2014,65,innvandrere,1,personer,12,utvandring
befolkning_flytting,2014,65,innvandrere,2,personer,1,utvandring
befolkning_flytting,2014,66,innvandrere,1,personer,17,utvandring
befolkning_flytting,2014,66,innvandrere,2,personer,2,utvandring
befolkning_flytting,2014,67,innvandrere,1,personer,12,utvandring
befolkning_flytting,2014,67,innvandrere,2,personer,9,utvandring
befolkning_flytting,2014,68,innvandrere,1,personer,4,utvandring
befolkning_flytting,2014,68,innvandrere,2,personer,7,utvandring
befolkning_flytting,2014,69,innvandrere,1,personer,18,utvandring
befolkning_flytting,2014,69,innvandrere,2,personer,6,utvandring
befolkning_flytting,2014,70,innvandrere,1,personer,8,utvandring
befolkning_flytting,2014,70,innvandrere,2,personer,3,utvandring
befolkning_flytting,2014,71,innvandrere,1,personer,15,utvandring
befolkning_flytting,2014,71,innvandrere,2,personer,5,utvandring
befolkning_flytting,2014,72,innvandrere,1,personer,38,utvandring
befolkning_flytting,2014,72,innvandrere,2,personer,21,utvandring
befolkning_flytting,2014,73,innvandrere,1,personer,106,utvandring
befolkning_flytting,2014,73,innvandrere,2,personer,95,utvandring
befolkning_flytting,2014,74,innvandrere,1,personer,42,utvandring
befolkning_flytting,2014,74,innvandrere,2,personer,33,utvandring
befolkning_flytting,2014,75,innvandrere,1,personer,31,utvandring
befolkning_flytting,2014,75,innvandrere,2,personer,22,utvandring
befolkning_flytting,2014,76,innvandrere,1,personer,28,utvandring
befolkning_flytting,2014,76,innvandrere,2,personer,18,utvandring
befolkning_flytting,2014,77,innvandrere,1,personer,55,utvandring
befolkning_flytting,2014,77,innvandrere,2,personer,50,utvandring
befolkning_flytting,2014,78,innvandrere,1,personer,39,utvandring
befolkning_flytting,2014,78,innvandrere,2,personer,18,utvandring
befolkning_flytting,2014,79,innvandrere,1,personer,251,utvandring
befolkning_flytting,2014,79,innvandrere,2,personer,143,utvandring
befolkning_flytting,2014,80,innvandrere,1,personer,11,utvandring
befolkning_flytting,2014,80,innvandrere,2,personer,9,utvandring
befolkning_flytting,2014,81,innvandrere,1,personer,104,utvandring
befolkning_flytting,2014,81,innvandrere,2,personer,41,utvandring
befolkning_flytting,2014,82,innvandrere,1,personer,26,utvandring
befolkning_flytting,2014,82,innvandrere,2,personer,5,utvandring
befolkning_flytting,2014,83,innvandrere,1,personer,97,utvandring
befolkning_flytting,2014,83,innvandrere,2,personer,27,utvandring
befolkning_flytting,2014,01,alle,alle,personer,1213,innflytting
befolkning_flytting,2014,02,alle,alle,personer,2428,innflytting
befolkning_flytting,2014,03,alle,alle,personer,2606,innflytting
befolkning_flytting,2014,04,alle,alle,personer,4065,innflytting
befolkning_flytting,2014,05,alle,alle,personer,9009,innflytting
befolkning_flytting,2014,06,alle,alle,personer,6333,innflytting
befolkning_flytting,2014,07,alle,alle,personer,8026,innflytting
befolkning_flytting,2014,08,alle,alle,personer,4696,innflytting
befolkning_flytting,2014,09,alle,alle,personer,29590,innflytting
befolkning_flytting,2014,10,alle,alle,personer,436,innflytting
befolkning_flytting,2014,11,alle,alle,personer,1521,innflytting
befolkning_flytting,2014,12,alle,alle,personer,2610,innflytting
befolkning_flytting,2014,13,alle,alle,personer,1342,innflytting
befolkning_flytting,2014,14,alle,alle,personer,1987,innflytting
befolkning_flytting,2014,15,alle,alle,personer,1009,innflytting
befolkning_flytting,2014,16,alle,alle,personer,1684,innflytting
befolkning_flytting,2014,17,alle,alle,personer,323,innflytting
befolkning_flytting,2014,18,alle,alle,personer,393,innflytting
befolkning_flytting,2014,19,alle,alle,personer,526,innflytting
