tabell_navn;aar;kommune_id;botid_3;forste_bosettingskommune;enhet;tabellvariabel;
flyktning_botid_flytting;2015;0428;5+;nei;person;5;
flyktning_botid_flytting;2015;0428;5+;uoppgitt;person;14;
flyktning_botid_flytting;2015;0429;alle;alle;person;58;
flyktning_botid_flytting;2015;0429;0-4;alle;person;11;
flyktning_botid_flytting;2015;0429;5+;alle;person;47;
flyktning_botid_flytting;2015;0429;0-4;ja;person;8;
flyktning_botid_flytting;2015;0429;0-4;nei;person;0;
flyktning_botid_flytting;2015;0429;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0429;5+;ja;person;24;
flyktning_botid_flytting;2015;0429;5+;nei;person;17;
flyktning_botid_flytting;2015;0429;5+;uoppgitt;person;6;
flyktning_botid_flytting;2015;0430;alle;alle;person;125;
flyktning_botid_flytting;2015;0430;0-4;alle;person;101;
flyktning_botid_flytting;2015;0430;5+;alle;person;24;
flyktning_botid_flytting;2015;0430;0-4;ja;person;21;
flyktning_botid_flytting;2015;0430;0-4;nei;person;15;
flyktning_botid_flytting;2015;0430;0-4;uoppgitt;person;65;
flyktning_botid_flytting;2015;0430;5+;ja;person;11;
flyktning_botid_flytting;2015;0430;5+;nei;person;7;
flyktning_botid_flytting;2015;0430;5+;uoppgitt;person;6;
flyktning_botid_flytting;2015;0432;alle;alle;person;17;
flyktning_botid_flytting;2015;0432;0-4;alle;person;17;
flyktning_botid_flytting;2015;0432;5+;alle;person;0;
flyktning_botid_flytting;2015;0432;0-4;ja;person;17;
flyktning_botid_flytting;2015;0432;0-4;nei;person;0;
flyktning_botid_flytting;2015;0432;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0432;5+;ja;person;0;
flyktning_botid_flytting;2015;0432;5+;nei;person;0;
flyktning_botid_flytting;2015;0432;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;0434;alle;alle;person;83;
flyktning_botid_flytting;2015;0434;0-4;alle;person;76;
flyktning_botid_flytting;2015;0434;5+;alle;person;7;
flyktning_botid_flytting;2015;0434;0-4;ja;person;23;
flyktning_botid_flytting;2015;0434;0-4;nei;person;22;
flyktning_botid_flytting;2015;0434;0-4;uoppgitt;person;31;
flyktning_botid_flytting;2015;0434;5+;ja;person;4;
flyktning_botid_flytting;2015;0434;5+;nei;person;0;
flyktning_botid_flytting;2015;0434;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;0436;alle;alle;person;68;
flyktning_botid_flytting;2015;0436;0-4;alle;person;31;
flyktning_botid_flytting;2015;0436;5+;alle;person;37;
flyktning_botid_flytting;2015;0436;0-4;ja;person;31;
flyktning_botid_flytting;2015;0436;0-4;nei;person;0;
flyktning_botid_flytting;2015;0436;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0436;5+;ja;person;32;
flyktning_botid_flytting;2015;0436;5+;nei;person;0;
flyktning_botid_flytting;2015;0436;5+;uoppgitt;person;5;
flyktning_botid_flytting;2015;0437;alle;alle;person;142;
flyktning_botid_flytting;2015;0437;0-4;alle;person;77;
flyktning_botid_flytting;2015;0437;5+;alle;person;65;
flyktning_botid_flytting;2015;0437;0-4;ja;person;67;
flyktning_botid_flytting;2015;0437;0-4;nei;person;3;
flyktning_botid_flytting;2015;0437;0-4;uoppgitt;person;7;
flyktning_botid_flytting;2015;0437;5+;ja;person;43;
flyktning_botid_flytting;2015;0437;5+;nei;person;17;
flyktning_botid_flytting;2015;0437;5+;uoppgitt;person;5;
flyktning_botid_flytting;2015;0438;alle;alle;person;47;
flyktning_botid_flytting;2015;0438;0-4;alle;person;36;
flyktning_botid_flytting;2015;0438;5+;alle;person;11;
flyktning_botid_flytting;2015;0438;0-4;ja;person;33;
flyktning_botid_flytting;2015;0438;0-4;nei;person;0;
flyktning_botid_flytting;2015;0438;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0438;5+;ja;person;5;
flyktning_botid_flytting;2015;0438;5+;nei;person;6;
flyktning_botid_flytting;2015;0438;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;0439;alle;alle;person;12;
flyktning_botid_flytting;2015;0439;0-4;alle;person;9;
flyktning_botid_flytting;2015;0439;5+;alle;person;3;
flyktning_botid_flytting;2015;0439;0-4;ja;person;9;
flyktning_botid_flytting;2015;0439;0-4;nei;person;0;
flyktning_botid_flytting;2015;0439;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0439;5+;ja;person;3;
flyktning_botid_flytting;2015;0439;5+;nei;person;0;
flyktning_botid_flytting;2015;0439;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;0441;alle;alle;person;47;
flyktning_botid_flytting;2015;0441;0-4;alle;person;16;
flyktning_botid_flytting;2015;0441;5+;alle;person;31;
flyktning_botid_flytting;2015;0441;0-4;ja;person;13;
flyktning_botid_flytting;2015;0441;0-4;nei;person;0;
flyktning_botid_flytting;2015;0441;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0441;5+;ja;person;20;
flyktning_botid_flytting;2015;0441;5+;nei;person;7;
flyktning_botid_flytting;2015;0441;5+;uoppgitt;person;4;
flyktning_botid_flytting;2015;0501;alle;alle;person;1082;
flyktning_botid_flytting;2015;0501;0-4;alle;person;272;
flyktning_botid_flytting;2015;0501;5+;alle;person;810;
flyktning_botid_flytting;2015;0501;0-4;ja;person;229;
flyktning_botid_flytting;2015;0501;0-4;nei;person;20;
flyktning_botid_flytting;2015;0501;0-4;uoppgitt;person;23;
flyktning_botid_flytting;2015;0501;5+;ja;person;463;
flyktning_botid_flytting;2015;0501;5+;nei;person;228;
flyktning_botid_flytting;2015;0501;5+;uoppgitt;person;119;
flyktning_botid_flytting;2015;0502;alle;alle;person;1377;
flyktning_botid_flytting;2015;0502;0-4;alle;person;310;
flyktning_botid_flytting;2015;0502;5+;alle;person;1067;
flyktning_botid_flytting;2015;0502;0-4;ja;person;225;
flyktning_botid_flytting;2015;0502;0-4;nei;person;42;
flyktning_botid_flytting;2015;0502;0-4;uoppgitt;person;43;
flyktning_botid_flytting;2015;0502;5+;ja;person;559;
flyktning_botid_flytting;2015;0502;5+;nei;person;333;
flyktning_botid_flytting;2015;0502;5+;uoppgitt;person;175;
flyktning_botid_flytting;2015;0511;alle;alle;person;91;
flyktning_botid_flytting;2015;0511;0-4;alle;person;83;
flyktning_botid_flytting;2015;0511;5+;alle;person;8;
flyktning_botid_flytting;2015;0511;0-4;ja;person;31;
flyktning_botid_flytting;2015;0511;0-4;nei;person;14;
flyktning_botid_flytting;2015;0511;0-4;uoppgitt;person;38;
flyktning_botid_flytting;2015;0511;5+;ja;person;5;
flyktning_botid_flytting;2015;0511;5+;nei;person;0;
flyktning_botid_flytting;2015;0511;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;0512;alle;alle;person;12;
flyktning_botid_flytting;2015;0512;0-4;alle;person;3;
flyktning_botid_flytting;2015;0512;5+;alle;person;9;
flyktning_botid_flytting;2015;0512;0-4;ja;person;3;
flyktning_botid_flytting;2015;0512;0-4;nei;person;0;
flyktning_botid_flytting;2015;0512;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0512;5+;ja;person;6;
flyktning_botid_flytting;2015;0512;5+;nei;person;3;
flyktning_botid_flytting;2015;0512;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;0513;alle;alle;person;41;
flyktning_botid_flytting;2015;0513;0-4;alle;person;33;
flyktning_botid_flytting;2015;0513;5+;alle;person;8;
flyktning_botid_flytting;2015;0513;0-4;ja;person;33;
flyktning_botid_flytting;2015;0513;0-4;nei;person;0;
flyktning_botid_flytting;2015;0513;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0513;5+;ja;person;5;
flyktning_botid_flytting;2015;0513;5+;nei;person;3;
flyktning_botid_flytting;2015;0513;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;0514;alle;alle;person;45;
flyktning_botid_flytting;2015;0514;0-4;alle;person;35;
flyktning_botid_flytting;2015;0514;5+;alle;person;10;
flyktning_botid_flytting;2015;0514;0-4;ja;person;32;
flyktning_botid_flytting;2015;0514;0-4;nei;person;0;
flyktning_botid_flytting;2015;0514;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0514;5+;ja;person;6;
flyktning_botid_flytting;2015;0514;5+;nei;person;0;
flyktning_botid_flytting;2015;0514;5+;uoppgitt;person;4;
flyktning_botid_flytting;2015;0515;alle;alle;person;71;
flyktning_botid_flytting;2015;0515;0-4;alle;person;52;
flyktning_botid_flytting;2015;0515;5+;alle;person;19;
flyktning_botid_flytting;2015;0515;0-4;ja;person;49;
flyktning_botid_flytting;2015;0515;0-4;nei;person;0;
flyktning_botid_flytting;2015;0515;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0515;5+;ja;person;16;
flyktning_botid_flytting;2015;0515;5+;nei;person;0;
flyktning_botid_flytting;2015;0515;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;0516;alle;alle;person;103;
flyktning_botid_flytting;2015;0516;0-4;alle;person;56;
flyktning_botid_flytting;2015;0516;5+;alle;person;47;
flyktning_botid_flytting;2015;0516;0-4;ja;person;53;
flyktning_botid_flytting;2015;0516;0-4;nei;person;0;
flyktning_botid_flytting;2015;0516;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0516;5+;ja;person;35;
flyktning_botid_flytting;2015;0516;5+;nei;person;5;
flyktning_botid_flytting;2015;0516;5+;uoppgitt;person;7;
flyktning_botid_flytting;2015;0517;alle;alle;person;169;
flyktning_botid_flytting;2015;0517;0-4;alle;person;126;
flyktning_botid_flytting;2015;0517;5+;alle;person;43;
flyktning_botid_flytting;2015;0517;0-4;ja;person;70;
flyktning_botid_flytting;2015;0517;0-4;nei;person;18;
flyktning_botid_flytting;2015;0517;0-4;uoppgitt;person;38;
flyktning_botid_flytting;2015;0517;5+;ja;person;24;
flyktning_botid_flytting;2015;0517;5+;nei;person;14;
flyktning_botid_flytting;2015;0517;5+;uoppgitt;person;5;
flyktning_botid_flytting;2015;0519;alle;alle;person;32;
flyktning_botid_flytting;2015;0519;0-4;alle;person;6;
flyktning_botid_flytting;2015;0519;5+;alle;person;26;
flyktning_botid_flytting;2015;0519;0-4;ja;person;6;
flyktning_botid_flytting;2015;0519;0-4;nei;person;0;
flyktning_botid_flytting;2015;0519;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0519;5+;ja;person;15;
flyktning_botid_flytting;2015;0519;5+;nei;person;8;
flyktning_botid_flytting;2015;0519;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;0520;alle;alle;person;85;
flyktning_botid_flytting;2015;0520;0-4;alle;person;53;
flyktning_botid_flytting;2015;0520;5+;alle;person;32;
flyktning_botid_flytting;2015;0520;0-4;ja;person;22;
flyktning_botid_flytting;2015;0520;0-4;nei;person;10;
flyktning_botid_flytting;2015;0520;0-4;uoppgitt;person;21;
flyktning_botid_flytting;2015;0520;5+;ja;person;5;
flyktning_botid_flytting;2015;0520;5+;nei;person;19;
flyktning_botid_flytting;2015;0520;5+;uoppgitt;person;8;
flyktning_botid_flytting;2015;0521;alle;alle;person;180;
flyktning_botid_flytting;2015;0521;0-4;alle;person;67;
flyktning_botid_flytting;2015;0521;5+;alle;person;113;
flyktning_botid_flytting;2015;0521;0-4;ja;person;58;
flyktning_botid_flytting;2015;0521;0-4;nei;person;3;
flyktning_botid_flytting;2015;0521;0-4;uoppgitt;person;6;
flyktning_botid_flytting;2015;0521;5+;ja;person;83;
flyktning_botid_flytting;2015;0521;5+;nei;person;17;
flyktning_botid_flytting;2015;0521;5+;uoppgitt;person;13;
flyktning_botid_flytting;2015;0522;alle;alle;person;73;
flyktning_botid_flytting;2015;0522;0-4;alle;person;22;
flyktning_botid_flytting;2015;0522;5+;alle;person;51;
flyktning_botid_flytting;2015;0522;0-4;ja;person;19;
flyktning_botid_flytting;2015;0522;0-4;nei;person;0;
flyktning_botid_flytting;2015;0522;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0522;5+;ja;person;35;
flyktning_botid_flytting;2015;0522;5+;nei;person;9;
flyktning_botid_flytting;2015;0522;5+;uoppgitt;person;7;
flyktning_botid_flytting;2015;0528;alle;alle;person;297;
flyktning_botid_flytting;2015;0528;0-4;alle;person;131;
flyktning_botid_flytting;2015;0528;5+;alle;person;166;
flyktning_botid_flytting;2015;0528;0-4;ja;person;72;
flyktning_botid_flytting;2015;0528;0-4;nei;person;17;
flyktning_botid_flytting;2015;0528;0-4;uoppgitt;person;42;
flyktning_botid_flytting;2015;0528;5+;ja;person;122;
flyktning_botid_flytting;2015;0528;5+;nei;person;28;
flyktning_botid_flytting;2015;0528;5+;uoppgitt;person;16;
flyktning_botid_flytting;2015;0529;alle;alle;person;338;
flyktning_botid_flytting;2015;0529;0-4;alle;person;139;
flyktning_botid_flytting;2015;0529;5+;alle;person;199;
flyktning_botid_flytting;2015;0529;0-4;ja;person;85;
flyktning_botid_flytting;2015;0529;0-4;nei;person;20;
flyktning_botid_flytting;2015;0529;0-4;uoppgitt;person;34;
flyktning_botid_flytting;2015;0529;5+;ja;person;71;
flyktning_botid_flytting;2015;0529;5+;nei;person;96;
flyktning_botid_flytting;2015;0529;5+;uoppgitt;person;32;
flyktning_botid_flytting;2015;0532;alle;alle;person;114;
flyktning_botid_flytting;2015;0532;0-4;alle;person;42;
flyktning_botid_flytting;2015;0532;5+;alle;person;72;
flyktning_botid_flytting;2015;0532;0-4;ja;person;42;
flyktning_botid_flytting;2015;0532;0-4;nei;person;0;
flyktning_botid_flytting;2015;0532;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0532;5+;ja;person;40;
flyktning_botid_flytting;2015;0532;5+;nei;person;19;
flyktning_botid_flytting;2015;0532;5+;uoppgitt;person;13;
flyktning_botid_flytting;2015;0533;alle;alle;person;318;
flyktning_botid_flytting;2015;0533;0-4;alle;person;202;
flyktning_botid_flytting;2015;0533;5+;alle;person;116;
flyktning_botid_flytting;2015;0533;0-4;ja;person;159;
flyktning_botid_flytting;2015;0533;0-4;nei;person;25;
flyktning_botid_flytting;2015;0533;0-4;uoppgitt;person;18;
flyktning_botid_flytting;2015;0533;5+;ja;person;78;
flyktning_botid_flytting;2015;0533;5+;nei;person;23;
flyktning_botid_flytting;2015;0533;5+;uoppgitt;person;15;
flyktning_botid_flytting;2015;0534;alle;alle;person;441;
flyktning_botid_flytting;2015;0534;0-4;alle;person;213;
flyktning_botid_flytting;2015;0534;5+;alle;person;228;
flyktning_botid_flytting;2015;0534;0-4;ja;person;204;
flyktning_botid_flytting;2015;0534;0-4;nei;person;3;
flyktning_botid_flytting;2015;0534;0-4;uoppgitt;person;6;
flyktning_botid_flytting;2015;0534;5+;ja;person;138;
flyktning_botid_flytting;2015;0534;5+;nei;person;65;
flyktning_botid_flytting;2015;0534;5+;uoppgitt;person;25;
flyktning_botid_flytting;2015;0536;alle;alle;person;176;
flyktning_botid_flytting;2015;0536;0-4;alle;person;107;
flyktning_botid_flytting;2015;0536;5+;alle;person;69;
flyktning_botid_flytting;2015;0536;0-4;ja;person;23;
flyktning_botid_flytting;2015;0536;0-4;nei;person;29;
flyktning_botid_flytting;2015;0536;0-4;uoppgitt;person;55;
flyktning_botid_flytting;2015;0536;5+;ja;person;55;
flyktning_botid_flytting;2015;0536;5+;nei;person;5;
flyktning_botid_flytting;2015;0536;5+;uoppgitt;person;9;
flyktning_botid_flytting;2015;0538;alle;alle;person;126;
flyktning_botid_flytting;2015;0538;0-4;alle;person;85;
flyktning_botid_flytting;2015;0538;5+;alle;person;41;
flyktning_botid_flytting;2015;0538;0-4;ja;person;80;
flyktning_botid_flytting;2015;0538;0-4;nei;person;5;
flyktning_botid_flytting;2015;0538;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0538;5+;ja;person;18;
flyktning_botid_flytting;2015;0538;5+;nei;person;14;
flyktning_botid_flytting;2015;0538;5+;uoppgitt;person;9;
flyktning_botid_flytting;2015;0540;alle;alle;person;58;
flyktning_botid_flytting;2015;0540;0-4;alle;person;23;
flyktning_botid_flytting;2015;0540;5+;alle;person;35;
flyktning_botid_flytting;2015;0540;0-4;ja;person;23;
flyktning_botid_flytting;2015;0540;0-4;nei;person;0;
flyktning_botid_flytting;2015;0540;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0540;5+;ja;person;29;
flyktning_botid_flytting;2015;0540;5+;nei;person;3;
flyktning_botid_flytting;2015;0540;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;0541;alle;alle;person;99;
flyktning_botid_flytting;2015;0541;0-4;alle;person;99;
flyktning_botid_flytting;2015;0541;5+;alle;person;0;
flyktning_botid_flytting;2015;0541;0-4;ja;person;16;
flyktning_botid_flytting;2015;0541;0-4;nei;person;18;
flyktning_botid_flytting;2015;0541;0-4;uoppgitt;person;65;
flyktning_botid_flytting;2015;0541;5+;ja;person;0;
flyktning_botid_flytting;2015;0541;5+;nei;person;0;
flyktning_botid_flytting;2015;0541;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;0542;alle;alle;person;111;
flyktning_botid_flytting;2015;0542;0-4;alle;person;46;
flyktning_botid_flytting;2015;0542;5+;alle;person;65;
flyktning_botid_flytting;2015;0542;0-4;ja;person;43;
flyktning_botid_flytting;2015;0542;0-4;nei;person;3;
flyktning_botid_flytting;2015;0542;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0542;5+;ja;person;41;
flyktning_botid_flytting;2015;0542;5+;nei;person;13;
flyktning_botid_flytting;2015;0542;5+;uoppgitt;person;11;
flyktning_botid_flytting;2015;0543;alle;alle;person;46;
flyktning_botid_flytting;2015;0543;0-4;alle;person;31;
flyktning_botid_flytting;2015;0543;5+;alle;person;15;
flyktning_botid_flytting;2015;0543;0-4;ja;person;17;
flyktning_botid_flytting;2015;0543;0-4;nei;person;6;
flyktning_botid_flytting;2015;0543;0-4;uoppgitt;person;8;
flyktning_botid_flytting;2015;0543;5+;ja;person;12;
flyktning_botid_flytting;2015;0543;5+;nei;person;0;
flyktning_botid_flytting;2015;0543;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;0544;alle;alle;person;36;
flyktning_botid_flytting;2015;0544;0-4;alle;person;15;
flyktning_botid_flytting;2015;0544;5+;alle;person;21;
flyktning_botid_flytting;2015;0544;0-4;ja;person;15;
flyktning_botid_flytting;2015;0544;0-4;nei;person;0;
flyktning_botid_flytting;2015;0544;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0544;5+;ja;person;15;
flyktning_botid_flytting;2015;0544;5+;nei;person;3;
flyktning_botid_flytting;2015;0544;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;0545;alle;alle;person;83;
flyktning_botid_flytting;2015;0545;0-4;alle;person;72;
flyktning_botid_flytting;2015;0545;5+;alle;person;11;
flyktning_botid_flytting;2015;0545;0-4;ja;person;14;
flyktning_botid_flytting;2015;0545;0-4;nei;person;7;
flyktning_botid_flytting;2015;0545;0-4;uoppgitt;person;51;
flyktning_botid_flytting;2015;0545;5+;ja;person;4;
flyktning_botid_flytting;2015;0545;5+;nei;person;0;
flyktning_botid_flytting;2015;0545;5+;uoppgitt;person;7;
flyktning_botid_flytting;2015;0602;alle;alle;person;5031;
flyktning_botid_flytting;2015;0602;0-4;alle;person;799;
flyktning_botid_flytting;2015;0602;5+;alle;person;4232;
flyktning_botid_flytting;2015;0602;0-4;ja;person;532;
flyktning_botid_flytting;2015;0602;0-4;nei;person;74;
flyktning_botid_flytting;2015;0602;0-4;uoppgitt;person;193;
flyktning_botid_flytting;2015;0602;5+;ja;person;1034;
flyktning_botid_flytting;2015;0602;5+;nei;person;2357;
flyktning_botid_flytting;2015;0602;5+;uoppgitt;person;841;
flyktning_botid_flytting;2015;0604;alle;alle;person;913;
flyktning_botid_flytting;2015;0604;0-4;alle;person;247;
flyktning_botid_flytting;2015;0604;5+;alle;person;666;
flyktning_botid_flytting;2015;0604;0-4;ja;person;148;
flyktning_botid_flytting;2015;0604;0-4;nei;person;46;
flyktning_botid_flytting;2015;0604;0-4;uoppgitt;person;53;
flyktning_botid_flytting;2015;0604;5+;ja;person;322;
flyktning_botid_flytting;2015;0604;5+;nei;person;229;
flyktning_botid_flytting;2015;0604;5+;uoppgitt;person;115;
flyktning_botid_flytting;2015;0605;alle;alle;person;887;
flyktning_botid_flytting;2015;0605;0-4;alle;person;175;
flyktning_botid_flytting;2015;0605;5+;alle;person;712;
flyktning_botid_flytting;2015;0605;0-4;ja;person;124;
flyktning_botid_flytting;2015;0605;0-4;nei;person;27;
flyktning_botid_flytting;2015;0605;0-4;uoppgitt;person;24;
flyktning_botid_flytting;2015;0605;5+;ja;person;319;
flyktning_botid_flytting;2015;0605;5+;nei;person;262;
flyktning_botid_flytting;2015;0605;5+;uoppgitt;person;131;
flyktning_botid_flytting;2015;0612;alle;alle;person;110;
flyktning_botid_flytting;2015;0612;0-4;alle;person;20;
flyktning_botid_flytting;2015;0612;5+;alle;person;90;
flyktning_botid_flytting;2015;0612;0-4;ja;person;13;
flyktning_botid_flytting;2015;0612;0-4;nei;person;7;
flyktning_botid_flytting;2015;0612;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;0612;5+;ja;person;46;
flyktning_botid_flytting;2015;0612;5+;nei;person;30;
flyktning_botid_flytting;2015;0612;5+;uoppgitt;person;14;
flyktning_botid_flytting;2015;0615;alle;alle;person;12;
flyktning_botid_flytting;2015;0615;0-4;alle;person;12;
flyktning_botid_flytting;2015;0615;5+;alle;person;0;
flyktning_botid_flytting;2015;0615;0-4;ja;person;9;
flyktning_botid_flytting;2015;0615;0-4;nei;person;0;
flyktning_botid_flytting;2015;0615;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;0615;5+;ja;person;0;
